side,time,age,sg_population,stack
usa,1979,42,691929,2
usa,1979,43,682971,2
usa,1979,44,676116,2
usa,1979,45,670950,2
usa,1979,46,670875,2
usa,1979,47,676893,2
usa,1979,48,686826,2
usa,1979,49,697152,2
usa,1979,50,708156,2
usa,1979,51,716790,2
usa,1979,52,721038,2
usa,1979,53,721662,2
usa,1979,54,722172,2
usa,1979,55,722748,2
usa,1979,56,717081,2
usa,1979,57,702657,2
usa,1979,58,682374,2
usa,1979,59,661293,2
usa,1979,60,637998,2
usa,1979,61,617499,2
usa,1979,62,602667,2
usa,1979,63,591021,2
usa,1979,64,577407,2
usa,1979,65,563091,2
usa,1979,66,546111,2
usa,1979,67,525048,2
usa,1979,68,501177,2
usa,1979,69,477390,2
usa,1979,70,453333,2
usa,1979,71,428730,2
usa,1979,72,403803,2
usa,1979,73,378720,2
usa,1979,74,353493,2
usa,1979,75,328221,2
usa,1979,76,303636,2
usa,1979,77,280143,2
usa,1979,78,257607,2
usa,1979,79,235458,2
usa,1979,80,213729,2
usa,1979,81,191958,2
usa,1979,82,171588,2
usa,1979,83,153510,2
usa,1979,84,137169,2
usa,1979,85,121182,2
usa,1979,86,105909,2
usa,1979,87,91428,2
usa,1979,88,77673,2
usa,1979,89,64797,2
usa,1979,90,52914,2
usa,1979,91,41862,2
usa,1979,92,32571,2
usa,1979,93,25464,2
usa,1979,94,20070,2
usa,1979,95,15390,2
usa,1979,96,11526,2
usa,1979,97,8400,2
usa,1979,98,5847,2
usa,1979,99,3834,2
usa,1979,100,2346,2
usa,1979,101,1338,2
usa,1979,102,711,2
usa,1979,103,360,2
usa,1979,104,168,2
usa,1979,105,0,2
usa,1979,106,0,2
usa,1979,107,0,2
usa,1979,108,0,2
usa,1979,109,0,2
usa,1979,110,0,2
usa,1979,111,0,2
usa,1979,112,0,2
usa,1979,113,0,2
usa,1979,114,0,2
usa,1979,115,0,2
usa,1979,116,0,2
usa,1979,117,0,2
usa,1979,118,0,2
usa,1979,119,0,2
usa,1979,120,0,2
usa,1979,121,0,2
usa,1979,122,0,2
usa,1979,123,0,2
usa,1979,124,0,2
usa,1979,125,0,2
usa,1979,126,0,2
usa,1979,127,0,2
usa,1979,128,0,2
usa,1979,129,0,2
usa,1979,130,0,2
usa,1980,0,1031148,2
usa,1980,1,1009404,2
usa,1980,2,994026,2
usa,1980,3,984642,2
usa,1980,4,980889,2
usa,1980,5,982395,2
usa,1980,6,988794,2
usa,1980,7,999714,2
usa,1980,8,1014789,2
usa,1980,9,1033650,2
usa,1980,10,1054686,2
usa,1980,11,1076286,2
usa,1980,12,1104294,2
usa,1980,13,1140825,2
usa,1980,14,1181784,2
usa,1980,15,1221102,2
usa,1980,16,1260165,2
usa,1980,17,1289832,2
usa,1980,18,1304985,2
usa,1980,19,1309278,2
usa,1980,20,1312398,2
usa,1980,21,1313511,2
usa,1980,22,1307118,2
usa,1980,23,1291800,2
usa,1980,24,1270035,2
usa,1980,25,1244894.7,2
usa,1980,26,1214772,2
usa,1980,27,1188546,2
usa,1980,28,1170630,2
usa,1980,29,1156710,2
usa,1980,30,1139661,2
usa,1980,31,1122852,2
usa,1980,32,1094985,2
usa,1980,33,1050345,2
usa,1980,34,995439,2
usa,1980,35,942585,2
usa,1980,36,889437,2
usa,1980,37,842763,2
usa,1980,38,807216,2
usa,1980,39,779859,2
usa,1980,40,752892,2
usa,1980,41,727629,2
usa,1980,42,707223,2
usa,1980,43,692388,2
usa,1980,44,682299,2
usa,1980,45,674496,2
usa,1980,46,668358,2
usa,1980,47,667584,2
usa,1980,48,673410,2
usa,1980,49,683469,2
usa,1980,50,693810,2
usa,1980,51,704811,2
usa,1980,52,713343,2
usa,1980,53,717309,2
usa,1980,54,717531,2
usa,1980,55,717687,2
usa,1980,56,717942,2
usa,1980,57,711888,2
usa,1980,58,696993,2
usa,1980,59,676197,2
usa,1980,60,654567,2
usa,1980,61,630591,2
usa,1980,62,609756,2
usa,1980,63,595143,2
usa,1980,64,584007,2
usa,1980,65,570864,2
usa,1980,66,557223,2
usa,1980,67,540051,2
usa,1980,68,517416,2
usa,1980,69,491184,2
usa,1980,70,465162,2
usa,1980,71,438621,2
usa,1980,72,412719,2
usa,1980,73,388425,2
usa,1980,74,365142,2
usa,1980,75,341511,2
usa,1980,76,318057,2
usa,1980,77,294216,2
usa,1980,78,269652,2
usa,1980,79,244941,2
usa,1980,80,215016,2
usa,1980,81,193113,2
usa,1980,82,172620,2
usa,1980,83,154434,2
usa,1980,84,137994,2
usa,1980,85,121911,2
usa,1980,86,106548,2
usa,1980,87,91980,2
usa,1980,88,78141,2
usa,1980,89,65187,2
usa,1980,90,53232,2
usa,1980,91,42114,2
usa,1980,92,32769,2
usa,1980,93,25620,2
usa,1980,94,20190,2
usa,1980,95,15483,2
usa,1980,96,11595,2
usa,1980,97,8451,2
usa,1980,98,5883,2
usa,1980,99,3855,2
usa,1980,100,2367,2
usa,1980,101,1356,2
usa,1980,102,723,2
usa,1980,103,360,2
usa,1980,104,171,2
usa,1980,105,0,2
usa,1980,106,0,2
usa,1980,107,0,2
usa,1980,108,0,2
usa,1980,109,0,2
usa,1980,110,0,2
usa,1980,111,0,2
usa,1980,112,0,2
usa,1980,113,0,2
usa,1980,114,0,2
usa,1980,115,0,2
usa,1980,116,0,2
usa,1980,117,0,2
usa,1980,118,0,2
usa,1980,119,0,2
usa,1980,120,0,2
usa,1980,121,0,2
usa,1980,122,0,2
usa,1980,123,0,2
usa,1980,124,0,2
usa,1980,125,0,2
usa,1980,126,0,2
usa,1980,127,0,2
usa,1980,128,0,2
usa,1980,129,0,2
usa,1980,130,0,2
usa,1981,0,1047351,2
usa,1981,1,1031652,2
usa,1981,2,1012665,2
usa,1981,3,999471,2
usa,1981,4,991749,2
usa,1981,5,989169,2
usa,1981,6,991434,2
usa,1981,7,998250,2
usa,1981,8,1009137,2
usa,1981,9,1023702,2
usa,1981,10,1041711,2
usa,1981,11,1061745,2
usa,1981,12,1082187,2
usa,1981,13,1109127,2
usa,1981,14,1144836,2
usa,1981,15,1185165,2
usa,1981,16,1223781,2
usa,1981,17,1262034,2
usa,1981,18,1291365,2
usa,1981,19,1306887,2
usa,1981,20,1311981,2
usa,1981,21,1315860,2
usa,1981,22,1317816,2
usa,1981,23,1311918,2
usa,1981,24,1296492,2
usa,1981,25,1274229,2
usa,1981,26,1248666,2
usa,1981,27,1218108,2
usa,1981,28,1191468,2
usa,1981,29,1173225,2
usa,1981,30,1159023,2
usa,1981,31,1141650,2
usa,1981,32,1124493,2
usa,1981,33,1096281,2
usa,1981,34,1051302,2
usa,1981,35,996072,2
usa,1981,36,942888,2
usa,1981,37,889398,2
usa,1981,38,842460,2
usa,1981,39,806775,2
usa,1981,40,779355,2
usa,1981,41,752310,2
usa,1981,42,726978,2
usa,1981,43,706413,2
usa,1981,44,691272,2
usa,1981,45,680787,2
usa,1981,46,672585,2
usa,1981,47,666021,2
usa,1981,48,664842,2
usa,1981,49,670314,2
usa,1981,50,680034,2
usa,1981,51,690006,2
usa,1981,52,700626,2
usa,1981,53,708711,2
usa,1981,54,712143,2
usa,1981,55,711768,2
usa,1981,56,711315,2
usa,1981,57,710928,2
usa,1981,58,704265,2
usa,1981,59,688824,2
usa,1981,60,667512,2
usa,1981,61,645348,2
usa,1981,62,620859,2
usa,1981,63,599388,2
usa,1981,64,583956,2
usa,1981,65,571893,2
usa,1981,66,557868,2
usa,1981,67,543366,2
usa,1981,68,525423,2
usa,1981,69,502164,2
usa,1981,70,475422,2
usa,1981,71,448929,2
usa,1981,72,421974,2
usa,1981,73,395769,2
usa,1981,74,371307,2
usa,1981,75,347973,2
usa,1981,76,324369,2
usa,1981,77,301026,2
usa,1981,78,277380,2
usa,1981,79,253089,2
usa,1981,80,224613,2
usa,1981,81,201732,2
usa,1981,82,180327,2
usa,1981,83,161328,2
usa,1981,84,144153,2
usa,1981,85,127353,2
usa,1981,86,111303,2
usa,1981,87,96084,2
usa,1981,88,81627,2
usa,1981,89,68097,2
usa,1981,90,55608,2
usa,1981,91,43995,2
usa,1981,92,34230,2
usa,1981,93,26763,2
usa,1981,94,21090,2
usa,1981,95,16173,2
usa,1981,96,12111,2
usa,1981,97,8829,2
usa,1981,98,6144,2
usa,1981,99,4029,2
usa,1981,100,2508,2
usa,1981,101,1464,2
usa,1981,102,795,2
usa,1981,103,402,2
usa,1981,104,189,2
usa,1981,105,0,2
usa,1981,106,0,2
usa,1981,107,0,2
usa,1981,108,0,2
usa,1981,109,0,2
usa,1981,110,0,2
usa,1981,111,0,2
usa,1981,112,0,2
usa,1981,113,0,2
usa,1981,114,0,2
usa,1981,115,0,2
usa,1981,116,0,2
usa,1981,117,0,2
usa,1981,118,0,2
usa,1981,119,0,2
usa,1981,120,0,2
usa,1981,121,0,2
usa,1981,122,0,2
usa,1981,123,0,2
usa,1981,124,0,2
usa,1981,125,0,2
usa,1981,126,0,2
usa,1981,127,0,2
usa,1981,128,0,2
usa,1981,129,0,2
usa,1981,130,0,2
usa,1982,0,1068567,2
usa,1982,1,1043835,2
usa,1982,2,1031925,2
usa,1982,3,1015698,2
usa,1982,4,1004697,2
usa,1982,5,998637,2
usa,1982,6,997230,2
usa,1982,7,1000257,2
usa,1982,8,1007490,2
usa,1982,9,1018335,2
usa,1982,10,1032387,2
usa,1982,11,1049544,2
usa,1982,12,1068567,2
usa,1982,13,1087848,2
usa,1982,14,1113714,2
usa,1982,15,1148589,2
usa,1982,16,1188282,2
usa,1982,17,1226184,2
usa,1982,18,1263621,2
usa,1982,19,1292610,2
usa,1982,20,1308495,2
usa,1982,21,1314387,2
usa,1982,22,1319025,2
usa,1982,23,1321827,2
usa,1982,24,1316424,2
usa,1982,25,1300893,2
usa,1982,26,1278138,2
usa,1982,27,1252157.7,2
usa,1982,28,1221174,2
usa,1982,29,1194126,2
usa,1982,30,1175556,2
usa,1982,31,1161078,2
usa,1982,32,1143384,2
usa,1982,33,1125882,2
usa,1982,34,1097331,2
usa,1982,35,1052025,2
usa,1982,36,996480,2
usa,1982,37,942981,2
usa,1982,38,889155,2
usa,1982,39,841968,2
usa,1982,40,806154,2
usa,1982,41,778677,2
usa,1982,42,751557,2
usa,1982,43,726162,2
usa,1982,44,705444,2
usa,1982,45,690003,2
usa,1982,46,679119,2
usa,1982,47,670521,2
usa,1982,48,663537,2
usa,1982,49,661953,2
usa,1982,50,667065,2
usa,1982,51,676443,2
usa,1982,52,686046,2
usa,1982,53,696279,2
usa,1982,54,703917,2
usa,1982,55,706812,2
usa,1982,56,705843,2
usa,1982,57,704778,2
usa,1982,58,703752,2
usa,1982,59,696477,2
usa,1982,60,680496,2
usa,1982,61,658674,2
usa,1982,62,635982,2
usa,1982,63,610983,2
usa,1982,64,588882,2
usa,1982,65,572631,2
usa,1982,66,559647,2
usa,1982,67,544740,2
usa,1982,68,529377,2
usa,1982,69,510669,2
usa,1982,70,486789,2
usa,1982,71,459546,2
usa,1982,72,432591,2
usa,1982,73,405222,2
usa,1982,74,378720,2
usa,1982,75,354096,2
usa,1982,76,330717,2
usa,1982,77,307143,2
usa,1982,78,283917,2
usa,1982,79,260469,2
usa,1982,80,233358,2
usa,1982,81,209586,2
usa,1982,82,187344,2
usa,1982,83,167607,2
usa,1982,84,149766,2
usa,1982,85,132312,2
usa,1982,86,115635,2
usa,1982,87,99825,2
usa,1982,88,84804,2
usa,1982,89,70746,2
usa,1982,90,57771,2
usa,1982,91,45708,2
usa,1982,92,35562,2
usa,1982,93,27804,2
usa,1982,94,21912,2
usa,1982,95,16803,2
usa,1982,96,12582,2
usa,1982,97,9171,2
usa,1982,98,6384,2
usa,1982,99,4185,2
usa,1982,100,2571,2
usa,1982,101,1500,2
usa,1982,102,819,2
usa,1982,103,417,2
usa,1982,104,198,2
usa,1982,105,0,2
usa,1982,106,0,2
usa,1982,107,0,2
usa,1982,108,0,2
usa,1982,109,0,2
usa,1982,110,0,2
usa,1982,111,0,2
usa,1982,112,0,2
usa,1982,113,0,2
usa,1982,114,0,2
usa,1982,115,0,2
usa,1982,116,0,2
usa,1982,117,0,2
usa,1982,118,0,2
usa,1982,119,0,2
usa,1982,120,0,2
usa,1982,121,0,2
usa,1982,122,0,2
usa,1982,123,0,2
usa,1982,124,0,2
usa,1982,125,0,2
usa,1982,126,0,2
usa,1982,127,0,2
usa,1982,128,0,2
usa,1982,129,0,2
usa,1982,130,0,2
usa,1983,0,1091847,2
usa,1983,1,1064358,2
usa,1983,2,1042113,2
usa,1983,3,1031952,2
usa,1983,4,1018491,2
usa,1983,5,1009683,2
usa,1983,6,1005285,2
usa,1983,7,1005054,2
usa,1983,8,1008840,2
usa,1983,9,1016487,2
usa,1983,10,1027293,2
usa,1983,11,1040829,2
usa,1983,12,1057125,2
usa,1983,13,1075134,2
usa,1983,14,1093248,2
usa,1983,15,1118034,2
usa,1983,16,1152072,2
usa,1983,17,1191114,2
usa,1983,18,1228293,2
usa,1983,19,1264908,2
usa,1983,20,1293546,2
usa,1983,21,1309791,2
usa,1983,22,1316481,2
usa,1983,23,1321878,2
usa,1983,24,1325520,2
usa,1983,25,1320615,2
usa,1983,26,1304988,2
usa,1983,27,1281744,2
usa,1983,28,1255353,2
usa,1983,29,1223949,2
usa,1983,30,1196496,2
usa,1983,31,1177608,2
usa,1983,32,1162857,2
usa,1983,33,1144842,2
usa,1983,34,1127001,2
usa,1983,35,1098120,2
usa,1983,36,1052496,2
usa,1983,37,996651,2
usa,1983,38,942849,2
usa,1983,39,888702,2
usa,1983,40,841275,2
usa,1983,41,805341,2
usa,1983,42,777810,2
usa,1983,43,750627,2
usa,1983,44,725172,2
usa,1983,45,704304,2
usa,1983,46,688569,2
usa,1983,47,677289,2
usa,1983,48,668295,2
usa,1983,49,660891,2
usa,1983,50,658905,2
usa,1983,51,663654,2
usa,1983,52,672693,2
usa,1983,53,681921,2
usa,1983,54,691764,2
usa,1983,55,698955,2
usa,1983,56,701313,2
usa,1983,57,699750,2
usa,1983,58,698076,2
usa,1983,59,696405,2
usa,1983,60,688527,2
usa,1983,61,672003,2
usa,1983,62,649674,2
usa,1983,63,626463,2
usa,1983,64,600960,2
usa,1983,65,578235,2
usa,1983,66,561171,2
usa,1983,67,547263,2
usa,1983,68,531483,2
usa,1983,69,515265,2
usa,1983,70,495792,2
usa,1983,71,471297,2
usa,1983,72,443559,2
usa,1983,73,416145,2
usa,1983,74,388374,2
usa,1983,75,361581,2
usa,1983,76,336801,2
usa,1983,77,313382.7,2
usa,1983,78,289845,2
usa,1983,79,266739,2
usa,1983,80,241056,2
usa,1983,81,216498,2
usa,1983,82,193527,2
usa,1983,83,173139,2
usa,1983,84,154707,2
usa,1983,85,136677,2
usa,1983,86,119451,2
usa,1983,87,103119,2
usa,1983,88,87603,2
usa,1983,89,73080,2
usa,1983,90,59679,2
usa,1983,91,47217,2
usa,1983,92,36738,2
usa,1983,93,28722,2
usa,1983,94,22635,2
usa,1983,95,17358,2
usa,1983,96,12999,2
usa,1983,97,9474,2
usa,1983,98,6594,2
usa,1983,99,4323,2
usa,1983,100,2655,2
usa,1983,101,1527,2
usa,1983,102,834,2
usa,1983,103,426,2
usa,1983,104,204,2
usa,1983,105,0,2
usa,1983,106,0,2
usa,1983,107,0,2
usa,1983,108,0,2
usa,1983,109,0,2
usa,1983,110,0,2
usa,1983,111,0,2
usa,1983,112,0,2
usa,1983,113,0,2
usa,1983,114,0,2
usa,1983,115,0,2
usa,1983,116,0,2
usa,1983,117,0,2
usa,1983,118,0,2
usa,1983,119,0,2
usa,1983,120,0,2
usa,1983,121,0,2
usa,1983,122,0,2
usa,1983,123,0,2
usa,1983,124,0,2
usa,1983,125,0,2
usa,1983,126,0,2
usa,1983,127,0,2
usa,1983,128,0,2
usa,1983,129,0,2
usa,1983,130,0,2
usa,1984,0,1113177,2
usa,1984,1,1084239,2
usa,1984,2,1060368,2
usa,1984,3,1041339,2
usa,1984,4,1031877,2
usa,1984,5,1021182,2
usa,1984,6,1014570,2
usa,1984,7,1011834,2
usa,1984,8,1012779,2
usa,1984,9,1017321,2
usa,1984,10,1025382,2
usa,1984,11,1036146,2
usa,1984,12,1049163,2
usa,1984,13,1064601,2
usa,1984,14,1081593,2
usa,1984,15,1098540,2
usa,1984,16,1122246,2
usa,1984,17,1155438,2
usa,1984,18,1193829,2
usa,1984,19,1230281.7,2
usa,1984,20,1266069,2
usa,1984,21,1294353,2
usa,1984,22,1310955,2
usa,1984,23,1318446,2
usa,1984,24,1324602,2
usa,1984,25,1329084,2
usa,1984,26,1324677,2
usa,1984,27,1308951,2
usa,1984,28,1285221,2
usa,1984,29,1258422,2
usa,1984,30,1226601,2
usa,1984,31,1198752,2
usa,1984,32,1179543,2
usa,1984,33,1164522,2
usa,1984,34,1146192,2
usa,1984,35,1128012,2
usa,1984,36,1098801,2
usa,1984,37,1052865,2
usa,1984,38,996723,2
usa,1984,39,942621,2
usa,1984,40,888162,2
usa,1984,41,840498,2
usa,1984,42,804447,2
usa,1984,43,776871,2
usa,1984,44,749622,2
usa,1984,45,724113,2
usa,1984,46,703098,2
usa,1984,47,687069,2
usa,1984,48,675393,2
usa,1984,49,666006,2
usa,1984,50,658182,2
usa,1984,51,655791,2
usa,1984,52,660183,2
usa,1984,53,668877,2
usa,1984,54,677727,2
usa,1984,55,687186,2
usa,1984,56,693927,2
usa,1984,57,695748,2
usa,1984,58,693588,2
usa,1984,59,691305,2
usa,1984,60,688995,2
usa,1984,61,680508,2
usa,1984,62,663450,2
usa,1984,63,640617,2
usa,1984,64,616884,2
usa,1984,65,590883,2
usa,1984,66,567534,2
usa,1984,67,549660,2
usa,1984,68,534831,2
usa,1984,69,518175,2
usa,1984,70,501105,2
usa,1984,71,480873,2
usa,1984,72,455763,2
usa,1984,73,427533,2
usa,1984,74,399666,2
usa,1984,75,371493,2
usa,1984,76,344412,2
usa,1984,77,319479,2
usa,1984,78,296022,2
usa,1984,79,272526,2
usa,1984,80,247491,2
usa,1984,81,222279,2
usa,1984,82,198693,2
usa,1984,83,177759,2
usa,1984,84,158835,2
usa,1984,85,140325,2
usa,1984,86,122640,2
usa,1984,87,105873,2
usa,1984,88,89943,2
usa,1984,89,75033,2
usa,1984,90,61272,2
usa,1984,91,48477,2
usa,1984,92,37716,2
usa,1984,93,29487,2
usa,1984,94,23238,2
usa,1984,95,17823,2
usa,1984,96,13347,2
usa,1984,97,9726,2
usa,1984,98,6771,2
usa,1984,99,4440,2
usa,1984,100,2724,2
usa,1984,101,1566,2
usa,1984,102,843,2
usa,1984,103,429,2
usa,1984,104,204,2
usa,1984,105,0,2
usa,1984,106,0,2
usa,1984,107,0,2
usa,1984,108,0,2
usa,1984,109,0,2
usa,1984,110,0,2
usa,1984,111,0,2
usa,1984,112,0,2
usa,1984,113,0,2
usa,1984,114,0,2
usa,1984,115,0,2
usa,1984,116,0,2
usa,1984,117,0,2
usa,1984,118,0,2
usa,1984,119,0,2
usa,1984,120,0,2
usa,1984,121,0,2
usa,1984,122,0,2
usa,1984,123,0,2
usa,1984,124,0,2
usa,1984,125,0,2
usa,1984,126,0,2
usa,1984,127,0,2
usa,1984,128,0,2
usa,1984,129,0,2
usa,1984,130,0,2
usa,1985,0,1129689,2
usa,1985,1,1101807,2
usa,1985,2,1078236,2
usa,1985,3,1058817,2
usa,1985,4,1043388,2
usa,1985,5,1031790,2
usa,1985,6,1023858,2
usa,1985,7,1019439,2
usa,1985,8,1018368,2
usa,1985,9,1020486,2
usa,1985,10,1025787,2
usa,1985,11,1034262,2
usa,1985,12,1044984,2
usa,1985,13,1057482,2
usa,1985,14,1072059,2
usa,1985,15,1088040,2
usa,1985,16,1103817,2
usa,1985,17,1126440,2
usa,1985,18,1158789,2
usa,1985,19,1196529,2
usa,1985,20,1232256,2
usa,1985,21,1267212,2
usa,1985,22,1295145,2
usa,1985,23,1312107,2
usa,1985,24,1320396,2
usa,1985,25,1327305,2
usa,1985,26,1332630,2
usa,1985,27,1328721,2
usa,1985,28,1312896,2
usa,1985,29,1288680,2
usa,1985,30,1261476,2
usa,1985,31,1229238,2
usa,1985,32,1200990,2
usa,1985,33,1181463,2
usa,1985,34,1166169,2
usa,1985,35,1147524,2
usa,1985,36,1129008,2
usa,1985,37,1099467,2
usa,1985,38,1053219,2
usa,1985,39,996783,2
usa,1985,40,942384,2
usa,1985,41,887610,2
usa,1985,42,839712,2
usa,1985,43,803544,2
usa,1985,44,775920,2
usa,1985,45,748608,2
usa,1985,46,723045,2
usa,1985,47,701883,2
usa,1985,48,685560,2
usa,1985,49,673491,2
usa,1985,50,663708,2
usa,1985,51,655467,2
usa,1985,52,652674,2
usa,1985,53,656703,2
usa,1985,54,665052,2
usa,1985,55,673530,2
usa,1985,56,682599,2
usa,1985,57,688893,2
usa,1985,58,690177,2
usa,1985,59,687420,2
usa,1985,60,684528,2
usa,1985,61,681576,2
usa,1985,62,672483,2
usa,1985,63,654888,2
usa,1985,64,631554,2
usa,1985,65,607302,2
usa,1985,66,580800,2
usa,1985,67,556830,2
usa,1985,68,538143,2
usa,1985,69,522399,2
usa,1985,70,504867,2
usa,1985,71,486945,2
usa,1985,72,465954,2
usa,1985,73,440232,2
usa,1985,74,411507,2
usa,1985,75,383187,2
usa,1985,76,354615,2
usa,1985,77,327246,2
usa,1985,78,302157,2
usa,1985,79,278664,2
usa,1985,80,252522,2
usa,1985,81,226797,2
usa,1985,82,202731,2
usa,1985,83,181374,2
usa,1985,84,162063,2
usa,1985,85,143178,2
usa,1985,86,125130,2
usa,1985,87,108024,2
usa,1985,88,91770,2
usa,1985,89,76557,2
usa,1985,90,62517,2
usa,1985,91,49461,2
usa,1985,92,38484,2
usa,1985,93,30087,2
usa,1985,94,23712,2
usa,1985,95,18183,2
usa,1985,96,13617,2
usa,1985,97,9924,2
usa,1985,98,6909,2
usa,1985,99,4530,2
usa,1985,100,2778,2
usa,1985,101,1596,2
usa,1985,102,858,2
usa,1985,103,432,2
usa,1985,104,207,2
usa,1985,105,0,2
usa,1985,106,0,2
usa,1985,107,0,2
usa,1985,108,0,2
usa,1985,109,0,2
usa,1985,110,0,2
usa,1985,111,0,2
usa,1985,112,0,2
usa,1985,113,0,2
usa,1985,114,0,2
usa,1985,115,0,2
usa,1985,116,0,2
usa,1985,117,0,2
usa,1985,118,0,2
usa,1985,119,0,2
usa,1985,120,0,2
usa,1985,121,0,2
usa,1985,122,0,2
usa,1985,123,0,2
usa,1985,124,0,2
usa,1985,125,0,2
usa,1985,126,0,2
usa,1985,127,0,2
usa,1985,128,0,2
usa,1985,129,0,2
usa,1985,130,0,2
usa,1986,0,1140183,2
usa,1986,1,1128516,2
usa,1986,2,1103796,2
usa,1986,3,1082415,2
usa,1986,4,1064358,2
usa,1986,5,1049613,2
usa,1986,6,1038039,2
usa,1986,7,1029483,2
usa,1986,8,1024620,2
usa,1986,9,1023711,2
usa,1986,10,1026339,2
usa,1986,11,1031772,2
usa,1986,12,1040100,2
usa,1986,13,1050807,2
usa,1986,14,1063545,2
usa,1986,15,1078473,2
usa,1986,16,1094748,2
usa,1986,17,1110939,2
usa,1986,18,1133358,2
usa,1986,19,1164555,2
usa,1986,20,1200600,2
usa,1986,21,1234716,2
usa,1986,22,1267890,2
usa,1986,23,1294911,2
usa,1986,24,1312365,2
usa,1986,25,1322022,2
usa,1986,26,1330137,2
usa,1986,27,1336773,2
usa,1986,28,1333590,2
usa,1986,29,1317480,2
usa,1986,30,1292337,2
usa,1986,31,1264347,2
usa,1986,32,1231290,2
usa,1986,33,1202421,2
usa,1986,34,1182654,2
usa,1986,35,1167351,2
usa,1986,36,1148607,2
usa,1986,37,1129986,2
usa,1986,38,1100223,2
usa,1986,39,1053561,2
usa,1986,40,996591,2
usa,1986,41,941685,2
usa,1986,42,886383,2
usa,1986,43,838092,2
usa,1986,44,801747,2
usa,1986,45,774078,2
usa,1986,46,746679,2
usa,1986,47,721020,2
usa,1986,48,699693,2
usa,1986,49,683082,2
usa,1986,50,670635,2
usa,1986,51,660471,2
usa,1986,52,651840,2
usa,1986,53,648570,2
usa,1986,54,652020,2
usa,1986,55,659715,2
usa,1986,56,667515,2
usa,1986,57,675876,2
usa,1986,58,681477,2
usa,1986,59,682125,2
usa,1986,60,678762,2
usa,1986,61,675240,2
usa,1986,62,671649,2
usa,1986,63,661887,2
usa,1986,64,643575,2
usa,1986,65,619490.7,2
usa,1986,66,594510,2
usa,1986,67,567306,2
usa,1986,68,542619,2
usa,1986,69,523191,2
usa,1986,70,506706,2
usa,1986,71,488487,2
usa,1986,72,469932,2
usa,1986,73,448383,2
usa,1986,74,422199,2
usa,1986,75,393114,2
usa,1986,76,364515,2
usa,1986,77,335751,2
usa,1986,78,308331,2
usa,1986,79,283356,2
usa,1986,80,262497,2
usa,1986,81,235758,2
usa,1986,82,210741,2
usa,1986,83,188538,2
usa,1986,84,168468,2
usa,1986,85,148833,2
usa,1986,86,130074,2
usa,1986,87,112290,2
usa,1986,88,95397,2
usa,1986,89,79581,2
usa,1986,90,64986,2
usa,1986,91,51417,2
usa,1986,92,40005,2
usa,1986,93,31275,2
usa,1986,94,24648,2
usa,1986,95,18903,2
usa,1986,96,14154,2
usa,1986,97,10317,2
usa,1986,98,7182,2
usa,1986,99,4707,2
usa,1986,100,2931,2
usa,1986,101,1710,2
usa,1986,102,933,2
usa,1986,103,477,2
usa,1986,104,228,2
usa,1986,105,0,2
usa,1986,106,0,2
usa,1986,107,0,2
usa,1986,108,0,2
usa,1986,109,0,2
usa,1986,110,0,2
usa,1986,111,0,2
usa,1986,112,0,2
usa,1986,113,0,2
usa,1986,114,0,2
usa,1986,115,0,2
usa,1986,116,0,2
usa,1986,117,0,2
usa,1986,118,0,2
usa,1986,119,0,2
usa,1986,120,0,2
usa,1986,121,0,2
usa,1986,122,0,2
usa,1986,123,0,2
usa,1986,124,0,2
usa,1986,125,0,2
usa,1986,126,0,2
usa,1986,127,0,2
usa,1986,128,0,2
usa,1986,129,0,2
usa,1986,130,0,2
usa,1987,0,1145742,2
usa,1987,1,1128360,2
usa,1987,2,1127607,2
usa,1987,3,1106046,2
usa,1987,4,1086846,2
usa,1987,5,1070148,2
usa,1987,6,1056087,2
usa,1987,7,1044531,2
usa,1987,8,1035348,2
usa,1987,9,1030038,2
usa,1987,10,1029294,2
usa,1987,11,1032432,2
usa,1987,12,1037997,2
usa,1987,13,1046181,2
usa,1987,14,1056879,2
usa,1987,15,1069860,2
usa,1987,16,1085136,2
usa,1987,17,1101717,2
usa,1987,18,1118319,2
usa,1987,19,1140543,2
usa,1987,20,1170597,2
usa,1987,21,1204953,2
usa,1987,22,1237467,2
usa,1987,23,1268865,2
usa,1987,24,1294980,2
usa,1987,25,1312935,2
usa,1987,26,1323957,2
usa,1987,27,1333281,2
usa,1987,28,1341231,2
usa,1987,29,1338777,2
usa,1987,30,1322376,2
usa,1987,31,1296300,2
usa,1987,32,1267518,2
usa,1987,33,1233632.7,2
usa,1987,34,1204134,2
usa,1987,35,1184121,2
usa,1987,36,1168806,2
usa,1987,37,1149960,2
usa,1987,38,1131231,2
usa,1987,39,1101240,2
usa,1987,40,1054146,2
