geo,female_population_with_projections,time
tto,484600,1969
tto,491700,1970
tto,496800,1971
tto,500200,1972
tto,502800,1973
tto,505500,1974
tto,509100,1975
tto,513700,1976
tto,519100,1977
tto,525400,1978
tto,532800,1979
tto,541100,1980
tto,550700,1981
tto,561300,1982
tto,572200,1983
tto,582400,1984
tto,591200,1985
tto,598400,1986
tto,604100,1987
tto,608800,1988
tto,613300,1989
tto,618000,1990
tto,623200,1991
tto,628600,1992
tto,634000,1993
tto,639200,1994
tto,643900,1995
tto,648200,1996
tto,652100,1997
tto,655600,1998
tto,658900,1999
tto,662000,2000
tto,665000,2001
tto,667900,2002
tto,670600,2003
tto,673400,2004
tto,676200,2005
tto,679100,2006
tto,682100,2007
tto,685100,2008
tto,688200,2009
tto,691200,2010
tto,694100,2011
tto,697000,2012
tto,699900,2013
tto,702600,2014
tto,705100,2015
tto,707600,2016
tto,709800,2017
tto,711800,2018
tto,713700,2019
tto,715300,2020
tto,716600,2021
tto,717700,2022
tto,718500,2023
tto,719100,2024
tto,719500,2025
tto,719700,2026
tto,719700,2027
tto,719500,2028
tto,719100,2029
tto,718500,2030
tto,717600,2031
tto,716600,2032
tto,715300,2033
tto,713900,2034
tto,712300,2035
tto,710600,2036
tto,708800,2037
tto,706800,2038
tto,704600,2039
tto,702300,2040
tto,699800,2041
tto,697200,2042
tto,694500,2043
tto,691500,2044
tto,688500,2045
tto,685200,2046
tto,681900,2047
tto,678300,2048
tto,674600,2049
tto,670700,2050
tun,1771000,1950
tun,1821000,1951
tun,1859000,1952
tun,1890000,1953
tun,1917000,1954
tun,1944000,1955
tun,1971000,1956
tun,2000000,1957
tun,2030000,1958
tun,2061000,1959
tun,2090000,1960
tun,2119000,1961
tun,2148000,1962
tun,2180000,1963
tun,2219000,1964
tun,2266000,1965
tun,2325000,1966
tun,2393000,1967
tun,2464000,1968
tun,2532000,1969
tun,2590000,1970
tun,2636000,1971
tun,2673000,1972
tun,2706000,1973
tun,2745000,1974
tun,2794000,1975
tun,2857000,1976
tun,2931000,1977
tun,3013000,1978
tun,3099000,1979
tun,3185000,1980
tun,3271000,1981
tun,3357000,1982
tun,3444000,1983
tun,3531000,1984
tun,3621000,1985
tun,3711000,1986
tun,3802000,1987
tun,3892000,1988
tun,3979000,1989
tun,4063000,1990
tun,4143000,1991
tun,4220000,1992
tun,4292000,1993
tun,4360000,1994
tun,4423000,1995
tun,4482000,1996
tun,4536000,1997
tun,4587000,1998
tun,4635000,1999
tun,4682000,2000
tun,4727000,2001
tun,4771000,2002
tun,4815000,2003
tun,4859000,2004
tun,4905000,2005
tun,4953000,2006
tun,5003000,2007
tun,5054000,2008
tun,5106000,2009
tun,5158000,2010
tun,5210000,2011
tun,5263000,2012
tun,5315000,2013
tun,5367000,2014
tun,5418000,2015
tun,5469000,2016
tun,5519000,2017
tun,5568000,2018
tun,5617000,2019
tun,5664000,2020
tun,5711000,2021
tun,5757000,2022
tun,5801000,2023
tun,5844000,2024
tun,5885000,2025
tun,5923000,2026
tun,5960000,2027
tun,5994000,2028
tun,6026000,2029
tun,6056000,2030
tun,6085000,2031
tun,6112000,2032
tun,6137000,2033
tun,6160000,2034
tun,6182000,2035
tun,6203000,2036
tun,6222000,2037
tun,6240000,2038
tun,6257000,2039
tun,6273000,2040
tun,6288000,2041
tun,6302000,2042
tun,6314000,2043
tun,6325000,2044
tun,6335000,2045
tun,6344000,2046
tun,6351000,2047
tun,6357000,2048
tun,6362000,2049
tun,6365000,2050
tur,10760000,1950
tur,11060000,1951
tur,11350000,1952
tur,11650000,1953
tur,11950000,1954
tur,12260000,1955
tur,12580000,1956
tur,12900000,1957
tur,13230000,1958
tur,13570000,1959
tur,13900000,1960
tur,14240000,1961
tur,14580000,1962
tur,14930000,1963
tur,15290000,1964
tur,15670000,1965
tur,16070000,1966
tur,16490000,1967
tur,16920000,1968
tur,17360000,1969
tur,17810000,1970
tur,18260000,1971
tur,18720000,1972
tur,19180000,1973
tur,19660000,1974
tur,20160000,1975
tur,20680000,1976
tur,21220000,1977
tur,21760000,1978
tur,22310000,1979
tur,22840000,1980
tur,23360000,1981
tur,23880000,1982
tur,24380000,1983
tur,24870000,1984
tur,25360000,1985
tur,25850000,1986
tur,26320000,1987
tur,26800000,1988
tur,27280000,1989
tur,27770000,1990
tur,28270000,1991
tur,28780000,1992
tur,29290000,1993
tur,29820000,1994
tur,30340000,1995
tur,30880000,1996
tur,31410000,1997
tur,31950000,1998
tur,32480000,1999
tur,32990000,2000
tur,33490000,2001
tur,33970000,2002
tur,34450000,2003
tur,34910000,2004
tur,35380000,2005
tur,35850000,2006
tur,36310000,2007
tur,36780000,2008
tur,37240000,2009
tur,37690000,2010
tur,38130000,2011
tur,38570000,2012
tur,39010000,2013
tur,39440000,2014
tur,39860000,2015
tur,40270000,2016
tur,40680000,2017
tur,41080000,2018
tur,41480000,2019
tur,41860000,2020
tur,42240000,2021
tur,42610000,2022
tur,42970000,2023
tur,43330000,2024
tur,43670000,2025
tur,44010000,2026
tur,44340000,2027
tur,44650000,2028
tur,44960000,2029
tur,45260000,2030
tur,45550000,2031
tur,45840000,2032
tur,46110000,2033
tur,46380000,2034
tur,46630000,2035
tur,46880000,2036
tur,47110000,2037
tur,47330000,2038
tur,47550000,2039
tur,47750000,2040
tur,47940000,2041
tur,48120000,2042
tur,48290000,2043
tur,48450000,2044
tur,48590000,2045
tur,48730000,2046
tur,48850000,2047
tur,48960000,2048
tur,49060000,2049
tur,49150000,2050
tkm,617400,1950
tkm,626500,1951
tkm,639000,1952
tkm,654300,1953
tkm,672000,1954
tkm,691500,1955
tkm,712600,1956
tkm,735200,1957
tkm,759300,1958
tkm,784800,1959
tkm,811700,1960
tkm,840100,1961
tkm,869700,1962
tkm,900000,1963
tkm,930500,1964
tkm,960800,1965
tkm,990700,1966
tkm,1020000,1967
tkm,1050000,1968
tkm,1080000,1969
tkm,1111000,1970
tkm,1143000,1971
tkm,1177000,1972
tkm,1210000,1973
tkm,1245000,1974
tkm,1279000,1975
tkm,1314000,1976
tkm,1349000,1977
tkm,1384000,1978
tkm,1419000,1979
tkm,1455000,1980
tkm,1491000,1981
tkm,1528000,1982
tkm,1565000,1983
tkm,1603000,1984
tkm,1642000,1985
tkm,1682000,1986
tkm,1723000,1987
tkm,1766000,1988
tkm,1811000,1989
tkm,1859000,1990
tkm,1912000,1991
tkm,1967000,1992
tkm,2022000,1993
tkm,2074000,1994
tkm,2120000,1995
tkm,2159000,1996
tkm,2192000,1997
tkm,2221000,1998
tkm,2249000,1999
tkm,2279000,2000
tkm,2312000,2001
tkm,2347000,2002
tkm,2382000,2003
tkm,2418000,2004
tkm,2454000,2005
tkm,2488000,2006
tkm,2523000,2007
tkm,2557000,2008
tkm,2592000,2009
tkm,2626000,2010
tkm,2661000,2011
tkm,2696000,2012
tkm,2730000,2013
tkm,2764000,2014
tkm,2798000,2015
tkm,2831000,2016
tkm,2864000,2017
tkm,2896000,2018
tkm,2928000,2019
tkm,2958000,2020
tkm,2987000,2021
tkm,3015000,2022
tkm,3042000,2023
tkm,3067000,2024
tkm,3092000,2025
tkm,3116000,2026
tkm,3138000,2027
tkm,3160000,2028
tkm,3181000,2029
tkm,3201000,2030
tkm,3221000,2031
tkm,3241000,2032
tkm,3259000,2033
tkm,3278000,2034
tkm,3296000,2035
tkm,3313000,2036
tkm,3330000,2037
tkm,3346000,2038
tkm,3361000,2039
tkm,3376000,2040
tkm,3390000,2041
tkm,3404000,2042
tkm,3416000,2043
tkm,3428000,2044
tkm,3439000,2045
tkm,3449000,2046
tkm,3459000,2047
tkm,3467000,2048
tkm,3474000,2049
tkm,3480000,2050
uga,2586000,1950
uga,2662000,1951
uga,2736000,1952
uga,2811000,1953
uga,2886000,1954
uga,2963000,1955
uga,3043000,1956
uga,3127000,1957
uga,3216000,1958
uga,3311000,1959
uga,3413000,1960
uga,3524000,1961
uga,3642000,1962
uga,3766000,1963
uga,3897000,1964
uga,4031000,1965
uga,4170000,1966
uga,4313000,1967
uga,4459000,1968
uga,4605000,1969
uga,4749000,1970
uga,4892000,1971
uga,5033000,1972
uga,5175000,1973
uga,5321000,1974
uga,5475000,1975
uga,5637000,1976
uga,5807000,1977
uga,5985000,1978
uga,6168000,1979
uga,6357000,1980
uga,6551000,1981
uga,6750000,1982
uga,6960000,1983
uga,7185000,1984
uga,7430000,1985
uga,7696000,1986
uga,7982000,1987
uga,8283000,1988
uga,8592000,1989
uga,8906000,1990
uga,9222000,1991
uga,9544000,1992
uga,9868000,1993
uga,10190000,1994
uga,10520000,1995
uga,10850000,1996
uga,11190000,1997
uga,11530000,1998
uga,11880000,1999
uga,12250000,2000
uga,12630000,2001
uga,13040000,2002
uga,13460000,2003
uga,13900000,2004
uga,14350000,2005
uga,14820000,2006
uga,15300000,2007
uga,15810000,2008
uga,16330000,2009
uga,16860000,2010
uga,17420000,2011
uga,17990000,2012
uga,18580000,2013
uga,19180000,2014
uga,19800000,2015
uga,20430000,2016
uga,21070000,2017
uga,21730000,2018
uga,22400000,2019
uga,23080000,2020
uga,23770000,2021
uga,24470000,2022
uga,25180000,2023
uga,25900000,2024
uga,26620000,2025
uga,27350000,2026
uga,28090000,2027
uga,28830000,2028
uga,29580000,2029
uga,30340000,2030
uga,31100000,2031
uga,31860000,2032
uga,32630000,2033
uga,33400000,2034
uga,34180000,2035
uga,34960000,2036
uga,35740000,2037
uga,36520000,2038
uga,37300000,2039
uga,38090000,2040
uga,38870000,2041
uga,39650000,2042
uga,40430000,2043
uga,41210000,2044
uga,41990000,2045
uga,42760000,2046
uga,43520000,2047
uga,44280000,2048
uga,45030000,2049
uga,45780000,2050
ukr,21290000,1950
ukr,21540000,1951
ukr,21800000,1952
ukr,22060000,1953
ukr,22320000,1954
ukr,22580000,1955
ukr,22830000,1956
ukr,23080000,1957
ukr,23330000,1958
ukr,23570000,1959
ukr,23820000,1960
ukr,24060000,1961
ukr,24310000,1962
ukr,24550000,1963
ukr,24780000,1964
ukr,25000000,1965
ukr,25200000,1966
ukr,25390000,1967
ukr,25560000,1968
ukr,25740000,1969
ukr,25910000,1970
ukr,26100000,1971
ukr,26280000,1972
ukr,26460000,1973
ukr,26620000,1974
ukr,26760000,1975
ukr,26870000,1976
ukr,26970000,1977
ukr,27040000,1978
ukr,27110000,1979
ukr,27180000,1980
ukr,27250000,1981
ukr,27320000,1982
ukr,27380000,1983
ukr,27450000,1984
ukr,27510000,1985
ukr,27570000,1986
ukr,27630000,1987
ukr,27680000,1988
ukr,27720000,1989
ukr,27730000,1990
ukr,27720000,1991
ukr,27680000,1992
ukr,27620000,1993
ukr,27520000,1994
ukr,27380000,1995
ukr,27200000,1996
ukr,26970000,1997
ukr,26730000,1998
ukr,26480000,1999
ukr,26240000,2000
ukr,26020000,2001
ukr,25810000,2002
ukr,25620000,2003
ukr,25440000,2004
ukr,25260000,2005
ukr,25090000,2006
ukr,24930000,2007
ukr,24780000,2008
ukr,24630000,2009
ukr,24490000,2010
ukr,24350000,2011
ukr,24210000,2012
ukr,24080000,2013
ukr,23940000,2014
ukr,23810000,2015
ukr,23680000,2016
ukr,23540000,2017
ukr,23410000,2018
ukr,23270000,2019
ukr,23130000,2020
ukr,22990000,2021
ukr,22840000,2022
ukr,22690000,2023
ukr,22540000,2024
ukr,22380000,2025
ukr,22220000,2026
ukr,22060000,2027
ukr,21900000,2028
ukr,21740000,2029
ukr,21580000,2030
ukr,21410000,2031
ukr,21250000,2032
ukr,21090000,2033
ukr,20920000,2034
ukr,20760000,2035
ukr,20610000,2036
ukr,20450000,2037
ukr,20290000,2038
ukr,20140000,2039
ukr,19990000,2040
ukr,19840000,2041
ukr,19690000,2042
ukr,19550000,2043
ukr,19400000,2044
ukr,19260000,2045
ukr,19120000,2046
ukr,18980000,2047
ukr,18830000,2048
ukr,18690000,2049
ukr,18540000,2050
are,34320,1950
are,34250,1951
are,35090,1952
are,36370,1953
are,37730,1954
are,38940,1955
are,39950,1956
are,40800,1957
are,41670,1958
are,42850,1959
are,44580,1960
are,47020,1961
are,50130,1962
are,53650,1963
are,57170,1964
are,60490,1965
are,63560,1966
are,66730,1967
are,70650,1968
are,76180,1969
are,84000,1970
are,94280,1971
are,107000,1972
are,122500,1973
are,141100,1974
are,162900,1975
are,187900,1976
are,216100,1977
are,246900,1978
are,279700,1979
are,314100,1980
are,350000,1981
are,387100,1982
are,424500,1983
are,460800,1984
are,495100,1985
are,527000,1986
are,556900,1987
are,585700,1988
are,614800,1989
are,645400,1990
are,677700,1991
are,711600,1992
are,747300,1993
are,784900,1994
are,824600,1995
are,866400,1996
are,910300,1997
are,956200,1998
are,1004000,1999
are,1052000,2000
are,1102000,2001
are,1153000,2002
are,1204000,2003
are,1256000,2004
are,1307000,2005
are,1358000,2006
are,1409000,2007
are,1458000,2008
are,1505000,2009
are,1550000,2010
are,1593000,2011
are,1632000,2012
are,1670000,2013
are,1706000,2014
are,1741000,2015
are,1776000,2016
are,1810000,2017
are,1844000,2018
are,1877000,2019
are,1909000,2020
are,1942000,2021
are,1974000,2022
are,2007000,2023
are,2039000,2024
are,2072000,2025
are,2105000,2026
are,2138000,2027
are,2171000,2028
are,2204000,2029
are,2238000,2030
are,2271000,2031
are,2306000,2032
are,2340000,2033
are,2374000,2034
are,2409000,2035
are,2443000,2036
are,2478000,2037
are,2512000,2038
are,2546000,2039
are,2580000,2040
are,2613000,2041
are,2646000,2042
are,2678000,2043
are,2710000,2044
are,2741000,2045
are,2772000,2046
are,2802000,2047
are,2831000,2048
are,2860000,2049
are,2888000,2050
gbr,26040000,1950
gbr,26110000,1951
gbr,26190000,1952
gbr,26280000,1953
gbr,26370000,1954
gbr,26470000,1955
gbr,26580000,1956
gbr,26690000,1957
gbr,26810000,1958
gbr,26950000,1959
gbr,27100000,1960
gbr,27270000,1961
gbr,27440000,1962
gbr,27630000,1963
gbr,27810000,1964
gbr,27980000,1965
gbr,28140000,1966
gbr,28300000,1967
gbr,28430000,1968
gbr,28550000,1969
gbr,28650000,1970
gbr,28730000,1971
gbr,28780000,1972
gbr,28820000,1973
gbr,28850000,1974
gbr,28870000,1975
gbr,28880000,1976
gbr,28890000,1977
gbr,28900000,1978
gbr,28900000,1979
gbr,28910000,1980
gbr,28930000,1981
gbr,28950000,1982
gbr,28980000,1983
gbr,29020000,1984
gbr,29070000,1985
gbr,29120000,1986
gbr,29190000,1987
gbr,29260000,1988
gbr,29340000,1989
gbr,29420000,1990
gbr,29500000,1991
gbr,29580000,1992
gbr,29670000,1993
gbr,29750000,1994
gbr,29830000,1995
gbr,29900000,1996
gbr,29980000,1997
gbr,30050000,1998
gbr,30130000,1999
gbr,30220000,2000
gbr,30310000,2001
gbr,30420000,2002
gbr,30530000,2003
gbr,30650000,2004
gbr,30780000,2005
gbr,30920000,2006
gbr,31060000,2007
gbr,31210000,2008
gbr,31360000,2009
gbr,31510000,2010
gbr,31660000,2011
gbr,31800000,2012
gbr,31940000,2013
gbr,32080000,2014
gbr,32220000,2015
gbr,32370000,2016
gbr,32510000,2017
gbr,32660000,2018
gbr,32810000,2019
gbr,32950000,2020
gbr,33100000,2021
gbr,33240000,2022
gbr,33390000,2023
gbr,33530000,2024
gbr,33670000,2025
gbr,33810000,2026
gbr,33940000,2027
gbr,34070000,2028
gbr,34200000,2029
gbr,34320000,2030
gbr,34440000,2031
gbr,34550000,2032
gbr,34670000,2033
gbr,34770000,2034
gbr,34880000,2035
gbr,34980000,2036
gbr,35090000,2037
gbr,35190000,2038
gbr,35290000,2039
gbr,35390000,2040
gbr,35480000,2041
gbr,35580000,2042
gbr,35680000,2043
gbr,35770000,2044
gbr,35870000,2045
gbr,35960000,2046
gbr,36050000,2047
gbr,36150000,2048
gbr,36240000,2049
gbr,36330000,2050
tza,3918000,1950
tza,4018000,1951
tza,4123000,1952
tza,4233000,1953
tza,4348000,1954
tza,4468000,1955
tza,4592000,1956
tza,4721000,1957
tza,4855000,1958
tza,4994000,1959
tza,5139000,1960
tza,5289000,1961
tza,5445000,1962
tza,5607000,1963
tza,5774000,1964
tza,5947000,1965
tza,6126000,1966
tza,6310000,1967
tza,6501000,1968
tza,6702000,1969
tza,6912000,1970
tza,7133000,1971
tza,7364000,1972
tza,7604000,1973
tza,7851000,1974
tza,8102000,1975
tza,8358000,1976
tza,8620000,1977
tza,8888000,1978
tza,9164000,1979
tza,9450000,1980
tza,9746000,1981
tza,10050000,1982
tza,10370000,1983
tza,10690000,1984
tza,11030000,1985
tza,11370000,1986
tza,11710000,1987
tza,12070000,1988
tza,12450000,1989
tza,12850000,1990
tza,13290000,1991
tza,13740000,1992
tza,14210000,1993
tza,14680000,1994
tza,15120000,1995
tza,15550000,1996
tza,15960000,1997
tza,16370000,1998
tza,16770000,1999
tza,17200000,2000
tza,17640000,2001
tza,18100000,2002
tza,18580000,2003
tza,19080000,2004
tza,19600000,2005
tza,20150000,2006
tza,20720000,2007
tza,21310000,2008
tza,21930000,2009
tza,22570000,2010
tza,23240000,2011
tza,23920000,2012
tza,24630000,2013
tza,25340000,2014
tza,26060000,2015
tza,26790000,2016
tza,27530000,2017
tza,28270000,2018
tza,29010000,2019
tza,29770000,2020
tza,30520000,2021
tza,31290000,2022
tza,32060000,2023
tza,32830000,2024
tza,33610000,2025
tza,34400000,2026
tza,35200000,2027
tza,36000000,2028
tza,36800000,2029
tza,37620000,2030
tza,38440000,2031
tza,39260000,2032
tza,40090000,2033
tza,40930000,2034
tza,41770000,2035
tza,42610000,2036
tza,43460000,2037
tza,44310000,2038
tza,45160000,2039
tza,46010000,2040
tza,46860000,2041
tza,47720000,2042
tza,48570000,2043
tza,49420000,2044
tza,50270000,2045
tza,51120000,2046
tza,51960000,2047
tza,52800000,2048
tza,53640000,2049
tza,54480000,2050
usa,78980000,1950
usa,80260000,1951
usa,81640000,1952
usa,83100000,1953
usa,84630000,1954
usa,86200000,1955
usa,87800000,1956
usa,89400000,1957
usa,90990000,1958
usa,92570000,1959
usa,94110000,1960
usa,95610000,1961
usa,97060000,1962
usa,98460000,1963
usa,99800000,1964
usa,101100000,1965
usa,102300000,1966
usa,103500000,1967
usa,104600000,1968
usa,105700000,1969
usa,106700000,1970
usa,107700000,1971
usa,108600000,1972
usa,109500000,1973
usa,110500000,1974
usa,111500000,1975
usa,112500000,1976
usa,113600000,1977
usa,114800000,1978
usa,115900000,1979
usa,117000000,1980
usa,118100000,1981
usa,119200000,1982
usa,120300000,1983
usa,121400000,1984
usa,122700000,1985
usa,124000000,1986
usa,125400000,1987
usa,126800000,1988
usa,128300000,1989
usa,129900000,1990
usa,131400000,1991
usa,133000000,1992
usa,134500000,1993
usa,136200000,1994
usa,137800000,1995
usa,139500000,1996
usa,141200000,1997
usa,143000000,1998
usa,144600000,1999
usa,146300000,2000
usa,147800000,2001
usa,149300000,2002
usa,150700000,2003
usa,152200000,2004
usa,153600000,2005
usa,155000000,2006
usa,156500000,2007
usa,158000000,2008
usa,159400000,2009
usa,160800000,2010
usa,162300000,2011
usa,163700000,2012
usa,165000000,2013
usa,166400000,2014
usa,167700000,2015
usa,169100000,2016
usa,170400000,2017
usa,171700000,2018
usa,173000000,2019
usa,174300000,2020
usa,175500000,2021
usa,176800000,2022
usa,178000000,2023
usa,179100000,2024
usa,180300000,2025
usa,181400000,2026
usa,182500000,2027
usa,183600000,2028
usa,184700000,2029
usa,185800000,2030
usa,186800000,2031
usa,187800000,2032
usa,188800000,2033
usa,189700000,2034
usa,190700000,2035
usa,191600000,2036
usa,192500000,2037
usa,193400000,2038
usa,194200000,2039
usa,195100000,2040
usa,195900000,2041
usa,196700000,2042
usa,197400000,2043
usa,198200000,2044
usa,198900000,2045
usa,199600000,2046
usa,200300000,2047
usa,201000000,2048
usa,201600000,2049
usa,202300000,2050
vir,13650,1950
vir,13840,1951
vir,14140,1952
vir,14440,1953
vir,14670,1954
vir,14820,1955
vir,14890,1956
vir,14980,1957
vir,15190,1958
vir,15650,1959
vir,16480,1960
vir,17740,1961
vir,19380,1962
vir,21260,1963
vir,23130,1964
vir,24840,1965
vir,26330,1966
vir,27630,1967
vir,28900,1968
vir,30350,1969
vir,32120,1970
vir,34250,1971
vir,36660,1972
vir,39200,1973
vir,41650,1974
vir,43860,1975
vir,45780,1976
vir,47440,1977
vir,48860,1978
vir,50080,1979
vir,51150,1980
vir,52070,1981
vir,52820,1982
vir,53400,1983
vir,53790,1984
vir,53970,1985
vir,53940,1986
vir,53720,1987
vir,53440,1988
vir,53260,1989
vir,53270,1990
vir,53540,1991
vir,54030,1992
vir,54640,1993
vir,55240,1994
vir,55720,1995
vir,56050,1996
vir,56270,1997
vir,56410,1998
vir,56540,1999
vir,56690,2000
vir,56880,2001
vir,57090,2002
vir,57290,2003
vir,57470,2004
vir,57590,2005
vir,57660,2006
vir,57680,2007
vir,57660,2008
vir,57620,2009
vir,57550,2010
vir,57480,2011
vir,57380,2012
vir,57260,2013
vir,57130,2014
vir,56990,2015
vir,56820,2016
vir,56650,2017
vir,56450,2018
vir,56240,2019
vir,56010,2020
vir,55760,2021
vir,55490,2022
vir,55200,2023
vir,54890,2024
vir,54550,2025
vir,54180,2026
vir,53790,2027
vir,53370,2028
vir,52920,2029
vir,52450,2030
vir,51960,2031
vir,51440,2032
vir,50890,2033
vir,50330,2034
vir,49750,2035
vir,49150,2036
vir,48530,2037
vir,47900,2038
vir,47250,2039
vir,46590,2040
vir,45920,2041
vir,45230,2042
vir,44540,2043
vir,43840,2044
vir,43140,2045
vir,42420,2046
vir,41710,2047
vir,40990,2048
vir,40280,2049
vir,39560,2050
ury,1106000,1950
ury,1119000,1951
ury,1133000,1952
ury,1147000,1953
ury,1163000,1954
ury,1179000,1955
ury,1197000,1956
ury,1214000,1957
ury,1232000,1958
ury,1251000,1959
ury,1268000,1960
ury,1286000,1961
ury,1303000,1962
ury,1320000,1963
ury,1336000,1964
ury,1351000,1965
ury,1366000,1966
ury,1381000,1967
ury,1394000,1968
ury,1405000,1969
ury,1413000,1970
ury,1418000,1971
ury,1421000,1972
ury,1422000,1973
ury,1424000,1974
ury,1429000,1975
ury,1437000,1976
ury,1447000,1977
ury,1460000,1978
ury,1473000,1979
ury,1486000,1980
ury,1497000,1981
ury,1509000,1982
ury,1520000,1983
ury,1532000,1984
ury,1543000,1985
ury,1555000,1986
ury,1566000,1987
ury,1578000,1988
ury,1590000,1989
ury,1602000,1990
ury,1614000,1991
ury,1626000,1992
ury,1638000,1993
ury,1650000,1994
ury,1662000,1995
ury,1675000,1996
ury,1687000,1997
ury,1698000,1998
ury,1707000,1999
ury,1714000,2000
ury,1718000,2001
ury,1719000,2002
ury,1719000,2003
ury,1719000,2004
ury,1720000,2005
ury,1723000,2006
ury,1728000,2007
ury,1733000,2008
ury,1739000,2009
ury,1745000,2010
ury,1750000,2011
ury,1755000,2012
ury,1761000,2013
ury,1766000,2014
ury,1772000,2015
ury,1778000,2016
ury,1784000,2017
ury,1790000,2018
ury,1796000,2019
ury,1801000,2020
ury,1806000,2021
ury,1811000,2022
ury,1816000,2023
ury,1821000,2024
ury,1825000,2025
ury,1829000,2026
ury,1833000,2027
ury,1837000,2028
ury,1841000,2029
ury,1844000,2030
ury,1847000,2031
ury,1850000,2032
ury,1853000,2033
ury,1856000,2034
ury,1858000,2035
ury,1860000,2036
ury,1862000,2037
ury,1864000,2038
ury,1865000,2039
ury,1866000,2040
ury,1867000,2041
ury,1868000,2042
ury,1868000,2043
ury,1868000,2044
ury,1868000,2045
ury,1867000,2046
ury,1867000,2047
ury,1866000,2048
ury,1864000,2049
ury,1863000,2050
uzb,3257000,1950
uzb,3342000,1951
uzb,3437000,1952
uzb,3539000,1953
uzb,3648000,1954
uzb,3761000,1955
uzb,3880000,1956
uzb,4004000,1957
uzb,4134000,1958
uzb,4272000,1959
uzb,4420000,1960
uzb,4577000,1961
uzb,4743000,1962
uzb,4915000,1963
uzb,5089000,1964
uzb,5264000,1965
uzb,5437000,1966
uzb,5610000,1967
uzb,5783000,1968
uzb,5961000,1969
uzb,6143000,1970
uzb,6332000,1971
uzb,6526000,1972
uzb,6723000,1973
uzb,6920000,1974
uzb,7118000,1975
uzb,7313000,1976
uzb,7508000,1977
uzb,7704000,1978
uzb,7903000,1979
uzb,8108000,1980
uzb,8319000,1981
uzb,8535000,1982
uzb,8755000,1983
uzb,8979000,1984
uzb,9206000,1985
uzb,9435000,1986
uzb,9666000,1987
