geo,children_per_woman_total_fertility,time
ita,5.47,1824
ita,5.47,1825
ita,5.47,1826
ita,5.47,1827
ita,5.47,1828
ita,5.47,1829
ita,5.47,1830
ita,5.47,1831
ita,5.47,1832
ita,5.47,1833
ita,5.47,1834
ita,5.47,1835
ita,5.47,1836
ita,5.47,1837
ita,5.47,1838
ita,5.47,1839
ita,5.47,1840
ita,5.47,1841
ita,5.47,1842
ita,5.47,1843
ita,5.47,1844
ita,5.47,1845
ita,5.47,1846
ita,5.47,1847
ita,5.47,1848
ita,5.47,1849
ita,5.47,1850
ita,5.42,1851
ita,5.38,1852
ita,5.33,1853
ita,5.29,1854
ita,5.24,1855
ita,5.19,1856
ita,5.15,1857
ita,5.1,1858
ita,5.06,1859
ita,5.01,1860
ita,4.96,1861
ita,4.93,1862
ita,4.9,1863
ita,4.9,1864
ita,4.91,1865
ita,4.91,1866
ita,4.92,1867
ita,4.92,1868
ita,4.91,1869
ita,4.9,1870
ita,4.9,1871
ita,4.89,1872
ita,4.88,1873
ita,4.89,1874
ita,4.9,1875
ita,4.9,1876
ita,4.91,1877
ita,4.92,1878
ita,4.95,1879
ita,4.98,1880
ita,5.0,1881
ita,5.03,1882
ita,5.06,1883
ita,5.05,1884
ita,5.04,1885
ita,5.04,1886
ita,5.03,1887
ita,5.02,1888
ita,4.98,1889
ita,4.95,1890
ita,4.91,1891
ita,4.88,1892
ita,4.84,1893
ita,4.79,1894
ita,4.74,1895
ita,4.69,1896
ita,4.64,1897
ita,4.59,1898
ita,4.56,1899
ita,4.53,1900
ita,4.49,1901
ita,4.46,1902
ita,4.43,1903
ita,4.44,1904
ita,4.45,1905
ita,4.45,1906
ita,4.46,1907
ita,4.47,1908
ita,4.43,1909
ita,4.39,1910
ita,4.36,1911
ita,4.32,1912
ita,4.28,1913
ita,4.04,1914
ita,3.8,1915
ita,3.56,1916
ita,3.32,1917
ita,3.08,1918
ita,3.24,1919
ita,3.41,1920
ita,3.57,1921
ita,3.74,1922
ita,3.9,1923
ita,3.81,1924
ita,3.72,1925
ita,3.64,1926
ita,3.55,1927
ita,3.46,1928
ita,3.42,1929
ita,3.38,1930
ita,3.21,1931
ita,3.06,1932
ita,3.04,1933
ita,3.0,1934
ita,2.98,1935
ita,2.87,1936
ita,2.93,1937
ita,3.05,1938
ita,3.07,1939
ita,3.07,1940
ita,2.74,1941
ita,2.69,1942
ita,2.61,1943
ita,2.39,1944
ita,2.37,1945
ita,3.01,1946
ita,2.89,1947
ita,2.83,1948
ita,2.62,1949
ita,2.45,1950
ita,2.42,1951
ita,2.37,1952
ita,2.33,1953
ita,2.3,1954
ita,2.28,1955
ita,2.28,1956
ita,2.29,1957
ita,2.31,1958
ita,2.34,1959
ita,2.37,1960
ita,2.41,1961
ita,2.44,1962
ita,2.47,1963
ita,2.5,1964
ita,2.52,1965
ita,2.52,1966
ita,2.52,1967
ita,2.52,1968
ita,2.5,1969
ita,2.47,1970
ita,2.43,1971
ita,2.38,1972
ita,2.32,1973
ita,2.24,1974
ita,2.17,1975
ita,2.08,1976
ita,1.99,1977
ita,1.9,1978
ita,1.81,1979
ita,1.72,1980
ita,1.64,1981
ita,1.57,1982
ita,1.51,1983
ita,1.46,1984
ita,1.41,1985
ita,1.38,1986
ita,1.35,1987
ita,1.33,1988
ita,1.31,1989
ita,1.3,1990
ita,1.29,1991
ita,1.28,1992
ita,1.26,1993
ita,1.25,1994
ita,1.24,1995
ita,1.23,1996
ita,1.22,1997
ita,1.22,1998
ita,1.21,1999
ita,1.22,2000
ita,1.23,2001
ita,1.25,2002
ita,1.27,2003
ita,1.29,2004
ita,1.32,2005
ita,1.34,2006
ita,1.37,2007
ita,1.39,2008
ita,1.42,2009
ita,1.44,2010
ita,1.45,2011
ita,1.47,2012
ita,1.49,2013
ita,1.5,2014
ita,1.52,2015
jam,5.13,1800
jam,5.13,1801
jam,5.13,1802
jam,5.13,1803
jam,5.13,1804
jam,5.13,1805
jam,5.13,1806
jam,5.13,1807
jam,5.13,1808
jam,5.13,1809
jam,5.13,1810
jam,5.13,1811
jam,5.13,1812
jam,5.13,1813
jam,5.13,1814
jam,5.13,1815
jam,5.13,1816
jam,5.13,1817
jam,5.13,1818
jam,5.13,1819
jam,5.13,1820
jam,5.13,1821
jam,5.13,1822
jam,5.13,1823
jam,5.13,1824
jam,5.13,1825
jam,5.13,1826
jam,5.13,1827
jam,5.13,1828
jam,5.13,1829
jam,5.13,1830
jam,5.13,1831
jam,5.13,1832
jam,5.13,1833
jam,5.13,1834
jam,5.13,1835
jam,5.13,1836
jam,5.13,1837
jam,5.13,1838
jam,5.13,1839
jam,5.13,1840
jam,5.13,1841
jam,5.13,1842
jam,5.13,1843
jam,5.13,1844
jam,5.13,1845
jam,5.13,1846
jam,5.13,1847
jam,5.13,1848
jam,5.13,1849
jam,5.13,1850
jam,5.13,1851
jam,5.13,1852
jam,5.13,1853
jam,5.13,1854
jam,5.13,1855
jam,5.13,1856
jam,5.13,1857
jam,5.13,1858
jam,5.13,1859
jam,5.13,1860
jam,5.13,1861
jam,5.13,1862
jam,5.13,1863
jam,5.13,1864
jam,5.13,1865
jam,5.13,1866
jam,5.13,1867
jam,5.13,1868
jam,5.13,1869
jam,5.13,1870
jam,5.06,1871
jam,4.99,1872
jam,4.92,1873
jam,4.85,1874
jam,4.78,1875
jam,4.71,1876
jam,4.64,1877
jam,4.57,1878
jam,4.5,1879
jam,5.13,1880
jam,5.13,1881
jam,5.12,1882
jam,5.12,1883
jam,5.11,1884
jam,5.11,1885
jam,5.12,1886
jam,5.13,1887
jam,5.15,1888
jam,5.16,1889
jam,5.17,1890
jam,5.18,1891
jam,5.18,1892
jam,5.19,1893
jam,5.19,1894
jam,5.2,1895
jam,5.12,1896
jam,5.03,1897
jam,4.95,1898
jam,4.87,1899
jam,4.78,1900
jam,4.88,1901
jam,4.98,1902
jam,5.08,1903
jam,5.18,1904
jam,5.28,1905
jam,5.26,1906
jam,5.23,1907
jam,5.21,1908
jam,5.18,1909
jam,5.16,1910
jam,5.08,1911
jam,5.0,1912
jam,4.92,1913
jam,4.84,1914
jam,4.76,1915
jam,4.93,1916
jam,5.11,1917
jam,5.29,1918
jam,5.46,1919
jam,5.64,1920
jam,5.45,1921
jam,5.26,1922
jam,5.06,1923
jam,4.87,1924
jam,4.68,1925
jam,4.75,1926
jam,4.82,1927
jam,4.89,1928
jam,4.96,1929
jam,5.03,1930
jam,4.93,1931
jam,4.84,1932
jam,4.75,1933
jam,4.66,1934
jam,4.57,1935
jam,4.48,1936
jam,4.39,1937
jam,4.3,1938
jam,4.22,1939
jam,4.13,1940
jam,4.11,1941
jam,4.08,1942
jam,4.06,1943
jam,4.04,1944
jam,4.02,1945
jam,3.98,1946
jam,3.93,1947
jam,3.89,1948
jam,3.85,1949
jam,3.8,1950
jam,3.91,1951
jam,4.13,1952
jam,4.33,1953
jam,4.52,1954
jam,4.7,1955
jam,4.87,1956
jam,5.02,1957
jam,5.17,1958
jam,5.3,1959
jam,5.42,1960
jam,5.53,1961
jam,5.63,1962
jam,5.71,1963
jam,5.78,1964
jam,5.82,1965
jam,5.82,1966
jam,5.79,1967
jam,5.72,1968
jam,5.62,1969
jam,5.48,1970
jam,5.31,1971
jam,5.11,1972
jam,4.9,1973
jam,4.69,1974
jam,4.48,1975
jam,4.29,1976
jam,4.12,1977
jam,3.97,1978
jam,3.84,1979
jam,3.73,1980
jam,3.64,1981
jam,3.56,1982
jam,3.48,1983
jam,3.39,1984
jam,3.31,1985
jam,3.22,1986
jam,3.14,1987
jam,3.07,1988
jam,3.01,1989
jam,2.95,1990
jam,2.9,1991
jam,2.86,1992
jam,2.82,1993
jam,2.78,1994
jam,2.74,1995
jam,2.71,1996
jam,2.68,1997
jam,2.66,1998
jam,2.63,1999
jam,2.6,2000
jam,2.58,2001
jam,2.55,2002
jam,2.53,2003
jam,2.5,2004
jam,2.47,2005
jam,2.44,2006
jam,2.41,2007
jam,2.39,2008
jam,2.36,2009
jam,2.33,2010
jam,2.31,2011
jam,2.28,2012
jam,2.26,2013
jam,2.24,2014
jam,2.21,2015
jpn,4.08,1800
jpn,4.11,1801
jpn,4.14,1802
jpn,4.17,1803
jpn,4.2,1804
jpn,4.23,1805
jpn,4.25,1806
jpn,4.28,1807
jpn,4.31,1808
jpn,4.34,1809
jpn,4.37,1810
jpn,4.4,1811
jpn,4.43,1812
jpn,4.43,1813
jpn,4.44,1814
jpn,4.44,1815
jpn,4.45,1816
jpn,4.45,1817
jpn,4.45,1818
jpn,4.46,1819
jpn,4.46,1820
jpn,4.47,1821
jpn,4.47,1822
jpn,4.48,1823
jpn,4.48,1824
jpn,4.48,1825
jpn,4.49,1826
jpn,4.49,1827
jpn,4.5,1828
jpn,4.5,1829
jpn,4.51,1830
jpn,4.51,1831
jpn,4.51,1832
jpn,4.52,1833
jpn,4.52,1834
jpn,4.53,1835
jpn,4.53,1836
jpn,4.54,1837
jpn,4.54,1838
jpn,4.55,1839
jpn,4.56,1840
jpn,4.58,1841
jpn,4.59,1842
jpn,4.6,1843
jpn,4.61,1844
jpn,4.62,1845
jpn,4.64,1846
jpn,4.65,1847
jpn,4.66,1848
jpn,4.67,1849
jpn,4.68,1850
jpn,4.7,1851
jpn,4.71,1852
jpn,4.72,1853
jpn,4.73,1854
jpn,4.74,1855
jpn,4.76,1856
jpn,4.77,1857
jpn,4.78,1858
jpn,4.79,1859
jpn,4.8,1860
jpn,4.82,1861
jpn,4.83,1862
jpn,4.84,1863
jpn,4.7,1864
jpn,4.55,1865
jpn,4.41,1866
jpn,4.27,1867
jpn,4.13,1868
jpn,3.98,1869
jpn,3.84,1870
jpn,3.7,1871
jpn,3.56,1872
jpn,3.41,1873
jpn,3.52,1874
jpn,3.74,1875
jpn,3.75,1876
jpn,3.67,1877
jpn,3.58,1878
jpn,3.55,1879
jpn,3.59,1880
jpn,3.77,1881
jpn,3.67,1882
jpn,3.96,1883
jpn,3.8,1884
jpn,3.98,1885
jpn,4.04,1886
jpn,4.04,1887
jpn,4.43,1888
jpn,4.54,1889
jpn,4.18,1890
jpn,3.99,1891
jpn,4.4,1892
jpn,4.26,1893
jpn,4.35,1894
jpn,4.36,1895
jpn,4.51,1896
jpn,4.66,1897
jpn,4.72,1898
jpn,4.73,1899
jpn,4.69,1900
jpn,5.01,1901
jpn,4.97,1902
jpn,4.83,1903
jpn,4.61,1904
jpn,4.52,1905
jpn,4.38,1906
jpn,5.03,1907
jpn,5.13,1908
jpn,5.16,1909
jpn,5.01,1910
jpn,5.19,1911
jpn,5.08,1912
jpn,5.07,1913
jpn,5.14,1914
jpn,4.91,1915
jpn,4.98,1916
jpn,4.95,1917
jpn,4.83,1918
jpn,4.77,1919
jpn,5.35,1920
jpn,5.22,1921
jpn,5.12,1922
jpn,5.26,1923
jpn,5.07,1924
jpn,5.22,1925
jpn,5.19,1926
jpn,5.0,1927
jpn,5.09,1928
jpn,4.87,1929
jpn,4.82,1930
jpn,4.76,1931
jpn,4.86,1932
jpn,4.63,1933
jpn,4.39,1934
jpn,4.59,1935
jpn,4.34,1936
jpn,4.45,1937
jpn,3.88,1938
jpn,3.8,1939
jpn,4.14,1940
jpn,4.36,1941
jpn,4.18,1942
jpn,4.11,1943
jpn,3.95,1944
jpn,3.11,1945
jpn,3.37,1946
jpn,4.51,1947
jpn,4.38,1948
jpn,4.3,1949
jpn,3.51,1950
jpn,3.37,1951
jpn,3.1,1952
jpn,2.86,1953
jpn,2.65,1954
jpn,2.47,1955
jpn,2.32,1956
jpn,2.2,1957
jpn,2.11,1958
jpn,2.04,1959
jpn,2.0,1960
jpn,1.98,1961
jpn,1.97,1962
jpn,1.97,1963
jpn,1.97,1964
jpn,1.98,1965
jpn,2.0,1966
jpn,2.02,1967
jpn,2.05,1968
jpn,2.08,1969
jpn,2.1,1970
jpn,2.11,1971
jpn,2.11,1972
jpn,2.09,1973
jpn,2.05,1974
jpn,2.0,1975
jpn,1.94,1976
jpn,1.89,1977
jpn,1.84,1978
jpn,1.8,1979
jpn,1.78,1980
jpn,1.76,1981
jpn,1.75,1982
jpn,1.74,1983
jpn,1.73,1984
jpn,1.72,1985
jpn,1.7,1986
jpn,1.67,1987
jpn,1.64,1988
jpn,1.61,1989
jpn,1.57,1990
jpn,1.54,1991
jpn,1.5,1992
jpn,1.47,1993
jpn,1.44,1994
jpn,1.41,1995
jpn,1.39,1996
jpn,1.37,1997
jpn,1.35,1998
jpn,1.34,1999
jpn,1.32,2000
jpn,1.31,2001
jpn,1.3,2002
jpn,1.3,2003
jpn,1.3,2004
jpn,1.31,2005
jpn,1.32,2006
jpn,1.33,2007
jpn,1.34,2008
jpn,1.36,2009
jpn,1.37,2010
jpn,1.39,2011
jpn,1.41,2012
jpn,1.42,2013
jpn,1.43,2014
jpn,1.45,2015
jor,6.97,1800
jor,6.97,1801
jor,6.97,1802
jor,6.97,1803
jor,6.97,1804
jor,6.97,1805
jor,6.97,1806
jor,6.97,1807
jor,6.97,1808
jor,6.97,1809
jor,6.97,1810
jor,6.97,1811
jor,6.97,1812
jor,6.97,1813
jor,6.97,1814
jor,6.97,1815
jor,6.97,1816
jor,6.97,1817
jor,6.97,1818
jor,6.97,1819
jor,6.97,1820
jor,6.97,1821
jor,6.97,1822
jor,6.97,1823
jor,6.97,1824
jor,6.97,1825
jor,6.97,1826
jor,6.97,1827
jor,6.97,1828
jor,6.97,1829
jor,6.97,1830
jor,6.97,1831
jor,6.97,1832
jor,6.97,1833
jor,6.97,1834
jor,6.97,1835
jor,6.97,1836
jor,6.97,1837
jor,6.97,1838
jor,6.97,1839
jor,6.97,1840
jor,6.97,1841
jor,6.97,1842
jor,6.97,1843
jor,6.97,1844
jor,6.97,1845
jor,6.97,1846
jor,6.97,1847
jor,6.97,1848
jor,6.97,1849
jor,6.97,1850
jor,6.97,1851
jor,6.97,1852
jor,6.97,1853
jor,6.97,1854
jor,6.97,1855
jor,6.97,1856
jor,6.97,1857
jor,6.97,1858
jor,6.97,1859
jor,6.97,1860
jor,6.97,1861
jor,6.97,1862
jor,6.97,1863
jor,6.97,1864
jor,6.97,1865
jor,6.97,1866
jor,6.97,1867
jor,6.97,1868
jor,6.97,1869
jor,6.97,1870
jor,6.97,1871
jor,6.97,1872
jor,6.97,1873
jor,6.97,1874
jor,6.97,1875
jor,6.97,1876
jor,6.97,1877
jor,6.97,1878
jor,6.97,1879
jor,6.97,1880
jor,6.97,1881
jor,6.97,1882
jor,6.97,1883
jor,6.97,1884
jor,6.97,1885
jor,6.97,1886
jor,6.97,1887
jor,6.97,1888
jor,6.97,1889
jor,6.97,1890
jor,6.97,1891
jor,6.97,1892
jor,6.97,1893
jor,6.97,1894
jor,6.97,1895
jor,6.97,1896
jor,6.97,1897
jor,6.97,1898
jor,6.97,1899
jor,6.97,1900
jor,6.97,1901
jor,6.97,1902
jor,6.97,1903
jor,6.97,1904
jor,6.97,1905
jor,6.97,1906
jor,6.97,1907
jor,6.97,1908
jor,6.97,1909
jor,6.97,1910
jor,6.97,1911
jor,6.97,1912
jor,6.97,1913
jor,6.97,1914
jor,6.97,1915
jor,6.97,1916
jor,6.97,1917
jor,6.97,1918
jor,6.97,1919
jor,6.97,1920
jor,6.97,1921
jor,6.97,1922
jor,6.97,1923
jor,6.97,1924
jor,6.97,1925
jor,6.99,1926
jor,7.02,1927
jor,7.04,1928
jor,7.06,1929
jor,7.09,1930
jor,7.11,1931
jor,7.14,1932
jor,7.16,1933
jor,7.18,1934
jor,7.21,1935
jor,7.23,1936
jor,7.25,1937
jor,7.28,1938
jor,7.3,1939
jor,7.33,1940
jor,7.35,1941
jor,7.37,1942
jor,7.4,1943
jor,7.42,1944
jor,7.45,1945
jor,7.47,1946
jor,7.49,1947
jor,7.52,1948
jor,7.54,1949
jor,7.56,1950
jor,7.5,1951
jor,7.39,1952
jor,7.32,1953
jor,7.28,1954
jor,7.28,1955
jor,7.31,1956
jor,7.37,1957
jor,7.46,1958
jor,7.57,1959
jor,7.69,1960
jor,7.8,1961
jor,7.9,1962
jor,7.98,1963
jor,8.03,1964
jor,8.06,1965
jor,8.05,1966
jor,8.03,1967
jor,8.0,1968
jor,7.97,1969
jor,7.93,1970
jor,7.88,1971
jor,7.82,1972
jor,7.75,1973
jor,7.68,1974
jor,7.6,1975
jor,7.52,1976
jor,7.46,1977
jor,7.39,1978
jor,7.33,1979
jor,7.26,1980
jor,7.18,1981
jor,7.07,1982
jor,6.94,1983
jor,6.77,1984
jor,6.58,1985
jor,6.37,1986
jor,6.16,1987
jor,5.94,1988
jor,5.73,1989
jor,5.54,1990
jor,5.35,1991
jor,5.17,1992
jor,5.0,1993
jor,4.83,1994
jor,4.68,1995
jor,4.53,1996
jor,4.4,1997
jor,4.27,1998
jor,4.16,1999
jor,4.05,2000
jor,3.97,2001
jor,3.89,2002
jor,3.83,2003
jor,3.78,2004
jor,3.73,2005
jor,3.69,2006
jor,3.64,2007
jor,3.59,2008
jor,3.53,2009
jor,3.46,2010
jor,3.39,2011
jor,3.31,2012
jor,3.24,2013
jor,3.18,2014
jor,3.12,2015
kaz,6.45,1800
kaz,6.45,1801
kaz,6.45,1802
kaz,6.45,1803
kaz,6.45,1804
kaz,6.45,1805
kaz,6.45,1806
kaz,6.45,1807
kaz,6.45,1808
kaz,6.45,1809
kaz,6.45,1810
kaz,6.45,1811
kaz,6.45,1812
kaz,6.45,1813
kaz,6.45,1814
kaz,6.45,1815
kaz,6.45,1816
kaz,6.45,1817
kaz,6.45,1818
kaz,6.45,1819
kaz,6.45,1820
kaz,6.45,1821
kaz,6.45,1822
kaz,6.45,1823
kaz,6.45,1824
kaz,6.45,1825
kaz,6.45,1826
kaz,6.45,1827
kaz,6.45,1828
kaz,6.45,1829
kaz,6.45,1830
kaz,6.45,1831
kaz,6.45,1832
kaz,6.45,1833
kaz,6.45,1834
kaz,6.45,1835
kaz,6.45,1836
kaz,6.45,1837
kaz,6.45,1838
kaz,6.45,1839
kaz,6.45,1840
kaz,6.45,1841
kaz,6.45,1842
kaz,6.45,1843
kaz,6.45,1844
kaz,6.45,1845
kaz,6.45,1846
kaz,6.45,1847
kaz,6.45,1848
kaz,6.45,1849
kaz,6.45,1850
kaz,6.45,1851
kaz,6.45,1852
kaz,6.45,1853
kaz,6.45,1854
kaz,6.45,1855
kaz,6.45,1856
kaz,6.45,1857
kaz,6.45,1858
kaz,6.45,1859
kaz,6.45,1860
kaz,6.45,1861
kaz,6.45,1862
kaz,6.45,1863
kaz,6.45,1864
kaz,6.45,1865
kaz,6.45,1866
kaz,6.45,1867
kaz,6.45,1868
kaz,6.45,1869
kaz,6.45,1870
kaz,6.45,1871
kaz,6.45,1872
kaz,6.45,1873
kaz,6.45,1874
kaz,6.45,1875
kaz,6.45,1876
kaz,6.45,1877
kaz,6.45,1878
kaz,6.45,1879
kaz,6.45,1880
kaz,6.45,1881
kaz,6.45,1882
kaz,6.45,1883
kaz,6.45,1884
kaz,6.45,1885
kaz,6.45,1886
kaz,6.45,1887
kaz,6.45,1888
kaz,6.45,1889
kaz,6.45,1890
kaz,6.45,1891
kaz,6.45,1892
kaz,6.45,1893
kaz,6.45,1894
kaz,6.45,1895
kaz,6.44,1896
kaz,6.44,1897
kaz,6.43,1898
kaz,6.42,1899
kaz,6.42,1900
kaz,6.41,1901
kaz,6.4,1902
kaz,6.4,1903
kaz,6.39,1904
kaz,6.38,1905
kaz,6.38,1906
kaz,6.37,1907
kaz,6.36,1908
kaz,6.36,1909
kaz,6.35,1910
kaz,6.34,1911
kaz,6.34,1912
kaz,6.33,1913
kaz,6.32,1914
kaz,6.32,1915
kaz,6.31,1916
kaz,6.3,1917
kaz,6.3,1918
kaz,6.29,1919
kaz,6.28,1920
kaz,6.28,1921
kaz,6.27,1922
kaz,6.26,1923
kaz,6.26,1924
kaz,6.25,1925
kaz,6.2,1926
kaz,6.15,1927
kaz,6.1,1928
kaz,6.05,1929
kaz,6.0,1930
kaz,5.95,1931
kaz,5.9,1932
kaz,5.85,1933
kaz,5.8,1934
kaz,5.75,1935
kaz,5.71,1936
kaz,5.66,1937
kaz,5.61,1938
kaz,5.56,1939
kaz,5.51,1940
kaz,5.39,1941
kaz,5.27,1942
kaz,5.15,1943
kaz,5.03,1944
kaz,4.91,1945
kaz,4.78,1946
kaz,4.66,1947
kaz,4.54,1948
kaz,4.42,1949
kaz,4.3,1950
kaz,4.33,1951
kaz,4.39,1952
kaz,4.43,1953
kaz,4.48,1954
kaz,4.52,1955
kaz,4.55,1956
kaz,4.57,1957
kaz,4.59,1958
kaz,4.59,1959
kaz,4.56,1960
kaz,4.51,1961
kaz,4.44,1962
kaz,4.33,1963
kaz,4.2,1964
kaz,4.06,1965
kaz,3.92,1966
kaz,3.79,1967
kaz,3.68,1968
kaz,3.6,1969
kaz,3.54,1970
kaz,3.49,1971
kaz,3.44,1972
kaz,3.39,1973
kaz,3.32,1974
kaz,3.25,1975
kaz,3.18,1976
kaz,3.11,1977
kaz,3.05,1978
kaz,3.0,1979
kaz,2.97,1980
kaz,2.97,1981
kaz,2.97,1982
kaz,2.99,1983
kaz,3.01,1984
kaz,3.02,1985
kaz,3.03,1986
kaz,3.02,1987
kaz,2.98,1988
kaz,2.92,1989
kaz,2.84,1990
kaz,2.73,1991
kaz,2.61,1992
kaz,2.48,1993
kaz,2.36,1994
kaz,2.24,1995
kaz,2.13,1996
kaz,2.05,1997
kaz,1.98,1998
kaz,1.94,1999
kaz,1.92,2000
kaz,1.94,2001
kaz,2.0,2002
kaz,2.08,2003
kaz,2.18,2004
kaz,2.28,2005
kaz,2.38,2006
kaz,2.46,2007
kaz,2.51,2008
kaz,2.54,2009
kaz,2.54,2010
kaz,2.52,2011
kaz,2.49,2012
kaz,2.46,2013
kaz,2.43,2014
kaz,2.4,2015
ken,6.91,1800
ken,6.91,1801
ken,6.91,1802
ken,6.91,1803
ken,6.91,1804
ken,6.91,1805
ken,6.91,1806
ken,6.91,1807
ken,6.91,1808
ken,6.91,1809
ken,6.91,1810
ken,6.91,1811
ken,6.91,1812
ken,6.91,1813
ken,6.91,1814
ken,6.91,1815
ken,6.91,1816
ken,6.91,1817
ken,6.91,1818
ken,6.91,1819
ken,6.91,1820
ken,6.91,1821
ken,6.91,1822
ken,6.91,1823
ken,6.91,1824
ken,6.91,1825
ken,6.91,1826
ken,6.91,1827
ken,6.91,1828
ken,6.91,1829
ken,6.91,1830
ken,6.91,1831
ken,6.91,1832
ken,6.91,1833
ken,6.91,1834
ken,6.91,1835
ken,6.91,1836
ken,6.91,1837
ken,6.91,1838
ken,6.91,1839
ken,6.91,1840
ken,6.91,1841
ken,6.91,1842
ken,6.91,1843
ken,6.91,1844
ken,6.91,1845
ken,6.91,1846
ken,6.91,1847
ken,6.91,1848
ken,6.91,1849
ken,6.91,1850
ken,6.91,1851
ken,6.91,1852
ken,6.91,1853
ken,6.91,1854
ken,6.91,1855
ken,6.91,1856
ken,6.91,1857
ken,6.91,1858
ken,6.91,1859
ken,6.91,1860
ken,6.91,1861
ken,6.91,1862
ken,6.91,1863
ken,6.91,1864
ken,6.91,1865
ken,6.91,1866
ken,6.91,1867
ken,6.91,1868
ken,6.91,1869
ken,6.91,1870
ken,6.91,1871
ken,6.91,1872
ken,6.91,1873
ken,6.91,1874
ken,6.91,1875
ken,6.91,1876
ken,6.91,1877
ken,6.91,1878
ken,6.91,1879
ken,6.91,1880
ken,6.91,1881
ken,6.91,1882
ken,6.91,1883
ken,6.91,1884
ken,6.91,1885
ken,6.91,1886
ken,6.91,1887
ken,6.91,1888
ken,6.91,1889
ken,6.91,1890
ken,6.91,1891
ken,6.91,1892
ken,6.91,1893
ken,6.91,1894
ken,6.91,1895
ken,6.91,1896
ken,6.91,1897
ken,6.91,1898
ken,6.91,1899
ken,6.91,1900
ken,6.91,1901
ken,6.91,1902
ken,6.91,1903
ken,6.91,1904
ken,6.91,1905
ken,6.91,1906
ken,6.91,1907
ken,6.91,1908
ken,6.91,1909
ken,6.91,1910
ken,6.91,1911
ken,6.91,1912
ken,6.91,1913
ken,6.91,1914
ken,6.91,1915
ken,6.91,1916
ken,6.91,1917
ken,6.91,1918
ken,6.91,1919
ken,6.91,1920
ken,6.91,1921
ken,6.91,1922
ken,6.91,1923
ken,6.91,1924
ken,6.91,1925
ken,6.93,1926
ken,6.94,1927
ken,6.96,1928
ken,6.98,1929
ken,7.0,1930
ken,7.02,1931
ken,7.03,1932
ken,7.05,1933
ken,7.07,1934
ken,7.09,1935
ken,7.11,1936
ken,7.12,1937
ken,7.14,1938
ken,7.16,1939
ken,7.18,1940
ken,7.2,1941
ken,7.22,1942
ken,7.23,1943
ken,7.25,1944
ken,7.27,1945
ken,7.29,1946
ken,7.31,1947
ken,7.32,1948
ken,7.34,1949
ken,7.36,1950
ken,7.39,1951
ken,7.45,1952
ken,7.51,1953
ken,7.57,1954
ken,7.64,1955
ken,7.7,1956
ken,7.76,1957
ken,7.83,1958
ken,7.89,1959
ken,7.95,1960
ken,8.0,1961
ken,8.04,1962
ken,8.08,1963
ken,8.1,1964
ken,8.12,1965
ken,8.13,1966
ken,8.13,1967
ken,8.12,1968
ken,8.1,1969
ken,8.08,1970
ken,8.05,1971
ken,8.01,1972
ken,7.96,1973
ken,7.91,1974
ken,7.84,1975
ken,7.77,1976
ken,7.7,1977
ken,7.62,1978
ken,7.54,1979
ken,7.46,1980
ken,7.37,1981
ken,7.27,1982
ken,7.17,1983
ken,7.05,1984
ken,6.92,1985
ken,6.77,1986
ken,6.6,1987
ken,6.42,1988
ken,6.23,1989
ken,6.04,1990
ken,5.85,1991
ken,5.67,1992
ken,5.51,1993
ken,5.37,1994
ken,5.25,1995
ken,5.17,1996
ken,5.1,1997
ken,5.06,1998
ken,5.03,1999
ken,5.01,2000
ken,5.0,2001
ken,4.99,2002
ken,4.98,2003
ken,4.96,2004
ken,4.92,2005
ken,4.88,2006
ken,4.82,2007
ken,4.76,2008
ken,4.69,2009
ken,4.62,2010
ken,4.54,2011
ken,4.46,2012
ken,4.38,2013
ken,4.31,2014
ken,4.24,2015
kir,5.67,1800
kir,5.67,1801
kir,5.67,1802
kir,5.67,1803
kir,5.67,1804
kir,5.67,1805
kir,5.67,1806
kir,5.67,1807
kir,5.67,1808
kir,5.67,1809
kir,5.67,1810
kir,5.67,1811
kir,5.67,1812
kir,5.67,1813
kir,5.67,1814
kir,5.67,1815
kir,5.67,1816
kir,5.67,1817
kir,5.67,1818
kir,5.67,1819
kir,5.67,1820
kir,5.67,1821
kir,5.67,1822
kir,5.67,1823
kir,5.67,1824
kir,5.67,1825
kir,5.67,1826
kir,5.67,1827
kir,5.67,1828
kir,5.67,1829
kir,5.67,1830
kir,5.67,1831
kir,5.67,1832
kir,5.67,1833
kir,5.67,1834
kir,5.67,1835
kir,5.67,1836
kir,5.67,1837
kir,5.67,1838
kir,5.67,1839
kir,5.67,1840
kir,5.67,1841
kir,5.67,1842
kir,5.67,1843
kir,5.67,1844
kir,5.67,1845
kir,5.67,1846
kir,5.67,1847
kir,5.67,1848
kir,5.67,1849
kir,5.67,1850
kir,5.67,1851
kir,5.67,1852
kir,5.67,1853
kir,5.67,1854
kir,5.67,1855
kir,5.67,1856
kir,5.67,1857
kir,5.67,1858
kir,5.67,1859
kir,5.67,1860
kir,5.67,1861
kir,5.67,1862
kir,5.67,1863
kir,5.67,1864
kir,5.67,1865
kir,5.67,1866
kir,5.67,1867
kir,5.67,1868
kir,5.67,1869
kir,5.67,1870
kir,5.67,1871
kir,5.67,1872
kir,5.67,1873
kir,5.67,1874
kir,5.67,1875
kir,5.67,1876
kir,5.67,1877
kir,5.67,1878
kir,5.67,1879
kir,5.67,1880
kir,5.67,1881
kir,5.67,1882
