child_mortality_0_5_year_olds_dying_per_1000_born,geo,time
342.3,arm,1862
341.8,arm,1863
341.4,arm,1864
340.9,arm,1865
340.5,arm,1866
340.1,arm,1867
339.6,arm,1868
339.2,arm,1869
338.7,arm,1870
338.3,arm,1871
337.8,arm,1872
337.4,arm,1873
337.0,arm,1874
336.5,arm,1875
336.1,arm,1876
335.6,arm,1877
335.2,arm,1878
334.8,arm,1879
334.3,arm,1880
333.9,arm,1881
333.4,arm,1882
333.0,arm,1883
332.6,arm,1884
332.1,arm,1885
331.7,arm,1886
331.3,arm,1887
330.8,arm,1888
330.4,arm,1889
330.0,arm,1890
329.6,arm,1891
329.1,arm,1892
328.7,arm,1893
328.3,arm,1894
327.8,arm,1895
327.4,arm,1896
327.0,arm,1897
326.5,arm,1898
326.1,arm,1899
325.7,arm,1900
321.8,arm,1901
318.0,arm,1902
314.2,arm,1903
310.5,arm,1904
306.8,arm,1905
303.1,arm,1906
299.5,arm,1907
296.0,arm,1908
292.4,arm,1909
289.0,arm,1910
285.5,arm,1911
282.1,arm,1912
278.8,arm,1913
275.5,arm,1914
272.2,arm,1915
269.0,arm,1916
265.8,arm,1917
262.6,arm,1918
259.5,arm,1919
256.4,arm,1920
253.3,arm,1921
250.3,arm,1922
247.4,arm,1923
244.4,arm,1924
241.5,arm,1925
238.7,arm,1926
235.8,arm,1927
233.0,arm,1928
230.2,arm,1929
227.5,arm,1930
219.3,arm,1931
211.5,arm,1932
203.9,arm,1933
196.6,arm,1934
189.5,arm,1935
182.7,arm,1936
176.2,arm,1937
169.9,arm,1938
163.8,arm,1939
157.9,arm,1940
152.2,arm,1941
146.8,arm,1942
141.5,arm,1943
136.4,arm,1944
131.6,arm,1945
126.8,arm,1946
122.3,arm,1947
117.9,arm,1948
113.7,arm,1949
109.6,arm,1950
108.0,arm,1951
105.2,arm,1952
102.3,arm,1953
99.28,arm,1954
95.57,arm,1955
92.43,arm,1956
89.22,arm,1957
85.95,arm,1958
82.78,arm,1959
79.1,arm,1960
76.08,arm,1961
73.11,arm,1962
69.69,arm,1963
66.85,arm,1964
63.58,arm,1965
60.86,arm,1966
63.13,arm,1967
65.49,arm,1968
67.93,arm,1969
70.47,arm,1970
73.1,arm,1971
75.83,arm,1972
78.66,arm,1973
81.59,arm,1974
84.64,arm,1975
87.8,arm,1976
84.3,arm,1977
81.0,arm,1978
77.8,arm,1979
74.8,arm,1980
71.8,arm,1981
69.1,arm,1982
66.4,arm,1983
63.8,arm,1984
61.4,arm,1985
59.0,arm,1986
56.6,arm,1987
81.6,arm,1988
52.0,arm,1989
49.7,arm,1990
47.4,arm,1991
45.1,arm,1992
42.8,arm,1993
40.6,arm,1994
38.6,arm,1995
36.7,arm,1996
34.9,arm,1997
33.2,arm,1998
31.6,arm,1999
30.1,arm,2000
28.6,arm,2001
27.2,arm,2002
25.9,arm,2003
24.6,arm,2004
23.3,arm,2005
22.2,arm,2006
21.1,arm,2007
20.0,arm,2008
19.0,arm,2009
18.0,arm,2010
17.2,arm,2011
16.3,arm,2012
15.5,arm,2013
14.9,arm,2014
14.2,arm,2015
26.34,abw,1980
25.4,abw,1981
24.6,abw,1982
23.96,abw,1983
23.48,abw,1984
23.14,abw,1985
22.91,abw,1986
22.76,abw,1987
22.62,abw,1988
22.5,abw,1989
22.36,abw,1990
22.23,abw,1991
22.1,abw,1992
22.0,abw,1993
21.91,abw,1994
21.83,abw,1995
21.76,abw,1996
21.68,abw,1997
21.6,abw,1998
21.49,abw,1999
21.35,abw,2000
21.15,abw,2001
20.89,abw,2002
20.57,abw,2003
20.2,abw,2004
19.8,abw,2005
19.37,abw,2006
18.95,abw,2007
18.55,abw,2008
18.18,abw,2009
17.84,abw,2010
17.55,abw,2011
17.28,abw,2012
17.03,abw,2013
16.8,abw,2014
16.57,abw,2015
391.0,aus,1800
391.0,aus,1801
391.0,aus,1802
391.0,aus,1803
391.0,aus,1804
391.0,aus,1805
391.0,aus,1806
391.0,aus,1807
391.0,aus,1808
391.0,aus,1809
391.0,aus,1810
391.0,aus,1811
391.0,aus,1812
391.0,aus,1813
391.0,aus,1814
391.0,aus,1815
391.0,aus,1816
391.0,aus,1817
391.0,aus,1818
391.0,aus,1819
391.0,aus,1820
391.0,aus,1821
391.0,aus,1822
391.0,aus,1823
391.0,aus,1824
391.0,aus,1825
391.0,aus,1826
391.0,aus,1827
391.0,aus,1828
391.0,aus,1829
391.0,aus,1830
391.0,aus,1831
391.0,aus,1832
391.0,aus,1833
391.0,aus,1834
391.0,aus,1835
391.0,aus,1836
391.0,aus,1837
391.0,aus,1838
391.0,aus,1839
391.0,aus,1840
391.0,aus,1841
391.0,aus,1842
391.0,aus,1843
391.0,aus,1844
391.0,aus,1845
391.0,aus,1846
391.0,aus,1847
391.0,aus,1848
391.0,aus,1849
391.0,aus,1850
391.0,aus,1851
391.0,aus,1852
391.0,aus,1853
391.0,aus,1854
391.0,aus,1855
391.0,aus,1856
391.0,aus,1857
391.0,aus,1858
391.0,aus,1859
391.0,aus,1860
359.7,aus,1861
330.9,aus,1862
304.4,aus,1863
280.0,aus,1864
257.6,aus,1865
236.9,aus,1866
218.0,aus,1867
200.5,aus,1868
184.4,aus,1869
169.7,aus,1870
156.7,aus,1871
182.8,aus,1872
175.3,aus,1873
196.0,aus,1874
222.2,aus,1875
184.7,aus,1876
199.7,aus,1877
207.2,aus,1878
177.2,aus,1879
180.9,aus,1880
179.1,aus,1881
214.7,aus,1882
188.4,aus,1883
196.0,aus,1884
201.6,aus,1885
197.8,aus,1886
179.1,aus,1887
179.1,aus,1888
209.1,aus,1889
162.2,aus,1890
177.2,aus,1891
160.4,aus,1892
179.1,aus,1893
156.7,aus,1894
151.1,aus,1895
175.3,aus,1896
158.5,aus,1897
201.6,aus,1898
179.1,aus,1899
149.3,aus,1900
156.7,aus,1901
162.2,aus,1902
169.7,aus,1903
117.2,aus,1904
117.2,aus,1905
118.9,aus,1906
115.4,aus,1907
110.3,aus,1908
100.2,aus,1909
105.3,aus,1910
93.7,aus,1911
100.3,aus,1912
100.4,aus,1913
98.79,aus,1914
93.91,aus,1915
97.25,aus,1916
75.34,aus,1917
80.07,aus,1918
95.76,aus,1919
95.81,aus,1920
89.67,aus,1921
71.5,aus,1922
80.09,aus,1923
76.67,aus,1924
70.37,aus,1925
70.88,aus,1926
72.98,aus,1927
72.31,aus,1928
68.89,aus,1929
64.51,aus,1930
55.0,aus,1931
54.32,aus,1932
54.0,aus,1933
58.82,aus,1934
54.35,aus,1935
56.63,aus,1936
51.45,aus,1937
51.25,aus,1938
51.3,aus,1939
51.02,aus,1940
53.41,aus,1941
52.42,aus,1942
51.21,aus,1943
42.21,aus,1944
38.68,aus,1945
39.3,aus,1946
36.52,aus,1947
34.65,aus,1948
32.2,aus,1949
31.6,aus,1950
31.0,aus,1951
30.3,aus,1952
29.5,aus,1953
28.7,aus,1954
28.0,aus,1955
27.3,aus,1956
26.6,aus,1957
26.0,aus,1958
25.4,aus,1959
24.8,aus,1960
24.3,aus,1961
23.7,aus,1962
23.2,aus,1963
22.7,aus,1964
22.4,aus,1965
22.1,aus,1966
22.0,aus,1967
21.9,aus,1968
21.7,aus,1969
21.4,aus,1970
20.9,aus,1971
20.2,aus,1972
19.4,aus,1973
18.4,aus,1974
17.3,aus,1975
16.2,aus,1976
15.3,aus,1977
14.4,aus,1978
13.6,aus,1979
13.0,aus,1980
12.5,aus,1981
12.2,aus,1982
11.9,aus,1983
11.6,aus,1984
11.3,aus,1985
11.0,aus,1986
10.6,aus,1987
10.2,aus,1988
9.7,aus,1989
9.2,aus,1990
8.6,aus,1991
8.1,aus,1992
7.7,aus,1993
7.3,aus,1994
7.0,aus,1995
6.8,aus,1996
6.6,aus,1997
6.5,aus,1998
6.4,aus,1999
6.2,aus,2000
6.1,aus,2001
6.0,aus,2002
5.9,aus,2003
5.9,aus,2004
5.7,aus,2005
5.6,aus,2006
5.4,aus,2007
5.2,aus,2008
5.0,aus,2009
4.8,aus,2010
4.5,aus,2011
4.2,aus,2012
4.0,aus,2013
3.7,aus,2014
3.5,aus,2015
387.3,aut,1800
373.0,aut,1801
359.2,aut,1802
345.9,aut,1803
333.2,aut,1804
320.9,aut,1805
309.0,aut,1806
325.3,aut,1807
315.5,aut,1808
299.1,aut,1809
302.4,aut,1810
307.3,aut,1811
295.9,aut,1812
302.4,aut,1813
326.9,aut,1814
305.7,aut,1815
289.3,aut,1816
292.6,aut,1817
294.2,aut,1818
307.3,aut,1819
299.1,aut,1820
300.8,aut,1821
322.0,aut,1822
297.5,aut,1823
312.3,aut,1824
320.4,aut,1825
317.1,aut,1826
294.2,aut,1827
305.7,aut,1828
284.4,aut,1829
385.1,aut,1830
436.9,aut,1831
394.8,aut,1832
422.2,aut,1833
440.1,aut,1834
402.9,aut,1835
383.5,aut,1836
410.9,aut,1837
390.0,aut,1838
414.1,aut,1839
396.4,aut,1840
407.7,aut,1841
398.0,aut,1842
420.6,aut,1843
373.8,aut,1844
401.3,aut,1845
407.7,aut,1846
403.4,aut,1847
399.1,aut,1848
394.8,aut,1849
407.7,aut,1850
393.2,aut,1851
393.2,aut,1852
368.9,aut,1853
443.4,aut,1854
451.5,aut,1855
391.6,aut,1856
388.4,aut,1857
406.1,aut,1858
412.6,aut,1859
385.1,aut,1860
428.7,aut,1861
406.1,aut,1862
420.6,aut,1863
406.1,aut,1864
438.5,aut,1865
451.5,aut,1866
410.9,aut,1867
402.9,aut,1868
393.2,aut,1869
410.9,aut,1870
414.1,aut,1871
438.5,aut,1872
471.0,aut,1873
422.2,aut,1874
394.8,aut,1875
401.3,aut,1876
419.0,aut,1877
409.3,aut,1878
390.0,aut,1879
406.1,aut,1880
406.1,aut,1881
415.7,aut,1882
410.9,aut,1883
401.3,aut,1884
414.1,aut,1885
406.1,aut,1886
396.4,aut,1887
404.5,aut,1888
383.5,aut,1889
420.6,aut,1890
394.8,aut,1891
420.6,aut,1892
377.0,aut,1893
407.7,aut,1894
391.6,aut,1895
373.8,aut,1896
370.5,aut,1897
364.1,aut,1898
356.1,aut,1899
375.4,aut,1900
339.9,aut,1901
351.2,aut,1902
349.6,aut,1903
341.5,aut,1904
375.4,aut,1905
328.5,aut,1906
339.9,aut,1907
323.6,aut,1908
339.9,aut,1909
307.3,aut,1910
336.6,aut,1911
294.2,aut,1912
309.0,aut,1913
279.4,aut,1914
354.4,aut,1915
312.3,aut,1916
302.4,aut,1917
313.9,aut,1918
253.2,aut,1919
253.2,aut,1920
253.2,aut,1921
253.2,aut,1922
227.8,aut,1923
201.6,aut,1924
184.7,aut,1925
192.2,aut,1926
196.0,aut,1927
186.6,aut,1928
173.4,aut,1929
156.7,aut,1930
154.8,aut,1931
160.4,aut,1932
138.4,aut,1933
134.8,aut,1934
147.4,aut,1935
136.6,aut,1936
134.8,aut,1937
113.7,aut,1938
101.8,aut,1939
103.5,aut,1940
96.88,aut,1941
103.5,aut,1942
112.0,aut,1943
127.7,aut,1944
263.5,aut,1945
115.4,aut,1946
104.5,aut,1947
92.09,aut,1948
86.87,aut,1949
75.32,aut,1950
69.81,aut,1951
59.54,aut,1952
56.57,aut,1953
54.9,aut,1954
53.3,aut,1955
51.7,aut,1956
49.9,aut,1957
47.8,aut,1958
45.5,aut,1959
42.9,aut,1960
40.2,aut,1961
37.9,aut,1962
35.9,aut,1963
34.2,aut,1964
32.7,aut,1965
31.5,aut,1966
30.5,aut,1967
29.8,aut,1968
29.3,aut,1969
29.0,aut,1970
28.7,aut,1971
28.0,aut,1972
26.8,aut,1973
25.1,aut,1974
23.1,aut,1975
21.1,aut,1976
19.4,aut,1977
18.1,aut,1978
17.1,aut,1979
16.3,aut,1980
15.5,aut,1981
14.8,aut,1982
14.1,aut,1983
13.3,aut,1984
12.6,aut,1985
11.8,aut,1986
11.1,aut,1987
10.5,aut,1988
10.0,aut,1989
9.5,aut,1990
9.0,aut,1991
8.5,aut,1992
8.0,aut,1993
7.4,aut,1994
6.8,aut,1995
6.4,aut,1996
6.0,aut,1997
5.8,aut,1998
5.6,aut,1999
5.5,aut,2000
5.4,aut,2001
5.3,aut,2002
5.2,aut,2003
5.0,aut,2004
4.9,aut,2005
4.8,aut,2006
4.6,aut,2007
4.6,aut,2008
4.5,aut,2009
4.4,aut,2010
4.2,aut,2011
4.0,aut,2012
3.9,aut,2013
3.7,aut,2014
3.5,aut,2015
384.0,aze,1800
383.2,aze,1801
382.4,aze,1802
381.6,aze,1803
380.9,aze,1804
380.1,aze,1805
379.3,aze,1806
378.5,aze,1807
377.8,aze,1808
377.0,aze,1809
376.2,aze,1810
375.4,aze,1811
374.7,aze,1812
373.9,aze,1813
373.1,aze,1814
372.4,aze,1815
371.6,aze,1816
370.9,aze,1817
370.1,aze,1818
369.4,aze,1819
368.6,aze,1820
367.8,aze,1821
367.1,aze,1822
366.3,aze,1823
365.6,aze,1824
364.8,aze,1825
364.1,aze,1826
363.4,aze,1827
362.6,aze,1828
361.9,aze,1829
361.1,aze,1830
360.4,aze,1831
359.6,aze,1832
358.9,aze,1833
358.2,aze,1834
357.4,aze,1835
356.7,aze,1836
356.0,aze,1837
355.3,aze,1838
354.5,aze,1839
353.8,aze,1840
353.1,aze,1841
352.4,aze,1842
351.6,aze,1843
350.9,aze,1844
350.2,aze,1845
349.5,aze,1846
348.8,aze,1847
348.1,aze,1848
347.4,aze,1849
346.6,aze,1850
345.9,aze,1851
345.2,aze,1852
344.5,aze,1853
343.8,aze,1854
343.1,aze,1855
342.4,aze,1856
341.7,aze,1857
341.0,aze,1858
340.3,aze,1859
339.6,aze,1860
338.9,aze,1861
338.2,aze,1862
337.5,aze,1863
336.9,aze,1864
336.2,aze,1865
335.5,aze,1866
334.8,aze,1867
334.1,aze,1868
333.4,aze,1869
332.7,aze,1870
332.1,aze,1871
331.4,aze,1872
330.7,aze,1873
330.0,aze,1874
329.4,aze,1875
328.7,aze,1876
328.0,aze,1877
327.3,aze,1878
326.7,aze,1879
326.0,aze,1880
325.3,aze,1881
324.7,aze,1882
324.0,aze,1883
323.3,aze,1884
322.7,aze,1885
322.0,aze,1886
321.4,aze,1887
320.7,aze,1888
320.1,aze,1889
319.4,aze,1890
318.7,aze,1891
318.1,aze,1892
317.4,aze,1893
316.8,aze,1894
316.1,aze,1895
315.5,aze,1896
314.9,aze,1897
314.2,aze,1898
313.6,aze,1899
312.9,aze,1900
309.9,aze,1901
306.9,aze,1902
303.9,aze,1903
300.9,aze,1904
298.0,aze,1905
295.1,aze,1906
292.2,aze,1907
289.4,aze,1908
286.6,aze,1909
283.8,aze,1910
281.1,aze,1911
278.3,aze,1912
275.6,aze,1913
272.9,aze,1914
270.3,aze,1915
267.7,aze,1916
265.1,aze,1917
262.5,aze,1918
259.9,aze,1919
257.4,aze,1920
254.9,aze,1921
252.4,aze,1922
250.0,aze,1923
247.6,aze,1924
245.2,aze,1925
242.8,aze,1926
240.4,aze,1927
238.1,aze,1928
235.8,aze,1929
233.5,aze,1930
227.8,aze,1931
222.3,aze,1932
216.9,aze,1933
211.7,aze,1934
206.5,aze,1935
201.5,aze,1936
196.7,aze,1937
191.9,aze,1938
187.2,aze,1939
182.7,aze,1940
178.3,aze,1941
173.9,aze,1942
169.8,aze,1943
165.7,aze,1944
161.7,aze,1945
157.8,aze,1946
154.0,aze,1947
150.3,aze,1948
146.7,aze,1949
143.1,aze,1950
141.3,aze,1951
137.4,aze,1952
134.1,aze,1953
130.7,aze,1954
127.1,aze,1955
123.5,aze,1956
119.7,aze,1957
115.9,aze,1958
112.1,aze,1959
108.4,aze,1960
104.7,aze,1961
100.6,aze,1962
97.06,aze,1963
93.61,aze,1964
90.2,aze,1965
86.86,aze,1966
83.54,aze,1967
80.41,aze,1968
77.44,aze,1969
75.11,aze,1970
72.93,aze,1971
71.36,aze,1972
74.39,aze,1973
77.55,aze,1974
80.85,aze,1975
84.29,aze,1976
87.87,aze,1977
91.6,aze,1978
95.5,aze,1979
120.9,aze,1980
120.5,aze,1981
108.2,aze,1982
105.7,aze,1983
103.3,aze,1984
101.1,aze,1985
99.0,aze,1986
97.2,aze,1987
95.8,aze,1988
94.9,aze,1989
94.7,aze,1990
95.0,aze,1991
95.4,aze,1992
95.7,aze,1993
95.5,aze,1994
94.3,aze,1995
92.1,aze,1996
88.6,aze,1997
84.2,aze,1998
79.3,aze,1999
74.0,aze,2000
68.8,aze,2001
63.8,aze,2002
59.3,aze,2003
55.2,aze,2004
51.7,aze,2005
48.6,aze,2006
45.8,aze,2007
43.3,aze,2008
41.0,aze,2009
39.0,aze,2010
37.3,aze,2011
35.7,aze,2012
34.2,aze,2013
32.9,aze,2014
31.7,aze,2015
471.0,bhs,1800
467.0,bhs,1801
462.9,bhs,1802
458.9,bhs,1803
455.0,bhs,1804
451.1,bhs,1805
447.1,bhs,1806
443.3,bhs,1807
439.5,bhs,1808
435.7,bhs,1809
431.9,bhs,1810
428.2,bhs,1811
424.5,bhs,1812
420.8,bhs,1813
417.2,bhs,1814
413.6,bhs,1815
410.0,bhs,1816
406.5,bhs,1817
403.0,bhs,1818
399.5,bhs,1819
396.0,bhs,1820
392.6,bhs,1821
389.2,bhs,1822
385.9,bhs,1823
382.5,bhs,1824
379.2,bhs,1825
375.9,bhs,1826
372.7,bhs,1827
369.5,bhs,1828
366.3,bhs,1829
363.1,bhs,1830
360.0,bhs,1831
356.9,bhs,1832
353.8,bhs,1833
350.7,bhs,1834
347.7,bhs,1835
344.7,bhs,1836
341.7,bhs,1837
338.8,bhs,1838
335.9,bhs,1839
333.0,bhs,1840
330.1,bhs,1841
327.2,bhs,1842
324.4,bhs,1843
321.6,bhs,1844
318.8,bhs,1845
316.1,bhs,1846
313.4,bhs,1847
310.6,bhs,1848
308.0,bhs,1849
305.3,bhs,1850
302.7,bhs,1851
300.1,bhs,1852
297.5,bhs,1853
294.9,bhs,1854
292.3,bhs,1855
289.8,bhs,1856
287.3,bhs,1857
284.8,bhs,1858
282.4,bhs,1859
279.9,bhs,1860
277.5,bhs,1861
275.1,bhs,1862
272.8,bhs,1863
270.4,bhs,1864
268.1,bhs,1865
265.7,bhs,1866
263.4,bhs,1867
261.2,bhs,1868
258.9,bhs,1869
256.7,bhs,1870
254.5,bhs,1871
252.3,bhs,1872
250.1,bhs,1873
247.9,bhs,1874
245.8,bhs,1875
243.7,bhs,1876
241.6,bhs,1877
239.5,bhs,1878
237.4,bhs,1879
235.4,bhs,1880
233.3,bhs,1881
231.3,bhs,1882
229.3,bhs,1883
227.3,bhs,1884
225.4,bhs,1885
223.4,bhs,1886
221.5,bhs,1887
219.6,bhs,1888
217.7,bhs,1889
215.8,bhs,1890
213.9,bhs,1891
212.1,bhs,1892
210.3,bhs,1893
208.4,bhs,1894
206.6,bhs,1895
204.9,bhs,1896
203.1,bhs,1897
201.3,bhs,1898
199.6,bhs,1899
197.9,bhs,1900
196.2,bhs,1901
194.5,bhs,1902
192.8,bhs,1903
191.1,bhs,1904
189.5,bhs,1905
187.8,bhs,1906
186.2,bhs,1907
184.6,bhs,1908
183.0,bhs,1909
181.4,bhs,1910
179.9,bhs,1911
178.3,bhs,1912
176.8,bhs,1913
175.2,bhs,1914
173.7,bhs,1915
172.2,bhs,1916
170.8,bhs,1917
169.3,bhs,1918
167.8,bhs,1919
166.4,bhs,1920
164.9,bhs,1921
163.5,bhs,1922
162.1,bhs,1923
160.7,bhs,1924
159.3,bhs,1925
157.9,bhs,1926
156.6,bhs,1927
155.2,bhs,1928
153.9,bhs,1929
152.5,bhs,1930
151.2,bhs,1931
149.9,bhs,1932
148.6,bhs,1933
147.3,bhs,1934
146.1,bhs,1935
144.8,bhs,1936
143.6,bhs,1937
142.3,bhs,1938
141.1,bhs,1939
139.9,bhs,1940
138.7,bhs,1941
137.5,bhs,1942
136.3,bhs,1943
135.1,bhs,1944
133.9,bhs,1945
132.8,bhs,1946
131.6,bhs,1947
130.5,bhs,1948
129.4,bhs,1949
128.2,bhs,1950
126.6,bhs,1951
123.5,bhs,1952
120.3,bhs,1953
117.1,bhs,1954
113.7,bhs,1955
110.2,bhs,1956
106.7,bhs,1957
103.1,bhs,1958
90.93,bhs,1959
80.21,bhs,1960
70.75,bhs,1961
62.41,bhs,1962
55.05,bhs,1963
48.56,bhs,1964
42.84,bhs,1965
37.79,bhs,1966
33.33,bhs,1967
29.4,bhs,1968
30.0,bhs,1969
30.6,bhs,1970
31.2,bhs,1971
31.7,bhs,1972
32.1,bhs,1973
32.2,bhs,1974
32.2,bhs,1975
31.9,bhs,1976
31.5,bhs,1977
31.0,bhs,1978
30.5,bhs,1979
29.9,bhs,1980
29.4,bhs,1981
28.9,bhs,1982
28.6,bhs,1983
28.2,bhs,1984
27.9,bhs,1985
27.3,bhs,1986
26.5,bhs,1987
25.6,bhs,1988
24.6,bhs,1989
23.5,bhs,1990
22.5,bhs,1991
21.6,bhs,1992
20.6,bhs,1993
19.6,bhs,1994
18.7,bhs,1995
17.8,bhs,1996
17.0,bhs,1997
16.4,bhs,1998
15.9,bhs,1999
15.7,bhs,2000
15.5,bhs,2001
15.5,bhs,2002
15.4,bhs,2003
15.4,bhs,2004
15.3,bhs,2005
15.1,bhs,2006
14.8,bhs,2007
14.5,bhs,2008
14.2,bhs,2009
13.9,bhs,2010
13.5,bhs,2011
13.2,bhs,2012
12.8,bhs,2013
12.4,bhs,2014
12.1,bhs,2015
439.8,bhr,1800
439.8,bhr,1801
439.8,bhr,1802
439.8,bhr,1803
439.8,bhr,1804
439.8,bhr,1805
439.8,bhr,1806
439.8,bhr,1807
439.8,bhr,1808
439.8,bhr,1809
439.8,bhr,1810
439.8,bhr,1811
439.8,bhr,1812
439.8,bhr,1813
439.8,bhr,1814
439.8,bhr,1815
439.8,bhr,1816
439.8,bhr,1817
439.8,bhr,1818
439.8,bhr,1819
439.8,bhr,1820
439.8,bhr,1821
439.8,bhr,1822
439.8,bhr,1823
439.8,bhr,1824
439.8,bhr,1825
439.8,bhr,1826
439.8,bhr,1827
439.8,bhr,1828
439.8,bhr,1829
439.8,bhr,1830
439.8,bhr,1831
439.8,bhr,1832
439.8,bhr,1833
439.8,bhr,1834
439.8,bhr,1835
439.8,bhr,1836
439.8,bhr,1837
439.8,bhr,1838
439.8,bhr,1839
439.8,bhr,1840
439.8,bhr,1841
439.8,bhr,1842
439.8,bhr,1843
439.8,bhr,1844
439.8,bhr,1845
439.8,bhr,1846
439.8,bhr,1847
439.8,bhr,1848
439.8,bhr,1849
439.8,bhr,1850
439.8,bhr,1851
439.8,bhr,1852
439.8,bhr,1853
439.8,bhr,1854
439.8,bhr,1855
439.8,bhr,1856
439.8,bhr,1857
439.8,bhr,1858
439.8,bhr,1859
439.8,bhr,1860
439.8,bhr,1861
439.8,bhr,1862
439.8,bhr,1863
439.8,bhr,1864
439.8,bhr,1865
439.8,bhr,1866
439.8,bhr,1867
439.8,bhr,1868
439.8,bhr,1869
439.8,bhr,1870
439.8,bhr,1871
439.8,bhr,1872
439.8,bhr,1873
439.8,bhr,1874
439.8,bhr,1875
439.8,bhr,1876
439.8,bhr,1877
439.8,bhr,1878
439.8,bhr,1879
439.8,bhr,1880
439.8,bhr,1881
439.8,bhr,1882
439.8,bhr,1883
439.8,bhr,1884
439.8,bhr,1885
439.8,bhr,1886
439.8,bhr,1887
439.8,bhr,1888
439.8,bhr,1889
439.8,bhr,1890
439.8,bhr,1891
439.8,bhr,1892
439.8,bhr,1893
439.8,bhr,1894
439.8,bhr,1895
439.7,bhr,1896
439.6,bhr,1897
439.4,bhr,1898
439.1,bhr,1899
438.8,bhr,1900
438.5,bhr,1901
438.0,bhr,1902
437.5,bhr,1903
436.9,bhr,1904
436.3,bhr,1905
435.5,bhr,1906
434.8,bhr,1907
433.9,bhr,1908
433.0,bhr,1909
432.0,bhr,1910
431.0,bhr,1911
430.0,bhr,1912
429.0,bhr,1913
427.9,bhr,1914
426.9,bhr,1915
425.8,bhr,1916
424.8,bhr,1917
423.7,bhr,1918
422.7,bhr,1919
421.6,bhr,1920
420.6,bhr,1921
419.5,bhr,1922
418.4,bhr,1923
417.4,bhr,1924
416.3,bhr,1925
415.3,bhr,1926
414.2,bhr,1927
413.2,bhr,1928
412.1,bhr,1929
411.1,bhr,1930
410.0,bhr,1931
408.9,bhr,1932
407.9,bhr,1933
406.8,bhr,1934
405.8,bhr,1935
396.1,bhr,1936
386.7,bhr,1937
376.3,bhr,1938
367.2,bhr,1939
358.3,bhr,1940
349.6,bhr,1941
339.9,bhr,1942
331.4,bhr,1943
323.2,bhr,1944
315.0,bhr,1945
306.0,bhr,1946
306.0,bhr,1947
306.0,bhr,1948
306.0,bhr,1949
305.9,bhr,1950
305.9,bhr,1951
305.9,bhr,1952
305.9,bhr,1953
305.9,bhr,1954
305.9,bhr,1955
281.4,bhr,1956
258.6,bhr,1957
237.8,bhr,1958
218.3,bhr,1959
200.0,bhr,1960
183.1,bhr,1961
167.2,bhr,1962
152.6,bhr,1963
138.9,bhr,1964
126.3,bhr,1965
114.7,bhr,1966
104.0,bhr,1967
94.1,bhr,1968
85.0,bhr,1969
76.8,bhr,1970
69.3,bhr,1971
62.7,bhr,1972
56.9,bhr,1973
51.8,bhr,1974
47.4,bhr,1975
43.6,bhr,1976
40.2,bhr,1977
37.2,bhr,1978
34.6,bhr,1979
32.3,bhr,1980
30.3,bhr,1981
28.6,bhr,1982
27.2,bhr,1983
25.9,bhr,1984
24.9,bhr,1985
24.2,bhr,1986
23.6,bhr,1987
23.3,bhr,1988
23.2,bhr,1989
23.0,bhr,1990
22.7,bhr,1991
22.0,bhr,1992
21.0,bhr,1993
19.6,bhr,1994
18.1,bhr,1995
16.6,bhr,1996
15.2,bhr,1997
14.1,bhr,1998
13.2,bhr,1999
12.6,bhr,2000
12.1,bhr,2001
11.8,bhr,2002
11.5,bhr,2003
11.2,bhr,2004
10.9,bhr,2005
10.5,bhr,2006
10.0,bhr,2007
9.4,bhr,2008
8.8,bhr,2009
8.3,bhr,2010
7.8,bhr,2011
7.3,bhr,2012
6.9,bhr,2013
6.5,bhr,2014
6.2,bhr,2015
507.9,bgd,1800
507.9,bgd,1801
507.9,bgd,1802
507.9,bgd,1803
507.9,bgd,1804
507.9,bgd,1805
507.9,bgd,1806
507.9,bgd,1807
507.9,bgd,1808
507.9,bgd,1809
507.9,bgd,1810
507.9,bgd,1811
507.9,bgd,1812
507.9,bgd,1813
507.9,bgd,1814
507.9,bgd,1815
507.9,bgd,1816
507.9,bgd,1817
507.9,bgd,1818
507.9,bgd,1819
507.9,bgd,1820
507.9,bgd,1821
507.9,bgd,1822
507.9,bgd,1823
507.9,bgd,1824
507.9,bgd,1825
507.9,bgd,1826
507.9,bgd,1827
507.9,bgd,1828
507.9,bgd,1829
507.9,bgd,1830
507.9,bgd,1831
507.9,bgd,1832
507.9,bgd,1833
507.9,bgd,1834
507.9,bgd,1835
507.9,bgd,1836
507.9,bgd,1837
507.9,bgd,1838
507.9,bgd,1839
507.9,bgd,1840
507.9,bgd,1841
507.9,bgd,1842
507.9,bgd,1843
507.9,bgd,1844
507.9,bgd,1845
507.9,bgd,1846
507.9,bgd,1847
507.9,bgd,1848
507.9,bgd,1849
507.9,bgd,1850
507.9,bgd,1851
507.9,bgd,1852
507.9,bgd,1853
507.9,bgd,1854
507.9,bgd,1855
507.9,bgd,1856
507.9,bgd,1857
507.9,bgd,1858
507.9,bgd,1859
507.9,bgd,1860
507.9,bgd,1861
507.9,bgd,1862
507.9,bgd,1863
507.9,bgd,1864
507.9,bgd,1865
507.9,bgd,1866
507.9,bgd,1867
507.9,bgd,1868
507.9,bgd,1869
507.9,bgd,1870
507.9,bgd,1871
507.9,bgd,1872
507.9,bgd,1873
507.9,bgd,1874
507.9,bgd,1875
