total_gdp_ppp_inflation_adjusted,geo,time
271100000,mwi,1801
271100000,mwi,1802
271100000,mwi,1803
271100000,mwi,1804
271100000,mwi,1805
271100000,mwi,1806
271100000,mwi,1807
271100000,mwi,1808
271100000,mwi,1809
271100000,mwi,1810
271100000,mwi,1811
271100000,mwi,1812
271100000,mwi,1813
271100000,mwi,1814
271100000,mwi,1815
271100000,mwi,1816
271100000,mwi,1817
271100000,mwi,1818
271100000,mwi,1819
271100000,mwi,1820
271100000,mwi,1821
271100000,mwi,1822
271100000,mwi,1823
271100000,mwi,1824
271100000,mwi,1825
271100000,mwi,1826
271100000,mwi,1827
271100000,mwi,1828
271100000,mwi,1829
271100000,mwi,1830
271100000,mwi,1831
271100000,mwi,1832
271100000,mwi,1833
271100000,mwi,1834
271100000,mwi,1835
271100000,mwi,1836
271100000,mwi,1837
271100000,mwi,1838
271100000,mwi,1839
271100000,mwi,1840
271100000,mwi,1841
271100000,mwi,1842
271100000,mwi,1843
271100000,mwi,1844
271100000,mwi,1845
271100000,mwi,1846
271100000,mwi,1847
271100000,mwi,1848
271100000,mwi,1849
271100000,mwi,1850
271100000,mwi,1851
271100000,mwi,1852
271100000,mwi,1853
271100000,mwi,1854
271100000,mwi,1855
271100000,mwi,1856
271100000,mwi,1857
271100000,mwi,1858
271100000,mwi,1859
271100000,mwi,1860
271100000,mwi,1861
271100000,mwi,1862
271100000,mwi,1863
271100000,mwi,1864
271100000,mwi,1865
271100000,mwi,1866
271100000,mwi,1867
271100000,mwi,1868
271100000,mwi,1869
271100000,mwi,1870
271100000,mwi,1871
271100000,mwi,1872
271100000,mwi,1873
271100000,mwi,1874
271100000,mwi,1875
271100000,mwi,1876
271100000,mwi,1877
271100000,mwi,1878
271100000,mwi,1879
271100000,mwi,1880
271100000,mwi,1881
271100000,mwi,1882
271100000,mwi,1883
271100000,mwi,1884
271100000,mwi,1885
271100000,mwi,1886
271100000,mwi,1887
271100000,mwi,1888
271100000,mwi,1889
271100000,mwi,1890
271100000,mwi,1891
271100000,mwi,1892
271100000,mwi,1893
271100000,mwi,1894
271100000,mwi,1895
271100000,mwi,1896
271100000,mwi,1897
271100000,mwi,1898
271100000,mwi,1899
271100000,mwi,1900
271100000,mwi,1901
278700000,mwi,1902
286400000,mwi,1903
294400000,mwi,1904
302600000,mwi,1905
311000000,mwi,1906
319700000,mwi,1907
328600000,mwi,1908
337700000,mwi,1909
347100000,mwi,1910
356800000,mwi,1911
364500000,mwi,1912
372500000,mwi,1913
380500000,mwi,1914
388800000,mwi,1915
397200000,mwi,1916
405800000,mwi,1917
414600000,mwi,1918
423600000,mwi,1919
432800000,mwi,1920
442200000,mwi,1921
448700000,mwi,1922
455300000,mwi,1923
461900000,mwi,1924
468700000,mwi,1925
475600000,mwi,1926
496500000,mwi,1927
518300000,mwi,1928
541100000,mwi,1929
564900000,mwi,1930
589700000,mwi,1931
600100000,mwi,1932
610800000,mwi,1933
621600000,mwi,1934
632600000,mwi,1935
643800000,mwi,1936
655200000,mwi,1937
666800000,mwi,1938
678600000,mwi,1939
690700000,mwi,1940
702900000,mwi,1941
715400000,mwi,1942
728100000,mwi,1943
741000000,mwi,1944
754100000,mwi,1945
807200000,mwi,1946
864000000,mwi,1947
924900000,mwi,1948
990000000,mwi,1949
1060000000,mwi,1950
1104000000,mwi,1951
1150000000,mwi,1952
1198000000,mwi,1953
1249000000,mwi,1954
1272000000,mwi,1955
1378000000,mwi,1956
1434000000,mwi,1957
1486000000,mwi,1958
1538000000,mwi,1959
1577000000,mwi,1960
1655000000,mwi,1961
1650000000,mwi,1962
1617000000,mwi,1963
1579000000,mwi,1964
1792000000,mwi,1965
1971000000,mwi,1966
2161000000,mwi,1967
2133000000,mwi,1968
2270000000,mwi,1969
2311000000,mwi,1970
2654000000,mwi,1971
2937000000,mwi,1972
3196000000,mwi,1973
3421000000,mwi,1974
3561000000,mwi,1975
3716000000,mwi,1976
3925000000,mwi,1977
4306000000,mwi,1978
4523000000,mwi,1979
4559000000,mwi,1980
4066000000,mwi,1981
4125000000,mwi,1982
4299000000,mwi,1983
4467000000,mwi,1984
4677000000,mwi,1985
4772000000,mwi,1986
4725000000,mwi,1987
4881000000,mwi,1988
5079000000,mwi,1989
5321000000,mwi,1990
5736000000,mwi,1991
5282000000,mwi,1992
5851000000,mwi,1993
5173000000,mwi,1994
5640000000,mwi,1995
6185000000,mwi,1996
6420000000,mwi,1997
6571000000,mwi,1998
6653000000,mwi,1999
6758000000,mwi,2000
6421000000,mwi,2001
6605000000,mwi,2002
6355000000,mwi,2003
7360000000,mwi,2004
7601000000,mwi,2005
7956000000,mwi,2006
8721000000,mwi,2007
9448000000,mwi,2008
10290000000,mwi,2009
10980000000,mwi,2010
11480000000,mwi,2011
11740000000,mwi,2012
12370000000,mwi,2013
331800000,mys,1800
331800000,mys,1801
331800000,mys,1802
331800000,mys,1803
331800000,mys,1804
331800000,mys,1805
331800000,mys,1806
331800000,mys,1807
331800000,mys,1808
331800000,mys,1809
331800000,mys,1810
331800000,mys,1811
331800000,mys,1812
331800000,mys,1813
331800000,mys,1814
331800000,mys,1815
331800000,mys,1816
331800000,mys,1817
331800000,mys,1818
331800000,mys,1819
331800000,mys,1820
339300000,mys,1821
346900000,mys,1822
354800000,mys,1823
362800000,mys,1824
371000000,mys,1825
379300000,mys,1826
387900000,mys,1827
396700000,mys,1828
405600000,mys,1829
414800000,mys,1830
424200000,mys,1831
433700000,mys,1832
443500000,mys,1833
453500000,mys,1834
463800000,mys,1835
474300000,mys,1836
485000000,mys,1837
495900000,mys,1838
507100000,mys,1839
518600000,mys,1840
530300000,mys,1841
542300000,mys,1842
554500000,mys,1843
567100000,mys,1844
579900000,mys,1845
593000000,mys,1846
606400000,mys,1847
620100000,mys,1848
634100000,mys,1849
648400000,mys,1850
663100000,mys,1851
678200000,mys,1852
693600000,mys,1853
709400000,mys,1854
725500000,mys,1855
742000000,mys,1856
758900000,mys,1857
776100000,mys,1858
793700000,mys,1859
811800000,mys,1860
830200000,mys,1861
849100000,mys,1862
868400000,mys,1863
888100000,mys,1864
908300000,mys,1865
929000000,mys,1866
950100000,mys,1867
971700000,mys,1868
993800000,mys,1869
1016000000,mys,1870
1057000000,mys,1871
1098000000,mys,1872
1142000000,mys,1873
1187000000,mys,1874
1234000000,mys,1875
1283000000,mys,1876
1334000000,mys,1877
1386000000,mys,1878
1441000000,mys,1879
1498000000,mys,1880
1558000000,mys,1881
1619000000,mys,1882
1683000000,mys,1883
1750000000,mys,1884
1819000000,mys,1885
1891000000,mys,1886
1966000000,mys,1887
2044000000,mys,1888
2125000000,mys,1889
2209000000,mys,1890
2296000000,mys,1891
2387000000,mys,1892
2482000000,mys,1893
2580000000,mys,1894
2682000000,mys,1895
2789000000,mys,1896
2899000000,mys,1897
3014000000,mys,1898
3134000000,mys,1899
3258000000,mys,1900
3355000000,mys,1901
3454000000,mys,1902
3558000000,mys,1903
3668000000,mys,1904
3782000000,mys,1905
3903000000,mys,1906
4028000000,mys,1907
4157000000,mys,1908
4292000000,mys,1909
4422000000,mys,1910
4556000000,mys,1911
4767000000,mys,1912
5323000000,mys,1913
5548000000,mys,1914
5766000000,mys,1915
6248000000,mys,1916
6614000000,mys,1917
6328000000,mys,1918
7709000000,mys,1919
7548000000,mys,1920
7458000000,mys,1921
8167000000,mys,1922
8043000000,mys,1923
7853000000,mys,1924
9096000000,mys,1925
10190000000,mys,1926
9905000000,mys,1927
11250000000,mys,1928
13920000000,mys,1929
13840000000,mys,1930
13400000000,mys,1931
12330000000,mys,1932
12970000000,mys,1933
14150000000,mys,1934
12790000000,mys,1935
14150000000,mys,1936
12790000000,mys,1937
13590000000,mys,1938
16410000000,mys,1939
13320000000,mys,1940
13190000000,mys,1941
17940000000,mys,1942
16510000000,mys,1943
15200000000,mys,1944
14000000000,mys,1945
12880000000,mys,1946
11860000000,mys,1947
13460000000,mys,1948
17790000000,mys,1949
18270000000,mys,1950
17290000000,mys,1951
18150000000,mys,1952
18270000000,mys,1953
19470000000,mys,1954
19650000000,mys,1955
20860000000,mys,1956
20760000000,mys,1957
20780000000,mys,1958
22250000000,mys,1959
23950000000,mys,1960
25740000000,mys,1961
27340000000,mys,1962
28810000000,mys,1963
30770000000,mys,1964
33110000000,mys,1965
34850000000,mys,1966
35490000000,mys,1967
38650000000,mys,1968
40920000000,mys,1969
43500000000,mys,1970
46760000000,mys,1971
50320000000,mys,1972
57650000000,mys,1973
62000000000,mys,1974
62530000000,mys,1975
70320000000,mys,1976
76050000000,mys,1977
82730000000,mys,1978
89510000000,mys,1979
97000000000,mys,1980
104000000000,mys,1981
110300000000,mys,1982
117200000000,mys,1983
126600000000,mys,1984
125700000000,mys,1985
127700000000,mys,1986
135100000000,mys,1987
147800000000,mys,1988
162600000000,mys,1989
179200000000,mys,1990
197100000000,mys,1991
215400000000,mys,1992
237300000000,mys,1993
259800000000,mys,1994
286200000000,mys,1995
315800000000,mys,1996
340100000000,mys,1997
316200000000,mys,1998
336700000000,mys,1999
366700000000,mys,2000
369100000000,mys,2001
385600000000,mys,2002
409300000000,mys,2003
438500000000,mys,2004
461200000000,mys,2005
489400000000,mys,2006
522500000000,mys,2007
549700000000,mys,2008
539500000000,mys,2009
577100000000,mys,2010
608200000000,mys,2011
644500000000,mys,2012
678900000000,mys,2013
37420000,mdv,1800
37420000,mdv,1801
37420000,mdv,1802
37420000,mdv,1803
37420000,mdv,1804
37420000,mdv,1805
37420000,mdv,1806
37420000,mdv,1807
37420000,mdv,1808
37420000,mdv,1809
37420000,mdv,1810
37420000,mdv,1811
37420000,mdv,1812
37420000,mdv,1813
37420000,mdv,1814
37420000,mdv,1815
37420000,mdv,1816
37420000,mdv,1817
37420000,mdv,1818
37420000,mdv,1819
37420000,mdv,1820
37630000,mdv,1821
37840000,mdv,1822
38050000,mdv,1823
38260000,mdv,1824
38480000,mdv,1825
38690000,mdv,1826
38910000,mdv,1827
39130000,mdv,1828
39350000,mdv,1829
39570000,mdv,1830
39790000,mdv,1831
40010000,mdv,1832
40230000,mdv,1833
40460000,mdv,1834
40680000,mdv,1835
40910000,mdv,1836
41140000,mdv,1837
41370000,mdv,1838
41600000,mdv,1839
41830000,mdv,1840
42070000,mdv,1841
42300000,mdv,1842
42540000,mdv,1843
42780000,mdv,1844
43020000,mdv,1845
43260000,mdv,1846
43500000,mdv,1847
43740000,mdv,1848
43990000,mdv,1849
44230000,mdv,1850
44480000,mdv,1851
44730000,mdv,1852
44980000,mdv,1853
45230000,mdv,1854
45480000,mdv,1855
45740000,mdv,1856
45990000,mdv,1857
46250000,mdv,1858
46510000,mdv,1859
46770000,mdv,1860
47030000,mdv,1861
47290000,mdv,1862
47560000,mdv,1863
47820000,mdv,1864
48090000,mdv,1865
48360000,mdv,1866
48630000,mdv,1867
48900000,mdv,1868
49170000,mdv,1869
49450000,mdv,1870
49730000,mdv,1871
50000000,mdv,1872
50280000,mdv,1873
50560000,mdv,1874
50850000,mdv,1875
51130000,mdv,1876
51420000,mdv,1877
51700000,mdv,1878
51990000,mdv,1879
52280000,mdv,1880
52580000,mdv,1881
52870000,mdv,1882
53170000,mdv,1883
53460000,mdv,1884
53760000,mdv,1885
54060000,mdv,1886
54360000,mdv,1887
54670000,mdv,1888
54970000,mdv,1889
55280000,mdv,1890
55590000,mdv,1891
55900000,mdv,1892
56210000,mdv,1893
56530000,mdv,1894
56840000,mdv,1895
57160000,mdv,1896
57480000,mdv,1897
57800000,mdv,1898
58130000,mdv,1899
58450000,mdv,1900
58780000,mdv,1901
59110000,mdv,1902
59440000,mdv,1903
59770000,mdv,1904
60100000,mdv,1905
60440000,mdv,1906
60780000,mdv,1907
61120000,mdv,1908
61460000,mdv,1909
61800000,mdv,1910
62150000,mdv,1911
61960000,mdv,1912
61770000,mdv,1913
61580000,mdv,1914
61390000,mdv,1915
61200000,mdv,1916
61010000,mdv,1917
60830000,mdv,1918
60640000,mdv,1919
60460000,mdv,1920
60270000,mdv,1921
60990000,mdv,1922
61720000,mdv,1923
62450000,mdv,1924
63200000,mdv,1925
63950000,mdv,1926
64710000,mdv,1927
65480000,mdv,1928
66260000,mdv,1929
67050000,mdv,1930
67850000,mdv,1931
68000000,mdv,1932
68150000,mdv,1933
68310000,mdv,1934
68460000,mdv,1935
68610000,mdv,1936
68770000,mdv,1937
68920000,mdv,1938
69070000,mdv,1939
69230000,mdv,1940
69380000,mdv,1941
69540000,mdv,1942
69690000,mdv,1943
69850000,mdv,1944
70010000,mdv,1945
70160000,mdv,1946
69560000,mdv,1947
68960000,mdv,1948
68370000,mdv,1949
67780000,mdv,1950
68650000,mdv,1951
69520000,mdv,1952
70410000,mdv,1953
73240000,mdv,1954
75730000,mdv,1955
79150000,mdv,1956
82800000,mdv,1957
86680000,mdv,1958
90820000,mdv,1959
95240000,mdv,1960
99970000,mdv,1961
105000000,mdv,1962
110200000,mdv,1963
115600000,mdv,1964
121100000,mdv,1965
126600000,mdv,1966
132200000,mdv,1967
138000000,mdv,1968
144400000,mdv,1969
151500000,mdv,1970
160500000,mdv,1971
165800000,mdv,1972
170000000,mdv,1973
181100000,mdv,1974
167500000,mdv,1975
168700000,mdv,1976
187600000,mdv,1977
214900000,mdv,1978
237700000,mdv,1979
282300000,mdv,1980
316800000,mdv,1981
309100000,mdv,1982
361700000,mdv,1983
461800000,mdv,1984
523900000,mdv,1985
574300000,mdv,1986
625900000,mdv,1987
680500000,mdv,1988
742700000,mdv,1989
861900000,mdv,1990
925600000,mdv,1991
980400000,mdv,1992
1037000000,mdv,1993
1103000000,mdv,1994
1179000000,mdv,1995
1281000000,mdv,1996
1427000000,mdv,1997
1559000000,mdv,1998
1680000000,mdv,1999
1755000000,mdv,2000
1812000000,mdv,2001
1924000000,mdv,2002
2102000000,mdv,2003
2338000000,mdv,2004
2218000000,mdv,2005
2643000000,mdv,2006
2905000000,mdv,2007
3253000000,mdv,2008
3124000000,mdv,2009
3333000000,mdv,2010
3556000000,mdv,2011
3575000000,mdv,2012
3695000000,mdv,2013
892600000,mli,1800
892600000,mli,1801
892600000,mli,1802
892600000,mli,1803
892600000,mli,1804
892600000,mli,1805
892600000,mli,1806
892600000,mli,1807
892600000,mli,1808
892600000,mli,1809
892600000,mli,1810
892600000,mli,1811
892600000,mli,1812
892600000,mli,1813
892600000,mli,1814
892600000,mli,1815
892600000,mli,1816
892600000,mli,1817
892600000,mli,1818
892600000,mli,1819
892600000,mli,1820
901000000,mli,1821
909500000,mli,1822
918000000,mli,1823
926700000,mli,1824
935400000,mli,1825
944200000,mli,1826
953100000,mli,1827
962100000,mli,1828
971200000,mli,1829
980400000,mli,1830
989600000,mli,1831
998900000,mli,1832
1008000000,mli,1833
1018000000,mli,1834
1027000000,mli,1835
1037000000,mli,1836
1047000000,mli,1837
1057000000,mli,1838
1067000000,mli,1839
1077000000,mli,1840
1087000000,mli,1841
1097000000,mli,1842
1108000000,mli,1843
1118000000,mli,1844
1128000000,mli,1845
1139000000,mli,1846
1150000000,mli,1847
1161000000,mli,1848
1172000000,mli,1849
1183000000,mli,1850
1194000000,mli,1851
1205000000,mli,1852
1216000000,mli,1853
1228000000,mli,1854
1239000000,mli,1855
1251000000,mli,1856
1263000000,mli,1857
1275000000,mli,1858
1287000000,mli,1859
1299000000,mli,1860
1311000000,mli,1861
1324000000,mli,1862
1336000000,mli,1863
1349000000,mli,1864
1361000000,mli,1865
1374000000,mli,1866
1387000000,mli,1867
1400000000,mli,1868
1413000000,mli,1869
1427000000,mli,1870
1440000000,mli,1871
1454000000,mli,1872
1468000000,mli,1873
1481000000,mli,1874
1495000000,mli,1875
1509000000,mli,1876
1524000000,mli,1877
1538000000,mli,1878
1553000000,mli,1879
1567000000,mli,1880
1582000000,mli,1881
1597000000,mli,1882
1612000000,mli,1883
1627000000,mli,1884
1642000000,mli,1885
1658000000,mli,1886
1674000000,mli,1887
1689000000,mli,1888
1705000000,mli,1889
1721000000,mli,1890
1738000000,mli,1891
1754000000,mli,1892
1770000000,mli,1893
1787000000,mli,1894
1804000000,mli,1895
1821000000,mli,1896
1838000000,mli,1897
1855000000,mli,1898
1873000000,mli,1899
1891000000,mli,1900
1908000000,mli,1901
1926000000,mli,1902
1945000000,mli,1903
1963000000,mli,1904
1981000000,mli,1905
2000000000,mli,1906
2019000000,mli,1907
2038000000,mli,1908
2057000000,mli,1909
2077000000,mli,1910
2096000000,mli,1911
2116000000,mli,1912
2136000000,mli,1913
2156000000,mli,1914
2176000000,mli,1915
2197000000,mli,1916
2217000000,mli,1917
2238000000,mli,1918
2259000000,mli,1919
2281000000,mli,1920
2302000000,mli,1921
2324000000,mli,1922
2346000000,mli,1923
2368000000,mli,1924
2390000000,mli,1925
2413000000,mli,1926
2436000000,mli,1927
2459000000,mli,1928
2482000000,mli,1929
2505000000,mli,1930
2529000000,mli,1931
2553000000,mli,1932
2577000000,mli,1933
2601000000,mli,1934
2625000000,mli,1935
2650000000,mli,1936
2675000000,mli,1937
2700000000,mli,1938
2726000000,mli,1939
2752000000,mli,1940
2777000000,mli,1941
2804000000,mli,1942
2830000000,mli,1943
2857000000,mli,1944
2884000000,mli,1945
2911000000,mli,1946
2938000000,mli,1947
2966000000,mli,1948
2994000000,mli,1949
3022000000,mli,1950
3109000000,mli,1951
3197000000,mli,1952
3290000000,mli,1953
3382000000,mli,1954
3481000000,mli,1955
3582000000,mli,1956
3687000000,mli,1957
3794000000,mli,1958
3907000000,mli,1959
3987000000,mli,1960
3982000000,mli,1961
3973000000,mli,1962
4207000000,mli,1963
4373000000,mli,1964
4402000000,mli,1965
4554000000,mli,1966
4669000000,mli,1967
4811000000,mli,1968
4756000000,mli,1969
5020000000,mli,1970
5166000000,mli,1971
5406000000,mli,1972
5250000000,mli,1973
5097000000,mli,1974
5774000000,mli,1975
6522000000,mli,1976
6995000000,mli,1977
6841000000,mli,1978
8525000000,mli,1979
7556000000,mli,1980
7334000000,mli,1981
6945000000,mli,1982
7282000000,mli,1983
7623000000,mli,1984
7801000000,mli,1985
8281000000,mli,1986
8407000000,mli,1987
8359000000,mli,1988
9182000000,mli,1989
9243000000,mli,1990
9173000000,mli,1991
9981000000,mli,1992
9791000000,mli,1993
10100000000,mli,1994
10860000000,mli,1995
11380000000,mli,1996
12200000000,mli,1997
12850000000,mli,1998
13780000000,mli,1999
14370000000,mli,2000
16200000000,mli,2001
16990000000,mli,2002
18320000000,mli,2003
18870000000,mli,2004
20140000000,mli,2005
21190000000,mli,2006
22100000000,mli,2007
23200000000,mli,2008
24240000000,mli,2009
25650000000,mli,2010
26330000000,mli,2011
26310000000,mli,2012
26740000000,mli,2013
107300000,mlt,1800
107500000,mlt,1801
107600000,mlt,1802
107800000,mlt,1803
108000000,mlt,1804
108200000,mlt,1805
108300000,mlt,1806
108500000,mlt,1807
108700000,mlt,1808
108900000,mlt,1809
109100000,mlt,1810
109200000,mlt,1811
109400000,mlt,1812
109600000,mlt,1813
109800000,mlt,1814
110000000,mlt,1815
110200000,mlt,1816
110300000,mlt,1817
110500000,mlt,1818
110700000,mlt,1819
110900000,mlt,1820
112600000,mlt,1821
114400000,mlt,1822
116200000,mlt,1823
118000000,mlt,1824
119800000,mlt,1825
121700000,mlt,1826
123600000,mlt,1827
125500000,mlt,1828
127500000,mlt,1829
129500000,mlt,1830
131500000,mlt,1831
133600000,mlt,1832
135700000,mlt,1833
137800000,mlt,1834
139900000,mlt,1835
142100000,mlt,1836
144300000,mlt,1837
146600000,mlt,1838
148900000,mlt,1839
151200000,mlt,1840
153600000,mlt,1841
156000000,mlt,1842
158400000,mlt,1843
160900000,mlt,1844
163400000,mlt,1845
166000000,mlt,1846
168600000,mlt,1847
171200000,mlt,1848
173900000,mlt,1849
176600000,mlt,1850
179400000,mlt,1851
182200000,mlt,1852
185000000,mlt,1853
187900000,mlt,1854
190800000,mlt,1855
193800000,mlt,1856
196900000,mlt,1857
199900000,mlt,1858
203100000,mlt,1859
206200000,mlt,1860
209500000,mlt,1861
212700000,mlt,1862
216100000,mlt,1863
219400000,mlt,1864
222900000,mlt,1865
226300000,mlt,1866
229900000,mlt,1867
233500000,mlt,1868
237100000,mlt,1869
240800000,mlt,1870
244600000,mlt,1871
248400000,mlt,1872
252300000,mlt,1873
256200000,mlt,1874
260300000,mlt,1875
264300000,mlt,1876
268500000,mlt,1877
272600000,mlt,1878
276900000,mlt,1879
281200000,mlt,1880
285600000,mlt,1881
290100000,mlt,1882
294600000,mlt,1883
299200000,mlt,1884
303900000,mlt,1885
308700000,mlt,1886
313500000,mlt,1887
318400000,mlt,1888
323400000,mlt,1889
328400000,mlt,1890
333600000,mlt,1891
338800000,mlt,1892
344100000,mlt,1893
349400000,mlt,1894
354900000,mlt,1895
360500000,mlt,1896
366100000,mlt,1897
371800000,mlt,1898
377600000,mlt,1899
383500000,mlt,1900
389500000,mlt,1901
395600000,mlt,1902
401800000,mlt,1903
408100000,mlt,1904
414500000,mlt,1905
420900000,mlt,1906
427500000,mlt,1907
434200000,mlt,1908
441000000,mlt,1909
447900000,mlt,1910
454900000,mlt,1911
462000000,mlt,1912
469200000,mlt,1913
476500000,mlt,1914
484000000,mlt,1915
491600000,mlt,1916
499200000,mlt,1917
507100000,mlt,1918
515000000,mlt,1919
523000000,mlt,1920
531200000,mlt,1921
539500000,mlt,1922
547900000,mlt,1923
556500000,mlt,1924
565200000,mlt,1925
574000000,mlt,1926
583000000,mlt,1927
592100000,mlt,1928
601400000,mlt,1929
610800000,mlt,1930
620300000,mlt,1931
630000000,mlt,1932
639900000,mlt,1933
649900000,mlt,1934
660000000,mlt,1935
670400000,mlt,1936
680800000,mlt,1937
691500000,mlt,1938
702300000,mlt,1939
713300000,mlt,1940
724400000,mlt,1941
735700000,mlt,1942
747200000,mlt,1943
758900000,mlt,1944
770800000,mlt,1945
782800000,mlt,1946
795100000,mlt,1947
807500000,mlt,1948
820100000,mlt,1949
832900000,mlt,1950
843000000,mlt,1951
852200000,mlt,1952
861000000,mlt,1953
869500000,mlt,1954
877900000,mlt,1955
886100000,mlt,1956
894100000,mlt,1957
901600000,mlt,1958
908300000,mlt,1959
914200000,mlt,1960
921000000,mlt,1961
886800000,mlt,1962
884000000,mlt,1963
897700000,mlt,1964
952400000,mlt,1965
1047000000,mlt,1966
1113000000,mlt,1967
1220000000,mlt,1968
1293000000,mlt,1969
1452000000,mlt,1970
1497000000,mlt,1971
1590000000,mlt,1972
1745000000,mlt,1973
1912000000,mlt,1974
2274000000,mlt,1975
2638000000,mlt,1976
2917000000,mlt,1977
3198000000,mlt,1978
3510000000,mlt,1979
3777000000,mlt,1980
3957000000,mlt,1981
4132000000,mlt,1982
4218000000,mlt,1983
4388000000,mlt,1984
4645000000,mlt,1985
4831000000,mlt,1986
5031000000,mlt,1987
5461000000,mlt,1988
5916000000,mlt,1989
6298000000,mlt,1990
6706000000,mlt,1991
7032000000,mlt,1992
