surviving_kids_per_woman,geo,time
1.993,aze,2020
2.009,aze,2030
2.03,aze,2050
2.05,aze,2099
3.236,bhs,1950
3.244,bhs,1951
3.312,bhs,1952
3.345,bhs,1953
3.438,bhs,1954
3.489,bhs,1955
3.591,bhs,1956
3.65,bhs,1957
3.762,bhs,1958
3.814,bhs,1959
3.848,bhs,1960
3.892,bhs,1961
3.849,bhs,1962
3.771,bhs,1963
3.69,bhs,1964
3.55,bhs,1965
3.401,bhs,1966
3.314,bhs,1967
3.216,bhs,1968
3.155,bhs,1969
3.119,bhs,1970
3.093,bhs,1971
3.066,bhs,1972
3.044,bhs,1973
2.972,bhs,1974
2.883,bhs,1975
2.803,bhs,1976
2.731,bhs,1977
2.687,bhs,1978
2.669,bhs,1979
2.694,bhs,1980
2.694,bhs,1981
2.694,bhs,1982
2.676,bhs,1983
2.655,bhs,1984
2.601,bhs,1985
2.537,bhs,1986
2.482,bhs,1987
2.437,bhs,1988
2.41,bhs,1989
2.401,bhs,1990
2.392,bhs,1991
2.382,bhs,1992
2.385,bhs,1993
2.357,bhs,1994
2.302,bhs,1995
2.238,bhs,1996
2.182,bhs,1997
2.089,bhs,1998
2.006,bhs,1999
1.928,bhs,2000
1.854,bhs,2001
1.798,bhs,2002
1.763,bhs,2003
1.744,bhs,2004
1.745,bhs,2005
1.755,bhs,2006
1.784,bhs,2007
1.793,bhs,2008
1.803,bhs,2009
1.803,bhs,2010
1.759,bhs,2020
1.737,bhs,2030
1.757,bhs,2050
1.95,bhs,2099
2.871,bhr,1800
2.87,bhr,1801
2.87,bhr,1802
2.87,bhr,1803
2.87,bhr,1804
2.87,bhr,1805
2.869,bhr,1806
2.869,bhr,1807
2.869,bhr,1808
2.869,bhr,1809
2.869,bhr,1810
2.868,bhr,1811
2.868,bhr,1812
2.868,bhr,1813
2.868,bhr,1814
2.868,bhr,1815
2.867,bhr,1816
2.867,bhr,1817
2.867,bhr,1818
2.867,bhr,1819
2.867,bhr,1820
2.866,bhr,1821
2.866,bhr,1822
2.866,bhr,1823
2.866,bhr,1824
2.866,bhr,1825
2.866,bhr,1826
2.865,bhr,1827
2.865,bhr,1828
2.865,bhr,1829
2.865,bhr,1830
2.865,bhr,1831
2.864,bhr,1832
2.864,bhr,1833
2.864,bhr,1834
2.864,bhr,1835
2.864,bhr,1836
2.863,bhr,1837
2.863,bhr,1838
2.863,bhr,1839
2.863,bhr,1840
2.863,bhr,1841
2.862,bhr,1842
2.862,bhr,1843
2.862,bhr,1844
2.862,bhr,1845
2.862,bhr,1846
2.861,bhr,1847
2.861,bhr,1848
2.861,bhr,1849
2.861,bhr,1850
2.861,bhr,1851
2.86,bhr,1852
2.86,bhr,1853
2.86,bhr,1854
2.86,bhr,1855
2.86,bhr,1856
2.859,bhr,1857
2.859,bhr,1858
2.859,bhr,1859
2.859,bhr,1860
2.859,bhr,1861
2.858,bhr,1862
2.858,bhr,1863
2.858,bhr,1864
2.858,bhr,1865
2.858,bhr,1866
2.857,bhr,1867
2.857,bhr,1868
2.857,bhr,1869
2.857,bhr,1870
2.857,bhr,1871
2.857,bhr,1872
2.856,bhr,1873
2.856,bhr,1874
2.856,bhr,1875
2.856,bhr,1876
2.856,bhr,1877
2.855,bhr,1878
2.855,bhr,1879
2.855,bhr,1880
2.855,bhr,1881
2.855,bhr,1882
2.854,bhr,1883
2.854,bhr,1884
2.854,bhr,1885
2.854,bhr,1886
2.854,bhr,1887
2.853,bhr,1888
2.853,bhr,1889
2.853,bhr,1890
2.853,bhr,1891
2.853,bhr,1892
2.852,bhr,1893
2.852,bhr,1894
2.852,bhr,1895
2.852,bhr,1896
2.852,bhr,1897
2.851,bhr,1898
2.851,bhr,1899
2.851,bhr,1900
2.851,bhr,1901
2.851,bhr,1902
2.85,bhr,1903
2.85,bhr,1904
2.85,bhr,1905
2.85,bhr,1906
2.85,bhr,1907
2.849,bhr,1908
2.849,bhr,1909
2.849,bhr,1910
2.849,bhr,1911
2.849,bhr,1912
2.848,bhr,1913
2.848,bhr,1914
2.848,bhr,1915
2.848,bhr,1916
2.848,bhr,1917
2.847,bhr,1918
2.847,bhr,1919
2.847,bhr,1920
2.847,bhr,1921
2.847,bhr,1922
2.847,bhr,1923
2.846,bhr,1924
2.846,bhr,1925
2.847,bhr,1926
2.848,bhr,1927
2.849,bhr,1928
2.85,bhr,1929
2.851,bhr,1930
2.852,bhr,1931
2.853,bhr,1932
2.854,bhr,1933
2.855,bhr,1934
2.856,bhr,1935
2.97,bhr,1936
3.083,bhr,1937
3.084,bhr,1938
3.196,bhr,1939
3.308,bhr,1940
3.309,bhr,1941
3.42,bhr,1942
3.53,bhr,1943
3.531,bhr,1944
3.64,bhr,1945
3.749,bhr,1946
3.75,bhr,1947
3.857,bhr,1948
3.963,bhr,1949
4.069,bhr,1950
4.057,bhr,1951
4.136,bhr,1952
4.225,bhr,1953
4.318,bhr,1954
4.416,bhr,1955
4.519,bhr,1956
4.628,bhr,1957
4.843,bhr,1958
4.964,bhr,1959
5.174,bhr,1960
5.293,bhr,1961
5.411,bhr,1962
5.599,bhr,1963
5.683,bhr,1964
5.749,bhr,1965
5.85,bhr,1966
5.842,bhr,1967
5.797,bhr,1968
5.72,bhr,1969
5.622,bhr,1970
5.44,bhr,1971
5.325,bhr,1972
5.213,bhr,1973
5.105,bhr,1974
4.963,bhr,1975
4.875,bhr,1976
4.758,bhr,1977
4.692,bhr,1978
4.583,bhr,1979
4.513,bhr,1980
4.403,bhr,1981
4.302,bhr,1982
4.234,bhr,1983
4.142,bhr,1984
4.04,bhr,1985
3.959,bhr,1986
3.838,bhr,1987
3.717,bhr,1988
3.586,bhr,1989
3.456,bhr,1990
3.325,bhr,1991
3.217,bhr,1992
3.095,bhr,1993
2.992,bhr,1994
2.898,bhr,1995
2.804,bhr,1996
2.729,bhr,1997
2.663,bhr,1998
2.623,bhr,1999
2.566,bhr,2000
2.528,bhr,2001
2.5,bhr,2002
2.481,bhr,2003
2.472,bhr,2004
2.472,bhr,2005
2.472,bhr,2006
2.476,bhr,2007
2.467,bhr,2008
2.438,bhr,2009
2.41,bhr,2010
2.097,bhr,2020
1.894,bhr,2030
1.694,bhr,2050
1.883,bhr,2099
2.297,bgd,1800
2.297,bgd,1801
2.297,bgd,1802
2.297,bgd,1803
2.297,bgd,1804
2.297,bgd,1805
2.297,bgd,1806
2.297,bgd,1807
2.297,bgd,1808
2.297,bgd,1809
2.297,bgd,1810
2.297,bgd,1811
2.297,bgd,1812
2.297,bgd,1813
2.297,bgd,1814
2.297,bgd,1815
2.297,bgd,1816
2.297,bgd,1817
2.297,bgd,1818
2.297,bgd,1819
2.297,bgd,1820
2.297,bgd,1821
2.297,bgd,1822
2.297,bgd,1823
2.297,bgd,1824
2.297,bgd,1825
2.297,bgd,1826
2.297,bgd,1827
2.297,bgd,1828
2.297,bgd,1829
2.297,bgd,1830
2.297,bgd,1831
2.297,bgd,1832
2.297,bgd,1833
2.297,bgd,1834
2.297,bgd,1835
2.297,bgd,1836
2.297,bgd,1837
2.297,bgd,1838
2.297,bgd,1839
2.297,bgd,1840
2.297,bgd,1841
2.297,bgd,1842
2.297,bgd,1843
2.297,bgd,1844
2.297,bgd,1845
2.297,bgd,1846
2.297,bgd,1847
2.297,bgd,1848
2.297,bgd,1849
2.297,bgd,1850
2.297,bgd,1851
2.297,bgd,1852
2.297,bgd,1853
2.297,bgd,1854
2.297,bgd,1855
2.297,bgd,1856
2.297,bgd,1857
2.297,bgd,1858
2.297,bgd,1859
2.297,bgd,1860
2.297,bgd,1861
2.297,bgd,1862
2.297,bgd,1863
2.297,bgd,1864
2.297,bgd,1865
2.297,bgd,1866
2.297,bgd,1867
2.297,bgd,1868
2.297,bgd,1869
2.297,bgd,1870
2.297,bgd,1871
2.297,bgd,1872
2.297,bgd,1873
2.297,bgd,1874
2.297,bgd,1875
2.297,bgd,1876
2.186,bgd,1877
2.186,bgd,1878
2.186,bgd,1879
2.186,bgd,1880
2.074,bgd,1881
2.074,bgd,1882
2.074,bgd,1883
2.074,bgd,1884
1.962,bgd,1885
1.962,bgd,1886
1.962,bgd,1887
1.962,bgd,1888
1.962,bgd,1889
1.962,bgd,1890
1.962,bgd,1891
1.85,bgd,1892
1.85,bgd,1893
1.85,bgd,1894
1.85,bgd,1895
1.85,bgd,1896
1.85,bgd,1897
1.85,bgd,1898
1.85,bgd,1899
1.85,bgd,1900
1.85,bgd,1901
1.85,bgd,1902
1.85,bgd,1903
1.85,bgd,1904
1.85,bgd,1905
1.85,bgd,1906
1.85,bgd,1907
1.85,bgd,1908
1.85,bgd,1909
1.85,bgd,1910
1.85,bgd,1911
1.962,bgd,1912
1.962,bgd,1913
1.962,bgd,1914
1.962,bgd,1915
1.962,bgd,1916
1.962,bgd,1917
2.074,bgd,1918
2.074,bgd,1919
2.074,bgd,1920
2.074,bgd,1921
2.074,bgd,1922
2.074,bgd,1923
2.186,bgd,1924
2.186,bgd,1925
2.179,bgd,1926
2.284,bgd,1927
2.387,bgd,1928
2.38,bgd,1929
2.482,bgd,1930
2.582,bgd,1931
2.681,bgd,1932
2.779,bgd,1933
2.771,bgd,1934
2.867,bgd,1935
2.961,bgd,1936
3.055,bgd,1937
3.147,bgd,1938
3.137,bgd,1939
3.227,bgd,1940
3.316,bgd,1941
3.403,bgd,1942
3.489,bgd,1943
3.573,bgd,1944
3.562,bgd,1945
3.644,bgd,1946
3.725,bgd,1947
3.804,bgd,1948
3.882,bgd,1949
3.87,bgd,1950
3.983,bgd,1951
4.027,bgd,1952
4.155,bgd,1953
4.194,bgd,1954
4.233,bgd,1955
4.355,bgd,1956
4.382,bgd,1957
4.415,bgd,1958
4.442,bgd,1959
4.553,bgd,1960
4.58,bgd,1961
4.691,bgd,1962
4.712,bgd,1963
4.823,bgd,1964
4.837,bgd,1965
4.851,bgd,1966
4.774,bgd,1967
4.601,bgd,1968
4.318,bgd,1969
4.124,bgd,1970
3.914,bgd,1971
3.805,bgd,1972
3.794,bgd,1973
3.982,bgd,1974
4.152,bgd,1975
4.402,bgd,1976
4.629,bgd,1977
4.817,bgd,1978
4.906,bgd,1979
4.885,bgd,1980
4.852,bgd,1981
4.735,bgd,1982
4.595,bgd,1983
4.521,bgd,1984
4.371,bgd,1985
4.213,bgd,1986
4.113,bgd,1987
3.953,bgd,1988
3.846,bgd,1989
3.691,bgd,1990
3.592,bgd,1991
3.489,bgd,1992
3.355,bgd,1993
3.27,bgd,1994
3.143,bgd,1995
3.07,bgd,1996
2.959,bgd,1997
2.889,bgd,1998
2.794,bgd,1999
2.728,bgd,2000
2.632,bgd,2001
2.571,bgd,2002
2.474,bgd,2003
2.41,bgd,2004
2.321,bgd,2005
2.24,bgd,2006
2.19,bgd,2007
2.127,bgd,2008
2.073,bgd,2009
2.046,bgd,2010
1.779,bgd,2020
1.594,bgd,2030
1.523,bgd,2050
1.884,bgd,2099
3.466,brb,1950
3.497,brb,1951
3.502,brb,1952
3.52,brb,1953
3.545,brb,1954
3.576,brb,1955
3.614,brb,1956
3.659,brb,1957
3.702,brb,1958
3.754,brb,1959
3.786,brb,1960
3.769,brb,1961
3.773,brb,1962
3.711,brb,1963
3.65,brb,1964
3.534,brb,1965
3.401,brb,1966
3.28,brb,1967
3.118,brb,1968
2.956,brb,1969
2.828,brb,1970
2.683,brb,1971
2.537,brb,1972
2.431,brb,1973
2.302,brb,1974
2.21,brb,1975
2.117,brb,1976
2.034,brb,1977
1.975,brb,1978
1.919,brb,1979
1.863,brb,1980
1.826,brb,1981
1.801,brb,1982
1.773,brb,1983
1.744,brb,1984
1.726,brb,1985
1.708,brb,1986
1.689,brb,1987
1.67,brb,1988
1.66,brb,1989
1.66,brb,1990
1.651,brb,1991
1.641,brb,1992
1.632,brb,1993
1.622,brb,1994
1.603,brb,1995
1.584,brb,1996
1.556,brb,1997
1.527,brb,1998
1.508,brb,1999
1.487,brb,2000
1.459,brb,2001
1.449,brb,2002
1.43,brb,2003
1.43,brb,2004
1.43,brb,2005
1.44,brb,2006
1.449,brb,2007
1.459,brb,2008
1.468,brb,2009
1.484,brb,2010
1.577,brb,2020
1.66,brb,2030
1.801,brb,2050
1.985,brb,2099
3.523,blr,1800
3.523,blr,1801
3.523,blr,1802
3.523,blr,1803
3.523,blr,1804
3.523,blr,1805
3.523,blr,1806
3.523,blr,1807
3.523,blr,1808
3.523,blr,1809
3.523,blr,1810
3.523,blr,1811
3.523,blr,1812
3.523,blr,1813
3.523,blr,1814
3.523,blr,1815
3.523,blr,1816
3.523,blr,1817
3.523,blr,1818
3.523,blr,1819
3.523,blr,1820
3.523,blr,1821
3.523,blr,1822
3.523,blr,1823
3.523,blr,1824
3.523,blr,1825
3.523,blr,1826
3.523,blr,1827
3.523,blr,1828
3.523,blr,1829
3.523,blr,1830
3.523,blr,1831
3.523,blr,1832
3.523,blr,1833
3.523,blr,1834
3.523,blr,1835
3.523,blr,1836
3.523,blr,1837
3.523,blr,1838
3.523,blr,1839
3.523,blr,1840
3.523,blr,1841
3.523,blr,1842
3.523,blr,1843
3.523,blr,1844
3.523,blr,1845
3.523,blr,1846
3.523,blr,1847
3.523,blr,1848
3.523,blr,1849
3.523,blr,1850
3.523,blr,1851
3.523,blr,1852
3.523,blr,1853
3.523,blr,1854
3.523,blr,1855
3.523,blr,1856
3.523,blr,1857
3.523,blr,1858
3.523,blr,1859
3.523,blr,1860
3.523,blr,1861
3.523,blr,1862
3.523,blr,1863
3.523,blr,1864
3.523,blr,1865
3.523,blr,1866
3.523,blr,1867
3.523,blr,1868
3.523,blr,1869
3.523,blr,1870
3.523,blr,1871
3.523,blr,1872
3.523,blr,1873
3.523,blr,1874
3.523,blr,1875
3.523,blr,1876
3.523,blr,1877
3.523,blr,1878
3.523,blr,1879
3.523,blr,1880
3.496,blr,1881
3.469,blr,1882
3.442,blr,1883
3.415,blr,1884
3.388,blr,1885
3.361,blr,1886
3.333,blr,1887
3.306,blr,1888
3.279,blr,1889
3.252,blr,1890
3.225,blr,1891
3.198,blr,1892
3.171,blr,1893
3.143,blr,1894
3.116,blr,1895
3.089,blr,1896
3.062,blr,1897
3.046,blr,1898
3.03,blr,1899
3.014,blr,1900
3.09,blr,1901
3.073,blr,1902
3.146,blr,1903
3.218,blr,1904
3.201,blr,1905
3.27,blr,1906
3.252,blr,1907
3.319,blr,1908
3.3,blr,1909
3.365,blr,1910
3.427,blr,1911
3.408,blr,1912
3.469,blr,1913
3.449,blr,1914
3.507,blr,1915
3.487,blr,1916
3.542,blr,1917
3.596,blr,1918
3.575,blr,1919
3.627,blr,1920
3.605,blr,1921
3.654,blr,1922
3.632,blr,1923
3.679,blr,1924
3.724,blr,1925
3.702,blr,1926
3.686,blr,1927
3.604,blr,1928
3.583,blr,1929
3.499,blr,1930
3.473,blr,1931
3.443,blr,1932
3.356,blr,1933
3.321,blr,1934
3.234,blr,1935
3.193,blr,1936
3.15,blr,1937
3.06,blr,1938
3.011,blr,1939
2.92,blr,1940
2.945,blr,1941
2.93,blr,1942
2.954,blr,1943
2.976,blr,1944
2.961,blr,1945
2.981,blr,1946
2.966,blr,1947
2.985,blr,1948
2.97,blr,1949
2.988,blr,1950
2.232,blr,1951
2.293,blr,1952
2.326,blr,1953
2.379,blr,1954
2.404,blr,1955
2.424,blr,1956
2.464,blr,1957
2.474,blr,1958
2.501,blr,1959
2.555,blr,1960
2.557,blr,1961
2.492,blr,1962
2.471,blr,1963
2.439,blr,1964
2.385,blr,1965
2.329,blr,1966
2.276,blr,1967
2.23,blr,1968
2.192,blr,1969
2.146,blr,1970
2.134,blr,1971
2.108,blr,1972
2.082,blr,1973
2.054,blr,1974
2.012,blr,1975
1.986,blr,1976
1.965,blr,1977
1.951,blr,1978
1.927,blr,1979
1.924,blr,1980
1.927,blr,1981
1.932,blr,1982
1.938,blr,1983
1.941,blr,1984
1.936,blr,1985
1.936,blr,1986
1.91,blr,1987
1.87,blr,1988
1.819,blr,1989
1.743,blr,1990
1.671,blr,1991
1.579,blr,1992
1.487,blr,1993
1.409,blr,1994
1.326,blr,1995
1.274,blr,1996
1.21,blr,1997
1.168,blr,1998
1.137,blr,1999
1.128,blr,2000
1.118,blr,2001
1.107,blr,2002
1.121,blr,2003
1.128,blr,2004
1.137,blr,2005
1.155,blr,2006
1.163,blr,2007
1.159,blr,2008
1.302,blr,2009
1.321,blr,2010
1.49,blr,2020
1.623,blr,2030
1.8,blr,2050
1.986,blr,2099
2.735,bel,1800
2.733,bel,1801
2.73,bel,1802
2.728,bel,1803
2.725,bel,1804
2.723,bel,1805
2.721,bel,1806
2.718,bel,1807
2.716,bel,1808
2.713,bel,1809
2.711,bel,1810
2.708,bel,1811
2.706,bel,1812
2.703,bel,1813
2.701,bel,1814
2.698,bel,1815
2.696,bel,1816
2.693,bel,1817
2.691,bel,1818
2.689,bel,1819
2.686,bel,1820
2.684,bel,1821
2.681,bel,1822
2.679,bel,1823
2.676,bel,1824
2.674,bel,1825
2.671,bel,1826
2.669,bel,1827
2.666,bel,1828
2.664,bel,1829
2.661,bel,1830
2.689,bel,1831
2.718,bel,1832
2.746,bel,1833
2.774,bel,1834
2.802,bel,1835
2.805,bel,1836
2.808,bel,1837
2.811,bel,1838
2.815,bel,1839
2.818,bel,1840
2.785,bel,1841
2.679,bel,1842
2.719,bel,1843
2.826,bel,1844
2.723,bel,1845
2.478,bel,1846
2.232,bel,1847
2.409,bel,1848
2.17,bel,1849
2.601,bel,1850
2.561,bel,1851
2.521,bel,1852
2.419,bel,1853
2.395,bel,1854
2.237,bel,1855
2.534,bel,1856
2.506,bel,1857
2.544,bel,1858
2.489,bel,1859
2.9,bel,1860
2.652,bel,1861
2.8,bel,1862
2.68,bel,1863
2.626,bel,1864
2.5,bel,1865
2.074,bel,1866
2.878,bel,1867
2.893,bel,1868
2.907,bel,1869
2.78,bel,1870
2.279,bel,1871
2.734,bel,1872
2.96,bel,1873
3.087,bel,1874
2.868,bel,1875
2.996,bel,1876
2.985,bel,1877
2.974,bel,1878
2.953,bel,1879
2.796,bel,1880
2.91,bel,1881
3.019,bel,1882
2.933,bel,1883
2.829,bel,1884
2.854,bel,1885
2.689,bel,1886
2.836,bel,1887
2.736,bel,1888
2.719,bel,1889
2.643,bel,1890
2.627,bel,1891
2.551,bel,1892
2.594,bel,1893
2.743,bel,1894
2.605,bel,1895
2.748,bel,1896
2.776,bel,1897
2.696,bel,1898
2.542,bel,1899
2.549,bel,1900
2.616,bel,1901
2.579,bel,1902
2.542,bel,1903
2.506,bel,1904
2.516,bel,1905
2.479,bel,1906
2.487,bel,1907
2.405,bel,1908
2.411,bel,1909
2.373,bel,1910
2.25,bel,1911
2.338,bel,1912
2.339,bel,1913
2.261,bel,1914
2.222,bel,1915
2.145,bel,1916
2.107,bel,1917
2.032,bel,1918
1.994,bel,1919
2.098,bel,1920
2.091,bel,1921
2.05,bel,1922
2.071,bel,1923
2.059,bel,1924
1.988,bel,1925
1.946,bel,1926
1.904,bel,1927
1.889,bel,1928
1.766,bel,1929
1.778,bel,1930
1.805,bel,1931
1.78,bel,1932
1.691,bel,1933
1.681,bel,1934
1.598,bel,1935
1.607,bel,1936
1.64,bel,1937
1.738,bel,1938
1.73,bel,1939
1.433,bel,1940
1.35,bel,1941
1.472,bel,1942
1.697,bel,1943
1.676,bel,1944
1.74,bel,1945
2.138,bel,1946
2.112,bel,1947
2.142,bel,1948
2.09,bel,1949
2.024,bel,1950
2.053,bel,1951
2.1,bel,1952
2.118,bel,1953
2.164,bel,1954
2.201,bel,1955
2.237,bel,1956
2.264,bel,1957
2.321,bel,1958
2.357,bel,1959
2.385,bel,1960
2.422,bel,1961
2.412,bel,1962
2.403,bel,1963
2.404,bel,1964
2.367,bel,1965
2.311,bel,1966
2.256,bel,1967
2.182,bel,1968
2.117,bel,1969
2.043,bel,1970
1.969,bel,1971
1.895,bel,1972
1.844,bel,1973
1.779,bel,1974
1.714,bel,1975
1.658,bel,1976
1.622,bel,1977
1.585,bel,1978
1.557,bel,1979
1.529,bel,1980
1.519,bel,1981
1.5,bel,1982
1.491,bel,1983
1.481,bel,1984
1.48,bel,1985
1.48,bel,1986
1.48,bel,1987
1.497,bel,1988
1.497,bel,1989
1.506,bel,1990
1.516,bel,1991
1.525,bel,1992
1.525,bel,1993
1.542,bel,1994
1.542,bel,1995
1.542,bel,1996
1.548,bel,1997
1.548,bel,1998
1.558,bel,1999
1.577,bel,2000
1.596,bel,2001
1.615,bel,2002
1.634,bel,2003
1.66,bel,2004
1.679,bel,2005
1.704,bel,2006
1.717,bel,2007
1.742,bel,2008
1.752,bel,2009
1.762,bel,2010
1.835,bel,2020
1.889,bel,2030
1.967,bel,2050
2.055,bel,2099
5.21,blz,1950
5.202,blz,1951
5.264,blz,1952
5.248,blz,1953
5.308,blz,1954
5.292,blz,1955
5.35,blz,1956
5.333,blz,1957
5.389,blz,1958
5.372,blz,1959
5.425,blz,1960
5.408,blz,1961
5.459,blz,1962
5.442,blz,1963
5.49,blz,1964
5.535,blz,1965
5.518,blz,1966
5.561,blz,1967
5.544,blz,1968
5.585,blz,1969
5.567,blz,1970
5.614,blz,1971
5.605,blz,1972
5.614,blz,1973
5.668,blz,1974
5.659,blz,1975
5.683,blz,1976
5.638,blz,1977
5.556,blz,1978
5.494,blz,1979
5.366,blz,1980
5.21,blz,1981
5.094,blz,1982
4.937,blz,1983
4.78,blz,1984
4.676,blz,1985
4.555,blz,1986
4.443,blz,1987
4.35,blz,1988
4.266,blz,1989
4.201,blz,1990
4.164,blz,1991
4.089,blz,1992
4.023,blz,1993
3.939,blz,1994
3.855,blz,1995
3.761,blz,1996
3.667,blz,1997
3.564,blz,1998
3.47,blz,1999
3.387,blz,2000
3.293,blz,2001
3.208,blz,2002
3.113,blz,2003
3.028,blz,2004
2.96,blz,2005
2.884,blz,2006
2.818,blz,2007
2.761,blz,2008
2.717,blz,2009
2.66,blz,2010
2.298,blz,2020
2.045,blz,2030
1.762,blz,2050
1.83,blz,2099
2.356,ben,1800
2.356,ben,1801
2.357,ben,1802
2.357,ben,1803
2.357,ben,1804
2.358,ben,1805
2.358,ben,1806
2.358,ben,1807
2.359,ben,1808
2.359,ben,1809
2.36,ben,1810
2.36,ben,1811
2.36,ben,1812
2.361,ben,1813
2.361,ben,1814
2.361,ben,1815
2.362,ben,1816
2.362,ben,1817
2.363,ben,1818
2.363,ben,1819
2.363,ben,1820
2.364,ben,1821
2.364,ben,1822
2.364,ben,1823
2.365,ben,1824
2.365,ben,1825
2.366,ben,1826
2.366,ben,1827
2.366,ben,1828
2.367,ben,1829
2.367,ben,1830
2.367,ben,1831
2.368,ben,1832
2.368,ben,1833
2.369,ben,1834
2.369,ben,1835
2.369,ben,1836
2.37,ben,1837
2.37,ben,1838
2.37,ben,1839
2.371,ben,1840
2.371,ben,1841
2.372,ben,1842
2.372,ben,1843
2.372,ben,1844
2.373,ben,1845
2.373,ben,1846
2.373,ben,1847
2.374,ben,1848
2.374,ben,1849
2.374,ben,1850
2.375,ben,1851
2.375,ben,1852
2.376,ben,1853
2.376,ben,1854
2.376,ben,1855
2.377,ben,1856
2.377,ben,1857
2.377,ben,1858
2.378,ben,1859
2.378,ben,1860
2.379,ben,1861
2.379,ben,1862
2.379,ben,1863
2.38,ben,1864
2.38,ben,1865
2.38,ben,1866
2.381,ben,1867
2.381,ben,1868
2.382,ben,1869
2.382,ben,1870
2.382,ben,1871
2.383,ben,1872
2.383,ben,1873
2.383,ben,1874
2.384,ben,1875
2.384,ben,1876
2.385,ben,1877
2.385,ben,1878
2.385,ben,1879
2.386,ben,1880
2.386,ben,1881
2.386,ben,1882
2.387,ben,1883
2.387,ben,1884
2.388,ben,1885
2.388,ben,1886
2.388,ben,1887
2.389,ben,1888
2.389,ben,1889
2.389,ben,1890
2.39,ben,1891
2.39,ben,1892
2.391,ben,1893
2.391,ben,1894
2.391,ben,1895
2.392,ben,1896
2.392,ben,1897
2.392,ben,1898
2.393,ben,1899
2.393,ben,1900
2.394,ben,1901
2.394,ben,1902
2.394,ben,1903
2.395,ben,1904
2.395,ben,1905
2.395,ben,1906
2.396,ben,1907
2.396,ben,1908
2.397,ben,1909
2.397,ben,1910
2.397,ben,1911
2.398,ben,1912
2.398,ben,1913
2.398,ben,1914
2.399,ben,1915
2.399,ben,1916
2.4,ben,1917
2.4,ben,1918
2.4,ben,1919
2.401,ben,1920
2.401,ben,1921
2.401,ben,1922
2.402,ben,1923
2.402,ben,1924
2.403,ben,1925
2.404,ben,1926
2.406,ben,1927
2.407,ben,1928
2.409,ben,1929
2.41,ben,1930
2.412,ben,1931
2.413,ben,1932
2.415,ben,1933
2.416,ben,1934
2.418,ben,1935
2.419,ben,1936
2.421,ben,1937
2.422,ben,1938
2.424,ben,1939
2.425,ben,1940
2.427,ben,1941
2.428,ben,1942
2.43,ben,1943
2.432,ben,1944
2.433,ben,1945
2.435,ben,1946
2.436,ben,1947
2.53,ben,1948
2.531,ben,1949
2.533,ben,1950
2.546,ben,1951
2.568,ben,1952
2.684,ben,1953
2.711,ben,1954
2.828,ben,1955
2.857,ben,1956
2.981,ben,1957
3.01,ben,1958
3.039,ben,1959
3.161,ben,1960
3.191,ben,1961
3.216,ben,1962
3.346,ben,1963
3.372,ben,1964
3.392,ben,1965
3.519,ben,1966
3.54,ben,1967
3.662,ben,1968
3.684,ben,1969
3.807,ben,1970
3.93,ben,1971
3.947,ben,1972
4.071,ben,1973
4.194,ben,1974
4.212,ben,1975
4.33,ben,1976
4.342,ben,1977
4.454,ben,1978
4.466,ben,1979
4.473,ben,1980
4.571,ben,1981
4.564,ben,1982
4.558,ben,1983
4.641,ben,1984
4.628,ben,1985
4.608,ben,1986
4.675,ben,1987
4.648,ben,1988
4.614,ben,1989
4.656,ben,1990
4.615,ben,1991
4.647,ben,1992
4.597,ben,1993
4.625,ben,1994
4.56,ben,1995
4.503,ben,1996
4.525,ben,1997
4.466,ben,1998
4.408,ben,1999
4.432,ben,2000
4.38,ben,2001
4.328,ben,2002
4.276,ben,2003
4.302,ben,2004
4.257,ben,2005
4.211,ben,2006
4.225,ben,2007
4.172,ben,2008
4.118,ben,2009
4.12,ben,2010
3.716,ben,2020
3.292,ben,2030
2.655,ben,2050
1.925,ben,2099
3.357,btn,1950
3.357,btn,1951
3.357,btn,1952
3.357,btn,1953
3.357,btn,1954
3.357,btn,1955
3.357,btn,1956
3.46,btn,1957
3.46,btn,1958
3.46,btn,1959
3.46,btn,1960
3.46,btn,1961
3.562,btn,1962
3.562,btn,1963
3.562,btn,1964
3.662,btn,1965
3.662,btn,1966
3.662,btn,1967
3.762,btn,1968
3.762,btn,1969
3.86,btn,1970
3.86,btn,1971
3.964,btn,1972
3.97,btn,1973
4.066,btn,1974
4.066,btn,1975
4.162,btn,1976
4.15,btn,1977
4.225,btn,1978
4.291,btn,1979
4.259,btn,1980
4.316,btn,1981
4.37,btn,1982
4.336,btn,1983
4.387,btn,1984
4.346,btn,1985
4.386,btn,1986
4.323,btn,1987
4.331,btn,1988
4.313,btn,1989
4.269,btn,1990
4.135,btn,1991
4.053,btn,1992
3.957,btn,1993
3.839,btn,1994
3.715,btn,1995
3.584,btn,1996
3.463,btn,1997
3.293,btn,1998
3.18,btn,1999
3.071,btn,2000
2.966,btn,2001
2.865,btn,2002
2.768,btn,2003
2.638,btn,2004
2.545,btn,2005
2.44,btn,2006
2.359,btn,2007
2.271,btn,2008
2.191,btn,2009
2.142,btn,2010
1.779,btn,2020
1.576,btn,2030
1.497,btn,2050
1.879,btn,2099
2.957,bol,1800
2.957,bol,1801
2.957,bol,1802
2.957,bol,1803
2.957,bol,1804
2.957,bol,1805
2.957,bol,1806
2.957,bol,1807
2.957,bol,1808
