population_growth_annual_percent,geo,time
0.6483,rus,1988
0.5866,rus,1989
0.3858,rus,1990
0.2236,rus,1991
0.04372,rus,1992
-0.1137,rus,1993
-0.124,rus,1994
-0.1315,rus,1995
-0.2717,rus,1996
-0.2949,rus,1997
-0.2753,rus,1998
-0.4024,rus,1999
-0.004101,rus,2000
-0.2419,rus,2001
-0.4463,rus,2002
-0.4831,rus,2003
-0.5199,rus,2004
-0.4875,rus,2005
-0.4551,rus,2006
-0.2811,rus,2007
-0.1056,rus,2008
-0.02818,rus,2009
0.007046,rus,2010
0.007046,rus,2011
3.01,rwa,1960
3.01,rwa,1961
3.008,rwa,1962
3.007,rwa,1963
3.007,rwa,1964
3.009,rwa,1965
3.011,rwa,1966
3.017,rwa,1967
3.029,rwa,1968
3.048,rwa,1969
3.073,rwa,1970
3.095,rwa,1971
3.116,rwa,1972
3.148,rwa,1973
3.19,rwa,1974
3.236,rwa,1975
3.282,rwa,1976
3.316,rwa,1977
3.33,rwa,1978
3.318,rwa,1979
3.29,rwa,1980
3.121,rwa,1981
2.94,rwa,1982
2.981,rwa,1983
3.301,rwa,1984
3.713,rwa,1985
4.428,rwa,1986
4.85,rwa,1987
4.218,rwa,1988
2.347,rwa,1989
-0.2154,rwa,1990
-3.41,rwa,1991
-6.284,rwa,1992
-7.533,rwa,1993
-5.781,rwa,1994
-1.392,rwa,1995
4.109,rwa,1996
8.167,rwa,1997
9.77,rwa,1998
8.8,rwa,1999
6.577,rwa,2000
4.333,rwa,2001
2.792,rwa,2002
1.84,rwa,2003
1.699,rwa,2004
2.109,rwa,2005
2.571,rwa,2006
2.811,rwa,2007
2.978,rwa,2008
3.024,rwa,2009
2.988,rwa,2010
2.958,rwa,2011
-0.9229,kna,1961
-0.9229,kna,1962
-0.9229,kna,1963
-0.9229,kna,1964
-0.9229,kna,1965
-1.625,kna,1966
-1.625,kna,1967
-1.625,kna,1968
-1.625,kna,1969
-1.625,kna,1970
-0.6704,kna,1971
-0.4494,kna,1972
-0.678,kna,1973
-0.6826,kna,1974
-0.4577,kna,1975
-0.6905,kna,1976
1.004,kna,1977
0.1508,kna,1978
-0.2675,kna,1979
1.621,kna,1980
0.7852,kna,1981
0.7636,kna,1982
-0.8843,kna,1983
-2.327,kna,1984
-2.129,kna,1985
-0.3412,kna,1986
-0.3412,kna,1987
-0.3412,kna,1988
-0.3412,kna,1989
-0.3412,kna,1990
-0.5368,kna,1991
-0.5153,kna,1992
-0.4939,kna,1993
-0.4724,kna,1994
-0.4509,kna,1995
-0.3176,kna,1996
-0.3186,kna,1997
-1.509,kna,1998
5.172,kna,1999
4.683,kna,2000
4.038,kna,2001
1.291,kna,2002
0.0,kna,2003
3.849,kna,2004
1.289,kna,2005
1.289,kna,2006
1.285,kna,2007
1.274,kna,2008
1.264,kna,2009
1.248,kna,2010
1.231,kna,2011
1.548,lca,1960
1.561,lca,1961
1.582,lca,1962
1.557,lca,1963
1.533,lca,1964
1.51,lca,1965
1.593,lca,1966
1.568,lca,1967
1.544,lca,1968
1.521,lca,1969
1.992,lca,1970
1.371,lca,1971
1.257,lca,1972
1.431,lca,1973
1.317,lca,1974
1.3,lca,1975
1.283,lca,1976
1.357,lca,1977
1.25,lca,1978
1.235,lca,1979
1.22,lca,1980
1.632,lca,1981
1.689,lca,1982
1.414,lca,1983
1.475,lca,1984
1.534,lca,1985
1.511,lca,1986
1.411,lca,1987
1.468,lca,1988
1.371,lca,1989
1.427,lca,1990
1.407,lca,1991
0.8428,lca,1992
1.99,lca,1993
1.968,lca,1994
1.908,lca,1995
1.111,lca,1996
1.755,lca,1997
1.516,lca,1998
1.146,lca,1999
1.481,lca,2000
1.211,lca,2001
0.7797,lca,2002
0.9301,lca,2003
1.123,lca,2004
1.16,lca,2005
1.244,lca,2006
1.166,lca,2007
1.177,lca,2008
1.19,lca,2009
0.9412,lca,2010
1.143,lca,2011
4.005,stmar,1960
1.662,vct,1960
1.467,vct,1961
1.286,vct,1962
1.147,vct,1963
1.074,vct,1964
1.049,vct,1965
1.03,vct,1966
1.006,vct,1967
1.0,vct,1968
1.015,vct,1969
1.042,vct,1970
1.077,vct,1971
1.107,vct,1972
1.123,vct,1973
1.116,vct,1974
1.089,vct,1975
1.059,vct,1976
1.032,vct,1977
0.998,vct,1978
0.958,vct,1979
0.9111,vct,1980
0.8584,vct,1981
0.8051,vct,1982
0.7608,vct,1983
0.73,vct,1984
0.7046,vct,1985
0.6882,vct,1986
0.6599,vct,1987
0.6086,vct,1988
0.5162,vct,1989
0.4038,vct,1990
0.2844,vct,1991
0.1808,vct,1992
0.09352,vct,1993
0.03516,vct,1994
-0.00185,vct,1995
-0.03516,vct,1996
-0.06481,vct,1997
-0.0667,vct,1998
-0.03522,vct,1999
0.02039,vct,2000
0.08894,vct,2001
0.1508,vct,2002
0.1884,vct,2003
0.1955,vct,2004
0.1739,vct,2005
0.1498,vct,2006
0.1303,vct,2007
0.1081,vct,2008
0.08332,vct,2009
0.05855,vct,2010
0.02926,vct,2011
3.089,wsm,1960
3.031,wsm,1961
2.958,wsm,1962
2.883,wsm,1963
2.803,wsm,1964
2.716,wsm,1965
2.635,wsm,1966
2.531,wsm,1967
2.362,wsm,1968
2.116,wsm,1969
1.823,wsm,1970
1.516,wsm,1971
1.239,wsm,1972
1.023,wsm,1973
0.8889,wsm,1974
0.8133,wsm,1975
0.7625,wsm,1976
0.703,wsm,1977
0.6298,wsm,1978
0.5287,wsm,1979
0.417,wsm,1980
0.304,wsm,1981
0.2204,wsm,1982
0.1866,wsm,1983
0.2156,wsm,1984
0.2936,wsm,1985
0.3893,wsm,1986
0.4807,wsm,1987
0.5651,wsm,1988
0.6331,wsm,1989
0.6905,wsm,1990
0.7387,wsm,1991
0.7883,wsm,1992
0.8402,wsm,1993
0.898,wsm,1994
0.9525,wsm,1995
1.012,wsm,1996
1.052,wsm,1997
1.029,wsm,1998
0.9326,wsm,1999
0.7847,wsm,2000
0.6189,wsm,2001
0.4734,wsm,2002
0.3652,wsm,2003
0.311,wsm,2004
0.2989,wsm,2005
0.2931,wsm,2006
0.2823,wsm,2007
0.293,wsm,2008
0.3251,wsm,2009
0.3721,wsm,2010
0.4322,wsm,2011
2.453,smr,1960
2.528,smr,1961
2.564,smr,1962
2.554,smr,1963
2.479,smr,1964
2.362,smr,1965
2.262,smr,1966
2.157,smr,1967
1.961,smr,1968
1.638,smr,1969
1.267,smr,1970
0.8482,smr,1971
0.4962,smr,1972
0.3603,smr,1973
0.5124,smr,1974
0.8601,smr,1975
1.279,smr,1976
1.613,smr,1977
1.805,smr,1978
1.778,smr,1979
1.621,smr,1980
1.434,smr,1981
1.295,smr,1982
1.198,smr,1983
1.162,smr,1984
1.153,smr,1985
1.157,smr,1986
1.135,smr,1987
1.139,smr,1988
1.164,smr,1989
1.196,smr,1990
1.268,smr,1991
1.329,smr,1992
1.32,smr,1993
1.22,smr,1994
1.065,smr,1995
0.8493,smr,1996
0.6927,smr,1997
0.7412,smr,1998
1.06,smr,1999
1.555,smr,2000
2.113,smr,2001
2.538,smr,2002
2.662,smr,2003
2.414,smr,2004
1.929,smr,2005
1.377,smr,2006
0.9267,smr,2007
0.6141,smr,2008
0.5147,smr,2009
0.5565,smr,2010
0.6354,smr,2011
1.231,stp,1960
0.486,stp,1961
-0.1395,stp,1962
-0.3543,stp,1963
0.02957,stp,1964
0.8337,stp,1965
1.773,stp,1966
2.508,stp,1967
2.927,stp,1968
2.919,stp,1969
2.644,stp,1970
2.288,stp,1971
2.052,stp,1972
1.982,stp,1973
2.147,stp,1974
2.449,stp,1975
2.792,stp,1976
3.02,stp,1977
3.057,stp,1978
2.856,stp,1979
2.511,stp,1980
2.124,stp,1981
1.825,stp,1982
1.671,stp,1983
1.719,stp,1984
1.898,stp,1985
2.11,stp,1986
2.261,stp,1987
2.329,stp,1988
2.288,stp,1989
2.174,stp,1990
2.042,stp,1991
1.941,stp,1992
1.887,stp,1993
1.891,stp,1994
1.931,stp,1995
1.984,stp,1996
2.013,stp,1997
1.997,stp,1998
1.923,stp,1999
1.814,stp,2000
1.702,stp,2001
1.612,stp,2002
1.55,stp,2003
1.524,stp,2004
1.526,stp,2005
1.527,stp,2006
1.531,stp,2007
1.571,stp,2008
1.652,stp,2009
1.758,stp,2010
1.874,stp,2011
2.94,sau,1960
3.147,sau,1961
3.333,sau,1962
3.455,sau,1963
3.497,sau,1964
3.498,sau,1965
3.502,sau,1966
3.555,sau,1967
3.673,sau,1968
3.867,sau,1969
4.112,sau,1970
4.354,sau,1971
4.58,sau,1972
4.816,sau,1973
5.058,sau,1974
5.291,sau,1975
5.451,sau,1976
5.572,sau,1977
5.736,sau,1978
5.949,sau,1979
6.148,sau,1980
6.319,sau,1981
6.361,sau,1982
6.187,sau,1983
5.788,sau,1984
5.268,sau,1985
4.74,sau,1986
4.286,sau,1987
3.906,sau,1988
3.62,sau,1989
3.395,sau,1990
3.235,sau,1991
3.068,sau,1992
2.814,sau,1993
2.449,sau,1994
2.043,sau,1995
1.581,sau,1996
1.239,sau,1997
1.233,sau,1998
1.66,sau,1999
2.354,sau,2000
3.125,sau,2001
3.709,sau,2002
3.979,sau,2003
3.862,sau,2004
3.502,sau,2005
3.106,sau,2006
2.802,sau,2007
2.564,sau,2008
2.426,sau,2009
2.355,sau,2010
2.285,sau,2011
2.656,sen,1960
2.685,sen,1961
2.719,sen,1962
2.773,sen,1963
2.851,sen,1964
2.942,sen,1965
3.02,sen,1966
3.078,sen,1967
3.128,sen,1968
3.17,sen,1969
3.198,sen,1970
3.237,sen,1971
3.254,sen,1972
3.192,sen,1973
3.037,sen,1974
2.832,sen,1975
2.612,sen,1976
2.442,sen,1977
2.364,sen,1978
2.403,sen,1979
2.519,sen,1980
2.649,sen,1981
2.752,sen,1982
2.839,sen,1983
2.899,sen,1984
2.938,sen,1985
2.971,sen,1986
3.001,sen,1987
3.016,sen,1988
3.017,sen,1989
3.003,sen,1990
2.993,sen,1991
2.975,sen,1992
2.926,sen,1993
2.841,sen,1994
2.737,sen,1995
2.627,sen,1996
2.538,sen,1997
2.495,sen,1998
2.511,sen,1999
2.565,sen,2000
2.626,sen,2001
2.673,sen,2002
2.704,sen,2003
2.714,sen,2004
2.709,sen,2005
2.701,sen,2006
2.695,sen,2007
2.687,sen,2008
2.676,sen,2009
2.664,sen,2010
2.649,sen,2011
0.7087,srb,1961
0.6142,srb,1962
0.5362,srb,1963
0.489,srb,1964
0.4278,srb,1965
0.6894,srb,1966
0.5685,srb,1967
0.5074,srb,1968
0.4329,srb,1969
0.388,srb,1970
0.5863,srb,1971
0.5687,srb,1972
0.5373,srb,1973
0.5204,srb,1974
0.4898,srb,1975
0.7095,srb,1976
0.6081,srb,1977
0.5359,srb,1978
0.4785,srb,1979
0.4083,srb,1980
0.5824,srb,1981
0.4715,srb,1982
0.3756,srb,1983
0.2808,srb,1984
0.2001,srb,1985
0.4255,srb,1986
0.2915,srb,1987
0.1851,srb,1988
0.1188,srb,1989
0.06593,srb,1990
0.1269,srb,1991
0.6664,srb,1992
0.6892,srb,1993
0.4579,srb,1994
0.05619,srb,1995
-0.3898,srb,1996
-0.7715,srb,1997
-1.076,srb,1998
-0.362,srb,1999
-0.319,srb,2000
-0.1718,srb,2001
-0.04534,srb,2002
-0.2592,srb,2003
-0.2331,srb,2004
-0.3,srb,2005
-0.3932,srb,2006
-0.4055,srb,2007
-0.4257,srb,2008
-0.401,srb,2009
-0.402,srb,2010
-0.4183,srb,2011
2.811,syc,1960
2.811,syc,1961
2.653,syc,1962
2.541,syc,1963
2.505,syc,1964
2.512,syc,1965
2.492,syc,1966
2.458,syc,1967
2.421,syc,1968
2.379,syc,1969
2.331,syc,1970
2.278,syc,1971
2.223,syc,1972
2.146,syc,1973
2.043,syc,1974
1.921,syc,1975
1.835,syc,1976
1.696,syc,1977
1.551,syc,1978
1.404,syc,1979
1.26,syc,1980
1.123,syc,1981
0.9969,syc,1982
0.8883,syc,1983
0.8027,syc,1984
0.7419,syc,1985
0.7055,syc,1986
0.6976,syc,1987
0.7218,syc,1988
0.7813,syc,1989
0.8788,syc,1990
1.073,syc,1991
1.267,syc,1992
1.461,syc,1993
1.655,syc,1994
1.849,syc,1995
1.467,syc,1996
1.173,syc,1997
1.956,syc,1998
1.964,syc,1999
0.8927,syc,2000
0.08747,syc,2001
3.03,syc,2002
-1.081,syc,2003
-0.363,syc,2004
0.4837,syc,2005
2.03,syc,2006
0.5105,syc,2007
2.236,syc,2008
0.3925,syc,2009
-0.8894,syc,2010
-0.6086,syc,2011
1.553,sle,1960
1.578,sle,1961
1.603,sle,1962
1.631,sle,1963
1.661,sle,1964
1.692,sle,1965
1.726,sle,1966
1.758,sle,1967
1.782,sle,1968
1.793,sle,1969
1.799,sle,1970
1.802,sle,1971
1.811,sle,1972
1.838,sle,1973
1.886,sle,1974
1.947,sle,1975
2.011,sle,1976
2.069,sle,1977
2.118,sle,1978
2.157,sle,1979
2.187,sle,1980
2.166,sle,1981
2.137,sle,1982
2.184,sle,1983
2.328,sle,1984
2.506,sle,1985
2.758,sle,1986
2.903,sle,1987
2.711,sle,1988
2.105,sle,1989
1.257,sle,1990
0.3441,sle,1991
-0.3947,sle,1992
-0.8256,sle,1993
-0.8082,sle,1994
-0.4275,sle,1995
-0.004771,sle,1996
0.3969,sle,1997
1.017,sle,1998
1.868,sle,1999
2.811,sle,2000
3.806,sle,2001
4.579,sle,2002
4.863,sle,2003
4.589,sle,2004
3.984,sle,2005
3.319,sle,2006
2.794,sle,2007
2.414,sle,2008
2.241,sle,2009
2.21,sle,2010
2.191,sle,2011
6.332,sgp,1960
3.346,sgp,1961
2.781,sgp,1962
2.539,sgp,1963
2.585,sgp,1964
2.414,sgp,1965
2.46,sgp,1966
2.25,sgp,1967
1.704,sgp,1968
1.529,sgp,1969
1.554,sgp,1970
1.815,sgp,1971
1.829,sgp,1972
1.887,sgp,1973
1.673,sgp,1974
1.469,sgp,1975
1.317,sgp,1976
1.386,sgp,1977
1.24,sgp,1978
1.266,sgp,1979
1.251,sgp,1980
4.812,sgp,1981
4.402,sgp,1982
1.276,sgp,1983
1.884,sgp,1984
0.1463,sgp,1985
-0.1097,sgp,1986
1.525,sgp,1987
2.526,sgp,1988
2.943,sgp,1989
3.881,sgp,1990
2.85,sgp,1991
3.004,sgp,1992
2.531,sgp,1993
3.134,sgp,1994
3.039,sgp,1995
4.064,sgp,1996
3.357,sgp,1997
3.398,sgp,1998
0.7989,sgp,1999
1.733,sgp,2000
2.697,sgp,2001
0.9141,sgp,2002
-1.476,sgp,2003
1.253,sgp,2004
2.351,sgp,2005
3.129,sgp,2006
4.165,sgp,2007
5.322,sgp,2008
3.016,sgp,2009
1.771,sgp,2010
2.086,sgp,2011
0.8714,svk,1960
2.992,svk,1961
1.104,svk,1962
1.029,svk,1963
1.053,svk,1964
1.003,svk,1965
0.9264,svk,1966
0.8509,svk,1967
0.7735,svk,1968
0.7707,svk,1969
0.4332,svk,1970
0.4228,svk,1971
0.8559,svk,1972
0.9704,svk,1973
1.033,svk,1974
1.05,svk,1975
1.058,svk,1976
1.059,svk,1977
1.02,svk,1978
0.994,svk,1979
0.8235,svk,1980
0.7261,svk,1981
0.7744,svk,1982
0.7268,svk,1983
0.6875,svk,1984
0.674,svk,1985
0.6194,svk,1986
0.5568,svk,1987
0.53,svk,1988
0.4816,svk,1989
0.4396,svk,1990
0.07747,svk,1991
0.03247,svk,1992
0.3817,svk,1993
0.3941,svk,1994
0.2926,svk,1995
0.2117,svk,1996
0.1846,svk,1997
0.1341,svk,1998
0.1021,svk,1999
-0.1354,svk,2000
-0.183,svk,2001
0.003514,svk,2002
0.01024,svk,2003
0.05261,svk,2004
0.08474,svk,2005
0.08179,svk,2006
0.1095,svk,2007
0.1723,svk,2008
0.221,svk,2009
0.2122,svk,2010
0.1822,svk,2011
0.9019,svn,1960
0.5921,svn,1961
0.5953,svn,1962
0.8273,svn,1963
0.9321,svn,1964
1.039,svn,1965
1.25,svn,1966
1.168,svn,1967
0.885,svn,1968
0.5458,svn,1969
0.6408,svn,1970
0.7764,svn,1971
0.7963,svn,1972
0.8221,svn,1973
0.5326,svn,1974
0.9776,svn,1975
1.476,svn,1976
1.208,svn,1977
1.089,svn,1978
1.071,svn,1979
0.9892,svn,1980
0.274,svn,1981
0.1993,svn,1982
0.6255,svn,1983
0.5102,svn,1984
0.4898,svn,1985
1.245,svn,1986
1.204,svn,1987
0.272,svn,1988
0.05787,svn,1989
0.09062,svn,1990
0.06344,svn,1991
-0.1467,svn,1992
-0.2383,svn,1993
-0.1157,svn,1994
0.02156,svn,1995
-0.06254,svn,1996
-0.1345,svn,1997
-0.2181,svn,1998
0.07143,svn,1999
0.2961,svn,2000
0.1575,svn,2001
0.1239,svn,2002
0.0603,svn,2003
0.06407,svn,2004
0.1732,svn,2005
0.3191,svn,2006
0.5592,svn,2007
0.1581,svn,2008
0.9039,svn,2009
0.4361,svn,2010
0.1667,svn,2011
2.937,slb,1960
2.958,slb,1961
2.977,slb,1962
2.988,slb,1963
2.993,slb,1964
2.999,slb,1965
2.992,slb,1966
3.0,slb,1967
3.068,slb,1968
3.207,slb,1969
3.383,slb,1970
3.562,slb,1971
3.696,slb,1972
3.762,slb,1973
3.747,slb,1974
3.679,slb,1975
3.596,slb,1976
3.524,slb,1977
3.459,slb,1978
3.408,slb,1979
3.364,slb,1980
3.324,slb,1981
3.276,slb,1982
3.208,slb,1983
3.118,slb,1984
3.018,slb,1985
2.915,slb,1986
2.83,slb,1987
2.78,slb,1988
2.77,slb,1989
2.79,slb,1990
2.817,slb,1991
2.836,slb,1992
2.839,slb,1993
2.82,slb,1994
2.79,slb,1995
2.756,slb,1996
2.732,slb,1997
2.723,slb,1998
2.733,slb,1999
2.755,slb,2000
2.775,slb,2001
2.787,slb,2002
2.793,slb,2003
2.791,slb,2004
2.781,slb,2005
2.77,slb,2006
2.755,slb,2007
2.728,slb,2008
2.689,slb,2009
2.64,slb,2010
2.59,slb,2011
2.27,som,1960
2.29,som,1961
2.314,som,1962
2.344,som,1963
2.383,som,1964
2.426,som,1965
2.612,som,1966
2.815,som,1967
2.786,som,1968
2.467,som,1969
2.042,som,1970
1.258,som,1971
0.7304,som,1972
1.394,som,1973
3.581,som,1974
6.445,som,1975
9.338,som,1976
10.92,som,1977
10.55,som,1978
8.386,som,1979
5.458,som,1980
2.488,som,1981
0.1573,som,1982
-1.324,som,1983
-1.568,som,1984
-0.8745,som,1985
0.1344,som,1986
0.8476,som,1987
1.206,som,1988
1.004,som,1989
0.441,som,1990
-0.215,som,1991
-0.6352,som,1992
-0.6896,som,1993
-0.2185,som,1994
0.6222,som,1995
1.579,som,1996
2.357,som,1997
2.851,som,1998
2.965,som,1999
2.822,som,2000
2.639,som,2001
2.526,som,2002
2.418,som,2003
2.34,som,2004
2.286,som,2005
2.22,som,2006
2.153,som,2007
2.138,som,2008
2.19,som,2009
2.288,som,2010
2.393,som,2011
2.457,zaf,1960
3.135,zaf,1961
2.799,zaf,1962
2.55,zaf,1963
2.371,zaf,1964
2.251,zaf,1965
2.178,zaf,1966
2.141,zaf,1967
2.133,zaf,1968
2.146,zaf,1969
2.172,zaf,1970
2.307,zaf,1971
2.291,zaf,1972
2.264,zaf,1973
2.232,zaf,1974
2.2,zaf,1975
2.161,zaf,1976
2.105,zaf,1977
2.108,zaf,1978
2.197,zaf,1979
2.33,zaf,1980
2.431,zaf,1981
2.507,zaf,1982
2.563,zaf,1983
2.595,zaf,1984
2.597,zaf,1985
2.565,zaf,1986
2.496,zaf,1987
2.387,zaf,1988
2.234,zaf,1989
2.036,zaf,1990
2.061,zaf,1991
2.087,zaf,1992
2.112,zaf,1993
2.137,zaf,1994
2.162,zaf,1995
2.225,zaf,1996
2.288,zaf,1997
2.351,zaf,1998
2.414,zaf,1999
2.477,zaf,2000
1.83,zaf,2001
0.9621,zaf,2002
1.273,zaf,2003
1.182,zaf,2004
1.137,zaf,2005
1.122,zaf,2006
1.097,zaf,2007
1.104,zaf,2008
1.075,zaf,2009
1.352,zaf,2010
1.184,zaf,2011
1.12,esp,1960
0.929,esp,1961
0.92,esp,1962
0.877,esp,1963
0.9937,esp,1964
1.086,esp,1965
1.024,esp,1966
1.231,esp,1967
1.308,esp,1968
0.9854,esp,1969
1.111,esp,1970
1.109,esp,1971
0.9055,esp,1972
0.907,esp,1973
0.964,esp,1974
1.065,esp,1975
1.144,esp,1976
1.191,esp,1977
1.372,esp,1978
0.8873,esp,1979
0.6375,esp,1980
0.8021,esp,1981
0.5345,esp,1982
0.4723,esp,1983
0.4088,esp,1984
0.3657,esp,1985
0.3036,esp,1986
0.2467,esp,1987
0.2199,esp,1988
0.1951,esp,1989
0.1519,esp,1990
0.2278,esp,1991
0.33,esp,1992
0.3109,esp,1993
0.269,esp,1994
0.234,esp,1995
0.2312,esp,1996
0.2637,esp,1997
0.3498,esp,1998
0.5152,esp,1999
0.8404,esp,2000
1.129,esp,2001
1.447,esp,2002
1.658,esp,2003
1.623,esp,2004
1.641,esp,2005
1.642,esp,2006
1.714,esp,2007
1.497,esp,2008
0.7716,esp,2009
0.3531,esp,2010
0.3554,esp,2011
2.26,lka,1960
2.711,lka,1961
2.669,lka,1962
1.322,lka,1963
2.988,lka,1964
2.366,lka,1965
2.433,lka,1966
2.282,lka,1967
2.439,lka,1968
2.145,lka,1969
2.116,lka,1970
1.397,lka,1971
1.339,lka,1972
1.773,lka,1973
1.464,lka,1974
1.583,lka,1975
1.624,lka,1976
1.627,lka,1977
1.763,lka,1978
1.968,lka,1979
1.882,lka,1980
0.6758,lka,1981
2.323,lka,1982
1.444,lka,1983
1.199,lka,1984
1.52,lka,1985
1.783,lka,1986
1.514,lka,1987
1.371,lka,1988
1.352,lka,1989
1.123,lka,1990
1.47,lka,1991
0.9166,lka,1992
1.255,lka,1993
1.379,lka,1994
1.36,lka,1995
1.097,lka,1996
1.257,lka,1997
1.157,lka,1998
1.438,lka,1999
0.2411,lka,2000
-1.61,lka,2001
0.6575,lka,2002
1.323,lka,2003
1.357,lka,2004
1.07,lka,2005
1.084,lka,2006
0.9073,lka,2007
0.8843,lka,2008
1.146,lka,2009
0.9878,lka,2010
1.04,lka,2011
2.362,sdn,1960
2.365,sdn,1961
2.369,sdn,1962
2.375,sdn,1963
2.382,sdn,1964
2.394,sdn,1965
2.404,sdn,1966
2.426,sdn,1967
2.48,sdn,1968
2.573,sdn,1969
2.69,sdn,1970
2.809,sdn,1971
2.914,sdn,1972
2.997,sdn,1973
3.055,sdn,1974
3.092,sdn,1975
3.107,sdn,1976
3.118,sdn,1977
3.147,sdn,1978
3.201,sdn,1979
3.258,sdn,1980
3.33,sdn,1981
3.364,sdn,1982
3.297,sdn,1983
3.109,sdn,1984
2.855,sdn,1985
2.581,sdn,1986
2.362,sdn,1987
2.245,sdn,1988
2.26,sdn,1989
2.362,sdn,1990
2.482,sdn,1991
2.567,sdn,1992
2.62,sdn,1993
2.627,sdn,1994
2.602,sdn,1995
2.581,sdn,1996
2.568,sdn,1997
2.538,sdn,1998
2.486,sdn,1999
2.425,sdn,2000
2.355,sdn,2001
2.299,sdn,2002
2.284,sdn,2003
2.32,sdn,2004
2.389,sdn,2005
2.465,sdn,2006
2.521,sdn,2007
2.547,sdn,2008
2.535,sdn,2009
1.901,sdn,2010
2.105,sdn,2011
2.92,sur,1960
2.812,sur,1961
2.713,sur,1962
2.664,sur,1963
2.681,sur,1964
2.715,sur,1965
2.804,sur,1966
2.81,sur,1967
2.559,sur,1968
1.99,sur,1969
1.233,sur,1970
0.4016,sur,1971
-0.3073,sur,1972
-0.758,sur,1973
-0.8327,sur,1974
-0.6208,sur,1975
-0.3053,sur,1976
-0.04376,sur,1977
0.1626,sur,1978
0.2561,sur,1979
0.2732,sur,1980
0.2788,sur,1981
0.3421,sur,1982
0.4757,sur,1983
0.705,sur,1984
0.9897,sur,1985
1.297,sur,1986
1.553,sur,1987
1.699,sur,1988
1.705,sur,1989
1.614,sur,1990
1.493,sur,1991
1.399,sur,1992
1.335,sur,1993
1.322,sur,1994
1.344,sur,1995
1.362,sur,1996
1.362,sur,1997
1.367,sur,1998
1.377,sur,1999
1.386,sur,2000
1.401,sur,2001
1.405,sur,2002
1.379,sur,2003
1.313,sur,2004
1.221,sur,2005
1.119,sur,2006
1.029,sur,2007
0.9618,sur,2008
0.9266,sur,2009
0.9143,sur,2010
0.9075,sur,2011
2.443,swz,1960
2.343,swz,1961
2.264,swz,1962
2.234,swz,1963
2.267,swz,1964
2.345,swz,1965
2.43,swz,1966
2.506,swz,1967
2.588,swz,1968
2.675,swz,1969
2.761,swz,1970
2.848,swz,1971
2.928,swz,1972
2.988,swz,1973
3.026,swz,1974
3.047,swz,1975
3.081,swz,1976
3.118,swz,1977
3.122,swz,1978
3.087,swz,1979
3.038,swz,1980
2.933,swz,1981
2.862,swz,1982
2.956,swz,1983
3.253,swz,1984
3.646,swz,1985
4.072,swz,1986
4.347,swz,1987
4.329,swz,1988
3.969,swz,1989
3.413,swz,1990
2.802,swz,1991
2.305,swz,1992
1.991,swz,1993
1.923,swz,1994
2.011,swz,1995
2.16,swz,1996
2.229,swz,1997
0.1309,swz,1998
0.1309,swz,1999
0.131,swz,2000
0.1309,swz,2001
0.1309,swz,2002
0.131,swz,2003
0.1309,swz,2004
0.1309,swz,2005
0.1309,swz,2006
0.1318,swz,2007
1.135,swz,2008
1.134,swz,2009
1.143,swz,2010
1.155,swz,2011
0.67,swe,1960
0.4711,swe,1961
0.5515,swe,1962
0.5636,swe,1963
0.7471,swe,1964
0.9418,swe,1965
0.9516,swe,1966
0.7672,swe,1967
0.562,swe,1968
0.7027,swe,1969
0.9335,swe,1970
0.6881,swe,1971
0.2955,swe,1972
0.1724,swe,1973
0.2902,swe,1974
0.3973,swe,1975
0.3637,swe,1976
0.3552,swe,1977
0.2911,swe,1978
0.2182,swe,1979
0.203,swe,1980
0.1199,swe,1981
0.05719,swe,1982
0.04527,swe,1983
0.09087,swe,1984
0.1652,swe,1985
0.2326,swe,1986
0.3337,swe,1987
0.4596,swe,1988
0.6672,swe,1989
0.7726,swe,1990
0.6816,swe,1991
0.5865,swe,1992
0.5808,swe,1993
0.7107,swe,1994
0.5247,swe,1995
0.1591,swe,1996
0.05726,swe,1997
0.05551,swe,1998
0.07793,swe,1999
0.1606,swe,2000
0.2685,swe,2001
0.3254,swe,2002
0.3721,swe,2003
0.3933,swe,2004
0.3999,swe,2005
0.5625,swe,2006
0.7416,swe,2007
0.779,swe,2008
0.8519,swe,2009
0.8525,swe,2010
0.7952,swe,2011
2.172,che,1960
1.979,che,1961
2.535,che,1962
2.138,che,1963
1.654,che,1964
1.155,che,1965
1.045,che,1966
1.239,che,1967
1.259,che,1968
1.125,che,1969
0.7224,che,1970
0.5248,che,1971
0.7625,che,1972
0.7382,che,1973
0.5385,che,1974
-0.04374,che,1975
-0.5716,che,1976
-0.339,che,1977
0.008979,che,1978
0.2008,che,1979
0.3971,che,1980
0.5471,che,1981
0.5843,che,1982
0.4288,che,1983
0.3591,che,1984
0.4414,che,1985
0.5204,che,1986
0.6281,che,1987
0.7349,che,1988
0.8085,che,1989
1.027,che,1990
1.25,che,1991
1.103,che,1992
0.9107,che,1993
0.7972,che,1994
0.6682,che,1995
0.4416,che,1996
0.2409,che,1997
0.2971,che,1998
0.4769,che,1999
0.562,che,2000
0.6328,che,2001
0.7565,che,2002
0.7419,che,2003
0.6874,che,2004
0.6406,che,2005
0.6276,che,2006
0.8937,che,2007
1.271,che,2008
1.249,che,2009
1.057,che,2010
1.028,che,2011
3.27,syr,1960
3.286,syr,1961
3.299,syr,1962
3.318,syr,1963
3.345,syr,1964
