income_per_person_long_series,geo,time
1533.0,blz,1934
1556.0,blz,1935
1579.0,blz,1936
1603.0,blz,1937
1626.0,blz,1938
1651.0,blz,1939
1675.0,blz,1940
1700.0,blz,1941
1726.0,blz,1942
1751.0,blz,1943
1777.0,blz,1944
1804.0,blz,1945
1831.0,blz,1946
1858.0,blz,1947
1886.0,blz,1948
1914.0,blz,1949
1942.0,blz,1950
1957.0,blz,1951
1972.0,blz,1952
1987.0,blz,1953
2002.0,blz,1954
2018.0,blz,1955
2033.0,blz,1956
2049.0,blz,1957
2064.0,blz,1958
2080.0,blz,1959
2096.0,blz,1960
2124.0,blz,1961
2150.0,blz,1962
2178.0,blz,1963
2212.0,blz,1964
2254.0,blz,1965
2299.0,blz,1966
2355.0,blz,1967
2475.0,blz,1968
2553.0,blz,1969
2631.0,blz,1970
2696.0,blz,1971
2936.0,blz,1972
3057.0,blz,1973
3423.0,blz,1974
3484.0,blz,1975
3410.0,blz,1976
3544.0,blz,1977
3723.0,blz,1978
3895.0,blz,1979
4368.0,blz,1980
4310.0,blz,1981
4187.0,blz,1982
4017.0,blz,1983
3969.0,blz,1984
3910.0,blz,1985
3988.0,blz,1986
4314.0,blz,1987
4592.0,blz,1988
5096.0,blz,1989
5465.0,blz,1990
5944.0,blz,1991
6485.0,blz,1992
6685.0,blz,1993
6514.0,blz,1994
6369.0,blz,1995
6319.0,blz,1996
6318.0,blz,1997
6319.0,blz,1998
6723.0,blz,1999
7343.0,blz,2000
7482.0,blz,2001
7629.0,blz,2002
8082.0,blz,2003
8191.0,blz,2004
8179.0,blz,2005
8364.0,blz,2006
8075.0,blz,2007
8187.0,blz,2008
8061.0,blz,2009
8158.0,blz,2010
8178.0,blz,2011
8368.0,blz,2012
8356.0,blz,2013
8418.0,blz,2014
8481.0,blz,2015
8544.0,blz,2016
8607.0,blz,2017
8671.0,blz,2018
8736.0,blz,2019
628.0,ben,1820
631.0,ben,1821
633.9,ben,1822
636.9,ben,1823
639.9,ben,1824
642.9,ben,1825
645.9,ben,1826
648.9,ben,1827
652.0,ben,1828
655.0,ben,1829
658.1,ben,1830
661.2,ben,1831
664.3,ben,1832
667.4,ben,1833
670.5,ben,1834
673.7,ben,1835
676.8,ben,1836
680.0,ben,1837
683.2,ben,1838
686.4,ben,1839
689.6,ben,1840
692.9,ben,1841
696.1,ben,1842
699.4,ben,1843
702.7,ben,1844
706.0,ben,1845
709.3,ben,1846
712.6,ben,1847
715.9,ben,1848
719.3,ben,1849
722.7,ben,1850
726.0,ben,1851
729.5,ben,1852
732.9,ben,1853
736.3,ben,1854
739.8,ben,1855
743.2,ben,1856
746.7,ben,1857
750.2,ben,1858
753.7,ben,1859
757.3,ben,1860
760.8,ben,1861
764.4,ben,1862
768.0,ben,1863
771.6,ben,1864
775.2,ben,1865
778.8,ben,1866
782.5,ben,1867
786.1,ben,1868
789.8,ben,1869
793.5,ben,1870
797.3,ben,1871
801.0,ben,1872
804.8,ben,1873
808.5,ben,1874
812.3,ben,1875
816.1,ben,1876
820.0,ben,1877
823.8,ben,1878
827.7,ben,1879
831.5,ben,1880
835.4,ben,1881
839.4,ben,1882
843.3,ben,1883
847.2,ben,1884
851.2,ben,1885
855.2,ben,1886
859.2,ben,1887
863.3,ben,1888
867.3,ben,1889
871.4,ben,1890
875.5,ben,1891
879.6,ben,1892
883.7,ben,1893
887.8,ben,1894
892.0,ben,1895
896.2,ben,1896
900.4,ben,1897
904.6,ben,1898
908.8,ben,1899
913.1,ben,1900
917.4,ben,1901
921.7,ben,1902
926.0,ben,1903
930.3,ben,1904
934.7,ben,1905
939.1,ben,1906
943.5,ben,1907
947.9,ben,1908
952.4,ben,1909
956.8,ben,1910
961.3,ben,1911
965.8,ben,1912
970.4,ben,1913
977.1,ben,1914
983.8,ben,1915
990.7,ben,1916
997.5,ben,1917
1004.0,ben,1918
1011.0,ben,1919
1018.0,ben,1920
1025.0,ben,1921
1033.0,ben,1922
1040.0,ben,1923
1047.0,ben,1924
1054.0,ben,1925
1061.0,ben,1926
1069.0,ben,1927
1076.0,ben,1928
1084.0,ben,1929
1091.0,ben,1930
1099.0,ben,1931
1106.0,ben,1932
1114.0,ben,1933
1122.0,ben,1934
1129.0,ben,1935
1137.0,ben,1936
1145.0,ben,1937
1153.0,ben,1938
1161.0,ben,1939
1169.0,ben,1940
1177.0,ben,1941
1185.0,ben,1942
1194.0,ben,1943
1202.0,ben,1944
1210.0,ben,1945
1219.0,ben,1946
1227.0,ben,1947
1236.0,ben,1948
1244.0,ben,1949
1253.0,ben,1950
1229.0,ben,1951
1205.0,ben,1952
1149.0,ben,1953
1158.0,ben,1954
1135.0,ben,1955
1112.0,ben,1956
1088.0,ben,1957
1105.0,ben,1958
1122.0,ben,1959
1131.0,ben,1960
1141.0,ben,1961
1077.0,ben,1962
1101.0,ben,1963
1148.0,ben,1964
1179.0,ben,1965
1193.0,ben,1966
1175.0,ben,1967
1190.0,ben,1968
1194.0,ben,1969
1188.0,ben,1970
1162.0,ben,1971
1232.0,ben,1972
1227.0,ben,1973
1104.0,ben,1974
1121.0,ben,1975
1137.0,ben,1976
1167.0,ben,1977
1171.0,ben,1978
1229.0,ben,1979
1309.0,ben,1980
1346.0,ben,1981
1449.0,ben,1982
1346.0,ben,1983
1411.0,ben,1984
1471.0,ben,1985
1458.0,ben,1986
1390.0,ben,1987
1387.0,ben,1988
1314.0,ben,1989
1322.0,ben,1990
1340.0,ben,1991
1351.0,ben,1992
1336.0,ben,1993
1325.0,ben,1994
1335.0,ben,1995
1363.0,ben,1996
1398.0,ben,1997
1420.0,ben,1998
1444.0,ben,1999
1483.0,ben,2000
1512.0,ben,2001
1557.0,ben,2002
1572.0,ben,2003
1576.0,ben,2004
1577.0,ben,2005
1586.0,ben,2006
1610.0,ben,2007
1642.0,ben,2008
1637.0,ben,2009
1632.0,ben,2010
1643.0,ben,2011
1685.0,ben,2012
1734.0,ben,2013
1782.0,ben,2014
1828.0,ben,2015
1870.0,ben,2016
1913.0,ben,2017
1960.0,ben,2018
2009.0,ben,2019
1292.0,bmu,1800
1292.0,bmu,1801
1292.0,bmu,1802
1292.0,bmu,1803
1292.0,bmu,1804
1292.0,bmu,1805
1292.0,bmu,1806
1292.0,bmu,1807
1292.0,bmu,1808
1292.0,bmu,1809
1292.0,bmu,1810
1292.0,bmu,1811
1292.0,bmu,1812
1292.0,bmu,1813
1292.0,bmu,1814
1292.0,bmu,1815
1292.0,bmu,1816
1292.0,bmu,1817
1292.0,bmu,1818
1292.0,bmu,1819
1292.0,bmu,1820
1300.0,bmu,1821
1309.0,bmu,1822
1318.0,bmu,1823
1326.0,bmu,1824
1335.0,bmu,1825
1344.0,bmu,1826
1353.0,bmu,1827
1362.0,bmu,1828
1371.0,bmu,1829
1380.0,bmu,1830
1389.0,bmu,1831
1398.0,bmu,1832
1407.0,bmu,1833
1417.0,bmu,1834
1426.0,bmu,1835
1435.0,bmu,1836
1445.0,bmu,1837
1454.0,bmu,1838
1464.0,bmu,1839
1474.0,bmu,1840
1484.0,bmu,1841
1493.0,bmu,1842
1503.0,bmu,1843
1513.0,bmu,1844
1523.0,bmu,1845
1533.0,bmu,1846
1543.0,bmu,1847
1554.0,bmu,1848
1564.0,bmu,1849
1574.0,bmu,1850
1585.0,bmu,1851
1595.0,bmu,1852
1606.0,bmu,1853
1616.0,bmu,1854
1627.0,bmu,1855
1638.0,bmu,1856
1648.0,bmu,1857
1659.0,bmu,1858
1670.0,bmu,1859
1681.0,bmu,1860
1692.0,bmu,1861
1704.0,bmu,1862
1715.0,bmu,1863
1726.0,bmu,1864
1738.0,bmu,1865
1749.0,bmu,1866
1761.0,bmu,1867
1772.0,bmu,1868
1784.0,bmu,1869
1796.0,bmu,1870
1808.0,bmu,1871
1820.0,bmu,1872
1832.0,bmu,1873
1844.0,bmu,1874
1856.0,bmu,1875
1868.0,bmu,1876
1880.0,bmu,1877
1893.0,bmu,1878
1905.0,bmu,1879
1918.0,bmu,1880
1931.0,bmu,1881
1943.0,bmu,1882
1956.0,bmu,1883
1969.0,bmu,1884
1982.0,bmu,1885
1995.0,bmu,1886
2008.0,bmu,1887
2022.0,bmu,1888
2035.0,bmu,1889
2049.0,bmu,1890
2062.0,bmu,1891
2076.0,bmu,1892
2089.0,bmu,1893
2103.0,bmu,1894
2117.0,bmu,1895
2131.0,bmu,1896
2145.0,bmu,1897
2159.0,bmu,1898
2174.0,bmu,1899
2188.0,bmu,1900
2202.0,bmu,1901
2217.0,bmu,1902
2232.0,bmu,1903
2246.0,bmu,1904
2261.0,bmu,1905
2276.0,bmu,1906
2291.0,bmu,1907
2306.0,bmu,1908
2322.0,bmu,1909
2337.0,bmu,1910
2352.0,bmu,1911
2368.0,bmu,1912
2384.0,bmu,1913
2489.0,bmu,1914
2599.0,bmu,1915
2714.0,bmu,1916
2833.0,bmu,1917
2958.0,bmu,1918
3089.0,bmu,1919
3226.0,bmu,1920
3368.0,bmu,1921
3517.0,bmu,1922
3672.0,bmu,1923
3834.0,bmu,1924
4004.0,bmu,1925
4180.0,bmu,1926
4365.0,bmu,1927
4558.0,bmu,1928
4759.0,bmu,1929
4969.0,bmu,1930
5189.0,bmu,1931
5418.0,bmu,1932
5657.0,bmu,1933
5907.0,bmu,1934
6168.0,bmu,1935
6440.0,bmu,1936
6724.0,bmu,1937
7021.0,bmu,1938
7331.0,bmu,1939
7655.0,bmu,1940
7993.0,bmu,1941
8346.0,bmu,1942
8715.0,bmu,1943
9100.0,bmu,1944
9501.0,bmu,1945
9921.0,bmu,1946
10360.0,bmu,1947
10820.0,bmu,1948
11290.0,bmu,1949
11790.0,bmu,1950
12450.0,bmu,1951
13140.0,bmu,1952
13880.0,bmu,1953
14650.0,bmu,1954
15460.0,bmu,1955
16330.0,bmu,1956
17240.0,bmu,1957
18200.0,bmu,1958
19210.0,bmu,1959
20280.0,bmu,1960
20710.0,bmu,1961
21130.0,bmu,1962
20860.0,bmu,1963
22610.0,bmu,1964
23120.0,bmu,1965
25980.0,bmu,1966
28860.0,bmu,1967
28910.0,bmu,1968
29350.0,bmu,1969
30630.0,bmu,1970
31370.0,bmu,1971
31620.0,bmu,1972
31770.0,bmu,1973
31770.0,bmu,1974
32690.0,bmu,1975
34370.0,bmu,1976
34640.0,bmu,1977
35180.0,bmu,1978
37770.0,bmu,1979
38480.0,bmu,1980
36160.0,bmu,1981
36680.0,bmu,1982
36630.0,bmu,1983
35360.0,bmu,1984
37480.0,bmu,1985
38620.0,bmu,1986
39900.0,bmu,1987
39800.0,bmu,1988
39540.0,bmu,1989
37900.0,bmu,1990
38270.0,bmu,1991
36480.0,bmu,1992
38000.0,bmu,1993
38030.0,bmu,1994
40480.0,bmu,1995
41460.0,bmu,1996
42860.0,bmu,1997
44110.0,bmu,1998
45430.0,bmu,1999
46610.0,bmu,2000
46430.0,bmu,2001
49170.0,bmu,2002
50400.0,bmu,2003
51970.0,bmu,2004
54160.0,bmu,2005
57030.0,bmu,2006
58540.0,bmu,2007
58950.0,bmu,2008
55990.0,bmu,2009
54800.0,bmu,2010
54980.0,bmu,2011
54160.0,bmu,2012
53520.0,bmu,2013
662.5,btn,1800
662.5,btn,1801
662.5,btn,1802
662.5,btn,1803
662.5,btn,1804
662.5,btn,1805
662.5,btn,1806
662.5,btn,1807
662.5,btn,1808
662.5,btn,1809
662.5,btn,1810
662.5,btn,1811
662.5,btn,1812
662.5,btn,1813
662.5,btn,1814
662.5,btn,1815
662.5,btn,1816
662.5,btn,1817
662.5,btn,1818
662.5,btn,1819
662.5,btn,1820
663.7,btn,1821
664.9,btn,1822
666.1,btn,1823
667.4,btn,1824
668.6,btn,1825
669.8,btn,1826
671.0,btn,1827
672.2,btn,1828
673.5,btn,1829
674.7,btn,1830
675.9,btn,1831
677.1,btn,1832
678.4,btn,1833
679.6,btn,1834
680.8,btn,1835
682.1,btn,1836
683.3,btn,1837
684.6,btn,1838
685.8,btn,1839
687.1,btn,1840
688.3,btn,1841
689.6,btn,1842
690.8,btn,1843
692.1,btn,1844
693.3,btn,1845
694.6,btn,1846
695.9,btn,1847
697.1,btn,1848
698.4,btn,1849
699.7,btn,1850
700.9,btn,1851
702.2,btn,1852
703.5,btn,1853
704.8,btn,1854
706.1,btn,1855
707.4,btn,1856
708.6,btn,1857
709.9,btn,1858
711.2,btn,1859
712.5,btn,1860
713.8,btn,1861
715.1,btn,1862
716.4,btn,1863
717.7,btn,1864
719.0,btn,1865
720.3,btn,1866
721.6,btn,1867
723.0,btn,1868
724.3,btn,1869
725.6,btn,1870
726.9,btn,1871
728.2,btn,1872
729.6,btn,1873
730.9,btn,1874
732.2,btn,1875
733.6,btn,1876
734.9,btn,1877
736.2,btn,1878
737.6,btn,1879
738.9,btn,1880
740.3,btn,1881
741.6,btn,1882
743.0,btn,1883
744.3,btn,1884
745.7,btn,1885
747.0,btn,1886
748.4,btn,1887
749.7,btn,1888
751.1,btn,1889
752.5,btn,1890
753.8,btn,1891
755.2,btn,1892
756.6,btn,1893
758.0,btn,1894
759.4,btn,1895
760.7,btn,1896
762.1,btn,1897
763.5,btn,1898
764.9,btn,1899
766.3,btn,1900
767.7,btn,1901
769.1,btn,1902
770.5,btn,1903
771.9,btn,1904
773.3,btn,1905
774.7,btn,1906
776.1,btn,1907
777.5,btn,1908
778.9,btn,1909
780.4,btn,1910
781.8,btn,1911
783.2,btn,1912
784.6,btn,1913
786.1,btn,1914
787.5,btn,1915
788.9,btn,1916
790.4,btn,1917
791.8,btn,1918
793.2,btn,1919
794.7,btn,1920
796.1,btn,1921
797.6,btn,1922
799.0,btn,1923
800.5,btn,1924
801.9,btn,1925
803.4,btn,1926
804.9,btn,1927
806.3,btn,1928
807.8,btn,1929
809.3,btn,1930
810.7,btn,1931
812.2,btn,1932
813.7,btn,1933
815.2,btn,1934
816.7,btn,1935
818.1,btn,1936
819.6,btn,1937
821.1,btn,1938
822.6,btn,1939
824.1,btn,1940
825.6,btn,1941
827.1,btn,1942
828.6,btn,1943
830.1,btn,1944
831.7,btn,1945
833.2,btn,1946
834.7,btn,1947
836.2,btn,1948
837.7,btn,1949
839.3,btn,1950
847.7,btn,1951
856.3,btn,1952
865.0,btn,1953
873.7,btn,1954
882.6,btn,1955
891.5,btn,1956
900.5,btn,1957
909.6,btn,1958
918.8,btn,1959
928.1,btn,1960
937.5,btn,1961
947.0,btn,1962
956.6,btn,1963
966.2,btn,1964
976.0,btn,1965
985.9,btn,1966
995.9,btn,1967
1006.0,btn,1968
1016.0,btn,1969
1026.0,btn,1970
1017.0,btn,1971
991.7,btn,1972
969.2,btn,1973
981.7,btn,1974
915.2,btn,1975
962.1,btn,1976
1002.0,btn,1977
1038.0,btn,1978
1054.0,btn,1979
1074.0,btn,1980
1165.0,btn,1981
1163.0,btn,1982
1227.0,btn,1983
1272.0,btn,1984
1307.0,btn,1985
1446.0,btn,1986
1835.0,btn,1987
1885.0,btn,1988
1984.0,btn,1989
2188.0,btn,1990
2216.0,btn,1991
2338.0,btn,1992
2442.0,btn,1993
2639.0,btn,1994
2845.0,btn,1995
3016.0,btn,1996
3145.0,btn,1997
3261.0,btn,1998
3426.0,btn,1999
3588.0,btn,2000
3740.0,btn,2001
3998.0,btn,2002
4183.0,btn,2003
4354.0,btn,2004
4536.0,btn,2005
4736.0,btn,2006
5472.0,btn,2007
5623.0,btn,2008
5898.0,btn,2009
6475.0,btn,2010
6909.0,btn,2011
7308.0,btn,2012
7655.0,btn,2013
8125.0,btn,2014
8721.0,btn,2015
9417.0,btn,2016
10210.0,btn,2017
11360.0,btn,2018
12240.0,btn,2019
898.5,bol,1800
898.5,bol,1801
898.5,bol,1802
898.5,bol,1803
898.5,bol,1804
898.5,bol,1805
898.5,bol,1806
898.5,bol,1807
898.5,bol,1808
898.5,bol,1809
898.5,bol,1810
898.5,bol,1811
898.5,bol,1812
898.5,bol,1813
898.5,bol,1814
898.5,bol,1815
898.5,bol,1816
898.5,bol,1817
898.5,bol,1818
898.5,bol,1819
898.5,bol,1820
906.9,bol,1821
915.4,bol,1822
924.0,bol,1823
932.6,bol,1824
941.4,bol,1825
950.2,bol,1826
959.1,bol,1827
968.1,bol,1828
977.1,bol,1829
986.3,bol,1830
995.5,bol,1831
1005.0,bol,1832
1014.0,bol,1833
1024.0,bol,1834
1033.0,bol,1835
1043.0,bol,1836
1053.0,bol,1837
1063.0,bol,1838
1073.0,bol,1839
1083.0,bol,1840
1093.0,bol,1841
1103.0,bol,1842
1113.0,bol,1843
1124.0,bol,1844
1134.0,bol,1845
1145.0,bol,1846
1156.0,bol,1847
1166.0,bol,1848
1177.0,bol,1849
1188.0,bol,1850
1199.0,bol,1851
1211.0,bol,1852
1222.0,bol,1853
1233.0,bol,1854
1245.0,bol,1855
1257.0,bol,1856
1268.0,bol,1857
1280.0,bol,1858
1292.0,bol,1859
1304.0,bol,1860
1317.0,bol,1861
1329.0,bol,1862
1341.0,bol,1863
1354.0,bol,1864
1367.0,bol,1865
1379.0,bol,1866
1392.0,bol,1867
1405.0,bol,1868
1419.0,bol,1869
1432.0,bol,1870
1445.0,bol,1871
1459.0,bol,1872
1472.0,bol,1873
1486.0,bol,1874
1500.0,bol,1875
1514.0,bol,1876
1528.0,bol,1877
1543.0,bol,1878
1557.0,bol,1879
1572.0,bol,1880
1586.0,bol,1881
1601.0,bol,1882
1616.0,bol,1883
1631.0,bol,1884
1647.0,bol,1885
1662.0,bol,1886
1678.0,bol,1887
1693.0,bol,1888
1709.0,bol,1889
1725.0,bol,1890
1741.0,bol,1891
1758.0,bol,1892
1774.0,bol,1893
1791.0,bol,1894
1807.0,bol,1895
1824.0,bol,1896
1841.0,bol,1897
1859.0,bol,1898
1876.0,bol,1899
1894.0,bol,1900
1911.0,bol,1901
1929.0,bol,1902
1947.0,bol,1903
1966.0,bol,1904
1984.0,bol,1905
2003.0,bol,1906
2021.0,bol,1907
2040.0,bol,1908
2059.0,bol,1909
2079.0,bol,1910
2098.0,bol,1911
2118.0,bol,1912
2138.0,bol,1913
2158.0,bol,1914
2178.0,bol,1915
2198.0,bol,1916
2219.0,bol,1917
2239.0,bol,1918
2260.0,bol,1919
2282.0,bol,1920
2303.0,bol,1921
2325.0,bol,1922
2346.0,bol,1923
2368.0,bol,1924
2390.0,bol,1925
2413.0,bol,1926
2435.0,bol,1927
2458.0,bol,1928
2481.0,bol,1929
2504.0,bol,1930
2528.0,bol,1931
2552.0,bol,1932
2575.0,bol,1933
2600.0,bol,1934
2624.0,bol,1935
2648.0,bol,1936
2673.0,bol,1937
2698.0,bol,1938
2724.0,bol,1939
2749.0,bol,1940
2775.0,bol,1941
2801.0,bol,1942
2827.0,bol,1943
2853.0,bol,1944
2880.0,bol,1945
2898.0,bol,1946
2915.0,bol,1947
2944.0,bol,1948
2971.0,bol,1949
3271.0,bol,1950
3430.0,bol,1951
3461.0,bol,1952
3068.0,bol,1953
3066.0,bol,1954
3159.0,bol,1955
2908.0,bol,1956
2751.0,bol,1957
2754.0,bol,1958
2685.0,bol,1959
2738.0,bol,1960
2732.0,bol,1961
2819.0,bol,1962
2932.0,bol,1963
3003.0,bol,1964
3078.0,bol,1965
3223.0,bol,1966
3344.0,bol,1967
3543.0,bol,1968
3613.0,bol,1969
3709.0,bol,1970
3757.0,bol,1971
3853.0,bol,1972
4017.0,bol,1973
4122.0,bol,1974
4288.0,bol,1975
4512.0,bol,1976
4587.0,bol,1977
4627.0,bol,1978
4519.0,bol,1979
4384.0,bol,1980
4341.0,bol,1981
4081.0,bol,1982
3834.0,bol,1983
3808.0,bol,1984
3717.0,bol,1985
3535.0,bol,1986
3560.0,bol,1987
3621.0,bol,1988
3645.0,bol,1989
3745.0,bol,1990
3855.0,bol,1991
3829.0,bol,1992
3898.0,bol,1993
3994.0,bol,1994
4091.0,bol,1995
4181.0,bol,1996
4300.0,bol,1997
4434.0,bol,1998
4366.0,bol,1999
4388.0,bol,2000
4383.0,bol,2001
4412.0,bol,2002
4461.0,bol,2003
4562.0,bol,2004
4677.0,bol,2005
4800.0,bol,2006
4916.0,bol,2007
5115.0,bol,2008
5183.0,bol,2009
5294.0,bol,2010
5462.0,bol,2011
5637.0,bol,2012
5908.0,bol,2013
6094.0,bol,2014
6279.0,bol,2015
6470.0,bol,2016
6667.0,bol,2017
6870.0,bol,2018
7079.0,bol,2019
703.7,bih,1800
703.7,bih,1801
703.7,bih,1802
703.7,bih,1803
703.7,bih,1804
703.7,bih,1805
703.7,bih,1806
703.7,bih,1807
703.7,bih,1808
703.7,bih,1809
703.7,bih,1810
703.7,bih,1811
703.7,bih,1812
703.7,bih,1813
703.7,bih,1814
703.7,bih,1815
703.7,bih,1816
703.7,bih,1817
703.7,bih,1818
703.7,bih,1819
703.7,bih,1820
707.2,bih,1821
710.7,bih,1822
714.2,bih,1823
717.7,bih,1824
721.3,bih,1825
724.9,bih,1826
728.5,bih,1827
732.1,bih,1828
735.7,bih,1829
739.4,bih,1830
743.0,bih,1831
746.7,bih,1832
750.4,bih,1833
754.1,bih,1834
757.9,bih,1835
761.6,bih,1836
765.4,bih,1837
769.2,bih,1838
773.0,bih,1839
776.9,bih,1840
780.7,bih,1841
784.6,bih,1842
788.5,bih,1843
792.4,bih,1844
796.3,bih,1845
800.3,bih,1846
804.2,bih,1847
808.2,bih,1848
812.2,bih,1849
816.3,bih,1850
816.6,bih,1851
816.9,bih,1852
817.3,bih,1853
817.6,bih,1854
818.0,bih,1855
818.3,bih,1856
818.7,bih,1857
819.0,bih,1858
819.3,bih,1859
819.7,bih,1860
820.0,bih,1861
820.4,bih,1862
820.7,bih,1863
821.1,bih,1864
821.4,bih,1865
821.8,bih,1866
822.1,bih,1867
822.4,bih,1868
822.8,bih,1869
823.1,bih,1870
834.3,bih,1871
845.7,bih,1872
857.2,bih,1873
868.9,bih,1874
880.7,bih,1875
892.7,bih,1876
904.9,bih,1877
917.2,bih,1878
929.7,bih,1879
942.3,bih,1880
955.1,bih,1881
968.1,bih,1882
981.3,bih,1883
994.7,bih,1884
1008.0,bih,1885
1022.0,bih,1886
1036.0,bih,1887
1050.0,bih,1888
1064.0,bih,1889
1079.0,bih,1890
1082.0,bih,1891
1085.0,bih,1892
1088.0,bih,1893
1092.0,bih,1894
1095.0,bih,1895
1098.0,bih,1896
1102.0,bih,1897
1105.0,bih,1898
1108.0,bih,1899
1112.0,bih,1900
1125.0,bih,1901
1138.0,bih,1902
1152.0,bih,1903
1166.0,bih,1904
1180.0,bih,1905
1194.0,bih,1906
1208.0,bih,1907
1223.0,bih,1908
1238.0,bih,1909
1252.0,bih,1910
1247.0,bih,1911
1242.0,bih,1912
1238.0,bih,1913
1228.0,bih,1914
1219.0,bih,1915
1210.0,bih,1916
1200.0,bih,1917
1191.0,bih,1918
1182.0,bih,1919
1173.0,bih,1920
1180.0,bih,1921
1192.0,bih,1922
1231.0,bih,1923
1296.0,bih,1924
1335.0,bih,1925
1402.0,bih,1926
1353.0,bih,1927
1446.0,bih,1928
1494.0,bih,1929
1438.0,bih,1930
1369.0,bih,1931
1219.0,bih,1932
1234.0,bih,1933
1257.0,bih,1934
1216.0,bih,1935
1349.0,bih,1936
1346.0,bih,1937
1428.0,bih,1938
1479.0,bih,1939
1460.0,bih,1940
1440.0,bih,1941
1421.0,bih,1942
1402.0,bih,1943
1383.0,bih,1944
1365.0,bih,1945
1347.0,bih,1946
1329.0,bih,1947
1557.0,bih,1948
1679.0,bih,1949
1545.0,bih,1950
1577.0,bih,1951
1429.0,bih,1952
1613.0,bih,1953
1672.0,bih,1954
1747.0,bih,1955
1685.0,bih,1956
1939.0,bih,1957
1993.0,bih,1958
2206.0,bih,1959
2312.0,bih,1960
2380.0,bih,1961
2389.0,bih,1962
2599.0,bih,1963
2807.0,bih,1964
2840.0,bih,1965
2949.0,bih,1966
2959.0,bih,1967
2980.0,bih,1968
3271.0,bih,1969
3384.0,bih,1970
3721.0,bih,1971
3795.0,bih,1972
3868.0,bih,1973
4305.0,bih,1974
4245.0,bih,1975
4311.0,bih,1976
4558.0,bih,1977
4741.0,bih,1978
4997.0,bih,1979
5178.0,bih,1980
5210.0,bih,1981
5185.0,bih,1982
5171.0,bih,1983
5243.0,bih,1984
5228.0,bih,1985
5384.0,bih,1986
5269.0,bih,1987
5142.0,bih,1988
5025.0,bih,1989
4614.0,bih,1990
4055.0,bih,1991
3057.0,bih,1992
2275.0,bih,1993
2442.0,bih,1994
2641.0,bih,1995
4186.0,bih,1996
5720.0,bih,1997
6302.0,bih,1998
6655.0,bih,1999
6881.0,bih,2000
7058.0,bih,2001
7224.0,bih,2002
7318.0,bih,2003
7582.0,bih,2004
7808.0,bih,2005
8273.0,bih,2006
8786.0,bih,2007
9289.0,bih,2008
9035.0,bih,2009
9117.0,bih,2010
9248.0,bih,2011
9151.0,bih,2012
9276.0,bih,2013
9477.0,bih,2014
9800.0,bih,2015
10190.0,bih,2016
10620.0,bih,2017
11070.0,bih,2018
11540.0,bih,2019
418.1,bwa,1820
420.1,bwa,1821
422.0,bwa,1822
424.0,bwa,1823
426.0,bwa,1824
428.0,bwa,1825
430.0,bwa,1826
432.0,bwa,1827
434.1,bwa,1828
436.1,bwa,1829
438.1,bwa,1830
440.2,bwa,1831
442.3,bwa,1832
444.3,bwa,1833
446.4,bwa,1834
448.5,bwa,1835
450.6,bwa,1836
452.7,bwa,1837
454.8,bwa,1838
457.0,bwa,1839
459.1,bwa,1840
461.3,bwa,1841
463.4,bwa,1842
465.6,bwa,1843
467.8,bwa,1844
470.0,bwa,1845
472.2,bwa,1846
474.4,bwa,1847
476.6,bwa,1848
478.9,bwa,1849
481.1,bwa,1850
483.4,bwa,1851
485.6,bwa,1852
487.9,bwa,1853
490.2,bwa,1854
492.5,bwa,1855
494.8,bwa,1856
497.1,bwa,1857
499.5,bwa,1858
501.8,bwa,1859
504.1,bwa,1860
506.5,bwa,1861
508.9,bwa,1862
511.3,bwa,1863
513.7,bwa,1864
516.1,bwa,1865
518.5,bwa,1866
520.9,bwa,1867
523.4,bwa,1868
525.8,bwa,1869
528.3,bwa,1870
530.8,bwa,1871
533.3,bwa,1872
535.8,bwa,1873
538.3,bwa,1874
540.8,bwa,1875
543.3,bwa,1876
545.9,bwa,1877
548.4,bwa,1878
551.0,bwa,1879
553.6,bwa,1880
556.2,bwa,1881
558.8,bwa,1882
561.4,bwa,1883
564.1,bwa,1884
566.7,bwa,1885
569.4,bwa,1886
572.0,bwa,1887
574.7,bwa,1888
577.4,bwa,1889
580.1,bwa,1890
582.8,bwa,1891
585.6,bwa,1892
588.3,bwa,1893
591.1,bwa,1894
593.8,bwa,1895
596.6,bwa,1896
599.4,bwa,1897
602.2,bwa,1898
605.1,bwa,1899
607.9,bwa,1900
610.7,bwa,1901
613.6,bwa,1902
616.5,bwa,1903
619.4,bwa,1904
622.3,bwa,1905
625.2,bwa,1906
628.1,bwa,1907
631.1,bwa,1908
634.0,bwa,1909
637.0,bwa,1910
640.0,bwa,1911
643.0,bwa,1912
646.0,bwa,1913
650.8,bwa,1914
655.5,bwa,1915
660.4,bwa,1916
665.2,bwa,1917
670.1,bwa,1918
675.0,bwa,1919
680.0,bwa,1920
685.0,bwa,1921
690.0,bwa,1922
695.1,bwa,1923
700.2,bwa,1924
705.3,bwa,1925
710.5,bwa,1926
715.7,bwa,1927
721.0,bwa,1928
726.3,bwa,1929
731.6,bwa,1930
737.0,bwa,1931
742.4,bwa,1932
747.9,bwa,1933
753.4,bwa,1934
758.9,bwa,1935
764.5,bwa,1936
770.1,bwa,1937
775.8,bwa,1938
781.5,bwa,1939
787.2,bwa,1940
793.0,bwa,1941
798.8,bwa,1942
804.7,bwa,1943
810.6,bwa,1944
816.6,bwa,1945
822.6,bwa,1946
