life_expectancy_male,geo,time
74.3,fsm,2086
74.42,fsm,2087
74.55,fsm,2088
74.68,fsm,2089
74.81,fsm,2090
74.94,fsm,2091
75.07,fsm,2092
75.2,fsm,2093
75.34,fsm,2094
75.47,fsm,2095
75.6,fsm,2096
75.73,fsm,2097
75.87,fsm,2098
76.0,fsm,2099
54.18,mda,1950
54.39,mda,1951
54.8,mda,1952
55.2,mda,1953
55.61,mda,1954
56.01,mda,1955
56.41,mda,1956
56.81,mda,1957
57.21,mda,1958
57.61,mda,1959
58.02,mda,1960
58.44,mda,1961
58.87,mda,1962
59.3,mda,1963
59.73,mda,1964
60.14,mda,1965
60.52,mda,1966
60.84,mda,1967
61.12,mda,1968
61.33,mda,1969
61.48,mda,1970
61.58,mda,1971
61.64,mda,1972
61.67,mda,1973
61.67,mda,1974
61.67,mda,1975
61.64,mda,1976
61.59,mda,1977
61.53,mda,1978
61.49,mda,1979
61.5,mda,1980
61.6,mda,1981
61.81,mda,1982
62.13,mda,1983
62.53,mda,1984
62.98,mda,1985
63.4,mda,1986
63.76,mda,1987
64.0,mda,1988
64.11,mda,1989
64.09,mda,1990
63.95,mda,1991
63.72,mda,1992
63.47,mda,1993
63.22,mda,1994
63.0,mda,1995
62.85,mda,1996
62.78,mda,1997
62.78,mda,1998
62.87,mda,1999
63.02,mda,2000
63.22,mda,2001
63.45,mda,2002
63.67,mda,2003
63.87,mda,2004
64.05,mda,2005
64.2,mda,2006
64.33,mda,2007
64.46,mda,2008
64.57,mda,2009
64.68,mda,2010
64.79,mda,2011
64.89,mda,2012
64.99,mda,2013
65.1,mda,2014
65.2,mda,2015
65.31,mda,2016
65.42,mda,2017
65.52,mda,2018
65.63,mda,2019
65.73,mda,2020
65.83,mda,2021
65.94,mda,2022
66.04,mda,2023
66.15,mda,2024
66.25,mda,2025
66.35,mda,2026
66.46,mda,2027
66.56,mda,2028
66.67,mda,2029
66.77,mda,2030
66.88,mda,2031
66.98,mda,2032
67.09,mda,2033
67.2,mda,2034
67.3,mda,2035
67.41,mda,2036
67.52,mda,2037
67.62,mda,2038
67.73,mda,2039
67.85,mda,2040
67.96,mda,2041
68.08,mda,2042
68.2,mda,2043
68.32,mda,2044
68.45,mda,2045
68.57,mda,2046
68.7,mda,2047
68.83,mda,2048
68.96,mda,2049
69.09,mda,2050
69.23,mda,2051
69.36,mda,2052
69.5,mda,2053
69.64,mda,2054
69.78,mda,2055
69.92,mda,2056
70.06,mda,2057
70.21,mda,2058
70.35,mda,2059
70.5,mda,2060
70.65,mda,2061
70.8,mda,2062
70.94,mda,2063
71.1,mda,2064
71.25,mda,2065
71.41,mda,2066
71.57,mda,2067
71.73,mda,2068
71.89,mda,2069
72.06,mda,2070
72.23,mda,2071
72.39,mda,2072
72.56,mda,2073
72.73,mda,2074
72.9,mda,2075
73.07,mda,2076
73.23,mda,2077
73.41,mda,2078
73.58,mda,2079
73.75,mda,2080
73.93,mda,2081
74.1,mda,2082
74.28,mda,2083
74.45,mda,2084
74.63,mda,2085
74.81,mda,2086
74.98,mda,2087
75.16,mda,2088
75.33,mda,2089
75.51,mda,2090
75.68,mda,2091
75.85,mda,2092
76.01,mda,2093
76.18,mda,2094
76.34,mda,2095
76.5,mda,2096
76.66,mda,2097
76.81,mda,2098
76.96,mda,2099
41.29,mng,1950
41.27,mng,1951
41.28,mng,1952
41.44,mng,1953
41.75,mng,1954
42.19,mng,1955
42.78,mng,1956
43.49,mng,1957
44.31,mng,1958
45.21,mng,1959
46.16,mng,1960
47.12,mng,1961
48.04,mng,1962
48.9,mng,1963
49.67,mng,1964
50.35,mng,1965
50.97,mng,1966
51.54,mng,1967
52.09,mng,1968
52.63,mng,1969
53.12,mng,1970
53.56,mng,1971
53.92,mng,1972
54.19,mng,1973
54.38,mng,1974
54.49,mng,1975
54.54,mng,1976
54.54,mng,1977
54.54,mng,1978
54.55,mng,1979
54.61,mng,1980
54.74,mng,1981
54.97,mng,1982
55.28,mng,1983
55.67,mng,1984
56.09,mng,1985
56.53,mng,1986
56.94,mng,1987
57.29,mng,1988
57.58,mng,1989
57.8,mng,1990
57.98,mng,1991
58.16,mng,1992
58.34,mng,1993
58.55,mng,1994
58.78,mng,1995
59.03,mng,1996
59.3,mng,1997
59.56,mng,1998
59.83,mng,1999
60.09,mng,2000
60.37,mng,2001
60.65,mng,2002
60.95,mng,2003
61.27,mng,2004
61.58,mng,2005
61.89,mng,2006
62.2,mng,2007
62.48,mng,2008
62.75,mng,2009
63.0,mng,2010
63.23,mng,2011
63.46,mng,2012
63.68,mng,2013
63.89,mng,2014
64.11,mng,2015
64.32,mng,2016
64.53,mng,2017
64.73,mng,2018
64.94,mng,2019
65.14,mng,2020
65.33,mng,2021
65.53,mng,2022
65.72,mng,2023
65.9,mng,2024
66.09,mng,2025
66.27,mng,2026
66.45,mng,2027
66.63,mng,2028
66.81,mng,2029
66.99,mng,2030
67.17,mng,2031
67.34,mng,2032
67.52,mng,2033
67.69,mng,2034
67.86,mng,2035
68.04,mng,2036
68.21,mng,2037
68.39,mng,2038
68.56,mng,2039
68.74,mng,2040
68.92,mng,2041
69.1,mng,2042
69.28,mng,2043
69.46,mng,2044
69.64,mng,2045
69.82,mng,2046
70.01,mng,2047
70.2,mng,2048
70.39,mng,2049
70.58,mng,2050
70.78,mng,2051
70.97,mng,2052
71.16,mng,2053
71.35,mng,2054
71.55,mng,2055
71.74,mng,2056
71.94,mng,2057
72.13,mng,2058
72.33,mng,2059
72.53,mng,2060
72.73,mng,2061
72.94,mng,2062
73.14,mng,2063
73.34,mng,2064
73.54,mng,2065
73.75,mng,2066
73.95,mng,2067
74.16,mng,2068
74.37,mng,2069
74.58,mng,2070
74.79,mng,2071
75.0,mng,2072
75.21,mng,2073
75.42,mng,2074
75.63,mng,2075
75.84,mng,2076
76.04,mng,2077
76.24,mng,2078
76.44,mng,2079
76.64,mng,2080
76.83,mng,2081
77.03,mng,2082
77.22,mng,2083
77.41,mng,2084
77.59,mng,2085
77.78,mng,2086
77.95,mng,2087
78.13,mng,2088
78.3,mng,2089
78.47,mng,2090
78.63,mng,2091
78.79,mng,2092
78.94,mng,2093
79.09,mng,2094
79.24,mng,2095
79.38,mng,2096
79.52,mng,2097
79.65,mng,2098
79.78,mng,2099
57.37,mne,1950
57.53,mne,1951
57.88,mne,1952
58.29,mne,1953
58.76,mne,1954
59.28,mne,1955
59.85,mne,1956
60.47,mne,1957
61.14,mne,1958
61.82,mne,1959
62.51,mne,1960
63.18,mne,1961
63.82,mne,1962
64.4,mne,1963
64.92,mne,1964
65.38,mne,1965
65.79,mne,1966
66.18,mne,1967
66.55,mne,1968
66.91,mne,1969
67.25,mne,1970
67.56,mne,1971
67.81,mne,1972
68.03,mne,1973
68.2,mne,1974
68.35,mne,1975
68.52,mne,1976
68.72,mne,1977
68.97,mne,1978
69.26,mne,1979
69.58,mne,1980
69.9,mne,1981
70.2,mne,1982
70.46,mne,1983
70.66,mne,1984
70.8,mne,1985
70.91,mne,1986
71.01,mne,1987
71.09,mne,1988
71.18,mne,1989
71.26,mne,1990
71.33,mne,1991
71.38,mne,1992
71.4,mne,1993
71.39,mne,1994
71.34,mne,1995
71.25,mne,1996
71.13,mne,1997
71.0,mne,1998
70.86,mne,1999
70.76,mne,2000
70.7,mne,2001
70.71,mne,2002
70.8,mne,2003
70.96,mne,2004
71.17,mne,2005
71.41,mne,2006
71.65,mne,2007
71.86,mne,2008
72.05,mne,2009
72.19,mne,2010
72.29,mne,2011
72.39,mne,2012
72.47,mne,2013
72.56,mne,2014
72.66,mne,2015
72.76,mne,2016
72.86,mne,2017
72.96,mne,2018
73.06,mne,2019
73.17,mne,2020
73.27,mne,2021
73.38,mne,2022
73.48,mne,2023
73.59,mne,2024
73.69,mne,2025
73.8,mne,2026
73.91,mne,2027
74.01,mne,2028
74.12,mne,2029
74.23,mne,2030
74.34,mne,2031
74.44,mne,2032
74.56,mne,2033
74.67,mne,2034
74.78,mne,2035
74.89,mne,2036
75.0,mne,2037
75.11,mne,2038
75.23,mne,2039
75.34,mne,2040
75.46,mne,2041
75.57,mne,2042
75.69,mne,2043
75.81,mne,2044
75.92,mne,2045
76.05,mne,2046
76.17,mne,2047
76.29,mne,2048
76.42,mne,2049
76.55,mne,2050
76.67,mne,2051
76.8,mne,2052
76.93,mne,2053
77.06,mne,2054
77.19,mne,2055
77.32,mne,2056
77.45,mne,2057
77.58,mne,2058
77.7,mne,2059
77.83,mne,2060
77.96,mne,2061
78.09,mne,2062
78.21,mne,2063
78.34,mne,2064
78.46,mne,2065
78.59,mne,2066
78.71,mne,2067
78.83,mne,2068
78.96,mne,2069
79.08,mne,2070
79.21,mne,2071
79.33,mne,2072
79.45,mne,2073
79.57,mne,2074
79.69,mne,2075
79.8,mne,2076
79.92,mne,2077
80.03,mne,2078
80.13,mne,2079
80.24,mne,2080
80.35,mne,2081
80.45,mne,2082
80.55,mne,2083
80.66,mne,2084
80.76,mne,2085
80.86,mne,2086
80.96,mne,2087
81.06,mne,2088
81.16,mne,2089
81.26,mne,2090
81.35,mne,2091
81.44,mne,2092
81.54,mne,2093
81.63,mne,2094
81.72,mne,2095
81.8,mne,2096
81.89,mne,2097
81.97,mne,2098
82.06,mne,2099
43.61,mar,1950
43.68,mar,1951
43.84,mar,1952
44.07,mar,1953
44.35,mar,1954
44.7,mar,1955
45.1,mar,1956
45.56,mar,1957
46.06,mar,1958
46.6,mar,1959
47.15,mar,1960
47.71,mar,1961
48.25,mar,1962
48.77,mar,1963
49.24,mar,1964
49.68,mar,1965
50.08,mar,1966
50.46,mar,1967
50.82,mar,1968
51.19,mar,1969
51.55,mar,1970
51.91,mar,1971
52.28,mar,1972
52.65,mar,1973
53.04,mar,1974
53.46,mar,1975
53.92,mar,1976
54.42,mar,1977
54.98,mar,1978
55.59,mar,1979
56.24,mar,1980
56.95,mar,1981
57.68,mar,1982
58.43,mar,1983
59.19,mar,1984
59.93,mar,1985
60.65,mar,1986
61.33,mar,1987
61.98,mar,1988
62.58,mar,1989
63.12,mar,1990
63.62,mar,1991
64.08,mar,1992
64.51,mar,1993
64.9,mar,1994
65.26,mar,1995
65.57,mar,1996
65.85,mar,1997
66.1,mar,1998
66.31,mar,1999
66.5,mar,2000
66.68,mar,2001
66.85,mar,2002
67.03,mar,2003
67.21,mar,2004
67.4,mar,2005
67.6,mar,2006
67.82,mar,2007
68.03,mar,2008
68.25,mar,2009
68.47,mar,2010
68.69,mar,2011
68.91,mar,2012
69.12,mar,2013
69.32,mar,2014
69.52,mar,2015
69.7,mar,2016
69.89,mar,2017
70.06,mar,2018
70.23,mar,2019
70.4,mar,2020
70.57,mar,2021
70.73,mar,2022
70.89,mar,2023
71.05,mar,2024
71.2,mar,2025
71.36,mar,2026
71.51,mar,2027
71.66,mar,2028
71.81,mar,2029
71.96,mar,2030
72.11,mar,2031
72.25,mar,2032
72.4,mar,2033
72.55,mar,2034
72.7,mar,2035
72.85,mar,2036
73.0,mar,2037
73.15,mar,2038
73.3,mar,2039
73.46,mar,2040
73.61,mar,2041
73.77,mar,2042
73.93,mar,2043
74.08,mar,2044
74.24,mar,2045
74.4,mar,2046
74.56,mar,2047
74.72,mar,2048
74.88,mar,2049
75.05,mar,2050
75.21,mar,2051
75.38,mar,2052
75.55,mar,2053
75.72,mar,2054
75.89,mar,2055
76.06,mar,2056
76.23,mar,2057
76.4,mar,2058
76.58,mar,2059
76.75,mar,2060
76.92,mar,2061
77.09,mar,2062
77.27,mar,2063
77.44,mar,2064
77.62,mar,2065
77.8,mar,2066
77.97,mar,2067
78.15,mar,2068
78.32,mar,2069
78.5,mar,2070
78.67,mar,2071
78.85,mar,2072
79.02,mar,2073
79.2,mar,2074
79.37,mar,2075
79.55,mar,2076
79.72,mar,2077
79.88,mar,2078
80.04,mar,2079
80.2,mar,2080
80.36,mar,2081
80.51,mar,2082
80.66,mar,2083
80.8,mar,2084
80.94,mar,2085
81.08,mar,2086
81.22,mar,2087
81.36,mar,2088
81.5,mar,2089
81.63,mar,2090
81.77,mar,2091
81.9,mar,2092
82.03,mar,2093
82.15,mar,2094
82.28,mar,2095
82.4,mar,2096
82.51,mar,2097
82.63,mar,2098
82.74,mar,2099
29.13,moz,1950
29.38,moz,1951
29.86,moz,1952
30.34,moz,1953
30.83,moz,1954
31.31,moz,1955
31.8,moz,1956
32.28,moz,1957
32.76,moz,1958
33.23,moz,1959
33.69,moz,1960
34.14,moz,1961
34.56,moz,1962
34.97,moz,1963
35.36,moz,1964
35.74,moz,1965
36.11,moz,1966
36.49,moz,1967
36.88,moz,1968
37.29,moz,1969
37.71,moz,1970
38.16,moz,1971
38.62,moz,1972
39.08,moz,1973
39.54,moz,1974
39.98,moz,1975
40.36,moz,1976
40.7,moz,1977
40.97,moz,1978
41.17,moz,1979
41.31,moz,1980
41.39,moz,1981
41.41,moz,1982
41.41,moz,1983
41.41,moz,1984
41.41,moz,1985
41.45,moz,1986
41.53,moz,1987
41.66,moz,1988
41.85,moz,1989
42.11,moz,1990
42.45,moz,1991
42.87,moz,1992
43.33,moz,1993
43.82,moz,1994
44.31,moz,1995
44.77,moz,1996
45.17,moz,1997
45.51,moz,1998
45.77,moz,1999
45.96,moz,2000
46.1,moz,2001
46.21,moz,2002
46.32,moz,2003
46.45,moz,2004
46.62,moz,2005
46.83,moz,2006
47.1,moz,2007
47.41,moz,2008
47.76,moz,2009
48.14,moz,2010
48.54,moz,2011
48.95,moz,2012
49.35,moz,2013
49.74,moz,2014
50.14,moz,2015
50.54,moz,2016
50.97,moz,2017
51.42,moz,2018
51.91,moz,2019
52.42,moz,2020
52.96,moz,2021
53.51,moz,2022
54.06,moz,2023
54.62,moz,2024
55.17,moz,2025
55.71,moz,2026
56.25,moz,2027
56.79,moz,2028
57.32,moz,2029
57.84,moz,2030
58.35,moz,2031
58.85,moz,2032
59.35,moz,2033
59.83,moz,2034
60.31,moz,2035
60.78,moz,2036
61.23,moz,2037
61.68,moz,2038
62.12,moz,2039
62.55,moz,2040
62.98,moz,2041
63.4,moz,2042
63.81,moz,2043
64.22,moz,2044
64.61,moz,2045
64.99,moz,2046
65.36,moz,2047
65.71,moz,2048
66.04,moz,2049
66.36,moz,2050
66.65,moz,2051
66.92,moz,2052
67.17,moz,2053
67.4,moz,2054
67.62,moz,2055
67.83,moz,2056
68.04,moz,2057
68.24,moz,2058
68.44,moz,2059
68.65,moz,2060
68.85,moz,2061
69.06,moz,2062
69.26,moz,2063
69.46,moz,2064
69.66,moz,2065
69.86,moz,2066
70.06,moz,2067
70.26,moz,2068
70.46,moz,2069
70.66,moz,2070
70.86,moz,2071
71.05,moz,2072
71.25,moz,2073
71.45,moz,2074
71.64,moz,2075
71.83,moz,2076
72.03,moz,2077
72.22,moz,2078
72.41,moz,2079
72.59,moz,2080
72.77,moz,2081
72.95,moz,2082
73.13,moz,2083
73.3,moz,2084
73.47,moz,2085
73.63,moz,2086
73.79,moz,2087
73.95,moz,2088
74.1,moz,2089
74.24,moz,2090
74.39,moz,2091
74.53,moz,2092
74.66,moz,2093
74.8,moz,2094
74.93,moz,2095
75.06,moz,2096
75.2,moz,2097
75.33,moz,2098
75.45,moz,2099
30.28,mmr,1950
31.06,mmr,1951
32.55,mmr,1952
33.89,mmr,1953
35.09,mmr,1954
36.14,mmr,1955
37.06,mmr,1956
37.87,mmr,1957
38.57,mmr,1958
39.22,mmr,1959
39.87,mmr,1960
40.56,mmr,1961
41.35,mmr,1962
42.24,mmr,1963
43.24,mmr,1964
44.3,mmr,1965
45.36,mmr,1966
46.35,mmr,1967
47.21,mmr,1968
47.92,mmr,1969
48.49,mmr,1970
48.95,mmr,1971
49.35,mmr,1972
49.73,mmr,1973
50.11,mmr,1974
50.51,mmr,1975
50.93,mmr,1976
51.36,mmr,1977
51.77,mmr,1978
52.19,mmr,1979
52.6,mmr,1980
53.01,mmr,1981
53.41,mmr,1982
53.81,mmr,1983
54.21,mmr,1984
54.6,mmr,1985
54.99,mmr,1986
55.37,mmr,1987
55.75,mmr,1988
56.13,mmr,1989
56.5,mmr,1990
56.87,mmr,1991
57.23,mmr,1992
57.59,mmr,1993
57.95,mmr,1994
58.3,mmr,1995
58.65,mmr,1996
58.99,mmr,1997
59.33,mmr,1998
59.66,mmr,1999
59.99,mmr,2000
60.31,mmr,2001
60.63,mmr,2002
60.93,mmr,2003
61.22,mmr,2004
61.5,mmr,2005
61.76,mmr,2006
61.99,mmr,2007
62.21,mmr,2008
62.4,mmr,2009
62.58,mmr,2010
62.75,mmr,2011
62.91,mmr,2012
63.07,mmr,2013
63.22,mmr,2014
63.38,mmr,2015
63.53,mmr,2016
63.69,mmr,2017
63.84,mmr,2018
63.99,mmr,2019
64.14,mmr,2020
64.28,mmr,2021
64.43,mmr,2022
64.57,mmr,2023
64.71,mmr,2024
64.85,mmr,2025
64.99,mmr,2026
65.12,mmr,2027
65.26,mmr,2028
65.39,mmr,2029
65.52,mmr,2030
65.66,mmr,2031
65.79,mmr,2032
65.92,mmr,2033
66.05,mmr,2034
66.17,mmr,2035
66.3,mmr,2036
66.43,mmr,2037
66.55,mmr,2038
66.67,mmr,2039
66.79,mmr,2040
66.91,mmr,2041
67.03,mmr,2042
67.15,mmr,2043
67.27,mmr,2044
67.39,mmr,2045
67.5,mmr,2046
67.62,mmr,2047
67.74,mmr,2048
67.85,mmr,2049
67.97,mmr,2050
68.08,mmr,2051
68.19,mmr,2052
68.31,mmr,2053
68.42,mmr,2054
68.54,mmr,2055
68.65,mmr,2056
68.76,mmr,2057
68.88,mmr,2058
68.99,mmr,2059
69.1,mmr,2060
69.21,mmr,2061
69.32,mmr,2062
69.44,mmr,2063
69.55,mmr,2064
69.66,mmr,2065
69.78,mmr,2066
69.89,mmr,2067
70.01,mmr,2068
70.12,mmr,2069
70.24,mmr,2070
70.35,mmr,2071
70.47,mmr,2072
70.59,mmr,2073
70.71,mmr,2074
70.83,mmr,2075
70.95,mmr,2076
71.08,mmr,2077
71.2,mmr,2078
71.33,mmr,2079
71.45,mmr,2080
71.58,mmr,2081
71.71,mmr,2082
71.85,mmr,2083
71.98,mmr,2084
72.12,mmr,2085
72.25,mmr,2086
72.39,mmr,2087
72.53,mmr,2088
72.66,mmr,2089
72.8,mmr,2090
72.94,mmr,2091
73.08,mmr,2092
73.22,mmr,2093
73.37,mmr,2094
73.52,mmr,2095
73.67,mmr,2096
73.82,mmr,2097
73.98,mmr,2098
74.14,mmr,2099
37.96,nam,1950
38.36,nam,1951
39.13,nam,1952
39.89,nam,1953
40.64,nam,1954
41.36,nam,1955
42.07,nam,1956
42.77,nam,1957
43.45,nam,1958
44.11,nam,1959
44.76,nam,1960
45.39,nam,1961
46.01,nam,1962
46.61,nam,1963
47.2,nam,1964
47.78,nam,1965
48.36,nam,1966
48.92,nam,1967
49.47,nam,1968
50.02,nam,1969
50.57,nam,1970
51.14,nam,1971
51.73,nam,1972
52.33,nam,1973
52.94,nam,1974
53.53,nam,1975
54.1,nam,1976
54.62,nam,1977
55.09,nam,1978
55.5,nam,1979
55.86,nam,1980
56.19,nam,1981
56.5,nam,1982
56.81,nam,1983
57.12,nam,1984
57.44,nam,1985
57.77,nam,1986
58.08,nam,1987
58.37,nam,1988
58.61,nam,1989
58.78,nam,1990
58.85,nam,1991
58.81,nam,1992
58.64,nam,1993
58.33,nam,1994
57.85,nam,1995
57.15,nam,1996
56.25,nam,1997
55.22,nam,1998
54.13,nam,1999
53.15,nam,2000
52.43,nam,2001
52.09,nam,2002
52.18,nam,2003
52.7,nam,2004
53.62,nam,2005
54.82,nam,2006
56.15,nam,2007
57.47,nam,2008
58.68,nam,2009
59.71,nam,2010
60.54,nam,2011
61.21,nam,2012
61.74,nam,2013
62.15,nam,2014
62.45,nam,2015
62.68,nam,2016
62.86,nam,2017
63.02,nam,2018
63.2,nam,2019
63.39,nam,2020
63.61,nam,2021
63.85,nam,2022
64.09,nam,2023
64.33,nam,2024
64.58,nam,2025
64.83,nam,2026
65.09,nam,2027
65.34,nam,2028
65.58,nam,2029
65.82,nam,2030
66.06,nam,2031
66.3,nam,2032
66.53,nam,2033
66.76,nam,2034
66.99,nam,2035
67.22,nam,2036
67.45,nam,2037
67.67,nam,2038
67.9,nam,2039
68.13,nam,2040
68.35,nam,2041
68.58,nam,2042
68.8,nam,2043
69.03,nam,2044
69.25,nam,2045
69.47,nam,2046
69.69,nam,2047
69.91,nam,2048
70.13,nam,2049
70.34,nam,2050
70.55,nam,2051
70.76,nam,2052
70.96,nam,2053
71.17,nam,2054
71.37,nam,2055
71.56,nam,2056
71.76,nam,2057
71.95,nam,2058
72.14,nam,2059
72.33,nam,2060
72.52,nam,2061
72.69,nam,2062
72.86,nam,2063
73.02,nam,2064
73.18,nam,2065
73.33,nam,2066
73.47,nam,2067
73.61,nam,2068
73.75,nam,2069
73.89,nam,2070
74.02,nam,2071
74.16,nam,2072
74.29,nam,2073
74.42,nam,2074
74.55,nam,2075
74.68,nam,2076
74.81,nam,2077
74.94,nam,2078
75.06,nam,2079
75.19,nam,2080
75.31,nam,2081
75.44,nam,2082
75.56,nam,2083
75.69,nam,2084
75.81,nam,2085
75.93,nam,2086
76.05,nam,2087
76.17,nam,2088
76.29,nam,2089
76.41,nam,2090
76.53,nam,2091
76.65,nam,2092
76.77,nam,2093
76.89,nam,2094
77.0,nam,2095
77.12,nam,2096
77.23,nam,2097
77.35,nam,2098
77.46,nam,2099
35.28,npl,1950
35.47,npl,1951
35.84,npl,1952
36.21,npl,1953
36.57,npl,1954
36.93,npl,1955
37.29,npl,1956
37.64,npl,1957
37.99,npl,1958
38.34,npl,1959
38.68,npl,1960
39.03,npl,1961
39.37,npl,1962
39.72,npl,1963
40.08,npl,1964
40.44,npl,1965
40.81,npl,1966
41.19,npl,1967
41.58,npl,1968
41.97,npl,1969
42.39,npl,1970
42.81,npl,1971
43.25,npl,1972
43.7,npl,1973
44.18,npl,1974
44.67,npl,1975
45.19,npl,1976
45.72,npl,1977
46.28,npl,1978
46.86,npl,1979
47.47,npl,1980
48.1,npl,1981
48.76,npl,1982
49.44,npl,1983
50.14,npl,1984
50.86,npl,1985
51.59,npl,1986
52.33,npl,1987
53.08,npl,1988
53.83,npl,1989
54.57,npl,1990
55.31,npl,1991
56.03,npl,1992
56.74,npl,1993
57.43,npl,1994
58.1,npl,1995
58.75,npl,1996
59.38,npl,1997
60.0,npl,1998
60.59,npl,1999
61.17,npl,2000
61.73,npl,2001
62.26,npl,2002
62.78,npl,2003
63.28,npl,2004
63.77,npl,2005
64.24,npl,2006
64.7,npl,2007
65.16,npl,2008
65.6,npl,2009
66.04,npl,2010
66.47,npl,2011
66.89,npl,2012
67.3,npl,2013
67.69,npl,2014
68.07,npl,2015
68.44,npl,2016
68.8,npl,2017
69.14,npl,2018
69.47,npl,2019
69.79,npl,2020
70.1,npl,2021
70.39,npl,2022
70.68,npl,2023
70.95,npl,2024
71.21,npl,2025
71.46,npl,2026
71.71,npl,2027
71.95,npl,2028
72.18,npl,2029
72.41,npl,2030
72.63,npl,2031
72.85,npl,2032
73.06,npl,2033
73.27,npl,2034
73.48,npl,2035
73.68,npl,2036
73.88,npl,2037
74.08,npl,2038
74.28,npl,2039
74.48,npl,2040
74.68,npl,2041
74.88,npl,2042
75.08,npl,2043
75.28,npl,2044
75.47,npl,2045
75.67,npl,2046
75.87,npl,2047
76.07,npl,2048
76.27,npl,2049
76.47,npl,2050
76.68,npl,2051
76.88,npl,2052
77.08,npl,2053
77.28,npl,2054
77.48,npl,2055
77.68,npl,2056
77.88,npl,2057
78.08,npl,2058
78.28,npl,2059
78.48,npl,2060
78.68,npl,2061
78.88,npl,2062
79.08,npl,2063
79.28,npl,2064
79.48,npl,2065
79.68,npl,2066
79.87,npl,2067
80.07,npl,2068
80.26,npl,2069
80.45,npl,2070
80.64,npl,2071
80.82,npl,2072
81.01,npl,2073
81.19,npl,2074
81.37,npl,2075
81.54,npl,2076
81.72,npl,2077
81.88,npl,2078
82.04,npl,2079
82.2,npl,2080
82.35,npl,2081
82.5,npl,2082
82.64,npl,2083
82.79,npl,2084
82.92,npl,2085
83.06,npl,2086
83.2,npl,2087
83.33,npl,2088
83.46,npl,2089
83.59,npl,2090
83.72,npl,2091
83.85,npl,2092
83.97,npl,2093
84.09,npl,2094
84.22,npl,2095
84.33,npl,2096
84.45,npl,2097
84.56,npl,2098
84.67,npl,2099
70.24,nld,1950
70.35,nld,1951
70.57,nld,1952
70.76,nld,1953
70.91,nld,1954
71.04,nld,1955
71.14,nld,1956
71.22,nld,1957
71.26,nld,1958
71.28,nld,1959
71.28,nld,1960
71.25,nld,1961
71.22,nld,1962
71.17,nld,1963
71.12,nld,1964
71.08,nld,1965
71.05,nld,1966
71.02,nld,1967
71.0,nld,1968
71.01,nld,1969
71.03,nld,1970
71.08,nld,1971
71.16,nld,1972
71.27,nld,1973
71.39,nld,1974
71.54,nld,1975
71.7,nld,1976
71.88,nld,1977
72.05,nld,1978
72.23,nld,1979
72.4,nld,1980
72.57,nld,1981
72.72,nld,1982
72.87,nld,1983
73.01,nld,1984
73.14,nld,1985
73.27,nld,1986
73.4,nld,1987
73.54,nld,1988
73.68,nld,1989
73.82,nld,1990
73.97,nld,1991
74.13,nld,1992
74.28,nld,1993
74.45,nld,1994
74.61,nld,1995
74.78,nld,1996
74.96,nld,1997
75.15,nld,1998
75.36,nld,1999
75.59,nld,2000
75.84,nld,2001
76.14,nld,2002
76.45,nld,2003
76.8,nld,2004
77.14,nld,2005
77.48,nld,2006
77.8,nld,2007
78.08,nld,2008
78.33,nld,2009
78.54,nld,2010
78.73,nld,2011
78.9,nld,2012
79.06,nld,2013
79.22,nld,2014
79.39,nld,2015
79.55,nld,2016
79.71,nld,2017
79.86,nld,2018
80.01,nld,2019
80.15,nld,2020
80.28,nld,2021
80.41,nld,2022
80.54,nld,2023
80.67,nld,2024
80.79,nld,2025
80.92,nld,2026
81.04,nld,2027
81.16,nld,2028
81.28,nld,2029
81.4,nld,2030
81.52,nld,2031
81.64,nld,2032
81.76,nld,2033
81.88,nld,2034
82.0,nld,2035
82.11,nld,2036
82.23,nld,2037
82.35,nld,2038
82.46,nld,2039
82.58,nld,2040
82.69,nld,2041
82.8,nld,2042
82.92,nld,2043
83.03,nld,2044
83.14,nld,2045
83.26,nld,2046
83.37,nld,2047
83.49,nld,2048
83.6,nld,2049
83.72,nld,2050
83.83,nld,2051
83.94,nld,2052
84.05,nld,2053
84.17,nld,2054
84.28,nld,2055
84.39,nld,2056
84.5,nld,2057
84.61,nld,2058
84.72,nld,2059
84.83,nld,2060
84.94,nld,2061
85.05,nld,2062
85.17,nld,2063
85.28,nld,2064
85.39,nld,2065
85.5,nld,2066
85.61,nld,2067
85.71,nld,2068
85.82,nld,2069
85.93,nld,2070
86.04,nld,2071
86.15,nld,2072
86.25,nld,2073
86.36,nld,2074
86.47,nld,2075
86.58,nld,2076
86.69,nld,2077
86.8,nld,2078
86.91,nld,2079
87.02,nld,2080
87.12,nld,2081
87.23,nld,2082
87.34,nld,2083
87.44,nld,2084
87.55,nld,2085
87.66,nld,2086
87.76,nld,2087
87.87,nld,2088
87.98,nld,2089
88.08,nld,2090
88.19,nld,2091
88.3,nld,2092
88.41,nld,2093
88.52,nld,2094
88.62,nld,2095
88.73,nld,2096
88.83,nld,2097
88.93,nld,2098
89.03,nld,2099
47.86,ncl,1950
48.31,ncl,1951
49.19,ncl,1952
50.04,ncl,1953
50.85,ncl,1954
51.63,ncl,1955
52.37,ncl,1956
53.08,ncl,1957
53.75,ncl,1958
54.39,ncl,1959
55.01,ncl,1960
55.6,ncl,1961
56.18,ncl,1962
56.74,ncl,1963
57.29,ncl,1964
57.83,ncl,1965
