geo,life_expectancy_at_birth_with_projections,time
arm,33.2,1881
arm,33.4,1882
arm,33.59,1883
arm,33.8,1884
arm,33.99,1885
arm,34.2,1886
arm,34.4,1887
arm,34.59,1888
arm,34.8,1889
arm,34.99,1890
arm,35.2,1891
arm,35.4,1892
arm,35.59,1893
arm,35.8,1894
arm,36.0,1895
arm,36.2,1896
arm,36.4,1897
arm,36.23,1898
arm,36.06,1899
arm,35.9,1900
arm,36.15,1901
arm,36.4,1902
arm,36.65,1903
arm,36.9,1904
arm,37.15,1905
arm,37.4,1906
arm,37.65,1907
arm,37.9,1908
arm,38.15,1909
arm,38.4,1910
arm,41.35,1911
arm,41.78,1912
arm,39.61,1913
arm,39.2,1914
arm,38.8,1915
arm,38.8,1916
arm,35.8,1917
arm,27.0,1918
arm,37.0,1919
arm,28.0,1920
arm,38.0,1921
arm,39.0,1922
arm,39.87,1923
arm,42.37,1924
arm,41.47,1925
arm,44.66,1926
arm,44.0,1927
arm,45.51,1928
arm,44.27,1929
arm,43.58,1930
arm,42.0,1931
arm,39.5,1932
arm,33.0,1933
arm,45.95,1934
arm,47.5,1935
arm,49.17,1936
arm,48.18,1937
arm,49.87,1938
arm,52.27,1939
arm,49.8,1940
arm,28.0,1941
arm,24.5,1942
arm,22.5,1943
arm,30.0,1944
arm,39.5,1945
arm,56.8,1946
arm,48.8,1947
arm,56.87,1948
arm,59.66,1949
arm,61.97,1950
arm,62.18,1951
arm,62.6,1952
arm,63.02,1953
arm,63.45,1954
arm,63.87,1955
arm,64.28,1956
arm,64.7,1957
arm,65.12,1958
arm,65.55,1959
arm,65.97,1960
arm,66.4,1961
arm,66.84,1962
arm,67.28,1963
arm,67.71,1964
arm,68.15,1965
arm,68.59,1966
arm,69.02,1967
arm,69.42,1968
arm,69.81,1969
arm,70.14,1970
arm,70.41,1971
arm,70.6,1972
arm,70.72,1973
arm,70.77,1974
arm,70.78,1975
arm,70.78,1976
arm,70.8,1977
arm,70.84,1978
arm,70.9,1979
arm,70.94,1980
arm,70.91,1981
arm,70.78,1982
arm,70.52,1983
arm,70.15,1984
arm,69.7,1985
arm,69.2,1986
arm,68.73,1987
arm,68.33,1988
arm,68.04,1989
arm,67.88,1990
arm,67.86,1991
arm,67.98,1992
arm,68.2,1993
arm,68.51,1994
arm,68.91,1995
arm,69.38,1996
arm,69.89,1997
arm,70.43,1998
arm,70.97,1999
arm,71.49,2000
arm,71.98,2001
arm,72.43,2002
arm,72.84,2003
arm,73.19,2004
arm,73.49,2005
arm,73.73,2006
arm,73.92,2007
arm,74.07,2008
arm,74.19,2009
arm,74.29,2010
arm,74.38,2011
arm,74.47,2012
arm,74.56,2013
arm,74.66,2014
arm,74.78,2015
arm,76.09,2025
arm,79.41,2050
arm,84.76,2099
abw,34.42,1800
abw,34.42,1801
abw,34.42,1802
abw,34.42,1803
abw,34.42,1804
abw,34.42,1805
abw,34.42,1806
abw,34.42,1807
abw,34.42,1808
abw,34.42,1809
abw,34.42,1810
abw,34.42,1811
abw,34.42,1812
abw,34.42,1813
abw,34.42,1814
abw,34.42,1815
abw,34.42,1816
abw,34.42,1817
abw,34.42,1818
abw,34.42,1819
abw,34.42,1820
abw,34.42,1821
abw,34.42,1822
abw,34.42,1823
abw,34.42,1824
abw,34.42,1825
abw,34.42,1826
abw,34.42,1827
abw,34.42,1828
abw,34.42,1829
abw,34.42,1830
abw,34.42,1831
abw,34.42,1832
abw,34.42,1833
abw,34.42,1834
abw,34.42,1835
abw,34.42,1836
abw,34.42,1837
abw,34.42,1838
abw,34.42,1839
abw,34.42,1840
abw,34.42,1841
abw,34.42,1842
abw,34.42,1843
abw,34.42,1844
abw,34.42,1845
abw,34.42,1846
abw,34.42,1847
abw,34.42,1848
abw,34.42,1849
abw,34.42,1850
abw,34.42,1851
abw,34.42,1852
abw,34.42,1853
abw,34.42,1854
abw,34.42,1855
abw,34.42,1856
abw,34.42,1857
abw,34.42,1858
abw,34.42,1859
abw,34.42,1860
abw,34.42,1861
abw,34.42,1862
abw,34.42,1863
abw,34.42,1864
abw,34.42,1865
abw,34.42,1866
abw,34.42,1867
abw,34.42,1868
abw,34.42,1869
abw,34.42,1870
abw,34.42,1871
abw,34.42,1872
abw,34.42,1873
abw,34.42,1874
abw,34.42,1875
abw,34.42,1876
abw,34.42,1877
abw,34.42,1878
abw,34.42,1879
abw,34.42,1880
abw,34.42,1881
abw,34.42,1882
abw,34.42,1883
abw,34.42,1884
abw,34.42,1885
abw,34.42,1886
abw,34.42,1887
abw,34.42,1888
abw,34.42,1889
abw,34.42,1890
abw,34.42,1891
abw,34.42,1892
abw,34.42,1893
abw,34.42,1894
abw,34.42,1895
abw,34.42,1896
abw,34.42,1897
abw,34.42,1898
abw,34.42,1899
abw,34.42,1900
abw,34.42,1901
abw,34.42,1902
abw,34.42,1903
abw,34.42,1904
abw,34.42,1905
abw,34.42,1906
abw,34.42,1907
abw,34.42,1908
abw,34.42,1909
abw,34.42,1910
abw,34.42,1911
abw,34.42,1912
abw,34.42,1913
abw,34.42,1914
abw,34.42,1915
abw,34.42,1916
abw,34.42,1917
abw,22.32,1918
abw,34.42,1919
abw,34.42,1920
abw,34.42,1921
abw,35.25,1922
abw,36.07,1923
abw,36.9,1924
abw,37.73,1925
abw,38.56,1926
abw,39.38,1927
abw,40.21,1928
abw,41.04,1929
abw,41.87,1930
abw,42.69,1931
abw,43.52,1932
abw,44.35,1933
abw,45.18,1934
abw,46.01,1935
abw,46.83,1936
abw,47.66,1937
abw,48.49,1938
abw,49.32,1939
abw,50.14,1940
abw,50.97,1941
abw,51.8,1942
abw,52.63,1943
abw,53.45,1944
abw,54.28,1945
abw,55.11,1946
abw,55.94,1947
abw,56.76,1948
abw,57.59,1949
abw,58.42,1950
abw,58.96,1951
abw,60.01,1952
abw,60.98,1953
abw,61.87,1954
abw,62.69,1955
abw,63.42,1956
abw,64.09,1957
abw,64.68,1958
abw,65.2,1959
abw,65.66,1960
abw,66.07,1961
abw,66.44,1962
abw,66.79,1963
abw,67.11,1964
abw,67.44,1965
abw,67.76,1966
abw,68.09,1967
abw,68.44,1968
abw,68.78,1969
abw,69.14,1970
abw,69.5,1971
abw,69.85,1972
abw,70.19,1973
abw,70.52,1974
abw,70.83,1975
abw,71.14,1976
abw,71.44,1977
abw,71.74,1978
abw,72.02,1979
abw,72.29,1980
abw,72.54,1981
abw,72.75,1982
abw,72.93,1983
abw,73.07,1984
abw,73.18,1985
abw,73.26,1986
abw,73.33,1987
abw,73.38,1988
abw,73.42,1989
abw,73.47,1990
abw,73.51,1991
abw,73.54,1992
abw,73.57,1993
abw,73.6,1994
abw,73.62,1995
abw,73.64,1996
abw,73.67,1997
abw,73.7,1998
abw,73.73,1999
abw,73.78,2000
abw,73.85,2001
abw,73.94,2002
abw,74.05,2003
abw,74.17,2004
abw,74.32,2005
abw,74.47,2006
abw,74.62,2007
abw,74.77,2008
abw,74.92,2009
abw,75.06,2010
abw,75.19,2011
abw,75.32,2012
abw,75.45,2013
abw,75.59,2014
abw,75.72,2015
abw,77.05,2025
abw,80.37,2050
abw,85.43,2099
aus,34.05,1800
aus,34.05,1801
aus,34.05,1802
aus,34.05,1803
aus,34.05,1804
aus,34.05,1805
aus,34.05,1806
aus,34.05,1807
aus,34.05,1808
aus,34.05,1809
aus,34.05,1810
aus,34.05,1811
aus,34.05,1812
aus,34.05,1813
aus,34.05,1814
aus,34.05,1815
aus,34.05,1816
aus,34.05,1817
aus,34.05,1818
aus,34.05,1819
aus,34.05,1820
aus,34.05,1821
aus,34.05,1822
aus,34.05,1823
aus,34.05,1824
aus,34.05,1825
aus,34.05,1826
aus,34.05,1827
aus,34.05,1828
aus,34.05,1829
aus,34.05,1830
aus,34.05,1831
aus,34.05,1832
aus,34.05,1833
aus,34.05,1834
aus,34.05,1835
aus,34.05,1836
aus,34.05,1837
aus,34.05,1838
aus,34.05,1839
aus,34.05,1840
aus,34.05,1841
aus,34.05,1842
aus,34.05,1843
aus,34.05,1844
aus,34.05,1845
aus,34.05,1846
aus,34.05,1847
aus,34.05,1848
aus,34.05,1849
aus,34.05,1850
aus,34.05,1851
aus,34.05,1852
aus,34.05,1853
aus,34.05,1854
aus,34.05,1855
aus,34.05,1856
aus,34.05,1857
aus,34.05,1858
aus,34.05,1859
aus,34.05,1860
aus,34.05,1861
aus,34.05,1862
aus,34.05,1863
aus,34.05,1864
aus,34.05,1865
aus,34.05,1866
aus,34.05,1867
aus,34.05,1868
aus,34.05,1869
aus,34.05,1870
aus,34.58,1871
aus,35.11,1872
aus,35.64,1873
aus,36.17,1874
aus,36.7,1875
aus,37.23,1876
aus,37.75,1877
aus,38.28,1878
aus,38.81,1879
aus,39.34,1880
aus,39.87,1881
aus,40.4,1882
aus,40.93,1883
aus,41.46,1884
aus,41.99,1885
aus,42.52,1886
aus,43.05,1887
aus,43.58,1888
aus,44.11,1889
aus,44.63,1890
aus,45.16,1891
aus,45.69,1892
aus,46.22,1893
aus,46.75,1894
aus,47.28,1895
aus,47.81,1896
aus,48.34,1897
aus,48.87,1898
aus,49.4,1899
aus,49.93,1900
aus,50.46,1901
aus,50.98,1902
aus,51.51,1903
aus,52.04,1904
aus,52.57,1905
aus,53.1,1906
aus,53.63,1907
aus,54.16,1908
aus,54.69,1909
aus,55.22,1910
aus,55.75,1911
aus,56.28,1912
aus,56.81,1913
aus,57.34,1914
aus,57.86,1915
aus,58.39,1916
aus,58.92,1917
aus,54.8,1918
aus,59.98,1919
aus,60.51,1920
aus,61.04,1921
aus,62.89,1922
aus,61.73,1923
aus,62.53,1924
aus,63.22,1925
aus,62.94,1926
aus,62.91,1927
aus,62.96,1928
aus,63.15,1929
aus,64.96,1930
aus,65.39,1931
aus,65.69,1932
aus,65.52,1933
aus,64.88,1934
aus,65.15,1935
aus,65.27,1936
aus,65.83,1937
aus,65.87,1938
aus,65.82,1939
aus,66.26,1940
aus,66.14,1941
aus,65.88,1942
aus,66.4,1943
aus,68.03,1944
aus,68.46,1945
aus,67.98,1946
aus,68.59,1947
aus,68.51,1948
aus,69.13,1949
aus,69.02,1950
aus,68.72,1951
aus,69.12,1952
aus,69.7,1953
aus,69.85,1954
aus,70.17,1955
aus,70.05,1956
aus,70.33,1957
aus,70.88,1958
aus,70.45,1959
aus,70.89,1960
aus,71.16,1961
aus,70.93,1962
aus,70.99,1963
aus,70.65,1964
aus,70.98,1965
aus,70.82,1966
aus,71.1,1967
aus,70.73,1968
aus,71.14,1969
aus,70.81,1970
aus,71.41,1971
aus,71.93,1972
aus,72.14,1973
aus,71.89,1974
aus,72.84,1975
aus,72.88,1976
aus,73.49,1977
aus,73.88,1978
aus,74.44,1979
aus,74.6,1980
aus,74.96,1981
aus,74.74,1982
aus,75.55,1983
aus,76.02,1984
aus,75.45,1985
aus,76.13,1986
aus,76.32,1987
aus,76.35,1988
aus,76.45,1989
aus,77.05,1990
aus,77.54,1991
aus,77.54,1992
aus,78.07,1993
aus,78.07,1994
aus,78.45,1995
aus,78.53,1996
aus,78.79,1997
aus,79.28,1998
aus,79.53,1999
aus,79.93,2000
aus,80.27,2001
aus,80.29,2002
aus,80.69,2003
aus,81.04,2004
aus,81.44,2005
aus,81.63,2006
aus,81.67,2007
aus,81.57,2008
aus,81.94,2009
aus,82.09,2010
aus,82.23,2011
aus,82.36,2012
aus,82.5,2013
aus,82.63,2014
aus,82.77,2015
aus,84.17,2025
aus,87.48,2050
aus,93.36,2099
aut,34.4,1800
aut,34.4,1801
aut,34.4,1802
aut,34.4,1803
aut,34.4,1804
aut,34.4,1805
aut,34.4,1806
aut,34.4,1807
aut,34.4,1808
aut,34.4,1809
aut,34.4,1810
aut,34.4,1811
aut,34.4,1812
aut,34.4,1813
aut,34.4,1814
aut,34.4,1815
aut,34.4,1816
aut,34.4,1817
aut,34.4,1818
aut,34.4,1819
aut,34.4,1820
aut,34.4,1821
aut,34.4,1822
aut,34.4,1823
aut,34.4,1824
aut,34.4,1825
aut,34.4,1826
aut,34.4,1827
aut,34.4,1828
aut,34.4,1829
aut,34.4,1830
aut,34.4,1831
aut,34.4,1832
aut,34.4,1833
aut,34.4,1834
aut,34.4,1835
aut,34.4,1836
aut,34.4,1837
aut,34.4,1838
aut,34.4,1839
aut,34.4,1840
aut,34.4,1841
aut,34.4,1842
aut,34.4,1843
aut,34.4,1844
aut,34.4,1845
aut,34.4,1846
aut,34.4,1847
aut,34.4,1848
aut,34.4,1849
aut,34.4,1850
aut,34.4,1851
aut,34.4,1852
aut,34.4,1853
aut,34.4,1854
aut,34.4,1855
aut,34.4,1856
aut,34.4,1857
aut,34.4,1858
aut,34.4,1859
aut,34.4,1860
aut,34.4,1861
aut,34.4,1862
aut,34.4,1863
aut,34.4,1864
aut,34.4,1865
aut,34.4,1866
aut,34.4,1867
aut,34.4,1868
aut,34.4,1869
aut,34.4,1870
aut,34.45,1871
aut,34.51,1872
aut,34.56,1873
aut,34.62,1874
aut,34.67,1875
aut,34.73,1876
aut,34.78,1877
aut,34.84,1878
aut,34.89,1879
aut,34.95,1880
aut,35.0,1881
aut,35.23,1882
aut,35.46,1883
aut,35.69,1884
aut,35.92,1885
aut,36.15,1886
aut,36.38,1887
aut,36.61,1888
aut,36.84,1889
aut,37.07,1890
aut,37.3,1891
aut,37.77,1892
aut,38.24,1893
aut,38.71,1894
aut,39.18,1895
aut,39.65,1896
aut,40.12,1897
aut,40.59,1898
aut,41.06,1899
aut,41.53,1900
aut,42.0,1901
aut,41.05,1902
aut,40.1,1903
aut,40.73,1904
aut,41.35,1905
aut,41.98,1906
aut,42.6,1907
aut,43.23,1908
aut,43.85,1909
aut,44.48,1910
aut,45.1,1911
aut,45.67,1912
aut,46.24,1913
aut,46.8,1914
aut,47.37,1915
aut,47.94,1916
aut,48.51,1917
aut,32.43,1918
aut,49.64,1919
aut,50.21,1920
aut,50.78,1921
aut,51.34,1922
aut,51.91,1923
aut,52.48,1924
aut,53.05,1925
aut,53.61,1926
aut,54.18,1927
aut,54.75,1928
aut,55.32,1929
aut,55.88,1930
aut,56.45,1931
aut,56.76,1932
aut,57.06,1933
aut,57.36,1934
aut,57.67,1935
aut,57.97,1936
aut,58.27,1937
aut,58.58,1938
aut,58.1,1939
aut,57.8,1940
aut,56.5,1941
aut,54.1,1942
aut,50.2,1943
aut,39.1,1944
aut,31.4,1945
aut,56.0,1946
aut,61.31,1947
aut,63.24,1948
aut,63.43,1949
aut,64.88,1950
aut,65.26,1951
aut,66.8,1952
aut,67.29,1953
aut,67.32,1954
aut,67.6,1955
aut,67.72,1956
aut,67.48,1957
aut,68.49,1958
aut,68.42,1959
aut,68.78,1960
aut,69.75,1961
aut,69.54,1962
aut,69.67,1963
aut,70.16,1964
aut,69.95,1965
aut,70.26,1966
aut,70.14,1967
aut,70.29,1968
aut,70.06,1969
aut,70.11,1970
aut,70.31,1971
aut,70.63,1972
aut,71.21,1973
aut,71.2,1974
aut,71.33,1975
aut,71.82,1976
aut,72.17,1977
aut,72.25,1978
aut,72.56,1979
aut,72.7,1980
aut,73.02,1981
aut,73.18,1982
aut,73.25,1983
aut,73.79,1984
aut,74.01,1985
aut,74.49,1986
aut,74.93,1987
aut,75.41,1988
aut,75.5,1989
aut,75.77,1990
aut,75.83,1991
aut,76.04,1992
aut,76.27,1993
aut,76.59,1994
aut,76.83,1995
aut,77.1,1996
aut,77.5,1997
aut,77.87,1998
aut,78.05,1999
aut,78.33,2000
aut,78.83,2001
aut,78.96,2002
aut,78.96,2003
aut,79.47,2004
aut,79.64,2005
aut,80.1,2006
aut,80.3,2007
aut,80.51,2008
aut,80.39,2009
aut,80.59,2010
aut,80.78,2011
aut,80.97,2012
aut,81.14,2013
aut,81.3,2014
aut,81.46,2015
aut,82.92,2025
aut,86.25,2050
aut,92.03,2099
aze,29.16,1800
aze,29.16,1801
aze,29.16,1802
aze,29.16,1803
aze,29.16,1804
aze,29.16,1805
aze,29.16,1806
aze,29.16,1807
aze,29.16,1808
aze,29.16,1809
aze,29.16,1810
aze,29.16,1811
aze,29.16,1812
aze,29.16,1813
aze,29.16,1814
aze,29.16,1815
aze,29.16,1816
aze,29.16,1817
aze,29.16,1818
aze,29.16,1819
aze,29.16,1820
aze,29.16,1821
aze,29.16,1822
aze,29.16,1823
aze,29.16,1824
aze,29.16,1825
aze,29.16,1826
aze,29.16,1827
aze,29.16,1828
aze,29.16,1829
aze,29.16,1830
aze,29.16,1831
aze,29.16,1832
aze,29.16,1833
aze,29.16,1834
aze,29.16,1835
aze,29.16,1836
aze,29.16,1837
aze,29.16,1838
aze,29.16,1839
aze,29.16,1840
aze,29.16,1841
aze,29.16,1842
aze,29.16,1843
aze,29.16,1844
aze,29.16,1845
aze,29.16,1846
aze,29.16,1847
aze,29.16,1848
aze,29.16,1849
aze,29.16,1850
aze,29.16,1851
aze,29.16,1852
aze,29.16,1853
aze,29.16,1854
aze,29.16,1855
aze,29.16,1856
aze,29.16,1857
aze,29.16,1858
aze,29.16,1859
aze,29.16,1860
aze,29.16,1861
aze,29.16,1862
aze,29.16,1863
aze,28.64,1864
aze,28.12,1865
aze,27.59,1866
aze,27.07,1867
aze,26.55,1868
aze,26.59,1869
aze,26.63,1870
aze,26.68,1871
aze,26.72,1872
aze,26.77,1873
aze,26.96,1874
aze,27.16,1875
aze,27.36,1876
aze,27.57,1877
aze,27.77,1878
aze,27.96,1879
aze,28.16,1880
aze,28.36,1881
aze,28.57,1882
aze,28.77,1883
aze,28.96,1884
aze,29.16,1885
aze,29.36,1886
aze,29.57,1887
aze,29.77,1888
aze,29.96,1889
aze,30.16,1890
aze,30.36,1891
aze,30.57,1892
aze,30.77,1893
aze,30.96,1894
aze,31.16,1895
aze,31.36,1896
aze,31.57,1897
aze,31.4,1898
aze,31.23,1899
aze,31.07,1900
aze,31.32,1901
aze,31.57,1902
aze,31.82,1903
aze,32.06,1904
aze,32.31,1905
aze,32.56,1906
aze,32.81,1907
aze,33.06,1908
aze,33.31,1909
aze,33.56,1910
aze,36.52,1911
aze,36.95,1912
aze,34.78,1913
aze,34.37,1914
aze,33.97,1915
aze,33.97,1916
aze,30.96,1917
aze,22.0,1918
aze,32.0,1919
aze,30.0,1920
aze,33.0,1921
aze,34.0,1922
aze,35.03,1923
aze,37.53,1924
aze,36.63,1925
aze,39.84,1926
aze,39.17,1927
aze,40.68,1928
aze,39.44,1929
aze,38.75,1930
aze,37.0,1931
aze,34.5,1932
aze,27.0,1933
aze,41.12,1934
aze,42.67,1935
aze,44.34,1936
aze,43.35,1937
aze,45.04,1938
aze,47.44,1939
aze,44.97,1940
aze,30.3,1941
aze,26.8,1942
aze,24.8,1943
aze,32.0,1944
aze,42.0,1945
aze,51.97,1946
aze,43.97,1947
aze,52.03,1948
aze,54.84,1949
aze,57.13,1950
aze,57.34,1951
aze,57.75,1952
aze,58.17,1953
aze,58.58,1954
aze,58.98,1955
aze,59.39,1956
aze,59.8,1957
aze,60.21,1958
aze,60.62,1959
aze,61.03,1960
aze,61.45,1961
aze,61.87,1962
aze,62.28,1963
aze,62.7,1964
aze,63.12,1965
aze,63.53,1966
aze,63.95,1967
aze,64.34,1968
aze,64.71,1969
aze,65.03,1970
aze,65.29,1971
aze,65.46,1972
aze,65.55,1973
aze,65.55,1974
aze,65.5,1975
aze,65.39,1976
aze,65.25,1977
aze,65.12,1978
aze,65.02,1979
aze,64.96,1980
aze,65.0,1981
aze,65.11,1982
aze,65.28,1983
aze,65.5,1984
aze,65.69,1985
aze,65.8,1986
aze,65.76,1987
aze,65.57,1988
aze,65.25,1989
aze,64.86,1990
aze,64.49,1991
aze,64.25,1992
aze,64.17,1993
aze,64.29,1994
aze,64.59,1995
aze,65.02,1996
aze,65.51,1997
aze,65.99,1998
aze,66.44,1999
aze,66.85,2000
aze,67.25,2001
aze,67.66,2002
aze,68.11,2003
aze,68.57,2004
aze,69.03,2005
aze,69.47,2006
aze,69.84,2007
aze,70.14,2008
aze,70.37,2009
aze,70.52,2010
aze,70.62,2011
aze,70.69,2012
aze,70.75,2013
aze,70.83,2014
aze,70.92,2015
aze,71.99,2025
aze,74.78,2050
aze,81.07,2099
bhs,35.18,1800
bhs,35.18,1801
bhs,35.18,1802
bhs,35.18,1803
bhs,35.18,1804
bhs,35.18,1805
bhs,35.18,1806
bhs,35.18,1807
bhs,35.18,1808
bhs,35.18,1809
bhs,35.18,1810
bhs,35.18,1811
bhs,35.18,1812
bhs,35.18,1813
bhs,35.18,1814
bhs,35.18,1815
bhs,35.18,1816
bhs,35.18,1817
bhs,35.18,1818
bhs,35.18,1819
bhs,35.18,1820
bhs,35.18,1821
bhs,35.18,1822
bhs,35.18,1823
bhs,35.18,1824
bhs,35.18,1825
bhs,35.18,1826
bhs,35.18,1827
bhs,35.18,1828
bhs,35.18,1829
bhs,35.18,1830
bhs,35.18,1831
bhs,35.18,1832
bhs,35.18,1833
bhs,35.18,1834
bhs,35.18,1835
bhs,35.18,1836
bhs,35.18,1837
bhs,35.18,1838
bhs,35.18,1839
bhs,35.18,1840
bhs,35.18,1841
bhs,35.18,1842
bhs,35.18,1843
bhs,35.18,1844
bhs,35.18,1845
bhs,35.18,1846
bhs,35.18,1847
bhs,35.18,1848
bhs,35.18,1849
bhs,35.18,1850
bhs,35.18,1851
bhs,35.18,1852
bhs,35.18,1853
bhs,35.18,1854
bhs,35.18,1855
bhs,35.18,1856
bhs,35.18,1857
bhs,35.18,1858
bhs,35.18,1859
bhs,35.18,1860
bhs,35.18,1861
bhs,35.18,1862
bhs,35.18,1863
bhs,35.18,1864
bhs,35.18,1865
bhs,35.18,1866
bhs,35.18,1867
bhs,35.18,1868
bhs,35.18,1869
bhs,35.18,1870
bhs,35.18,1871
bhs,35.18,1872
bhs,35.18,1873
bhs,35.18,1874
bhs,35.18,1875
bhs,35.18,1876
bhs,35.18,1877
bhs,35.18,1878
bhs,35.18,1879
bhs,35.18,1880
bhs,35.18,1881
bhs,35.18,1882
bhs,35.18,1883
bhs,35.18,1884
bhs,35.18,1885
bhs,35.18,1886
bhs,35.18,1887
bhs,35.18,1888
bhs,35.18,1889
bhs,35.18,1890
bhs,35.18,1891
bhs,35.18,1892
bhs,35.18,1893
bhs,35.18,1894
bhs,35.18,1895
bhs,35.18,1896
bhs,35.18,1897
bhs,35.18,1898
bhs,35.18,1899
bhs,35.18,1900
bhs,35.18,1901
bhs,35.18,1902
bhs,35.18,1903
bhs,35.18,1904
bhs,35.18,1905
bhs,35.18,1906
bhs,35.18,1907
bhs,35.18,1908
bhs,35.18,1909
bhs,35.18,1910
bhs,35.18,1911
bhs,35.18,1912
bhs,35.18,1913
bhs,35.18,1914
bhs,35.18,1915
bhs,35.18,1916
bhs,35.18,1917
bhs,22.82,1918
bhs,35.18,1919
bhs,35.18,1920
bhs,35.18,1921
bhs,36.01,1922
bhs,36.83,1923
bhs,37.66,1924
bhs,38.49,1925
bhs,39.32,1926
bhs,40.14,1927
bhs,40.97,1928
bhs,41.8,1929
bhs,42.63,1930
bhs,43.45,1931
bhs,44.28,1932
bhs,45.11,1933
bhs,45.94,1934
bhs,46.77,1935
bhs,47.59,1936
bhs,48.42,1937
bhs,49.25,1938
bhs,50.08,1939
bhs,50.9,1940
bhs,51.73,1941
bhs,52.56,1942
bhs,53.39,1943
bhs,54.21,1944
bhs,55.04,1945
bhs,55.87,1946
bhs,56.7,1947
bhs,57.52,1948
bhs,58.35,1949
bhs,59.18,1950
bhs,59.4,1951
bhs,59.82,1952
bhs,60.24,1953
bhs,60.65,1954
bhs,61.05,1955
bhs,61.43,1956
bhs,61.81,1957
bhs,62.18,1958
bhs,62.53,1959
bhs,62.88,1960
bhs,63.22,1961
bhs,63.55,1962
bhs,63.87,1963
bhs,64.19,1964
bhs,64.5,1965
bhs,64.8,1966
bhs,65.09,1967
bhs,65.38,1968
bhs,65.67,1969
bhs,65.94,1970
bhs,66.22,1971
bhs,66.49,1972
bhs,66.76,1973
bhs,67.03,1974
bhs,67.29,1975
bhs,67.55,1976
bhs,67.8,1977
bhs,68.05,1978
bhs,68.29,1979
bhs,68.52,1980
bhs,68.75,1981
bhs,68.98,1982
bhs,69.21,1983
bhs,69.44,1984
bhs,69.66,1985
bhs,69.89,1986
bhs,70.1,1987
bhs,70.32,1988
bhs,70.52,1989
bhs,70.7,1990
bhs,70.87,1991
bhs,71.01,1992
bhs,71.13,1993
bhs,71.24,1994
bhs,71.35,1995
bhs,71.48,1996
bhs,71.65,1997
bhs,71.85,1998
bhs,72.09,1999
bhs,72.37,2000
bhs,72.67,2001
bhs,72.97,2002
bhs,73.26,2003
bhs,73.54,2004
bhs,73.79,2005
bhs,74.01,2006
bhs,74.22,2007
bhs,74.41,2008
bhs,74.59,2009
bhs,74.76,2010
bhs,74.92,2011
bhs,75.08,2012
bhs,75.24,2013
bhs,75.39,2014
bhs,75.55,2015
bhs,77.17,2025
bhs,81.16,2050
bhs,86.9,2099
bhr,30.3,1800
bhr,30.3,1801
bhr,30.3,1802
bhr,30.3,1803
bhr,30.3,1804
bhr,30.3,1805
bhr,30.3,1806
bhr,30.3,1807
bhr,30.3,1808
bhr,30.3,1809
bhr,30.3,1810
bhr,30.3,1811
bhr,30.3,1812
bhr,30.3,1813
bhr,30.3,1814
bhr,30.3,1815
bhr,30.3,1816
bhr,30.3,1817
bhr,30.3,1818
bhr,30.3,1819
bhr,30.3,1820
bhr,30.3,1821
bhr,30.3,1822
bhr,30.3,1823
bhr,30.3,1824
bhr,30.3,1825
bhr,30.3,1826
bhr,30.3,1827
bhr,30.3,1828
bhr,30.3,1829
bhr,30.3,1830
bhr,30.3,1831
bhr,30.3,1832
bhr,30.3,1833
bhr,30.3,1834
bhr,30.3,1835
bhr,30.3,1836
bhr,30.3,1837
bhr,30.3,1838
bhr,30.3,1839
bhr,30.3,1840
bhr,30.3,1841
bhr,30.3,1842
bhr,30.3,1843
bhr,30.3,1844
bhr,30.3,1845
bhr,30.3,1846
bhr,30.3,1847
bhr,30.3,1848
bhr,30.3,1849
bhr,30.3,1850
bhr,30.3,1851
bhr,30.3,1852
bhr,30.3,1853
bhr,30.3,1854
bhr,30.3,1855
bhr,30.3,1856
bhr,30.3,1857
bhr,30.3,1858
bhr,30.3,1859
bhr,30.3,1860
bhr,30.3,1861
bhr,30.3,1862
bhr,30.3,1863
bhr,30.3,1864
bhr,30.3,1865
bhr,30.3,1866
bhr,30.3,1867
bhr,30.3,1868
bhr,30.3,1869
bhr,30.3,1870
bhr,30.3,1871
bhr,30.3,1872
bhr,30.3,1873
bhr,30.3,1874
bhr,30.3,1875
bhr,30.3,1876
bhr,30.3,1877
bhr,30.3,1878
bhr,30.3,1879
bhr,30.3,1880
bhr,30.3,1881
bhr,30.3,1882
bhr,30.3,1883
bhr,30.3,1884
bhr,30.3,1885
bhr,30.3,1886
bhr,30.3,1887
bhr,30.3,1888
bhr,30.3,1889
bhr,30.3,1890
bhr,30.3,1891
bhr,30.3,1892
bhr,30.3,1893
bhr,30.3,1894
bhr,30.3,1895
bhr,30.3,1896
bhr,30.3,1897
bhr,30.3,1898
bhr,30.3,1899
bhr,30.3,1900
bhr,30.3,1901
bhr,30.3,1902
bhr,30.3,1903
bhr,30.3,1904
bhr,30.3,1905
bhr,30.3,1906
bhr,30.3,1907
bhr,30.3,1908
bhr,30.3,1909
bhr,30.3,1910
bhr,30.3,1911
bhr,30.3,1912
bhr,30.3,1913
bhr,30.3,1914
bhr,30.3,1915
bhr,30.3,1916
bhr,30.3,1917
bhr,25.12,1918
bhr,30.3,1919
bhr,30.3,1920
bhr,30.3,1921
bhr,30.3,1922
bhr,30.3,1923
bhr,30.3,1924
bhr,30.3,1925
bhr,30.3,1926
bhr,30.3,1927
bhr,30.3,1928
