geo,urban_population,time
mmr,9474000,1989
mmr,9664000,1990
mmr,9891000,1991
mmr,10120000,1992
mmr,10340000,1993
mmr,10570000,1994
mmr,10800000,1995
mmr,11090000,1996
mmr,11390000,1997
mmr,11690000,1998
mmr,11970000,1999
mmr,12240000,2000
mmr,12530000,2001
mmr,12810000,2002
mmr,13070000,2003
mmr,13340000,2004
mmr,13610000,2005
mmr,13950000,2006
mmr,14290000,2007
mmr,14650000,2008
mmr,15020000,2009
mmr,15390000,2010
mmr,15780000,2011
nam,107800,1960
nam,113200,1961
nam,118700,1962
nam,124400,1963
nam,130500,1964
nam,136700,1965
nam,143500,1966
nam,150500,1967
nam,157800,1968
nam,165600,1969
nam,174000,1970
nam,181500,1971
nam,189500,1972
nam,197800,1973
nam,206100,1974
nam,214200,1975
nam,222200,1976
nam,230000,1977
nam,237800,1978
nam,245700,1979
nam,253900,1980
nam,262000,1981
nam,270500,1982
nam,279700,1983
nam,290500,1984
nam,303200,1985
nam,318200,1986
nam,335400,1987
nam,353900,1988
nam,372800,1989
nam,391300,1990
nam,411500,1991
nam,431400,1992
nam,451100,1993
nam,471200,1994
nam,492300,1995
nam,515800,1996
nam,540200,1997
nam,565100,1998
nam,589800,1999
nam,613700,2000
nam,637200,2001
nam,659900,2002
nam,682300,2003
nam,705100,2004
nam,728900,2005
nam,754200,2006
nam,780500,2007
nam,807700,2008
nam,835500,2009
nam,863500,2010
nam,892200,2011
npl,339200,1960
npl,350200,1961
npl,361900,1962
npl,374100,1963
npl,386800,1964
npl,400100,1965
npl,413200,1966
npl,426900,1967
npl,441100,1968
npl,456000,1969
npl,471500,1970
npl,503500,1971
npl,537000,1972
npl,571900,1973
npl,608200,1974
npl,645900,1975
npl,695800,1976
npl,747700,1977
npl,801700,1978
npl,857900,1979
npl,916400,1980
npl,978200,1981
npl,1043000,1982
npl,1109000,1983
npl,1179000,1984
npl,1251000,1985
npl,1332000,1986
npl,1416000,1987
npl,1503000,1988
npl,1594000,1989
npl,1689000,1990
npl,1811000,1991
npl,1938000,1992
npl,2071000,1993
npl,2209000,1994
npl,2353000,1995
npl,2524000,1996
npl,2702000,1997
npl,2887000,1998
npl,3079000,1999
npl,3277000,2000
npl,3439000,2001
npl,3605000,2002
npl,3775000,2003
npl,3948000,2004
npl,4123000,2005
npl,4293000,2006
npl,4463000,2007
npl,4636000,2008
npl,4812000,2009
npl,4990000,2010
npl,5181000,2011
nld,6869000,1960
nld,6978000,1961
nld,7101000,1962
nld,7222000,1963
nld,7343000,1964
nld,7469000,1965
nld,7590000,1966
nld,7700000,1967
nld,7803000,1968
nld,7918000,1969
nld,8040000,1970
nld,8176000,1971
nld,8300000,1972
nld,8410000,1973
nld,8517000,1974
nld,8635000,1975
nld,8746000,1976
nld,8841000,1977
nld,8939000,1978
nld,9045000,1979
nld,9161000,1980
nld,9281000,1981
nld,9380000,1982
nld,9472000,1983
nld,9567000,1984
nld,9669000,1985
nld,9780000,1986
nld,9900000,1987
nld,10020000,1988
nld,10140000,1989
nld,10270000,1990
nld,10470000,1991
nld,10680000,1992
nld,10880000,1993
nld,11070000,1994
nld,11260000,1995
nld,11430000,1996
nld,11620000,1997
nld,11810000,1998
nld,12020000,1999
nld,12230000,2000
nld,12430000,2001
nld,12620000,2002
nld,12790000,2003
nld,12940000,2004
nld,13080000,2005
nld,13190000,2006
nld,13300000,2007
nld,13440000,2008
nld,13590000,2009
nld,13750000,2010
nld,13880000,2011
ant,93810,1960
ncl,29550,1960
ncl,32080,1961
ncl,34420,1962
ncl,36630,1963
ncl,38820,1964
ncl,41070,1965
ncl,43360,1966
ncl,45880,1967
ncl,48690,1968
ncl,51830,1969
ncl,55330,1970
ncl,59100,1971
ncl,62910,1972
ncl,66630,1973
ncl,70140,1974
ncl,73370,1975
ncl,75750,1976
ncl,77620,1977
ncl,79130,1978
ncl,80570,1979
ncl,82120,1980
ncl,83100,1981
ncl,83790,1982
ncl,84730,1983
ncl,88190,1984
ncl,90020,1985
ncl,90820,1986
ncl,92660,1987
ncl,94640,1988
ncl,97530,1989
ncl,100000,1990
ncl,102700,1991
ncl,105600,1992
ncl,108800,1993
ncl,112200,1994
ncl,116000,1995
ncl,119000,1996
ncl,122500,1997
ncl,125300,1998
ncl,128500,1999
ncl,131700,2000
ncl,134900,2001
ncl,138100,2002
ncl,141300,2003
ncl,144700,2004
ncl,148100,2005
ncl,150000,2006
ncl,151900,2007
ncl,152300,2008
ncl,152600,2009
ncl,152900,2010
ncl,153800,2011
nzl,1803000,1960
nzl,1853000,1961
nzl,1915000,1962
nzl,1968000,1963
nzl,2025000,1964
nzl,2074000,1965
nzl,2123000,1966
nzl,2173000,1967
nzl,2205000,1968
nzl,2237000,1969
nzl,2280000,1970
nzl,2323000,1971
nzl,2375000,1972
nzl,2431000,1973
nzl,2493000,1974
nzl,2552000,1975
nzl,2579000,1976
nzl,2591000,1977
nzl,2596000,1978
nzl,2590000,1979
nzl,2597000,1980
nzl,2609000,1981
nzl,2636000,1982
nzl,2674000,1983
nzl,2699000,1984
nzl,2717000,1985
nzl,2723000,1986
nzl,2754000,1987
nzl,2768000,1988
nzl,2789000,1989
nzl,2822000,1990
nzl,2966000,1991
nzl,3001000,1992
nzl,3040000,1993
nzl,3085000,1994
nzl,3135000,1995
nzl,3187000,1996
nzl,3232000,1997
nzl,3263000,1998
nzl,3283000,1999
nzl,3305000,2000
nzl,3328000,2001
nzl,3389000,2002
nzl,3459000,2003
nzl,3514000,2004
nzl,3557000,2005
nzl,3602000,2006
nzl,3641000,2007
nzl,3677000,2008
nzl,3719000,2009
nzl,3765000,2010
nzl,3799000,2011
nic,702700,1960
nic,735300,1961
nic,769700,1962
nic,805200,1963
nic,842100,1964
nic,880600,1965
nic,925800,1966
nic,973000,1967
nic,1022000,1968
nic,1074000,1969
nic,1128000,1970
nic,1171000,1971
nic,1216000,1972
nic,1263000,1973
nic,1312000,1974
nic,1362000,1975
nic,1411000,1976
nic,1461000,1977
nic,1513000,1978
nic,1566000,1979
nic,1619000,1980
nic,1673000,1981
nic,1728000,1982
nic,1783000,1983
nic,1837000,1984
nic,1890000,1985
nic,1943000,1986
nic,1994000,1987
nic,2045000,1988
nic,2099000,1989
nic,2157000,1990
nic,2218000,1991
nic,2283000,1992
nic,2350000,1993
nic,2417000,1994
nic,2482000,1995
nic,2545000,1996
nic,2606000,1997
nic,2665000,1998
nic,2722000,1999
nic,2777000,2000
nic,2831000,2001
nic,2882000,2002
nic,2933000,2003
nic,2983000,2004
nic,3034000,2005
nic,3087000,2006
nic,3141000,2007
nic,3197000,2008
nic,3254000,2009
nic,3314000,2010
nic,3378000,2011
ner,188000,1960
ner,200500,1961
ner,213500,1962
ner,227100,1963
ner,241400,1964
ner,256400,1965
ner,279600,1966
ner,304000,1967
ner,329500,1968
ner,356400,1969
ner,384600,1970
ner,419800,1971
ner,456800,1972
ner,495600,1973
ner,536300,1974
ner,579100,1975
ner,617700,1976
ner,658000,1977
ner,700200,1978
ner,743900,1979
ner,789200,1980
ner,824900,1981
ner,861700,1982
ner,899700,1983
ner,939200,1984
ner,980200,1985
ner,1019000,1986
ner,1060000,1987
ner,1103000,1988
ner,1149000,1989
ner,1197000,1990
ner,1242000,1991
ner,1289000,1992
ner,1339000,1993
ner,1392000,1994
ner,1448000,1995
ner,1506000,1996
ner,1568000,1997
ner,1632000,1998
ner,1699000,1999
ner,1768000,2000
ner,1843000,2001
ner,1920000,2002
ner,2001000,2003
ner,2086000,2004
ner,2174000,2005
ner,2276000,2006
ner,2383000,2007
ner,2494000,2008
ner,2611000,2009
ner,2733000,2010
ner,2871000,2011
nga,7314000,1960
nga,7952000,1961
nga,8504000,1962
nga,9078000,1963
nga,9675000,1964
nga,10290000,1965
nga,10800000,1966
nga,11320000,1967
nga,11860000,1968
nga,12430000,1969
nga,13020000,1970
nga,13670000,1971
nga,14350000,1972
nga,15060000,1973
nga,15820000,1974
nga,16630000,1975
nga,17530000,1976
nga,18490000,1977
nga,19500000,1978
nga,20540000,1979
nga,21590000,1980
nga,22690000,1981
nga,23790000,1982
nga,24930000,1983
nga,26100000,1984
nga,27330000,1985
nga,28640000,1986
nga,30010000,1987
nga,31440000,1988
nga,32910000,1989
nga,34420000,1990
nga,35990000,1991
nga,37600000,1992
nga,39260000,1993
nga,40970000,1994
nga,42730000,1995
nga,44530000,1996
nga,46390000,1997
nga,48310000,1998
nga,50310000,1999
nga,52380000,2000
nga,54520000,2001
nga,56750000,2002
nga,59070000,2003
nga,61480000,2004
nga,63970000,2005
nga,66510000,2006
nga,69140000,2007
nga,71870000,2008
nga,74700000,2009
nga,77630000,2010
nga,80610000,2011
mnp,5119,1960
mnp,5452,1961
mnp,5717,1962
mnp,5970,1963
mnp,6241,1964
mnp,6556,1965
mnp,7011,1966
mnp,7519,1967
mnp,8073,1968
mnp,8656,1969
mnp,9250,1970
mnp,9856,1971
mnp,10500,1972
mnp,11150,1973
mnp,11750,1974
mnp,12270,1975
mnp,12530,1976
mnp,12700,1977
mnp,12970,1978
mnp,13610,1979
mnp,14790,1980
mnp,16470,1981
mnp,18700,1982
mnp,21330,1983
mnp,24100,1984
mnp,26820,1985
mnp,29410,1986
mnp,31930,1987
mnp,34400,1988
mnp,36900,1989
mnp,39460,1990
mnp,41910,1991
mnp,44340,1992
mnp,46750,1993
mnp,49140,1994
mnp,51510,1995
mnp,53960,1996
mnp,56360,1997
mnp,58570,1998
mnp,60400,1999
mnp,61700,2000
mnp,62460,2001
mnp,62730,2002
mnp,62560,2003
mnp,62010,2004
mnp,61160,2005
mnp,59990,2006
mnp,58560,2007
mnp,57140,2008
mnp,56080,2009
mnp,55650,2010
mnp,55950,2011
nor,1787000,1960
nor,1857000,1961
nor,1928000,1962
nor,1999000,1963
nor,2070000,1964
nor,2143000,1965
nor,2219000,1966
nor,2297000,1967
nor,2376000,1968
nor,2456000,1969
nor,2535000,1970
nor,2574000,1971
nor,2616000,1972
nor,2656000,1973
nor,2695000,1974
nor,2732000,1975
nor,2764000,1976
nor,2795000,1977
nor,2825000,1978
nor,2854000,1979
nor,2882000,1980
nor,2898000,1981
nor,2915000,1982
nor,2931000,1983
nor,2946000,1984
nor,2961000,1985
nor,2977000,1986
nor,2997000,1987
nor,3018000,1988
nor,3036000,1989
nor,3052000,1990
nor,3082000,1991
nor,3115000,1992
nor,3150000,1993
nor,3183000,1994
nor,3216000,1995
nor,3252000,1996
nor,3290000,1997
nor,3330000,1998
nor,3374000,1999
nor,3417000,2000
nor,3447000,2001
nor,3478000,2002
nor,3512000,2003
nor,3545000,2004
nor,3583000,2005
nor,3627000,2006
nor,3679000,2007
nor,3741000,2008
nor,3804000,2009
nor,3867000,2010
nor,3931000,2011
omn,92700,1960
omn,100400,1961
omn,109700,1962
omn,119600,1963
omn,129900,1964
omn,140900,1965
omn,154200,1966
omn,168300,1967
omn,183400,1968
omn,199600,1969
omn,217100,1970
omn,237800,1971
omn,260400,1972
omn,285100,1973
omn,312600,1974
omn,343300,1975
omn,379100,1976
omn,418700,1977
omn,462400,1978
omn,510100,1979
omn,561900,1980
omn,618200,1981
omn,678900,1982
omn,743200,1983
omn,809900,1984
omn,878200,1985
omn,945400,1986
omn,1013000,1987
omn,1082000,1988
omn,1155000,1989
omn,1235000,1990
omn,1309000,1991
omn,1388000,1992
omn,1468000,1993
omn,1540000,1994
omn,1600000,1995
omn,1618000,1996
omn,1623000,1997
omn,1620000,1998
omn,1617000,1999
omn,1620000,2000
omn,1633000,2001
omn,1651000,2002
omn,1677000,2003
omn,1709000,2004
omn,1747000,2005
omn,1797000,2006
omn,1855000,2007
omn,1916000,2008
omn,1978000,2009
omn,2036000,2010
omn,2090000,2011
pak,10130000,1960
pak,10530000,1961
pak,10930000,1962
pak,11340000,1963
pak,11770000,1964
pak,12220000,1965
pak,12680000,1966
pak,13170000,1967
pak,13670000,1968
pak,14190000,1969
pak,14740000,1970
pak,15330000,1971
pak,15960000,1972
pak,16610000,1973
pak,17300000,1974
pak,18040000,1975
pak,18850000,1976
pak,19710000,1977
pak,20620000,1978
pak,21580000,1979
pak,22590000,1980
pak,23590000,1981
pak,24630000,1982
pak,25720000,1983
pak,26850000,1984
pak,28010000,1985
pak,29210000,1986
pak,30440000,1987
pak,31690000,1988
pak,32940000,1989
pak,34200000,1990
pak,35440000,1991
pak,36680000,1992
pak,37920000,1993
pak,39200000,1994
pak,40540000,1995
pak,41960000,1996
pak,43440000,1997
pak,44950000,1998
pak,46440000,1999
pak,47890000,2000
pak,49290000,2001
pak,50650000,2002
pak,51980000,2003
pak,53320000,2004
pak,54700000,2005
pak,56140000,2006
pak,57620000,2007
pak,59140000,2008
pak,60700000,2009
pak,62290000,2010
pak,64010000,2011
plw,5655,1961
plw,5827,1962
plw,5989,1963
plw,6142,1964
plw,6283,1965
plw,6410,1966
plw,6521,1967
plw,6627,1968
plw,6736,1969
plw,6856,1970
plw,6994,1971
plw,7145,1972
plw,7296,1973
plw,7421,1974
plw,7508,1975
plw,7545,1976
plw,7543,1977
plw,7531,1978
plw,7550,1979
plw,7628,1980
plw,7864,1981
plw,8167,1982
plw,8518,1983
plw,8880,1984
plw,9230,1985
plw,9483,1986
plw,9719,1987
plw,9952,1988
plw,10210,1989
plw,10500,1990
plw,10820,1991
plw,11180,1992
plw,11560,1993
plw,11940,1994
plw,12320,1995
plw,12590,1996
plw,12840,1997
plw,13070,1998
plw,13260,1999
plw,13410,2000
plw,13870,2001
plw,14300,2002
plw,14700,2003
plw,15080,2004
plw,15470,2005
plw,15780,2006
plw,16090,2007
plw,16410,2008
plw,16730,2009
plw,17070,2010
plw,17340,2011
pan,464200,1960
pan,486600,1961
pan,508600,1962
pan,531400,1963
pan,555300,1964
pan,580100,1965
pan,606100,1966
pan,633100,1967
pan,661000,1968
pan,689800,1969
pan,719300,1970
pan,743900,1971
pan,768900,1972
pan,794400,1973
pan,820300,1974
pan,846700,1975
pan,873700,1976
pan,901100,1977
pan,928900,1978
pan,957000,1979
pan,985200,1980
pan,1015000,1981
pan,1044000,1982
pan,1074000,1983
pan,1105000,1984
pan,1136000,1985
pan,1167000,1986
pan,1200000,1987
pan,1233000,1988
pan,1267000,1989
pan,1301000,1990
pan,1359000,1991
pan,1418000,1992
pan,1478000,1993
pan,1541000,1994
pan,1605000,1995
pan,1670000,1996
pan,1736000,1997
pan,1804000,1998
pan,1874000,1999
pan,1945000,2000
pan,2012000,2001
pan,2080000,2002
pan,2149000,2003
pan,2219000,2004
pan,2291000,2005
pan,2356000,2006
pan,2422000,2007
pan,2489000,2008
pan,2556000,2009
pan,2624000,2010
pan,2685000,2011
png,76980,1960
png,81520,1961
png,90100,1962
png,99050,1963
png,108400,1964
png,118200,1965
png,139900,1966
png,162600,1967
png,186600,1968
png,211800,1969
png,238500,1970
png,255900,1971
png,274300,1972
png,293800,1973
png,314100,1974
png,335200,1975
png,351000,1976
png,367300,1977
png,384000,1978
png,401400,1979
png,419500,1980
png,437400,1981
png,455900,1982
png,475100,1983
png,494800,1984
png,514800,1985
png,535400,1986
png,556500,1987
png,578000,1988
png,600300,1989
png,623400,1990
png,631200,1991
png,639100,1992
png,647200,1993
png,655500,1994
png,664000,1995
png,673100,1996
png,682500,1997
png,691900,1998
png,701200,1999
png,710200,2000
png,721600,2001
png,732900,2002
png,744100,2003
png,755100,2004
png,766000,2005
png,783100,2006
png,800400,2007
png,817700,2008
png,835200,2009
png,852600,2010
png,876900,2011
pry,678900,1960
pry,698600,1961
pry,720100,1962
pry,742200,1963
pry,765100,1964
pry,788700,1965
pry,813800,1966
pry,839700,1967
pry,866300,1968
pry,893100,1969
pry,920100,1970
pry,952800,1971
pry,986000,1972
pry,1020000,1973
pry,1055000,1974
pry,1092000,1975
pry,1136000,1976
pry,1181000,1977
pry,1228000,1978
pry,1279000,1979
pry,1332000,1980
pry,1392000,1981
pry,1456000,1982
pry,1523000,1983
pry,1592000,1984
pry,1664000,1985
pry,1740000,1986
pry,1819000,1987
pry,1900000,1988
pry,1982000,1989
pry,2067000,1990
pry,2150000,1991
pry,2235000,1992
pry,2322000,1993
pry,2410000,1994
pry,2500000,1995
pry,2588000,1996
pry,2678000,1997
pry,2770000,1998
pry,2862000,1999
pry,2957000,2000
pry,3052000,2001
pry,3149000,2002
pry,3247000,2003
pry,3347000,2004
pry,3448000,2005
pry,3548000,2006
pry,3649000,2007
pry,3751000,2008
pry,3855000,2009
pry,3961000,2010
pry,4066000,2011
per,4648000,1960
per,4886000,1961
per,5135000,1962
per,5396000,1963
per,5667000,1964
per,5948000,1965
per,6249000,1966
per,6561000,1967
per,6884000,1968
per,7220000,1969
per,7570000,1970
per,7894000,1971
per,8230000,1972
per,8577000,1973
per,8936000,1974
per,9308000,1975
per,9661000,1976
per,10030000,1977
per,10400000,1978
per,10780000,1979
per,11160000,1980
per,11520000,1981
per,11890000,1982
per,12260000,1983
per,12630000,1984
per,13010000,1985
per,13390000,1986
per,13770000,1987
per,14160000,1988
per,14550000,1989
per,14940000,1990
per,15330000,1991
per,15720000,1992
per,16120000,1993
per,16510000,1994
per,16910000,1995
per,17310000,1996
per,17710000,1997
per,18110000,1998
per,18500000,1999
per,18890000,2000
per,19260000,2001
per,19630000,2002
per,19980000,2003
per,20330000,2004
per,20680000,2005
per,21010000,2006
per,21350000,2007
per,21680000,2008
per,22020000,2009
per,22360000,2010
per,22710000,2011
phl,8198000,1960
phl,8218000,1961
phl,8568000,1962
phl,8929000,1963
phl,9298000,1964
phl,9673000,1965
phl,10060000,1966
phl,10450000,1967
phl,10850000,1968
phl,11260000,1969
phl,11690000,1970
phl,12220000,1971
phl,12770000,1972
phl,13340000,1973
phl,13930000,1974
phl,14540000,1975
phl,15120000,1976
phl,15720000,1977
phl,16340000,1978
phl,16980000,1979
phl,17640000,1980
phl,18680000,1981
phl,19760000,1982
phl,20890000,1983
phl,22060000,1984
phl,23270000,1985
phl,24520000,1986
phl,25820000,1987
phl,27160000,1988
phl,28540000,1989
phl,29950000,1990
phl,30650000,1991
phl,31340000,1992
phl,32030000,1993
phl,32730000,1994
phl,33440000,1995
phl,34160000,1996
phl,34890000,1997
phl,35620000,1998
phl,36360000,1999
phl,37100000,2000
phl,37900000,2001
phl,38710000,2002
phl,39510000,2003
phl,40310000,2004
phl,41090000,2005
phl,41950000,2006
phl,42800000,2007
phl,43650000,2008
phl,44500000,2009
phl,45370000,2010
phl,46370000,2011
pol,14160000,1960
pol,14480000,1961
pol,14790000,1962
pol,15120000,1963
pol,15470000,1964
pol,15760000,1965
pol,16010000,1966
pol,16290000,1967
pol,16580000,1968
pol,16840000,1969
pol,17030000,1970
pol,17300000,1971
pol,17650000,1972
pol,18020000,1973
pol,18410000,1974
pol,18800000,1975
pol,19180000,1976
pol,19570000,1977
pol,19920000,1978
pol,20280000,1979
pol,20660000,1980
pol,20990000,1981
pol,21310000,1982
pol,21650000,1983
pol,21980000,1984
pol,22300000,1985
pol,22550000,1986
pol,22780000,1987
pol,22970000,1988
pol,23160000,1989
pol,23350000,1990
pol,23450000,1991
pol,23540000,1992
pol,23620000,1993
pol,23680000,1994
pol,23730000,1995
pol,23770000,1996
pol,23800000,1997
pol,23830000,1998
pol,23840000,1999
pol,23730000,2000
pol,23590000,2001
pol,23550000,2002
pol,23520000,2003
pol,23490000,2004
pol,23450000,2005
pol,23400000,2006
pol,23350000,2007
pol,23310000,2008
pol,23290000,2009
pol,23270000,2010
pol,23270000,2011
prt,3130000,1960
prt,3155000,1961
prt,3213000,1962
prt,3260000,1963
prt,3296000,1964
prt,3317000,1965
prt,3327000,1966
prt,3340000,1967
prt,3360000,1968
prt,3364000,1969
prt,3368000,1970
prt,3388000,1971
prt,3417000,1972
prt,3452000,1973
prt,3535000,1974
prt,3708000,1975
prt,3853000,1976
prt,3932000,1977
prt,4013000,1978
prt,4095000,1979
prt,4179000,1980
prt,4264000,1981
prt,4340000,1982
prt,4411000,1983
prt,4478000,1984
prt,4540000,1985
prt,4597000,1986
prt,4648000,1987
prt,4696000,1988
prt,4742000,1989
prt,4783000,1990
prt,4840000,1991
prt,4904000,1992
prt,4974000,1993
prt,5049000,1994
prt,5126000,1995
prt,5207000,1996
prt,5290000,1997
prt,5377000,1998
prt,5467000,1999
prt,5563000,2000
prt,5665000,2001
prt,5772000,2002
prt,5879000,2003
prt,5980000,2004
prt,6074000,2005
prt,6156000,2006
prt,6232000,2007
prt,6303000,2008
prt,6371000,2009
prt,6436000,2010
prt,6493000,2011
pri,1049000,1960
pri,1102000,1961
pri,1160000,1962
pri,1220000,1963
pri,1280000,1964
pri,1336000,1965
pri,1388000,1966
pri,1435000,1967
pri,1480000,1968
pri,1529000,1969
pri,1585000,1970
pri,1636000,1971
pri,1693000,1972
pri,1756000,1973
pri,1819000,1974
pri,1879000,1975
pri,1936000,1976
pri,1990000,1977
pri,2042000,1978
pri,2094000,1979
pri,2145000,1980
pri,2184000,1981
pri,2222000,1982
pri,2260000,1983
pri,2298000,1984
pri,2335000,1985
pri,2378000,1986
pri,2422000,1987
pri,2465000,1988
pri,2509000,1989
pri,2553000,1990
pri,2677000,1991
pri,2802000,1992
pri,2934000,1993
pri,3070000,1994
pri,3209000,1995
pri,3301000,1996
pri,3389000,1997
pri,3465000,1998
pri,3540000,1999
pri,3607000,2000
pri,3637000,2001
pri,3665000,2002
pri,3690000,2003
pri,3714000,2004
pri,3731000,2005
pri,3724000,2006
pri,3711000,2007
pri,3698000,2008
pri,3686000,2009
pri,3676000,2010
pri,3665000,2011
qat,38340,1960
qat,43750,1961
qat,48080,1962
qat,52980,1963
qat,58250,1964
qat,63750,1965
qat,69260,1966
qat,75000,1967
qat,81170,1968
qat,88040,1969
qat,95810,1970
qat,104600,1971
qat,114500,1972
qat,124900,1973
qat,135200,1974
qat,144800,1975
qat,153200,1976
qat,160900,1977
qat,169600,1978
qat,181500,1979
qat,198000,1980
qat,220000,1981
qat,246300,1982
qat,275300,1983
qat,304400,1984
qat,331600,1985
qat,358100,1986
qat,383000,1987
qat,405300,1988
qat,424300,1989
qat,439500,1990
qat,450200,1991
qat,457300,1992
qat,462500,1993
qat,468200,1994
qat,476300,1995
qat,488100,1996
qat,505100,1997
qat,525700,1998
qat,547400,1999
qat,569200,2000
qat,587000,2001
qat,604000,2002
qat,633900,2003
qat,695300,2004
qat,800000,2005
qat,955700,2006
qat,1154000,2007
qat,1371000,2008
qat,1572000,2009
qat,1735000,2010
qat,1847000,2011
rou,6294000,1960
rou,6477000,1961
rou,6650000,1962
rou,6824000,1963
rou,7000000,1964
rou,7174000,1965
rou,7344000,1966
rou,7569000,1967
rou,7775000,1968
rou,7963000,1969
rou,8165000,1970
rou,8353000,1971
rou,8537000,1972
rou,8715000,1973
rou,8901000,1974
rou,9120000,1975
rou,9370000,1976
rou,9600000,1977
rou,9829000,1978
rou,10030000,1979
rou,10250000,1980
rou,10490000,1981
rou,10690000,1982
rou,10890000,1983
rou,11080000,1984
rou,11300000,1985
rou,11510000,1986
rou,11720000,1987
rou,11940000,1988
rou,12160000,1989
rou,12350000,1990
rou,12270000,1991
rou,12180000,1992
rou,12190000,1993
rou,12200000,1994
rou,12200000,1995
rou,12130000,1996
rou,12060000,1997
rou,12000000,1998
rou,11950000,1999
rou,11900000,2000
rou,11720000,2001
rou,11540000,2002
rou,11490000,2003
rou,11450000,2004
rou,11410000,2005
rou,11390000,2006
rou,11370000,2007
rou,11350000,2008
rou,11340000,2009
rou,11320000,2010
rou,11300000,2011
rus,64500000,1960
rus,66220000,1961
rus,68050000,1962
rus,69910000,1963
rus,71800000,1964
rus,73730000,1965
rus,75250000,1966
rus,76780000,1967
rus,78330000,1968
rus,79890000,1969
rus,81460000,1970
rus,82970000,1971
rus,84490000,1972
rus,86030000,1973
rus,87580000,1974
rus,89150000,1975
rus,90670000,1976
rus,92220000,1977
rus,93780000,1978
rus,95360000,1979
rus,96960000,1980
rus,98220000,1981
rus,99450000,1982
rus,100700000,1983
rus,102000000,1984
rus,103500000,1985
rus,104600000,1986
rus,105800000,1987
rus,106900000,1988
rus,108000000,1989
rus,108800000,1990
rus,109100000,1991
rus,109100000,1992
rus,109000000,1993
rus,108800000,1994
rus,108700000,1995
rus,108400000,1996
rus,108100000,1997
rus,107800000,1998
rus,107300000,1999
rus,107300000,2000
rus,106900000,2001
rus,106300000,2002
rus,105700000,2003
rus,105000000,2004
rus,104400000,2005
rus,104100000,2006
rus,104000000,2007
rus,104100000,2008
rus,104300000,2009
rus,104500000,2010
rus,104800000,2011
rwa,69300,1960
rwa,70640,1961
rwa,74970,1962
rwa,79500,1963
rwa,84230,1964
rwa,89180,1965
rwa,94720,1966
rwa,100500,1967
rwa,106600,1968
rwa,113000,1969
rwa,119700,1970
rwa,129700,1971
rwa,140200,1972
rwa,151300,1973
rwa,163100,1974
rwa,175500,1975
rwa,187900,1976
rwa,201000,1977
rwa,214800,1978
rwa,229300,1979
rwa,244500,1980
rwa,255800,1981
rwa,267200,1982
rwa,279100,1983
rwa,292400,1984
rwa,307500,1985
rwa,326000,1986
rwa,347000,1987
rwa,366900,1988
rwa,380800,1989
rwa,385100,1990
rwa,411700,1991
rwa,423800,1992
rwa,427500,1993
rwa,436000,1994
