geo,infant_mortality_rate_per_1000_births,time
nam,63.1,1973
nam,63.3,1974
nam,63.4,1975
nam,63.6,1976
nam,63.7,1977
nam,63.7,1978
nam,63.6,1979
nam,63.2,1980
nam,62.5,1981
nam,61.5,1982
nam,60.2,1983
nam,58.7,1984
nam,57.1,1985
nam,55.4,1986
nam,53.8,1987
nam,52.3,1988
nam,50.8,1989
nam,49.6,1990
nam,48.5,1991
nam,47.8,1992
nam,47.5,1993
nam,47.4,1994
nam,47.6,1995
nam,48.0,1996
nam,48.4,1997
nam,48.9,1998
nam,49.2,1999
nam,49.4,2000
nam,49.2,2001
nam,48.7,2002
nam,48.1,2003
nam,47.1,2004
nam,45.3,2005
nam,44.1,2006
nam,42.7,2007
nam,41.3,2008
nam,39.2,2009
nam,37.5,2010
nam,36.0,2011
nam,35.5,2012
nam,34.3,2013
nam,33.4,2014
nam,32.8,2015
nru,44.3,1990
nru,42.9,1991
nru,41.6,1992
nru,40.4,1993
nru,39.2,1994
nru,38.1,1995
nru,37.0,1996
nru,35.9,1997
nru,34.9,1998
nru,34.0,1999
nru,33.3,2000
nru,32.6,2001
nru,32.1,2002
nru,31.7,2003
nru,31.5,2004
nru,31.5,2005
nru,31.7,2006
nru,32.0,2007
nru,32.2,2008
nru,32.2,2009
nru,32.0,2010
nru,31.5,2011
nru,31.0,2012
nru,30.4,2013
nru,29.7,2014
nru,29.1,2015
npl,231.2,1951
npl,230.6,1952
npl,229.9,1953
npl,229.2,1954
npl,228.2,1955
npl,225.7,1956
npl,224.7,1957
npl,223.7,1958
npl,222.0,1959
npl,219.6,1960
npl,216.7,1961
npl,213.3,1962
npl,209.4,1963
npl,205.2,1964
npl,200.7,1965
npl,195.9,1966
npl,191.3,1967
npl,186.8,1968
npl,182.6,1969
npl,178.6,1970
npl,174.6,1971
npl,170.9,1972
npl,167.2,1973
npl,163.6,1974
npl,159.9,1975
npl,156.2,1976
npl,152.3,1977
npl,148.3,1978
npl,144.3,1979
npl,140.3,1980
npl,136.2,1981
npl,132.1,1982
npl,128.0,1983
npl,123.9,1984
npl,119.7,1985
npl,115.4,1986
npl,111.1,1987
npl,106.7,1988
npl,102.3,1989
npl,97.7,1990
npl,93.2,1991
npl,88.9,1992
npl,84.7,1993
npl,80.7,1994
npl,76.8,1995
npl,73.1,1996
npl,69.6,1997
npl,66.2,1998
npl,62.8,1999
npl,59.6,2000
npl,56.7,2001
npl,53.8,2002
npl,51.2,2003
npl,48.7,2004
npl,46.3,2005
npl,44.1,2006
npl,42.0,2007
npl,40.0,2008
npl,38.1,2009
npl,36.3,2010
npl,34.6,2011
npl,33.1,2012
npl,31.7,2013
npl,30.5,2014
npl,29.4,2015
nld,164.0,1840
nld,171.0,1841
nld,198.0,1842
nld,169.0,1843
nld,164.0,1844
nld,168.0,1845
nld,230.0,1846
nld,208.0,1847
nld,182.0,1848
nld,169.0,1849
nld,169.0,1850
nld,179.0,1851
nld,201.0,1852
nld,187.0,1853
nld,183.0,1854
nld,199.0,1855
nld,179.0,1856
nld,212.0,1857
nld,212.0,1858
nld,227.0,1859
nld,192.0,1860
nld,196.0,1861
nld,193.0,1862
nld,184.0,1863
nld,191.0,1864
nld,220.0,1865
nld,190.0,1866
nld,197.0,1867
nld,223.0,1868
nld,192.0,1869
nld,211.0,1870
nld,227.0,1871
nld,213.0,1872
nld,206.0,1873
nld,191.0,1874
nld,220.0,1875
nld,201.0,1876
nld,188.0,1877
nld,197.0,1878
nld,182.0,1879
nld,218.0,1880
nld,182.0,1881
nld,174.0,1882
nld,187.0,1883
nld,194.0,1884
nld,169.0,1885
nld,192.0,1886
nld,163.0,1887
nld,173.0,1888
nld,176.0,1889
nld,171.0,1890
nld,169.0,1891
nld,174.0,1892
nld,164.0,1893
nld,152.0,1894
nld,167.0,1895
nld,148.0,1896
nld,148.0,1897
nld,156.0,1898
nld,149.0,1899
nld,155.0,1900
nld,149.0,1901
nld,130.0,1902
nld,135.0,1903
nld,137.0,1904
nld,131.0,1905
nld,127.0,1906
nld,112.0,1907
nld,125.0,1908
nld,99.0,1909
nld,108.0,1910
nld,137.0,1911
nld,87.0,1912
nld,91.0,1913
nld,95.0,1914
nld,87.0,1915
nld,85.0,1916
nld,87.0,1917
nld,103.0,1918
nld,93.0,1919
nld,83.0,1920
nld,85.0,1921
nld,77.0,1922
nld,66.0,1923
nld,61.0,1924
nld,58.0,1925
nld,61.0,1926
nld,59.0,1927
nld,52.0,1928
nld,59.0,1929
nld,51.0,1930
nld,49.0,1931
nld,46.0,1932
nld,43.0,1933
nld,43.0,1934
nld,40.0,1935
nld,39.0,1936
nld,38.0,1937
nld,37.0,1938
nld,34.0,1939
nld,39.0,1940
nld,44.0,1941
nld,40.0,1942
nld,40.0,1943
nld,46.0,1944
nld,80.0,1945
nld,39.0,1946
nld,34.0,1947
nld,29.0,1948
nld,27.0,1949
nld,25.0,1950
nld,23.9,1951
nld,22.8,1952
nld,21.7,1953
nld,20.7,1954
nld,19.8,1955
nld,18.9,1956
nld,18.2,1957
nld,17.5,1958
nld,17.0,1959
nld,16.4,1960
nld,16.1,1961
nld,15.6,1962
nld,15.3,1963
nld,14.9,1964
nld,14.5,1965
nld,14.2,1966
nld,13.8,1967
nld,13.4,1968
nld,13.1,1969
nld,12.6,1970
nld,12.2,1971
nld,11.7,1972
nld,11.3,1973
nld,10.9,1974
nld,10.5,1975
nld,10.1,1976
nld,9.7,1977
nld,9.3,1978
nld,9.0,1979
nld,8.8,1980
nld,8.6,1981
nld,8.4,1982
nld,8.2,1983
nld,8.0,1984
nld,7.9,1985
nld,7.7,1986
nld,7.5,1987
nld,7.2,1988
nld,7.0,1989
nld,6.8,1990
nld,6.5,1991
nld,6.3,1992
nld,6.1,1993
nld,5.8,1994
nld,5.7,1995
nld,5.5,1996
nld,5.3,1997
nld,5.3,1998
nld,5.2,1999
nld,5.1,2000
nld,5.0,2001
nld,4.9,2002
nld,4.7,2003
nld,4.6,2004
nld,4.5,2005
nld,4.3,2006
nld,4.2,2007
nld,4.0,2008
nld,3.8,2009
nld,3.7,2010
nld,3.6,2011
nld,3.5,2012
nld,3.3,2013
nld,3.3,2014
nld,3.2,2015
nzl,81.0,1862
nzl,113.0,1863
nzl,120.0,1864
nzl,110.0,1865
nzl,100.0,1866
nzl,98.0,1867
nzl,96.0,1868
nzl,98.0,1869
nzl,93.0,1870
nzl,83.0,1871
nzl,100.0,1872
nzl,108.0,1873
nzl,109.0,1874
nzl,126.0,1875
nzl,103.0,1876
nzl,91.0,1877
nzl,84.0,1878
nzl,107.0,1879
nzl,93.0,1880
nzl,92.0,1881
nzl,88.0,1882
nzl,104.0,1883
nzl,79.0,1884
nzl,89.0,1885
nzl,98.0,1886
nzl,94.0,1887
nzl,71.0,1888
nzl,79.0,1889
nzl,79.0,1890
nzl,91.0,1891
nzl,89.0,1892
nzl,88.0,1893
nzl,81.0,1894
nzl,88.0,1895
nzl,77.0,1896
nzl,72.0,1897
nzl,80.0,1898
nzl,96.0,1899
nzl,75.0,1900
nzl,71.0,1901
nzl,83.0,1902
nzl,81.0,1903
nzl,71.0,1904
nzl,68.0,1905
nzl,62.0,1906
nzl,89.0,1907
nzl,68.0,1908
nzl,62.0,1909
nzl,68.0,1910
nzl,56.0,1911
nzl,51.0,1912
nzl,59.0,1913
nzl,51.0,1914
nzl,51.0,1915
nzl,51.0,1916
nzl,48.0,1917
nzl,48.0,1918
nzl,45.0,1919
nzl,51.0,1920
nzl,48.0,1921
nzl,42.0,1922
nzl,44.0,1923
nzl,40.0,1924
nzl,44.0,1925
nzl,44.0,1926
nzl,45.0,1927
nzl,40.0,1928
nzl,37.0,1929
nzl,38.0,1930
nzl,37.0,1931
nzl,38.0,1932
nzl,38.0,1933
nzl,39.0,1934
nzl,41.0,1935
nzl,41.0,1936
nzl,39.0,1937
nzl,50.0,1938
nzl,42.0,1939
nzl,37.0,1940
nzl,40.0,1941
nzl,37.0,1942
nzl,39.0,1943
nzl,39.0,1944
nzl,35.0,1945
nzl,32.0,1946
nzl,30.0,1947
nzl,27.0,1948
nzl,30.0,1949
nzl,28.5,1950
nzl,28.0,1951
nzl,27.3,1952
nzl,26.6,1953
nzl,25.9,1954
nzl,25.2,1955
nzl,24.8,1956
nzl,24.3,1957
nzl,23.8,1958
nzl,23.3,1959
nzl,22.6,1960
nzl,21.7,1961
nzl,20.9,1962
nzl,20.0,1963
nzl,19.3,1964
nzl,18.7,1965
nzl,18.3,1966
nzl,17.9,1967
nzl,17.5,1968
nzl,17.2,1969
nzl,16.9,1970
nzl,16.5,1971
nzl,16.2,1972
nzl,15.8,1973
nzl,15.4,1974
nzl,14.9,1975
nzl,14.4,1976
nzl,13.9,1977
nzl,13.5,1978
nzl,13.1,1979
nzl,12.7,1980
nzl,12.4,1981
nzl,12.1,1982
nzl,11.9,1983
nzl,11.6,1984
nzl,11.3,1985
nzl,11.0,1986
nzl,10.6,1987
nzl,10.2,1988
nzl,9.7,1989
nzl,9.2,1990
nzl,8.7,1991
nzl,8.2,1992
nzl,7.8,1993
nzl,7.5,1994
nzl,7.1,1995
nzl,6.9,1996
nzl,6.6,1997
nzl,6.4,1998
nzl,6.2,1999
nzl,6.1,2000
nzl,5.9,2001
nzl,5.8,2002
nzl,5.7,2003
nzl,5.5,2004
nzl,5.4,2005
nzl,5.3,2006
nzl,5.3,2007
nzl,5.3,2008
nzl,5.2,2009
nzl,5.1,2010
nzl,5.0,2011
nzl,4.9,2012
nzl,4.9,2013
nzl,4.8,2014
nzl,4.7,2015
nic,141.3,1955
nic,139.7,1956
nic,138.1,1957
nic,136.8,1958
nic,135.4,1959
nic,134.0,1960
nic,132.5,1961
nic,131.1,1962
nic,129.7,1963
nic,128.2,1964
nic,126.6,1965
nic,125.0,1966
nic,123.1,1967
nic,121.1,1968
nic,118.9,1969
nic,116.6,1970
nic,114.0,1971
nic,111.2,1972
nic,107.9,1973
nic,104.2,1974
nic,100.3,1975
nic,95.9,1976
nic,91.3,1977
nic,86.7,1978
nic,82.1,1979
nic,77.8,1980
nic,73.7,1981
nic,69.9,1982
nic,66.6,1983
nic,63.6,1984
nic,60.9,1985
nic,58.6,1986
nic,56.5,1987
nic,54.5,1988
nic,52.7,1989
nic,50.9,1990
nic,49.0,1991
nic,47.1,1992
nic,45.2,1993
nic,43.3,1994
nic,41.4,1995
nic,39.5,1996
nic,37.6,1997
nic,37.0,1998
nic,34.2,1999
nic,32.6,2000
nic,31.2,2001
nic,29.8,2002
nic,28.6,2003
nic,27.4,2004
nic,26.3,2005
nic,25.3,2006
nic,24.4,2007
nic,23.5,2008
nic,22.7,2009
nic,22.0,2010
nic,21.3,2011
nic,20.6,2012
nic,20.0,2013
nic,19.4,2014
nic,18.8,2015
ner,133.1,1967
ner,134.5,1968
ner,136.1,1969
ner,137.6,1970
ner,139.1,1971
ner,140.4,1972
ner,141.4,1973
ner,141.8,1974
ner,141.4,1975
ner,140.5,1976
ner,138.9,1977
ner,137.2,1978
ner,135.7,1979
ner,134.8,1980
ner,134.6,1981
ner,135.3,1982
ner,136.7,1983
ner,138.3,1984
ner,139.8,1985
ner,140.9,1986
ner,141.4,1987
ner,140.9,1988
ner,139.8,1989
ner,138.1,1990
ner,135.6,1991
ner,132.6,1992
ner,128.9,1993
ner,124.6,1994
ner,119.9,1995
ner,115.4,1996
ner,111.3,1997
ner,107.7,1998
ner,104.3,1999
ner,101.1,2000
ner,97.7,2001
ner,94.1,2002
ner,90.2,2003
ner,86.2,2004
ner,82.3,2005
ner,78.7,2006
ner,75.2,2007
ner,71.9,2008
ner,68.9,2009
ner,66.1,2010
ner,63.7,2011
ner,61.6,2012
ner,59.8,2013
ner,58.4,2014
ner,57.1,2015
nga,165.0,1960
nga,182.6,1962
nga,181.4,1963
nga,195.4,1964
nga,191.0,1965
nga,186.8,1966
nga,182.6,1967
nga,178.2,1968
nga,173.7,1969
nga,168.9,1970
nga,164.1,1971
nga,159.2,1972
nga,154.1,1973
nga,149.2,1974
nga,144.4,1975
nga,139.9,1976
nga,135.8,1977
nga,132.2,1978
nga,129.3,1979
nga,127.0,1980
nga,125.4,1981
nga,124.4,1982
nga,123.9,1983
nga,123.9,1984
nga,124.3,1985
nga,124.9,1986
nga,125.4,1987
nga,125.8,1988
nga,126.0,1989
nga,125.9,1990
nga,125.8,1991
nga,125.5,1992
nga,125.1,1993
nga,124.4,1994
nga,123.4,1995
nga,121.9,1996
nga,119.9,1997
nga,117.5,1998
nga,114.8,1999
nga,112.0,2000
nga,109.0,2001
nga,105.9,2002
nga,102.9,2003
nga,99.8,2004
nga,96.6,2005
nga,93.4,2006
nga,90.3,2007
nga,87.3,2008
nga,84.3,2009
nga,81.5,2010
nga,78.8,2011
nga,76.2,2012
nga,73.8,2013
nga,71.5,2014
nga,69.4,2015
niu,75.98,1953
niu,61.12,1958
niu,55.54,1963
niu,52.1,1968
niu,48.67,1973
niu,45.23,1978
niu,41.49,1983
niu,9.6,1986
niu,10.2,1987
niu,10.7,1988
niu,11.3,1989
niu,11.9,1990
niu,12.5,1991
niu,13.2,1992
niu,13.9,1993
niu,14.6,1994
niu,15.4,1995
niu,16.1,1996
niu,16.9,1997
niu,17.8,1998
niu,18.8,1999
niu,19.7,2000
niu,20.7,2001
niu,21.6,2002
niu,22.5,2003
niu,23.0,2004
niu,23.3,2005
niu,23.3,2006
niu,23.2,2007
niu,22.9,2008
niu,22.5,2009
niu,22.1,2010
niu,21.6,2011
niu,21.1,2012
niu,20.5,2013
niu,20.0,2014
niu,19.6,2015
nor,134.0,1836
nor,135.0,1837
nor,135.0,1838
nor,158.0,1839
nor,139.0,1840
nor,115.0,1841
nor,123.0,1842
nor,118.0,1843
nor,117.0,1844
nor,118.0,1845
nor,118.0,1846
nor,120.0,1847
nor,121.0,1848
nor,99.0,1849
nor,102.0,1850
nor,108.0,1851
nor,119.0,1852
nor,103.0,1853
nor,97.0,1854
nor,103.0,1855
nor,97.0,1856
nor,100.0,1857
nor,102.0,1858
nor,104.0,1859
nor,102.0,1860
nor,113.0,1861
nor,110.0,1862
nor,106.0,1863
nor,101.0,1864
nor,103.0,1865
nor,108.0,1866
nor,122.0,1867
nor,126.0,1868
nor,111.0,1869
nor,101.0,1870
nor,99.0,1871
nor,103.0,1872
nor,106.0,1873
nor,113.0,1874
nor,115.0,1875
nor,108.0,1876
nor,107.0,1877
nor,103.0,1878
nor,92.0,1879
nor,95.0,1880
nor,97.0,1881
nor,111.0,1882
nor,97.0,1883
nor,96.0,1884
nor,93.0,1885
nor,91.0,1886
nor,88.0,1887
nor,97.0,1888
nor,110.0,1889
nor,97.0,1890
nor,97.0,1891
nor,104.0,1892
nor,89.0,1893
nor,104.0,1894
nor,96.0,1895
nor,97.0,1896
nor,96.0,1897
nor,89.0,1898
nor,107.0,1899
nor,91.0,1900
nor,91.0,1901
nor,74.0,1902
nor,78.0,1903
nor,75.0,1904
nor,82.0,1905
nor,69.0,1906
nor,66.0,1907
nor,75.0,1908
nor,70.0,1909
nor,67.0,1910
nor,65.0,1911
nor,67.0,1912
nor,64.0,1913
nor,68.0,1914
nor,67.0,1915
nor,64.0,1916
nor,64.0,1917
nor,63.0,1918
nor,62.0,1919
nor,58.0,1920
nor,54.0,1921
nor,55.0,1922
nor,50.0,1923
nor,50.0,1924
nor,50.0,1925
nor,48.0,1926
nor,51.0,1927
nor,49.0,1928
nor,54.0,1929
nor,46.0,1930
nor,46.0,1931
nor,47.0,1932
nor,48.0,1933
nor,39.0,1934
nor,44.0,1935
nor,42.0,1936
nor,42.0,1937
nor,37.0,1938
nor,37.0,1939
nor,39.0,1940
nor,43.0,1941
nor,36.0,1942
nor,35.0,1943
nor,37.0,1944
nor,36.0,1945
nor,35.0,1946
nor,35.0,1947
nor,30.0,1948
nor,28.0,1949
nor,26.9,1950
nor,25.2,1951
nor,23.7,1952
nor,22.5,1953
nor,21.7,1954
nor,21.0,1955
nor,20.5,1956
nor,20.0,1957
nor,19.5,1958
nor,19.0,1959
nor,18.4,1960
nor,18.0,1961
nor,17.5,1962
nor,17.1,1963
nor,16.6,1964
nor,16.0,1965
nor,15.4,1966
nor,14.8,1967
nor,14.2,1968
nor,13.7,1969
nor,13.1,1970
nor,12.7,1971
nor,12.2,1972
nor,11.6,1973
nor,11.0,1974
nor,10.5,1975
nor,9.9,1976
nor,9.3,1977
nor,8.8,1978
nor,8.4,1979
nor,8.2,1980
nor,8.0,1981
nor,8.0,1982
nor,8.1,1983
nor,8.2,1984
nor,8.3,1985
nor,8.3,1986
nor,8.2,1987
nor,7.9,1988
nor,7.5,1989
nor,7.0,1990
nor,6.4,1991
nor,5.8,1992
nor,5.3,1993
nor,4.9,1994
nor,4.6,1995
nor,4.4,1996
nor,4.2,1997
nor,4.1,1998
nor,4.0,1999
nor,4.0,2000
nor,3.8,2001
nor,3.6,2002
nor,3.5,2003
nor,3.4,2004
nor,3.2,2005
nor,3.1,2006
nor,3.0,2007
nor,2.9,2008
nor,2.7,2009
nor,2.6,2010
nor,2.5,2011
nor,2.3,2012
nor,2.3,2013
nor,2.2,2014
nor,2.0,2015
omn,164.0,1960
omn,237.2,1961
omn,226.0,1962
omn,218.7,1963
omn,207.9,1964
omn,197.6,1965
omn,187.8,1966
omn,178.5,1967
omn,169.3,1968
omn,160.4,1969
omn,151.8,1970
omn,143.9,1971
omn,136.1,1972
omn,128.6,1973
omn,121.2,1974
omn,114.2,1975
omn,107.1,1976
omn,100.1,1977
omn,92.9,1978
omn,86.1,1979
omn,79.4,1980
omn,72.8,1981
omn,66.6,1982
omn,60.7,1983
omn,55.3,1984
omn,50.4,1985
omn,45.8,1986
omn,41.8,1987
omn,38.2,1988
omn,35.0,1989
omn,32.0,1990
omn,29.3,1991
omn,26.8,1992
omn,24.5,1993
omn,22.5,1994
omn,20.7,1995
omn,19.2,1996
omn,17.7,1997
omn,16.4,1998
omn,15.3,1999
omn,14.3,2000
omn,13.3,2001
omn,12.5,2002
omn,11.9,2003
omn,11.4,2004
omn,10.9,2005
omn,10.6,2006
omn,10.4,2007
omn,10.2,2008
omn,10.1,2009
omn,10.0,2010
omn,10.0,2011
omn,10.0,2012
omn,10.0,2013
omn,10.0,2014
omn,9.9,2015
pak,279.6,1950
pak,286.7,1951
pak,273.2,1952
pak,260.2,1953
pak,248.0,1954
pak,236.8,1955
pak,226.3,1956
pak,216.6,1957
pak,207.7,1958
pak,199.5,1959
pak,192.0,1960
pak,184.8,1961
pak,178.0,1962
pak,171.7,1963
pak,165.8,1964
pak,160.5,1965
pak,155.7,1966
pak,151.5,1967
pak,147.7,1968
pak,144.3,1969
pak,141.1,1970
pak,138.3,1971
pak,135.7,1972
pak,133.4,1973
pak,131.2,1974
pak,129.4,1975
pak,127.7,1976
pak,126.1,1977
pak,124.7,1978
pak,123.4,1979
pak,122.1,1980
pak,120.7,1981
pak,119.4,1982
pak,117.9,1983
pak,116.4,1984
pak,114.8,1985
pak,113.1,1986
pak,111.4,1987
pak,109.6,1988
pak,107.8,1989
pak,106.1,1990
pak,104.3,1991
pak,102.5,1992
pak,100.7,1993
pak,98.9,1994
pak,97.1,1995
pak,95.2,1996
pak,93.3,1997
pak,91.4,1998
pak,89.5,1999
pak,87.7,2000
pak,86.0,2001
pak,84.4,2002
pak,82.9,2003
pak,81.4,2004
pak,80.0,2005
pak,78.7,2006
pak,77.4,2007
pak,76.1,2008
pak,74.8,2009
pak,73.5,2010
pak,72.1,2011
pak,70.6,2012
pak,69.1,2013
pak,67.4,2014
pak,65.8,2015
plw,26.4,1980
plw,25.5,1981
plw,24.6,1982
plw,23.8,1983
plw,35.1,1984
plw,34.3,1985
plw,33.7,1986
plw,33.0,1987
plw,32.3,1988
plw,31.7,1989
plw,31.0,1990
plw,30.2,1991
plw,29.4,1992
plw,28.7,1993
plw,27.8,1994
plw,27.0,1995
plw,26.2,1996
plw,25.3,1997
plw,24.4,1998
plw,23.7,1999
plw,22.9,2000
plw,22.0,2001
plw,21.3,2002
plw,20.7,2003
plw,20.1,2004
plw,19.5,2005
plw,18.8,2006
plw,18.2,2007
plw,17.6,2008
plw,17.2,2009
plw,16.6,2010
plw,16.2,2011
plw,15.7,2012
plw,15.1,2013
plw,14.7,2014
plw,14.2,2015
pan,86.3,1950
pan,84.1,1951
pan,81.9,1952
pan,79.8,1953
pan,77.7,1954
pan,75.7,1955
pan,73.8,1956
pan,72.0,1957
pan,70.3,1958
pan,68.6,1959
pan,66.9,1960
pan,65.3,1961
pan,63.6,1962
pan,61.9,1963
pan,60.4,1964
pan,59.0,1965
pan,57.6,1966
pan,56.2,1967
pan,54.7,1968
pan,53.2,1969
pan,51.4,1970
pan,49.5,1971
pan,47.4,1972
pan,45.4,1973
pan,43.5,1974
pan,41.8,1975
pan,40.3,1976
pan,39.0,1977
pan,37.9,1978
pan,36.8,1979
pan,35.7,1980
pan,34.6,1981
pan,33.4,1982
pan,32.3,1983
pan,31.1,1984
pan,30.1,1985
pan,29.1,1986
pan,28.1,1987
pan,27.2,1988
pan,26.4,1989
pan,25.7,1990
pan,25.1,1991
pan,24.6,1992
pan,24.2,1993
pan,23.8,1994
pan,23.5,1995
pan,23.3,1996
pan,23.0,1997
pan,22.7,1998
pan,22.3,1999
pan,21.9,2000
pan,21.4,2001
pan,20.9,2002
pan,20.4,2003
pan,19.9,2004
pan,19.4,2005
pan,19.0,2006
pan,18.5,2007
pan,18.0,2008
pan,17.5,2009
pan,17.0,2010
pan,16.5,2011
pan,16.0,2012
pan,15.5,2013
pan,15.1,2014
pan,14.6,2015
png,155.6,1955
png,151.0,1956
png,146.6,1957
png,142.5,1958
png,138.5,1959
png,134.6,1960
png,130.7,1961
png,126.9,1962
png,123.2,1963
png,119.6,1964
png,116.1,1965
png,112.7,1966
png,109.5,1967
png,106.3,1968
png,103.1,1969
png,100.1,1970
png,97.1,1971
png,94.4,1972
png,91.7,1973
png,89.2,1974
png,86.9,1975
png,84.6,1976
png,82.5,1977
png,80.6,1978
png,78.8,1979
png,77.1,1980
png,75.5,1981
png,74.0,1982
png,72.6,1983
png,71.3,1984
png,70.2,1985
png,69.1,1986
png,68.1,1987
png,67.1,1988
png,66.2,1989
png,65.3,1990
png,64.4,1991
png,63.4,1992
png,62.6,1993
png,61.9,1994
png,61.2,1995
png,60.5,1996
png,59.9,1997
png,59.3,1998
png,58.8,1999
png,58.3,2000
png,57.8,2001
png,57.3,2002
png,56.7,2003
png,56.2,2004
png,55.6,2005
png,54.7,2006
png,53.8,2007
png,52.7,2008
png,51.6,2009
png,50.3,2010
png,49.2,2011
png,48.0,2012
png,47.0,2013
png,45.7,2014
png,44.5,2015
pry,65.5,1951
pry,65.1,1952
pry,64.8,1953
pry,64.4,1954
pry,64.0,1955
pry,65.6,1956
pry,64.8,1957
pry,64.0,1958
pry,63.3,1959
pry,62.6,1960
pry,62.0,1961
pry,61.4,1962
pry,60.9,1963
pry,60.5,1964
pry,60.0,1965
pry,59.6,1966
pry,59.3,1967
pry,58.9,1968
pry,58.4,1969
pry,58.0,1970
pry,57.4,1971
pry,56.8,1972
pry,56.1,1973
pry,55.3,1974
pry,54.5,1975
pry,53.6,1976
pry,52.6,1977
pry,51.6,1978
pry,50.5,1979
pry,49.4,1980
pry,48.3,1981
pry,47.0,1982
pry,45.7,1983
pry,44.4,1984
pry,43.2,1985
pry,41.9,1986
pry,40.7,1987
pry,39.4,1988
pry,38.3,1989
pry,37.1,1990
pry,35.9,1991
pry,34.8,1992
pry,33.8,1993
pry,32.8,1994
pry,31.8,1995
pry,30.9,1996
pry,30.1,1997
pry,29.3,1998
pry,28.5,1999
pry,27.7,2000
pry,26.9,2001
pry,26.1,2002
pry,25.3,2003
pry,24.6,2004
pry,23.8,2005
pry,23.1,2006
pry,22.4,2007
pry,21.7,2008
pry,21.0,2009
pry,20.4,2010
pry,19.8,2011
pry,19.2,2012
pry,18.6,2013
pry,18.1,2014
pry,17.5,2015
per,174.6,1952
per,168.1,1953
per,162.0,1954
per,156.2,1955
per,151.2,1956
per,146.6,1957
per,142.7,1958
per,139.2,1959
per,135.9,1960
per,132.6,1961
per,129.1,1962
per,125.4,1963
per,121.8,1964
per,118.2,1965
per,114.8,1966
per,111.6,1967
per,108.7,1968
per,106.0,1969
per,103.4,1970
per,100.9,1971
per,98.3,1972
per,95.8,1973
per,93.3,1974
per,91.0,1975
per,88.9,1976
per,87.0,1977
per,85.5,1978
per,83.9,1979
per,82.4,1980
per,80.7,1981
per,78.7,1982
per,76.3,1983
per,73.7,1984
per,70.7,1985
per,67.6,1986
per,64.6,1987
per,61.7,1988
per,58.9,1989
per,56.3,1990
per,53.7,1991
per,51.0,1992
per,48.2,1993
per,45.4,1994
per,42.5,1995
per,39.7,1996
per,36.9,1997
per,34.3,1998
per,31.8,1999
per,29.6,2000
per,27.6,2001
per,25.7,2002
per,24.1,2003
per,22.6,2004
per,21.3,2005
per,20.1,2006
per,19.0,2007
per,18.0,2008
per,17.1,2009
per,16.3,2010
per,15.6,2011
per,14.9,2012
per,14.2,2013
per,13.6,2014
per,13.1,2015
phl,156.0,1903
phl,68.0,1904
phl,68.0,1905
phl,67.0,1906
phl,54.0,1907
phl,68.0,1908
phl,74.0,1909
phl,66.0,1910
phl,62.0,1911
phl,64.0,1912
phl,49.0,1913
phl,47.0,1914
phl,54.0,1915
phl,58.0,1916
phl,60.0,1917
phl,106.0,1918
phl,106.0,1919
phl,57.0,1920
phl,56.0,1921
phl,54.0,1922
phl,53.0,1923
phl,157.0,1926
phl,153.0,1927
phl,150.0,1928
phl,162.0,1929
phl,165.0,1930
phl,155.0,1931
phl,138.0,1932
phl,146.0,1933
phl,61.0,1934
phl,153.0,1935
phl,134.0,1936
phl,137.0,1937
phl,139.0,1938
phl,146.0,1939
phl,136.0,1940
phl,126.0,1946
phl,112.0,1947
phl,114.0,1948
phl,109.0,1949
phl,104.6,1950
phl,99.2,1951
phl,93.9,1952
phl,87.5,1953
phl,84.3,1954
phl,81.1,1955
phl,78.2,1956
phl,75.3,1957
phl,72.6,1958
phl,70.1,1959
phl,67.9,1960
phl,65.9,1961
phl,64.2,1962
phl,62.7,1963
phl,61.4,1964
phl,60.2,1965
phl,59.1,1966
phl,58.0,1967
phl,57.0,1968
phl,56.1,1969
phl,55.4,1970
phl,54.9,1971
phl,54.7,1972
phl,54.5,1973
phl,54.4,1974
phl,54.4,1975
phl,54.3,1976
phl,54.2,1977
phl,54.0,1978
phl,53.7,1979
phl,53.2,1980
phl,52.8,1981
phl,52.3,1982
phl,51.7,1983
phl,50.9,1984
phl,49.8,1985
phl,48.4,1986
phl,46.7,1987
phl,44.8,1988
phl,42.8,1989
phl,40.8,1990
phl,39.0,1991
phl,37.3,1992
phl,35.9,1993
phl,34.6,1994
phl,33.5,1995
phl,32.6,1996
phl,31.8,1997
phl,31.1,1998
phl,30.5,1999
phl,29.9,2000
phl,29.4,2001
phl,28.9,2002
phl,28.4,2003
phl,27.9,2004
phl,27.4,2005
phl,26.9,2006
phl,26.4,2007
phl,25.9,2008
phl,25.4,2009
phl,24.9,2010
phl,24.4,2011
phl,23.9,2012
phl,23.3,2013
phl,22.8,2014
phl,22.2,2015
pol,187.0,1921
pol,167.0,1922
pol,151.0,1927
pol,145.0,1928
pol,149.0,1929
pol,143.0,1930
pol,142.0,1931
pol,144.0,1932
pol,128.0,1933
pol,141.0,1934
pol,127.0,1935
pol,141.0,1936
pol,136.0,1937
pol,140.0,1938
pol,111.0,1948
pol,107.0,1949
pol,108.0,1950
pol,115.0,1951
pol,95.0,1952
pol,88.0,1953
pol,83.0,1954
pol,81.0,1955
pol,71.0,1956
pol,77.0,1957
pol,75.3,1958
pol,65.0,1959
pol,57.8,1960
pol,53.0,1961
