trade_balance_us_not_inflation_adjusted,geo,time
-870700000.0,syr,1975
-1146000000.0,syr,1976
-1762000000.0,syr,1977
-1546000000.0,syr,1978
-1703000000.0,syr,1979
-2286000000.0,syr,1980
-2736000000.0,syr,1981
-1825000000.0,syr,1982
-2401000000.0,syr,1983
-2061000000.0,syr,1984
-2105000000.0,syr,1985
-1485000000.0,syr,1986
-1533000000.0,syr,1987
-990200000.0,syr,1988
-480700000.0,syr,1989
47800000.0,syr,1990
-995500000.0,syr,1991
-1508000000.0,syr,1992
-1786000000.0,syr,1993
-1248000000.0,syr,1994
-786000000.0,syr,1995
-863500000.0,syr,1996
-200400000.0,syr,1997
-55710000.0,syr,1998
51610000.0,syr,1999
1316000000.0,syr,2000
1296000000.0,syr,2001
1625000000.0,syr,2002
1070000000.0,syr,2003
60830000.0,syr,2004
-356900000.0,syr,2005
260400000.0,syr,2006
327400000.0,syr,2007
64050000.0,syr,2008
-1117000000.0,syr,2009
-253700000.0,syr,2010
-194000000.0,tjk,1990
24750000.0,tjk,1991
-54800000.0,tjk,1992
-215500000.0,tjk,1993
-155900000.0,tjk,1994
-78200000.0,tjk,1995
-36100000.0,tjk,1996
-61380000.0,tjk,1997
-120100000.0,tjk,1998
-15560000.0,tjk,1999
-18510000.0,tjk,2000
-112100000.0,tjk,2001
-129800000.0,tjk,2002
-157200000.0,tjk,2003
-240700000.0,tjk,2004
-619600000.0,tjk,2005
-961400000.0,tjk,2006
-1788000000.0,tjk,2007
-2850000000.0,tjk,2008
-2137000000.0,tjk,2009
-2586000000.0,tjk,2010
-1058000000.0,tza,1990
-1159000000.0,tza,1991
-1238000000.0,tza,1992
-1266000000.0,tza,1993
-1038000000.0,tza,1994
-916100000.0,tza,1995
-780000000.0,tza,1996
-727800000.0,tza,1997
-1180000000.0,tza,1998
-1001000000.0,tza,1999
-688700000.0,tza,2000
-444100000.0,tza,2001
-244200000.0,tza,2002
-495300000.0,tza,2003
-822700000.0,tza,2004
-1260000000.0,tza,2005
-1882000000.0,tza,2006
-2836000000.0,tza,2007
-2826000000.0,tza,2008
-2548000000.0,tza,2009
-2679000000.0,tza,2010
-36700000.0,tha,1960
9407000.0,tha,1961
-65230000.0,tha,1962
-112200000.0,tha,1963
-56070000.0,tha,1964
-51360000.0,tha,1965
-18490000.0,tha,1966
-112200000.0,tha,1967
-224700000.0,tha,1968
-257500000.0,tha,1969
-312500000.0,tha,1970
-211500000.0,tha,1971
-81730000.0,tha,1972
-156200000.0,tha,1973
-323900000.0,tha,1974
-687000000.0,tha,1975
-421600000.0,tha,1976
-1074000000.0,tha,1977
-1013000000.0,tha,1978
-1837000000.0,tha,1979
-2024000000.0,tha,1980
-2186000000.0,tha,1981
-626600000.0,tha,1982
-2868000000.0,tha,1983
-1783000000.0,tha,1984
-1061000000.0,tha,1985
876000000.0,tha,1986
283000000.0,tha,1987
-856900000.0,tha,1988
-1852000000.0,tha,1989
-6417000000.0,tha,1990
-6427000000.0,tha,1991
-4469000000.0,tha,1992
-5299000000.0,tha,1993
-6989000000.0,tha,1994
-11330000000.0,tha,1995
-11420000000.0,tha,1996
2136000000.0,tha,1997
17770000000.0,tha,1998
15420000000.0,tha,1999
10590000000.0,tha,2000
7499000000.0,tha,2001
8490000000.0,tha,2002
9673000000.0,tha,2003
7835000000.0,tha,2004
-1974000000.0,tha,2005
7227000000.0,tha,2006
20720000000.0,tha,2007
6987000000.0,tha,2008
27790000000.0,tha,2009
23450000000.0,tha,2010
-506100.0,tgo,1960
11400000.0,tgo,1961
6115000.0,tgo,1962
-6302000.0,tgo,1963
-842700.0,tgo,1964
1618000.0,tgo,1965
16480000.0,tgo,1966
23830000.0,tgo,1967
31350000.0,tgo,1968
36310000.0,tgo,1969
27420000.0,tgo,1970
19760000.0,tgo,1971
2683000.0,tgo,1972
506500.0,tgo,1973
208200000.0,tgo,1974
-63500000.0,tgo,1975
4815000.0,tgo,1976
-85470000.0,tgo,1977
-106400000.0,tgo,1978
-233900000.0,tgo,1979
-60100000.0,tgo,1980
-64770000.0,tgo,1981
-69990000.0,tgo,1982
-9710000.0,tgo,1983
-15100000.0,tgo,1984
-66330000.0,tgo,1985
-124200000.0,tgo,1986
-117100000.0,tgo,1987
-123200000.0,tgo,1988
-124100000.0,tgo,1989
-193200000.0,tgo,1990
-129600000.0,tgo,1991
-156000000.0,tgo,1992
-95110000.0,tgo,1993
-36420000.0,tgo,1994
-65110000.0,tgo,1995
-159100000.0,tgo,1996
-237300000.0,tgo,1997
-216100000.0,tgo,1998
-159800000.0,tgo,1999
-265500000.0,tgo,2000
-257800000.0,tgo,2001
-265000000.0,tgo,2002
-238600000.0,tgo,2003
-277700000.0,tgo,2004
-356100000.0,tgo,2005
-433400000.0,tgo,2006
-512500000.0,tgo,2007
-9586000.0,ton,1975
-8919000.0,ton,1976
-7958000.0,ton,1977
-16250000.0,ton,1978
-19530000.0,ton,1979
-20060000.0,ton,1980
-26060000.0,ton,1981
-22990000.0,ton,1982
-30740000.0,ton,1983
-23350000.0,ton,1984
-25290000.0,ton,1985
-30120000.0,ton,1986
-27500000.0,ton,1987
-46940000.0,ton,1988
-40090000.0,ton,1989
-35460000.0,ton,1990
-49780000.0,ton,1991
-34740000.0,ton,1992
-38300000.0,ton,1993
-56030000.0,ton,1994
-77700000.0,ton,1995
-83500000.0,ton,1996
-59280000.0,ton,1997
-75220000.0,ton,1998
-57720000.0,ton,1999
-59340000.0,ton,2000
-59550000.0,ton,2001
-67740000.0,ton,2002
-71390000.0,ton,2003
-83400000.0,ton,2004
-103700000.0,ton,2005
-106000000.0,ton,2006
-127200000.0,ton,2007
-152400000.0,ton,2008
-153400000.0,ton,2009
-162100000.0,ton,2010
-6125000.0,tto,1960
28470000.0,tto,1961
10850000.0,tto,1962
23510000.0,tto,1963
13070000.0,tto,1964
-35230000.0,tto,1965
40480000.0,tto,1966
64900000.0,tto,1967
71400000.0,tto,1968
33100000.0,tto,1969
9050000.0,tto,1970
-46180000.0,tto,1971
-72190000.0,tto,1972
75690000.0,tto,1973
500700000.0,tto,1974
434500000.0,tto,1975
392500000.0,tto,1976
397200000.0,tto,1977
156300000.0,tto,1978
264000000.0,tto,1979
715100000.0,tto,1980
662600000.0,tto,1981
-572900000.0,tto,1982
-771000000.0,tto,1983
-125600000.0,tto,1984
304500000.0,tto,1985
-203800000.0,tto,1986
68280000.0,tto,1987
209800000.0,tto,1988
333600000.0,tto,1989
850100000.0,tto,1990
407000000.0,tto,1991
495000000.0,tto,1992
223300000.0,tto,1993
663400000.0,tto,1994
775000000.0,tto,1995
590500000.0,tto,1996
-200200000.0,tto,1997
-323500000.0,tto,1998
396300000.0,tto,1999
1114000000.0,tto,2000
946600000.0,tto,2001
498600000.0,tto,2002
1598000000.0,tto,2003
1980000000.0,tto,2004
4281000000.0,tto,2005
5517000000.0,tto,2006
6308000000.0,tto,2007
7518000000.0,tto,2008
59500000.0,tun,1961
49840000.0,tun,1962
60620000.0,tun,1963
55360000.0,tun,1964
46100000.0,tun,1965
78670000.0,tun,1966
72570000.0,tun,1967
122500000.0,tun,1968
122100000.0,tun,1969
-39620000.0,tun,1970
-5546000.0,tun,1971
13620000.0,tun,1972
-9725000.0,tun,1973
112000000.0,tun,1974
-81040000.0,tun,1975
-222300000.0,tun,1976
-430800000.0,tun,1977
-464000000.0,tun,1978
-214800000.0,tun,1979
-468900000.0,tun,1980
-713600000.0,tun,1981
-856500000.0,tun,1982
-697700000.0,tun,1983
-938200000.0,tun,1984
-507100000.0,tun,1985
-642000000.0,tun,1986
-95940000.0,tun,1987
36370000.0,tun,1988
-335000000.0,tun,1989
-866100000.0,tun,1990
-647800000.0,tun,1991
-1074000000.0,tun,1992
-1099000000.0,tun,1993
-459600000.0,tun,1994
-704200000.0,tun,1995
-294100000.0,tun,1996
-471500000.0,tun,1997
-641000000.0,tun,1998
-446700000.0,tun,1999
-722000000.0,tun,2000
-864700000.0,tun,2001
-873000000.0,tun,2002
-939800000.0,tun,2003
-781500000.0,tun,2004
-124800000.0,tun,2005
-647600000.0,tun,2006
-740700000.0,tun,2007
-1363000000.0,tun,2008
-1265000000.0,tun,2009
-2352000000.0,tun,2010
-216000000.0,tur,1960
-143200000.0,tur,1961
-217800000.0,tur,1962
-296600000.0,tur,1963
-118800000.0,tur,1964
-106600000.0,tur,1965
-226700000.0,tur,1966
-136900000.0,tur,1967
-246900000.0,tur,1968
-227300000.0,tur,1969
-326600000.0,tur,1970
-472700000.0,tur,1971
-516300000.0,tur,1972
-529500000.0,tur,1973
-1974000000.0,tur,1974
-3035000000.0,tur,1975
-2977000000.0,tur,1976
-4042000000.0,tur,1977
-2047000000.0,tur,1978
-2380000000.0,tur,1979
-4654000000.0,tur,1980
-3316000000.0,tur,1981
-2035000000.0,tur,1982
-2520000000.0,tur,1983
-2440000000.0,tur,1984
-2088000000.0,tur,1985
-2112000000.0,tur,1986
-1897000000.0,tur,1987
1000000000.0,tur,1988
-1691000000.0,tur,1989
-6348000000.0,tur,1990
-4220000000.0,tur,1991
-4698000000.0,tur,1992
-10230000000.0,tur,1993
1279000000.0,tur,1994
-7558000000.0,tur,1995
-11400000000.0,tur,1996
-11020000000.0,tur,1997
3117000000.0,tur,1998
384400000.0,tur,1999
-7987000000.0,tur,2000
8086000000.0,tur,2001
3801000000.0,tur,2002
-3162000000.0,tur,2003
-10330000000.0,tur,2004
-16890000000.0,tur,2005
-26070000000.0,tur,2006
-33400000000.0,tur,2007
-32370000000.0,tur,2008
-6793000000.0,tur,2009
-40560000000.0,tur,2010
381100000.0,tkm,1991
926800000.0,tkm,1992
741500000.0,tkm,1993
-8900000.0,tkm,1994
-5800000.0,tkm,1995
-19700000.0,tkm,1996
-633500000.0,tkm,1997
-994000000.0,tkm,1998
-670400000.0,tkm,1999
423000000.0,tkm,2000
160000000.0,tkm,2001
698000000.0,tkm,2002
340500000.0,tkm,2003
145000000.0,tkm,2004
1398000000.0,tkm,2005
3923000000.0,tkm,2006
4647000000.0,tkm,2007
4564000000.0,tkm,2008
-1807000000.0,tkm,2009
-574000000.0,tkm,2010
23330000.0,uga,1960
12250000.0,uga,1961
11950000.0,uga,1962
22770000.0,uga,1963
40080000.0,uga,1964
10780000.0,uga,1965
2240000.0,uga,1966
8820000.0,uga,1967
13720000.0,uga,1968
13860000.0,uga,1969
40740000.0,uga,1970
-58660000.0,uga,1971
38920000.0,uga,1972
57820000.0,uga,1973
-6843000.0,uga,1974
-53440000.0,uga,1975
43600000.0,uga,1976
39760000.0,uga,1977
-126100000.0,uga,1978
40000000.0,uga,1979
-82000000.0,uga,1980
-80000000.0,uga,1981
-199000000.0,uga,1982
-111700000.0,uga,1983
-59030000.0,uga,1984
-44690000.0,uga,1985
-95260000.0,uga,1986
-614200000.0,uga,1987
-664200000.0,uga,1988
-535000000.0,uga,1989
-522000000.0,uga,1990
-480800000.0,uga,1991
-443800000.0,uga,1992
-454600000.0,uga,1993
-413300000.0,uga,1994
-520300000.0,uga,1995
-692900000.0,uga,1996
-466400000.0,uga,1997
-708900000.0,uga,1998
-691100000.0,uga,1999
-708900000.0,uga,2000
-718000000.0,uga,2001
-855800000.0,uga,2002
-875200000.0,uga,2003
-799300000.0,uga,2004
-982400000.0,uga,2005
-1305000000.0,uga,2006
-1588000000.0,uga,2007
-1112000000.0,uga,2008
-1804000000.0,uga,2009
-1746000000.0,uga,2010
-53920000.0,ukr,1989
-877300000.0,ukr,1990
1682000000.0,ukr,1991
1472000000.0,ukr,1992
-205400000.0,ukr,1993
-1664000000.0,ukr,1994
-1487000000.0,ukr,1995
-1137000000.0,ukr,1996
-1534000000.0,ukr,1997
-952400000.0,ukr,1998
1723000000.0,ukr,1999
1573000000.0,ukr,2000
618200000.0,ukr,2001
1857000000.0,ukr,2002
1288000000.0,ukr,2003
4875000000.0,ukr,2004
721400000.0,ukr,2005
-3068000000.0,ukr,2006
-7876000000.0,ukr,2007
-14380000000.0,ukr,2008
-1963000000.0,ukr,2009
-3844000000.0,ukr,2010
8734000000.0,are,2001
6518000000.0,are,2002
11870000000.0,are,2003
15540000000.0,are,2004
28210000000.0,are,2005
39500000000.0,are,2006
20560000000.0,are,2007
29090000000.0,are,2008
14820000000.0,are,2009
27310000000.0,are,2010
-1002000000.0,gbr,1960
-264300000.0,gbr,1961
-159700000.0,gbr,1962
-340400000.0,gbr,1963
-1585000000.0,gbr,1964
-886800000.0,gbr,1965
-156900000.0,gbr,1966
-1155000000.0,gbr,1967
-834200000.0,gbr,1968
463200000.0,gbr,1969
1304000000.0,gbr,1970
2227000000.0,gbr,1971
134800000.0,gbr,1972
-3958000000.0,gbr,1973
-9161000000.0,gbr,1974
-3438000000.0,gbr,1975
-1936000000.0,gbr,1976
2504000000.0,gbr,1977
5146000000.0,gbr,1978
2662000000.0,gbr,1979
13350000000.0,gbr,1980
16110000000.0,gbr,1981
10730000000.0,gbr,1982
5742000000.0,gbr,1983
920500000.0,gbr,1984
6523000000.0,gbr,1985
-2103000000.0,gbr,1986
-5056000000.0,gbr,1987
-26970000000.0,gbr,1988
-30850000000.0,gbr,1989
-21420000000.0,gbr,1990
-6898000000.0,gbr,1991
-11750000000.0,gbr,1992
-7337000000.0,gbr,1993
-4538000000.0,gbr,1994
-1354000000.0,gbr,1995
920400000.0,gbr,1996
7182000000.0,gbr,1997
-11380000000.0,gbr,1998
-21670000000.0,gbr,1999
-27260000000.0,gbr,2000
-34510000000.0,gbr,2001
-42020000000.0,gbr,2002
-42960000000.0,gbr,2003
-59770000000.0,gbr,2004
-77640000000.0,gbr,2005
-74940000000.0,gbr,2006
-85340000000.0,gbr,2007
-71920000000.0,gbr,2008
-39940000000.0,gbr,2009
-56770000000.0,gbr,2010
4187000000.0,usa,1960
4892000000.0,usa,1961
4062000000.0,usa,1962
4935000000.0,usa,1963
6893000000.0,usa,1964
5573000000.0,usa,1965
3811000000.0,usa,1966
3537000000.0,usa,1967
1281000000.0,usa,1968
1422000000.0,usa,1969
3900000000.0,usa,1970
700000000.0,usa,1971
-3400000000.0,usa,1972
4100000000.0,usa,1973
-800000000.0,usa,1974
16000000000.0,usa,1975
-1600000000.0,usa,1976
-23100000000.0,usa,1977
-25300000000.0,usa,1978
-22600000000.0,usa,1979
-13000000000.0,usa,1980
-12600000000.0,usa,1981
-20000000000.0,usa,1982
-51600000000.0,usa,1983
-102700000000.0,usa,1984
-115200000000.0,usa,1985
-132600000000.0,usa,1986
-144900000000.0,usa,1987
-110100000000.0,usa,1988
-87900000000.0,usa,1989
-77600000000.0,usa,1990
-26900000000.0,usa,1991
-32800000000.0,usa,1992
-64400000000.0,usa,1993
-92700000000.0,usa,1994
-90700000000.0,usa,1995
-96300000000.0,usa,1996
-101400000000.0,usa,1997
-161800000000.0,usa,1998
-262100000000.0,usa,1999
-382100000000.0,usa,2000
-371000000000.0,usa,2001
-427200000000.0,usa,2002
-504100000000.0,usa,2003
-618700000000.0,usa,2004
-722700000000.0,usa,2005
-769300000000.0,usa,2006
-713100000000.0,usa,2007
-709700000000.0,usa,2008
-391600000000.0,usa,2009
-516900000000.0,usa,2010
-57350000.0,ury,1960
-5800000.0,ury,1961
-50000000.0,ury,1962
2478000.0,ury,1963
14890000.0,ury,1964
131400000.0,ury,1965
102000000.0,ury,1966
23010000.0,ury,1967
47840000.0,ury,1968
25640000.0,ury,1969
-28120000.0,ury,1970
-32250000.0,ury,1971
12000000.0,ury,1972
36170000.0,ury,1973
-102600000.0,ury,1974
-123700000.0,ury,1975
-19040000.0,ury,1976
-113600000.0,ury,1977
-113300000.0,ury,1978
-311200000.0,ury,1979
-569000000.0,ury,1980
-422800000.0,ury,1981
-272100000.0,ury,1982
106400000.0,ury,1983
252500000.0,ury,1984
267700000.0,ury,1985
349700000.0,ury,1986
180000000.0,ury,1987
355000000.0,ury,1988
489000000.0,ury,1989
505500000.0,ury,1990
317400000.0,ury,1991
105900000.0,ury,1992
-64950000.0,ury,1993
-107500000.0,ury,1994
-20080000.0,ury,1995
-38670000.0,ury,1996
-668900000.0,ury,1997
-710900000.0,ury,1998
-765400000.0,ury,1999
-757200000.0,ury,2000
-564300000.0,ury,2001
165200000.0,ury,2002
374100000.0,ury,2003
376100000.0,ury,2004
335200000.0,ury,2005
-269500000.0,ury,2006
-241000000.0,ury,2007
-1458000000.0,ury,2008
164400000.0,ury,2009
293000000.0,ury,2010
-2534000000.0,uzb,1990
-533100000.0,uzb,1991
-2092000000.0,uzb,1992
417400000.0,uzb,1993
-487200000.0,uzb,1994
-14000000.0,uzb,1995
-905000000.0,uzb,1996
-437000000.0,uzb,1997
-45000000.0,uzb,1998
-45000000.0,uzb,1999
421500000.0,uzb,2000
49000000.0,uzb,2001
142000000.0,uzb,2002
679000000.0,uzb,2003
909000000.0,uzb,2004
1315000000.0,uzb,2005
962500000.0,uzb,2006
701000000.0,uzb,2007
764500000.0,uzb,2008
-19370000.0,uzb,2009
213500000.0,uzb,2010
-9782000.0,vut,1980
-2334000.0,vut,1981
-2484000.0,vut,1982
-14010000.0,vut,1983
-6188000.0,vut,1984
-25170000.0,vut,1985
-35670000.0,vut,1986
-37250000.0,vut,1987
-36540000.0,vut,1988
-36850000.0,vut,1989
-40960000.0,vut,1990
-28580000.0,vut,1991
-18960000.0,vut,1992
-17370000.0,vut,1993
-18320000.0,vut,1994
-20430000.0,vut,1995
-17550000.0,vut,1996
4436000.0,vut,1997
-26650000.0,vut,1998
-44160000.0,vut,1999
-23930000.0,vut,2000
-30590000.0,vut,2001
-36130000.0,vut,2002
-15080000.0,vut,2003
-18110000.0,vut,2004
-27970000.0,vut,2005
-28610000.0,vut,2006
-28300000.0,vut,2007
-71300000.0,vut,2008
-46800000.0,vut,2009
-44250000.0,vut,2010
941500000.0,ven,1960
1192000000.0,ven,1961
1390000000.0,ven,1962
1620000000.0,ven,1963
987200000.0,ven,1964
848100000.0,ven,1965
935100000.0,ven,1966
913300000.0,ven,1967
587100000.0,ven,1968
478400000.0,ven,1969
521900000.0,ven,1970
805200000.0,ven,1971
461900000.0,ven,1972
1619000000.0,ven,1973
6391000000.0,ven,1974
2168000000.0,ven,1975
270700000.0,ven,1976
-2886000000.0,ven,1977
-5185000000.0,ven,1978
721400000.0,ven,1979
4667000000.0,ven,1980
3720000000.0,ven,1981
-2006000000.0,ven,1982
6530000000.0,ven,1983
4494000000.0,ven,1984
3507000000.0,ven,1985
-251800000.0,ven,1986
-877200000.0,ven,1987
-3892000000.0,ven,1988
5493000000.0,ven,1989
9060000000.0,ven,1990
2652000000.0,ven,1991
-1494000000.0,ven,1992
-129500000.0,ven,1993
4841000000.0,ven,1994
3962000000.0,ven,1995
10370000000.0,ven,1996
6243000000.0,ven,1997
-1606000000.0,ven,1998
3677000000.0,ven,1999
13630000000.0,ven,2000
4093000000.0,ven,2001
11420000000.0,ven,2002
14320000000.0,ven,2003
19150000000.0,ven,2004
27920000000.0,ven,2005
26370000000.0,ven,2006
13410000000.0,ven,2007
29880000000.0,ven,2008
-7236000000.0,ven,2009
45120000000.0,ven,2010
-2627000000.0,vnm,1986
-3224000000.0,vnm,1987
-2812000000.0,vnm,1988
-642300000.0,vnm,1989
-597900000.0,vnm,1990
-491900000.0,vnm,1991
-403100000.0,vnm,1992
-1156000000.0,vnm,1993
-1539000000.0,vnm,1994
-1886000000.0,vnm,1995
-2705000000.0,vnm,1996
-2185000000.0,vnm,1997
-1988000000.0,vnm,1998
-818900000.0,vnm,1999
-767800000.0,vnm,2000
-745800000.0,vnm,2001
-1812000000.0,vnm,2002
-3307000000.0,vnm,2003
-3429000000.0,vnm,2004
-2213000000.0,vnm,2005
-2778000000.0,vnm,2006
-11260000000.0,vnm,2007
-13850000000.0,vnm,2008
-10060000000.0,vnm,2009
-10940000000.0,vnm,2010
-1630000000.0,pse,1994
-1676000000.0,pse,1995
-1921000000.0,pse,1996
-2051000000.0,pse,1997
-2152000000.0,pse,1998
-2669000000.0,pse,1999
-2270000000.0,pse,2000
-1807000000.0,pse,2001
-1574000000.0,pse,2002
-1767000000.0,pse,2003
-1952000000.0,pse,2004
-2174000000.0,pse,2005
-279900000.0,yem,1990
-1140000000.0,yem,1991
-1260000000.0,yem,1992
-1376000000.0,yem,1993
-695100000.0,yem,1994
-834000000.0,yem,1995
-516500000.0,yem,1996
-602700000.0,yem,1997
-1304000000.0,yem,1998
-177700000.0,yem,1999
711100000.0,yem,2000
88830000.0,yem,2001
-77860000.0,yem,2002
-177200000.0,yem,2003
127400000.0,yem,2004
841100000.0,yem,2005
84180000.0,yem,2006
-1585000000.0,yem,2007
-1500000000.0,yem,2008
-2908000000.0,yem,2009
-1275000000.0,yem,2010
105300000.0,zmb,1960
84280000.0,zmb,1961
67480000.0,zmb,1962
104700000.0,zmb,1963
197800000.0,zmb,1964
154800000.0,zmb,1965
168400000.0,zmb,1966
82460000.0,zmb,1967
103700000.0,zmb,1968
611500000.0,zmb,1969
300900000.0,zmb,1970
-35140000.0,zmb,1971
29960000.0,zmb,1972
385300000.0,zmb,1973
277200000.0,zmb,1974
-479900000.0,zmb,1975
129300000.0,zmb,1976
-65080000.0,zmb,1977
-94410000.0,zmb,1978
301000000.0,zmb,1979
-156200000.0,zmb,1980
-501500000.0,zmb,1981
-340700000.0,zmb,1982
47250000.0,zmb,1983
50020000.0,zmb,1984
-17140000.0,zmb,1985
-28430000.0,zmb,1986
85880000.0,zmb,1987
266200000.0,zmb,1988
-280400000.0,zmb,1989
-23200000.0,zmb,1990
-89100000.0,zmb,1991
-368300000.0,zmb,1992
-223600000.0,zmb,1993
-27420000.0,zmb,1994
-130400000.0,zmb,1995
-246900000.0,zmb,1996
-151900000.0,zmb,1997
-248200000.0,zmb,1998
-330000000.0,zmb,1999
-465800000.0,zmb,2000
-591100000.0,zmb,2001
-521900000.0,zmb,2002
-540200000.0,zmb,2003
-240100000.0,zmb,2004
-149000000.0,zmb,2005
898800000.0,zmb,2006
734000000.0,zmb,2007
357200000.0,zmb,2008
441500000.0,zmb,2009
1470000000.0,zmb,2010
-72940000.0,zwe,1975
102000000.0,zwe,1976
51390000.0,zwe,1977
88610000.0,zwe,1978
-44580000.0,zwe,1979
-210800000.0,zwe,1980
-519200000.0,zwe,1981
-452100000.0,zwe,1982
-235300000.0,zwe,1983
-15490000.0,zwe,1984
11150000.0,zwe,1985
157200000.0,zwe,1986
184800000.0,zwe,1987
264200000.0,zwe,1988
134400000.0,zwe,1989
6539000.0,zwe,1990
-283800000.0,zwe,1991
-625000000.0,zwe,1992
-113400000.0,zwe,1993
-132300000.0,zwe,1994
-190900000.0,zwe,1995
16300000.0,zwe,1996
-598300000.0,zwe,1997
-110600000.0,zwe,1998
267100000.0,zwe,1999
150700000.0,zwe,2000
136900000.0,zwe,2001
-199000000.0,zwe,2002
-324100000.0,zwe,2003
-412200000.0,zwe,2004
-514900000.0,zwe,2005
-593800000.0,zwe,2006
-455200000.0,zwe,2007
-1174000000.0,zwe,2008
-1864000000.0,zwe,2009
-2223000000.0,zwe,2010
