number_of_child_deaths,geo,time
268,stp,1965
270,stp,1966
276,stp,1967
284,stp,1968
293,stp,1969
301,stp,1970
308,stp,1971
311,stp,1972
313,stp,1973
318,stp,1974
328,stp,1975
343,stp,1976
365,stp,1977
387,stp,1978
406,stp,1979
415,stp,1980
418,stp,1981
406,stp,1982
388,stp,1983
373,stp,1984
372,stp,1985
380,stp,1986
407,stp,1987
444,stp,1988
480,stp,1989
507,stp,1990
524,stp,1991
527,stp,1992
520,stp,1993
509,stp,1994
498,stp,1995
487,stp,1996
479,stp,1997
471,stp,1998
462,stp,1999
453,stp,2000
446,stp,2001
435,stp,2002
423,stp,2003
408,stp,2004
393,stp,2005
377,stp,2006
361,stp,2007
346,stp,2008
333,stp,2009
324,stp,2010
316,stp,2011
311,stp,2012
308,stp,2013
303,stp,2014
297,stp,2015
41120,sau,1800
41120,sau,1801
41120,sau,1802
41120,sau,1803
41120,sau,1804
41120,sau,1805
41120,sau,1806
41120,sau,1807
41120,sau,1808
41120,sau,1809
41120,sau,1810
41120,sau,1811
41130,sau,1812
41140,sau,1813
41160,sau,1814
41180,sau,1815
41210,sau,1816
41240,sau,1817
41270,sau,1818
41310,sau,1819
41360,sau,1820
41400,sau,1821
41460,sau,1822
41520,sau,1823
41580,sau,1824
41640,sau,1825
41720,sau,1826
41790,sau,1827
41870,sau,1828
41960,sau,1829
42050,sau,1830
42140,sau,1831
42240,sau,1832
42330,sau,1833
42420,sau,1834
42520,sau,1835
42610,sau,1836
42710,sau,1837
42800,sau,1838
42900,sau,1839
43000,sau,1840
43090,sau,1841
43190,sau,1842
43280,sau,1843
43380,sau,1844
43480,sau,1845
43580,sau,1846
43670,sau,1847
43770,sau,1848
43870,sau,1849
43970,sau,1850
44060,sau,1851
44160,sau,1852
44250,sau,1853
44340,sau,1854
44440,sau,1855
44540,sau,1856
44630,sau,1857
44730,sau,1858
44820,sau,1859
44920,sau,1860
45020,sau,1861
45120,sau,1862
45220,sau,1863
45320,sau,1864
45430,sau,1865
45540,sau,1866
45650,sau,1867
45760,sau,1868
45880,sau,1869
46000,sau,1870
46120,sau,1871
46240,sau,1872
46360,sau,1873
46480,sau,1874
46620,sau,1875
46750,sau,1876
46880,sau,1877
47020,sau,1878
47160,sau,1879
47310,sau,1880
47450,sau,1881
47590,sau,1882
47740,sau,1883
47880,sau,1884
48030,sau,1885
48180,sau,1886
48320,sau,1887
48470,sau,1888
48620,sau,1889
48760,sau,1890
48910,sau,1891
49060,sau,1892
49210,sau,1893
49360,sau,1894
49510,sau,1895
49650,sau,1896
49790,sau,1897
49920,sau,1898
50050,sau,1899
50160,sau,1900
50270,sau,1901
50380,sau,1902
50470,sau,1903
50560,sau,1904
50630,sau,1905
50700,sau,1906
50760,sau,1907
50820,sau,1908
50860,sau,1909
50910,sau,1910
50940,sau,1911
50980,sau,1912
51030,sau,1913
51100,sau,1914
51180,sau,1915
51260,sau,1916
51350,sau,1917
51440,sau,1918
51530,sau,1919
51620,sau,1920
51700,sau,1921
51790,sau,1922
51880,sau,1923
51970,sau,1924
52060,sau,1925
52210,sau,1926
52440,sau,1927
52600,sau,1928
52760,sau,1929
52960,sau,1930
53160,sau,1931
53350,sau,1932
53540,sau,1933
53730,sau,1934
53920,sau,1935
54100,sau,1936
54290,sau,1937
54470,sau,1938
54650,sau,1939
54830,sau,1940
55010,sau,1941
55180,sau,1942
55360,sau,1943
55530,sau,1944
55700,sau,1945
52820,sau,1946
50200,sau,1947
47490,sau,1948
44870,sau,1949
42310,sau,1950
42150,sau,1951
42420,sau,1952
42780,sau,1953
43230,sau,1954
43750,sau,1955
44350,sau,1956
45020,sau,1957
45750,sau,1958
46530,sau,1959
47350,sau,1960
47490,sau,1961
47640,sau,1962
47800,sau,1963
48000,sau,1964
48220,sau,1965
48510,sau,1966
48860,sau,1967
49280,sau,1968
49790,sau,1969
50360,sau,1970
49100,sau,1971
44920,sau,1972
44080,sau,1973
43560,sau,1974
43160,sau,1975
42580,sau,1976
41860,sau,1977
41310,sau,1978
40860,sau,1979
40550,sau,1980
40010,sau,1981
39600,sau,1982
39030,sau,1983
38010,sau,1984
36360,sau,1985
34680,sau,1986
32460,sau,1987
29960,sau,1988
27440,sau,1989
25050,sau,1990
22990,sau,1991
21100,sau,1992
19480,sau,1993
18130,sau,1994
16940,sau,1995
15870,sau,1996
15040,sau,1997
14310,sau,1998
13630,sau,1999
13110,sau,2000
12470,sau,2001
11940,sau,2002
11490,sau,2003
11110,sau,2004
10950,sau,2005
10870,sau,2006
10870,sau,2007
10840,sau,2008
10820,sau,2009
10640,sau,2010
10440,sau,2011
10150,sau,2012
9795,sau,2013
9405,sau,2014
9002,sau,2015
20640,sen,1800
20640,sen,1801
20640,sen,1802
20640,sen,1803
20640,sen,1804
20640,sen,1805
20640,sen,1806
20640,sen,1807
20640,sen,1808
20640,sen,1809
20640,sen,1810
20650,sen,1811
20660,sen,1812
20680,sen,1813
20710,sen,1814
20740,sen,1815
20780,sen,1816
20830,sen,1817
20880,sen,1818
20940,sen,1819
21010,sen,1820
21090,sen,1821
21170,sen,1822
21260,sen,1823
21360,sen,1824
21460,sen,1825
21570,sen,1826
21690,sen,1827
21820,sen,1828
21950,sen,1829
22090,sen,1830
22240,sen,1831
22390,sen,1832
22540,sen,1833
22690,sen,1834
22840,sen,1835
23000,sen,1836
23150,sen,1837
23310,sen,1838
23470,sen,1839
23620,sen,1840
23780,sen,1841
23940,sen,1842
24100,sen,1843
24270,sen,1844
24430,sen,1845
24600,sen,1846
24760,sen,1847
24930,sen,1848
25100,sen,1849
25260,sen,1850
25440,sen,1851
25620,sen,1852
25800,sen,1853
25980,sen,1854
26170,sen,1855
26350,sen,1856
26540,sen,1857
26720,sen,1858
26910,sen,1859
27100,sen,1860
27290,sen,1861
27480,sen,1862
27680,sen,1863
27870,sen,1864
28070,sen,1865
28270,sen,1866
28470,sen,1867
28670,sen,1868
28870,sen,1869
29070,sen,1870
29280,sen,1871
29480,sen,1872
29680,sen,1873
29890,sen,1874
30100,sen,1875
30320,sen,1876
30530,sen,1877
30740,sen,1878
30960,sen,1879
31180,sen,1880
31390,sen,1881
31610,sen,1882
31840,sen,1883
32060,sen,1884
32280,sen,1885
32510,sen,1886
32740,sen,1887
32960,sen,1888
33200,sen,1889
33430,sen,1890
33670,sen,1891
33900,sen,1892
34140,sen,1893
34380,sen,1894
34620,sen,1895
34860,sen,1896
35100,sen,1897
35330,sen,1898
35560,sen,1899
35780,sen,1900
36000,sen,1901
36220,sen,1902
36430,sen,1903
36640,sen,1904
36840,sen,1905
37040,sen,1906
37230,sen,1907
37410,sen,1908
37600,sen,1909
37780,sen,1910
37960,sen,1911
38140,sen,1912
38310,sen,1913
38490,sen,1914
38670,sen,1915
38850,sen,1916
39030,sen,1917
39200,sen,1918
39360,sen,1919
39540,sen,1920
39700,sen,1921
39880,sen,1922
40400,sen,1923
40820,sen,1924
41360,sen,1925
41980,sen,1926
42740,sen,1927
42740,sen,1928
42880,sen,1929
43230,sen,1930
43700,sen,1931
44030,sen,1932
44480,sen,1933
44780,sen,1934
45200,sen,1935
45480,sen,1936
45880,sen,1937
46140,sen,1938
46370,sen,1939
46600,sen,1940
46240,sen,1941
45870,sen,1942
45500,sen,1943
43220,sen,1944
43110,sen,1945
43030,sen,1946
42920,sen,1947
42850,sen,1948
42740,sen,1949
37360,sen,1950
38450,sen,1951
39550,sen,1952
40440,sen,1953
41140,sen,1954
41830,sen,1955
42820,sen,1956
43380,sen,1957
43750,sen,1958
44250,sen,1959
45190,sen,1960
46320,sen,1961
47620,sen,1962
49000,sen,1963
50440,sen,1964
51860,sen,1965
53220,sen,1966
54320,sen,1967
55200,sen,1968
56080,sen,1969
56950,sen,1970
57930,sen,1971
58420,sen,1972
58450,sen,1973
58040,sen,1974
57300,sen,1975
56730,sen,1976
55580,sen,1977
54260,sen,1978
53060,sen,1979
52230,sen,1980
51640,sen,1981
50940,sen,1982
50150,sen,1983
49200,sen,1984
48160,sen,1985
46860,sen,1986
45590,sen,1987
44540,sen,1988
43900,sen,1989
43760,sen,1990
44290,sen,1991
45170,sen,1992
46300,sen,1993
47550,sen,1994
48880,sen,1995
50230,sen,1996
51140,sen,1997
51580,sen,1998
51420,sen,1999
50600,sen,2000
49200,sen,2001
47300,sen,2002
45150,sen,2003
42850,sen,2004
40540,sen,2005
38360,sen,2006
36200,sen,2007
34190,sen,2008
32430,sen,2009
30940,sen,2010
29730,sen,2011
28890,sen,2012
28310,sen,2013
27780,sen,2014
27060,sen,2015
33050,srb,1800
33050,srb,1801
33050,srb,1802
33050,srb,1803
33050,srb,1804
33050,srb,1805
33050,srb,1806
33050,srb,1807
33050,srb,1808
33050,srb,1809
33050,srb,1810
33060,srb,1811
33090,srb,1812
33140,srb,1813
33190,srb,1814
33260,srb,1815
33350,srb,1816
33450,srb,1817
33560,srb,1818
33690,srb,1819
33840,srb,1820
34000,srb,1821
34170,srb,1822
34360,srb,1823
34570,srb,1824
34790,srb,1825
35030,srb,1826
35280,srb,1827
35550,srb,1828
35840,srb,1829
36140,srb,1830
36460,srb,1831
36780,srb,1832
37100,srb,1833
37430,srb,1834
37760,srb,1835
38100,srb,1836
38430,srb,1837
38770,srb,1838
39110,srb,1839
39460,srb,1840
39810,srb,1841
40160,srb,1842
40510,srb,1843
40870,srb,1844
41230,srb,1845
41600,srb,1846
41960,srb,1847
42330,srb,1848
42710,srb,1849
43080,srb,1850
43200,srb,1851
43300,srb,1852
43410,srb,1853
43520,srb,1854
43620,srb,1855
43730,srb,1856
43830,srb,1857
43930,srb,1858
44100,srb,1859
44200,srb,1860
44300,srb,1861
47090,srb,1862
49850,srb,1863
52660,srb,1864
53180,srb,1865
53710,srb,1866
54240,srb,1867
54780,srb,1868
55320,srb,1869
55870,srb,1870
55850,srb,1871
55820,srb,1872
55770,srb,1873
55730,srb,1874
55690,srb,1875
55640,srb,1876
55570,srb,1877
55510,srb,1878
52680,srb,1879
49980,srb,1880
47850,srb,1881
45810,srb,1882
43860,srb,1883
41990,srb,1884
40200,srb,1885
38490,srb,1886
36850,srb,1887
35280,srb,1888
39910,srb,1889
37320,srb,1890
44050,srb,1891
52420,srb,1892
47420,srb,1893
44840,srb,1894
44020,srb,1895
47220,srb,1896
47870,srb,1897
46790,srb,1898
44590,srb,1899
44540,srb,1900
42190,srb,1901
43460,srb,1902
42740,srb,1903
36910,srb,1904
44760,srb,1905
39450,srb,1906
41440,srb,1907
45690,srb,1908
53300,srb,1909
40960,srb,1910
37940,srb,1911
37210,srb,1912
36480,srb,1913
35710,srb,1914
35010,srb,1915
34260,srb,1916
33590,srb,1917
32930,srb,1918
32220,srb,1919
31580,srb,1920
30960,srb,1921
30280,srb,1922
29680,srb,1923
29080,srb,1924
28450,srb,1925
27870,srb,1926
27310,srb,1927
26700,srb,1928
26160,srb,1929
25820,srb,1930
25470,srb,1931
25140,srb,1932
24800,srb,1933
24470,srb,1934
24140,srb,1935
23810,srb,1936
23490,srb,1937
23170,srb,1938
22850,srb,1939
22540,srb,1940
22230,srb,1941
21920,srb,1942
21610,srb,1943
21200,srb,1944
20800,srb,1945
20410,srb,1946
20020,srb,1947
19630,srb,1948
19260,srb,1949
18880,srb,1950
17960,srb,1951
16680,srb,1952
15550,srb,1953
14540,srb,1954
13650,srb,1955
12870,srb,1956
12190,srb,1957
11600,srb,1958
11100,srb,1959
10660,srb,1960
10270,srb,1961
9933,srb,1962
9624,srb,1963
9341,srb,1964
9079,srb,1965
8842,srb,1966
8628,srb,1967
8439,srb,1968
8269,srb,1969
8117,srb,1970
7978,srb,1971
7849,srb,1972
7722,srb,1973
7595,srb,1974
7458,srb,1975
7307,srb,1976
7143,srb,1977
6964,srb,1978
6770,srb,1979
6970,srb,1980
6666,srb,1981
6315,srb,1982
5918,srb,1983
6246,srb,1984
5987,srb,1985
5764,srb,1986
5491,srb,1987
5134,srb,1988
4699,srb,1989
4225,srb,1990
3764,srb,1991
3407,srb,1992
3137,srb,1993
2859,srb,1994
2511,srb,1995
2205,srb,1996
1962,srb,1997
1787,srb,1998
1689,srb,1999
1607,srb,2000
1510,srb,2001
1371,srb,2002
1184,srb,2003
1014,srb,2004
897,srb,2005
815,srb,2006
765,srb,2007
744,srb,2008
720,srb,2009
697,srb,2010
668,srb,2011
651,srb,2012
635,srb,2013
628,srb,2014
619,srb,2015
204,syc,1800
202,syc,1801
201,syc,1802
199,syc,1803
197,syc,1804
195,syc,1805
194,syc,1806
192,syc,1807
190,syc,1808
189,syc,1809
187,syc,1810
185,syc,1811
184,syc,1812
182,syc,1813
180,syc,1814
179,syc,1815
178,syc,1816
176,syc,1817
175,syc,1818
174,syc,1819
173,syc,1820
171,syc,1821
170,syc,1822
169,syc,1823
168,syc,1824
167,syc,1825
166,syc,1826
165,syc,1827
164,syc,1828
163,syc,1829
162,syc,1830
161,syc,1831
160,syc,1832
159,syc,1833
158,syc,1834
158,syc,1835
157,syc,1836
156,syc,1837
155,syc,1838
154,syc,1839
153,syc,1840
153,syc,1841
152,syc,1842
151,syc,1843
150,syc,1844
149,syc,1845
149,syc,1846
148,syc,1847
147,syc,1848
146,syc,1849
145,syc,1850
144,syc,1851
144,syc,1852
143,syc,1853
142,syc,1854
141,syc,1855
141,syc,1856
140,syc,1857
139,syc,1858
138,syc,1859
138,syc,1860
137,syc,1861
136,syc,1862
136,syc,1863
135,syc,1864
134,syc,1865
133,syc,1866
133,syc,1867
132,syc,1868
131,syc,1869
131,syc,1870
130,syc,1871
129,syc,1872
128,syc,1873
128,syc,1874
127,syc,1875
126,syc,1876
126,syc,1877
125,syc,1878
124,syc,1879
124,syc,1880
123,syc,1881
122,syc,1882
122,syc,1883
121,syc,1884
120,syc,1885
120,syc,1886
119,syc,1887
119,syc,1888
119,syc,1889
119,syc,1890
119,syc,1891
119,syc,1892
119,syc,1893
120,syc,1894
121,syc,1895
122,syc,1896
123,syc,1897
124,syc,1898
125,syc,1899
126,syc,1900
127,syc,1901
128,syc,1902
129,syc,1903
131,syc,1904
132,syc,1905
133,syc,1906
135,syc,1907
136,syc,1908
137,syc,1909
139,syc,1910
140,syc,1911
140,syc,1912
140,syc,1913
140,syc,1914
140,syc,1915
140,syc,1916
140,syc,1917
140,syc,1918
140,syc,1919
140,syc,1920
139,syc,1921
139,syc,1922
139,syc,1923
139,syc,1924
139,syc,1925
139,syc,1926
139,syc,1927
138,syc,1928
138,syc,1929
141,syc,1930
143,syc,1931
145,syc,1932
147,syc,1933
150,syc,1934
152,syc,1935
154,syc,1936
156,syc,1937
158,syc,1938
160,syc,1939
162,syc,1940
164,syc,1941
165,syc,1942
162,syc,1943
164,syc,1944
167,syc,1945
170,syc,1946
172,syc,1947
175,syc,1948
177,syc,1949
125,syc,1950
146,syc,1951
163,syc,1952
173,syc,1953
178,syc,1954
177,syc,1955
174,syc,1956
166,syc,1957
157,syc,1958
150,syc,1959
146,syc,1960
145,syc,1961
148,syc,1962
154,syc,1963
158,syc,1964
160,syc,1965
158,syc,1966
153,syc,1967
145,syc,1968
136,syc,1969
129,syc,1970
121,syc,1971
114,syc,1972
107,syc,1973
100,syc,1974
92,syc,1975
84,syc,1976
76,syc,1977
69,syc,1978
61,syc,1979
55,syc,1980
50,syc,1981
46,syc,1982
43,syc,1983
39,syc,1984
37,syc,1985
34,syc,1986
32,syc,1987
30,syc,1988
28,syc,1989
27,syc,1990
26,syc,1991
25,syc,1992
25,syc,1993
24,syc,1994
23,syc,1995
23,syc,1996
22,syc,1997
21,syc,1998
20,syc,1999
20,syc,2000
21,syc,2001
22,syc,2002
23,syc,2003
24,syc,2004
25,syc,2005
25,syc,2006
25,syc,2007
25,syc,2008
25,syc,2009
24,syc,2010
25,syc,2011
24,syc,2012
24,syc,2013
24,syc,2014
23,syc,2015
16330,sle,1800
16330,sle,1801
16330,sle,1802
16330,sle,1803
16330,sle,1804
16330,sle,1805
16330,sle,1806
16330,sle,1807
16330,sle,1808
16330,sle,1809
16330,sle,1810
16340,sle,1811
16350,sle,1812
16360,sle,1813
16390,sle,1814
16410,sle,1815
16440,sle,1816
16480,sle,1817
16520,sle,1818
16570,sle,1819
16630,sle,1820
16690,sle,1821
16750,sle,1822
16820,sle,1823
16900,sle,1824
16980,sle,1825
17070,sle,1826
17160,sle,1827
17260,sle,1828
17370,sle,1829
17480,sle,1830
17600,sle,1831
17710,sle,1832
17830,sle,1833
17950,sle,1834
18070,sle,1835
18190,sle,1836
18320,sle,1837
18440,sle,1838
18560,sle,1839
18690,sle,1840
18810,sle,1841
18940,sle,1842
19070,sle,1843
19190,sle,1844
19320,sle,1845
19450,sle,1846
19580,sle,1847
19720,sle,1848
19850,sle,1849
19980,sle,1850
20120,sle,1851
20260,sle,1852
20410,sle,1853
20550,sle,1854
20700,sle,1855
20840,sle,1856
20990,sle,1857
21140,sle,1858
21290,sle,1859
21440,sle,1860
21590,sle,1861
21740,sle,1862
21900,sle,1863
22050,sle,1864
22210,sle,1865
22360,sle,1866
22520,sle,1867
22680,sle,1868
22840,sle,1869
23000,sle,1870
23160,sle,1871
23330,sle,1872
23490,sle,1873
23650,sle,1874
23820,sle,1875
23990,sle,1876
24160,sle,1877
24330,sle,1878
24500,sle,1879
24670,sle,1880
24840,sle,1881
25020,sle,1882
25190,sle,1883
25370,sle,1884
25550,sle,1885
25730,sle,1886
25910,sle,1887
26090,sle,1888
26280,sle,1889
26460,sle,1890
26650,sle,1891
26840,sle,1892
27030,sle,1893
27220,sle,1894
27410,sle,1895
27600,sle,1896
27780,sle,1897
27970,sle,1898
28150,sle,1899
28330,sle,1900
28500,sle,1901
28670,sle,1902
28840,sle,1903
29010,sle,1904
29170,sle,1905
29330,sle,1906
29480,sle,1907
29620,sle,1908
29770,sle,1909
29920,sle,1910
30060,sle,1911
30200,sle,1912
30340,sle,1913
30480,sle,1914
30620,sle,1915
30760,sle,1916
30900,sle,1917
31030,sle,1918
31160,sle,1919
31290,sle,1920
31420,sle,1921
31560,sle,1922
31690,sle,1923
31820,sle,1924
31960,sle,1925
32090,sle,1926
32320,sle,1927
32550,sle,1928
32880,sle,1929
33430,sle,1930
33980,sle,1931
34440,sle,1932
34780,sle,1933
35220,sle,1934
35560,sle,1935
35990,sle,1936
36320,sle,1937
36750,sle,1938
37180,sle,1939
37490,sle,1940
37910,sle,1941
38210,sle,1942
38630,sle,1943
38920,sle,1944
39330,sle,1945
38920,sle,1946
38620,sle,1947
38850,sle,1948
39080,sle,1949
39310,sle,1950
39250,sle,1951
39380,sle,1952
39540,sle,1953
39700,sle,1954
39880,sle,1955
40070,sle,1956
40020,sle,1957
39950,sle,1958
39950,sle,1959
37550,sle,1960
37630,sle,1961
37430,sle,1962
37000,sle,1963
36580,sle,1964
36270,sle,1965
36090,sle,1966
35800,sle,1967
35450,sle,1968
35300,sle,1969
35370,sle,1970
35650,sle,1971
35950,sle,1972
36280,sle,1973
36660,sle,1974
37110,sle,1975
37630,sle,1976
38000,sle,1977
38330,sle,1978
38640,sle,1979
39090,sle,1980
39610,sle,1981
40120,sle,1982
40640,sle,1983
41310,sle,1984
42200,sle,1985
43270,sle,1986
44400,sle,1987
45510,sle,1988
46100,sle,1989
46000,sle,1990
45970,sle,1991
45280,sle,1992
44150,sle,1993
43020,sle,1994
42280,sle,1995
41360,sle,1996
40580,sle,1997
40120,sle,1998
40200,sle,1999
40920,sle,2000
41200,sle,2001
41770,sle,2002
42320,sle,2003
42600,sle,2004
42290,sle,2005
41890,sle,2006
40880,sle,2007
39340,sle,2008
37500,sle,2009
35440,sle,2010
33370,sle,2011
31290,sle,2012
29340,sle,2013
27730,sle,2014
26470,sle,2015
526,sgp,1800
526,sgp,1801
525,sgp,1802
525,sgp,1803
525,sgp,1804
524,sgp,1805
524,sgp,1806
523,sgp,1807
523,sgp,1808
523,sgp,1809
522,sgp,1810
523,sgp,1811
524,sgp,1812
524,sgp,1813
527,sgp,1814
529,sgp,1815
532,sgp,1816
536,sgp,1817
540,sgp,1818
545,sgp,1819
534,sgp,1820
523,sgp,1821
515,sgp,1822
506,sgp,1823
497,sgp,1824
504,sgp,1825
512,sgp,1826
521,sgp,1827
531,sgp,1828
540,sgp,1829
551,sgp,1830
562,sgp,1831
573,sgp,1832
586,sgp,1833
598,sgp,1834
609,sgp,1835
622,sgp,1836
634,sgp,1837
648,sgp,1838
661,sgp,1839
674,sgp,1840
688,sgp,1841
702,sgp,1842
716,sgp,1843
731,sgp,1844
746,sgp,1845
760,sgp,1846
776,sgp,1847
791,sgp,1848
808,sgp,1849
824,sgp,1850
840,sgp,1851
857,sgp,1852
875,sgp,1853
891,sgp,1854
910,sgp,1855
927,sgp,1856
946,sgp,1857
965,sgp,1858
983,sgp,1859
1004,sgp,1860
1025,sgp,1861
1045,sgp,1862
1069,sgp,1863
1093,sgp,1864
1117,sgp,1865
1144,sgp,1866
1171,sgp,1867
1201,sgp,1868
1232,sgp,1869
1263,sgp,1870
1297,sgp,1871
1332,sgp,1872
1361,sgp,1873
1400,sgp,1874
1441,sgp,1875
1482,sgp,1876
1521,sgp,1877
1566,sgp,1878
1616,sgp,1879
1667,sgp,1880
1712,sgp,1881
1767,sgp,1882
748,sgp,1883
785,sgp,1884
825,sgp,1885
866,sgp,1886
908,sgp,1887
953,sgp,1888
1002,sgp,1889
1054,sgp,1890
1108,sgp,1891
1164,sgp,1892
1223,sgp,1893
1285,sgp,1894
1349,sgp,1895
1416,sgp,1896
1485,sgp,1897
1557,sgp,1898
1632,sgp,1899
1710,sgp,1900
1791,sgp,1901
1871,sgp,1902
1959,sgp,1903
2039,sgp,1904
2122,sgp,1905
2208,sgp,1906
2292,sgp,1907
2384,sgp,1908
2489,sgp,1909
2599,sgp,1910
2711,sgp,1911
2829,sgp,1912
2945,sgp,1913
3088,sgp,1914
3235,sgp,1915
3388,sgp,1916
3543,sgp,1917
3702,sgp,1918
3883,sgp,1919
4125,sgp,1920
4379,sgp,1921
4676,sgp,1922
4920,sgp,1923
5248,sgp,1924
5572,sgp,1925
5942,sgp,1926
6312,sgp,1927
6702,sgp,1928
7156,sgp,1929
7561,sgp,1930
7423,sgp,1931
7013,sgp,1932
7021,sgp,1933
7424,sgp,1934
7328,sgp,1935
8292,sgp,1936
7795,sgp,1937
8354,sgp,1938
6973,sgp,1939
8030,sgp,1940
9265,sgp,1941
10680,sgp,1942
12290,sgp,1943
18640,sgp,1944
14610,sgp,1945
5630,sgp,1946
5570,sgp,1947
5260,sgp,1948
4698,sgp,1949
5649,sgp,1950
5252,sgp,1951
5145,sgp,1952
4735,sgp,1953
4001,sgp,1954
3944,sgp,1955
3885,sgp,1956
3790,sgp,1957
3649,sgp,1958
3428,sgp,1959
3137,sgp,1960
2839,sgp,1961
2535,sgp,1962
2270,sgp,1963
2044,sgp,1964
1851,sgp,1965
1681,sgp,1966
1523,sgp,1967
1387,sgp,1968
1283,sgp,1969
1214,sgp,1970
1167,sgp,1971
1121,sgp,1972
1052,sgp,1973
962,sgp,1974
853,sgp,1975
746,sgp,1976
658,sgp,1977
595,sgp,1978
552,sgp,1979
520,sgp,1980
502,sgp,1981
503,sgp,1982
514,sgp,1983
524,sgp,1984
515,sgp,1985
498,sgp,1986
461,sgp,1987
421,sgp,1988
380,sgp,1989
358,sgp,1990
341,sgp,1991
342,sgp,1992
345,sgp,1993
343,sgp,1994
337,sgp,1995
317,sgp,1996
284,sgp,1997
246,sgp,1998
207,sgp,1999
180,sgp,2000
160,sgp,2001
148,sgp,2002
144,sgp,2003
141,sgp,2004
140,sgp,2005
142,sgp,2006
145,sgp,2007
142,sgp,2008
143,sgp,2009
145,sgp,2010
147,sgp,2011
148,sgp,2012
149,sgp,2013
150,sgp,2014
145,sgp,2015
32210,svk,1800
32210,svk,1801
32210,svk,1802
32210,svk,1803
32210,svk,1804
32210,svk,1805
32210,svk,1806
32210,svk,1807
32210,svk,1808
32210,svk,1809
32210,svk,1810
32210,svk,1811
32220,svk,1812
32240,svk,1813
32260,svk,1814
32290,svk,1815
32320,svk,1816
32360,svk,1817
32410,svk,1818
32460,svk,1819
32520,svk,1820
32580,svk,1821
32650,svk,1822
32720,svk,1823
32800,svk,1824
32890,svk,1825
32980,svk,1826
33080,svk,1827
33180,svk,1828
33290,svk,1829
33410,svk,1830
33530,svk,1831
33650,svk,1832
33780,svk,1833
33900,svk,1834
34020,svk,1835
34150,svk,1836
34270,svk,1837
34400,svk,1838
34520,svk,1839
34650,svk,1840
34770,svk,1841
34900,svk,1842
35030,svk,1843
35160,svk,1844
35280,svk,1845
35410,svk,1846
35540,svk,1847
35670,svk,1848
35800,svk,1849
35930,svk,1850
36060,svk,1851
36190,svk,1852
36320,svk,1853
36450,svk,1854
36580,svk,1855
36710,svk,1856
36840,svk,1857
36980,svk,1858
37110,svk,1859
37240,svk,1860
37370,svk,1861
37510,svk,1862
37640,svk,1863
37780,svk,1864
37910,svk,1865
38050,svk,1866
38180,svk,1867
38320,svk,1868
38460,svk,1869
38600,svk,1870
38740,svk,1871
41590,svk,1872
41770,svk,1873
41960,svk,1874
42150,svk,1875
42340,svk,1876
42520,svk,1877
42350,svk,1878
42180,svk,1879
42000,svk,1880
41820,svk,1881
41640,svk,1882
42020,svk,1883
42400,svk,1884
42790,svk,1885
43180,svk,1886
43570,svk,1887
43230,svk,1888
42890,svk,1889
42540,svk,1890
42190,svk,1891
41840,svk,1892
41850,svk,1893
41850,svk,1894
41860,svk,1895
41450,svk,1896
41040,svk,1897
40390,svk,1898
39740,svk,1899
39090,svk,1900
38440,svk,1901
37780,svk,1902
37090,svk,1903
36400,svk,1904
35710,svk,1905
35020,svk,1906
34340,svk,1907
33520,svk,1908
32720,svk,1909
31910,svk,1910
31120,svk,1911
30330,svk,1912
27240,svk,1913
24200,svk,1914
21220,svk,1915
18280,svk,1916
15400,svk,1917
19340,svk,1918
22390,svk,1919
25370,svk,1920
28820,svk,1921
26750,svk,1922
25490,svk,1923
23490,svk,1924
21850,svk,1925
21150,svk,1926
19680,svk,1927
18940,svk,1928
17520,svk,1929
17230,svk,1930
17010,svk,1931
16850,svk,1932
16620,svk,1933
16390,svk,1934
16150,svk,1935
15980,svk,1936
15740,svk,1937
15430,svk,1938
15110,svk,1939
14790,svk,1940
14740,svk,1941
14680,svk,1942
14620,svk,1943
14570,svk,1944
14510,svk,1945
14440,svk,1946
14380,svk,1947
14320,svk,1948
14250,svk,1949
14190,svk,1950
13770,svk,1951
9644,svk,1952
8179,svk,1953
6584,svk,1954
5778,svk,1955
5176,svk,1956
5733,svk,1957
4474,svk,1958
3989,svk,1959
3440,svk,1960
3172,svk,1961
2834,svk,1962
2905,svk,1963
2736,svk,1964
2979,svk,1965
2750,svk,1966
2510,svk,1967
2379,svk,1968
2631,svk,1969
2570,svk,1970
2496,svk,1971
2647,svk,1972
2741,svk,1973
2574,svk,1974
2636,svk,1975
2719,svk,1976
2406,svk,1977
2450,svk,1978
2306,svk,1979
2238,svk,1980
2493,svk,1981
2308,svk,1982
2135,svk,1983
1980,svk,1984
1848,svk,1985
1751,svk,1986
1677,svk,1987
1620,svk,1988
1556,svk,1989
1486,svk,1990
1392,svk,1991
1303,svk,1992
1198,svk,1993
1099,svk,1994
1000,svk,1995
903,svk,1996
806,svk,1997
725,svk,1998
654,svk,1999
601,svk,2000
568,svk,2001
549,svk,2002
545,svk,2003
539,svk,2004
537,svk,2005
530,svk,2006
526,svk,2007
521,svk,2008
510,svk,2009
500,svk,2010
480,svk,2011
460,svk,2012
437,svk,2013
416,svk,2014
400,svk,2015
5934,svn,1800
5923,svn,1801
5913,svn,1802
5902,svn,1803
5891,svn,1804
5880,svn,1805
5869,svn,1806
5859,svn,1807
5848,svn,1808
5837,svn,1809
5816,svn,1810
5807,svn,1811
