geo,total_gdp_us_inflation_adjusted,time
gbr,1702000000000,2005
gbr,1746000000000,2006
gbr,1807000000000,2007
gbr,1787000000000,2008
gbr,1709000000000,2009
gbr,1745000000000,2010
gbr,1756000000000,2011
usa,2479000000000,1960
usa,2536000000000,1961
usa,2691000000000,1962
usa,2810000000000,1963
usa,2973000000000,1964
usa,3163000000000,1965
usa,3368000000000,1966
usa,3453000000000,1967
usa,3618000000000,1968
usa,3730000000000,1969
usa,3738000000000,1970
usa,3867000000000,1971
usa,4081000000000,1972
usa,4322000000000,1973
usa,4299000000000,1974
usa,4291000000000,1975
usa,4524000000000,1976
usa,4733000000000,1977
usa,5000000000000,1978
usa,5157000000000,1979
usa,5142000000000,1980
usa,5273000000000,1981
usa,5168000000000,1982
usa,5402000000000,1983
usa,5791000000000,1984
usa,6029000000000,1985
usa,6235000000000,1986
usa,6433000000000,1987
usa,6696000000000,1988
usa,6935000000000,1989
usa,7064000000000,1990
usa,7045000000000,1991
usa,7285000000000,1992
usa,7495000000000,1993
usa,7803000000000,1994
usa,8002000000000,1995
usa,8305000000000,1996
usa,8679000000000,1997
usa,9061000000000,1998
usa,9502000000000,1999
usa,9899000000000,2000
usa,10010000000000,2001
usa,10190000000000,2002
usa,10450000000000,2003
usa,10810000000000,2004
usa,11150000000000,2005
usa,11440000000000,2006
usa,11660000000000,2007
usa,11620000000000,2008
usa,11210000000000,2009
usa,11550000000000,2010
usa,11740000000000,2011
ury,10610000000,1960
ury,10880000000,1961
ury,10710000000,1962
ury,10730000000,1963
ury,10990000000,1964
ury,11100000000,1965
ury,11440000000,1966
ury,11020000000,1967
ury,11230000000,1968
ury,11890000000,1969
ury,12170000000,1970
ury,12140000000,1971
ury,11980000000,1972
ury,12010000000,1973
ury,12360000000,1974
ury,13110000000,1975
ury,13630000000,1976
ury,13830000000,1977
ury,14570000000,1978
ury,15470000000,1979
ury,16380000000,1980
ury,16630000000,1981
ury,15010000000,1982
ury,13470000000,1983
ury,13310000000,1984
ury,13510000000,1985
ury,14700000000,1986
ury,15870000000,1987
ury,16110000000,1988
ury,16290000000,1989
ury,16340000000,1990
ury,16910000000,1991
ury,18250000000,1992
ury,18740000000,1993
ury,20100000000,1994
ury,19810000000,1995
ury,20920000000,1996
ury,22710000000,1997
ury,23730000000,1998
ury,23270000000,1999
ury,22820000000,2000
ury,21950000000,2001
ury,20250000000,2002
ury,20410000000,2003
ury,21430000000,2004
ury,23030000000,2005
ury,23980000000,2006
ury,25540000000,2007
ury,27380000000,2008
ury,28040000000,2009
ury,30530000000,2010
ury,32270000000,2011
uzb,12290000000,1987
uzb,13410000000,1988
uzb,13820000000,1989
uzb,14040000000,1990
uzb,13970000000,1991
uzb,12410000000,1992
uzb,12120000000,1993
uzb,11490000000,1994
uzb,11390000000,1995
uzb,11580000000,1996
uzb,12190000000,1997
uzb,12710000000,1998
uzb,13260000000,1999
uzb,13760000000,2000
uzb,14340000000,2001
uzb,14910000000,2002
uzb,15540000000,2003
uzb,16730000000,2004
uzb,17910000000,2005
uzb,19210000000,2006
uzb,21040000000,2007
uzb,22930000000,2008
uzb,24790000000,2009
uzb,26900000000,2010
uzb,29130000000,2011
vut,139800000,1979
vut,123900000,1980
vut,129100000,1981
vut,142900000,1982
vut,162700000,1983
vut,178300000,1984
vut,180000000,1985
vut,179800000,1986
vut,174600000,1987
vut,171600000,1988
vut,174200000,1989
vut,194600000,1990
vut,200700000,1991
vut,206000000,1992
vut,207500000,1993
vut,226300000,1994
vut,228600000,1995
vut,233900000,1996
vut,245400000,1997
vut,255900000,1998
vut,256800000,1999
vut,272000000,2000
vut,262500000,2001
vut,251000000,2002
vut,260400000,2003
vut,272000000,2004
vut,286300000,2005
vut,307400000,2006
vut,327400000,2007
vut,347600000,2008
vut,359600000,2009
vut,370500000,2010
vut,386500000,2011
ven,41120000000,1960
ven,42430000000,1961
ven,46050000000,1962
ven,47850000000,1963
ven,53170000000,1964
ven,55390000000,1965
ven,56220000000,1966
ven,57820000000,1967
ven,62060000000,1968
ven,62500000000,1969
ven,67320000000,1970
ven,68310000000,1971
ven,69190000000,1972
ven,74110000000,1973
ven,75640000000,1974
ven,77830000000,1975
ven,83850000000,1976
ven,89110000000,1977
ven,91200000000,1978
ven,91890000000,1979
ven,87830000000,1980
ven,87510000000,1981
ven,85700000000,1982
ven,82470000000,1983
ven,83660000000,1984
ven,83820000000,1985
ven,89280000000,1986
ven,92480000000,1987
ven,97860000000,1988
ven,89480000000,1989
ven,95260000000,1990
ven,104500000000,1991
ven,110900000000,1992
ven,111200000000,1993
ven,108600000000,1994
ven,112900000000,1995
ven,112600000000,1996
ven,119800000000,1997
ven,120200000000,1998
ven,113000000000,1999
ven,117100000000,2000
ven,121100000000,2001
ven,110400000000,2002
ven,101800000000,2003
ven,120500000000,2004
ven,132900000000,2005
ven,146000000000,2006
ven,158800000000,2007
ven,167200000000,2008
ven,161800000000,2009
ven,159400000000,2010
ven,166100000000,2011
pse,2908000000,1994
pse,3083000000,1995
pse,3172000000,1996
pse,3573000000,1997
pse,4004000000,1998
pse,4355000000,1999
pse,4113000000,2000
pse,3505000000,2001
pse,3151000000,2002
pse,3344000000,2003
pse,3553000000,2004
pse,3776000000,2005
vnm,11450000000,1984
vnm,11890000000,1985
vnm,12220000000,1986
vnm,12660000000,1987
vnm,13310000000,1988
vnm,14290000000,1989
vnm,15020000000,1990
vnm,15910000000,1991
vnm,17290000000,1992
vnm,18680000000,1993
vnm,20340000000,1994
vnm,22280000000,1995
vnm,24360000000,1996
vnm,26340000000,1997
vnm,27860000000,1998
vnm,29190000000,1999
vnm,31170000000,2000
vnm,33320000000,2001
vnm,35680000000,2002
vnm,38300000000,2003
vnm,41280000000,2004
vnm,44770000000,2005
vnm,48450000000,2006
vnm,52550000000,2007
vnm,55870000000,2008
vnm,58840000000,2009
vnm,62830000000,2010
vnm,66530000000,2011
yem,5554000000,1990
yem,5904000000,1991
yem,6388000000,1992
yem,6644000000,1993
yem,7090000000,1994
yem,7492000000,1995
yem,7840000000,1996
yem,8250000000,1997
yem,8745000000,1998
yem,9075000000,1999
yem,9636000000,2000
yem,10000000000,2001
yem,10400000000,2002
yem,10790000000,2003
yem,11210000000,2004
yem,11840000000,2005
yem,12220000000,2006
yem,12620000000,2007
yem,13090000000,2008
yem,13590000000,2009
yem,14640000000,2010
yem,13100000000,2011
zmb,1667000000,1960
zmb,1680000000,1961
zmb,1638000000,1962
zmb,1692000000,1963
zmb,1899000000,1964
zmb,2215000000,1965
zmb,2091000000,1966
zmb,2257000000,1967
zmb,2285000000,1968
zmb,2275000000,1969
zmb,2384000000,1970
zmb,2382000000,1971
zmb,2602000000,1972
zmb,2577000000,1973
zmb,2742000000,1974
zmb,2680000000,1975
zmb,2847000000,1976
zmb,2717000000,1977
zmb,2732000000,1978
zmb,2649000000,1979
zmb,2730000000,1980
zmb,2898000000,1981
zmb,2817000000,1982
zmb,2761000000,1983
zmb,2752000000,1984
zmb,2796000000,1985
zmb,2817000000,1986
zmb,2892000000,1987
zmb,3074000000,1988
zmb,3042000000,1989
zmb,3028000000,1990
zmb,3026000000,1991
zmb,2974000000,1992
zmb,3176000000,1993
zmb,2902000000,1994
zmb,2820000000,1995
zmb,3016000000,1996
zmb,3116000000,1997
zmb,3058000000,1998
zmb,3126000000,1999
zmb,3238000000,2000
zmb,3396000000,2001
zmb,3508000000,2002
zmb,3687000000,2003
zmb,3886000000,2004
zmb,4093000000,2005
zmb,4348000000,2006
zmb,4617000000,2007
zmb,4880000000,2008
zmb,5192000000,2009
zmb,5587000000,2010
zmb,5917000000,2011
zwe,1460000000,1960
zwe,1552000000,1961
zwe,1574000000,1962
zwe,1672000000,1963
zwe,1654000000,1964
zwe,1735000000,1965
zwe,1762000000,1966
zwe,1909000000,1967
zwe,1947000000,1968
zwe,2189000000,1969
zwe,2682000000,1970
zwe,2922000000,1971
zwe,3165000000,1972
zwe,3247000000,1973
zwe,3463000000,1974
zwe,3396000000,1975
zwe,3412000000,1976
zwe,3177000000,1977
zwe,3091000000,1978
zwe,3193000000,1979
zwe,3654000000,1980
zwe,4112000000,1981
zwe,4220000000,1982
zwe,4287000000,1983
zwe,4205000000,1984
zwe,4497000000,1985
zwe,4591000000,1986
zwe,4644000000,1987
zwe,4995000000,1988
zwe,5255000000,1989
zwe,5622000000,1990
zwe,5933000000,1991
zwe,5398000000,1992
zwe,5455000000,1993
zwe,5959000000,1994
zwe,5968000000,1995
zwe,6586000000,1996
zwe,6763000000,1997
zwe,6958000000,1998
zwe,6901000000,1999
zwe,6690000000,2000
zwe,6786000000,2001
zwe,6183000000,2002
zwe,5132000000,2003
zwe,4834000000,2004
zwe,4558000000,2005
zwe,4400000000,2006
zwe,4239000000,2007
zwe,3490000000,2008
zwe,3699000000,2009
zwe,4032000000,2010
zwe,4407000000,2011
