geo,urban_population_percent_of_total,time
tha,19.78,1961
tha,19.89,1962
tha,20.0,1963
tha,20.11,1964
tha,20.22,1965
tha,20.35,1966
tha,20.49,1967
tha,20.62,1968
tha,20.76,1969
tha,20.89,1970
tha,21.46,1971
tha,22.04,1972
tha,22.61,1973
tha,23.18,1974
tha,23.76,1975
tha,24.36,1976
tha,24.97,1977
tha,25.58,1978
tha,26.18,1979
tha,26.79,1980
tha,27.05,1981
tha,27.31,1982
tha,27.57,1983
tha,27.83,1984
tha,28.09,1985
tha,28.36,1986
tha,28.63,1987
tha,28.89,1988
tha,29.16,1989
tha,29.42,1990
tha,29.59,1991
tha,29.76,1992
tha,29.94,1993
tha,30.11,1994
tha,30.28,1995
tha,30.45,1996
tha,30.62,1997
tha,30.8,1998
tha,30.97,1999
tha,31.14,2000
tha,31.36,2001
tha,31.58,2002
tha,31.8,2003
tha,32.02,2004
tha,32.24,2005
tha,32.54,2006
tha,32.84,2007
tha,33.13,2008
tha,33.43,2009
tha,33.73,2010
tha,34.11,2011
tls,10.1,1960
tls,10.34,1961
tls,10.6,1962
tls,10.85,1963
tls,11.1,1964
tls,11.35,1965
tls,11.66,1966
tls,11.97,1967
tls,12.27,1968
tls,12.58,1969
tls,12.89,1970
tls,13.23,1971
tls,13.57,1972
tls,13.91,1973
tls,14.25,1974
tls,14.59,1975
tls,14.97,1976
tls,15.35,1977
tls,15.73,1978
tls,16.11,1979
tls,16.48,1980
tls,16.9,1981
tls,17.32,1982
tls,17.73,1983
tls,18.15,1984
tls,18.56,1985
tls,19.02,1986
tls,19.47,1987
tls,19.93,1988
tls,20.39,1989
tls,20.84,1990
tls,21.18,1991
tls,21.52,1992
tls,21.86,1993
tls,22.2,1994
tls,22.53,1995
tls,22.88,1996
tls,23.23,1997
tls,23.57,1998
tls,23.92,1999
tls,24.26,2000
tls,24.63,2001
tls,24.99,2002
tls,25.35,2003
tls,25.72,2004
tls,26.08,2005
tls,26.46,2006
tls,26.83,2007
tls,27.21,2008
tls,27.58,2009
tls,27.96,2010
tls,28.34,2011
tgo,10.1,1960
tgo,11.07,1961
tgo,12.04,1962
tgo,13.01,1963
tgo,13.98,1964
tgo,14.95,1965
tgo,16.22,1966
tgo,17.48,1967
tgo,18.75,1968
tgo,20.01,1969
tgo,21.28,1970
tgo,21.61,1971
tgo,21.94,1972
tgo,22.27,1973
tgo,22.6,1974
tgo,22.93,1975
tgo,23.27,1976
tgo,23.62,1977
tgo,23.97,1978
tgo,24.32,1979
tgo,24.66,1980
tgo,25.04,1981
tgo,25.42,1982
tgo,25.8,1983
tgo,26.18,1984
tgo,26.56,1985
tgo,26.97,1986
tgo,27.37,1987
tgo,27.78,1988
tgo,28.18,1989
tgo,28.59,1990
tgo,29.01,1991
tgo,29.44,1992
tgo,29.86,1993
tgo,30.28,1994
tgo,30.7,1995
tgo,31.15,1996
tgo,31.59,1997
tgo,32.03,1998
tgo,32.47,1999
tgo,32.91,2000
tgo,33.36,2001
tgo,33.82,2002
tgo,34.27,2003
tgo,34.73,2004
tgo,35.19,2005
tgo,35.65,2006
tgo,36.12,2007
tgo,36.59,2008
tgo,37.06,2009
tgo,37.53,2010
tgo,38.02,2011
ton,17.6,1960
ton,17.94,1961
ton,18.33,1962
ton,18.72,1963
ton,19.11,1964
ton,19.5,1965
ton,19.64,1966
ton,19.77,1967
ton,19.91,1968
ton,20.05,1969
ton,20.19,1970
ton,20.22,1971
ton,20.25,1972
ton,20.28,1973
ton,20.31,1974
ton,20.34,1975
ton,20.5,1976
ton,20.66,1977
ton,20.83,1978
ton,20.99,1979
ton,21.15,1980
ton,21.38,1981
ton,21.6,1982
ton,21.82,1983
ton,22.05,1984
ton,22.27,1985
ton,22.36,1986
ton,22.44,1987
ton,22.53,1988
ton,22.62,1989
ton,22.7,1990
ton,22.74,1991
ton,22.77,1992
ton,22.8,1993
ton,22.83,1994
ton,22.86,1995
ton,22.89,1996
ton,22.92,1997
ton,22.95,1998
ton,22.98,1999
ton,23.01,2000
ton,23.04,2001
ton,23.07,2002
ton,23.1,2003
ton,23.13,2004
ton,23.16,2005
ton,23.2,2006
ton,23.24,2007
ton,23.28,2008
ton,23.33,2009
ton,23.37,2010
ton,23.47,2011
tto,17.3,1960
tto,16.75,1961
tto,16.15,1962
tto,15.55,1963
tto,14.95,1964
tto,14.35,1965
tto,13.85,1966
tto,13.36,1967
tto,12.86,1968
tto,12.37,1969
tto,11.88,1970
tto,11.78,1971
tto,11.67,1972
tto,11.57,1973
tto,11.47,1974
tto,11.37,1975
tto,11.27,1976
tto,11.17,1977
tto,11.07,1978
tto,10.96,1979
tto,10.86,1980
tto,10.61,1981
tto,10.36,1982
tto,10.1,1983
tto,9.85,1984
tto,9.597,1985
tto,9.384,1986
tto,9.172,1987
tto,8.959,1988
tto,8.747,1989
tto,8.534,1990
tto,8.752,1991
tto,8.969,1992
tto,9.187,1993
tto,9.404,1994
tto,9.622,1995
tto,9.864,1996
tto,10.11,1997
tto,10.35,1998
tto,10.59,1999
tto,10.83,2000
tto,11.09,2001
tto,11.35,2002
tto,11.61,2003
tto,11.86,2004
tto,12.12,2005
tto,12.39,2006
tto,12.65,2007
tto,12.92,2008
tto,13.18,2009
tto,13.44,2010
tto,13.71,2011
tun,37.5,1960
tun,37.95,1961
tun,38.4,1962
tun,38.84,1963
tun,39.28,1964
tun,39.72,1965
tun,40.48,1966
tun,41.23,1967
tun,41.98,1968
tun,42.73,1969
tun,43.48,1970
tun,44.3,1971
tun,45.12,1972
tun,45.95,1973
tun,46.77,1974
tun,47.59,1975
tun,48.18,1976
tun,48.78,1977
tun,49.38,1978
tun,49.97,1979
tun,50.57,1980
tun,51.22,1981
tun,51.88,1982
tun,52.53,1983
tun,53.19,1984
tun,53.84,1985
tun,54.66,1986
tun,55.48,1987
tun,56.3,1988
tun,57.12,1989
tun,57.95,1990
tun,58.65,1991
tun,59.36,1992
tun,60.06,1993
tun,60.77,1994
tun,61.47,1995
tun,61.87,1996
tun,62.26,1997
tun,62.65,1998
tun,63.04,1999
tun,63.43,2000
tun,63.77,2001
tun,64.11,2002
tun,64.45,2003
tun,64.79,2004
tun,65.13,2005
tun,65.32,2006
tun,65.52,2007
tun,65.71,2008
tun,65.9,2009
tun,66.1,2010
tun,66.31,2011
tur,31.5,1960
tur,32.06,1961
tur,32.6,1962
tur,33.14,1963
tur,33.68,1964
tur,34.23,1965
tur,35.03,1966
tur,35.83,1967
tur,36.63,1968
tur,37.43,1969
tur,38.23,1970
tur,38.9,1971
tur,39.57,1972
tur,40.25,1973
tur,40.92,1974
tur,41.59,1975
tur,42.02,1976
tur,42.46,1977
tur,42.9,1978
tur,43.34,1979
tur,43.78,1980
tur,45.51,1981
tur,47.25,1982
tur,48.98,1983
tur,50.71,1984
tur,52.45,1985
tur,53.8,1986
tur,55.15,1987
tur,56.5,1988
tur,57.85,1989
tur,59.2,1990
tur,59.79,1991
tur,60.37,1992
tur,60.95,1993
tur,61.54,1994
tur,62.12,1995
tur,62.65,1996
tur,63.17,1997
tur,63.69,1998
tur,64.22,1999
tur,64.74,2000
tur,65.16,2001
tur,65.58,2002
tur,66.0,2003
tur,66.42,2004
tur,66.84,2005
tur,67.57,2006
tur,68.3,2007
tur,69.03,2008
tur,69.76,2009
tur,70.49,2010
tur,71.41,2011
tkm,46.4,1960
tkm,46.56,1961
tkm,46.7,1962
tkm,46.85,1963
tkm,46.99,1964
tkm,47.14,1965
tkm,47.27,1966
tkm,47.4,1967
tkm,47.52,1968
tkm,47.65,1969
tkm,47.78,1970
tkm,47.74,1971
tkm,47.69,1972
tkm,47.65,1973
tkm,47.6,1974
tkm,47.56,1975
tkm,47.46,1976
tkm,47.37,1977
tkm,47.27,1978
tkm,47.17,1979
tkm,47.08,1980
tkm,46.86,1981
tkm,46.64,1982
tkm,46.42,1983
tkm,46.2,1984
tkm,45.98,1985
tkm,45.8,1986
tkm,45.62,1987
tkm,45.44,1988
tkm,45.26,1989
tkm,45.08,1990
tkm,45.02,1991
tkm,44.96,1992
tkm,44.91,1993
tkm,44.85,1994
tkm,44.79,1995
tkm,45.02,1996
tkm,45.24,1997
tkm,45.47,1998
tkm,45.69,1999
tkm,45.91,2000
tkm,46.14,2001
tkm,46.37,2002
tkm,46.59,2003
tkm,46.82,2004
tkm,47.05,2005
tkm,47.32,2006
tkm,47.59,2007
tkm,47.87,2008
tkm,48.14,2009
tkm,48.41,2010
tkm,48.74,2011
tca,48.02,1961
tca,48.36,1962
tca,48.71,1963
tca,49.05,1964
tca,49.39,1965
tca,49.73,1966
tca,50.08,1967
tca,50.42,1968
tca,50.76,1969
tca,51.11,1970
tca,51.5,1971
tca,51.89,1972
tca,52.28,1973
tca,52.67,1974
tca,53.06,1975
tca,53.5,1976
tca,53.94,1977
tca,54.38,1978
tca,54.82,1979
tca,55.26,1980
tca,57.3,1981
tca,59.33,1982
tca,61.37,1983
tca,63.4,1984
tca,65.44,1985
tca,67.22,1986
tca,69.0,1987
tca,70.78,1988
tca,72.56,1989
tca,74.34,1990
tca,75.46,1991
tca,76.58,1992
tca,77.69,1993
tca,78.81,1994
tca,79.93,1995
tca,80.85,1996
tca,81.78,1997
tca,82.7,1998
tca,83.63,1999
tca,84.55,2000
tca,85.57,2001
tca,86.59,2002
tca,87.61,2003
tca,88.63,2004
tca,89.66,2005
tca,90.38,2006
tca,91.1,2007
tca,91.82,2008
tca,92.54,2009
tca,93.26,2010
tca,93.67,2011
tuv,16.47,1961
tuv,17.05,1962
tuv,17.63,1963
tuv,18.21,1964
tuv,18.79,1965
tuv,19.45,1966
tuv,20.11,1967
tuv,20.77,1968
tuv,21.42,1969
tuv,22.08,1970
tuv,22.82,1971
tuv,23.55,1972
tuv,24.29,1973
tuv,25.02,1974
tuv,25.76,1975
tuv,26.57,1976
tuv,27.39,1977
tuv,28.2,1978
tuv,29.01,1979
tuv,29.82,1980
tuv,30.71,1981
tuv,31.59,1982
tuv,32.48,1983
tuv,33.37,1984
tuv,34.25,1985
tuv,35.53,1986
tuv,36.81,1987
tuv,38.1,1988
tuv,39.38,1989
tuv,40.66,1990
tuv,41.32,1991
tuv,41.98,1992
tuv,42.65,1993
tuv,43.31,1994
tuv,43.97,1995
tuv,44.38,1996
tuv,44.79,1997
tuv,45.2,1998
tuv,45.61,1999
tuv,46.02,2000
tuv,46.43,2001
tuv,46.84,2002
tuv,47.26,2003
tuv,47.67,2004
tuv,48.08,2005
tuv,48.49,2006
tuv,48.91,2007
tuv,49.32,2008
tuv,49.73,2009
tuv,50.15,2010
tuv,50.56,2011
uga,4.4,1960
uga,4.635,1961
uga,4.854,1962
uga,5.072,1963
uga,5.291,1964
uga,5.509,1965
uga,5.74,1966
uga,5.971,1967
uga,6.202,1968
uga,6.433,1969
uga,6.664,1970
uga,6.739,1971
uga,6.814,1972
uga,6.89,1973
uga,6.965,1974
uga,7.04,1975
uga,7.139,1976
uga,7.238,1977
uga,7.336,1978
uga,7.435,1979
uga,7.534,1980
uga,7.858,1981
uga,8.181,1982
uga,8.505,1983
uga,8.828,1984
uga,9.152,1985
uga,9.537,1986
uga,9.922,1987
uga,10.31,1988
uga,10.69,1989
uga,11.08,1990
uga,11.19,1991
uga,11.31,1992
uga,11.43,1993
uga,11.55,1994
uga,11.66,1995
uga,11.75,1996
uga,11.83,1997
uga,11.91,1998
uga,12.0,1999
uga,12.08,2000
uga,12.32,2001
uga,12.55,2002
uga,12.78,2003
uga,13.01,2004
uga,13.25,2005
uga,13.63,2006
uga,14.01,2007
uga,14.39,2008
uga,14.78,2009
uga,15.16,2010
uga,15.58,2011
ukr,46.8,1960
ukr,47.56,1961
ukr,48.33,1962
ukr,49.11,1963
ukr,49.88,1964
ukr,50.65,1965
ukr,51.49,1966
ukr,52.32,1967
ukr,53.16,1968
ukr,53.99,1969
ukr,54.83,1970
ukr,55.54,1971
ukr,56.25,1972
ukr,56.97,1973
ukr,57.68,1974
ukr,58.39,1975
ukr,59.05,1976
ukr,59.71,1977
ukr,60.37,1978
ukr,61.03,1979
ukr,61.69,1980
ukr,62.29,1981
ukr,62.89,1982
ukr,63.49,1983
ukr,64.08,1984
ukr,64.68,1985
ukr,65.1,1986
ukr,65.51,1987
ukr,65.93,1988
ukr,66.34,1989
ukr,66.76,1990
ukr,66.8,1991
ukr,66.83,1992
ukr,66.87,1993
ukr,66.91,1994
ukr,66.95,1995
ukr,66.99,1996
ukr,67.03,1997
ukr,67.07,1998
ukr,67.11,1999
ukr,67.14,2000
ukr,67.27,2001
ukr,67.4,2002
ukr,67.53,2003
ukr,67.66,2004
ukr,67.79,2005
ukr,67.97,2006
ukr,68.15,2007
ukr,68.33,2008
ukr,68.51,2009
ukr,68.69,2010
ukr,68.88,2011
are,73.5,1960
are,73.93,1961
are,74.36,1962
are,74.8,1963
are,75.23,1964
are,75.66,1965
are,76.07,1966
are,76.48,1967
are,76.89,1968
are,77.29,1969
are,77.7,1970
are,78.08,1971
are,78.47,1972
are,78.85,1973
are,79.23,1974
are,79.61,1975
are,79.83,1976
are,80.05,1977
are,80.27,1978
are,80.49,1979
are,80.71,1980
are,80.53,1981
are,80.35,1982
are,80.17,1983
are,79.99,1984
are,79.8,1985
are,79.65,1986
are,79.5,1987
are,79.35,1988
are,79.2,1989
are,79.05,1990
are,78.9,1991
are,78.76,1992
are,78.61,1993
are,78.47,1994
are,78.32,1995
are,78.7,1996
are,79.09,1997
are,79.47,1998
are,79.85,1999
are,80.24,2000
are,80.64,2001
are,81.05,2002
are,81.45,2003
are,81.86,2004
are,82.26,2005
are,82.62,2006
are,82.97,2007
are,83.33,2008
are,83.69,2009
are,84.04,2010
are,84.33,2011
gbr,78.4,1960
gbr,78.32,1961
gbr,78.19,1962
gbr,78.07,1963
gbr,77.95,1964
gbr,77.82,1965
gbr,77.68,1966
gbr,77.54,1967
gbr,77.4,1968
gbr,77.26,1969
gbr,77.12,1970
gbr,77.23,1971
gbr,77.34,1972
gbr,77.46,1973
gbr,77.57,1974
gbr,77.68,1975
gbr,77.84,1976
gbr,78.0,1977
gbr,78.16,1978
gbr,78.32,1979
gbr,78.48,1980
gbr,78.46,1981
gbr,78.44,1982
gbr,78.43,1983
gbr,78.41,1984
gbr,78.39,1985
gbr,78.34,1986
gbr,78.29,1987
gbr,78.24,1988
gbr,78.19,1989
gbr,78.14,1990
gbr,78.18,1991
gbr,78.23,1992
gbr,78.27,1993
gbr,78.31,1994
gbr,78.35,1995
gbr,78.41,1996
gbr,78.47,1997
gbr,78.53,1998
gbr,78.59,1999
gbr,78.65,2000
gbr,78.72,2001
gbr,78.79,2002
gbr,78.86,2003
gbr,78.94,2004
gbr,79.01,2005
gbr,79.11,2006
gbr,79.21,2007
gbr,79.31,2008
gbr,79.41,2009
gbr,79.51,2010
gbr,79.64,2011
usa,70.0,1960
usa,70.37,1961
usa,70.75,1962
usa,71.13,1963
usa,71.5,1964
usa,71.88,1965
usa,72.22,1966
usa,72.57,1967
usa,72.91,1968
usa,73.26,1969
usa,73.6,1970
usa,73.61,1971
usa,73.62,1972
usa,73.63,1973
usa,73.64,1974
usa,73.65,1975
usa,73.67,1976
usa,73.69,1977
usa,73.7,1978
usa,73.72,1979
usa,73.74,1980
usa,73.89,1981
usa,74.04,1982
usa,74.19,1983
usa,74.34,1984
usa,74.49,1985
usa,74.66,1986
usa,74.82,1987
usa,74.98,1988
usa,75.14,1989
usa,75.3,1990
usa,75.69,1991
usa,76.08,1992
usa,76.47,1993
usa,76.86,1994
usa,77.25,1995
usa,77.62,1996
usa,77.99,1997
usa,78.35,1998
usa,78.72,1999
usa,79.09,2000
usa,79.42,2001
usa,79.75,2002
usa,80.07,2003
usa,80.4,2004
usa,80.73,2005
usa,81.01,2006
usa,81.3,2007
usa,81.58,2008
usa,81.86,2009
usa,82.14,2010
usa,82.38,2011
ury,80.2,1960
ury,80.46,1961
ury,80.68,1962
ury,80.89,1963
ury,81.11,1964
ury,81.33,1965
ury,81.54,1966
ury,81.74,1967
ury,81.95,1968
ury,82.16,1969
ury,82.37,1970
ury,82.57,1971
ury,82.78,1972
ury,82.98,1973
ury,83.18,1974
ury,83.39,1975
ury,83.79,1976
ury,84.19,1977
ury,84.59,1978
ury,84.99,1979
ury,85.39,1980
ury,85.75,1981
ury,86.11,1982
ury,86.47,1983
ury,86.83,1984
ury,87.19,1985
ury,87.55,1986
ury,87.91,1987
ury,88.26,1988
ury,88.62,1989
ury,88.97,1990
ury,89.29,1991
ury,89.6,1992
ury,89.91,1993
ury,90.23,1994
ury,90.54,1995
ury,90.7,1996
ury,90.86,1997
ury,91.01,1998
ury,91.17,1999
ury,91.33,2000
ury,91.44,2001
ury,91.56,2002
ury,91.69,2003
ury,91.81,2004
ury,91.92,2005
ury,92.03,2006
ury,92.14,2007
ury,92.24,2008
ury,92.35,2009
ury,92.45,2010
ury,92.54,2011
uzb,34.0,1960
uzb,34.24,1961
uzb,34.5,1962
uzb,34.76,1963
uzb,35.03,1964
uzb,35.29,1965
uzb,35.57,1966
uzb,35.86,1967
uzb,36.14,1968
uzb,36.43,1969
uzb,36.71,1970
uzb,37.19,1971
uzb,37.66,1972
uzb,38.14,1973
uzb,38.61,1974
uzb,39.09,1975
uzb,39.43,1976
uzb,39.77,1977
uzb,40.1,1978
uzb,40.44,1979
uzb,40.78,1980
uzb,40.77,1981
uzb,40.76,1982
uzb,40.75,1983
uzb,40.73,1984
uzb,40.72,1985
uzb,40.61,1986
uzb,40.5,1987
uzb,40.39,1988
uzb,40.28,1989
uzb,40.17,1990
uzb,39.83,1991
uzb,39.48,1992
uzb,39.13,1993
uzb,38.79,1994
uzb,38.44,1995
uzb,38.24,1996
uzb,38.04,1997
uzb,37.83,1998
uzb,37.63,1999
uzb,37.43,2000
uzb,37.28,2001
uzb,37.13,2002
uzb,36.98,2003
uzb,36.83,2004
uzb,36.68,2005
uzb,36.58,2006
uzb,36.49,2007
uzb,36.39,2008
uzb,36.3,2009
uzb,36.2,2010
uzb,36.25,2011
vut,10.4,1960
vut,10.59,1961
vut,10.77,1962
vut,10.96,1963
vut,11.14,1964
vut,11.33,1965
vut,11.53,1966
vut,11.73,1967
vut,11.93,1968
vut,12.13,1969
vut,12.32,1970
vut,12.54,1971
vut,12.75,1972
vut,12.97,1973
vut,13.18,1974
vut,13.39,1975
vut,13.66,1976
vut,13.93,1977
vut,14.2,1978
vut,14.47,1979
vut,14.74,1980
vut,15.14,1981
vut,15.53,1982
vut,15.93,1983
vut,16.33,1984
vut,16.72,1985
vut,17.12,1986
vut,17.52,1987
vut,17.92,1988
vut,18.32,1989
vut,18.71,1990
vut,19.0,1991
vut,19.29,1992
vut,19.58,1993
vut,19.87,1994
vut,20.16,1995
vut,20.47,1996
vut,20.77,1997
vut,21.07,1998
vut,21.37,1999
vut,21.67,2000
vut,21.96,2001
vut,22.24,2002
vut,22.53,2003
vut,22.81,2004
vut,23.1,2005
vut,23.4,2006
vut,23.7,2007
vut,23.99,2008
vut,24.29,2009
vut,24.59,2010
vut,24.9,2011
ven,61.6,1960
ven,62.69,1961
ven,63.78,1962
ven,64.86,1963
ven,65.94,1964
ven,67.02,1965
ven,67.99,1966
ven,68.95,1967
ven,69.92,1968
ven,70.89,1969
ven,71.85,1970
ven,72.64,1971
ven,73.43,1972
ven,74.21,1973
ven,75.0,1974
ven,75.79,1975
ven,76.47,1976
ven,77.15,1977
ven,77.83,1978
ven,78.51,1979
ven,79.19,1980
ven,79.73,1981
ven,80.28,1982
ven,80.83,1983
ven,81.38,1984
ven,81.92,1985
ven,82.4,1986
ven,82.87,1987
ven,83.34,1988
ven,83.81,1989
ven,84.28,1990
ven,84.89,1991
ven,85.5,1992
ven,86.11,1993
ven,86.71,1994
ven,87.32,1995
ven,87.83,1996
ven,88.35,1997
ven,88.86,1998
ven,89.38,1999
ven,89.89,2000
ven,90.29,2001
ven,90.7,2002
ven,91.1,2003
ven,91.51,2004
ven,91.91,2005
ven,92.19,2006
ven,92.47,2007
ven,92.75,2008
ven,93.03,2009
ven,93.31,2010
ven,93.5,2011
pse,44.0,1960
pse,45.01,1961
pse,45.99,1962
pse,46.96,1963
pse,47.93,1964
pse,48.9,1965
pse,49.98,1966
pse,51.06,1967
pse,52.14,1968
pse,53.22,1969
pse,54.3,1970
pse,55.36,1971
pse,56.42,1972
pse,57.48,1973
pse,58.54,1974
pse,59.6,1975
pse,60.17,1976
pse,60.74,1977
pse,61.31,1978
pse,61.88,1979
pse,62.44,1980
pse,63.0,1981
pse,63.55,1982
pse,64.1,1983
pse,64.65,1984
pse,65.2,1985
pse,65.73,1986
pse,66.27,1987
pse,66.8,1988
pse,67.33,1989
pse,67.86,1990
pse,68.37,1991
pse,68.88,1992
pse,69.39,1993
pse,69.9,1994
pse,70.41,1995
pse,70.72,1996
pse,71.04,1997
pse,71.35,1998
pse,71.66,1999
pse,71.97,2000
pse,72.19,2001
pse,72.41,2002
pse,72.62,2003
pse,72.84,2004
pse,73.06,2005
pse,73.28,2006
pse,73.49,2007
pse,73.7,2008
pse,73.92,2009
pse,74.13,2010
pse,74.35,2011
vnm,14.7,1960
vnm,15.04,1961
vnm,15.39,1962
vnm,15.73,1963
vnm,16.08,1964
vnm,16.42,1965
vnm,16.8,1966
vnm,17.17,1967
vnm,17.55,1968
vnm,17.92,1969
vnm,18.3,1970
vnm,18.4,1971
vnm,18.49,1972
vnm,18.59,1973
vnm,18.69,1974
vnm,18.78,1975
vnm,18.88,1976
vnm,18.97,1977
vnm,19.06,1978
vnm,19.15,1979
vnm,19.25,1980
vnm,19.31,1981
vnm,19.37,1982
vnm,19.44,1983
vnm,19.5,1984
vnm,19.56,1985
vnm,19.7,1986
vnm,19.84,1987
vnm,19.98,1988
vnm,20.12,1989
vnm,20.25,1990
vnm,20.64,1991
vnm,21.03,1992
vnm,21.41,1993
vnm,21.8,1994
vnm,22.19,1995
vnm,22.62,1996
vnm,23.06,1997
vnm,23.5,1998
vnm,23.94,1999
vnm,24.37,2000
vnm,24.96,2001
vnm,25.54,2002
vnm,26.12,2003
vnm,26.7,2004
vnm,27.28,2005
vnm,27.9,2006
vnm,28.53,2007
vnm,29.15,2008
vnm,29.77,2009
vnm,30.39,2010
vnm,31.04,2011
vir,56.5,1960
vir,57.84,1961
vir,59.2,1962
vir,60.56,1963
vir,61.92,1964
vir,63.28,1965
vir,64.54,1966
vir,65.8,1967
vir,67.07,1968
vir,68.33,1969
vir,69.59,1970
vir,70.72,1971
vir,71.85,1972
vir,72.98,1973
vir,74.11,1974
vir,75.25,1975
vir,76.23,1976
vir,77.21,1977
vir,78.19,1978
vir,79.17,1979
vir,80.15,1980
vir,80.97,1981
vir,81.8,1982
vir,82.63,1983
vir,83.45,1984
vir,84.28,1985
vir,84.96,1986
vir,85.64,1987
vir,86.32,1988
vir,87.0,1989
vir,87.69,1990
vir,88.24,1991
vir,88.79,1992
vir,89.34,1993
vir,89.89,1994
vir,90.44,1995
vir,90.87,1996
vir,91.31,1997
vir,91.75,1998
vir,92.19,1999
vir,92.62,2000
vir,92.94,2001
vir,93.26,2002
vir,93.57,2003
vir,93.89,2004
vir,94.21,2005
vir,94.42,2006
vir,94.64,2007
vir,94.85,2008
vir,95.07,2009
vir,95.28,2010
vir,95.43,2011
yem,9.1,1960
yem,9.485,1961
yem,9.87,1962
yem,10.26,1963
yem,10.64,1964
yem,11.03,1965
yem,11.48,1966
yem,11.94,1967
yem,12.39,1968
yem,12.85,1969
yem,13.3,1970
yem,13.61,1971
yem,13.92,1972
yem,14.23,1973
yem,14.54,1974
yem,14.84,1975
yem,15.18,1976
yem,15.52,1977
yem,15.86,1978
yem,16.2,1979
yem,16.53,1980
yem,16.9,1981
yem,17.27,1982
yem,17.64,1983
yem,18.01,1984
yem,18.37,1985
yem,18.88,1986
yem,19.4,1987
yem,19.91,1988
yem,20.42,1989
yem,20.93,1990
yem,21.5,1991
yem,22.06,1992
yem,22.63,1993
yem,23.19,1994
yem,23.76,1995
yem,24.26,1996
yem,24.76,1997
yem,25.26,1998
yem,25.77,1999
yem,26.27,2000
yem,26.8,2001
yem,27.33,2002
yem,27.87,2003
yem,28.4,2004
yem,28.94,2005
yem,29.5,2006
yem,30.06,2007
yem,30.62,2008
yem,31.18,2009
yem,31.74,2010
yem,32.32,2011
zmb,18.1,1960
zmb,19.19,1961
zmb,20.24,1962
zmb,21.28,1963
zmb,22.33,1964
zmb,23.37,1965
zmb,24.77,1966
zmb,26.16,1967
zmb,27.56,1968
zmb,28.96,1969
zmb,30.35,1970
zmb,31.27,1971
zmb,32.18,1972
zmb,33.1,1973
zmb,34.02,1974
zmb,34.93,1975
zmb,35.91,1976
zmb,36.89,1977
zmb,37.86,1978
zmb,38.84,1979
zmb,39.81,1980
zmb,39.78,1981
zmb,39.75,1982
zmb,39.72,1983
zmb,39.69,1984
zmb,39.66,1985
zmb,39.61,1986
zmb,39.56,1987
zmb,39.51,1988
zmb,39.46,1989
zmb,39.41,1990
zmb,38.95,1991
zmb,38.49,1992
zmb,38.03,1993
zmb,37.56,1994
zmb,37.1,1995
zmb,36.64,1996
zmb,36.18,1997
zmb,35.72,1998
zmb,35.26,1999
zmb,34.8,2000
zmb,35.16,2001
zmb,35.53,2002
zmb,35.89,2003
zmb,36.25,2004
zmb,36.61,2005
zmb,37.03,2006
zmb,37.46,2007
zmb,37.88,2008
zmb,38.3,2009
zmb,38.73,2010
zmb,39.17,2011
zwe,12.6,1960
zwe,13.01,1961
zwe,13.41,1962
zwe,13.82,1963
zwe,14.22,1964
zwe,14.62,1965
zwe,15.17,1966
zwe,15.72,1967
zwe,16.27,1968
zwe,16.81,1969
zwe,17.36,1970
zwe,17.86,1971
zwe,18.37,1972
zwe,18.87,1973
zwe,19.37,1974
zwe,19.87,1975
zwe,20.37,1976
zwe,20.87,1977
zwe,21.37,1978
zwe,21.87,1979
zwe,22.37,1980
zwe,22.98,1981
zwe,23.59,1982
zwe,24.2,1983
zwe,24.81,1984
zwe,25.41,1985
zwe,26.13,1986
zwe,26.84,1987
zwe,27.56,1988
zwe,28.27,1989
zwe,28.99,1990
zwe,29.54,1991
zwe,30.09,1992
zwe,30.63,1993
zwe,31.18,1994
zwe,31.73,1995
zwe,32.14,1996
zwe,32.54,1997
zwe,32.95,1998
zwe,33.35,1999
zwe,33.76,2000
zwe,34.18,2001
zwe,34.6,2002
zwe,35.02,2003
zwe,35.44,2004
zwe,35.86,2005
zwe,36.31,2006
zwe,36.77,2007
zwe,37.22,2008
zwe,37.68,2009
zwe,38.13,2010
zwe,38.62,2011
ssd,8.736,1961
ssd,8.725,1962
ssd,8.713,1963
ssd,8.702,1964
ssd,8.69,1965
ssd,8.679,1966
ssd,8.667,1967
ssd,8.656,1968
ssd,8.644,1969
ssd,8.633,1970
ssd,8.622,1971
ssd,8.61,1972
ssd,8.599,1973
ssd,8.587,1974
ssd,8.576,1975
ssd,8.565,1976
ssd,8.553,1977
ssd,8.542,1978
ssd,8.53,1979
ssd,8.519,1980
ssd,8.784,1981
ssd,9.049,1982
ssd,9.314,1983
ssd,9.579,1984
ssd,9.844,1985
ssd,10.53,1986
ssd,11.22,1987
ssd,11.9,1988
ssd,12.59,1989
ssd,13.28,1990
ssd,13.8,1991
ssd,14.31,1992
ssd,14.83,1993
ssd,15.35,1994
ssd,15.87,1995
ssd,16.0,1996
ssd,16.13,1997
ssd,16.25,1998
ssd,16.38,1999
ssd,16.5,2000
ssd,16.63,2001
ssd,16.76,2002
ssd,16.89,2003
ssd,17.02,2004
ssd,17.15,2005
ssd,17.29,2006
ssd,17.44,2007
ssd,17.58,2008
ssd,17.72,2009
ssd,17.86,2010
ssd,18.05,2011
