surface_area_sq_km,geo,time
581700.0,bwa,2005
581700.0,bwa,2006
581700.0,bwa,2007
581700.0,bwa,2008
581700.0,bwa,2009
581700.0,bwa,2010
8515000.0,bra,1961
8515000.0,bra,1962
8515000.0,bra,1963
8515000.0,bra,1964
8515000.0,bra,1965
8515000.0,bra,1966
8515000.0,bra,1967
8515000.0,bra,1968
8515000.0,bra,1969
8515000.0,bra,1970
8515000.0,bra,1971
8515000.0,bra,1972
8515000.0,bra,1973
8515000.0,bra,1974
8515000.0,bra,1975
8515000.0,bra,1976
8515000.0,bra,1977
8515000.0,bra,1978
8515000.0,bra,1979
8515000.0,bra,1980
8515000.0,bra,1981
8515000.0,bra,1982
8515000.0,bra,1983
8515000.0,bra,1984
8515000.0,bra,1985
8515000.0,bra,1986
8515000.0,bra,1987
8515000.0,bra,1988
8515000.0,bra,1989
8515000.0,bra,1990
8515000.0,bra,1991
8515000.0,bra,1992
8515000.0,bra,1993
8515000.0,bra,1994
8515000.0,bra,1995
8515000.0,bra,1996
8515000.0,bra,1997
8515000.0,bra,1998
8515000.0,bra,1999
8515000.0,bra,2000
8515000.0,bra,2001
8515000.0,bra,2002
8515000.0,bra,2003
8515000.0,bra,2004
8515000.0,bra,2005
8515000.0,bra,2006
8515000.0,bra,2007
8515000.0,bra,2008
8515000.0,bra,2009
8515000.0,bra,2010
5770.0,brn,1961
5770.0,brn,1962
5770.0,brn,1963
5770.0,brn,1964
5770.0,brn,1965
5770.0,brn,1966
5770.0,brn,1967
5770.0,brn,1968
5770.0,brn,1969
5770.0,brn,1970
5770.0,brn,1971
5770.0,brn,1972
5770.0,brn,1973
5770.0,brn,1974
5770.0,brn,1975
5770.0,brn,1976
5770.0,brn,1977
5770.0,brn,1978
5770.0,brn,1979
5770.0,brn,1980
5770.0,brn,1981
5770.0,brn,1982
5770.0,brn,1983
5770.0,brn,1984
5770.0,brn,1985
5770.0,brn,1986
5770.0,brn,1987
5770.0,brn,1988
5770.0,brn,1989
5770.0,brn,1990
5770.0,brn,1991
5770.0,brn,1992
5770.0,brn,1993
5770.0,brn,1994
5770.0,brn,1995
5770.0,brn,1996
5770.0,brn,1997
5770.0,brn,1998
5770.0,brn,1999
5770.0,brn,2000
5770.0,brn,2001
5770.0,brn,2002
5770.0,brn,2003
5770.0,brn,2004
5770.0,brn,2005
5770.0,brn,2006
5770.0,brn,2007
5770.0,brn,2008
5770.0,brn,2009
5770.0,brn,2010
111000.0,bgr,1961
111000.0,bgr,1962
111000.0,bgr,1963
111000.0,bgr,1964
111000.0,bgr,1965
111000.0,bgr,1966
111000.0,bgr,1967
111000.0,bgr,1968
111000.0,bgr,1969
111000.0,bgr,1970
111000.0,bgr,1971
111000.0,bgr,1972
111000.0,bgr,1973
111000.0,bgr,1974
111000.0,bgr,1975
111000.0,bgr,1976
111000.0,bgr,1977
111000.0,bgr,1978
111000.0,bgr,1979
111000.0,bgr,1980
111000.0,bgr,1981
111000.0,bgr,1982
111000.0,bgr,1983
111000.0,bgr,1984
111000.0,bgr,1985
111000.0,bgr,1986
111000.0,bgr,1987
111000.0,bgr,1988
111000.0,bgr,1989
111000.0,bgr,1990
111000.0,bgr,1991
111000.0,bgr,1992
111000.0,bgr,1993
111000.0,bgr,1994
111000.0,bgr,1995
111000.0,bgr,1996
111000.0,bgr,1997
111000.0,bgr,1998
111000.0,bgr,1999
111000.0,bgr,2000
111000.0,bgr,2001
111000.0,bgr,2002
111000.0,bgr,2003
111000.0,bgr,2004
111000.0,bgr,2005
111000.0,bgr,2006
111000.0,bgr,2007
111000.0,bgr,2008
111000.0,bgr,2009
111000.0,bgr,2010
274200.0,bfa,1961
274200.0,bfa,1962
274200.0,bfa,1963
274200.0,bfa,1964
274200.0,bfa,1965
274200.0,bfa,1966
274200.0,bfa,1967
274200.0,bfa,1968
274200.0,bfa,1969
274200.0,bfa,1970
274200.0,bfa,1971
274200.0,bfa,1972
274200.0,bfa,1973
274200.0,bfa,1974
274200.0,bfa,1975
274200.0,bfa,1976
274200.0,bfa,1977
274200.0,bfa,1978
274200.0,bfa,1979
274200.0,bfa,1980
274200.0,bfa,1981
274200.0,bfa,1982
274200.0,bfa,1983
274200.0,bfa,1984
274200.0,bfa,1985
274200.0,bfa,1986
274200.0,bfa,1987
274200.0,bfa,1988
274200.0,bfa,1989
274200.0,bfa,1990
274200.0,bfa,1991
274200.0,bfa,1992
274200.0,bfa,1993
274200.0,bfa,1994
274200.0,bfa,1995
274200.0,bfa,1996
274200.0,bfa,1997
274200.0,bfa,1998
274200.0,bfa,1999
274200.0,bfa,2000
274200.0,bfa,2001
274200.0,bfa,2002
274200.0,bfa,2003
274200.0,bfa,2004
274200.0,bfa,2005
274200.0,bfa,2006
274200.0,bfa,2007
274200.0,bfa,2008
274200.0,bfa,2009
274200.0,bfa,2010
27830.0,bdi,1961
27830.0,bdi,1962
27830.0,bdi,1963
27830.0,bdi,1964
27830.0,bdi,1965
27830.0,bdi,1966
27830.0,bdi,1967
27830.0,bdi,1968
27830.0,bdi,1969
27830.0,bdi,1970
27830.0,bdi,1971
27830.0,bdi,1972
27830.0,bdi,1973
27830.0,bdi,1974
27830.0,bdi,1975
27830.0,bdi,1976
27830.0,bdi,1977
27830.0,bdi,1978
27830.0,bdi,1979
27830.0,bdi,1980
27830.0,bdi,1981
27830.0,bdi,1982
27830.0,bdi,1983
27830.0,bdi,1984
27830.0,bdi,1985
27830.0,bdi,1986
27830.0,bdi,1987
27830.0,bdi,1988
27830.0,bdi,1989
27830.0,bdi,1990
27830.0,bdi,1991
27830.0,bdi,1992
27830.0,bdi,1993
27830.0,bdi,1994
27830.0,bdi,1995
27830.0,bdi,1996
27830.0,bdi,1997
27830.0,bdi,1998
27830.0,bdi,1999
27830.0,bdi,2000
27830.0,bdi,2001
27830.0,bdi,2002
27830.0,bdi,2003
27830.0,bdi,2004
27830.0,bdi,2005
27830.0,bdi,2006
27830.0,bdi,2007
27830.0,bdi,2008
27830.0,bdi,2009
27830.0,bdi,2010
181000.0,khm,1961
181000.0,khm,1962
181000.0,khm,1963
181000.0,khm,1964
181000.0,khm,1965
181000.0,khm,1966
181000.0,khm,1967
181000.0,khm,1968
181000.0,khm,1969
181000.0,khm,1970
181000.0,khm,1971
181000.0,khm,1972
181000.0,khm,1973
181000.0,khm,1974
181000.0,khm,1975
181000.0,khm,1976
181000.0,khm,1977
181000.0,khm,1978
181000.0,khm,1979
181000.0,khm,1980
181000.0,khm,1981
181000.0,khm,1982
181000.0,khm,1983
181000.0,khm,1984
181000.0,khm,1985
181000.0,khm,1986
181000.0,khm,1987
181000.0,khm,1988
181000.0,khm,1989
181000.0,khm,1990
181000.0,khm,1991
181000.0,khm,1992
181000.0,khm,1993
181000.0,khm,1994
181000.0,khm,1995
181000.0,khm,1996
181000.0,khm,1997
181000.0,khm,1998
181000.0,khm,1999
181000.0,khm,2000
181000.0,khm,2001
181000.0,khm,2002
181000.0,khm,2003
181000.0,khm,2004
181000.0,khm,2005
181000.0,khm,2006
181000.0,khm,2007
181000.0,khm,2008
181000.0,khm,2009
181000.0,khm,2010
475400.0,cmr,1961
475400.0,cmr,1962
475400.0,cmr,1963
475400.0,cmr,1964
475400.0,cmr,1965
475400.0,cmr,1966
475400.0,cmr,1967
475400.0,cmr,1968
475400.0,cmr,1969
475400.0,cmr,1970
475400.0,cmr,1971
475400.0,cmr,1972
475400.0,cmr,1973
475400.0,cmr,1974
475400.0,cmr,1975
475400.0,cmr,1976
475400.0,cmr,1977
475400.0,cmr,1978
475400.0,cmr,1979
475400.0,cmr,1980
475400.0,cmr,1981
475400.0,cmr,1982
475400.0,cmr,1983
475400.0,cmr,1984
475400.0,cmr,1985
475400.0,cmr,1986
475400.0,cmr,1987
475400.0,cmr,1988
475400.0,cmr,1989
475400.0,cmr,1990
475400.0,cmr,1991
475400.0,cmr,1992
475400.0,cmr,1993
475400.0,cmr,1994
475400.0,cmr,1995
475400.0,cmr,1996
475400.0,cmr,1997
475400.0,cmr,1998
475400.0,cmr,1999
475400.0,cmr,2000
475400.0,cmr,2001
475400.0,cmr,2002
475400.0,cmr,2003
475400.0,cmr,2004
475400.0,cmr,2005
475400.0,cmr,2006
475400.0,cmr,2007
475400.0,cmr,2008
475400.0,cmr,2009
475400.0,cmr,2010
9985000.0,can,1961
9985000.0,can,1962
9985000.0,can,1963
9985000.0,can,1964
9985000.0,can,1965
9985000.0,can,1966
9985000.0,can,1967
9985000.0,can,1968
9985000.0,can,1969
9985000.0,can,1970
9985000.0,can,1971
9985000.0,can,1972
9985000.0,can,1973
9985000.0,can,1974
9985000.0,can,1975
9985000.0,can,1976
9985000.0,can,1977
9985000.0,can,1978
9985000.0,can,1979
9985000.0,can,1980
9985000.0,can,1981
9985000.0,can,1982
9985000.0,can,1983
9985000.0,can,1984
9985000.0,can,1985
9985000.0,can,1986
9985000.0,can,1987
9985000.0,can,1988
9985000.0,can,1989
9985000.0,can,1990
9985000.0,can,1991
9985000.0,can,1992
9985000.0,can,1993
9985000.0,can,1994
9985000.0,can,1995
9985000.0,can,1996
9985000.0,can,1997
9985000.0,can,1998
9985000.0,can,1999
9985000.0,can,2000
9985000.0,can,2001
9985000.0,can,2002
9985000.0,can,2003
9985000.0,can,2004
9985000.0,can,2005
9985000.0,can,2006
9985000.0,can,2007
9985000.0,can,2008
9985000.0,can,2009
9985000.0,can,2010
4030.0,cpv,1961
4030.0,cpv,1962
4030.0,cpv,1963
4030.0,cpv,1964
4030.0,cpv,1965
4030.0,cpv,1966
4030.0,cpv,1967
4030.0,cpv,1968
4030.0,cpv,1969
4030.0,cpv,1970
4030.0,cpv,1971
4030.0,cpv,1972
4030.0,cpv,1973
4030.0,cpv,1974
4030.0,cpv,1975
4030.0,cpv,1976
4030.0,cpv,1977
4030.0,cpv,1978
4030.0,cpv,1979
4030.0,cpv,1980
4030.0,cpv,1981
4030.0,cpv,1982
4030.0,cpv,1983
4030.0,cpv,1984
4030.0,cpv,1985
4030.0,cpv,1986
4030.0,cpv,1987
4030.0,cpv,1988
4030.0,cpv,1989
4030.0,cpv,1990
4030.0,cpv,1991
4030.0,cpv,1992
4030.0,cpv,1993
4030.0,cpv,1994
4030.0,cpv,1995
4030.0,cpv,1996
4030.0,cpv,1997
4030.0,cpv,1998
4030.0,cpv,1999
4030.0,cpv,2000
4030.0,cpv,2001
4030.0,cpv,2002
4030.0,cpv,2003
4030.0,cpv,2004
4030.0,cpv,2005
4030.0,cpv,2006
4030.0,cpv,2007
4030.0,cpv,2008
4030.0,cpv,2009
4030.0,cpv,2010
260.0,cym,1961
260.0,cym,1962
260.0,cym,1963
260.0,cym,1964
260.0,cym,1965
260.0,cym,1966
260.0,cym,1967
260.0,cym,1968
260.0,cym,1969
260.0,cym,1970
260.0,cym,1971
260.0,cym,1972
260.0,cym,1973
260.0,cym,1974
260.0,cym,1975
260.0,cym,1976
260.0,cym,1977
260.0,cym,1978
260.0,cym,1979
260.0,cym,1980
260.0,cym,1981
260.0,cym,1982
260.0,cym,1983
260.0,cym,1984
260.0,cym,1985
260.0,cym,1986
260.0,cym,1987
260.0,cym,1988
260.0,cym,1989
260.0,cym,1990
260.0,cym,1991
260.0,cym,1992
260.0,cym,1993
260.0,cym,1994
260.0,cym,1995
260.0,cym,1996
260.0,cym,1997
260.0,cym,1998
260.0,cym,1999
260.0,cym,2000
260.0,cym,2001
260.0,cym,2002
260.0,cym,2003
260.0,cym,2004
260.0,cym,2005
260.0,cym,2006
260.0,cym,2007
260.0,cym,2008
260.0,cym,2009
260.0,cym,2010
623000.0,caf,1961
623000.0,caf,1962
623000.0,caf,1963
623000.0,caf,1964
623000.0,caf,1965
623000.0,caf,1966
623000.0,caf,1967
623000.0,caf,1968
623000.0,caf,1969
623000.0,caf,1970
623000.0,caf,1971
623000.0,caf,1972
623000.0,caf,1973
623000.0,caf,1974
623000.0,caf,1975
623000.0,caf,1976
623000.0,caf,1977
623000.0,caf,1978
623000.0,caf,1979
623000.0,caf,1980
623000.0,caf,1981
623000.0,caf,1982
623000.0,caf,1983
623000.0,caf,1984
623000.0,caf,1985
623000.0,caf,1986
623000.0,caf,1987
623000.0,caf,1988
623000.0,caf,1989
623000.0,caf,1990
623000.0,caf,1991
623000.0,caf,1992
623000.0,caf,1993
623000.0,caf,1994
623000.0,caf,1995
623000.0,caf,1996
623000.0,caf,1997
623000.0,caf,1998
623000.0,caf,1999
623000.0,caf,2000
623000.0,caf,2001
623000.0,caf,2002
623000.0,caf,2003
623000.0,caf,2004
623000.0,caf,2005
623000.0,caf,2006
623000.0,caf,2007
623000.0,caf,2008
623000.0,caf,2009
623000.0,caf,2010
1284000.0,tcd,1961
1284000.0,tcd,1962
1284000.0,tcd,1963
1284000.0,tcd,1964
1284000.0,tcd,1965
1284000.0,tcd,1966
1284000.0,tcd,1967
1284000.0,tcd,1968
1284000.0,tcd,1969
1284000.0,tcd,1970
1284000.0,tcd,1971
1284000.0,tcd,1972
1284000.0,tcd,1973
1284000.0,tcd,1974
1284000.0,tcd,1975
1284000.0,tcd,1976
1284000.0,tcd,1977
1284000.0,tcd,1978
1284000.0,tcd,1979
1284000.0,tcd,1980
1284000.0,tcd,1981
1284000.0,tcd,1982
1284000.0,tcd,1983
1284000.0,tcd,1984
1284000.0,tcd,1985
1284000.0,tcd,1986
1284000.0,tcd,1987
1284000.0,tcd,1988
1284000.0,tcd,1989
1284000.0,tcd,1990
1284000.0,tcd,1991
1284000.0,tcd,1992
1284000.0,tcd,1993
1284000.0,tcd,1994
1284000.0,tcd,1995
1284000.0,tcd,1996
1284000.0,tcd,1997
1284000.0,tcd,1998
1284000.0,tcd,1999
1284000.0,tcd,2000
1284000.0,tcd,2001
1284000.0,tcd,2002
1284000.0,tcd,2003
1284000.0,tcd,2004
1284000.0,tcd,2005
1284000.0,tcd,2006
1284000.0,tcd,2007
1284000.0,tcd,2008
1284000.0,tcd,2009
1284000.0,tcd,2010
190.0,chanisl,1961
190.0,chanisl,1962
190.0,chanisl,1963
190.0,chanisl,1964
190.0,chanisl,1965
190.0,chanisl,1966
190.0,chanisl,1967
190.0,chanisl,1968
190.0,chanisl,1969
190.0,chanisl,1970
190.0,chanisl,1971
190.0,chanisl,1972
190.0,chanisl,1973
190.0,chanisl,1974
190.0,chanisl,1975
190.0,chanisl,1976
190.0,chanisl,1977
190.0,chanisl,1978
190.0,chanisl,1979
190.0,chanisl,1980
190.0,chanisl,1981
190.0,chanisl,1982
190.0,chanisl,1983
190.0,chanisl,1984
190.0,chanisl,1985
190.0,chanisl,1986
190.0,chanisl,1987
190.0,chanisl,1988
190.0,chanisl,1989
190.0,chanisl,1990
190.0,chanisl,1991
190.0,chanisl,1992
190.0,chanisl,1993
190.0,chanisl,1994
190.0,chanisl,1995
190.0,chanisl,1996
190.0,chanisl,1997
190.0,chanisl,1998
190.0,chanisl,1999
190.0,chanisl,2000
190.0,chanisl,2001
190.0,chanisl,2002
190.0,chanisl,2003
190.0,chanisl,2004
190.0,chanisl,2005
190.0,chanisl,2006
190.0,chanisl,2007
190.0,chanisl,2008
190.0,chanisl,2009
190.0,chanisl,2010
756100.0,chl,1961
756100.0,chl,1962
756100.0,chl,1963
756100.0,chl,1964
756100.0,chl,1965
756100.0,chl,1966
756100.0,chl,1967
756100.0,chl,1968
756100.0,chl,1969
756100.0,chl,1970
756100.0,chl,1971
756100.0,chl,1972
756100.0,chl,1973
756100.0,chl,1974
756100.0,chl,1975
756100.0,chl,1976
756100.0,chl,1977
756100.0,chl,1978
756100.0,chl,1979
756100.0,chl,1980
756100.0,chl,1981
756100.0,chl,1982
756100.0,chl,1983
756100.0,chl,1984
756100.0,chl,1985
756100.0,chl,1986
756100.0,chl,1987
756100.0,chl,1988
756100.0,chl,1989
756100.0,chl,1990
756100.0,chl,1991
756100.0,chl,1992
756100.0,chl,1993
756100.0,chl,1994
756100.0,chl,1995
756100.0,chl,1996
756100.0,chl,1997
756100.0,chl,1998
756100.0,chl,1999
756100.0,chl,2000
756100.0,chl,2001
756100.0,chl,2002
756100.0,chl,2003
756100.0,chl,2004
756100.0,chl,2005
756100.0,chl,2006
756100.0,chl,2007
756100.0,chl,2008
756100.0,chl,2009
756100.0,chl,2010
9600000.0,chn,1961
9600000.0,chn,1962
9600000.0,chn,1963
9600000.0,chn,1964
9600000.0,chn,1965
9600000.0,chn,1966
9600000.0,chn,1967
9600000.0,chn,1968
9600000.0,chn,1969
9600000.0,chn,1970
9600000.0,chn,1971
9600000.0,chn,1972
9600000.0,chn,1973
9600000.0,chn,1974
9600000.0,chn,1975
9600000.0,chn,1976
9600000.0,chn,1977
9600000.0,chn,1978
9600000.0,chn,1979
9600000.0,chn,1980
9600000.0,chn,1981
9600000.0,chn,1982
9600000.0,chn,1983
9600000.0,chn,1984
9600000.0,chn,1985
9600000.0,chn,1986
9600000.0,chn,1987
9600000.0,chn,1988
9600000.0,chn,1989
9600000.0,chn,1990
9600000.0,chn,1991
9600000.0,chn,1992
9600000.0,chn,1993
9600000.0,chn,1994
9600000.0,chn,1995
9600000.0,chn,1996
9600000.0,chn,1997
9600000.0,chn,1998
9600000.0,chn,1999
9600000.0,chn,2000
9600000.0,chn,2001
9600000.0,chn,2002
9600000.0,chn,2003
9600000.0,chn,2004
9600000.0,chn,2005
9600000.0,chn,2006
9600000.0,chn,2007
9600000.0,chn,2008
9600000.0,chn,2009
9600000.0,chn,2010
1142000.0,col,1961
1142000.0,col,1962
1142000.0,col,1963
1142000.0,col,1964
1142000.0,col,1965
1142000.0,col,1966
1142000.0,col,1967
1142000.0,col,1968
1142000.0,col,1969
1142000.0,col,1970
1142000.0,col,1971
1142000.0,col,1972
1142000.0,col,1973
1142000.0,col,1974
1142000.0,col,1975
1142000.0,col,1976
1142000.0,col,1977
1142000.0,col,1978
1142000.0,col,1979
1142000.0,col,1980
1142000.0,col,1981
1142000.0,col,1982
1142000.0,col,1983
1142000.0,col,1984
1142000.0,col,1985
1142000.0,col,1986
1142000.0,col,1987
1142000.0,col,1988
1142000.0,col,1989
1142000.0,col,1990
1142000.0,col,1991
1142000.0,col,1992
1142000.0,col,1993
1142000.0,col,1994
1142000.0,col,1995
1142000.0,col,1996
1142000.0,col,1997
1142000.0,col,1998
1142000.0,col,1999
1142000.0,col,2000
1142000.0,col,2001
1142000.0,col,2002
1142000.0,col,2003
1142000.0,col,2004
1142000.0,col,2005
1142000.0,col,2006
1142000.0,col,2007
1142000.0,col,2008
1142000.0,col,2009
1142000.0,col,2010
1860.0,com,1961
1860.0,com,1962
1860.0,com,1963
1860.0,com,1964
1860.0,com,1965
1860.0,com,1966
1860.0,com,1967
1860.0,com,1968
1860.0,com,1969
1860.0,com,1970
1860.0,com,1971
1860.0,com,1972
1860.0,com,1973
1860.0,com,1974
1860.0,com,1975
1860.0,com,1976
1860.0,com,1977
1860.0,com,1978
1860.0,com,1979
1860.0,com,1980
1860.0,com,1981
1860.0,com,1982
1860.0,com,1983
1860.0,com,1984
1860.0,com,1985
1860.0,com,1986
1860.0,com,1987
1860.0,com,1988
1860.0,com,1989
1860.0,com,1990
1860.0,com,1991
1860.0,com,1992
1860.0,com,1993
1860.0,com,1994
1860.0,com,1995
1860.0,com,1996
1860.0,com,1997
1860.0,com,1998
1860.0,com,1999
1860.0,com,2000
1860.0,com,2001
1860.0,com,2002
1860.0,com,2003
1860.0,com,2004
1860.0,com,2005
1860.0,com,2006
1860.0,com,2007
1860.0,com,2008
1860.0,com,2009
1860.0,com,2010
2345000.0,cod,1961
2345000.0,cod,1962
2345000.0,cod,1963
2345000.0,cod,1964
2345000.0,cod,1965
2345000.0,cod,1966
2345000.0,cod,1967
2345000.0,cod,1968
2345000.0,cod,1969
2345000.0,cod,1970
2345000.0,cod,1971
2345000.0,cod,1972
2345000.0,cod,1973
2345000.0,cod,1974
2345000.0,cod,1975
2345000.0,cod,1976
2345000.0,cod,1977
2345000.0,cod,1978
2345000.0,cod,1979
2345000.0,cod,1980
2345000.0,cod,1981
2345000.0,cod,1982
2345000.0,cod,1983
2345000.0,cod,1984
2345000.0,cod,1985
2345000.0,cod,1986
2345000.0,cod,1987
2345000.0,cod,1988
2345000.0,cod,1989
2345000.0,cod,1990
2345000.0,cod,1991
2345000.0,cod,1992
2345000.0,cod,1993
2345000.0,cod,1994
2345000.0,cod,1995
2345000.0,cod,1996
2345000.0,cod,1997
2345000.0,cod,1998
2345000.0,cod,1999
2345000.0,cod,2000
2345000.0,cod,2001
2345000.0,cod,2002
2345000.0,cod,2003
2345000.0,cod,2004
2345000.0,cod,2005
2345000.0,cod,2006
2345000.0,cod,2007
2345000.0,cod,2008
2345000.0,cod,2009
2345000.0,cod,2010
342000.0,cog,1961
342000.0,cog,1962
342000.0,cog,1963
342000.0,cog,1964
342000.0,cog,1965
342000.0,cog,1966
342000.0,cog,1967
342000.0,cog,1968
342000.0,cog,1969
342000.0,cog,1970
342000.0,cog,1971
342000.0,cog,1972
342000.0,cog,1973
342000.0,cog,1974
342000.0,cog,1975
342000.0,cog,1976
342000.0,cog,1977
342000.0,cog,1978
342000.0,cog,1979
342000.0,cog,1980
342000.0,cog,1981
342000.0,cog,1982
342000.0,cog,1983
342000.0,cog,1984
342000.0,cog,1985
342000.0,cog,1986
342000.0,cog,1987
342000.0,cog,1988
342000.0,cog,1989
342000.0,cog,1990
342000.0,cog,1991
342000.0,cog,1992
342000.0,cog,1993
342000.0,cog,1994
342000.0,cog,1995
342000.0,cog,1996
342000.0,cog,1997
342000.0,cog,1998
342000.0,cog,1999
342000.0,cog,2000
342000.0,cog,2001
342000.0,cog,2002
342000.0,cog,2003
342000.0,cog,2004
342000.0,cog,2005
342000.0,cog,2006
342000.0,cog,2007
342000.0,cog,2008
342000.0,cog,2009
342000.0,cog,2010
51100.0,cri,1961
51100.0,cri,1962
51100.0,cri,1963
51100.0,cri,1964
51100.0,cri,1965
51100.0,cri,1966
51100.0,cri,1967
51100.0,cri,1968
51100.0,cri,1969
51100.0,cri,1970
51100.0,cri,1971
51100.0,cri,1972
51100.0,cri,1973
51100.0,cri,1974
51100.0,cri,1975
51100.0,cri,1976
51100.0,cri,1977
51100.0,cri,1978
51100.0,cri,1979
51100.0,cri,1980
51100.0,cri,1981
51100.0,cri,1982
51100.0,cri,1983
51100.0,cri,1984
51100.0,cri,1985
51100.0,cri,1986
51100.0,cri,1987
51100.0,cri,1988
51100.0,cri,1989
51100.0,cri,1990
51100.0,cri,1991
51100.0,cri,1992
51100.0,cri,1993
51100.0,cri,1994
51100.0,cri,1995
51100.0,cri,1996
51100.0,cri,1997
51100.0,cri,1998
51100.0,cri,1999
51100.0,cri,2000
51100.0,cri,2001
51100.0,cri,2002
51100.0,cri,2003
51100.0,cri,2004
51100.0,cri,2005
51100.0,cri,2006
51100.0,cri,2007
51100.0,cri,2008
51100.0,cri,2009
51100.0,cri,2010
322500.0,civ,1961
322500.0,civ,1962
322500.0,civ,1963
322500.0,civ,1964
322500.0,civ,1965
322500.0,civ,1966
322500.0,civ,1967
322500.0,civ,1968
322500.0,civ,1969
322500.0,civ,1970
322500.0,civ,1971
322500.0,civ,1972
322500.0,civ,1973
322500.0,civ,1974
322500.0,civ,1975
322500.0,civ,1976
322500.0,civ,1977
322500.0,civ,1978
322500.0,civ,1979
322500.0,civ,1980
322500.0,civ,1981
322500.0,civ,1982
322500.0,civ,1983
322500.0,civ,1984
322500.0,civ,1985
322500.0,civ,1986
322500.0,civ,1987
322500.0,civ,1988
322500.0,civ,1989
322500.0,civ,1990
322500.0,civ,1991
322500.0,civ,1992
322500.0,civ,1993
322500.0,civ,1994
322500.0,civ,1995
322500.0,civ,1996
322500.0,civ,1997
322500.0,civ,1998
322500.0,civ,1999
322500.0,civ,2000
322500.0,civ,2001
322500.0,civ,2002
322500.0,civ,2003
322500.0,civ,2004
322500.0,civ,2005
322500.0,civ,2006
322500.0,civ,2007
322500.0,civ,2008
322500.0,civ,2009
322500.0,civ,2010
56540.0,hrv,1961
56540.0,hrv,1962
56540.0,hrv,1963
56540.0,hrv,1964
56540.0,hrv,1965
56540.0,hrv,1966
56540.0,hrv,1967
56540.0,hrv,1968
56540.0,hrv,1969
56540.0,hrv,1970
56540.0,hrv,1971
56540.0,hrv,1972
56540.0,hrv,1973
56540.0,hrv,1974
56540.0,hrv,1975
56540.0,hrv,1976
56540.0,hrv,1977
56540.0,hrv,1978
56540.0,hrv,1979
56540.0,hrv,1980
56540.0,hrv,1981
56540.0,hrv,1982
56540.0,hrv,1983
56540.0,hrv,1984
56540.0,hrv,1985
56540.0,hrv,1986
56540.0,hrv,1987
56540.0,hrv,1988
56540.0,hrv,1989
56540.0,hrv,1990
56540.0,hrv,1991
56540.0,hrv,1992
56540.0,hrv,1993
56540.0,hrv,1994
56540.0,hrv,1995
56610.0,hrv,1996
56610.0,hrv,1997
56540.0,hrv,1998
56540.0,hrv,1999
56540.0,hrv,2000
56540.0,hrv,2001
56540.0,hrv,2002
56540.0,hrv,2003
56590.0,hrv,2004
56590.0,hrv,2005
56590.0,hrv,2006
56590.0,hrv,2007
56590.0,hrv,2008
56590.0,hrv,2009
56590.0,hrv,2010
109900.0,cub,1961
109900.0,cub,1962
109900.0,cub,1963
109900.0,cub,1964
109900.0,cub,1965
109900.0,cub,1966
109900.0,cub,1967
109900.0,cub,1968
109900.0,cub,1969
109900.0,cub,1970
109900.0,cub,1971
109900.0,cub,1972
109900.0,cub,1973
109900.0,cub,1974
109900.0,cub,1975
109900.0,cub,1976
109900.0,cub,1977
109900.0,cub,1978
109900.0,cub,1979
109900.0,cub,1980
109900.0,cub,1981
109900.0,cub,1982
109900.0,cub,1983
109900.0,cub,1984
109900.0,cub,1985
109900.0,cub,1986
109900.0,cub,1987
109900.0,cub,1988
109900.0,cub,1989
109900.0,cub,1990
109900.0,cub,1991
109900.0,cub,1992
109900.0,cub,1993
109900.0,cub,1994
109900.0,cub,1995
109900.0,cub,1996
109900.0,cub,1997
109900.0,cub,1998
109900.0,cub,1999
109900.0,cub,2000
109900.0,cub,2001
109900.0,cub,2002
109900.0,cub,2003
109900.0,cub,2004
109900.0,cub,2005
109900.0,cub,2006
109900.0,cub,2007
109900.0,cub,2008
109900.0,cub,2009
109900.0,cub,2010
9250.0,cyp,1961
9250.0,cyp,1962
9250.0,cyp,1963
9250.0,cyp,1964
9250.0,cyp,1965
9250.0,cyp,1966
9250.0,cyp,1967
9250.0,cyp,1968
9250.0,cyp,1969
9250.0,cyp,1970
9250.0,cyp,1971
9250.0,cyp,1972
9250.0,cyp,1973
9250.0,cyp,1974
9250.0,cyp,1975
9250.0,cyp,1976
9250.0,cyp,1977
9250.0,cyp,1978
9250.0,cyp,1979
9250.0,cyp,1980
9250.0,cyp,1981
9250.0,cyp,1982
9250.0,cyp,1983
9250.0,cyp,1984
9250.0,cyp,1985
9250.0,cyp,1986
9250.0,cyp,1987
9250.0,cyp,1988
9250.0,cyp,1989
9250.0,cyp,1990
9250.0,cyp,1991
9250.0,cyp,1992
9250.0,cyp,1993
9250.0,cyp,1994
9250.0,cyp,1995
9250.0,cyp,1996
9250.0,cyp,1997
9250.0,cyp,1998
9250.0,cyp,1999
9250.0,cyp,2000
9250.0,cyp,2001
9250.0,cyp,2002
9250.0,cyp,2003
9250.0,cyp,2004
9250.0,cyp,2005
9250.0,cyp,2006
9250.0,cyp,2007
9250.0,cyp,2008
9250.0,cyp,2009
9250.0,cyp,2010
78870.0,cze,1961
78870.0,cze,1962
78870.0,cze,1963
78870.0,cze,1964
78870.0,cze,1965
78870.0,cze,1966
78870.0,cze,1967
78870.0,cze,1968
78870.0,cze,1969
78870.0,cze,1970
78870.0,cze,1971
78870.0,cze,1972
78870.0,cze,1973
78870.0,cze,1974
