life_expectancy_female,geo,time
52.38,mng,1962
53.18,mng,1963
53.93,mng,1964
54.63,mng,1965
55.29,mng,1966
55.93,mng,1967
56.55,mng,1968
57.14,mng,1969
57.68,mng,1970
58.16,mng,1971
58.54,mng,1972
58.84,mng,1973
59.05,mng,1974
59.18,mng,1975
59.24,mng,1976
59.27,mng,1977
59.27,mng,1978
59.3,mng,1979
59.36,mng,1980
59.5,mng,1981
59.71,mng,1982
60.0,mng,1983
60.36,mng,1984
60.78,mng,1985
61.23,mng,1986
61.69,mng,1987
62.12,mng,1988
62.52,mng,1989
62.86,mng,1990
63.12,mng,1991
63.33,mng,1992
63.48,mng,1993
63.62,mng,1994
63.77,mng,1995
63.99,mng,1996
64.31,mng,1997
64.73,mng,1998
65.27,mng,1999
65.9,mng,2000
66.59,mng,2001
67.3,mng,2002
67.98,mng,2003
68.62,mng,2004
69.18,mng,2005
69.66,mng,2006
70.07,mng,2007
70.43,mng,2008
70.73,mng,2009
70.98,mng,2010
71.21,mng,2011
71.42,mng,2012
71.61,mng,2013
71.81,mng,2014
72.01,mng,2015
72.22,mng,2016
72.43,mng,2017
72.64,mng,2018
72.84,mng,2019
73.04,mng,2020
73.23,mng,2021
73.43,mng,2022
73.61,mng,2023
73.8,mng,2024
73.98,mng,2025
74.17,mng,2026
74.34,mng,2027
74.52,mng,2028
74.7,mng,2029
74.87,mng,2030
75.05,mng,2031
75.22,mng,2032
75.39,mng,2033
75.55,mng,2034
75.72,mng,2035
75.88,mng,2036
76.04,mng,2037
76.2,mng,2038
76.36,mng,2039
76.52,mng,2040
76.67,mng,2041
76.83,mng,2042
76.98,mng,2043
77.13,mng,2044
77.28,mng,2045
77.44,mng,2046
77.59,mng,2047
77.74,mng,2048
77.89,mng,2049
78.03,mng,2050
78.18,mng,2051
78.33,mng,2052
78.47,mng,2053
78.62,mng,2054
78.76,mng,2055
78.9,mng,2056
79.04,mng,2057
79.18,mng,2058
79.32,mng,2059
79.45,mng,2060
79.59,mng,2061
79.72,mng,2062
79.86,mng,2063
79.99,mng,2064
80.13,mng,2065
80.26,mng,2066
80.39,mng,2067
80.53,mng,2068
80.66,mng,2069
80.8,mng,2070
80.93,mng,2071
81.06,mng,2072
81.19,mng,2073
81.32,mng,2074
81.45,mng,2075
81.58,mng,2076
81.71,mng,2077
81.83,mng,2078
81.96,mng,2079
82.09,mng,2080
82.21,mng,2081
82.34,mng,2082
82.46,mng,2083
82.59,mng,2084
82.72,mng,2085
82.84,mng,2086
82.97,mng,2087
83.09,mng,2088
83.22,mng,2089
83.34,mng,2090
83.46,mng,2091
83.58,mng,2092
83.7,mng,2093
83.82,mng,2094
83.94,mng,2095
84.06,mng,2096
84.18,mng,2097
84.3,mng,2098
84.42,mng,2099
60.88,mne,1950
60.95,mne,1951
61.11,mne,1952
61.35,mne,1953
61.67,mne,1954
62.06,mne,1955
62.52,mne,1956
63.05,mne,1957
63.64,mne,1958
64.28,mne,1959
64.96,mne,1960
65.66,mne,1961
66.37,mne,1962
67.07,mne,1963
67.77,mne,1964
68.46,mne,1965
69.18,mne,1966
69.94,mne,1967
70.73,mne,1968
71.54,mne,1969
72.35,mne,1970
73.13,mne,1971
73.85,mne,1972
74.48,mne,1973
75.02,mne,1974
75.44,mne,1975
75.76,mne,1976
75.98,mne,1977
76.14,mne,1978
76.25,mne,1979
76.33,mne,1980
76.39,mne,1981
76.46,mne,1982
76.54,mne,1983
76.63,mne,1984
76.75,mne,1985
76.9,mne,1986
77.06,mne,1987
77.23,mne,1988
77.4,mne,1989
77.57,mne,1990
77.77,mne,1991
77.98,mne,1992
78.2,mne,1993
78.41,mne,1994
78.55,mne,1995
78.59,mne,1996
78.48,mne,1997
78.25,mne,1998
77.89,mne,1999
77.45,mne,2000
77.0,mne,2001
76.61,mne,2002
76.31,mne,2003
76.14,mne,2004
76.1,mne,2005
76.17,mne,2006
76.3,mne,2007
76.45,mne,2008
76.61,mne,2009
76.76,mne,2010
76.9,mne,2011
77.03,mne,2012
77.16,mne,2013
77.28,mne,2014
77.4,mne,2015
77.52,mne,2016
77.63,mne,2017
77.73,mne,2018
77.84,mne,2019
77.94,mne,2020
78.04,mne,2021
78.14,mne,2022
78.24,mne,2023
78.34,mne,2024
78.44,mne,2025
78.54,mne,2026
78.63,mne,2027
78.73,mne,2028
78.82,mne,2029
78.91,mne,2030
79.0,mne,2031
79.09,mne,2032
79.17,mne,2033
79.26,mne,2034
79.35,mne,2035
79.44,mne,2036
79.53,mne,2037
79.62,mne,2038
79.7,mne,2039
79.79,mne,2040
79.88,mne,2041
79.97,mne,2042
80.05,mne,2043
80.13,mne,2044
80.22,mne,2045
80.3,mne,2046
80.38,mne,2047
80.46,mne,2048
80.55,mne,2049
80.63,mne,2050
80.71,mne,2051
80.8,mne,2052
80.88,mne,2053
80.96,mne,2054
81.05,mne,2055
81.13,mne,2056
81.21,mne,2057
81.29,mne,2058
81.37,mne,2059
81.45,mne,2060
81.53,mne,2061
81.61,mne,2062
81.69,mne,2063
81.77,mne,2064
81.86,mne,2065
81.94,mne,2066
82.02,mne,2067
82.1,mne,2068
82.18,mne,2069
82.26,mne,2070
82.34,mne,2071
82.42,mne,2072
82.5,mne,2073
82.58,mne,2074
82.66,mne,2075
82.74,mne,2076
82.82,mne,2077
82.9,mne,2078
82.99,mne,2079
83.07,mne,2080
83.15,mne,2081
83.24,mne,2082
83.32,mne,2083
83.4,mne,2084
83.48,mne,2085
83.56,mne,2086
83.63,mne,2087
83.71,mne,2088
83.79,mne,2089
83.86,mne,2090
83.94,mne,2091
84.02,mne,2092
84.1,mne,2093
84.18,mne,2094
84.26,mne,2095
84.34,mne,2096
84.42,mne,2097
84.5,mne,2098
84.58,mne,2099
46.54,mar,1950
46.78,mar,1951
47.24,mar,1952
47.67,mar,1953
48.06,mar,1954
48.41,mar,1955
48.74,mar,1956
49.03,mar,1957
49.3,mar,1958
49.55,mar,1959
49.81,mar,1960
50.08,mar,1961
50.38,mar,1962
50.71,mar,1963
51.09,mar,1964
51.49,mar,1965
51.92,mar,1966
52.35,mar,1967
52.77,mar,1968
53.18,mar,1969
53.58,mar,1970
53.95,mar,1971
54.31,mar,1972
54.67,mar,1973
55.06,mar,1974
55.49,mar,1975
55.99,mar,1976
56.58,mar,1977
57.26,mar,1978
58.02,mar,1979
58.84,mar,1980
59.7,mar,1981
60.57,mar,1982
61.42,mar,1983
62.22,mar,1984
62.98,mar,1985
63.7,mar,1986
64.39,mar,1987
65.06,mar,1988
65.71,mar,1989
66.32,mar,1990
66.89,mar,1991
67.4,mar,1992
67.86,mar,1993
68.25,mar,1994
68.6,mar,1995
68.9,mar,1996
69.17,mar,1997
69.41,mar,1998
69.64,mar,1999
69.86,mar,2000
70.06,mar,2001
70.26,mar,2002
70.45,mar,2003
70.64,mar,2004
70.83,mar,2005
71.03,mar,2006
71.24,mar,2007
71.47,mar,2008
71.7,mar,2009
71.95,mar,2010
72.21,mar,2011
72.47,mar,2012
72.72,mar,2013
72.96,mar,2014
73.19,mar,2015
73.41,mar,2016
73.63,mar,2017
73.84,mar,2018
74.06,mar,2019
74.26,mar,2020
74.47,mar,2021
74.66,mar,2022
74.86,mar,2023
75.05,mar,2024
75.23,mar,2025
75.41,mar,2026
75.59,mar,2027
75.76,mar,2028
75.94,mar,2029
76.11,mar,2030
76.27,mar,2031
76.44,mar,2032
76.6,mar,2033
76.76,mar,2034
76.92,mar,2035
77.07,mar,2036
77.22,mar,2037
77.37,mar,2038
77.51,mar,2039
77.66,mar,2040
77.81,mar,2041
77.95,mar,2042
78.09,mar,2043
78.23,mar,2044
78.38,mar,2045
78.51,mar,2046
78.65,mar,2047
78.79,mar,2048
78.92,mar,2049
79.06,mar,2050
79.19,mar,2051
79.33,mar,2052
79.46,mar,2053
79.59,mar,2054
79.72,mar,2055
79.85,mar,2056
79.98,mar,2057
80.11,mar,2058
80.23,mar,2059
80.36,mar,2060
80.48,mar,2061
80.61,mar,2062
80.73,mar,2063
80.86,mar,2064
80.98,mar,2065
81.1,mar,2066
81.22,mar,2067
81.34,mar,2068
81.46,mar,2069
81.58,mar,2070
81.7,mar,2071
81.82,mar,2072
81.94,mar,2073
82.06,mar,2074
82.17,mar,2075
82.29,mar,2076
82.4,mar,2077
82.52,mar,2078
82.63,mar,2079
82.75,mar,2080
82.86,mar,2081
82.97,mar,2082
83.09,mar,2083
83.2,mar,2084
83.31,mar,2085
83.42,mar,2086
83.53,mar,2087
83.64,mar,2088
83.76,mar,2089
83.87,mar,2090
83.98,mar,2091
84.09,mar,2092
84.19,mar,2093
84.31,mar,2094
84.42,mar,2095
84.53,mar,2096
84.64,mar,2097
84.75,mar,2098
84.86,mar,2099
31.45,moz,1950
31.71,moz,1951
32.24,moz,1952
32.76,moz,1953
33.29,moz,1954
33.81,moz,1955
34.34,moz,1956
34.86,moz,1957
35.38,moz,1958
35.88,moz,1959
36.38,moz,1960
36.86,moz,1961
37.33,moz,1962
37.78,moz,1963
38.21,moz,1964
38.63,moz,1965
39.05,moz,1966
39.47,moz,1967
39.9,moz,1968
40.34,moz,1969
40.8,moz,1970
41.28,moz,1971
41.76,moz,1972
42.25,moz,1973
42.72,moz,1974
43.16,moz,1975
43.56,moz,1976
43.89,moz,1977
44.15,moz,1978
44.34,moz,1979
44.47,moz,1980
44.52,moz,1981
44.53,moz,1982
44.52,moz,1983
44.49,moz,1984
44.49,moz,1985
44.51,moz,1986
44.58,moz,1987
44.69,moz,1988
44.87,moz,1989
45.12,moz,1990
45.46,moz,1991
45.88,moz,1992
46.36,moz,1993
46.87,moz,1994
47.38,moz,1995
47.86,moz,1996
48.27,moz,1997
48.59,moz,1998
48.82,moz,1999
48.96,moz,2000
49.03,moz,2001
49.05,moz,2002
49.06,moz,2003
49.09,moz,2004
49.15,moz,2005
49.26,moz,2006
49.42,moz,2007
49.63,moz,2008
49.89,moz,2009
50.18,moz,2010
50.48,moz,2011
50.77,moz,2012
51.04,moz,2013
51.3,moz,2014
51.55,moz,2015
51.84,moz,2016
52.18,moz,2017
52.59,moz,2018
53.07,moz,2019
53.62,moz,2020
54.23,moz,2021
54.87,moz,2022
55.53,moz,2023
56.19,moz,2024
56.85,moz,2025
57.51,moz,2026
58.16,moz,2027
58.81,moz,2028
59.45,moz,2029
60.09,moz,2030
60.72,moz,2031
61.34,moz,2032
61.94,moz,2033
62.53,moz,2034
63.11,moz,2035
63.67,moz,2036
64.21,moz,2037
64.74,moz,2038
65.25,moz,2039
65.76,moz,2040
66.26,moz,2041
66.75,moz,2042
67.23,moz,2043
67.71,moz,2044
68.17,moz,2045
68.62,moz,2046
69.06,moz,2047
69.47,moz,2048
69.85,moz,2049
70.21,moz,2050
70.54,moz,2051
70.85,moz,2052
71.13,moz,2053
71.38,moz,2054
71.62,moz,2055
71.85,moz,2056
72.06,moz,2057
72.27,moz,2058
72.48,moz,2059
72.69,moz,2060
72.9,moz,2061
73.11,moz,2062
73.32,moz,2063
73.53,moz,2064
73.74,moz,2065
73.95,moz,2066
74.16,moz,2067
74.36,moz,2068
74.57,moz,2069
74.77,moz,2070
74.97,moz,2071
75.17,moz,2072
75.37,moz,2073
75.57,moz,2074
75.76,moz,2075
75.95,moz,2076
76.15,moz,2077
76.34,moz,2078
76.53,moz,2079
76.72,moz,2080
76.9,moz,2081
77.09,moz,2082
77.28,moz,2083
77.46,moz,2084
77.64,moz,2085
77.81,moz,2086
77.99,moz,2087
78.16,moz,2088
78.32,moz,2089
78.48,moz,2090
78.64,moz,2091
78.79,moz,2092
78.94,moz,2093
79.08,moz,2094
79.22,moz,2095
79.35,moz,2096
79.48,moz,2097
79.61,moz,2098
79.73,moz,2099
36.65,mmr,1950
37.39,mmr,1951
38.8,mmr,1952
40.07,mmr,1953
41.21,mmr,1954
42.21,mmr,1955
43.09,mmr,1956
43.85,mmr,1957
44.52,mmr,1958
45.14,mmr,1959
45.74,mmr,1960
46.38,mmr,1961
47.1,mmr,1962
47.91,mmr,1963
48.81,mmr,1964
49.76,mmr,1965
50.72,mmr,1966
51.61,mmr,1967
52.39,mmr,1968
53.04,mmr,1969
53.56,mmr,1970
53.99,mmr,1971
54.36,mmr,1972
54.72,mmr,1973
55.08,mmr,1974
55.46,mmr,1975
55.85,mmr,1976
56.24,mmr,1977
56.63,mmr,1978
57.02,mmr,1979
57.4,mmr,1980
57.77,mmr,1981
58.15,mmr,1982
58.52,mmr,1983
58.88,mmr,1984
59.24,mmr,1985
59.6,mmr,1986
59.95,mmr,1987
60.3,mmr,1988
60.65,mmr,1989
61.0,mmr,1990
61.34,mmr,1991
61.67,mmr,1992
62.01,mmr,1993
62.33,mmr,1994
62.65,mmr,1995
62.96,mmr,1996
63.27,mmr,1997
63.57,mmr,1998
63.86,mmr,1999
64.16,mmr,2000
64.45,mmr,2001
64.73,mmr,2002
65.01,mmr,2003
65.29,mmr,2004
65.55,mmr,2005
65.81,mmr,2006
66.05,mmr,2007
66.27,mmr,2008
66.48,mmr,2009
66.68,mmr,2010
66.87,mmr,2011
67.06,mmr,2012
67.23,mmr,2013
67.41,mmr,2014
67.59,mmr,2015
67.76,mmr,2016
67.94,mmr,2017
68.11,mmr,2018
68.27,mmr,2019
68.44,mmr,2020
68.6,mmr,2021
68.76,mmr,2022
68.92,mmr,2023
69.09,mmr,2024
69.25,mmr,2025
69.41,mmr,2026
69.56,mmr,2027
69.72,mmr,2028
69.87,mmr,2029
70.02,mmr,2030
70.17,mmr,2031
70.32,mmr,2032
70.46,mmr,2033
70.61,mmr,2034
70.75,mmr,2035
70.9,mmr,2036
71.04,mmr,2037
71.18,mmr,2038
71.33,mmr,2039
71.47,mmr,2040
71.61,mmr,2041
71.75,mmr,2042
71.89,mmr,2043
72.03,mmr,2044
72.17,mmr,2045
72.3,mmr,2046
72.43,mmr,2047
72.56,mmr,2048
72.7,mmr,2049
72.83,mmr,2050
72.96,mmr,2051
73.09,mmr,2052
73.22,mmr,2053
73.35,mmr,2054
73.48,mmr,2055
73.61,mmr,2056
73.74,mmr,2057
73.88,mmr,2058
74.0,mmr,2059
74.13,mmr,2060
74.26,mmr,2061
74.39,mmr,2062
74.51,mmr,2063
74.64,mmr,2064
74.76,mmr,2065
74.88,mmr,2066
75.0,mmr,2067
75.12,mmr,2068
75.24,mmr,2069
75.36,mmr,2070
75.49,mmr,2071
75.61,mmr,2072
75.73,mmr,2073
75.85,mmr,2074
75.98,mmr,2075
76.1,mmr,2076
76.22,mmr,2077
76.34,mmr,2078
76.46,mmr,2079
76.58,mmr,2080
76.7,mmr,2081
76.82,mmr,2082
76.94,mmr,2083
77.06,mmr,2084
77.17,mmr,2085
77.29,mmr,2086
77.4,mmr,2087
77.52,mmr,2088
77.64,mmr,2089
77.75,mmr,2090
77.87,mmr,2091
77.98,mmr,2092
78.1,mmr,2093
78.21,mmr,2094
78.33,mmr,2095
78.44,mmr,2096
78.55,mmr,2097
78.67,mmr,2098
78.78,mmr,2099
42.68,nam,1950
43.04,nam,1951
43.75,nam,1952
44.46,nam,1953
45.16,nam,1954
45.84,nam,1955
46.52,nam,1956
47.19,nam,1957
47.84,nam,1958
48.49,nam,1959
49.11,nam,1960
49.72,nam,1961
50.3,nam,1962
50.87,nam,1963
51.41,nam,1964
51.95,nam,1965
52.47,nam,1966
53.0,nam,1967
53.53,nam,1968
54.05,nam,1969
54.58,nam,1970
55.09,nam,1971
55.57,nam,1972
56.03,nam,1973
56.48,nam,1974
56.92,nam,1975
57.39,nam,1976
57.89,nam,1977
58.42,nam,1978
59.0,nam,1979
59.6,nam,1980
60.21,nam,1981
60.81,nam,1982
61.38,nam,1983
61.9,nam,1984
62.36,nam,1985
62.77,nam,1986
63.12,nam,1987
63.42,nam,1988
63.65,nam,1989
63.79,nam,1990
63.8,nam,1991
63.69,nam,1992
63.43,nam,1993
63.03,nam,1994
62.45,nam,1995
61.63,nam,1996
60.6,nam,1997
59.44,nam,1998
58.25,nam,1999
57.19,nam,2000
56.48,nam,2001
56.22,nam,2002
56.48,nam,2003
57.26,nam,2004
58.46,nam,2005
59.95,nam,2006
61.54,nam,2007
63.04,nam,2008
64.34,nam,2009
65.39,nam,2010
66.15,nam,2011
66.69,nam,2012
67.08,nam,2013
67.34,nam,2014
67.5,nam,2015
67.6,nam,2016
67.67,nam,2017
67.75,nam,2018
67.86,nam,2019
68.0,nam,2020
68.18,nam,2021
68.39,nam,2022
68.6,nam,2023
68.82,nam,2024
69.04,nam,2025
69.26,nam,2026
69.47,nam,2027
69.69,nam,2028
69.9,nam,2029
70.11,nam,2030
70.31,nam,2031
70.52,nam,2032
70.72,nam,2033
70.93,nam,2034
71.14,nam,2035
71.35,nam,2036
71.56,nam,2037
71.77,nam,2038
71.97,nam,2039
72.19,nam,2040
72.4,nam,2041
72.61,nam,2042
72.83,nam,2043
73.04,nam,2044
73.26,nam,2045
73.48,nam,2046
73.69,nam,2047
73.91,nam,2048
74.12,nam,2049
74.34,nam,2050
74.55,nam,2051
74.77,nam,2052
74.98,nam,2053
75.19,nam,2054
75.4,nam,2055
75.61,nam,2056
75.81,nam,2057
76.01,nam,2058
76.22,nam,2059
76.41,nam,2060
76.61,nam,2061
76.8,nam,2062
76.99,nam,2063
77.17,nam,2064
77.35,nam,2065
77.52,nam,2066
77.69,nam,2067
77.84,nam,2068
77.99,nam,2069
78.14,nam,2070
78.28,nam,2071
78.41,nam,2072
78.54,nam,2073
78.68,nam,2074
78.81,nam,2075
78.94,nam,2076
79.07,nam,2077
79.19,nam,2078
79.32,nam,2079
79.45,nam,2080
79.57,nam,2081
79.69,nam,2082
79.81,nam,2083
79.93,nam,2084
80.05,nam,2085
80.17,nam,2086
80.28,nam,2087
80.4,nam,2088
80.52,nam,2089
80.63,nam,2090
80.75,nam,2091
80.86,nam,2092
80.98,nam,2093
81.09,nam,2094
81.2,nam,2095
81.31,nam,2096
81.42,nam,2097
81.52,nam,2098
81.63,nam,2099
33.85,npl,1950
34.07,npl,1951
34.52,npl,1952
34.97,npl,1953
35.43,npl,1954
35.89,npl,1955
36.35,npl,1956
36.81,npl,1957
37.28,npl,1958
37.75,npl,1959
38.22,npl,1960
38.69,npl,1961
39.15,npl,1962
39.61,npl,1963
40.06,npl,1964
40.5,npl,1965
40.92,npl,1966
41.32,npl,1967
41.71,npl,1968
42.1,npl,1969
42.48,npl,1970
42.88,npl,1971
43.29,npl,1972
43.74,npl,1973
44.22,npl,1974
44.75,npl,1975
45.31,npl,1976
45.9,npl,1977
46.53,npl,1978
47.18,npl,1979
47.85,npl,1980
48.54,npl,1981
49.24,npl,1982
49.97,npl,1983
50.7,npl,1984
51.46,npl,1985
52.23,npl,1986
53.03,npl,1987
53.85,npl,1988
54.68,npl,1989
55.52,npl,1990
56.36,npl,1991
57.19,npl,1992
58.01,npl,1993
58.8,npl,1994
59.55,npl,1995
60.29,npl,1996
60.99,npl,1997
61.67,npl,1998
62.33,npl,1999
62.96,npl,2000
63.56,npl,2001
64.15,npl,2002
64.71,npl,2003
65.25,npl,2004
65.78,npl,2005
66.29,npl,2006
66.79,npl,2007
67.27,npl,2008
67.75,npl,2009
68.22,npl,2010
68.68,npl,2011
69.13,npl,2012
69.56,npl,2013
69.99,npl,2014
70.4,npl,2015
70.8,npl,2016
71.18,npl,2017
71.56,npl,2018
71.92,npl,2019
72.27,npl,2020
72.6,npl,2021
72.93,npl,2022
73.24,npl,2023
73.55,npl,2024
73.84,npl,2025
74.13,npl,2026
74.4,npl,2027
74.67,npl,2028
74.93,npl,2029
75.19,npl,2030
75.43,npl,2031
75.67,npl,2032
75.9,npl,2033
76.12,npl,2034
76.34,npl,2035
76.56,npl,2036
76.76,npl,2037
76.97,npl,2038
77.17,npl,2039
77.37,npl,2040
77.56,npl,2041
77.75,npl,2042
77.93,npl,2043
78.11,npl,2044
78.29,npl,2045
78.47,npl,2046
78.64,npl,2047
78.81,npl,2048
78.98,npl,2049
79.15,npl,2050
79.32,npl,2051
79.48,npl,2052
79.64,npl,2053
79.8,npl,2054
79.95,npl,2055
80.1,npl,2056
80.25,npl,2057
80.4,npl,2058
80.55,npl,2059
80.69,npl,2060
80.84,npl,2061
80.98,npl,2062
81.12,npl,2063
81.25,npl,2064
81.39,npl,2065
81.52,npl,2066
81.66,npl,2067
81.79,npl,2068
81.92,npl,2069
82.05,npl,2070
82.19,npl,2071
82.31,npl,2072
82.44,npl,2073
82.57,npl,2074
82.7,npl,2075
82.83,npl,2076
82.95,npl,2077
83.07,npl,2078
83.2,npl,2079
83.32,npl,2080
83.44,npl,2081
83.56,npl,2082
83.68,npl,2083
83.8,npl,2084
83.91,npl,2085
84.03,npl,2086
84.14,npl,2087
84.26,npl,2088
84.37,npl,2089
84.49,npl,2090
84.6,npl,2091
84.71,npl,2092
84.83,npl,2093
84.94,npl,2094
85.05,npl,2095
85.16,npl,2096
85.28,npl,2097
85.39,npl,2098
85.5,npl,2099
72.61,nld,1950
72.78,nld,1951
73.09,nld,1952
73.4,nld,1953
73.7,nld,1954
74.0,nld,1955
74.28,nld,1956
74.56,nld,1957
74.83,nld,1958
75.08,nld,1959
75.31,nld,1960
75.52,nld,1961
75.7,nld,1962
75.86,nld,1963
76.0,nld,1964
76.11,nld,1965
76.22,nld,1966
76.32,nld,1967
76.42,nld,1968
76.54,nld,1969
76.68,nld,1970
76.84,nld,1971
77.04,nld,1972
77.25,nld,1973
77.49,nld,1974
77.75,nld,1975
78.02,nld,1976
78.28,nld,1977
78.54,nld,1978
78.78,nld,1979
79.0,nld,1980
79.2,nld,1981
79.37,nld,1982
79.51,nld,1983
79.64,nld,1984
79.74,nld,1985
79.83,nld,1986
79.9,nld,1987
79.96,nld,1988
80.02,nld,1989
80.07,nld,1990
80.12,nld,1991
80.17,nld,1992
80.22,nld,1993
80.27,nld,1994
80.32,nld,1995
80.38,nld,1996
80.44,nld,1997
80.5,nld,1998
80.57,nld,1999
80.66,nld,2000
80.77,nld,2001
80.93,nld,2002
81.11,nld,2003
81.33,nld,2004
81.57,nld,2005
81.81,nld,2006
82.03,nld,2007
82.23,nld,2008
82.41,nld,2009
82.56,nld,2010
82.69,nld,2011
82.8,nld,2012
82.91,nld,2013
83.03,nld,2014
83.15,nld,2015
83.27,nld,2016
83.4,nld,2017
83.52,nld,2018
83.65,nld,2019
83.77,nld,2020
83.89,nld,2021
84.01,nld,2022
84.13,nld,2023
84.25,nld,2024
84.37,nld,2025
84.48,nld,2026
84.6,nld,2027
84.72,nld,2028
84.84,nld,2029
84.96,nld,2030
85.07,nld,2031
85.19,nld,2032
85.31,nld,2033
85.42,nld,2034
85.54,nld,2035
85.66,nld,2036
85.77,nld,2037
85.89,nld,2038
86.0,nld,2039
86.12,nld,2040
86.23,nld,2041
86.34,nld,2042
86.46,nld,2043
86.57,nld,2044
86.69,nld,2045
86.8,nld,2046
86.91,nld,2047
87.03,nld,2048
87.14,nld,2049
87.25,nld,2050
87.36,nld,2051
87.47,nld,2052
87.58,nld,2053
87.7,nld,2054
87.81,nld,2055
87.92,nld,2056
88.03,nld,2057
88.14,nld,2058
88.25,nld,2059
88.36,nld,2060
88.47,nld,2061
88.58,nld,2062
88.69,nld,2063
88.8,nld,2064
88.91,nld,2065
89.02,nld,2066
89.12,nld,2067
89.23,nld,2068
89.34,nld,2069
89.45,nld,2070
89.56,nld,2071
89.67,nld,2072
89.77,nld,2073
89.88,nld,2074
89.99,nld,2075
90.1,nld,2076
90.21,nld,2077
90.32,nld,2078
90.42,nld,2079
90.53,nld,2080
90.64,nld,2081
90.75,nld,2082
90.86,nld,2083
90.97,nld,2084
91.08,nld,2085
91.19,nld,2086
91.3,nld,2087
91.41,nld,2088
91.51,nld,2089
91.62,nld,2090
91.73,nld,2091
91.84,nld,2092
91.94,nld,2093
92.05,nld,2094
92.16,nld,2095
92.26,nld,2096
92.37,nld,2097
92.47,nld,2098
92.58,nld,2099
50.55,ncl,1950
50.93,ncl,1951
51.7,ncl,1952
52.47,ncl,1953
53.25,ncl,1954
54.04,ncl,1955
54.83,ncl,1956
55.62,ncl,1957
56.41,ncl,1958
57.2,ncl,1959
57.98,ncl,1960
58.76,ncl,1961
59.52,ncl,1962
60.26,ncl,1963
60.98,ncl,1964
61.68,ncl,1965
62.35,ncl,1966
63.01,ncl,1967
63.64,ncl,1968
64.25,ncl,1969
64.85,ncl,1970
65.43,ncl,1971
66.0,ncl,1972
66.55,ncl,1973
67.08,ncl,1974
67.6,ncl,1975
68.1,ncl,1976
68.59,ncl,1977
69.07,ncl,1978
69.53,ncl,1979
69.98,ncl,1980
70.41,ncl,1981
70.83,ncl,1982
71.24,ncl,1983
71.64,ncl,1984
72.03,ncl,1985
72.4,ncl,1986
72.76,ncl,1987
73.12,ncl,1988
73.46,ncl,1989
73.79,ncl,1990
74.12,ncl,1991
74.43,ncl,1992
74.74,ncl,1993
75.03,ncl,1994
75.32,ncl,1995
75.6,ncl,1996
75.87,ncl,1997
76.14,ncl,1998
76.4,ncl,1999
76.65,ncl,2000
76.89,ncl,2001
77.13,ncl,2002
77.36,ncl,2003
77.58,ncl,2004
77.8,ncl,2005
78.01,ncl,2006
78.22,ncl,2007
78.43,ncl,2008
78.63,ncl,2009
78.83,ncl,2010
79.02,ncl,2011
79.22,ncl,2012
79.41,ncl,2013
79.6,ncl,2014
79.78,ncl,2015
79.97,ncl,2016
80.15,ncl,2017
80.33,ncl,2018
80.5,ncl,2019
80.68,ncl,2020
80.85,ncl,2021
81.02,ncl,2022
81.19,ncl,2023
81.36,ncl,2024
81.52,ncl,2025
81.69,ncl,2026
81.85,ncl,2027
82.01,ncl,2028
82.17,ncl,2029
82.33,ncl,2030
82.48,ncl,2031
82.64,ncl,2032
82.78,ncl,2033
82.93,ncl,2034
83.08,ncl,2035
83.23,ncl,2036
83.37,ncl,2037
83.51,ncl,2038
83.66,ncl,2039
83.8,ncl,2040
83.94,ncl,2041
84.08,ncl,2042
84.22,ncl,2043
84.36,ncl,2044
84.49,ncl,2045
84.63,ncl,2046
84.76,ncl,2047
84.9,ncl,2048
85.03,ncl,2049
85.16,ncl,2050
85.3,ncl,2051
85.42,ncl,2052
85.56,ncl,2053
85.68,ncl,2054
85.81,ncl,2055
85.94,ncl,2056
86.07,ncl,2057
86.19,ncl,2058
86.32,ncl,2059
86.45,ncl,2060
86.57,ncl,2061
86.7,ncl,2062
86.82,ncl,2063
86.94,ncl,2064
87.06,ncl,2065
87.18,ncl,2066
87.3,ncl,2067
87.42,ncl,2068
87.54,ncl,2069
87.67,ncl,2070
87.79,ncl,2071
87.91,ncl,2072
88.03,ncl,2073
88.15,ncl,2074
88.27,ncl,2075
88.39,ncl,2076
88.5,ncl,2077
88.62,ncl,2078
88.74,ncl,2079
88.86,ncl,2080
88.97,ncl,2081
89.09,ncl,2082
89.21,ncl,2083
89.32,ncl,2084
89.44,ncl,2085
89.55,ncl,2086
89.66,ncl,2087
89.78,ncl,2088
89.89,ncl,2089
90.0,ncl,2090
90.11,ncl,2091
90.22,ncl,2092
90.34,ncl,2093
90.45,ncl,2094
90.56,ncl,2095
90.68,ncl,2096
90.79,ncl,2097
90.91,ncl,2098
91.02,ncl,2099
71.33,nzl,1950
71.5,nzl,1951
71.81,nzl,1952
72.11,nzl,1953
72.39,nzl,1954
72.66,nzl,1955
72.91,nzl,1956
73.14,nzl,1957
73.35,nzl,1958
73.54,nzl,1959
73.71,nzl,1960
73.87,nzl,1961
74.0,nzl,1962
74.11,nzl,1963
74.21,nzl,1964
74.3,nzl,1965
74.37,nzl,1966
74.43,nzl,1967
74.49,nzl,1968
74.56,nzl,1969
74.64,nzl,1970
74.74,nzl,1971
74.86,nzl,1972
75.01,nzl,1973
75.19,nzl,1974
75.39,nzl,1975
75.6,nzl,1976
