democracy_score_use_as_color,geo,time
-9.0,mwi,1978
-9.0,mwi,1979
-9.0,mwi,1980
-9.0,mwi,1981
-9.0,mwi,1982
-9.0,mwi,1983
-9.0,mwi,1984
-9.0,mwi,1985
-9.0,mwi,1986
-9.0,mwi,1987
-9.0,mwi,1988
-9.0,mwi,1989
-9.0,mwi,1990
-9.0,mwi,1991
-9.0,mwi,1992
-8.0,mwi,1993
6.0,mwi,1994
6.0,mwi,1995
6.0,mwi,1996
6.0,mwi,1997
6.0,mwi,1998
6.0,mwi,1999
6.0,mwi,2000
4.0,mwi,2001
4.0,mwi,2002
5.0,mwi,2003
6.0,mwi,2004
6.0,mwi,2005
6.0,mwi,2006
6.0,mwi,2007
6.0,mwi,2008
6.0,mwi,2009
6.0,mwi,2010
6.0,mwi,2011
10.0,mys,1957
10.0,mys,1958
10.0,mys,1959
10.0,mys,1960
10.0,mys,1961
10.0,mys,1962
10.0,mys,1963
10.0,mys,1964
10.0,mys,1965
10.0,mys,1966
10.0,mys,1967
10.0,mys,1968
1.0,mys,1969
1.0,mys,1970
4.0,mys,1971
4.0,mys,1972
4.0,mys,1973
4.0,mys,1974
4.0,mys,1975
4.0,mys,1976
4.0,mys,1977
4.0,mys,1978
4.0,mys,1979
4.0,mys,1980
4.0,mys,1981
4.0,mys,1982
4.0,mys,1983
4.0,mys,1984
4.0,mys,1985
4.0,mys,1986
4.0,mys,1987
4.0,mys,1988
4.0,mys,1989
4.0,mys,1990
4.0,mys,1991
4.0,mys,1992
4.0,mys,1993
4.0,mys,1994
3.0,mys,1995
3.0,mys,1996
3.0,mys,1997
3.0,mys,1998
3.0,mys,1999
3.0,mys,2000
3.0,mys,2001
3.0,mys,2002
3.0,mys,2003
3.0,mys,2004
3.0,mys,2005
3.0,mys,2006
3.0,mys,2007
6.0,mys,2008
6.0,mys,2009
6.0,mys,2010
6.0,mys,2011
-7.0,mli,1960
-7.0,mli,1961
-7.0,mli,1962
-7.0,mli,1963
-7.0,mli,1964
-7.0,mli,1965
-7.0,mli,1966
-7.0,mli,1967
-7.0,mli,1968
-7.0,mli,1969
-7.0,mli,1970
-7.0,mli,1971
-7.0,mli,1972
-7.0,mli,1973
-7.0,mli,1974
-7.0,mli,1975
-7.0,mli,1976
-7.0,mli,1977
-7.0,mli,1978
-7.0,mli,1979
-7.0,mli,1980
-7.0,mli,1981
-7.0,mli,1982
-7.0,mli,1983
-7.0,mli,1984
-7.0,mli,1985
-7.0,mli,1986
-7.0,mli,1987
-7.0,mli,1988
-7.0,mli,1989
-7.0,mli,1990
0.0,mli,1991
7.0,mli,1992
7.0,mli,1993
7.0,mli,1994
7.0,mli,1995
7.0,mli,1996
6.0,mli,1997
6.0,mli,1998
6.0,mli,1999
6.0,mli,2000
6.0,mli,2001
7.0,mli,2002
7.0,mli,2003
7.0,mli,2004
7.0,mli,2005
7.0,mli,2006
7.0,mli,2007
7.0,mli,2008
7.0,mli,2009
7.0,mli,2010
7.0,mli,2011
-4.0,mrt,1960
-4.0,mrt,1961
-7.0,mrt,1962
-7.0,mrt,1963
-7.0,mrt,1964
-7.0,mrt,1965
-7.0,mrt,1966
-7.0,mrt,1967
-7.0,mrt,1968
-7.0,mrt,1969
-7.0,mrt,1970
-7.0,mrt,1971
-7.0,mrt,1972
-7.0,mrt,1973
-7.0,mrt,1974
-7.0,mrt,1975
-7.0,mrt,1976
-7.0,mrt,1977
-7.0,mrt,1978
-7.0,mrt,1979
-7.0,mrt,1980
-7.0,mrt,1981
-7.0,mrt,1982
-7.0,mrt,1983
-7.0,mrt,1984
-7.0,mrt,1985
-7.0,mrt,1986
-7.0,mrt,1987
-7.0,mrt,1988
-7.0,mrt,1989
-7.0,mrt,1990
-6.0,mrt,1991
-6.0,mrt,1992
-6.0,mrt,1993
-6.0,mrt,1994
-6.0,mrt,1995
-6.0,mrt,1996
-6.0,mrt,1997
-6.0,mrt,1998
-6.0,mrt,1999
-6.0,mrt,2000
-6.0,mrt,2001
-6.0,mrt,2002
-6.0,mrt,2003
-6.0,mrt,2004
-5.0,mrt,2005
-3.0,mrt,2006
4.0,mrt,2007
-5.0,mrt,2008
-2.0,mrt,2009
-2.0,mrt,2010
-2.0,mrt,2011
9.0,mus,1968
9.0,mus,1969
9.0,mus,1970
9.0,mus,1971
9.0,mus,1972
9.0,mus,1973
9.0,mus,1974
9.0,mus,1975
9.0,mus,1976
9.0,mus,1977
9.0,mus,1978
9.0,mus,1979
9.0,mus,1980
9.0,mus,1981
10.0,mus,1982
10.0,mus,1983
10.0,mus,1984
10.0,mus,1985
10.0,mus,1986
10.0,mus,1987
10.0,mus,1988
10.0,mus,1989
10.0,mus,1990
10.0,mus,1991
10.0,mus,1992
10.0,mus,1993
10.0,mus,1994
10.0,mus,1995
10.0,mus,1996
10.0,mus,1997
10.0,mus,1998
10.0,mus,1999
10.0,mus,2000
10.0,mus,2001
10.0,mus,2002
10.0,mus,2003
10.0,mus,2004
10.0,mus,2005
10.0,mus,2006
10.0,mus,2007
10.0,mus,2008
10.0,mus,2009
10.0,mus,2010
10.0,mus,2011
-1.0,mex,1822
-1.0,mex,1823
-1.0,mex,1824
-1.0,mex,1825
-1.0,mex,1826
-1.0,mex,1827
-1.0,mex,1828
-1.0,mex,1829
-1.0,mex,1830
-1.0,mex,1831
-1.0,mex,1832
-1.0,mex,1833
-2.0,mex,1834
-3.0,mex,1835
-3.0,mex,1836
-3.0,mex,1837
-3.0,mex,1838
-3.0,mex,1839
-3.0,mex,1840
-3.0,mex,1841
-3.0,mex,1842
-3.0,mex,1843
-3.0,mex,1844
-3.0,mex,1845
-3.0,mex,1846
-3.0,mex,1847
-3.0,mex,1848
-3.0,mex,1849
-3.0,mex,1850
-3.0,mex,1851
-3.0,mex,1852
-3.0,mex,1853
-3.0,mex,1854
-3.0,mex,1855
-3.0,mex,1856
-3.0,mex,1857
-3.0,mex,1858
-3.0,mex,1859
-3.0,mex,1860
-3.0,mex,1861
-3.0,mex,1862
-3.0,mex,1863
-3.0,mex,1864
-3.0,mex,1865
-3.0,mex,1866
-5.0,mex,1867
-5.0,mex,1868
-5.0,mex,1869
-5.0,mex,1870
-5.0,mex,1871
-5.0,mex,1872
-5.0,mex,1873
-5.0,mex,1874
-5.0,mex,1875
-6.0,mex,1876
-7.0,mex,1877
-8.0,mex,1878
-9.0,mex,1879
-9.0,mex,1880
-9.0,mex,1881
-9.0,mex,1882
-9.0,mex,1883
-9.0,mex,1884
-9.0,mex,1885
-9.0,mex,1886
-9.0,mex,1887
-9.0,mex,1888
-9.0,mex,1889
-9.0,mex,1890
-9.0,mex,1891
-9.0,mex,1892
-9.0,mex,1893
-9.0,mex,1894
-9.0,mex,1895
-9.0,mex,1896
-9.0,mex,1897
-9.0,mex,1898
-9.0,mex,1899
-9.0,mex,1900
-9.0,mex,1901
-9.0,mex,1902
-9.0,mex,1903
-9.0,mex,1904
-9.0,mex,1905
-9.0,mex,1906
-9.0,mex,1907
-9.0,mex,1908
-9.0,mex,1909
-9.0,mex,1910
0.0,mex,1911
0.0,mex,1912
0.0,mex,1913
0.0,mex,1914
0.0,mex,1915
0.0,mex,1916
-1.0,mex,1917
-1.0,mex,1918
-1.0,mex,1919
-1.0,mex,1920
-1.0,mex,1921
-1.0,mex,1922
-1.0,mex,1923
-3.0,mex,1924
-3.0,mex,1925
-3.0,mex,1926
-3.0,mex,1927
-3.0,mex,1928
-3.0,mex,1929
-6.0,mex,1930
-6.0,mex,1931
-6.0,mex,1932
-6.0,mex,1933
-6.0,mex,1934
-6.0,mex,1935
-6.0,mex,1936
-6.0,mex,1937
-6.0,mex,1938
-6.0,mex,1939
-6.0,mex,1940
-6.0,mex,1941
-6.0,mex,1942
-6.0,mex,1943
-6.0,mex,1944
-6.0,mex,1945
-6.0,mex,1946
-6.0,mex,1947
-6.0,mex,1948
-6.0,mex,1949
-6.0,mex,1950
-6.0,mex,1951
-6.0,mex,1952
-6.0,mex,1953
-6.0,mex,1954
-6.0,mex,1955
-6.0,mex,1956
-6.0,mex,1957
-6.0,mex,1958
-6.0,mex,1959
-6.0,mex,1960
-6.0,mex,1961
-6.0,mex,1962
-6.0,mex,1963
-6.0,mex,1964
-6.0,mex,1965
-6.0,mex,1966
-6.0,mex,1967
-6.0,mex,1968
-6.0,mex,1969
-6.0,mex,1970
-6.0,mex,1971
-6.0,mex,1972
-6.0,mex,1973
-6.0,mex,1974
-6.0,mex,1975
-6.0,mex,1976
-3.0,mex,1977
-3.0,mex,1978
-3.0,mex,1979
-3.0,mex,1980
-3.0,mex,1981
-3.0,mex,1982
-3.0,mex,1983
-3.0,mex,1984
-3.0,mex,1985
-3.0,mex,1986
-3.0,mex,1987
0.0,mex,1988
0.0,mex,1989
0.0,mex,1990
0.0,mex,1991
0.0,mex,1992
0.0,mex,1993
4.0,mex,1994
4.0,mex,1995
4.0,mex,1996
6.0,mex,1997
6.0,mex,1998
6.0,mex,1999
8.0,mex,2000
8.0,mex,2001
8.0,mex,2002
8.0,mex,2003
8.0,mex,2004
8.0,mex,2005
8.0,mex,2006
8.0,mex,2007
8.0,mex,2008
8.0,mex,2009
8.0,mex,2010
8.0,mex,2011
-7.0,mda,1923
-7.0,mda,1924
-7.0,mda,1925
-7.0,mda,1926
-8.0,mda,1927
-8.0,mda,1928
-8.0,mda,1929
-8.0,mda,1930
-8.0,mda,1931
-8.0,mda,1932
-9.0,mda,1933
-9.0,mda,1934
-9.0,mda,1935
-9.0,mda,1936
-9.0,mda,1937
-9.0,mda,1938
-9.0,mda,1939
-9.0,mda,1940
-9.0,mda,1941
-9.0,mda,1942
-9.0,mda,1943
-9.0,mda,1944
-9.0,mda,1945
-9.0,mda,1946
-9.0,mda,1947
-9.0,mda,1948
-9.0,mda,1949
-9.0,mda,1950
-9.0,mda,1951
-9.0,mda,1952
-7.0,mda,1953
-7.0,mda,1954
-7.0,mda,1955
-7.0,mda,1956
-7.0,mda,1957
-7.0,mda,1958
-7.0,mda,1959
-7.0,mda,1960
-7.0,mda,1961
-7.0,mda,1962
-7.0,mda,1963
-7.0,mda,1964
-7.0,mda,1965
-7.0,mda,1966
-7.0,mda,1967
-7.0,mda,1968
-7.0,mda,1969
-7.0,mda,1970
-7.0,mda,1971
-7.0,mda,1972
-7.0,mda,1973
-7.0,mda,1974
-7.0,mda,1975
-7.0,mda,1976
-7.0,mda,1977
-7.0,mda,1978
-7.0,mda,1979
-7.0,mda,1980
-7.0,mda,1981
-7.0,mda,1982
-7.0,mda,1983
-7.0,mda,1984
-7.0,mda,1985
-7.0,mda,1986
-7.0,mda,1987
-6.0,mda,1988
-4.0,mda,1989
0.0,mda,1990
5.0,mda,1991
5.0,mda,1992
7.0,mda,1993
7.0,mda,1994
7.0,mda,1995
7.0,mda,1996
7.0,mda,1997
7.0,mda,1998
7.0,mda,1999
7.0,mda,2000
8.0,mda,2001
8.0,mda,2002
8.0,mda,2003
8.0,mda,2004
8.0,mda,2005
8.0,mda,2006
8.0,mda,2007
8.0,mda,2008
8.0,mda,2009
8.0,mda,2010
8.0,mda,2011
-7.0,mng,1924
-7.0,mng,1925
-7.0,mng,1926
-7.0,mng,1927
-7.0,mng,1928
-7.0,mng,1929
-7.0,mng,1930
-7.0,mng,1931
-7.0,mng,1932
-7.0,mng,1933
-9.0,mng,1934
-9.0,mng,1935
-9.0,mng,1936
-9.0,mng,1937
-9.0,mng,1938
-9.0,mng,1939
-9.0,mng,1940
-9.0,mng,1941
-9.0,mng,1942
-9.0,mng,1943
-9.0,mng,1944
-9.0,mng,1945
-9.0,mng,1946
-9.0,mng,1947
-9.0,mng,1948
-9.0,mng,1949
-9.0,mng,1950
-9.0,mng,1951
-7.0,mng,1952
-7.0,mng,1953
-7.0,mng,1954
-7.0,mng,1955
-7.0,mng,1956
-7.0,mng,1957
-7.0,mng,1958
-7.0,mng,1959
-7.0,mng,1960
-7.0,mng,1961
-7.0,mng,1962
-7.0,mng,1963
-7.0,mng,1964
-7.0,mng,1965
-7.0,mng,1966
-7.0,mng,1967
-7.0,mng,1968
-7.0,mng,1969
-7.0,mng,1970
-7.0,mng,1971
-7.0,mng,1972
-7.0,mng,1973
-7.0,mng,1974
-7.0,mng,1975
-7.0,mng,1976
-7.0,mng,1977
-7.0,mng,1978
-7.0,mng,1979
-7.0,mng,1980
-7.0,mng,1981
-7.0,mng,1982
-7.0,mng,1983
-7.0,mng,1984
-7.0,mng,1985
-7.0,mng,1986
-7.0,mng,1987
-7.0,mng,1988
-7.0,mng,1989
2.0,mng,1990
2.0,mng,1991
9.0,mng,1992
9.0,mng,1993
9.0,mng,1994
9.0,mng,1995
10.0,mng,1996
10.0,mng,1997
10.0,mng,1998
10.0,mng,1999
10.0,mng,2000
10.0,mng,2001
10.0,mng,2002
10.0,mng,2003
10.0,mng,2004
10.0,mng,2005
10.0,mng,2006
10.0,mng,2007
10.0,mng,2008
10.0,mng,2009
10.0,mng,2010
10.0,mng,2011
0.0,mne,1921
0.0,mne,1922
0.0,mne,1923
0.0,mne,1924
0.0,mne,1925
0.0,mne,1926
0.0,mne,1927
0.0,mne,1928
-10.0,mne,1929
-10.0,mne,1930
-10.0,mne,1931
-10.0,mne,1932
-10.0,mne,1933
-10.0,mne,1934
-9.0,mne,1935
-9.0,mne,1936
-5.0,mne,1937
-2.0,mne,1938
2.0,mne,1939
2.0,mne,1940
0.0,mne,1941
0.0,mne,1942
0.0,mne,1943
-4.0,mne,1944
-7.0,mne,1945
-7.0,mne,1946
-7.0,mne,1947
-7.0,mne,1948
-7.0,mne,1949
-7.0,mne,1950
-7.0,mne,1951
-7.0,mne,1952
-7.0,mne,1953
-7.0,mne,1954
-7.0,mne,1955
-7.0,mne,1956
-7.0,mne,1957
-7.0,mne,1958
-7.0,mne,1959
-7.0,mne,1960
-7.0,mne,1961
-7.0,mne,1962
-7.0,mne,1963
-7.0,mne,1964
-7.0,mne,1965
-7.0,mne,1966
-7.0,mne,1967
-7.0,mne,1968
-7.0,mne,1969
-7.0,mne,1970
-7.0,mne,1971
-7.0,mne,1972
-7.0,mne,1973
-7.0,mne,1974
-7.0,mne,1975
-7.0,mne,1976
-7.0,mne,1977
-7.0,mne,1978
-7.0,mne,1979
-5.0,mne,1980
-5.0,mne,1981
-5.0,mne,1982
-5.0,mne,1983
-5.0,mne,1984
-5.0,mne,1985
-5.0,mne,1986
-5.0,mne,1987
-5.0,mne,1988
-5.0,mne,1989
-5.0,mne,1990
-5.0,mne,1991
-5.0,mne,1992
-7.0,mne,1993
-7.0,mne,1994
-7.0,mne,1995
-7.0,mne,1996
-6.0,mne,1997
-6.0,mne,1998
-6.0,mne,1999
7.0,mne,2000
7.0,mne,2001
7.0,mne,2002
6.0,mne,2003
6.0,mne,2004
6.0,mne,2005
9.0,mne,2006
9.0,mne,2007
9.0,mne,2008
9.0,mne,2009
9.0,mne,2010
9.0,mne,2011
-6.0,mar,1800
-6.0,mar,1801
-6.0,mar,1802
-6.0,mar,1803
-6.0,mar,1804
-6.0,mar,1805
-6.0,mar,1806
-6.0,mar,1807
-6.0,mar,1808
-6.0,mar,1809
-6.0,mar,1810
-6.0,mar,1811
-6.0,mar,1812
-6.0,mar,1813
-6.0,mar,1814
-6.0,mar,1815
-6.0,mar,1816
-6.0,mar,1817
-6.0,mar,1818
-6.0,mar,1819
-6.0,mar,1820
-6.0,mar,1821
-6.0,mar,1822
-6.0,mar,1823
-6.0,mar,1824
-6.0,mar,1825
-6.0,mar,1826
-6.0,mar,1827
-6.0,mar,1828
-6.0,mar,1829
-6.0,mar,1830
-6.0,mar,1831
-6.0,mar,1832
-6.0,mar,1833
-6.0,mar,1834
-6.0,mar,1835
-6.0,mar,1836
-6.0,mar,1837
-6.0,mar,1838
-6.0,mar,1839
-6.0,mar,1840
-6.0,mar,1841
-6.0,mar,1842
-6.0,mar,1843
-6.0,mar,1844
-6.0,mar,1845
-6.0,mar,1846
-6.0,mar,1847
-6.0,mar,1848
-6.0,mar,1849
-6.0,mar,1850
-6.0,mar,1851
-6.0,mar,1852
-6.0,mar,1853
-6.0,mar,1854
-6.0,mar,1855
-6.0,mar,1856
-6.0,mar,1857
-6.0,mar,1858
-6.0,mar,1859
-6.0,mar,1860
-6.0,mar,1861
-6.0,mar,1862
-6.0,mar,1863
-6.0,mar,1864
-6.0,mar,1865
-6.0,mar,1866
-6.0,mar,1867
-6.0,mar,1868
-6.0,mar,1869
-6.0,mar,1870
-6.0,mar,1871
-6.0,mar,1872
-6.0,mar,1873
-6.0,mar,1874
-6.0,mar,1875
-6.0,mar,1876
-6.0,mar,1877
-6.0,mar,1878
-6.0,mar,1879
-6.0,mar,1880
-6.0,mar,1881
-6.0,mar,1882
-6.0,mar,1883
-6.0,mar,1884
-6.0,mar,1885
-6.0,mar,1886
-6.0,mar,1887
-6.0,mar,1888
-6.0,mar,1889
-6.0,mar,1890
-6.0,mar,1891
-6.0,mar,1892
-6.0,mar,1893
-6.0,mar,1894
-6.0,mar,1895
-6.0,mar,1896
-6.0,mar,1897
-6.0,mar,1898
-6.0,mar,1899
-6.0,mar,1900
-6.0,mar,1901
-6.0,mar,1902
-6.0,mar,1903
-6.0,mar,1904
-6.0,mar,1905
-6.0,mar,1906
-6.0,mar,1907
-6.0,mar,1908
-6.0,mar,1909
-6.0,mar,1910
-6.0,mar,1911
-6.0,mar,1912
-5.0,mar,1956
-5.0,mar,1957
-5.0,mar,1958
-5.0,mar,1959
-5.0,mar,1960
-4.0,mar,1961
-4.0,mar,1962
-3.0,mar,1963
-3.0,mar,1964
-9.0,mar,1965
-9.0,mar,1966
-9.0,mar,1967
-9.0,mar,1968
-9.0,mar,1969
-9.0,mar,1970
-9.0,mar,1971
-9.0,mar,1972
-9.0,mar,1973
-9.0,mar,1974
-9.0,mar,1975
-9.0,mar,1976
-8.0,mar,1977
-8.0,mar,1978
-8.0,mar,1979
-8.0,mar,1980
-8.0,mar,1981
-8.0,mar,1982
-8.0,mar,1983
-8.0,mar,1984
-8.0,mar,1985
-8.0,mar,1986
-8.0,mar,1987
-8.0,mar,1988
-8.0,mar,1989
-8.0,mar,1990
-8.0,mar,1991
-7.0,mar,1992
-7.0,mar,1993
-7.0,mar,1994
-7.0,mar,1995
-7.0,mar,1996
-7.0,mar,1997
-6.0,mar,1998
-6.0,mar,1999
-6.0,mar,2000
-6.0,mar,2001
-6.0,mar,2002
-6.0,mar,2003
-6.0,mar,2004
-6.0,mar,2005
-6.0,mar,2006
-6.0,mar,2007
-6.0,mar,2008
-6.0,mar,2009
-6.0,mar,2010
-4.0,mar,2011
-8.0,moz,1975
-8.0,moz,1976
-8.0,moz,1977
-8.0,moz,1978
-8.0,moz,1979
-8.0,moz,1980
-8.0,moz,1981
-8.0,moz,1982
-8.0,moz,1983
-8.0,moz,1984
-8.0,moz,1985
-7.0,moz,1986
-7.0,moz,1987
-7.0,moz,1988
-7.0,moz,1989
-7.0,moz,1990
-6.0,moz,1991
-6.0,moz,1992
-6.0,moz,1993
5.0,moz,1994
5.0,moz,1995
5.0,moz,1996
5.0,moz,1997
5.0,moz,1998
5.0,moz,1999
5.0,moz,2000
5.0,moz,2001
5.0,moz,2002
5.0,moz,2003
5.0,moz,2004
5.0,moz,2005
5.0,moz,2006
5.0,moz,2007
5.0,moz,2008
5.0,moz,2009
5.0,moz,2010
5.0,moz,2011
8.0,mmr,1948
8.0,mmr,1949
8.0,mmr,1950
8.0,mmr,1951
8.0,mmr,1952
8.0,mmr,1953
8.0,mmr,1954
8.0,mmr,1955
8.0,mmr,1956
8.0,mmr,1957
8.0,mmr,1958
8.0,mmr,1959
8.0,mmr,1960
8.0,mmr,1961
-6.0,mmr,1962
-7.0,mmr,1963
-7.0,mmr,1964
-7.0,mmr,1965
-7.0,mmr,1966
-7.0,mmr,1967
-7.0,mmr,1968
-7.0,mmr,1969
-7.0,mmr,1970
-7.0,mmr,1971
-7.0,mmr,1972
-7.0,mmr,1973
-6.0,mmr,1974
-6.0,mmr,1975
-6.0,mmr,1976
-6.0,mmr,1977
-6.0,mmr,1978
-6.0,mmr,1979
-8.0,mmr,1980
-8.0,mmr,1981
-8.0,mmr,1982
-8.0,mmr,1983
-8.0,mmr,1984
-8.0,mmr,1985
-8.0,mmr,1986
-8.0,mmr,1987
-6.0,mmr,1988
-6.0,mmr,1989
-7.0,mmr,1990
-7.0,mmr,1991
-7.0,mmr,1992
-7.0,mmr,1993
-7.0,mmr,1994
-7.0,mmr,1995
-7.0,mmr,1996
-7.0,mmr,1997
-7.0,mmr,1998
-7.0,mmr,1999
-7.0,mmr,2000
-7.0,mmr,2001
-7.0,mmr,2002
-7.0,mmr,2003
-8.0,mmr,2004
-8.0,mmr,2005
-8.0,mmr,2006
-8.0,mmr,2007
-6.0,mmr,2008
-6.0,mmr,2009
-6.0,mmr,2010
-3.0,mmr,2011
6.0,nam,1990
6.0,nam,1991
6.0,nam,1992
6.0,nam,1993
6.0,nam,1994
6.0,nam,1995
6.0,nam,1996
6.0,nam,1997
6.0,nam,1998
6.0,nam,1999
6.0,nam,2000
6.0,nam,2001
6.0,nam,2002
6.0,nam,2003
6.0,nam,2004
6.0,nam,2005
6.0,nam,2006
6.0,nam,2007
6.0,nam,2008
6.0,nam,2009
6.0,nam,2010
6.0,nam,2011
-6.0,npl,1800
-6.0,npl,1801
-6.0,npl,1802
-6.0,npl,1803
-6.0,npl,1804
-6.0,npl,1805
-6.0,npl,1806
-6.0,npl,1807
-6.0,npl,1808
-6.0,npl,1809
-6.0,npl,1810
-6.0,npl,1811
-6.0,npl,1812
-6.0,npl,1813
-6.0,npl,1814
-6.0,npl,1815
-6.0,npl,1816
-6.0,npl,1817
-6.0,npl,1818
-6.0,npl,1819
-6.0,npl,1820
-6.0,npl,1821
-6.0,npl,1822
-6.0,npl,1823
-6.0,npl,1824
-6.0,npl,1825
-6.0,npl,1826
-6.0,npl,1827
-6.0,npl,1828
-6.0,npl,1829
-6.0,npl,1830
-6.0,npl,1831
-6.0,npl,1832
-6.0,npl,1833
-6.0,npl,1834
-6.0,npl,1835
-6.0,npl,1836
-6.0,npl,1837
-6.0,npl,1838
-6.0,npl,1839
-6.0,npl,1840
-6.0,npl,1841
-6.0,npl,1842
-6.0,npl,1843
-6.0,npl,1844
-6.0,npl,1845
-3.0,npl,1846
-3.0,npl,1847
-3.0,npl,1848
-3.0,npl,1849
-3.0,npl,1850
-3.0,npl,1851
-3.0,npl,1852
-3.0,npl,1853
-3.0,npl,1854
-3.0,npl,1855
-3.0,npl,1856
-3.0,npl,1857
-3.0,npl,1858
-3.0,npl,1859
-3.0,npl,1860
-3.0,npl,1861
-3.0,npl,1862
-3.0,npl,1863
-3.0,npl,1864
-3.0,npl,1865
-3.0,npl,1866
-3.0,npl,1867
-3.0,npl,1868
-3.0,npl,1869
-3.0,npl,1870
-3.0,npl,1871
-3.0,npl,1872
-3.0,npl,1873
-3.0,npl,1874
-3.0,npl,1875
-3.0,npl,1876
-3.0,npl,1877
-3.0,npl,1878
-3.0,npl,1879
-3.0,npl,1880
-3.0,npl,1881
-3.0,npl,1882
-3.0,npl,1883
-3.0,npl,1884
-3.0,npl,1885
-3.0,npl,1886
-3.0,npl,1887
-3.0,npl,1888
-3.0,npl,1889
-3.0,npl,1890
-3.0,npl,1891
-3.0,npl,1892
-3.0,npl,1893
-3.0,npl,1894
-3.0,npl,1895
-3.0,npl,1896
-3.0,npl,1897
-3.0,npl,1898
-3.0,npl,1899
-3.0,npl,1900
-3.0,npl,1901
-3.0,npl,1902
-3.0,npl,1903
-3.0,npl,1904
-3.0,npl,1905
-3.0,npl,1906
-3.0,npl,1907
-3.0,npl,1908
-3.0,npl,1909
-3.0,npl,1910
-3.0,npl,1911
-3.0,npl,1912
-3.0,npl,1913
-3.0,npl,1914
-3.0,npl,1915
-3.0,npl,1916
-3.0,npl,1917
-3.0,npl,1918
-3.0,npl,1919
-3.0,npl,1920
-3.0,npl,1921
-3.0,npl,1922
-3.0,npl,1923
-3.0,npl,1924
-3.0,npl,1925
-3.0,npl,1926
-3.0,npl,1927
-3.0,npl,1928
-3.0,npl,1929
-3.0,npl,1930
-3.0,npl,1931
-3.0,npl,1932
-3.0,npl,1933
-3.0,npl,1934
-3.0,npl,1935
-3.0,npl,1936
-3.0,npl,1937
-3.0,npl,1938
-3.0,npl,1939
-3.0,npl,1940
-3.0,npl,1941
-3.0,npl,1942
-3.0,npl,1943
-3.0,npl,1944
-3.0,npl,1945
-3.0,npl,1946
-5.0,npl,1947
-5.0,npl,1948
-5.0,npl,1949
-5.0,npl,1950
-7.0,npl,1951
-7.0,npl,1952
-7.0,npl,1953
-7.0,npl,1954
-7.0,npl,1955
-7.0,npl,1956
-4.0,npl,1957
-1.0,npl,1958
2.0,npl,1959
-10.0,npl,1960
-10.0,npl,1961
-9.0,npl,1962
-9.0,npl,1963
-9.0,npl,1964
-9.0,npl,1965
-9.0,npl,1966
-9.0,npl,1967
-9.0,npl,1968
-9.0,npl,1969
-9.0,npl,1970
-9.0,npl,1971
-9.0,npl,1972
-9.0,npl,1973
-9.0,npl,1974
-9.0,npl,1975
-9.0,npl,1976
-9.0,npl,1977
-9.0,npl,1978
-9.0,npl,1979
-9.0,npl,1980
-2.0,npl,1981
-2.0,npl,1982
-2.0,npl,1983
-2.0,npl,1984
-2.0,npl,1985
-2.0,npl,1986
-2.0,npl,1987
-2.0,npl,1988
-2.0,npl,1989
5.0,npl,1990
5.0,npl,1991
5.0,npl,1992
5.0,npl,1993
5.0,npl,1994
5.0,npl,1995
5.0,npl,1996
5.0,npl,1997
5.0,npl,1998
6.0,npl,1999
6.0,npl,2000
6.0,npl,2001
-6.0,npl,2002
-6.0,npl,2003
-6.0,npl,2004
-6.0,npl,2005
6.0,npl,2006
6.0,npl,2007
6.0,npl,2008
6.0,npl,2009
6.0,npl,2010
6.0,npl,2011
-6.0,nld,1815
-6.0,nld,1816
-6.0,nld,1817
-6.0,nld,1818
-6.0,nld,1819
-6.0,nld,1820
-6.0,nld,1821
-6.0,nld,1822
-6.0,nld,1823
-6.0,nld,1824
-6.0,nld,1825
-6.0,nld,1826
-6.0,nld,1827
-6.0,nld,1828
-6.0,nld,1829
-6.0,nld,1830
-6.0,nld,1831
-6.0,nld,1832
-6.0,nld,1833
-6.0,nld,1834
-6.0,nld,1835
-6.0,nld,1836
-6.0,nld,1837
-6.0,nld,1838
-6.0,nld,1839
-7.0,nld,1840
-7.0,nld,1841
-7.0,nld,1842
-7.0,nld,1843
-7.0,nld,1844
-7.0,nld,1845
-7.0,nld,1846
-7.0,nld,1847
-4.0,nld,1848
-3.0,nld,1849
-3.0,nld,1850
-3.0,nld,1851
-3.0,nld,1852
-3.0,nld,1853
-3.0,nld,1854
-3.0,nld,1855
-3.0,nld,1856
-3.0,nld,1857
-3.0,nld,1858
-3.0,nld,1859
-3.0,nld,1860
-3.0,nld,1861
-3.0,nld,1862
-3.0,nld,1863
-3.0,nld,1864
-3.0,nld,1865
-3.0,nld,1866
-3.0,nld,1867
-3.0,nld,1868
-3.0,nld,1869
-3.0,nld,1870
-3.0,nld,1871
-3.0,nld,1872
-3.0,nld,1873
-3.0,nld,1874
-3.0,nld,1875
-3.0,nld,1876
-3.0,nld,1877
-3.0,nld,1878
-3.0,nld,1879
-3.0,nld,1880
-3.0,nld,1881
-3.0,nld,1882
-3.0,nld,1883
-3.0,nld,1884
-3.0,nld,1885
-3.0,nld,1886
-3.0,nld,1887
-3.0,nld,1888
-2.0,nld,1889
-2.0,nld,1890
-2.0,nld,1891
-2.0,nld,1892
-2.0,nld,1893
-2.0,nld,1894
-2.0,nld,1895
-2.0,nld,1896
-2.0,nld,1897
-2.0,nld,1898
-2.0,nld,1899
-2.0,nld,1900
