subsistence_incomes_per_person,geo,time
10.82,mdv,2007
11.49,mdv,2008
11.14,mdv,2009
0.9373,mli,1800
0.9373,mli,1820
0.9538,mli,1913
0.9604,mli,1950
0.9762,mli,1951
0.992,mli,1952
1.009,mli,1953
1.024,mli,1954
1.041,mli,1955
1.058,mli,1956
1.075,mli,1957
1.093,mli,1958
1.111,mli,1959
1.12,mli,1960
1.104,mli,1961
1.088,mli,1962
1.138,mli,1963
1.167,mli,1964
1.159,mli,1965
1.182,mli,1966
1.195,mli,1967
1.213,mli,1968
1.181,mli,1969
1.226,mli,1970
1.24,mli,1971
1.275,mli,1972
1.216,mli,1973
1.159,mli,1974
1.289,mli,1975
1.429,mli,1976
1.505,mli,1977
1.446,mli,1978
1.768,mli,1979
1.537,mli,1980
1.462,mli,1981
1.355,mli,1982
1.392,mli,1983
1.428,mli,1984
1.435,mli,1985
1.499,mli,1986
1.5,mli,1987
1.47,mli,1988
1.59,mli,1989
1.571,mli,1990
1.526,mli,1991
1.621,mli,1992
1.549,mli,1993
1.557,mli,1994
1.63,mli,1995
1.662,mli,1996
1.733,mli,1997
1.776,mli,1998
1.851,mli,1999
1.874,mli,2000
2.051,mli,2001
2.086,mli,2002
2.181,mli,2003
2.178,mli,2004
2.252,mli,2005
2.336,mli,2006
2.379,mli,2007
2.44,mli,2008
2.492,mli,2009
1.13,mlt,1800
1.169,mlt,1820
3.346,mlt,1950
5.045,mlt,1960
5.102,mlt,1961
4.936,mlt,1962
4.946,mlt,1963
5.047,mlt,1964
5.377,mlt,1965
5.93,mlt,1966
6.313,mlt,1967
6.927,mlt,1968
7.347,mlt,1969
8.257,mlt,1970
8.522,mlt,1971
9.056,mlt,1972
9.937,mlt,1973
10.86,mlt,1974
12.84,mlt,1975
14.75,mlt,1976
16.12,mlt,1977
17.41,mlt,1978
18.83,mlt,1979
19.97,mlt,1980
20.62,mlt,1981
21.24,mlt,1982
21.39,mlt,1983
21.97,mlt,1984
22.98,mlt,1985
23.63,mlt,1986
24.35,mlt,1987
26.18,mlt,1988
28.08,mlt,1989
29.59,mlt,1990
31.18,mlt,1991
32.34,mlt,1992
33.46,mlt,1993
35.03,mlt,1994
36.8,mlt,1995
38.06,mlt,1996
39.58,mlt,1997
40.75,mlt,1998
42.05,mlt,1999
44.47,mlt,2000
43.42,mlt,2001
44.22,mlt,2002
43.79,mlt,2003
43.58,mlt,2004
44.76,mlt,2005
46.06,mlt,2006
47.52,mlt,2007
48.1,mlt,2008
46.77,mlt,2009
1.183,mhl,1800
1.183,mhl,1820
1.6,mhl,1913
12.99,mhl,1973
14.31,mhl,1974
13.73,mhl,1975
13.28,mhl,1976
13.15,mhl,1977
13.43,mhl,1978
13.24,mhl,1979
11.82,mhl,1980
12.07,mhl,1981
11.9,mhl,1982
13.22,mhl,1983
12.96,mhl,1984
12.04,mhl,1985
14.05,mhl,1986
15.17,mhl,1987
15.88,mhl,1988
15.4,mhl,1989
16.36,mhl,1990
16.7,mhl,1991
16.64,mhl,1992
16.2,mhl,1993
15.76,mhl,1994
15.6,mhl,1995
13.6,mhl,1996
12.88,mhl,1997
12.39,mhl,1998
11.98,mhl,1999
12.5,mhl,2000
12.69,mhl,2001
12.98,mhl,2002
13.19,mhl,2003
13.66,mhl,2004
13.61,mhl,2005
13.49,mhl,2006
13.64,mhl,2007
13.53,mhl,2008
2.07,mtq,1800
2.07,mtq,1820
3.82,mtq,1913
6.601,mtq,1950
23.09,mtq,1973
24.27,mtq,1990
28.6,mtq,2001
29.74,mtq,2002
29.05,mtq,2003
30.54,mtq,2004
32.08,mtq,2005
0.821,mrt,1800
0.821,mrt,1820
1.269,mrt,1913
1.542,mrt,1950
1.586,mrt,1951
1.63,mrt,1952
1.673,mrt,1953
1.718,mrt,1954
1.764,mrt,1955
1.81,mrt,1956
1.856,mrt,1957
1.9,mrt,1958
1.947,mrt,1959
2.075,mrt,1960
2.398,mrt,1961
2.316,mrt,1962
2.145,mrt,1963
2.747,mrt,1964
3.085,mrt,1965
3.057,mrt,1966
3.117,mrt,1967
3.341,mrt,1968
3.238,mrt,1969
3.518,mrt,1970
3.494,mrt,1971
3.48,mrt,1972
3.208,mrt,1973
3.476,mrt,1974
3.197,mrt,1975
3.39,mrt,1976
3.284,mrt,1977
3.207,mrt,1978
3.286,mrt,1979
3.344,mrt,1980
3.394,mrt,1981
3.248,mrt,1982
3.326,mrt,1983
3.01,mrt,1984
3.018,mrt,1985
3.106,mrt,1986
3.118,mrt,1987
3.147,mrt,1988
3.177,mrt,1989
3.056,mrt,1990
3.048,mrt,1991
2.985,mrt,1992
3.027,mrt,1993
3.063,mrt,1994
3.119,mrt,1995
3.226,mrt,1996
3.252,mrt,1997
3.279,mrt,1998
3.313,mrt,1999
3.379,mrt,2000
3.425,mrt,2001
3.463,mrt,2002
3.551,mrt,2003
3.629,mrt,2004
3.708,mrt,2005
4.036,mrt,2006
3.982,mrt,2007
4.031,mrt,2008
3.894,mrt,2009
1.754,mus,1800
1.754,mus,1820
2.709,mus,1913
4.25,mus,1950
4.336,mus,1951
4.316,mus,1952
4.319,mus,1953
4.416,mus,1954
4.415,mus,1955
4.427,mus,1956
4.461,mus,1957
4.454,mus,1958
4.583,mus,1959
4.74,mus,1960
5.665,mus,1961
5.546,mus,1962
6.195,mus,1963
5.604,mus,1964
5.636,mus,1965
5.305,mus,1966
5.428,mus,1967
4.962,mus,1968
5.13,mus,1969
5.027,mus,1970
5.201,mus,1971
5.648,mus,1972
6.281,mus,1973
6.862,mus,1974
6.775,mus,1975
7.768,mus,1976
8.138,mus,1977
8.301,mus,1978
8.437,mus,1979
7.453,mus,1980
7.767,mus,1981
8.088,mus,1982
8.037,mus,1983
8.332,mus,1984
8.83,mus,1985
9.619,mus,1986
10.49,mus,1987
11.1,mus,1988
11.48,mus,1989
12.17,mus,1990
12.81,mus,1991
13.29,mus,1992
14.03,mus,1993
14.51,mus,1994
14.88,mus,1995
15.5,mus,1996
16.28,mus,1997
17.11,mus,1998
17.87,mus,1999
18.18,mus,2000
19.3,mus,2001
19.78,mus,2002
20.98,mus,2003
21.78,mus,2004
22.27,mus,2005
22.96,mus,2006
24.05,mus,2007
24.85,mus,2008
25.03,mus,2009
21.09,myt,2005
2.311,mex,1800
2.425,mex,1820
2.153,mex,1870
3.23,mex,1890
3.616,mex,1895
3.674,mex,1896
3.866,mex,1897
4.031,mex,1898
3.775,mex,1899
3.748,mex,1900
4.03,mex,1901
3.699,mex,1902
4.073,mex,1903
4.1,mex,1904
4.481,mex,1905
4.382,mex,1906
4.592,mex,1907
4.535,mex,1908
4.619,mex,1909
4.61,mex,1910
4.425,mex,1911
4.388,mex,1912
4.123,mex,1913
4.131,mex,1914
4.07,mex,1915
4.384,mex,1916
4.572,mex,1917
4.75,mex,1918
4.939,mex,1919
5.253,mex,1920
5.234,mex,1921
5.272,mex,1922
5.368,mex,1923
5.195,mex,1924
5.433,mex,1925
5.672,mex,1926
5.331,mex,1927
5.278,mex,1928
4.989,mex,1929
4.596,mex,1930
4.668,mex,1931
3.891,mex,1932
4.263,mex,1933
4.477,mex,1934
4.732,mex,1935
5.028,mex,1936
5.107,mex,1937
5.102,mex,1938
5.288,mex,1939
5.27,mex,1940
5.637,mex,1941
5.799,mex,1942
5.853,mex,1943
6.17,mex,1944
6.194,mex,1945
6.43,mex,1946
6.475,mex,1947
6.563,mex,1948
6.742,mex,1949
7.223,mex,1950
7.559,mex,1951
7.627,mex,1952
7.414,mex,1953
7.927,mex,1954
8.356,mex,1955
8.67,mex,1956
9.06,mex,1957
9.264,mex,1958
9.255,mex,1959
9.722,mex,1960
9.895,mex,1961
10.05,mex,1962
10.53,mex,1963
11.43,mex,1964
11.81,mex,1965
12.25,mex,1966
12.62,mex,1967
13.24,mex,1968
13.65,mex,1969
14.15,mex,1970
14.23,mex,1971
14.93,mex,1972
15.64,mex,1973
16.06,mex,1974
16.49,mex,1975
16.73,mex,1976
16.83,mex,1977
17.89,mex,1978
19.16,mex,1979
20.44,mex,1980
21.69,mex,1981
21.08,mex,1982
19.88,mex,1983
20.13,mex,1984
20.14,mex,1985
19.11,mex,1986
19.05,mex,1987
18.92,mex,1988
19.33,mex,1989
19.96,mex,1990
20.43,mex,1991
20.77,mex,1992
20.79,mex,1993
21.35,mex,1994
19.64,mex,1995
20.34,mex,1996
21.42,mex,1997
22.17,mex,1998
22.72,mex,1999
23.89,mex,2000
23.6,mex,2001
23.56,mex,2002
23.64,mex,2003
24.38,mex,2004
24.82,mex,2005
25.82,mex,2006
26.44,mex,2007
26.61,mex,2008
24.67,mex,2009
1.213,fsm,1800
1.213,fsm,1820
1.64,fsm,1913
7.518,fsm,1970
7.609,fsm,1971
7.665,fsm,1972
10.27,fsm,1973
11.81,fsm,1974
11.69,fsm,1975
11.51,fsm,1976
11.48,fsm,1977
11.75,fsm,1978
11.6,fsm,1979
10.41,fsm,1980
11.05,fsm,1981
10.41,fsm,1982
10.29,fsm,1983
9.589,fsm,1984
10.87,fsm,1985
11.45,fsm,1986
11.41,fsm,1987
11.84,fsm,1988
11.66,fsm,1989
11.86,fsm,1990
12.29,fsm,1991
12.41,fsm,1992
12.94,fsm,1993
12.94,fsm,1994
12.98,fsm,1995
12.24,fsm,1996
11.49,fsm,1997
11.44,fsm,1998
11.08,fsm,1999
12.13,fsm,2000
12.16,fsm,2001
12.2,fsm,2002
12.14,fsm,2003
11.97,fsm,2004
12.08,fsm,2005
11.84,fsm,2006
11.38,fsm,2007
10.95,fsm,2008
1.353,mda,1800
1.382,mda,1820
3.08,mda,1913
6.036,mda,1950
9.359,mda,1973
10.75,mda,1990
8.812,mda,1991
6.228,mda,1992
6.137,mda,1993
4.237,mda,1994
4.182,mda,1995
3.943,mda,1996
4.014,mda,1997
3.758,mda,1998
3.633,mda,1999
3.711,mda,2000
3.936,mda,2001
4.24,mda,2002
4.503,mda,2003
4.828,mda,2004
5.18,mda,2005
5.444,mda,2006
5.621,mda,2007
6.073,mda,2008
5.687,mda,2009
2.763,mco,1800
2.857,mco,1820
8.457,mco,1913
42.81,mco,1970
44.7,mco,1971
46.39,mco,1972
49.05,mco,1973
50.87,mco,1974
50.06,mco,1975
52.01,mco,1976
53.61,mco,1977
55.5,mco,1978
57.23,mco,1979
57.94,mco,1980
58.19,mco,1981
59.29,mco,1982
59.66,mco,1983
60.2,mco,1984
60.9,mco,1985
62.04,mco,1986
63.23,mco,1987
65.78,mco,1988
68.14,mco,1989
69.56,mco,1990
69.87,mco,1991
70.41,mco,1992
69.38,mco,1993
70.55,mco,1994
71.72,mco,1995
72.23,mco,1996
73.61,mco,1997
75.95,mco,1998
78.17,mco,1999
80.88,mco,2000
81.93,mco,2001
82.26,mco,2002
82.61,mco,2003
84.09,mco,2004
85.0,mco,2005
89.08,mco,2006
101.8,mco,2007
111.6,mco,2008
1.331,mng,1800
1.331,mng,1820
1.625,mng,1950
1.67,mng,1951
1.725,mng,1952
1.775,mng,1953
1.83,mng,1954
1.884,mng,1955
1.94,mng,1956
2.001,mng,1957
2.06,mng,1958
2.122,mng,1959
2.186,mng,1960
2.251,mng,1961
2.317,mng,1962
2.389,mng,1963
2.46,mng,1964
2.534,mng,1965
2.608,mng,1966
2.689,mng,1967
2.769,mng,1968
2.85,mng,1969
2.938,mng,1970
3.028,mng,1971
3.118,mng,1972
3.211,mng,1973
3.308,mng,1974
3.406,mng,1975
3.504,mng,1976
3.613,mng,1977
3.722,mng,1978
3.834,mng,1979
3.947,mng,1980
4.161,mng,1981
4.387,mng,1982
4.516,mng,1983
4.655,mng,1984
4.786,mng,1985
5.092,mng,1986
5.127,mng,1987
5.244,mng,1988
5.24,mng,1989
4.975,mng,1990
4.412,mng,1991
3.915,mng,1992
3.74,mng,1993
3.78,mng,1994
3.978,mng,1995
4.038,mng,1996
4.172,mng,1997
4.294,mng,1998
4.407,mng,1999
4.424,mng,2000
4.521,mng,2001
4.695,mng,2002
4.978,mng,2003
5.455,mng,2004
5.796,mng,2005
6.217,mng,2006
6.757,mng,2007
7.251,mng,2008
7.029,mng,2009
2.439,mne,1800
2.491,mne,1820
2.401,mne,1870
3.379,mne,1890
3.616,mne,1900
4.237,mne,1910
4.237,mne,1913
4.134,mne,1920
4.175,mne,1921
4.236,mne,1922
4.394,mne,1923
4.643,mne,1924
4.802,mne,1925
5.064,mne,1926
4.912,mne,1927
5.268,mne,1928
5.469,mne,1929
5.285,mne,1930
5.054,mne,1931
4.521,mne,1932
4.597,mne,1933
4.703,mne,1934
4.569,mne,1935
5.091,mne,1936
5.105,mne,1937
5.438,mne,1938
5.659,mne,1939
5.273,mne,1947
6.207,mne,1948
6.728,mne,1949
6.217,mne,1950
6.378,mne,1951
5.806,mne,1952
6.585,mne,1953
6.863,mne,1954
7.205,mne,1955
6.982,mne,1956
8.075,mne,1957
8.338,mne,1958
9.275,mne,1959
9.769,mne,1960
10.11,mne,1961
10.2,mne,1962
11.15,mne,1963
12.1,mne,1964
12.31,mne,1965
12.85,mne,1966
12.96,mne,1967
13.12,mne,1968
14.47,mne,1969
15.05,mne,1970
16.64,mne,1971
17.06,mne,1972
17.48,mne,1973
19.56,mne,1974
19.39,mne,1975
19.8,mne,1976
21.04,mne,1977
22.01,mne,1978
23.32,mne,1979
24.31,mne,1980
24.59,mne,1981
24.61,mne,1982
24.68,mne,1983
25.17,mne,1984
25.24,mne,1985
26.14,mne,1986
25.73,mne,1987
25.26,mne,1988
24.83,mne,1989
22.93,mne,1990
20.28,mne,1991
15.36,mne,1992
9.635,mne,1993
9.645,mne,1994
10.85,mne,1995
13.58,mne,1996
14.18,mne,1997
14.56,mne,1998
13.19,mne,1999
13.57,mne,2000
13.84,mne,2001
14.38,mne,2002
15.11,mne,2003
16.17,mne,2004
17.18,mne,2005
22.62,mne,2006
25.06,mne,2007
26.88,mne,2008
1.361,msr,1800
1.361,msr,1820
2.511,msr,1913
12.83,msr,1970
13.12,msr,1971
13.33,msr,1972
13.61,msr,1973
14.1,msr,1974
14.74,msr,1975
14.49,msr,1976
14.24,msr,1977
15.07,msr,1978
16.82,msr,1979
18.57,msr,1980
19.24,msr,1981
20.23,msr,1982
19.88,msr,1983
20.48,msr,1984
21.96,msr,1985
22.9,msr,1986
24.14,msr,1987
26.85,msr,1988
29.22,msr,1989
33.56,msr,1990
26.47,msr,1991
26.94,msr,1992
27.51,msr,1993
28.21,msr,1994
27.28,msr,1995
23.48,msr,1996
21.53,msr,1997
23.05,msr,1998
25.11,msr,1999
27.95,msr,2000
27.84,msr,2001
29.34,msr,2002
26.71,msr,2003
26.59,msr,2004
25.39,msr,2005
23.28,msr,2006
23.61,msr,2007
26.26,msr,2008
1.091,mar,1500
1.091,mar,1600
1.091,mar,1700
1.09,mar,1800
1.09,mar,1820
1.428,mar,1870
1.801,mar,1913
3.691,mar,1950
3.698,mar,1951
3.702,mar,1952
3.724,mar,1953
3.744,mar,1954
3.762,mar,1955
3.681,mar,1956
3.601,mar,1957
3.523,mar,1958
3.445,mar,1959
3.37,mar,1960
3.402,mar,1961
3.435,mar,1962
3.468,mar,1963
3.501,mar,1964
3.535,mar,1965
3.642,mar,1966
3.752,mar,1967
3.865,mar,1968
3.981,mar,1969
4.099,mar,1970
4.221,mar,1971
4.233,mar,1972
4.297,mar,1973
4.44,mar,1974
4.644,mar,1975
5.053,mar,1976
5.199,mar,1977
5.247,mar,1978
5.382,mar,1979
5.763,mar,1980
5.502,mar,1981
5.927,mar,1982
5.739,mar,1983
5.823,mar,1984
6.028,mar,1985
6.337,mar,1986
6.042,mar,1987
6.5,mar,1988
6.492,mar,1989
6.584,mar,1990
6.882,mar,1991
6.465,mar,1992
6.266,mar,1993
6.776,mar,1994
6.203,mar,1995
6.825,mar,1996
6.54,mar,1997
6.923,mar,1998
6.792,mar,1999
6.74,mar,2000
7.042,mar,2001
7.146,mar,2002
7.457,mar,2003
7.718,mar,2004
7.779,mar,2005
8.278,mar,2006
8.406,mar,2007
8.752,mar,2008
9.129,mar,2009
0.7851,moz,1800
0.7851,moz,1820
0.9258,moz,1913
0.9885,moz,1950
1.008,moz,1951
1.027,moz,1952
1.046,moz,1953
1.052,moz,1954
1.098,moz,1955
1.083,moz,1956
1.087,moz,1957
1.117,moz,1958
1.154,moz,1959
1.158,moz,1960
1.166,moz,1961
1.221,moz,1962
1.152,moz,1963
1.177,moz,1964
1.178,moz,1965
1.19,moz,1966
1.243,moz,1967
1.351,moz,1968
1.477,moz,1969
1.52,moz,1970
1.584,moz,1971
1.59,moz,1972
1.633,moz,1973
1.469,moz,1974
1.224,moz,1975
1.129,moz,1976
1.102,moz,1977
1.077,moz,1978
1.059,moz,1979
1.064,moz,1980
1.061,moz,1981
1.014,moz,1982
0.9273,moz,1983
0.8917,moz,1984
0.8027,moz,1985
0.8096,moz,1986
0.855,moz,1987
0.9309,moz,1988
0.9718,moz,1989
0.972,moz,1990
0.9988,moz,1991
0.9011,moz,1992
0.9434,moz,1993
0.9402,moz,1994
0.9208,moz,1995
0.956,moz,1996
1.036,moz,1997
1.139,moz,1998
1.197,moz,1999
1.19,moz,2000
1.318,moz,2001
1.39,moz,2002
1.473,moz,2003
1.558,moz,2004
1.629,moz,2005
1.698,moz,2006
1.786,moz,2007
1.869,moz,2008
1.949,moz,2009
1.248,mmr,1800
1.248,mmr,1801
1.248,mmr,1802
1.248,mmr,1803
1.248,mmr,1804
1.248,mmr,1805
1.248,mmr,1806
1.248,mmr,1807
1.248,mmr,1808
1.248,mmr,1809
1.248,mmr,1810
1.248,mmr,1811
1.248,mmr,1812
1.248,mmr,1813
1.248,mmr,1814
1.248,mmr,1815
1.248,mmr,1816
1.248,mmr,1817
1.248,mmr,1818
1.248,mmr,1819
1.248,mmr,1820
1.248,mmr,1821
1.248,mmr,1822
1.248,mmr,1823
1.248,mmr,1824
1.248,mmr,1825
1.248,mmr,1826
1.248,mmr,1827
1.248,mmr,1828
1.248,mmr,1829
1.248,mmr,1830
1.248,mmr,1831
1.248,mmr,1832
1.248,mmr,1833
1.248,mmr,1834
1.248,mmr,1835
1.248,mmr,1836
1.248,mmr,1837
1.248,mmr,1838
1.248,mmr,1839
1.248,mmr,1840
1.248,mmr,1841
1.248,mmr,1842
1.248,mmr,1843
1.248,mmr,1844
1.248,mmr,1845
1.248,mmr,1846
1.248,mmr,1847
1.248,mmr,1848
1.248,mmr,1849
1.248,mmr,1850
1.248,mmr,1851
1.248,mmr,1852
1.248,mmr,1853
1.248,mmr,1854
1.248,mmr,1855
1.248,mmr,1856
1.248,mmr,1857
1.248,mmr,1858
1.248,mmr,1859
1.248,mmr,1860
1.248,mmr,1861
1.248,mmr,1862
1.248,mmr,1863
1.248,mmr,1864
1.248,mmr,1865
1.248,mmr,1866
1.248,mmr,1867
1.248,mmr,1868
1.248,mmr,1869
1.248,mmr,1870
1.261,mmr,1871
1.275,mmr,1872
1.288,mmr,1873
1.302,mmr,1874
1.316,mmr,1875
1.33,mmr,1876
1.344,mmr,1877
1.358,mmr,1878
1.372,mmr,1879
1.387,mmr,1880
1.402,mmr,1881
1.416,mmr,1882
1.431,mmr,1883
1.447,mmr,1884
1.462,mmr,1885
1.477,mmr,1886
1.493,mmr,1887
1.509,mmr,1888
1.525,mmr,1889
1.541,mmr,1890
1.557,mmr,1891
1.574,mmr,1892
1.591,mmr,1893
1.608,mmr,1894
1.625,mmr,1895
1.642,mmr,1896
1.659,mmr,1897
1.677,mmr,1898
1.695,mmr,1899
1.713,mmr,1900
1.731,mmr,1901
1.659,mmr,1902
1.591,mmr,1903
1.526,mmr,1904
1.463,mmr,1905
1.402,mmr,1906
1.422,mmr,1907
1.441,mmr,1908
1.461,mmr,1909
1.481,mmr,1910
1.502,mmr,1911
1.599,mmr,1912
1.697,mmr,1913
1.803,mmr,1914
1.916,mmr,1915
2.037,mmr,1916
1.978,mmr,1917
1.921,mmr,1918
1.866,mmr,1919
1.812,mmr,1920
1.76,mmr,1921
1.808,mmr,1922
1.858,mmr,1923
1.909,mmr,1924
1.961,mmr,1925
2.015,mmr,1926
2.057,mmr,1927
2.1,mmr,1928
2.144,mmr,1929
2.189,mmr,1930
2.234,mmr,1931
2.202,mmr,1932
2.169,mmr,1933
2.138,mmr,1934
2.106,mmr,1935
2.076,mmr,1936
1.95,mmr,1937
1.832,mmr,1938
1.739,mmr,1939
1.651,mmr,1940
1.567,mmr,1941
1.322,mmr,1942
1.115,mmr,1943
0.9409,mmr,1944
0.9434,mmr,1945
0.9506,mmr,1946
0.9578,mmr,1947
0.9651,mmr,1948
0.9724,mmr,1949
0.9798,mmr,1950
1.105,mmr,1951
1.113,mmr,1952
1.124,mmr,1953
1.038,mmr,1954
1.155,mmr,1955
1.212,mmr,1956
1.263,mmr,1957
1.209,mmr,1958
1.373,mmr,1959
1.395,mmr,1960
1.405,mmr,1961
1.501,mmr,1962
1.517,mmr,1963
1.517,mmr,1964
1.527,mmr,1965
1.437,mmr,1966
1.45,mmr,1967
1.516,mmr,1968
1.549,mmr,1969
1.589,mmr,1970
1.609,mmr,1971
1.59,mmr,1972
1.554,mmr,1973
1.606,mmr,1974
1.643,mmr,1975
1.712,mmr,1976
1.784,mmr,1977
1.872,mmr,1978
1.927,mmr,1979
2.051,mmr,1980
2.128,mmr,1981
2.201,mmr,1982
2.253,mmr,1983
2.318,mmr,1984
2.34,mmr,1985
2.275,mmr,1986
2.147,mmr,1987
1.875,mmr,1988
1.918,mmr,1989
1.946,mmr,1990
1.909,mmr,1991
1.956,mmr,1992
1.983,mmr,1993
2.017,mmr,1994
2.048,mmr,1995
2.077,mmr,1996
2.104,mmr,1997
2.131,mmr,1998
2.19,mmr,1999
2.269,mmr,2000
2.334,mmr,2001
2.407,mmr,2002
2.495,mmr,2003
2.577,mmr,2004
2.564,mmr,2005
2.531,mmr,2006
2.662,mmr,2007
2.753,mmr,2008
2.783,mmr,2009
0.7675,nam,1800
0.7675,nam,1820
3.033,nam,1913
5.239,nam,1950
5.277,nam,1951
5.315,nam,1952
5.391,nam,1953
5.56,nam,1954
5.604,nam,1955
5.674,nam,1956
5.749,nam,1957
5.764,nam,1958
5.946,nam,1959
6.345,nam,1960
6.255,nam,1961
6.959,nam,1962
7.462,nam,1963
8.455,nam,1964
8.794,nam,1965
8.898,nam,1966
8.32,nam,1967
8.172,nam,1968
8.238,nam,1969
8.057,nam,1970
8.039,nam,1971
8.215,nam,1972
8.25,nam,1973
8.307,nam,1974
8.087,nam,1975
8.22,nam,1976
8.501,nam,1977
8.873,nam,1978
8.982,nam,1979
9.138,nam,1980
9.279,nam,1981
9.191,nam,1982
8.677,nam,1983
8.31,nam,1984
8.105,nam,1985
8.112,nam,1986
8.1,nam,1987
7.948,nam,1988
8.156,nam,1989
7.615,nam,1990
7.826,nam,1991
8.343,nam,1992
7.954,nam,1993
8.265,nam,1994
8.384,nam,1995
8.414,nam,1996
8.552,nam,1997
8.638,nam,1998
8.75,nam,1999
8.822,nam,2000
8.823,nam,2001
8.931,nam,2002
9.144,nam,2003
9.648,nam,2004
9.971,nam,2005
10.49,nam,2006
10.87,nam,2007
11.03,nam,2008
10.86,nam,2009
1.257,nru,1800
1.257,nru,1820
1.7,nru,1913
13.84,nru,1970
14.51,nru,1971
15.22,nru,1972
15.98,nru,1973
16.8,nru,1974
17.7,nru,1975
18.68,nru,1976
19.74,nru,1977
20.87,nru,1978
22.05,nru,1979
23.26,nru,1980
24.49,nru,1981
25.75,nru,1982
27.04,nru,1983
28.34,nru,1984
29.66,nru,1985
30.44,nru,1986
30.66,nru,1987
30.33,nru,1988
29.51,nru,1989
28.24,nru,1990
26.61,nru,1991
24.17,nru,1992
21.99,nru,1993
20.08,nru,1994
18.41,nru,1995
16.95,nru,1996
15.67,nru,1997
15.38,nru,1998
15.11,nru,1999
15.1,nru,2000
15.19,nru,2001
15.29,nru,2002
15.27,nru,2003
15.23,nru,2004
15.21,nru,2005
11.03,nru,2006
9.925,nru,2007
8.698,nru,2008
0.9192,npl,1800
0.9192,npl,1820
0.919,npl,1870
1.248,npl,1913
1.149,npl,1950
1.17,npl,1951
1.197,npl,1952
1.257,npl,1953
1.27,npl,1954
1.282,npl,1955
1.325,npl,1956
1.311,npl,1957
1.37,npl,1958
1.392,npl,1959
1.405,npl,1960
1.419,npl,1961
1.431,npl,1962
1.441,npl,1963
1.45,npl,1964
1.46,npl,1965
1.535,npl,1966
1.483,npl,1967
1.466,npl,1968
1.503,npl,1969
1.513,npl,1970
1.465,npl,1971
1.48,npl,1972
1.441,npl,1973
1.498,npl,1974
1.485,npl,1975
1.514,npl,1976
1.522,npl,1977
1.55,npl,1978
1.548,npl,1979
1.474,npl,1980
1.437,npl,1981
1.575,npl,1982
1.491,npl,1983
1.594,npl,1984
1.65,npl,1985
1.678,npl,1986
1.701,npl,1987
1.789,npl,1988
1.785,npl,1989
1.87,npl,1990
1.939,npl,1991
1.969,npl,1992
1.994,npl,1993
2.104,npl,1994
2.124,npl,1995
2.183,npl,1996
2.217,npl,1997
2.205,npl,1998
2.224,npl,1999
2.313,npl,2000
2.38,npl,2001
2.318,npl,2002
2.336,npl,2003
2.367,npl,2004
2.371,npl,2005
2.427,npl,2006
2.484,npl,2007
2.591,npl,2008
2.686,npl,2009
3.501,nld,1570
4.208,nld,1600
4.447,nld,1609
5.444,nld,1642
5.718,nld,1650
5.707,nld,1659
5.671,nld,1690
5.659,nld,1700
5.613,nld,1720
5.568,nld,1739
5.566,nld,1740
5.543,nld,1750
5.491,nld,1760
5.44,nld,1770
5.39,nld,1780
5.34,nld,1790
5.335,nld,1791
5.33,nld,1792
5.325,nld,1793
5.32,nld,1794
5.315,nld,1795
5.31,nld,1796
5.305,nld,1797
5.3,nld,1798
5.295,nld,1799
5.29,nld,1800
5.285,nld,1801
5.281,nld,1802
5.276,nld,1803
5.271,nld,1804
5.266,nld,1805
5.261,nld,1806
5.256,nld,1807
4.694,nld,1808
4.639,nld,1809
5.33,nld,1810
5.402,nld,1811
4.712,nld,1812
4.249,nld,1813
4.107,nld,1814
5.45,nld,1815
5.197,nld,1816
5.257,nld,1817
5.35,nld,1818
5.109,nld,1819
5.485,nld,1820
5.366,nld,1821
5.407,nld,1822
5.668,nld,1823
5.618,nld,1824
5.465,nld,1825
5.543,nld,1826
5.861,nld,1827
5.978,nld,1828
5.978,nld,1829
5.448,nld,1830
5.846,nld,1831
6.111,nld,1832
5.963,nld,1833
6.006,nld,1834
5.978,nld,1835
6.167,nld,1836
6.303,nld,1837
6.359,nld,1838
6.346,nld,1839
6.396,nld,1840
6.449,nld,1841
6.28,nld,1842
6.159,nld,1843
6.207,nld,1844
6.151,nld,1845
6.151,nld,1846
6.182,nld,1847
6.274,nld,1848
6.45,nld,1849
6.561,nld,1850
6.645,nld,1851
6.558,nld,1852
6.398,nld,1853
6.78,nld,1854
6.583,nld,1855
6.837,nld,1856
6.706,nld,1857
6.51,nld,1858
6.267,nld,1859
6.557,nld,1860
6.366,nld,1861
6.607,nld,1862
6.72,nld,1863
6.977,nld,1864
6.978,nld,1865
7.229,nld,1866
6.969,nld,1867
7.0,nld,1868
7.217,nld,1869
7.434,nld,1870
7.364,nld,1871
7.421,nld,1872
7.55,nld,1873
7.243,nld,1874
7.636,nld,1875
7.629,nld,1876
7.696,nld,1877
7.648,nld,1878
7.25,nld,1879
7.643,nld,1880
7.663,nld,1881
7.744,nld,1882
8.202,nld,1883
8.228,nld,1884
8.285,nld,1885
8.287,nld,1886
8.369,nld,1887
8.354,nld,1888
8.518,nld,1889
8.054,nld,1890
7.957,nld,1891
8.083,nld,1892
7.88,nld,1893
8.215,nld,1894
8.132,nld,1895
8.336,nld,1896
8.405,nld,1897
8.393,nld,1898
8.373,nld,1899
8.143,nld,1900
8.392,nld,1901
