dead_kids_per_woman,geo,time
3.323,mng,1849
3.323,mng,1850
3.323,mng,1851
3.323,mng,1852
3.323,mng,1853
3.323,mng,1854
3.323,mng,1855
3.323,mng,1856
3.323,mng,1857
3.323,mng,1858
3.323,mng,1859
3.323,mng,1860
3.323,mng,1861
3.323,mng,1862
3.323,mng,1863
3.323,mng,1864
3.323,mng,1865
3.323,mng,1866
3.323,mng,1867
3.323,mng,1868
3.323,mng,1869
3.323,mng,1870
3.323,mng,1871
3.323,mng,1872
3.323,mng,1873
3.323,mng,1874
3.323,mng,1875
3.323,mng,1876
3.323,mng,1877
3.323,mng,1878
3.323,mng,1879
3.323,mng,1880
3.323,mng,1881
3.323,mng,1882
3.323,mng,1883
3.323,mng,1884
3.323,mng,1885
3.323,mng,1886
3.323,mng,1887
3.323,mng,1888
3.323,mng,1889
3.323,mng,1890
3.323,mng,1891
3.323,mng,1892
3.323,mng,1893
3.323,mng,1894
3.323,mng,1895
3.323,mng,1896
3.323,mng,1897
3.323,mng,1898
3.323,mng,1899
3.323,mng,1900
3.323,mng,1901
3.323,mng,1902
3.323,mng,1903
3.323,mng,1904
3.323,mng,1905
3.323,mng,1906
3.323,mng,1907
3.323,mng,1908
3.323,mng,1909
3.323,mng,1910
3.323,mng,1911
3.323,mng,1912
3.323,mng,1913
3.323,mng,1914
3.323,mng,1915
3.323,mng,1916
3.323,mng,1917
3.323,mng,1918
3.323,mng,1919
3.323,mng,1920
3.323,mng,1921
3.323,mng,1922
3.323,mng,1923
3.323,mng,1924
3.323,mng,1925
3.314,mng,1926
3.304,mng,1927
3.294,mng,1928
3.284,mng,1929
3.274,mng,1930
3.264,mng,1931
3.255,mng,1932
3.245,mng,1933
3.235,mng,1934
3.225,mng,1935
3.215,mng,1936
3.205,mng,1937
3.195,mng,1938
3.186,mng,1939
3.176,mng,1940
3.166,mng,1941
3.156,mng,1942
3.146,mng,1943
3.136,mng,1944
3.127,mng,1945
2.94,mng,1946
2.758,mng,1947
2.58,mng,1948
2.324,mng,1949
2.157,mng,1950
2.157,mng,1951
2.173,mng,1952
2.12,mng,1953
2.158,mng,1954
2.132,mng,1955
2.197,mng,1956
2.186,mng,1957
2.178,mng,1958
2.167,mng,1959
2.148,mng,1960
2.122,mng,1961
2.08,mng,1962
2.117,mng,1963
2.043,mng,1964
1.955,mng,1965
1.958,mng,1966
1.862,mng,1967
1.767,mng,1968
1.767,mng,1969
1.675,mng,1970
1.67,mng,1971
1.572,mng,1972
1.553,mng,1973
1.528,mng,1974
1.496,mng,1975
1.461,mng,1976
1.421,mng,1977
1.379,mng,1978
1.339,mng,1979
1.302,mng,1980
1.264,mng,1981
1.163,mng,1982
1.131,mng,1983
1.1,mng,1984
1.006,mng,1985
0.9686,mng,1986
0.8715,mng,1987
0.8258,mng,1988
0.7747,mng,1989
0.6782,mng,1990
0.6269,mng,1991
0.5773,mng,1992
0.5343,mng,1993
0.4962,mng,1994
0.4648,mng,1995
0.4383,mng,1996
0.3891,mng,1997
0.3705,mng,1998
0.3319,mng,1999
0.3203,mng,2000
0.2905,mng,2001
0.2891,mng,2002
0.2713,mng,2003
0.2763,mng,2004
0.2642,mng,2005
0.2525,mng,2006
0.259,mng,2007
0.2654,mng,2008
0.2472,mng,2009
0.2472,mng,2010
0.1436,mng,2030
0.09412,mng,2050
0.05086,mng,2099
3.022,mne,1800
3.022,mne,1801
3.022,mne,1802
3.022,mne,1803
3.022,mne,1804
3.022,mne,1805
3.022,mne,1806
3.022,mne,1807
3.022,mne,1808
3.022,mne,1809
3.022,mne,1810
3.022,mne,1811
3.022,mne,1812
3.022,mne,1813
3.022,mne,1814
3.022,mne,1815
3.022,mne,1816
3.022,mne,1817
3.022,mne,1818
3.022,mne,1819
3.022,mne,1820
3.022,mne,1821
3.022,mne,1822
3.022,mne,1823
3.022,mne,1824
3.022,mne,1825
3.022,mne,1826
3.022,mne,1827
3.022,mne,1828
3.022,mne,1829
3.022,mne,1830
3.022,mne,1831
3.022,mne,1832
3.022,mne,1833
3.022,mne,1834
3.022,mne,1835
3.022,mne,1836
3.022,mne,1837
3.022,mne,1838
3.022,mne,1839
3.022,mne,1840
3.022,mne,1841
3.022,mne,1842
3.022,mne,1843
3.022,mne,1844
3.022,mne,1845
3.022,mne,1846
3.022,mne,1847
3.022,mne,1848
3.022,mne,1849
3.022,mne,1850
3.0,mne,1851
2.979,mne,1852
2.958,mne,1853
2.936,mne,1854
2.915,mne,1855
2.894,mne,1856
2.872,mne,1857
2.851,mne,1858
2.83,mne,1859
2.808,mne,1860
2.787,mne,1861
2.766,mne,1862
2.764,mne,1863
2.761,mne,1864
2.759,mne,1865
2.757,mne,1866
2.755,mne,1867
2.753,mne,1868
2.751,mne,1869
2.749,mne,1870
2.747,mne,1871
2.744,mne,1872
2.742,mne,1873
2.74,mne,1874
2.738,mne,1875
2.736,mne,1876
2.734,mne,1877
2.732,mne,1878
2.729,mne,1879
2.727,mne,1880
2.725,mne,1881
2.723,mne,1882
2.721,mne,1883
2.719,mne,1884
2.717,mne,1885
2.715,mne,1886
2.712,mne,1887
2.71,mne,1888
2.708,mne,1889
2.706,mne,1890
2.704,mne,1891
2.702,mne,1892
2.7,mne,1893
2.697,mne,1894
2.695,mne,1895
2.693,mne,1896
2.691,mne,1897
2.689,mne,1898
2.687,mne,1899
2.685,mne,1900
2.682,mne,1901
2.68,mne,1902
2.678,mne,1903
2.676,mne,1904
2.674,mne,1905
2.672,mne,1906
2.67,mne,1907
2.668,mne,1908
2.665,mne,1909
2.663,mne,1910
2.641,mne,1911
2.619,mne,1912
2.597,mne,1913
2.575,mne,1914
2.553,mne,1915
2.531,mne,1916
2.509,mne,1917
2.487,mne,1918
2.465,mne,1919
2.443,mne,1920
2.348,mne,1921
2.254,mne,1922
2.163,mne,1923
2.143,mne,1924
2.054,mne,1925
1.967,mne,1926
1.882,mne,1927
1.864,mne,1928
1.782,mne,1929
1.702,mne,1930
1.624,mne,1931
1.607,mne,1932
1.532,mne,1933
1.458,mne,1934
1.386,mne,1935
1.316,mne,1936
1.303,mne,1937
1.235,mne,1938
1.17,mne,1939
1.106,mne,1940
1.094,mne,1941
1.033,mne,1942
0.9741,mne,1943
0.9168,mne,1944
0.9063,mne,1945
0.8514,mne,1946
0.7985,mne,1947
0.7474,mne,1948
0.7384,mne,1949
0.6896,mne,1950
0.6757,mne,1951
0.6115,mne,1952
0.589,mne,1953
0.5352,mne,1954
0.5176,mne,1955
0.4714,mne,1956
0.4599,mne,1957
0.4217,mne,1958
0.4139,mne,1959
0.4077,mne,1960
0.3768,mne,1961
0.3725,mne,1962
0.3432,mne,1963
0.3165,mne,1964
0.3127,mne,1965
0.2863,mne,1966
0.2622,mne,1967
0.2601,mne,1968
0.2373,mne,1969
0.2158,mne,1970
0.197,mne,1971
0.1962,mne,1972
0.1789,mne,1973
0.1789,mne,1974
0.1631,mne,1975
0.1624,mne,1976
0.1467,mne,1977
0.1461,mne,1978
0.1442,mne,1979
0.1296,mne,1980
0.1273,mne,1981
0.1245,mne,1982
0.1217,mne,1983
0.1194,mne,1984
0.1166,mne,1985
0.1036,mne,1986
0.1016,mne,1987
0.09952,mne,1988
0.09746,mne,1989
0.0873,mne,1990
0.0859,mne,1991
0.08543,mne,1992
0.08496,mne,1993
0.0845,mne,1994
0.08496,mne,1995
0.08496,mne,1996
0.08543,mne,1997
0.09387,mne,1998
0.09387,mne,1999
0.09336,mne,2000
0.09285,mne,2001
0.09182,mne,2002
0.1002,mne,2003
0.09959,mne,2004
0.09845,mne,2005
0.09732,mne,2006
0.09619,mne,2007
0.09506,mne,2008
0.09449,mne,2009
0.09393,mne,2010
0.06282,mne,2030
0.05696,mne,2050
0.03864,mne,2099
2.915,mar,1950
2.915,mar,1951
2.816,mar,1952
2.816,mar,1953
2.717,mar,1954
2.717,mar,1955
2.615,mar,1956
2.612,mar,1957
2.512,mar,1958
2.512,mar,1959
2.41,mar,1960
2.41,mar,1961
2.309,mar,1962
2.306,mar,1963
2.207,mar,1964
2.207,mar,1965
2.11,mar,1966
2.107,mar,1967
2.012,mar,1968
2.009,mar,1969
1.908,mar,1970
1.891,mar,1971
1.778,mar,1972
1.744,mar,1973
1.619,mar,1974
1.575,mar,1975
1.452,mar,1976
1.341,mar,1977
1.305,mar,1978
1.209,mar,1979
1.12,mar,1980
1.098,mar,1981
1.013,mar,1982
0.9296,mar,1983
0.8469,mar,1984
0.8171,mar,1985
0.7379,mar,1986
0.7069,mar,1987
0.6348,mar,1988
0.5674,mar,1989
0.5445,mar,1990
0.4872,mar,1991
0.4672,mar,1992
0.4154,mar,1993
0.3991,mar,1994
0.3536,mar,1995
0.3385,mar,1996
0.3245,mar,1997
0.2878,mar,1998
0.2769,mar,1999
0.2448,mar,2000
0.2376,mar,2001
0.2321,mar,2002
0.2069,mar,2003
0.2036,mar,2004
0.2012,mar,2005
0.1811,mar,2006
0.1789,mar,2007
0.1773,mar,2008
0.1583,mar,2009
0.1562,mar,2010
0.08263,mar,2030
0.05838,mar,2050
0.04153,mar,2099
3.923,moz,1800
3.923,moz,1801
3.923,moz,1802
3.923,moz,1803
3.923,moz,1804
3.923,moz,1805
3.923,moz,1806
3.923,moz,1807
3.923,moz,1808
3.923,moz,1809
3.923,moz,1810
3.923,moz,1811
3.923,moz,1812
3.923,moz,1813
3.923,moz,1814
3.923,moz,1815
3.923,moz,1816
3.923,moz,1817
3.923,moz,1818
3.923,moz,1819
3.923,moz,1820
3.923,moz,1821
3.923,moz,1822
3.923,moz,1823
3.923,moz,1824
3.923,moz,1825
3.923,moz,1826
3.923,moz,1827
3.923,moz,1828
3.923,moz,1829
3.923,moz,1830
3.923,moz,1831
3.923,moz,1832
3.923,moz,1833
3.923,moz,1834
3.923,moz,1835
3.923,moz,1836
3.923,moz,1837
3.923,moz,1838
3.923,moz,1839
3.923,moz,1840
3.923,moz,1841
3.923,moz,1842
3.923,moz,1843
3.923,moz,1844
3.923,moz,1845
3.923,moz,1846
3.923,moz,1847
3.923,moz,1848
3.923,moz,1849
3.923,moz,1850
3.923,moz,1851
3.923,moz,1852
3.923,moz,1853
3.923,moz,1854
3.923,moz,1855
3.923,moz,1856
3.923,moz,1857
3.923,moz,1858
3.923,moz,1859
3.923,moz,1860
3.923,moz,1861
3.923,moz,1862
3.923,moz,1863
3.923,moz,1864
3.923,moz,1865
3.923,moz,1866
3.923,moz,1867
3.923,moz,1868
3.923,moz,1869
3.923,moz,1870
3.923,moz,1871
3.923,moz,1872
3.923,moz,1873
3.923,moz,1874
3.923,moz,1875
3.923,moz,1876
3.923,moz,1877
3.923,moz,1878
3.923,moz,1879
3.923,moz,1880
3.923,moz,1881
3.923,moz,1882
3.923,moz,1883
3.923,moz,1884
3.923,moz,1885
3.923,moz,1886
3.923,moz,1887
3.923,moz,1888
3.923,moz,1889
3.923,moz,1890
3.923,moz,1891
3.923,moz,1892
3.923,moz,1893
3.923,moz,1894
3.923,moz,1895
3.923,moz,1896
3.923,moz,1897
3.923,moz,1898
3.923,moz,1899
3.923,moz,1900
3.923,moz,1901
3.923,moz,1902
3.923,moz,1903
3.923,moz,1904
3.923,moz,1905
3.923,moz,1906
3.923,moz,1907
3.923,moz,1908
3.923,moz,1909
3.923,moz,1910
3.923,moz,1911
3.923,moz,1912
3.923,moz,1913
3.923,moz,1914
3.923,moz,1915
3.923,moz,1916
3.923,moz,1917
3.923,moz,1918
3.923,moz,1919
3.923,moz,1920
3.923,moz,1921
3.923,moz,1922
3.923,moz,1923
3.923,moz,1924
3.923,moz,1925
3.922,moz,1926
3.921,moz,1927
3.921,moz,1928
3.92,moz,1929
3.919,moz,1930
3.918,moz,1931
3.918,moz,1932
3.917,moz,1933
3.916,moz,1934
3.916,moz,1935
3.915,moz,1936
3.914,moz,1937
3.913,moz,1938
3.913,moz,1939
3.912,moz,1940
3.911,moz,1941
3.911,moz,1942
3.91,moz,1943
3.909,moz,1944
3.909,moz,1945
3.908,moz,1946
3.907,moz,1947
3.906,moz,1948
3.906,moz,1949
3.905,moz,1950
3.798,moz,1951
3.798,moz,1952
3.693,moz,1953
3.693,moz,1954
3.588,moz,1955
3.588,moz,1956
3.484,moz,1957
3.484,moz,1958
3.38,moz,1959
3.38,moz,1960
3.38,moz,1961
3.278,moz,1962
3.278,moz,1963
3.176,moz,1964
3.176,moz,1965
3.076,moz,1966
3.076,moz,1967
3.076,moz,1968
2.976,moz,1969
2.972,moz,1970
2.873,moz,1971
2.869,moz,1972
2.768,moz,1973
2.763,moz,1974
2.663,moz,1975
2.659,moz,1976
2.655,moz,1977
2.557,moz,1978
2.553,moz,1979
2.545,moz,1980
2.537,moz,1981
2.533,moz,1982
2.525,moz,1983
2.518,moz,1984
2.51,moz,1985
2.498,moz,1986
2.49,moz,1987
2.475,moz,1988
2.463,moz,1989
2.447,moz,1990
2.339,moz,1991
2.324,moz,1992
2.305,moz,1993
2.201,moz,1994
2.179,moz,1995
2.078,moz,1996
2.057,moz,1997
1.956,moz,1998
1.936,moz,1999
1.912,moz,2000
1.892,moz,2001
1.79,moz,2002
1.767,moz,2003
1.742,moz,2004
1.716,moz,2005
1.69,moz,2006
1.595,moz,2007
1.57,moz,2008
1.543,moz,2009
1.453,moz,2010
0.6955,moz,2030
0.3594,moz,2050
0.0901,moz,2099
3.47,mmr,1800
3.47,mmr,1801
3.47,mmr,1802
3.47,mmr,1803
3.47,mmr,1804
3.47,mmr,1805
3.47,mmr,1806
3.47,mmr,1807
3.47,mmr,1808
3.47,mmr,1809
3.47,mmr,1810
3.47,mmr,1811
3.47,mmr,1812
3.47,mmr,1813
3.47,mmr,1814
3.47,mmr,1815
3.47,mmr,1816
3.47,mmr,1817
3.47,mmr,1818
3.47,mmr,1819
3.47,mmr,1820
3.47,mmr,1821
3.47,mmr,1822
3.47,mmr,1823
3.47,mmr,1824
3.47,mmr,1825
3.47,mmr,1826
3.47,mmr,1827
3.47,mmr,1828
3.47,mmr,1829
3.47,mmr,1830
3.47,mmr,1831
3.47,mmr,1832
3.47,mmr,1833
3.47,mmr,1834
3.47,mmr,1835
3.47,mmr,1836
3.47,mmr,1837
3.47,mmr,1838
3.47,mmr,1839
3.47,mmr,1840
3.47,mmr,1841
3.47,mmr,1842
3.47,mmr,1843
3.47,mmr,1844
3.47,mmr,1845
3.47,mmr,1846
3.47,mmr,1847
3.47,mmr,1848
3.47,mmr,1849
3.47,mmr,1850
3.47,mmr,1851
3.47,mmr,1852
3.47,mmr,1853
3.47,mmr,1854
3.47,mmr,1855
3.47,mmr,1856
3.47,mmr,1857
3.47,mmr,1858
3.47,mmr,1859
3.47,mmr,1860
3.47,mmr,1861
3.47,mmr,1862
3.47,mmr,1863
3.47,mmr,1864
3.47,mmr,1865
3.47,mmr,1866
3.47,mmr,1867
3.47,mmr,1868
3.47,mmr,1869
3.47,mmr,1870
3.47,mmr,1871
3.47,mmr,1872
3.47,mmr,1873
3.47,mmr,1874
3.47,mmr,1875
3.47,mmr,1876
3.47,mmr,1877
3.47,mmr,1878
3.47,mmr,1879
3.47,mmr,1880
3.47,mmr,1881
3.47,mmr,1882
3.47,mmr,1883
3.47,mmr,1884
3.47,mmr,1885
3.47,mmr,1886
3.47,mmr,1887
3.47,mmr,1888
3.47,mmr,1889
3.47,mmr,1890
3.47,mmr,1891
3.47,mmr,1892
3.47,mmr,1893
3.47,mmr,1894
3.47,mmr,1895
3.47,mmr,1896
3.47,mmr,1897
3.47,mmr,1898
3.47,mmr,1899
3.47,mmr,1900
3.47,mmr,1901
3.47,mmr,1902
3.47,mmr,1903
3.47,mmr,1904
3.47,mmr,1905
3.47,mmr,1906
3.47,mmr,1907
3.47,mmr,1908
3.47,mmr,1909
3.47,mmr,1910
3.47,mmr,1911
3.47,mmr,1912
3.47,mmr,1913
3.47,mmr,1914
3.47,mmr,1915
3.47,mmr,1916
3.47,mmr,1917
3.47,mmr,1918
3.47,mmr,1919
3.47,mmr,1920
3.47,mmr,1921
3.47,mmr,1922
3.47,mmr,1923
3.47,mmr,1924
3.47,mmr,1925
3.47,mmr,1926
3.47,mmr,1927
3.47,mmr,1928
3.47,mmr,1929
3.47,mmr,1930
3.47,mmr,1931
3.47,mmr,1932
3.47,mmr,1933
3.47,mmr,1934
3.47,mmr,1935
3.47,mmr,1936
3.47,mmr,1937
3.47,mmr,1938
3.47,mmr,1939
3.47,mmr,1940
3.47,mmr,1941
3.764,mmr,1942
3.666,mmr,1943
3.764,mmr,1944
3.764,mmr,1945
3.666,mmr,1946
3.568,mmr,1947
3.47,mmr,1948
3.374,mmr,1949
3.278,mmr,1950
3.177,mmr,1951
3.073,mmr,1952
2.883,mmr,1953
2.787,mmr,1954
2.697,mmr,1955
2.612,mmr,1956
2.527,mmr,1957
2.532,mmr,1958
2.452,mmr,1959
2.373,mmr,1960
2.38,mmr,1961
2.301,mmr,1962
2.223,mmr,1963
2.226,mmr,1964
2.144,mmr,1965
2.06,mmr,1966
1.977,mmr,1967
1.895,mmr,1968
1.889,mmr,1969
1.799,mmr,1970
1.701,mmr,1971
1.672,mmr,1972
1.562,mmr,1973
1.448,mmr,1974
1.399,mmr,1975
1.285,mmr,1976
1.236,mmr,1977
1.133,mmr,1978
1.096,mmr,1979
1.065,mmr,1980
1.037,mmr,1981
1.014,mmr,1982
0.9909,mmr,1983
0.9675,mmr,1984
0.8983,mmr,1985
0.8739,mmr,1986
0.8496,mmr,1987
0.8208,mmr,1988
0.7503,mmr,1989
0.7231,mmr,1990
0.6559,mmr,1991
0.6302,mmr,1992
0.5722,mmr,1993
0.5194,mmr,1994
0.5018,mmr,1995
0.4565,mmr,1996
0.4433,mmr,1997
0.4284,mmr,1998
0.3891,mmr,1999
0.3767,mmr,2000
0.3643,mmr,2001
0.355,mmr,2002
0.3232,mmr,2003
0.3159,mmr,2004
0.3101,mmr,2005
0.3058,mmr,2006
0.3014,mmr,2007
0.277,mmr,2008
0.2743,mmr,2009
0.2512,mmr,2010
0.1131,mmr,2030
0.07749,mmr,2050
0.0515,mmr,2099
3.335,nam,1800
3.335,nam,1801
3.335,nam,1802
3.335,nam,1803
3.335,nam,1804
3.335,nam,1805
3.335,nam,1806
3.335,nam,1807
3.335,nam,1808
3.335,nam,1809
3.335,nam,1810
3.335,nam,1811
3.335,nam,1812
3.335,nam,1813
3.335,nam,1814
3.335,nam,1815
3.335,nam,1816
3.335,nam,1817
3.335,nam,1818
3.335,nam,1819
3.335,nam,1820
3.335,nam,1821
3.335,nam,1822
3.335,nam,1823
3.335,nam,1824
3.335,nam,1825
3.335,nam,1826
3.335,nam,1827
3.335,nam,1828
3.335,nam,1829
3.335,nam,1830
3.335,nam,1831
3.335,nam,1832
3.335,nam,1833
3.335,nam,1834
3.335,nam,1835
3.335,nam,1836
3.335,nam,1837
3.335,nam,1838
3.335,nam,1839
3.335,nam,1840
3.335,nam,1841
3.335,nam,1842
3.335,nam,1843
3.335,nam,1844
3.335,nam,1845
3.335,nam,1846
3.335,nam,1847
3.335,nam,1848
3.335,nam,1849
3.335,nam,1850
3.335,nam,1851
3.335,nam,1852
3.335,nam,1853
3.335,nam,1854
3.335,nam,1855
3.335,nam,1856
3.335,nam,1857
3.335,nam,1858
3.335,nam,1859
3.335,nam,1860
3.335,nam,1861
3.335,nam,1862
3.335,nam,1863
3.335,nam,1864
3.335,nam,1865
3.335,nam,1866
3.335,nam,1867
3.335,nam,1868
3.335,nam,1869
3.335,nam,1870
3.335,nam,1871
3.335,nam,1872
3.335,nam,1873
3.335,nam,1874
3.335,nam,1875
3.335,nam,1876
3.335,nam,1877
3.335,nam,1878
3.335,nam,1879
3.335,nam,1880
3.335,nam,1881
3.335,nam,1882
3.335,nam,1883
3.335,nam,1884
3.335,nam,1885
3.335,nam,1886
3.335,nam,1887
3.335,nam,1888
3.335,nam,1889
3.335,nam,1890
3.335,nam,1891
3.335,nam,1892
3.335,nam,1893
3.335,nam,1894
3.335,nam,1895
3.335,nam,1896
3.335,nam,1897
3.335,nam,1898
3.335,nam,1899
3.335,nam,1900
3.335,nam,1901
3.335,nam,1902
3.335,nam,1903
3.335,nam,1904
3.335,nam,1905
3.335,nam,1906
3.335,nam,1907
3.335,nam,1908
3.335,nam,1909
3.335,nam,1910
3.335,nam,1911
3.335,nam,1912
3.335,nam,1913
3.335,nam,1914
3.335,nam,1915
3.335,nam,1916
3.335,nam,1917
3.335,nam,1918
3.335,nam,1919
3.335,nam,1920
3.335,nam,1921
3.335,nam,1922
3.335,nam,1923
3.335,nam,1924
3.335,nam,1925
3.335,nam,1926
3.335,nam,1927
3.335,nam,1928
3.335,nam,1929
3.335,nam,1930
3.335,nam,1931
3.335,nam,1932
3.335,nam,1933
3.335,nam,1934
3.335,nam,1935
3.335,nam,1936
3.335,nam,1937
3.335,nam,1938
3.335,nam,1939
3.335,nam,1940
3.24,nam,1941
3.146,nam,1942
3.053,nam,1943
2.96,nam,1944
2.96,nam,1945
2.868,nam,1946
2.778,nam,1947
2.688,nam,1948
2.688,nam,1949
2.599,nam,1950
2.515,nam,1951
2.523,nam,1952
2.444,nam,1953
2.365,nam,1954
2.286,nam,1955
2.294,nam,1956
2.215,nam,1957
2.137,nam,1958
2.144,nam,1959
2.067,nam,1960
1.99,nam,1961
1.993,nam,1962
1.917,nam,1963
1.923,nam,1964
1.847,nam,1965
1.853,nam,1966
1.783,nam,1967
1.797,nam,1968
1.729,nam,1969
1.664,nam,1970
1.68,nam,1971
1.611,nam,1972
1.621,nam,1973
1.548,nam,1974
1.55,nam,1975
1.471,nam,1976
1.465,nam,1977
1.379,nam,1978
1.366,nam,1979
1.278,nam,1980
1.26,nam,1981
1.171,nam,1982
1.15,nam,1983
1.06,nam,1984
1.037,nam,1985
1.014,nam,1986
0.9913,nam,1987
0.9081,nam,1988
0.8866,nam,1989
0.8651,nam,1990
0.8436,nam,1991
0.8221,nam,1992
0.8006,nam,1993
0.7808,nam,1994
0.8081,nam,1995
0.787,nam,1996
0.7659,nam,1997
0.7928,nam,1998
0.8184,nam,1999
0.7986,nam,2000
0.8258,nam,2001
0.8069,nam,2002
0.788,nam,2003
0.7292,nam,2004
0.6713,nam,2005
0.6563,nam,2006
0.6057,nam,2007
0.5558,nam,2008
0.51,nam,2009
0.4992,nam,2010
0.27,nam,2030
0.1581,nam,2050
0.08683,nam,2099
3.343,npl,1800
3.343,npl,1801
3.343,npl,1802
3.343,npl,1803
3.343,npl,1804
3.343,npl,1805
3.343,npl,1806
3.343,npl,1807
3.343,npl,1808
3.343,npl,1809
3.343,npl,1810
3.343,npl,1811
3.343,npl,1812
3.343,npl,1813
3.343,npl,1814
3.343,npl,1815
3.343,npl,1816
3.343,npl,1817
3.343,npl,1818
3.343,npl,1819
3.343,npl,1820
3.343,npl,1821
3.343,npl,1822
3.343,npl,1823
3.343,npl,1824
3.343,npl,1825
3.343,npl,1826
3.343,npl,1827
3.343,npl,1828
3.343,npl,1829
3.343,npl,1830
3.343,npl,1831
3.343,npl,1832
3.343,npl,1833
3.343,npl,1834
3.343,npl,1835
3.343,npl,1836
3.343,npl,1837
3.343,npl,1838
3.343,npl,1839
3.343,npl,1840
3.343,npl,1841
3.343,npl,1842
3.343,npl,1843
3.343,npl,1844
3.343,npl,1845
3.343,npl,1846
3.343,npl,1847
3.343,npl,1848
3.343,npl,1849
3.343,npl,1850
3.343,npl,1851
3.343,npl,1852
3.343,npl,1853
3.343,npl,1854
3.343,npl,1855
3.343,npl,1856
3.343,npl,1857
3.343,npl,1858
3.343,npl,1859
3.343,npl,1860
3.343,npl,1861
3.343,npl,1862
3.343,npl,1863
3.343,npl,1864
3.343,npl,1865
3.343,npl,1866
3.343,npl,1867
3.343,npl,1868
3.343,npl,1869
3.343,npl,1870
3.343,npl,1871
3.343,npl,1872
3.343,npl,1873
3.343,npl,1874
3.343,npl,1875
3.343,npl,1876
3.343,npl,1877
3.343,npl,1878
3.343,npl,1879
3.343,npl,1880
3.343,npl,1881
3.343,npl,1882
3.343,npl,1883
3.343,npl,1884
3.343,npl,1885
3.343,npl,1886
3.343,npl,1887
3.343,npl,1888
3.343,npl,1889
3.343,npl,1890
3.343,npl,1891
3.343,npl,1892
3.343,npl,1893
3.343,npl,1894
3.343,npl,1895
3.343,npl,1896
3.343,npl,1897
3.343,npl,1898
3.343,npl,1899
3.343,npl,1900
3.343,npl,1901
3.343,npl,1902
3.343,npl,1903
3.343,npl,1904
3.343,npl,1905
3.343,npl,1906
3.343,npl,1907
3.343,npl,1908
3.343,npl,1909
3.343,npl,1910
3.343,npl,1911
3.343,npl,1912
3.343,npl,1913
3.343,npl,1914
3.343,npl,1915
3.343,npl,1916
3.343,npl,1917
3.343,npl,1918
3.343,npl,1919
3.343,npl,1920
3.343,npl,1921
3.343,npl,1922
3.343,npl,1923
3.343,npl,1924
3.343,npl,1925
3.342,npl,1926
3.341,npl,1927
3.34,npl,1928
3.339,npl,1929
3.338,npl,1930
3.337,npl,1931
3.336,npl,1932
3.334,npl,1933
3.333,npl,1934
3.332,npl,1935
3.331,npl,1936
3.33,npl,1937
3.329,npl,1938
3.328,npl,1939
3.327,npl,1940
3.326,npl,1941
3.325,npl,1942
3.324,npl,1943
3.323,npl,1944
3.321,npl,1945
3.32,npl,1946
3.223,npl,1947
3.222,npl,1948
3.125,npl,1949
3.03,npl,1950
3.03,npl,1951
3.03,npl,1952
3.03,npl,1953
2.936,npl,1954
2.936,npl,1955
2.936,npl,1956
2.843,npl,1957
2.843,npl,1958
2.843,npl,1959
2.843,npl,1960
2.751,npl,1961
2.751,npl,1962
2.66,npl,1963
2.66,npl,1964
2.655,npl,1965
2.565,npl,1966
2.565,npl,1967
2.472,npl,1968
2.468,npl,1969
2.38,npl,1970
2.376,npl,1971
2.282,npl,1972
2.279,npl,1973
2.186,npl,1974
2.179,npl,1975
2.088,npl,1976
2.078,npl,1977
1.986,npl,1978
1.893,npl,1979
1.88,npl,1980
1.79,npl,1981
1.774,npl,1982
1.684,npl,1983
1.669,npl,1984
1.576,npl,1985
1.489,npl,1986
1.47,npl,1987
1.381,npl,1988
1.36,npl,1989
1.273,npl,1990
1.189,npl,1991
1.168,npl,1992
1.086,npl,1993
1.008,npl,1994
0.985,npl,1995
0.9096,npl,1996
0.8358,npl,1997
0.7659,npl,1998
0.698,npl,1999
0.6341,npl,2000
0.6124,npl,2001
0.5507,npl,2002
0.4918,npl,2003
0.437,npl,2004
0.3863,npl,2005
0.3689,npl,2006
0.3256,npl,2007
0.2878,npl,2008
0.2779,npl,2009
0.27,npl,2010
0.1103,npl,2030
0.07292,npl,2050
0.04513,npl,2099
2.228,nld,1800
2.228,nld,1801
2.228,nld,1802
2.228,nld,1803
2.228,nld,1804
2.228,nld,1805
2.228,nld,1806
2.228,nld,1807
2.228,nld,1808
2.228,nld,1809
2.228,nld,1810
2.228,nld,1811
2.228,nld,1812
2.228,nld,1813
2.228,nld,1814
2.228,nld,1815
2.228,nld,1816
2.228,nld,1817
2.228,nld,1818
2.228,nld,1819
2.228,nld,1820
2.228,nld,1821
2.228,nld,1822
2.228,nld,1823
2.228,nld,1824
2.228,nld,1825
2.228,nld,1826
2.228,nld,1827
2.228,nld,1828
2.228,nld,1829
2.228,nld,1830
2.228,nld,1831
2.228,nld,1832
2.228,nld,1833
2.228,nld,1834
2.228,nld,1835
2.228,nld,1836
2.228,nld,1837
2.228,nld,1838
2.228,nld,1839
2.228,nld,1840
2.218,nld,1841
2.208,nld,1842
2.197,nld,1843
2.187,nld,1844
2.177,nld,1845
2.177,nld,1846
2.177,nld,1847
2.177,nld,1848
2.177,nld,1849
2.134,nld,1850
2.091,nld,1851
2.119,nld,1852
2.074,nld,1853
2.074,nld,1854
2.356,nld,1855
2.144,nld,1856
2.356,nld,1857
