geo,sulfur_emissions_per_person_kg,time
aus,36.22,1958
aus,37.07,1959
aus,39.2,1960
aus,37.4,1961
aus,38.68,1962
aus,40.39,1963
aus,38.56,1964
aus,37.84,1965
aus,39.25,1966
aus,39.42,1967
aus,40.26,1968
aus,40.18,1969
aus,39.7,1970
aus,35.4,1971
aus,36.91,1972
aus,36.61,1973
aus,38.66,1974
aus,39.01,1975
aus,41.5,1976
aus,43.31,1977
aus,41.52,1978
aus,42.24,1979
aus,39.33,1980
aus,41.69,1981
aus,45.49,1982
aus,43.55,1983
aus,40.25,1984
aus,39.19,1985
aus,40.35,1986
aus,43.85,1987
aus,38.21,1988
aus,45.65,1989
aus,48.06,1990
aus,48.62,1991
aus,50.85,1992
aus,51.7,1993
aus,53.09,1994
aus,49.57,1995
aus,50.5,1996
aus,49.58,1997
aus,48.7,1998
aus,50.74,1999
aus,63.27,2000
aut,0.9998,1850
aut,1.305,1851
aut,1.597,1852
aut,1.856,1853
aut,1.841,1854
aut,2.072,1855
aut,2.424,1856
aut,2.783,1857
aut,3.007,1858
aut,3.25,1859
aut,3.642,1860
aut,4.096,1861
aut,4.558,1862
aut,4.575,1863
aut,4.559,1864
aut,5.02,1865
aut,4.488,1866
aut,5.587,1867
aut,6.568,1868
aut,7.155,1869
aut,8.023,1870
aut,9.858,1871
aut,10.28,1872
aut,11.18,1873
aut,10.96,1874
aut,10.78,1875
aut,11.1,1876
aut,11.04,1877
aut,11.29,1878
aut,12.54,1879
aut,12.91,1880
aut,13.74,1881
aut,14.04,1882
aut,14.97,1883
aut,15.06,1884
aut,15.57,1885
aut,15.67,1886
aut,16.43,1887
aut,17.0,1888
aut,17.83,1889
aut,18.56,1890
aut,19.54,1891
aut,19.23,1892
aut,20.59,1893
aut,21.03,1894
aut,22.24,1895
aut,22.9,1896
aut,23.92,1897
aut,24.6,1898
aut,24.96,1899
aut,26.2,1900
aut,26.66,1901
aut,25.75,1902
aut,25.96,1903
aut,26.65,1904
aut,27.3,1905
aut,29.87,1906
aut,34.48,1907
aut,42.79,1908
aut,35.62,1909
aut,42.29,1910
aut,41.06,1911
aut,46.97,1912
aut,21.0,1913
aut,17.88,1914
aut,26.57,1915
aut,20.54,1916
aut,16.78,1917
aut,13.16,1918
aut,10.47,1919
aut,7.854,1920
aut,9.507,1921
aut,9.421,1922
aut,9.352,1923
aut,10.58,1924
aut,10.03,1925
aut,9.508,1926
aut,10.58,1927
aut,11.14,1928
aut,12.85,1929
aut,10.33,1930
aut,9.741,1931
aut,8.448,1932
aut,8.222,1933
aut,7.99,1934
aut,8.21,1935
aut,8.529,1936
aut,10.28,1937
aut,10.86,1938
aut,12.67,1939
aut,13.88,1940
aut,11.04,1941
aut,9.001,1942
aut,7.473,1943
aut,5.993,1944
aut,3.471,1945
aut,4.345,1946
aut,7.39,1947
aut,11.07,1948
aut,13.57,1949
aut,12.92,1950
aut,15.48,1951
aut,15.11,1952
aut,15.27,1953
aut,17.59,1954
aut,20.7,1955
aut,22.42,1956
aut,23.74,1957
aut,20.78,1958
aut,19.6,1959
aut,20.71,1960
aut,20.27,1961
aut,22.04,1962
aut,25.52,1963
aut,25.89,1964
aut,25.49,1965
aut,25.35,1966
aut,24.4,1967
aut,25.16,1968
aut,24.57,1969
aut,27.8,1970
aut,26.18,1971
aut,26.48,1972
aut,25.95,1973
aut,25.81,1974
aut,23.01,1975
aut,22.91,1976
aut,22.07,1977
aut,22.54,1978
aut,24.55,1979
aut,22.75,1980
aut,20.07,1981
aut,19.05,1982
aut,14.36,1983
aut,13.29,1984
aut,12.09,1985
aut,10.77,1986
aut,9.315,1987
aut,6.937,1988
aut,6.181,1989
aut,5.179,1990
aut,4.924,1991
aut,3.853,1992
aut,3.693,1993
aut,3.301,1994
aut,3.231,1995
aut,3.039,1996
aut,2.788,1997
aut,2.538,1998
aut,2.347,1999
aut,2.157,2000
aze,0.003731,1850
aze,0.004138,1851
aze,0.008175,1852
aze,0.01208,1853
aze,0.01585,1854
aze,0.01961,1855
aze,0.02358,1856
aze,0.02743,1857
aze,0.03076,1858
aze,0.03432,1859
aze,0.0377,1860
aze,0.04401,1861
aze,0.04404,1862
aze,0.04611,1863
aze,0.04975,1864
aze,0.05002,1865
aze,0.05529,1866
aze,0.06223,1867
aze,0.05098,1868
aze,0.06961,1869
aze,0.07596,1870
aze,0.1016,1871
aze,0.1046,1872
aze,0.09758,1873
aze,0.114,1874
aze,0.1344,1875
aze,0.1627,1876
aze,0.1609,1877
aze,0.2119,1878
aze,0.2159,1879
aze,0.2497,1880
aze,0.26,1881
aze,0.2739,1882
aze,0.3075,1883
aze,0.2987,1884
aze,0.3175,1885
aze,0.328,1886
aze,0.3208,1887
aze,0.3652,1888
aze,0.4255,1889
aze,0.4102,1890
aze,0.4324,1891
aze,0.4602,1892
aze,0.5178,1893
aze,0.5646,1894
aze,0.6139,1895
aze,0.6292,1896
aze,0.7193,1897
aze,0.8014,1898
aze,0.9358,1899
aze,1.054,1900
aze,1.059,1901
aze,1.028,1902
aze,1.072,1903
aze,1.164,1904
aze,1.056,1905
aze,1.195,1906
aze,1.365,1907
aze,1.379,1908
aze,1.421,1909
aze,1.372,1910
aze,1.488,1911
aze,1.61,1912
aze,1.852,1913
aze,1.535,1914
aze,1.364,1915
aze,1.489,1916
aze,1.334,1917
aze,0.5387,1918
aze,0.4096,1919
aze,0.3712,1920
aze,0.4042,1921
aze,0.4976,1922
aze,0.551,1923
aze,0.6861,1924
aze,0.6975,1925
aze,1.046,1926
aze,1.315,1927
aze,1.455,1928
aze,1.655,1929
aze,2.006,1930
aze,2.371,1931
aze,2.594,1932
aze,2.977,1933
aze,3.621,1934
aze,4.172,1935
aze,4.829,1936
aze,4.937,1937
aze,5.211,1938
aze,5.674,1939
aze,6.349,1940
aze,6.222,1941
aze,6.099,1942
aze,5.979,1943
aze,5.855,1944
aze,5.735,1945
aze,6.26,1946
aze,6.911,1947
aze,7.741,1948
aze,8.565,1949
aze,9.372,1950
aze,9.759,1951
aze,10.03,1952
aze,10.35,1953
aze,11.03,1954
aze,12.0,1955
aze,12.68,1956
aze,13.08,1957
aze,13.22,1958
aze,13.07,1959
aze,12.77,1960
aze,12.18,1961
aze,12.12,1962
aze,11.96,1963
aze,11.97,1964
aze,12.15,1965
aze,12.03,1966
aze,12.01,1967
aze,11.79,1968
aze,11.77,1969
aze,11.87,1970
aze,11.87,1971
aze,11.94,1972
aze,12.03,1973
aze,12.23,1974
aze,12.39,1975
aze,12.24,1976
aze,12.34,1977
aze,12.25,1978
aze,11.98,1979
aze,11.89,1980
aze,10.92,1981
aze,11.03,1982
aze,10.49,1983
aze,10.6,1984
aze,12.85,1985
aze,13.68,1986
aze,13.89,1987
aze,14.27,1988
aze,13.73,1989
aze,12.08,1990
aze,13.11,1991
aze,14.1,1992
aze,13.5,1993
aze,14.11,1994
aze,17.15,1995
aze,18.92,1996
aze,19.4,1997
aze,21.2,1998
aze,23.36,1999
aze,23.93,2000
bhs,3.698,1850
bhs,4.687,1851
bhs,5.077,1852
bhs,5.692,1853
bhs,6.591,1854
bhs,7.023,1855
bhs,7.314,1856
bhs,7.456,1857
bhs,7.674,1858
bhs,8.209,1859
bhs,8.487,1860
bhs,8.106,1861
bhs,8.418,1862
bhs,9.485,1863
bhs,9.985,1864
bhs,10.22,1865
bhs,11.6,1866
bhs,11.88,1867
bhs,13.17,1868
bhs,14.49,1869
bhs,15.27,1870
bhs,15.81,1871
bhs,18.75,1872
bhs,20.23,1873
bhs,19.42,1874
bhs,19.58,1875
bhs,19.07,1876
bhs,20.62,1877
bhs,19.96,1878
bhs,23.51,1879
bhs,26.13,1880
bhs,27.39,1881
bhs,30.4,1882
bhs,32.97,1883
bhs,34.72,1884
bhs,34.88,1885
bhs,35.74,1886
bhs,40.36,1887
bhs,45.87,1888
bhs,43.25,1889
bhs,47.78,1890
bhs,50.87,1891
bhs,53.38,1892
bhs,53.41,1893
bhs,49.88,1894
bhs,55.0,1895
bhs,55.1,1896
bhs,56.86,1897
bhs,61.28,1898
bhs,69.19,1899
bhs,72.56,1900
bhs,78.1,1901
bhs,81.02,1902
bhs,94.61,1903
bhs,94.35,1904
bhs,104.8,1905
bhs,109.8,1906
bhs,124.2,1907
bhs,111.5,1908
bhs,122.4,1909
bhs,132.0,1910
bhs,131.8,1911
bhs,143.3,1912
bhs,154.6,1913
bhs,140.3,1914
bhs,147.9,1915
bhs,169.9,1916
bhs,186.1,1917
bhs,195.7,1918
bhs,159.5,1919
bhs,185.3,1920
bhs,146.5,1921
bhs,143.8,1922
bhs,190.8,1923
bhs,167.7,1924
bhs,168.3,1925
bhs,178.5,1926
bhs,175.5,1927
bhs,167.5,1928
bhs,177.2,1929
bhs,155.2,1930
bhs,126.6,1931
bhs,102.2,1932
bhs,107.7,1933
bhs,117.2,1934
bhs,119.8,1935
bhs,137.2,1936
bhs,143.3,1937
bhs,117.3,1938
bhs,130.8,1939
bhs,145.6,1940
bhs,163.7,1941
bhs,172.6,1942
bhs,184.5,1943
bhs,184.9,1944
bhs,175.3,1945
bhs,158.7,1946
bhs,178.1,1947
bhs,167.8,1948
bhs,145.0,1949
bhs,154.4,1950
bhs,146.3,1951
bhs,136.0,1952
bhs,129.9,1953
bhs,121.4,1954
bhs,120.0,1955
bhs,117.5,1956
bhs,111.1,1957
bhs,107.5,1958
bhs,103.5,1959
bhs,97.83,1960
bhs,92.72,1961
bhs,91.24,1962
bhs,91.28,1963
bhs,91.85,1964
bhs,93.18,1965
bhs,94.65,1966
bhs,91.83,1967
bhs,92.99,1968
bhs,89.9,1969
bhs,88.65,1970
bhs,372.8,1971
bhs,332.1,1972
bhs,438.2,1973
bhs,370.2,1974
bhs,257.7,1975
bhs,260.2,1976
bhs,436.1,1977
bhs,263.4,1978
bhs,245.9,1979
bhs,326.5,1980
bhs,236.5,1981
bhs,221.4,1982
bhs,151.3,1983
bhs,113.8,1984
bhs,19.04,1985
bhs,14.73,1986
bhs,11.45,1987
bhs,9.061,1988
bhs,7.066,1989
bhs,5.457,1990
bhs,5.247,1991
bhs,4.965,1992
bhs,4.84,1993
bhs,4.626,1994
bhs,4.493,1995
bhs,4.496,1996
bhs,4.437,1997
bhs,4.402,1998
bhs,4.356,1999
bhs,4.35,2000
bhr,0.0,1850
bhr,5.206e-05,1851
bhr,0.0001041,1852
bhr,0.0001562,1853
bhr,0.0002082,1854
bhr,0.0002603,1855
bhr,0.0003126,1856
bhr,0.0003649,1857
bhr,0.0004172,1858
bhr,0.0004695,1859
bhr,0.0005218,1860
bhr,0.0005742,1861
bhr,0.0006267,1862
bhr,0.0006791,1863
bhr,0.0007317,1864
bhr,0.0007842,1865
bhr,0.0008368,1866
bhr,0.0008894,1867
bhr,0.0009421,1868
bhr,0.0009948,1869
bhr,0.001048,1870
bhr,0.001093,1871
bhr,0.001139,1872
bhr,0.001184,1873
bhr,0.001228,1874
bhr,0.001272,1875
bhr,0.001315,1876
bhr,0.001358,1877
bhr,0.0014,1878
bhr,0.001442,1879
bhr,0.001484,1880
bhr,0.002274,1881
bhr,0.003055,1882
bhr,0.003828,1883
bhr,0.004592,1884
bhr,0.005348,1885
bhr,0.006097,1886
bhr,0.006838,1887
bhr,0.007572,1888
bhr,0.008298,1889
bhr,0.009017,1890
bhr,0.009382,1891
bhr,0.009642,1892
bhr,0.009782,1893
bhr,0.009789,1894
bhr,0.009645,1895
bhr,0.01369,1896
bhr,0.01766,1897
bhr,0.02155,1898
bhr,0.02575,1899
bhr,0.02977,1900
bhr,0.03552,1901
bhr,0.05507,1902
bhr,0.07722,1903
bhr,0.1313,1904
bhr,0.119,1905
bhr,0.1372,1906
bhr,0.1624,1907
bhr,0.1803,1908
bhr,0.1909,1909
bhr,0.1963,1910
bhr,0.209,1911
bhr,0.2615,1912
bhr,0.2963,1913
bhr,0.2299,1914
bhr,0.1699,1915
bhr,0.2806,1916
bhr,0.2598,1917
bhr,0.2322,1918
bhr,0.1749,1919
bhr,0.2078,1920
bhr,0.2024,1921
bhr,0.2401,1922
bhr,0.271,1923
bhr,0.283,1924
bhr,0.279,1925
bhr,0.355,1926
bhr,0.3427,1927
bhr,0.339,1928
bhr,0.3275,1929
bhr,0.3036,1930
bhr,0.3003,1931
bhr,0.4771,1932
bhr,0.6427,1933
bhr,6.211,1934
bhr,27.31,1935
bhr,99.37,1936
bhr,164.6,1937
bhr,174.3,1938
bhr,158.3,1939
bhr,146.2,1940
bhr,139.2,1941
bhr,126.6,1942
bhr,132.0,1943
bhr,133.1,1944
bhr,143.0,1945
bhr,152.5,1946
bhr,176.2,1947
bhr,200.6,1948
bhr,197.5,1949
bhr,959.3,1950
bhr,1084.0,1951
bhr,1100.0,1952
bhr,1103.0,1953
bhr,1108.0,1954
bhr,970.7,1955
bhr,856.2,1956
bhr,710.6,1957
bhr,698.0,1958
bhr,634.4,1959
bhr,628.7,1960
bhr,584.9,1961
bhr,575.0,1962
bhr,508.8,1963
bhr,418.9,1964
bhr,358.8,1965
bhr,340.7,1966
bhr,416.8,1967
bhr,377.5,1968
bhr,355.0,1969
bhr,368.9,1970
bhr,347.1,1971
bhr,300.7,1972
bhr,302.7,1973
bhr,315.4,1974
bhr,261.1,1975
bhr,232.7,1976
bhr,275.2,1977
bhr,230.4,1978
bhr,226.1,1979
bhr,230.8,1980
bhr,230.5,1981
bhr,147.5,1982
bhr,112.6,1983
bhr,125.8,1984
bhr,106.5,1985
bhr,131.7,1986
bhr,134.2,1987
bhr,128.0,1988
bhr,121.1,1989
bhr,116.0,1990
bhr,97.38,1991
bhr,91.54,1992
bhr,86.33,1993
bhr,83.03,1994
bhr,85.53,1995
bhr,84.39,1996
bhr,84.55,1997
bhr,83.67,1998
bhr,82.92,1999
bhr,81.2,2000
bgd,0.0,1850
bgd,0.0003649,1851
bgd,0.0007268,1852
bgd,0.001086,1853
bgd,0.001442,1854
bgd,0.001795,1855
bgd,0.002145,1856
bgd,0.002493,1857
bgd,0.002837,1858
bgd,0.003179,1859
bgd,0.003518,1860
bgd,0.003837,1861
bgd,0.00415,1862
bgd,0.004458,1863
bgd,0.00476,1864
bgd,0.005056,1865
bgd,0.005347,1866
bgd,0.005632,1867
bgd,0.005913,1868
bgd,0.006188,1869
bgd,0.006457,1870
bgd,0.007445,1871
bgd,0.008418,1872
bgd,0.009377,1873
bgd,0.01032,1874
bgd,0.01125,1875
bgd,0.01216,1876
bgd,0.01306,1877
bgd,0.01395,1878
bgd,0.01482,1879
bgd,0.01573,1880
bgd,0.01643,1881
bgd,0.01712,1882
bgd,0.01778,1883
bgd,0.01843,1884
bgd,0.01906,1885
bgd,0.01967,1886
bgd,0.02026,1887
bgd,0.02083,1888
bgd,0.02139,1889
bgd,0.02193,1890
bgd,0.02277,1891
bgd,0.02389,1892
bgd,0.02387,1893
bgd,0.02526,1894
bgd,0.02933,1895
bgd,0.03103,1896
bgd,0.03198,1897
bgd,0.03489,1898
bgd,0.03747,1899
bgd,0.04344,1900
bgd,0.04602,1901
bgd,0.05042,1902
bgd,0.05041,1903
bgd,0.05474,1904
bgd,0.05576,1905
bgd,0.06324,1906
bgd,0.07068,1907
bgd,0.07952,1908
bgd,0.07434,1909
bgd,0.07569,1910
bgd,0.07982,1911
bgd,0.09602,1912
bgd,0.103,1913
bgd,0.1032,1914
bgd,0.1055,1915
bgd,0.1051,1916
bgd,0.109,1917
bgd,0.1211,1918
bgd,0.156,1919
bgd,0.1041,1920
bgd,0.1108,1921
bgd,0.1088,1922
bgd,0.1117,1923
bgd,0.1191,1924
bgd,0.1185,1925
bgd,0.1204,1926
bgd,0.1283,1927
bgd,0.1297,1928
bgd,0.1312,1929
bgd,0.1326,1930
bgd,0.1179,1931
bgd,0.108,1932
bgd,0.1058,1933
bgd,0.1151,1934
bgd,0.1188,1935
bgd,0.1141,1936
bgd,0.122,1937
bgd,0.1336,1938
bgd,0.1296,1939
bgd,0.134,1940
bgd,0.1314,1941
bgd,0.131,1942
bgd,0.1144,1943
bgd,0.1167,1944
bgd,0.1292,1945
bgd,0.1321,1946
bgd,0.1302,1947
bgd,0.004565,1948
bgd,0.2708,1949
bgd,0.7288,1950
bgd,0.9432,1951
bgd,0.9774,1952
bgd,0.895,1953
bgd,0.8168,1954
bgd,0.7813,1955
bgd,0.984,1956
bgd,0.851,1957
bgd,0.8982,1958
bgd,0.8308,1959
bgd,1.006,1960
bgd,1.012,1961
bgd,1.122,1962
bgd,1.474,1963
bgd,1.422,1964
bgd,1.405,1965
bgd,1.273,1966
bgd,1.305,1967
bgd,1.38,1968
bgd,1.399,1969
bgd,1.274,1970
bgd,1.115,1971
bgd,1.147,1972
bgd,1.108,1973
bgd,0.737,1974
bgd,1.223,1975
bgd,1.26,1976
bgd,1.361,1977
bgd,1.341,1978
bgd,1.112,1979
bgd,1.47,1980
bgd,1.458,1981
bgd,1.275,1982
bgd,0.8253,1983
bgd,0.66,1984
bgd,0.6551,1985
bgd,0.5801,1986
bgd,0.5236,1987
bgd,0.4858,1988
bgd,0.4708,1989
bgd,0.4536,1990
bgd,0.4607,1991
bgd,0.4802,1992
bgd,0.5399,1993
bgd,0.5614,1994
bgd,0.5847,1995
bgd,0.6114,1996
bgd,0.5868,1997
bgd,0.5058,1998
bgd,0.4514,1999
bgd,0.5028,2000
brb,0.004782,1850
brb,0.003149,1851
brb,0.00585,1852
brb,0.005202,1853
brb,0.006372,1854
brb,0.00609,1855
brb,0.008278,1856
brb,0.009371,1857
brb,0.009751,1858
brb,0.009103,1859
brb,0.01284,1860
brb,0.0125,1861
brb,0.01389,1862
brb,0.0123,1863
brb,0.01563,1864
brb,0.01534,1865
brb,0.0128,1866
brb,0.01607,1867
brb,0.01547,1868
brb,0.01869,1869
brb,0.0165,1870
brb,0.01496,1871
brb,0.01811,1872
brb,0.01598,1873
brb,0.01788,1874
brb,0.01791,1875
brb,0.01916,1876
brb,0.01675,1877
brb,0.01798,1878
brb,0.01741,1879
brb,0.01565,1880
brb,0.01573,1881
brb,0.01721,1882
brb,0.01273,1883
brb,0.01679,1884
brb,0.01542,1885
brb,0.01429,1886
brb,0.01207,1887
brb,0.01463,1888
brb,0.01164,1889
brb,0.01265,1890
brb,0.01172,1891
brb,0.01326,1892
brb,0.01465,1893
brb,0.01515,1894
brb,0.01521,1895
brb,0.01531,1896
brb,0.01531,1897
brb,0.01836,1898
brb,0.01993,1899
brb,0.02158,1900
brb,0.02805,1901
brb,0.02923,1902
brb,0.03374,1903
brb,0.03589,1904
brb,0.04057,1905
brb,0.0409,1906
brb,0.04495,1907
brb,0.05017,1908
brb,0.05531,1909
brb,0.05731,1910
brb,0.06888,1911
brb,0.06916,1912
brb,0.0627,1913
brb,0.06267,1914
brb,0.07808,1915
brb,0.09537,1916
brb,0.1161,1917
brb,0.1304,1918
brb,0.1105,1919
brb,0.1201,1920
brb,0.1005,1921
brb,0.1179,1922
brb,0.1498,1923
brb,0.1477,1924
brb,0.1589,1925
brb,0.1709,1926
brb,0.186,1927
brb,0.2208,1928
brb,0.2347,1929
brb,0.2029,1930
brb,0.1805,1931
brb,0.1229,1932
brb,0.1469,1933
brb,0.1883,1934
brb,0.1954,1935
brb,0.1978,1936
brb,0.2665,1937
brb,0.26,1938
brb,0.2544,1939
brb,0.2633,1940
brb,0.2976,1941
brb,0.2747,1942
brb,0.3008,1943
brb,0.3121,1944
brb,0.3259,1945
brb,0.3659,1946
brb,0.3346,1947
brb,0.3403,1948
brb,0.3448,1949
brb,0.4312,1950
brb,0.5037,1951
brb,0.4251,1952
brb,0.5898,1953
brb,0.5591,1954
brb,0.3768,1955
brb,0.4624,1956
brb,0.3798,1957
brb,0.319,1958
brb,0.4252,1959
brb,0.4775,1960
brb,0.918,1961
brb,0.6225,1962
brb,0.9724,1963
brb,0.75,1964
brb,1.097,1965
brb,2.177,1966
brb,3.289,1967
brb,3.161,1968
brb,2.726,1969
brb,2.83,1970
brb,3.015,1971
brb,3.007,1972
brb,3.347,1973
brb,3.282,1974
brb,3.361,1975
brb,3.021,1976
brb,3.2,1977
brb,3.618,1978
brb,3.846,1979
brb,3.982,1980
brb,4.605,1981
brb,3.611,1982
brb,2.977,1983
brb,3.485,1984
brb,3.417,1985
brb,3.883,1986
brb,4.159,1987
brb,4.238,1988
brb,4.267,1989
brb,4.443,1990
brb,3.868,1991
brb,3.239,1992
brb,2.853,1993
brb,2.532,1994
brb,2.225,1995
brb,1.954,1996
brb,1.759,1997
brb,1.565,1998
brb,1.386,1999
brb,1.224,2000
blr,0.007027,1850
blr,0.007793,1851
blr,0.0154,1852
blr,0.02275,1853
blr,0.02985,1854
blr,0.03694,1855
blr,0.04441,1856
blr,0.05166,1857
blr,0.05793,1858
blr,0.06463,1859
blr,0.071,1860
blr,0.08288,1861
blr,0.08294,1862
blr,0.08684,1863
blr,0.09371,1864
blr,0.0942,1865
blr,0.1041,1866
blr,0.1172,1867
blr,0.09602,1868
blr,0.1311,1869
blr,0.1431,1870
blr,0.1914,1871
blr,0.1969,1872
blr,0.1838,1873
blr,0.2147,1874
blr,0.2532,1875
blr,0.3064,1876
blr,0.303,1877
blr,0.399,1878
blr,0.4067,1879
blr,0.4704,1880
blr,0.4896,1881
blr,0.5158,1882
blr,0.5792,1883
blr,0.5626,1884
blr,0.5979,1885
blr,0.6178,1886
blr,0.6041,1887
blr,0.6879,1888
blr,0.8014,1889
blr,0.7726,1890
blr,0.8143,1891
blr,0.8668,1892
blr,0.9752,1893
blr,1.063,1894
blr,1.156,1895
blr,1.185,1896
blr,1.355,1897
blr,1.509,1898
blr,1.763,1899
blr,1.986,1900
blr,1.994,1901
blr,1.936,1902
blr,2.018,1903
blr,2.192,1904
blr,1.989,1905
blr,2.25,1906
blr,2.571,1907
blr,2.597,1908
blr,2.676,1909
blr,2.584,1910
blr,2.802,1911
blr,3.032,1912
blr,3.488,1913
blr,2.891,1914
blr,2.569,1915
blr,2.805,1916
blr,2.512,1917
blr,1.015,1918
blr,0.7715,1919
blr,0.6992,1920
blr,0.7613,1921
blr,0.9372,1922
blr,1.038,1923
blr,1.292,1924
blr,1.314,1925
blr,1.97,1926
blr,2.477,1927
blr,2.74,1928
blr,3.117,1929
blr,3.779,1930
blr,4.466,1931
blr,4.885,1932
blr,5.607,1933
blr,6.82,1934
blr,7.857,1935
blr,9.095,1936
blr,9.298,1937
blr,9.815,1938
blr,10.69,1939
blr,11.96,1940
blr,11.72,1941
blr,11.49,1942
blr,11.26,1943
blr,11.03,1944
blr,10.8,1945
blr,11.79,1946
blr,13.02,1947
blr,14.58,1948
blr,16.13,1949
blr,17.65,1950
blr,18.95,1951
blr,20.31,1952
blr,21.5,1953
blr,23.26,1954
blr,25.77,1955
blr,27.79,1956
blr,29.37,1957
blr,30.31,1958
blr,30.51,1959
blr,30.58,1960
blr,29.98,1961
blr,30.35,1962
blr,30.6,1963
blr,31.43,1964
blr,32.55,1965
blr,32.8,1966
blr,33.26,1967
blr,33.15,1968
blr,33.55,1969
blr,34.26,1970
blr,34.75,1971
blr,35.39,1972
blr,36.09,1973
blr,37.11,1974
blr,38.0,1975
blr,37.98,1976
blr,38.7,1977
blr,38.82,1978
blr,38.35,1979
blr,38.37,1980
blr,37.58,1981
blr,36.3,1982
blr,36.06,1983
blr,34.8,1984
blr,34.56,1985
blr,34.35,1986
blr,37.68,1987
blr,35.47,1988
blr,32.8,1989
blr,31.18,1990
blr,31.82,1991
blr,22.22,1992
blr,18.44,1993
blr,15.6,1994
blr,13.22,1995
blr,11.83,1996
blr,10.02,1997
blr,9.14,1998
blr,7.884,1999
blr,6.885,2000
bel,5.554,1850
bel,6.023,1851
bel,6.722,1852
bel,6.913,1853
bel,7.639,1854
bel,7.792,1855
bel,7.674,1856
bel,7.967,1857
bel,8.309,1858
bel,8.518,1859
bel,8.643,1860
bel,9.281,1861
bel,9.154,1862
bel,9.577,1863
bel,9.979,1864
bel,10.45,1865
bel,11.23,1866
bel,12.21,1867
bel,10.9,1868
bel,11.69,1869
bel,13.18,1870
bel,12.59,1871
bel,13.41,1872
bel,14.84,1873
bel,13.52,1874
bel,14.05,1875
bel,13.71,1876
bel,13.2,1877
bel,13.87,1878
bel,14.0,1879
bel,15.25,1880
bel,15.22,1881
bel,15.89,1882
bel,16.69,1883
bel,16.23,1884
bel,15.66,1885
bel,14.97,1886
bel,15.69,1887
bel,16.5,1888
bel,16.7,1889
bel,18.21,1890
bel,17.11,1891
bel,16.87,1892
bel,15.92,1893
bel,17.39,1894
bel,17.39,1895
bel,18.09,1896
bel,18.65,1897
bel,19.0,1898
bel,20.03,1899
bel,21.06,1900
bel,19.26,1901
bel,19.72,1902
bel,20.82,1903
bel,20.88,1904
bel,20.77,1905
bel,23.37,1906
bel,23.29,1907
bel,21.1,1908
bel,22.4,1909
bel,23.61,1910
bel,23.04,1911
bel,23.0,1912
bel,22.66,1913
bel,15.98,1914
bel,13.08,1915
bel,14.9,1916
bel,13.97,1917
bel,13.26,1918
bel,16.62,1919
bel,19.86,1920
bel,19.97,1921
bel,20.65,1922
bel,27.05,1923
bel,27.81,1924
bel,27.7,1925
bel,28.5,1926
bel,36.45,1927
bel,37.8,1928
bel,46.22,1929
bel,48.17,1930
bel,45.05,1931
bel,38.27,1932
bel,42.41,1933
bel,46.36,1934
bel,46.57,1935
bel,43.98,1936
bel,48.3,1937
bel,37.15,1938
bel,35.69,1939
bel,29.3,1940
bel,28.95,1941
bel,26.26,1942
bel,24.1,1943
bel,16.12,1944
bel,16.79,1945
bel,25.33,1946
bel,32.04,1947
bel,35.86,1948
bel,38.43,1949
bel,34.55,1950
bel,41.34,1951
bel,41.3,1952
bel,39.11,1953
bel,37.93,1954
bel,36.82,1955
bel,42.91,1956
bel,44.4,1957
bel,45.18,1958
bel,41.38,1959
bel,40.03,1960
bel,41.0,1961
bel,43.83,1962
bel,56.49,1963
bel,57.72,1964
bel,59.38,1965
bel,54.72,1966
bel,52.43,1967
bel,57.13,1968
bel,57.72,1969
bel,58.62,1970
bel,51.67,1971
bel,54.5,1972
bel,53.61,1973
bel,52.05,1974
bel,43.85,1975
bel,41.07,1976
bel,44.69,1977
bel,38.89,1978
bel,41.29,1979
bel,42.04,1980
bel,36.13,1981
bel,35.21,1982
bel,28.41,1983
bel,25.37,1984
bel,20.29,1985
bel,19.11,1986
bel,18.59,1987
bel,17.91,1988
bel,16.35,1989
bel,17.8,1990
bel,17.64,1991
bel,17.27,1992
bel,15.91,1993
bel,13.88,1994
bel,12.6,1995
bel,12.48,1996
bel,11.08,1997
bel,10.47,1998
bel,8.597,1999
bel,8.233,2000
ben,0.0007395,1850
ben,0.0007328,1851
ben,0.001453,1852
ben,0.002161,1853
ben,0.002857,1854
ben,0.003542,1855
ben,0.004215,1856
ben,0.004877,1857
ben,0.005529,1858
ben,0.00617,1859
ben,0.006801,1860
ben,0.01341,1861
ben,0.01991,1862
ben,0.0263,1863
ben,0.03259,1864
ben,0.03878,1865
ben,0.04487,1866
ben,0.05087,1867
ben,0.05677,1868
ben,0.06258,1869
ben,0.06831,1870
ben,0.07394,1871
ben,0.07974,1872
ben,0.08546,1873
ben,0.09109,1874
ben,0.09663,1875
ben,0.1021,1876
ben,0.1075,1877
ben,0.1128,1878
ben,0.118,1879
ben,0.1232,1880
ben,0.1385,1881
ben,0.1282,1882
ben,0.1281,1883
ben,0.1281,1884
ben,0.14,1885
ben,0.1517,1886
ben,0.1632,1887
ben,0.1752,1888
ben,0.1934,1889
ben,0.2031,1890
ben,0.17,1891
ben,0.2179,1892
ben,0.1891,1893
ben,0.2335,1894
ben,0.2048,1895
ben,0.2289,1896
ben,0.2563,1897
ben,0.2633,1898
ben,0.2639,1899
ben,0.3134,1900
ben,0.3392,1901
ben,0.1777,1902
