geo,time,sg_gini
mus,1898,44.30
mwi,1898,39.90
mys,1898,41.00
nam,1898,40.60
ner,1898,43.30
nga,1898,38.60
nic,1898,44.50
nld,1898,44.20
nor,1898,43.60
npl,1898,41.00
nzl,1898,38.20
omn,1898,44.20
pak,1898,40.40
pan,1898,42.70
per,1898,40.70
phl,1898,40.80
png,1898,38.30
pol,1898,26.30
prk,1898,49.50
prt,1898,42.00
pry,1898,42.40
pse,1898,44.80
qat,1898,43.00
rou,1898,33.40
rus,1898,50.00
rwa,1898,44.30
sau,1898,45.90
sdn,1898,33.80
sds,1898,33.78
sen,1898,41.90
sgp,1898,42.50
slb,1898,50.20
sle,1898,46.00
slv,1898,42.90
som,1898,38.20
srb,1898,32.70
stp,1898,46.00
sur,1898,40.40
svk,1898,42.60
svn,1898,39.90
swe,1898,58.50
swz,1898,47.80
syc,1898,44.60
syr,1898,38.40
tcd,1898,46.20
tgo,1898,45.20
tha,1898,37.30
tjk,1898,41.00
tkm,1898,33.30
tls,1898,48.80
ton,1898,46.80
tto,1898,43.40
tun,1898,36.00
tur,1898,37.70
tza,1898,37.90
uga,1898,41.00
ukr,1898,40.80
ury,1898,51.90
usa,1898,50.80
uzb,1898,37.60
vct,1898,44.30
ven,1898,44.20
vnm,1898,40.40
vut,1898,47.40
wsm,1898,42.90
yem,1898,41.20
zaf,1898,39.30
zmb,1898,46.30
zwe,1898,36.30
afg,1899,39.20
ago,1899,34.30
alb,1899,28.10
are,1899,43.60
arg,1899,43.60
arm,1899,34.60
atg,1899,44.40
aus,1899,38.70
aut,1899,36.90
aze,1899,44.80
bdi,1899,43.70
bel,1899,49.50
ben,1899,42.20
bfa,1899,37.50
bgd,1899,39.10
bgr,1899,33.20
bhr,1899,40.80
bhs,1899,41.20
bih,1899,45.80
blr,1899,50.00
blz,1899,46.00
bol,1899,36.90
bra,1899,25.40
brb,1899,44.80
brn,1899,41.20
btn,1899,47.80
bwa,1899,35.60
caf,1899,48.60
can,1899,41.00
che,1899,36.00
chl,1899,71.00
chn,1899,31.00
civ,1899,44.30
cmr,1899,37.30
cod,1899,42.10
cog,1899,40.90
col,1899,49.40
com,1899,46.00
cpv,1899,48.00
cri,1899,44.30
cub,1899,41.00
cyp,1899,42.40
cze,1899,40.50
deu,1899,41.90
dji,1899,45.30
dnk,1899,45.70
dom,1899,45.30
dza,1899,34.70
ecu,1899,46.20
egy,1899,37.00
eri,1899,48.60
esp,1899,33.10
est,1899,34.40
eth,1899,47.50
fin,1899,37.00
fji,1899,45.40
fra,1899,51.10
fsm,1899,49.10
gab,1899,45.90
gbr,1899,39.40
geo,1899,32.80
gha,1899,39.10
gin,1899,36.60
gmb,1899,46.90
gnb,1899,49.80
gnq,1899,51.60
grc,1899,35.70
grd,1899,44.60
gtm,1899,36.70
guy,1899,40.10
hnd,1899,43.30
hti,1899,44.30
hun,1899,37.70
idn,1899,40.40
ind,1899,29.70
irl,1899,34.90
irn,1899,38.00
irq,1899,40.60
isl,1899,41.80
isr,1899,44.90
ita,1899,47.40
jam,1899,38.80
jor,1899,43.80
jpn,1899,49.60
kaz,1899,38.60
ken,1899,40.80
kgz,1899,39.80
khm,1899,46.00
kir,1899,48.30
kor,1899,32.10
kwt,1899,42.40
lao,1899,38.40
lbn,1899,40.10
lbr,1899,46.20
lby,1899,41.30
lca,1899,45.40
lka,1899,44.10
lso,1899,51.60
ltu,1899,37.60
lux,1899,39.60
lva,1899,37.60
mar,1899,36.00
mda,1899,33.20
mdg,1899,41.00
mdv,1899,47.10
mex,1899,49.00
mkd,1899,33.60
mli,1899,47.20
mlt,1899,43.70
mmr,1899,33.10
mne,1899,42.10
mng,1899,48.30
moz,1899,39.80
mrt,1899,48.10
mus,1899,44.20
mwi,1899,39.70
mys,1899,41.00
nam,1899,40.70
ner,1899,43.30
nga,1899,38.80
nic,1899,44.70
nld,1899,44.50
nor,1899,43.70
npl,1899,41.00
nzl,1899,38.20
omn,1899,44.10
pak,1899,41.00
pan,1899,42.60
per,1899,40.60
phl,1899,41.20
png,1899,38.60
pol,1899,26.40
prk,1899,49.50
prt,1899,42.40
pry,1899,42.40
pse,1899,44.80
qat,1899,43.00
rou,1899,33.20
rus,1899,50.00
rwa,1899,43.80
sau,1899,45.80
sdn,1899,33.80
sds,1899,33.78
sen,1899,41.90
sgp,1899,42.40
slb,1899,50.10
sle,1899,46.00
slv,1899,42.80
som,1899,38.40
srb,1899,33.00
stp,1899,46.00
sur,1899,40.30
svk,1899,42.60
svn,1899,39.80
swe,1899,58.40
swz,1899,47.70
syc,1899,44.50
syr,1899,39.10
tcd,1899,46.10
tgo,1899,45.10
tha,1899,37.70
tjk,1899,41.30
tkm,1899,33.90
tls,1899,48.80
ton,1899,46.70
tto,1899,43.40
tun,1899,36.00
tur,1899,38.40
tza,1899,38.00
uga,1899,41.00
ukr,1899,41.00
ury,1899,52.10
usa,1899,50.80
uzb,1899,37.80
vct,1899,44.30
ven,1899,44.10
vnm,1899,40.40
vut,1899,47.40
wsm,1899,42.90
yem,1899,41.40
zaf,1899,39.80
zmb,1899,46.10
zwe,1899,36.50
afg,1900,39.50
ago,1900,34.90
alb,1900,28.00
are,1900,43.60
arg,1900,43.80
arm,1900,34.80
atg,1900,44.30
aus,1900,39.00
aut,1900,36.90
aze,1900,44.70
bdi,1900,43.70
bel,1900,49.60
ben,1900,42.10
bfa,1900,37.50
bgd,1900,39.10
bgr,1900,33.10
bhr,1900,40.70
bhs,1900,41.10
bih,1900,45.80
blr,1900,50.00
blz,1900,46.00
bol,1900,36.90
bra,1900,25.50
brb,1900,44.80
brn,1900,41.00
btn,1900,47.80
bwa,1900,35.60
caf,1900,48.50
can,1900,40.90
che,1900,36.20
chl,1900,71.30
chn,1900,31.70
civ,1900,44.10
cmr,1900,37.70
cod,1900,42.10
cog,1900,40.80
col,1900,50.10
com,1900,45.80
cpv,1900,48.00
cri,1900,44.40
cub,1900,40.90
cyp,1900,42.30
cze,1900,40.30
deu,1900,42.00
dji,1900,45.20
dnk,1900,45.80
dom,1900,45.20
dza,1900,34.80
ecu,1900,46.10
egy,1900,37.40
eri,1900,48.50
esp,1900,33.20
est,1900,34.60
eth,1900,47.50
fin,1900,37.10
fji,1900,45.40
fra,1900,51.40
fsm,1900,49.00
gab,1900,45.90
gbr,1900,39.60
geo,1900,33.10
gha,1900,39.20
gin,1900,37.00
gmb,1900,46.90
gnb,1900,49.80
gnq,1900,51.60
grc,1900,35.90
grd,1900,44.60
gtm,1900,36.80
guy,1900,40.30
hnd,1900,43.30
hti,1900,44.20
hun,1900,37.40
idn,1900,40.60
ind,1900,29.80
irl,1900,35.10
irn,1900,37.90
irq,1900,40.90
isl,1900,41.70
isr,1900,44.90
ita,1900,47.60
jam,1900,38.80
jor,1900,43.80
jpn,1900,49.80
kaz,1900,38.10
ken,1900,41.60
kgz,1900,40.00
khm,1900,46.00
kir,1900,48.20
kor,1900,32.10
kwt,1900,42.30
lao,1900,38.40
lbn,1900,40.40
lbr,1900,46.10
lby,1900,41.20
lca,1900,45.40
lka,1900,44.10
lso,1900,51.60
ltu,1900,37.80
lux,1900,39.50
lva,1900,37.80
mar,1900,36.10
mda,1900,33.10
mdg,1900,41.00
mdv,1900,47.10
mex,1900,49.20
mkd,1900,34.00
mli,1900,47.20
mlt,1900,43.70
mmr,1900,33.10
mne,1900,42.10
mng,1900,48.20
moz,1900,39.50
mrt,1900,48.10
mus,1900,44.20
mwi,1900,39.50
mys,1900,41.00
nam,1900,40.90
ner,1900,43.30
nga,1900,39.00
nic,1900,44.90
nld,1900,44.70
nor,1900,43.90
npl,1900,41.00
nzl,1900,38.20
omn,1900,44.00
pak,1900,41.60
pan,1900,42.60
per,1900,40.40
phl,1900,41.60
png,1900,38.90
pol,1900,26.60
prk,1900,49.40
prt,1900,42.70
pry,1900,42.40
pse,1900,44.80
qat,1900,43.00
rou,1900,33.10
rus,1900,50.00
rwa,1900,43.30
sau,1900,45.70
sdn,1900,33.80
sds,1900,33.78
sen,1900,41.80
sgp,1900,42.40
slb,1900,50.10
sle,1900,46.00
slv,1900,42.80
som,1900,38.50
srb,1900,33.30
stp,1900,46.00
sur,1900,40.10
svk,1900,42.70
svn,1900,39.70
swe,1900,58.20
swz,1900,47.70
syc,1900,44.40
syr,1900,39.70
tcd,1900,46.10
tgo,1900,45.00
tha,1900,38.10
tjk,1900,41.50
tkm,1900,34.40
tls,1900,48.80
ton,1900,46.70
tto,1900,43.40
tun,1900,36.10
tur,1900,39.10
tza,1900,38.00
uga,1900,41.00
ukr,1900,41.20
ury,1900,52.20
usa,1900,50.80
uzb,1900,38.00
vct,1900,44.20
ven,1900,44.10
vnm,1900,40.40
vut,1900,47.30
wsm,1900,42.80
yem,1900,41.60
zaf,1900,40.20
zmb,1900,46.00
zwe,1900,36.70
afg,1901,39.80
ago,1901,35.50
alb,1901,28.00
are,1901,43.70
arg,1901,44.00
arm,1901,35.00
atg,1901,44.20
aus,1901,39.20
aut,1901,36.90
aze,1901,44.60
bdi,1901,43.70
bel,1901,49.60
ben,1901,42.00
bfa,1901,37.50
bgd,1901,39.00
bgr,1901,32.90
bhr,1901,40.60
bhs,1901,41.00
bih,1901,45.70
blr,1901,50.00
blz,1901,45.90
bol,1901,36.90
bra,1901,25.50
brb,1901,44.90
brn,1901,40.80
btn,1901,47.80
bwa,1901,35.60
caf,1901,48.50
can,1901,40.90
che,1901,36.30
chl,1901,71.50
chn,1901,32.40
civ,1901,44.00
cmr,1901,38.20
cod,1901,42.10
cog,1901,40.70
col,1901,50.90
com,1901,45.60
cpv,1901,48.00
cri,1901,44.50
cub,1901,40.80
cyp,1901,42.30
cze,1901,40.10
deu,1901,42.20
dji,1901,45.20
dnk,1901,45.90
dom,1901,45.10
dza,1901,35.00
ecu,1901,45.90
egy,1901,37.90
eri,1901,48.50
esp,1901,33.40
est,1901,34.80
eth,1901,47.50
fin,1901,37.30
fji,1901,45.30
fra,1901,51.70
fsm,1901,48.90
gab,1901,45.90
gbr,1901,39.80
geo,1901,33.40
gha,1901,39.40
gin,1901,37.40
gmb,1901,46.90
gnb,1901,49.80
gnq,1901,51.60
grc,1901,36.10
grd,1901,44.60
gtm,1901,37.00
guy,1901,40.50
hnd,1901,43.30
hti,1901,44.20
hun,1901,37.20
idn,1901,40.80
ind,1901,30.00
irl,1901,35.30
irn,1901,37.90
irq,1901,41.20
isl,1901,41.60
isr,1901,44.90
ita,1901,47.70
jam,1901,38.70
jor,1901,43.70
jpn,1901,50.10
kaz,1901,37.60
ken,1901,42.50
kgz,1901,40.30
khm,1901,46.00
kir,1901,48.10
kor,1901,32.10
kwt,1901,42.30
lao,1901,38.40
lbn,1901,40.70
lbr,1901,46.10
lby,1901,41.20
lca,1901,45.40
lka,1901,44.20
lso,1901,51.60
ltu,1901,38.00
lux,1901,39.40
lva,1901,38.00
mar,1901,36.10
mda,1901,32.90
mdg,1901,41.00
mdv,1901,47.10
mex,1901,49.50
mkd,1901,34.40
mli,1901,47.20
mlt,1901,43.60
mmr,1901,33.10
mne,1901,42.00
mng,1901,48.20
moz,1901,39.10
mrt,1901,48.10
mus,1901,44.10
mwi,1901,39.20
mys,1901,41.00
nam,1901,41.00
ner,1901,43.30
nga,1901,39.20
nic,1901,45.20
nld,1901,44.90
nor,1901,44.00
npl,1901,41.00
nzl,1901,38.20
omn,1901,44.00
pak,1901,42.10
pan,1901,42.60
per,1901,40.30
phl,1901,42.00
png,1901,39.20
pol,1901,26.70
prk,1901,49.40
prt,1901,43.00
pry,1901,42.30
pse,1901,44.80
qat,1901,43.00
rou,1901,32.90
rus,1901,50.00
rwa,1901,42.80
sau,1901,45.70
sdn,1901,33.80
sds,1901,33.78
sen,1901,41.80
sgp,1901,42.40
slb,1901,50.00
sle,1901,45.90
slv,1901,42.80
som,1901,38.70
srb,1901,33.60
stp,1901,46.00
sur,1901,40.00
svk,1901,42.70
svn,1901,39.60
swe,1901,58.10
swz,1901,47.60
syc,1901,44.30
syr,1901,40.40
tcd,1901,46.00
tgo,1901,44.80
tha,1901,38.50
tjk,1901,41.80
tkm,1901,34.90
tls,1901,48.80
ton,1901,46.60
tto,1901,43.40
tun,1901,36.10
tur,1901,39.80
tza,1901,38.10
uga,1901,41.00
ukr,1901,41.50
ury,1901,52.40
usa,1901,50.90
uzb,1901,38.20
vct,1901,44.20
ven,1901,44.10
vnm,1901,40.40
vut,1901,47.30
wsm,1901,42.80
yem,1901,41.80
zaf,1901,40.60
zmb,1901,45.90
zwe,1901,36.90
afg,1902,40.10
ago,1902,36.10
alb,1902,28.00
are,1902,43.70
arg,1902,44.30
arm,1902,35.20
atg,1902,44.10
aus,1902,39.40
aut,1902,36.90
aze,1902,44.50
bdi,1902,43.70
bel,1902,49.70
ben,1902,42.00
bfa,1902,37.50
bgd,1902,39.00
bgr,1902,32.70
bhr,1902,40.50
bhs,1902,40.90
bih,1902,45.70
blr,1902,50.00
blz,1902,45.80
bol,1902,36.90
bra,1902,25.60
brb,1902,45.00
brn,1902,40.70
btn,1902,47.80
bwa,1902,35.60
caf,1902,48.40
can,1902,40.90
che,1902,36.40
chl,1902,71.80
chn,1902,33.10
civ,1902,43.90
cmr,1902,38.70
cod,1902,42.10
cog,1902,40.50
col,1902,51.70
com,1902,45.40
cpv,1902,48.00
cri,1902,44.60
cub,1902,40.70
cyp,1902,42.20
cze,1902,40.00
deu,1902,42.40
dji,1902,45.10
dnk,1902,45.90
dom,1902,45.00
dza,1902,35.20
ecu,1902,45.80
egy,1902,38.30
eri,1902,48.50
esp,1902,33.60
est,1902,35.10
eth,1902,47.50
fin,1902,37.40
fji,1902,45.20
fra,1902,52.10
fsm,1902,48.80
gab,1902,45.90
gbr,1902,40.10
geo,1902,33.80
gha,1902,39.50
gin,1902,37.90
gmb,1902,46.80
gnb,1902,49.80
gnq,1902,51.60
grc,1902,36.30
grd,1902,44.50
gtm,1902,37.10
guy,1902,40.80
hnd,1902,43.20
hti,1902,44.10
hun,1902,36.90
idn,1902,40.90
ind,1902,30.10
irl,1902,35.60
irn,1902,37.90
irq,1902,41.50
isl,1902,41.50
isr,1902,44.90
ita,1902,47.90
jam,1902,38.70
jor,1902,43.70
jpn,1902,50.30
kaz,1902,37.10
ken,1902,43.30
kgz,1902,40.50
khm,1902,46.00
kir,1902,48.00
kor,1902,32.10
kwt,1902,42.20
lao,1902,38.40
lbn,1902,41.00
lbr,1902,46.10
lby,1902,41.10
lca,1902,45.40
lka,1902,44.30
lso,1902,51.60
ltu,1902,38.30
lux,1902,39.30
lva,1902,38.30
mar,1902,36.20
mda,1902,32.70
mdg,1902,41.00
mdv,1902,47.10
mex,1902,49.70
mkd,1902,34.70
mli,1902,47.20
mlt,1902,43.60
mmr,1902,33.10
mne,1902,42.00
mng,1902,48.20
moz,1902,38.80
mrt,1902,48.10
mus,1902,44.10
mwi,1902,39.00
mys,1902,41.00
nam,1902,41.10
ner,1902,43.30
nga,1902,39.40
nic,1902,45.40
nld,1902,45.20
nor,1902,44.10
npl,1902,41.00
nzl,1902,38.20
omn,1902,43.90
pak,1902,42.70
pan,1902,42.50
per,1902,40.20
phl,1902,42.30
png,1902,39.50
pol,1902,26.90
prk,1902,49.30
prt,1902,43.40
pry,1902,42.30
pse,1902,44.80
qat,1902,43.10
rou,1902,32.70
rus,1902,50.00
rwa,1902,42.20
sau,1902,45.60
sdn,1902,33.80
sds,1902,33.78
sen,1902,41.70
sgp,1902,42.30
slb,1902,49.90
sle,1902,45.90
slv,1902,42.70
som,1902,38.80
srb,1902,33.90
stp,1902,45.90
sur,1902,39.90
svk,1902,42.80
svn,1902,39.50
swe,1902,58.00
swz,1902,47.50
syc,1902,44.20
syr,1902,41.00
tcd,1902,45.90
tgo,1902,44.70
tha,1902,38.90
tjk,1902,42.10
tkm,1902,35.40
tls,1902,48.80
ton,1902,46.60
tto,1902,43.50
tun,1902,36.20
tur,1902,40.50
tza,1902,38.10
uga,1902,41.00
ukr,1902,41.70
ury,1902,52.50
usa,1902,50.90
uzb,1902,38.40
vct,1902,44.10
ven,1902,44.10
vnm,1902,40.40
vut,1902,47.20
wsm,1902,42.80
yem,1902,42.00
zaf,1902,41.10
zmb,1902,45.80
zwe,1902,37.10
afg,1903,40.40
ago,1903,36.70
alb,1903,27.90
are,1903,43.70
arg,1903,44.50
arm,1903,35.40
atg,1903,44.10
aus,1903,39.70
aut,1903,36.90
aze,1903,44.40
bdi,1903,43.70
bel,1903,49.80
ben,1903,41.90
bfa,1903,37.50
bgd,1903,39.00
bgr,1903,32.50
bhr,1903,40.40
bhs,1903,40.80
bih,1903,45.70
blr,1903,50.00
blz,1903,45.80
bol,1903,36.90
bra,1903,25.70
brb,1903,45.00
brn,1903,40.50
btn,1903,47.80
bwa,1903,35.60
caf,1903,48.30
can,1903,40.90
che,1903,36.60
chl,1903,72.10
chn,1903,33.80
civ,1903,43.80
cmr,1903,39.10
cod,1903,42.10
cog,1903,40.40
col,1903,52.40
com,1903,45.20
cpv,1903,48.00
cri,1903,44.70
cub,1903,40.60
cyp,1903,42.20
cze,1903,39.80
deu,1903,42.50
dji,1903,45.00
dnk,1903,46.00
dom,1903,44.90
dza,1903,35.30
ecu,1903,45.70
egy,1903,38.70
eri,1903,48.50
esp,1903,33.80
est,1903,35.30
eth,1903,47.50
fin,1903,37.50
fji,1903,45.10
fra,1903,52.40
fsm,1903,48.80
gab,1903,45.90
gbr,1903,40.30
geo,1903,34.10
gha,1903,39.60
gin,1903,38.30
gmb,1903,46.80
gnb,1903,49.80
gnq,1903,51.50
grc,1903,36.50
grd,1903,44.50
gtm,1903,37.30
guy,1903,41.00
hnd,1903,43.20
hti,1903,44.10
hun,1903,36.70
idn,1903,41.10
ind,1903,30.20
irl,1903,35.80
irn,1903,37.80
irq,1903,41.90
isl,1903,41.40
isr,1903,44.90
ita,1903,48.10
jam,1903,38.70
jor,1903,43.60
jpn,1903,50.60
kaz,1903,36.60
ken,1903,44.10
kgz,1903,40.70
khm,1903,46.00
kir,1903,47.90
kor,1903,32.10
kwt,1903,42.10
lao,1903,38.40
lbn,1903,41.30
lbr,1903,46.10
lby,1903,41.10
lca,1903,45.30
lka,1903,44.40
lso,1903,51.60
ltu,1903,38.50
lux,1903,39.20
lva,1903,38.50
mar,1903,36.20
mda,1903,32.50
mdg,1903,41.00
mdv,1903,47.10
mex,1903,49.90
mkd,1903,35.10
mli,1903,47.20
mlt,1903,43.50
mmr,1903,33.10
mne,1903,41.90
mng,1903,48.20
moz,1903,38.50
mrt,1903,48.20
mus,1903,44.00
mwi,1903,38.80
mys,1903,41.00
nam,1903,41.30
ner,1903,43.30
nga,1903,39.60
nic,1903,45.60
nld,1903,45.40
nor,1903,44.30
npl,1903,41.00
nzl,1903,38.20
omn,1903,43.80
pak,1903,43.20
pan,1903,42.50
per,1903,40.10
phl,1903,42.70
png,1903,39.80
pol,1903,27.00
prk,1903,49.30
prt,1903,43.70
pry,1903,42.30
pse,1903,44.80
qat,1903,43.10
rou,1903,32.50
rus,1903,50.00
rwa,1903,41.70
sau,1903,45.50
sdn,1903,33.80
sds,1903,33.78
sen,1903,41.70
sgp,1903,42.30
slb,1903,49.90
sle,1903,45.90
slv,1903,42.70
som,1903,39.00
srb,1903,34.20
stp,1903,45.90
sur,1903,39.70
svk,1903,42.90
svn,1903,39.30
swe,1903,57.90
swz,1903,47.50
syc,1903,44.10
syr,1903,41.70
tcd,1903,45.80
tgo,1903,44.50
tha,1903,39.30
tjk,1903,42.30
tkm,1903,36.00
tls,1903,48.80
ton,1903,46.50
tto,1903,43.50
tun,1903,36.20
tur,1903,41.10
tza,1903,38.20
uga,1903,41.00
ukr,1903,41.90
ury,1903,52.60
usa,1903,50.90
uzb,1903,38.70
vct,1903,44.10
ven,1903,44.10
vnm,1903,40.40
vut,1903,47.20
wsm,1903,42.70
yem,1903,42.20
zaf,1903,41.50
zmb,1903,45.60
zwe,1903,37.30
afg,1904,40.70
ago,1904,37.30
alb,1904,27.90
are,1904,43.80
arg,1904,44.70
arm,1904,35.60
atg,1904,44.00
aus,1904,39.90
aut,1904,37.00
aze,1904,44.30
bdi,1904,43.70
bel,1904,49.80
ben,1904,41.80
bfa,1904,37.50
bgd,1904,38.90
bgr,1904,32.40
bhr,1904,40.30
bhs,1904,40.70
bih,1904,45.70
blr,1904,50.00
blz,1904,45.70
bol,1904,36.90
bra,1904,25.80
brb,1904,45.10
brn,1904,40.30
btn,1904,47.80
bwa,1904,35.60
caf,1904,48.30
can,1904,40.80
che,1904,36.70
chl,1904,72.40
chn,1904,34.60
civ,1904,43.60
cmr,1904,39.60
cod,1904,42.10
cog,1904,40.30
col,1904,53.20
com,1904,45.00
cpv,1904,47.90
cri,1904,44.80
cub,1904,40.50
cyp,1904,42.10
cze,1904,39.60
deu,1904,42.70
dji,1904,44.90
dnk,1904,46.10
dom,1904,44.80
dza,1904,35.50
ecu,1904,45.60
egy,1904,39.10
eri,1904,48.50
esp,1904,34.00
est,1904,35.50
eth,1904,47.50
fin,1904,37.60
fji,1904,45.00
fra,1904,52.80
fsm,1904,48.70
gab,1904,45.90
gbr,1904,40.50
geo,1904,34.40
gha,1904,39.70
gin,1904,38.70
gmb,1904,46.80
gnb,1904,49.80
gnq,1904,51.50
grc,1904,36.80
grd,1904,44.50
gtm,1904,37.40
guy,1904,41.20
hnd,1904,43.20
hti,1904,44.00
hun,1904,36.40
idn,1904,41.20
ind,1904,30.30
irl,1904,36.00
irn,1904,37.80
irq,1904,42.20
isl,1904,41.30
isr,1904,44.90
ita,1904,48.20
jam,1904,38.60
jor,1904,43.50
jpn,1904,50.80
kaz,1904,36.00
ken,1904,45.00
kgz,1904,41.00
khm,1904,46.00
kir,1904,47.80
kor,1904,32.10
kwt,1904,42.10
lao,1904,38.40
lbn,1904,41.60
lbr,1904,46.10
lby,1904,41.00
lca,1904,45.30
lka,1904,44.40
lso,1904,51.60
ltu,1904,38.70
lux,1904,39.10
lva,1904,38.70
mar,1904,36.30
mda,1904,32.40
mdg,1904,41.00
mdv,1904,47.10
mex,1904,50.10
mkd,1904,35.40
mli,1904,47.20
mlt,1904,43.50
mmr,1904,33.10
mne,1904,41.90
mng,1904,48.10
moz,1904,38.20
mrt,1904,48.20
mus,1904,44.00
mwi,1904,38.60
mys,1904,41.00
nam,1904,41.40
ner,1904,43.30
nga,1904,39.80
nic,1904,45.90
nld,1904,45.70
nor,1904,44.40
npl,1904,41.00
nzl,1904,38.20
omn,1904,43.80
pak,1904,43.80
pan,1904,42.50
per,1904,39.90
phl,1904,43.10
png,1904,40.00
pol,1904,27.20
prk,1904,49.20
prt,1904,44.00
pry,1904,42.20
pse,1904,44.80
qat,1904,43.10
rou,1904,32.40
rus,1904,50.00
rwa,1904,41.20
sau,1904,45.50
sdn,1904,33.80
sds,1904,33.78
sen,1904,41.60
sgp,1904,42.30
slb,1904,49.80
sle,1904,45.90
slv,1904,42.60
som,1904,39.10
srb,1904,34.40
stp,1904,45.90
sur,1904,39.60
svk,1904,42.90
svn,1904,39.20
swe,1904,57.70
swz,1904,47.40
syc,1904,44.00
syr,1904,42.30
tcd,1904,45.80
tgo,1904,44.40
tha,1904,39.70
tjk,1904,42.60
tkm,1904,36.50
tls,1904,48.80
ton,1904,46.50
tto,1904,43.50
tun,1904,36.30
tur,1904,41.80
tza,1904,38.20
uga,1904,41.00
ukr,1904,42.10
ury,1904,52.80
usa,1904,50.90
uzb,1904,38.90
vct,1904,44.10
ven,1904,44.10
vnm,1904,40.40
vut,1904,47.10
wsm,1904,42.70
yem,1904,42.50
zaf,1904,41.90
zmb,1904,45.50
zwe,1904,37.50
afg,1905,41.00
ago,1905,37.90
alb,1905,27.90
are,1905,43.80
arg,1905,45.00
arm,1905,35.80
atg,1905,43.90
aus,1905,40.10
aut,1905,37.00
aze,1905,44.20
bdi,1905,43.70
bel,1905,49.90
ben,1905,41.70
bfa,1905,37.50
bgd,1905,38.90
bgr,1905,32.20
bhr,1905,40.10
bhs,1905,40.60
bih,1905,45.70
blr,1905,50.00
blz,1905,45.70
bol,1905,36.90
bra,1905,25.80
brb,1905,45.20
brn,1905,40.10
btn,1905,47.80
bwa,1905,35.60
caf,1905,48.20
can,1905,40.80
che,1905,36.80
chl,1905,72.70
chn,1905,35.30
civ,1905,43.50
cmr,1905,40.10
cod,1905,42.10
cog,1905,40.20
col,1905,54.00
com,1905,44.80
cpv,1905,47.90
cri,1905,44.90
cub,1905,40.40
cyp,1905,42.10
cze,1905,39.40
deu,1905,42.90
dji,1905,44.80
dnk,1905,46.20
dom,1905,44.70
dza,1905,35.60
ecu,1905,45.50
egy,1905,39.60
eri,1905,48.40
esp,1905,34.20
est,1905,35.80
eth,1905,47.50
fin,1905,37.80
fji,1905,44.90
fra,1905,53.10
fsm,1905,48.60
gab,1905,45.90
gbr,1905,40.70
geo,1905,34.80
gha,1905,39.80
gin,1905,39.20
gmb,1905,46.80
gnb,1905,49.80
gnq,1905,51.50
grc,1905,37.00
grd,1905,44.50
gtm,1905,37.60
guy,1905,41.40
hnd,1905,43.10
hti,1905,44.00
hun,1905,36.10
idn,1905,41.40
ind,1905,30.50
irl,1905,36.20
irn,1905,37.70
irq,1905,42.50
isl,1905,41.20
isr,1905,44.90
ita,1905,48.40
jam,1905,38.60
jor,1905,43.50
jpn,1905,51.10
kaz,1905,35.50
ken,1905,45.80
kgz,1905,41.20
khm,1905,46.00
kir,1905,47.70
kor,1905,32.10
kwt,1905,42.00
lao,1905,38.40
lbn,1905,41.90
lbr,1905,46.00
lby,1905,41.00
lca,1905,45.30
lka,1905,44.50
lso,1905,51.60
ltu,1905,39.00
lux,1905,39.00
lva,1905,39.00
mar,1905,36.30
mda,1905,32.20
mdg,1905,41.00
mdv,1905,47.10
mex,1905,50.30
mkd,1905,35.80
mli,1905,47.20
mlt,1905,43.50
mmr,1905,33.20
mne,1905,41.80
mng,1905,48.10
moz,1905,37.90
mrt,1905,48.20
mus,1905,44.00
mwi,1905,38.40
mys,1905,41.00
nam,1905,41.50
ner,1905,43.30
nga,1905,40.00
nic,1905,46.10
nld,1905,45.90
nor,1905,44.60
npl,1905,41.00
nzl,1905,38.20
omn,1905,43.70
pak,1905,44.40
pan,1905,42.40
per,1905,39.80
phl,1905,43.50
png,1905,40.30
pol,1905,27.30
prk,1905,49.20
prt,1905,44.30
pry,1905,42.20
pse,1905,44.80
qat,1905,43.10
rou,1905,32.20
rus,1905,50.00
rwa,1905,40.70
sau,1905,45.40
sdn,1905,33.80
sds,1905,33.78
sen,1905,41.60
sgp,1905,42.30
slb,1905,49.70
sle,1905,45.90
slv,1905,42.60
som,1905,39.20
srb,1905,34.70
stp,1905,45.90
sur,1905,39.50
svk,1905,43.00
svn,1905,39.10
swe,1905,57.60
swz,1905,47.30
syc,1905,43.90
syr,1905,43.00
tcd,1905,45.70
tgo,1905,44.20
tha,1905,40.10
tjk,1905,42.80
tkm,1905,37.00
tls,1905,48.80
ton,1905,46.40
tto,1905,43.50
tun,1905,36.30
tur,1905,42.50
tza,1905,38.20
uga,1905,41.00
ukr,1905,42.30
ury,1905,52.90
usa,1905,51.00
uzb,1905,39.10
vct,1905,44.00
ven,1905,44.10
vnm,1905,40.40
vut,1905,47.10
wsm,1905,42.70
yem,1905,42.70
zaf,1905,42.40
zmb,1905,45.40
zwe,1905,37.80
afg,1906,41.30
ago,1906,38.50
alb,1906,27.80
are,1906,43.80
arg,1906,45.20
arm,1906,36.00
atg,1906,43.80
aus,1906,40.40
aut,1906,37.00
aze,1906,44.10
bdi,1906,43.70
bel,1906,49.90
ben,1906,41.70
bfa,1906,37.50
bgd,1906,38.90
bgr,1906,32.00
bhr,1906,40.00
bhs,1906,40.50
bih,1906,45.60
