geo,life_expectancy_years,time
kgz,65.50,1989
kgz,65.30,1990
kgz,65.10,1991
kgz,64.80,1992
kgz,64.50,1993
kgz,64.10,1994
kgz,64.10,1995
kgz,64.30,1996
kgz,64.70,1997
kgz,65.10,1998
kgz,65.50,1999
kgz,65.80,2000
kgz,66.10,2001
kgz,66.30,2002
kgz,66.30,2003
kgz,66.40,2004
kgz,66.40,2005
kgz,66.50,2006
kgz,66.70,2007
kgz,67.10,2008
kgz,67.50,2009
kgz,67.80,2010
kgz,68.20,2011
kgz,68.40,2012
kgz,68.60,2013
kgz,68.80,2014
kgz,69.00,2015
lao,31.90,1800
lao,31.90,1801
lao,31.90,1802
lao,31.90,1803
lao,31.90,1804
lao,31.90,1805
lao,31.90,1806
lao,31.90,1807
lao,31.90,1808
lao,31.90,1809
lao,31.90,1810
lao,31.90,1811
lao,31.90,1812
lao,31.90,1813
lao,31.90,1814
lao,31.90,1815
lao,31.90,1816
lao,31.90,1817
lao,31.90,1818
lao,31.90,1819
lao,31.90,1820
lao,31.90,1821
lao,31.90,1822
lao,31.90,1823
lao,31.90,1824
lao,31.90,1825
lao,31.90,1826
lao,31.90,1827
lao,31.90,1828
lao,31.90,1829
lao,31.90,1830
lao,31.90,1831
lao,31.90,1832
lao,31.90,1833
lao,31.90,1834
lao,31.90,1835
lao,31.90,1836
lao,31.90,1837
lao,31.90,1838
lao,31.90,1839
lao,31.90,1840
lao,31.90,1841
lao,31.90,1842
lao,31.90,1843
lao,31.90,1844
lao,31.90,1845
lao,31.90,1846
lao,31.90,1847
lao,31.90,1848
lao,31.90,1849
lao,31.90,1850
lao,31.90,1851
lao,31.90,1852
lao,31.90,1853
lao,31.90,1854
lao,31.90,1855
lao,31.90,1856
lao,31.90,1857
lao,31.90,1858
lao,31.90,1859
lao,31.90,1860
lao,31.90,1861
lao,31.90,1862
lao,31.90,1863
lao,31.90,1864
lao,31.90,1865
lao,31.90,1866
lao,31.90,1867
lao,31.90,1868
lao,31.90,1869
lao,31.90,1870
lao,31.90,1871
lao,31.90,1872
lao,31.90,1873
lao,31.90,1874
lao,31.90,1875
lao,31.90,1876
lao,31.90,1877
lao,31.90,1878
lao,31.90,1879
lao,31.90,1880
lao,31.90,1881
lao,31.90,1882
lao,31.90,1883
lao,31.90,1884
lao,31.90,1885
lao,31.90,1886
lao,31.90,1887
lao,31.90,1888
lao,31.90,1889
lao,31.90,1890
lao,31.90,1891
lao,31.90,1892
lao,31.90,1893
lao,31.90,1894
lao,31.90,1895
lao,31.90,1896
lao,31.90,1897
lao,31.90,1898
lao,31.90,1899
lao,31.90,1900
lao,31.90,1901
lao,31.90,1902
lao,31.90,1903
lao,31.90,1904
lao,31.90,1905
lao,31.90,1906
lao,31.90,1907
lao,31.90,1908
lao,31.90,1909
lao,31.90,1910
lao,31.90,1911
lao,31.90,1912
lao,31.90,1913
lao,31.90,1914
lao,31.90,1915
lao,31.90,1916
lao,31.90,1917
lao,20.44,1918
lao,31.90,1919
lao,31.90,1920
lao,31.93,1921
lao,31.97,1922
lao,32.00,1923
lao,32.04,1924
lao,32.07,1925
lao,32.11,1926
lao,32.14,1927
lao,32.18,1928
lao,32.21,1929
lao,32.25,1930
lao,32.28,1931
lao,32.32,1932
lao,32.35,1933
lao,32.39,1934
lao,32.42,1935
lao,32.46,1936
lao,32.49,1937
lao,32.53,1938
lao,32.56,1939
lao,32.20,1940
lao,31.93,1941
lao,31.67,1942
lao,30.90,1943
lao,29.94,1944
lao,27.87,1945
lao,34.91,1946
lao,36.94,1947
lao,39.48,1948
lao,40.50,1949
lao,41.37,1950
lao,41.56,1951
lao,41.88,1952
lao,42.21,1953
lao,42.55,1954
lao,42.88,1955
lao,43.22,1956
lao,43.56,1957
lao,43.90,1958
lao,44.24,1959
lao,44.59,1960
lao,44.93,1961
lao,45.27,1962
lao,45.61,1963
lao,45.95,1964
lao,46.29,1965
lao,46.62,1966
lao,46.97,1967
lao,47.31,1968
lao,47.66,1969
lao,48.00,1970
lao,48.20,1971
lao,48.50,1972
lao,48.80,1973
lao,50.20,1974
lao,50.50,1975
lao,50.80,1976
lao,51.00,1977
lao,51.30,1978
lao,51.60,1979
lao,51.80,1980
lao,52.30,1981
lao,52.80,1982
lao,53.40,1983
lao,53.90,1984
lao,54.30,1985
lao,54.50,1986
lao,54.70,1987
lao,54.90,1988
lao,55.40,1989
lao,55.80,1990
lao,56.30,1991
lao,56.70,1992
lao,57.20,1993
lao,57.60,1994
lao,57.90,1995
lao,58.20,1996
lao,58.50,1997
lao,58.80,1998
lao,59.10,1999
lao,59.50,2000
lao,60.00,2001
lao,60.50,2002
lao,61.10,2003
lao,61.60,2004
lao,62.10,2005
lao,62.60,2006
lao,63.20,2007
lao,63.80,2008
lao,64.30,2009
lao,64.80,2010
lao,65.20,2011
lao,65.50,2012
lao,65.80,2013
lao,66.10,2014
lao,66.40,2015
lva,33.00,1800
lva,33.00,1801
lva,33.00,1802
lva,33.00,1803
lva,33.00,1804
lva,33.00,1805
lva,33.00,1806
lva,33.00,1807
lva,33.00,1808
lva,33.00,1809
lva,33.00,1810
lva,33.00,1811
lva,33.00,1812
lva,33.00,1813
lva,33.00,1814
lva,33.00,1815
lva,33.00,1816
lva,33.00,1817
lva,33.00,1818
lva,33.00,1819
lva,33.00,1820
lva,33.00,1821
lva,33.00,1822
lva,33.00,1823
lva,33.00,1824
lva,33.00,1825
lva,33.00,1826
lva,33.00,1827
lva,33.00,1828
lva,33.00,1829
lva,33.00,1830
lva,33.00,1831
lva,33.00,1832
lva,33.00,1833
lva,33.00,1834
lva,33.00,1835
lva,33.00,1836
lva,33.00,1837
lva,33.00,1838
lva,33.00,1839
lva,33.00,1840
lva,33.00,1841
lva,33.00,1842
lva,33.00,1843
lva,33.00,1844
lva,33.00,1845
lva,33.00,1846
lva,33.00,1847
lva,33.00,1848
lva,33.00,1849
lva,33.00,1850
lva,33.00,1851
lva,33.00,1852
lva,33.00,1853
lva,33.00,1854
lva,33.00,1855
lva,33.00,1856
lva,33.00,1857
lva,33.00,1858
lva,33.00,1859
lva,33.00,1860
lva,33.33,1861
lva,33.66,1862
lva,34.00,1863
lva,34.33,1864
lva,34.66,1865
lva,34.99,1866
lva,35.32,1867
lva,35.66,1868
lva,35.99,1869
lva,36.32,1870
lva,36.65,1871
lva,36.98,1872
lva,37.32,1873
lva,37.65,1874
lva,37.98,1875
lva,38.31,1876
lva,38.65,1877
lva,38.98,1878
lva,39.31,1879
lva,39.64,1880
lva,39.97,1881
lva,40.31,1882
lva,40.64,1883
lva,40.97,1884
lva,41.30,1885
lva,41.63,1886
lva,41.97,1887
lva,42.30,1888
lva,42.63,1889
lva,42.96,1890
lva,43.29,1891
lva,43.63,1892
lva,43.96,1893
lva,44.29,1894
lva,44.62,1895
lva,44.95,1896
lva,45.27,1897
lva,45.58,1898
lva,45.89,1899
lva,46.20,1900
lva,46.52,1901
lva,46.83,1902
lva,47.14,1903
lva,47.45,1904
lva,47.77,1905
lva,48.08,1906
lva,48.39,1907
lva,48.70,1908
lva,49.01,1909
lva,49.33,1910
lva,49.64,1911
lva,49.95,1912
lva,50.26,1913
lva,49.50,1914
lva,40.30,1915
lva,40.10,1916
lva,39.50,1917
lva,35.50,1918
lva,40.10,1919
lva,47.71,1920
lva,57.15,1921
lva,55.58,1922
lva,56.69,1923
lva,53.71,1924
lva,52.93,1925
lva,55.88,1926
lva,54.20,1927
lva,54.91,1928
lva,52.90,1929
lva,56.04,1930
lva,56.75,1931
lva,56.62,1932
lva,58.59,1933
lva,55.55,1934
lva,58.11,1935
lva,57.58,1936
lva,56.74,1937
lva,59.95,1938
lva,59.29,1939
lva,52.03,1940
lva,31.03,1941
lva,43.23,1942
lva,42.13,1943
lva,23.53,1944
lva,38.03,1945
lva,55.00,1946
lva,48.00,1947
lva,58.71,1948
lva,59.21,1949
lva,59.76,1950
lva,60.49,1951
lva,61.90,1952
lva,63.20,1953
lva,64.39,1954
lva,65.47,1955
lva,66.45,1956
lva,67.31,1957
lva,68.07,1958
lva,69.53,1959
lva,70.37,1960
lva,70.60,1961
lva,69.97,1962
lva,70.36,1963
lva,71.61,1964
lva,71.28,1965
lva,71.25,1966
lva,70.93,1967
lva,70.55,1968
lva,70.28,1969
lva,70.30,1970
lva,70.30,1971
lva,70.20,1972
lva,70.00,1973
lva,69.80,1974
lva,69.50,1975
lva,69.50,1976
lva,69.40,1977
lva,69.30,1978
lva,69.10,1979
lva,69.00,1980
lva,69.10,1981
lva,69.20,1982
lva,69.20,1983
lva,69.50,1984
lva,70.10,1985
lva,70.80,1986
lva,71.20,1987
lva,71.20,1988
lva,70.70,1989
lva,70.10,1990
lva,69.20,1991
lva,67.90,1992
lva,66.50,1993
lva,65.80,1994
lva,66.40,1995
lva,67.90,1996
lva,69.00,1997
lva,69.60,1998
lva,69.90,1999
lva,70.10,2000
lva,70.20,2001
lva,70.40,2002
lva,70.80,2003
lva,71.00,2004
lva,70.90,2005
lva,70.90,2006
lva,71.30,2007
lva,72.30,2008
lva,73.20,2009
lva,74.00,2010
lva,74.70,2011
lva,75.10,2012
lva,75.30,2013
lva,75.50,2014
lva,75.70,2015
lbn,29.70,1800
lbn,29.70,1801
lbn,29.70,1802
lbn,29.70,1803
lbn,29.70,1804
lbn,29.70,1805
lbn,29.70,1806
lbn,29.70,1807
lbn,29.70,1808
lbn,29.70,1809
lbn,29.70,1810
lbn,29.70,1811
lbn,29.70,1812
lbn,29.70,1813
lbn,29.70,1814
lbn,29.70,1815
lbn,29.70,1816
lbn,29.70,1817
lbn,29.70,1818
lbn,29.70,1819
lbn,29.70,1820
lbn,29.70,1821
lbn,29.70,1822
lbn,29.70,1823
lbn,29.70,1824
lbn,29.70,1825
lbn,29.70,1826
lbn,29.70,1827
lbn,29.70,1828
lbn,29.70,1829
lbn,29.70,1830
lbn,29.70,1831
lbn,29.70,1832
lbn,29.70,1833
lbn,29.70,1834
lbn,29.70,1835
lbn,29.70,1836
lbn,29.70,1837
lbn,29.70,1838
lbn,29.70,1839
lbn,29.70,1840
lbn,29.70,1841
lbn,29.70,1842
lbn,29.70,1843
lbn,29.70,1844
lbn,29.70,1845
lbn,29.70,1846
lbn,29.70,1847
lbn,29.70,1848
lbn,29.70,1849
lbn,29.70,1850
lbn,29.70,1851
lbn,29.70,1852
lbn,29.70,1853
lbn,29.70,1854
lbn,29.70,1855
lbn,29.70,1856
lbn,29.70,1857
lbn,29.70,1858
lbn,29.70,1859
lbn,29.70,1860
lbn,29.70,1861
lbn,29.70,1862
lbn,29.70,1863
lbn,29.70,1864
lbn,29.70,1865
lbn,29.70,1866
lbn,29.70,1867
lbn,29.70,1868
lbn,29.70,1869
lbn,29.70,1870
lbn,29.70,1871
lbn,29.70,1872
lbn,29.70,1873
lbn,29.70,1874
lbn,29.70,1875
lbn,29.70,1876
lbn,29.70,1877
lbn,29.70,1878
lbn,29.70,1879
lbn,29.70,1880
lbn,29.70,1881
lbn,29.70,1882
lbn,29.70,1883
lbn,29.70,1884
lbn,29.70,1885
lbn,29.70,1886
lbn,29.70,1887
lbn,29.70,1888
lbn,29.70,1889
lbn,29.70,1890
lbn,29.70,1891
lbn,29.70,1892
lbn,29.70,1893
lbn,29.70,1894
lbn,29.70,1895
lbn,29.70,1896
lbn,29.70,1897
lbn,29.70,1898
lbn,29.70,1899
lbn,29.70,1900
lbn,29.70,1901
lbn,29.70,1902
lbn,29.70,1903
lbn,29.70,1904
lbn,29.70,1905
lbn,29.70,1906
lbn,29.70,1907
lbn,29.70,1908
lbn,29.70,1909
lbn,29.70,1910
lbn,29.70,1911
lbn,29.70,1912
lbn,29.70,1913
lbn,29.70,1914
lbn,29.70,1915
lbn,29.70,1916
lbn,29.70,1917
lbn,24.62,1918
lbn,29.70,1919
lbn,29.70,1920
lbn,29.75,1921
lbn,29.80,1922
lbn,29.85,1923
lbn,29.90,1924
lbn,29.95,1925
lbn,30.00,1926
lbn,30.05,1927
lbn,30.11,1928
lbn,30.16,1929
lbn,30.21,1930
lbn,30.26,1931
lbn,30.31,1932
lbn,30.36,1933
lbn,30.41,1934
lbn,30.46,1935
lbn,30.51,1936
lbn,30.56,1937
lbn,30.61,1938
lbn,30.66,1939
lbn,30.71,1940
lbn,33.75,1941
lbn,36.79,1942
lbn,39.83,1943
lbn,42.87,1944
lbn,45.91,1945
lbn,48.95,1946
lbn,51.99,1947
lbn,55.03,1948
lbn,58.07,1949
lbn,61.11,1950
lbn,61.38,1951
lbn,61.88,1952
lbn,62.36,1953
lbn,62.83,1954
lbn,63.28,1955
lbn,63.71,1956
lbn,64.13,1957
lbn,64.53,1958
lbn,64.92,1959
lbn,65.29,1960
lbn,65.65,1961
lbn,66.00,1962
lbn,66.34,1963
lbn,66.66,1964
lbn,66.99,1965
lbn,67.31,1966
lbn,67.64,1967
lbn,67.96,1968
lbn,68.28,1969
lbn,68.60,1970
lbn,68.80,1971
lbn,69.10,1972
lbn,69.40,1973
lbn,69.70,1974
lbn,62.20,1975
lbn,47.50,1976
lbn,62.30,1977
lbn,62.40,1978
lbn,62.60,1979
lbn,62.80,1980
lbn,63.00,1981
lbn,55.50,1982
lbn,64.70,1983
lbn,64.90,1984
lbn,65.30,1985
lbn,65.60,1986
lbn,64.40,1987
lbn,64.60,1988
lbn,68.20,1989
lbn,67.90,1990
lbn,73.10,1991
lbn,73.30,1992
lbn,73.60,1993
lbn,73.90,1994
lbn,74.30,1995
lbn,74.70,1996
lbn,75.10,1997
lbn,75.50,1998
lbn,75.90,1999
lbn,76.20,2000
lbn,76.50,2001
lbn,76.70,2002
lbn,76.90,2003
lbn,77.10,2004
lbn,77.30,2005
lbn,76.80,2006
lbn,77.20,2007
lbn,77.60,2008
lbn,77.80,2009
lbn,78.00,2010
lbn,76.20,2011
lbn,78.20,2012
lbn,78.30,2013
lbn,78.40,2014
lbn,78.50,2015
lso,32.80,1800
lso,32.80,1801
lso,32.80,1802
lso,32.80,1803
lso,32.80,1804
lso,32.80,1805
lso,32.80,1806
lso,32.80,1807
lso,32.80,1808
lso,32.80,1809
lso,32.80,1810
lso,32.80,1811
lso,32.80,1812
lso,32.80,1813
lso,32.80,1814
lso,32.80,1815
lso,32.80,1816
lso,32.80,1817
lso,32.80,1818
lso,32.80,1819
lso,32.80,1820
lso,32.80,1821
lso,32.80,1822
lso,32.80,1823
lso,32.80,1824
lso,32.80,1825
lso,32.80,1826
lso,32.80,1827
lso,32.80,1828
lso,32.80,1829
lso,32.80,1830
lso,32.80,1831
lso,32.80,1832
lso,32.80,1833
lso,32.80,1834
lso,32.80,1835
lso,32.80,1836
lso,32.80,1837
lso,32.80,1838
lso,32.80,1839
lso,32.80,1840
lso,32.80,1841
lso,32.80,1842
lso,32.80,1843
lso,32.80,1844
lso,32.80,1845
lso,32.80,1846
lso,32.80,1847
lso,32.80,1848
lso,32.80,1849
lso,32.80,1850
lso,32.80,1851
lso,32.80,1852
lso,32.80,1853
lso,32.80,1854
lso,32.80,1855
lso,32.80,1856
lso,32.80,1857
lso,32.80,1858
lso,32.80,1859
lso,32.80,1860
lso,32.80,1861
lso,32.80,1862
lso,32.80,1863
lso,32.80,1864
lso,32.80,1865
lso,32.80,1866
lso,32.80,1867
lso,32.80,1868
lso,32.80,1869
lso,32.80,1870
lso,32.80,1871
lso,32.80,1872
lso,32.80,1873
lso,32.80,1874
lso,32.80,1875
lso,32.80,1876
lso,32.80,1877
lso,32.80,1878
lso,32.80,1879
lso,32.80,1880
lso,32.80,1881
lso,32.80,1882
lso,32.80,1883
lso,32.80,1884
lso,32.80,1885
lso,32.80,1886
lso,32.80,1887
lso,32.80,1888
lso,32.80,1889
lso,32.80,1890
lso,32.80,1891
lso,32.80,1892
lso,32.80,1893
lso,32.80,1894
lso,32.80,1895
lso,32.80,1896
lso,32.80,1897
lso,32.80,1898
lso,32.80,1899
lso,32.80,1900
lso,32.80,1901
lso,32.80,1902
lso,32.80,1903
lso,32.80,1904
lso,32.80,1905
lso,32.80,1906
lso,32.80,1907
lso,32.80,1908
lso,32.80,1909
lso,32.80,1910
lso,32.80,1911
lso,32.80,1912
lso,32.80,1913
lso,32.80,1914
lso,32.80,1915
lso,32.80,1916
lso,32.80,1917
lso,12.69,1918
lso,32.80,1919
lso,32.80,1920
lso,32.94,1921
lso,33.09,1922
lso,33.23,1923
lso,33.37,1924
lso,33.52,1925
lso,33.66,1926
lso,33.80,1927
lso,33.95,1928
lso,34.09,1929
lso,34.23,1930
lso,34.38,1931
lso,34.52,1932
lso,34.66,1933
lso,34.81,1934
lso,34.95,1935
lso,35.09,1936
lso,35.24,1937
lso,35.38,1938
lso,35.52,1939
lso,35.67,1940
lso,35.81,1941
lso,35.95,1942
lso,36.10,1943
lso,36.24,1944
lso,36.38,1945
lso,38.17,1946
lso,39.96,1947
lso,41.75,1948
lso,43.53,1949
lso,45.32,1950
lso,45.74,1951
lso,46.45,1952
lso,47.17,1953
lso,47.91,1954
lso,48.66,1955
lso,49.41,1956
lso,50.17,1957
lso,50.92,1958
lso,51.65,1959
lso,52.34,1960
lso,52.97,1961
lso,53.52,1962
lso,53.99,1963
lso,54.39,1964
lso,54.71,1965
lso,54.99,1966
lso,55.26,1967
lso,55.53,1968
lso,55.84,1969
lso,56.20,1970
lso,56.50,1971
lso,56.70,1972
lso,57.10,1973
lso,57.50,1974
lso,57.80,1975
lso,58.00,1976
lso,58.40,1977
lso,58.70,1978
lso,59.00,1979
lso,59.20,1980
lso,59.40,1981
lso,59.70,1982
lso,59.90,1983
lso,60.20,1984
lso,60.40,1985
lso,60.70,1986
lso,60.80,1987
lso,61.00,1988
lso,61.10,1989
lso,61.20,1990
lso,61.20,1991
lso,61.00,1992
lso,60.50,1993
lso,59.60,1994
lso,58.50,1995
lso,57.20,1996
lso,55.60,1997
lso,53.60,1998
lso,51.60,1999
lso,49.80,2000
lso,48.30,2001
lso,47.00,2002
lso,45.80,2003
lso,44.80,2004
lso,44.10,2005
lso,44.00,2006
lso,44.40,2007
lso,45.20,2008
lso,46.30,2009
lso,47.40,2010
lso,48.30,2011
lso,48.20,2012
lso,48.30,2013
lso,48.40,2014
lso,48.50,2015
lbr,31.10,1800
lbr,31.10,1801
lbr,31.10,1802
lbr,31.10,1803
lbr,31.10,1804
lbr,31.10,1805
lbr,31.10,1806
lbr,31.10,1807
lbr,31.10,1808
lbr,31.10,1809
lbr,31.10,1810
lbr,31.10,1811
lbr,31.10,1812
lbr,31.10,1813
lbr,31.10,1814
lbr,31.10,1815
lbr,31.10,1816
lbr,31.10,1817
lbr,31.10,1818
lbr,31.10,1819
lbr,31.10,1820
lbr,31.10,1821
lbr,31.10,1822
lbr,31.10,1823
lbr,31.10,1824
lbr,31.10,1825
lbr,31.10,1826
lbr,31.10,1827
lbr,31.10,1828
lbr,31.10,1829
lbr,31.10,1830
lbr,31.10,1831
lbr,31.10,1832
lbr,31.10,1833
lbr,31.10,1834
lbr,31.10,1835
lbr,31.10,1836
lbr,31.10,1837
lbr,31.10,1838
lbr,31.10,1839
lbr,31.10,1840
lbr,31.10,1841
lbr,31.10,1842
lbr,31.10,1843
lbr,31.10,1844
lbr,31.10,1845
lbr,31.10,1846
lbr,31.10,1847
lbr,31.10,1848
lbr,31.10,1849
lbr,31.10,1850
lbr,31.10,1851
lbr,31.10,1852
lbr,31.10,1853
lbr,31.10,1854
lbr,31.10,1855
lbr,31.10,1856
lbr,31.10,1857
lbr,31.10,1858
lbr,31.10,1859
lbr,31.10,1860
lbr,31.10,1861
lbr,31.10,1862
lbr,31.10,1863
lbr,31.10,1864
lbr,31.10,1865
lbr,31.10,1866
lbr,31.10,1867
lbr,31.10,1868
lbr,31.10,1869
lbr,31.10,1870
lbr,31.10,1871
lbr,31.10,1872
lbr,31.10,1873
lbr,31.10,1874
lbr,31.10,1875
lbr,31.10,1876
lbr,31.10,1877
lbr,31.10,1878
lbr,31.10,1879
lbr,31.10,1880
lbr,31.10,1881
lbr,31.10,1882
lbr,31.10,1883
lbr,31.10,1884
lbr,31.10,1885
lbr,31.10,1886
lbr,31.10,1887
lbr,31.10,1888
lbr,31.10,1889
lbr,31.10,1890
lbr,31.10,1891
lbr,31.10,1892
lbr,31.10,1893
lbr,31.10,1894
lbr,31.10,1895
lbr,31.10,1896
lbr,31.10,1897
lbr,31.10,1898
lbr,31.10,1899
lbr,31.10,1900
lbr,31.10,1901
lbr,31.10,1902
lbr,31.10,1903
lbr,31.10,1904
lbr,31.10,1905
lbr,31.10,1906
lbr,31.10,1907
lbr,31.10,1908
lbr,31.10,1909
lbr,31.10,1910
lbr,31.10,1911
lbr,31.10,1912
lbr,31.10,1913
lbr,31.10,1914
lbr,31.10,1915
lbr,31.10,1916
lbr,31.10,1917
lbr,12.03,1918
lbr,31.10,1919
lbr,31.10,1920
lbr,31.28,1921
lbr,31.47,1922
lbr,31.65,1923
lbr,31.84,1924
lbr,32.02,1925
lbr,32.21,1926
lbr,32.39,1927
lbr,32.58,1928
lbr,32.76,1929
lbr,32.95,1930
lbr,33.13,1931
lbr,33.32,1932
lbr,33.50,1933
lbr,33.69,1934
lbr,33.87,1935
lbr,34.06,1936
lbr,34.24,1937
lbr,34.43,1938
lbr,34.61,1939
lbr,34.80,1940
lbr,34.98,1941
lbr,35.17,1942
lbr,35.35,1943
lbr,35.54,1944
lbr,35.72,1945
lbr,36.23,1946
lbr,36.73,1947
lbr,37.23,1948
lbr,37.73,1949
lbr,38.24,1950
lbr,38.53,1951
lbr,38.94,1952
lbr,39.33,1953
lbr,39.72,1954
lbr,40.11,1955
lbr,40.49,1956
lbr,40.87,1957
lbr,41.25,1958
lbr,41.65,1959
lbr,42.07,1960
lbr,42.52,1961
lbr,43.02,1962
lbr,43.58,1963
lbr,44.19,1964
lbr,44.84,1965
lbr,45.54,1966
lbr,46.26,1967
lbr,46.99,1968
lbr,47.74,1969
lbr,48.50,1970
lbr,48.90,1971
lbr,49.40,1972
lbr,49.90,1973
lbr,50.40,1974
lbr,50.90,1975
lbr,51.30,1976
lbr,51.70,1977
lbr,52.10,1978
lbr,52.50,1979
lbr,53.00,1980
lbr,53.40,1981
lbr,53.70,1982
lbr,54.10,1983
lbr,54.30,1984
lbr,54.50,1985
lbr,54.50,1986
lbr,54.50,1987
lbr,54.50,1988
lbr,54.40,1989
lbr,51.40,1990
lbr,53.40,1991
lbr,51.60,1992
lbr,52.10,1993
lbr,51.10,1994
lbr,52.10,1995
lbr,51.70,1996
lbr,54.10,1997
lbr,54.50,1998
lbr,55.10,1999
lbr,55.90,2000
lbr,56.50,2001
lbr,56.40,2002
lbr,56.50,2003
lbr,58.60,2004
lbr,59.30,2005
lbr,59.90,2006
lbr,60.50,2007
lbr,61.00,2008
lbr,61.30,2009
lbr,61.70,2010
lbr,62.20,2011
lbr,62.70,2012
lbr,63.10,2013
lbr,63.50,2014
lbr,63.90,2015
lby,33.10,1800
lby,33.10,1801
lby,33.10,1802
lby,33.10,1803
lby,33.10,1804
lby,33.10,1805
lby,33.10,1806
lby,33.10,1807
lby,33.10,1808
lby,33.10,1809
lby,33.10,1810
lby,33.10,1811
lby,33.10,1812
lby,33.10,1813
lby,33.10,1814
lby,33.10,1815
lby,33.10,1816
lby,33.10,1817
lby,33.10,1818
lby,33.10,1819
lby,33.10,1820
lby,33.10,1821
lby,33.10,1822
lby,33.10,1823
lby,33.10,1824
lby,33.10,1825
lby,33.10,1826
lby,33.10,1827
lby,33.10,1828
lby,33.10,1829
lby,33.10,1830
lby,33.10,1831
lby,33.10,1832
lby,33.10,1833
lby,33.10,1834
lby,33.10,1835
lby,33.10,1836
lby,33.10,1837
lby,33.10,1838
lby,33.10,1839
lby,33.10,1840
lby,33.10,1841
lby,33.10,1842
lby,33.10,1843
lby,33.10,1844
lby,33.10,1845
lby,33.10,1846
lby,33.10,1847
lby,33.10,1848
lby,33.10,1849
lby,33.10,1850
lby,33.10,1851
lby,33.10,1852
lby,33.10,1853
lby,33.10,1854
lby,33.10,1855
lby,33.10,1856
lby,33.10,1857
lby,33.10,1858
lby,33.10,1859
lby,33.10,1860
lby,33.10,1861
lby,33.10,1862
lby,33.10,1863
lby,33.10,1864
lby,33.10,1865
lby,33.10,1866
lby,33.10,1867
lby,33.10,1868
lby,33.10,1869
lby,33.10,1870
lby,33.10,1871
lby,33.10,1872
lby,33.10,1873
lby,33.10,1874
lby,33.10,1875
lby,33.10,1876
lby,33.10,1877
lby,33.10,1878
lby,33.10,1879
lby,33.10,1880
lby,33.10,1881
lby,33.10,1882
lby,33.10,1883
lby,33.10,1884
lby,33.10,1885
lby,33.10,1886
lby,33.10,1887
lby,33.10,1888
lby,33.10,1889
lby,33.10,1890
lby,33.10,1891
lby,33.10,1892
lby,33.10,1893
lby,33.10,1894
lby,33.10,1895
lby,33.10,1896
lby,33.10,1897
lby,33.10,1898
lby,33.10,1899
lby,33.10,1900
lby,33.10,1901
lby,33.10,1902
lby,33.10,1903
lby,33.10,1904
lby,33.10,1905
lby,33.10,1906
lby,33.10,1907
lby,33.10,1908
lby,33.10,1909
lby,33.10,1910
lby,33.10,1911
lby,33.10,1912
lby,33.10,1913
lby,33.10,1914
lby,33.10,1915
lby,33.10,1916
lby,33.10,1917
lby,25.33,1918
lby,33.10,1919
lby,33.10,1920
lby,33.29,1921
lby,33.48,1922
lby,33.67,1923
lby,33.86,1924
lby,34.05,1925
lby,34.25,1926
lby,34.44,1927
lby,34.63,1928
lby,34.82,1929
lby,35.01,1930
lby,35.20,1931
lby,35.39,1932
lby,35.58,1933
lby,35.77,1934
lby,35.96,1935
lby,36.16,1936
lby,36.35,1937
lby,36.54,1938
lby,36.73,1939
lby,36.62,1940
lby,35.01,1941
lby,34.30,1942
lby,34.39,1943
lby,34.78,1944
lby,37.27,1945
lby,38.96,1946
lby,39.97,1947
lby,40.98,1948
lby,41.99,1949
lby,43.00,1950
lby,42.90,1951
lby,42.65,1952
lby,42.68,1953
lby,43.00,1954
lby,43.60,1955
lby,44.47,1956
lby,45.61,1957
lby,46.98,1958
lby,48.54,1959
lby,50.25,1960
lby,52.04,1961
lby,53.85,1962
lby,55.63,1963
lby,57.32,1964
lby,58.90,1965
lby,60.37,1966
lby,61.75,1967
lby,63.09,1968
lby,64.37,1969
lby,65.60,1970
lby,66.30,1971
lby,67.00,1972
lby,67.50,1973
lby,68.10,1974
lby,68.60,1975
lby,69.10,1976
lby,69.50,1977
lby,70.00,1978
lby,70.40,1979
lby,70.70,1980
lby,70.90,1981
lby,71.20,1982
lby,71.40,1983
lby,71.70,1984
lby,71.90,1985
lby,72.10,1986
lby,71.60,1987
lby,72.50,1988
lby,72.70,1989
lby,73.00,1990
lby,73.30,1991
lby,73.60,1992
lby,73.90,1993
lby,74.20,1994
lby,74.40,1995
lby,74.20,1996
lby,74.70,1997
lby,74.70,1998
lby,74.60,1999
lby,74.60,2000
lby,74.70,2001
lby,74.70,2002
lby,74.80,2003
lby,74.90,2004
lby,75.10,2005
lby,75.20,2006
lby,75.20,2007
lby,75.30,2008
lby,75.50,2009
lby,75.60,2010
lby,67.70,2011
lby,75.30,2012
lby,75.60,2013
lby,75.90,2014
lby,76.20,2015
ltu,28.90,1800
ltu,28.90,1801
ltu,28.90,1802
ltu,28.90,1803
ltu,28.90,1804
ltu,28.90,1805
ltu,28.90,1806
ltu,28.90,1807
ltu,28.90,1808
ltu,28.90,1809
ltu,28.90,1810
ltu,28.90,1811
ltu,28.90,1812
ltu,28.90,1813
ltu,28.90,1814
ltu,28.90,1815
ltu,28.90,1816
ltu,28.90,1817
ltu,28.90,1818
ltu,28.90,1819
ltu,28.90,1820
ltu,28.90,1821
ltu,28.90,1822
ltu,28.90,1823
ltu,28.90,1824
ltu,28.90,1825
ltu,28.90,1826
