basomrade,year,mean_income_aged_lt_20
3510150_sodra_ekilla,2000,192984.93
3510150_sodra_ekilla,2001,200002.11
3510150_sodra_ekilla,2002,207972.1
3510150_sodra_ekilla,2003,213427.35
3510150_sodra_ekilla,2004,213319.18
3510150_sodra_ekilla,2005,217446.29
3510150_sodra_ekilla,2006,222894.63
3510150_sodra_ekilla,2007,227055.56
3510150_sodra_ekilla,2008,235888.91
3510150_sodra_ekilla,2009,232556.81
3510150_sodra_ekilla,2010,227753.14
3510150_sodra_ekilla,2011,233492.54
3510150_sodra_ekilla,2012,238401.02
3510150_sodra_ekilla,2013,243392.56
3510150_sodra_ekilla,2014,251102.31
3510160_marsta_centrum,2000,155187.4
3510160_marsta_centrum,2001,166256.86
3510160_marsta_centrum,2002,170870.57
3510160_marsta_centrum,2003,175201.37
3510160_marsta_centrum,2004,167682.87
3510160_marsta_centrum,2005,169764.6
3510160_marsta_centrum,2006,168823.48
3510160_marsta_centrum,2007,174875.01
3510160_marsta_centrum,2008,177938.66
3510160_marsta_centrum,2009,184395.97
3510160_marsta_centrum,2010,183338.12
3510160_marsta_centrum,2011,196867.59
3510160_marsta_centrum,2012,204313.03
3510160_marsta_centrum,2013,204181.84
3510160_marsta_centrum,2014,214728.81
3510210_ostra_norrbacka,2000,179918.11
3510210_ostra_norrbacka,2001,186319.18
3510210_ostra_norrbacka,2002,190410.66
3510210_ostra_norrbacka,2003,194478.73
3510210_ostra_norrbacka,2004,191558.36
3510210_ostra_norrbacka,2005,191570.96
3510210_ostra_norrbacka,2006,191157.34
3510210_ostra_norrbacka,2007,199096.56
3510210_ostra_norrbacka,2008,204861.15
3510210_ostra_norrbacka,2009,200894.06
3510210_ostra_norrbacka,2010,199448.91
3510210_ostra_norrbacka,2011,198086.03
3510210_ostra_norrbacka,2012,206795.25
3510210_ostra_norrbacka,2013,211450.12
3510210_ostra_norrbacka,2014,217631.05
3510220_vastra_norrbacka,2000,241268.29
3510220_vastra_norrbacka,2001,246319.13
3510220_vastra_norrbacka,2002,255909.29
3510220_vastra_norrbacka,2003,259589.18
3510220_vastra_norrbacka,2004,265960.75
3510220_vastra_norrbacka,2005,265592.32
3510220_vastra_norrbacka,2006,274827.38
3510220_vastra_norrbacka,2007,283412.07
3510220_vastra_norrbacka,2008,290711.54
3510220_vastra_norrbacka,2009,297138.95
3510220_vastra_norrbacka,2010,293046.44
3510220_vastra_norrbacka,2011,296922.56
3510220_vastra_norrbacka,2012,304749.92
3510220_vastra_norrbacka,2013,311017.97
3510220_vastra_norrbacka,2014,312919
3510260_norra_ekilla,2000,239550.56
3510260_norra_ekilla,2001,249217.91
3510260_norra_ekilla,2002,258196.7
3510260_norra_ekilla,2003,261901.16
3510260_norra_ekilla,2004,270637.86
3510260_norra_ekilla,2005,275424.21
3510260_norra_ekilla,2006,282746.04
3510260_norra_ekilla,2007,295319.28
3510260_norra_ekilla,2008,315214.59
3510260_norra_ekilla,2009,316470.21
3510260_norra_ekilla,2010,321506.36
3510260_norra_ekilla,2011,327274.77
3510260_norra_ekilla,2012,329648.81
3510260_norra_ekilla,2013,336495.39
3510260_norra_ekilla,2014,341242.57
3510270_ostra_arenberga,2000,249109.34
3510270_ostra_arenberga,2001,255913.28
3510270_ostra_arenberga,2002,265038.8
3510270_ostra_arenberga,2003,276447.52
3510270_ostra_arenberga,2004,274081.19
3510270_ostra_arenberga,2005,276468.15
3510270_ostra_arenberga,2006,288151.85
3510270_ostra_arenberga,2007,301171.45
3510270_ostra_arenberga,2008,333859.6
3510270_ostra_arenberga,2009,307158.38
3510270_ostra_arenberga,2010,308838.8
3510270_ostra_arenberga,2011,321410.32
3510270_ostra_arenberga,2012,318997.88
3510270_ostra_arenberga,2013,328166.81
3510270_ostra_arenberga,2014,332706.79
3510280_satuna,2000,195985.97
3510280_satuna,2001,202644.82
3510280_satuna,2002,205487.37
3510280_satuna,2003,209739.24
3510280_satuna,2004,211783.23
3510280_satuna,2005,216963.29
3510280_satuna,2006,220038.9
3510280_satuna,2007,228258.62
3510280_satuna,2008,240894
3510280_satuna,2009,237140.25
3510280_satuna,2010,242991.63
3510280_satuna,2011,245766.23
3510280_satuna,2012,250811.2
3510280_satuna,2013,257128.49
3510280_satuna,2014,256141.48
3510450_okand,2000,194570.36
3510450_okand,2001,199041.76
3510450_okand,2002,216005.37
3510450_okand,2003,233054.08
3510450_okand,2004,268379.4
3510450_okand,2005,251232.44
3510450_okand,2006,228537.57
3510450_okand,2007,247179.53
3510450_okand,2008,257062.7
3510450_okand,2009,257457.63
3522020_ostra_sigtuna,2000,283517.31
3522020_ostra_sigtuna,2001,306235.92
3522020_ostra_sigtuna,2002,307251.04
3522020_ostra_sigtuna,2003,312418.2
3522020_ostra_sigtuna,2004,319854.39
3522020_ostra_sigtuna,2005,321498.68
3522020_ostra_sigtuna,2006,333665.04
3522020_ostra_sigtuna,2007,347331.31
3522020_ostra_sigtuna,2008,352844.13
3522020_ostra_sigtuna,2009,344625.4
3522020_ostra_sigtuna,2010,348916.33
3522020_ostra_sigtuna,2011,349310.92
3522020_ostra_sigtuna,2012,348277.32
3522020_ostra_sigtuna,2013,351260.23
3522020_ostra_sigtuna,2014,356725.23
3522030_gamla_sigtuna,2000,289312.65
3522030_gamla_sigtuna,2001,274582.99
3522030_gamla_sigtuna,2002,278738.51
3522030_gamla_sigtuna,2003,289489.28
3522030_gamla_sigtuna,2004,303374.67
3522030_gamla_sigtuna,2005,312134.28
3522030_gamla_sigtuna,2006,333179.49
3522030_gamla_sigtuna,2007,346834.36
3522030_gamla_sigtuna,2008,345096.36
3522030_gamla_sigtuna,2009,350893.83
3522030_gamla_sigtuna,2010,358186.65
3522030_gamla_sigtuna,2011,363057.98
3522030_gamla_sigtuna,2012,369087.72
3522030_gamla_sigtuna,2013,376921.19
3522030_gamla_sigtuna,2014,366984.34
3522040_brannbo,2000,182361.85
3522040_brannbo,2001,191359.19
3522040_brannbo,2002,199363.28
3522040_brannbo,2003,195871.32
3522040_brannbo,2004,202402
3522040_brannbo,2005,203068.03
3522040_brannbo,2006,198486.51
3522040_brannbo,2007,201709
3522040_brannbo,2008,210938.12
3522040_brannbo,2009,207991.94
3522040_brannbo,2010,217189.05
3522040_brannbo,2011,217152.59
3522040_brannbo,2012,231077.09
3522040_brannbo,2013,232710.09
3522040_brannbo,2014,231619.37
3522050_prastangen_och_hallsbo,2000,277745.08
3522050_prastangen_och_hallsbo,2001,280729.01
3522050_prastangen_och_hallsbo,2002,293829.87
3522050_prastangen_och_hallsbo,2003,300304.89
3522050_prastangen_och_hallsbo,2004,299322.74
3522050_prastangen_och_hallsbo,2005,306492.64
3522050_prastangen_och_hallsbo,2006,306250.26
3522050_prastangen_och_hallsbo,2007,317363.06
3522050_prastangen_och_hallsbo,2008,327757
3522050_prastangen_och_hallsbo,2009,335516.56
3522050_prastangen_och_hallsbo,2010,341881.12
3522050_prastangen_och_hallsbo,2011,349501.36
3522050_prastangen_och_hallsbo,2012,352361.28
3522050_prastangen_och_hallsbo,2013,358400.36
3522050_prastangen_och_hallsbo,2014,358164.52
3522060_sjudargarden,2000,283909.71
3522060_sjudargarden,2001,285758.93
3522060_sjudargarden,2002,296429.64
3522060_sjudargarden,2003,336520.51
3522060_sjudargarden,2004,350012.94
3522060_sjudargarden,2005,365866.16
3522060_sjudargarden,2006,389586.55
3522060_sjudargarden,2007,394579.73
3522060_sjudargarden,2008,395641.65
3522060_sjudargarden,2009,356177.91
3522060_sjudargarden,2010,357605.48
3522060_sjudargarden,2011,359358.03
3522060_sjudargarden,2012,376683.64
3522060_sjudargarden,2013,390675.09
3522060_sjudargarden,2014,397782.73
3532010_munkholmen,2000,271965.48
3532010_munkholmen,2001,289381.48
3532010_munkholmen,2002,297808.44
3532010_munkholmen,2003,300060.46
3532010_munkholmen,2004,304185.42
3532010_munkholmen,2005,320518.19
3532010_munkholmen,2006,319876.16
3532010_munkholmen,2007,337582.75
3532010_munkholmen,2008,349765.03
3532010_munkholmen,2009,347574.23
3532010_munkholmen,2010,339643.78
3532010_munkholmen,2011,338738.36
3532010_munkholmen,2012,350022.13
3532010_munkholmen,2013,343122.9
3532010_munkholmen,2014,347939.96
3534030_okand,2000,213187.04
3534030_okand,2001,238659.53
3534030_okand,2002,253168.98
3534030_okand,2003,255449.29
3534030_okand,2004,254593.46
3534030_okand,2005,277473.27
3534030_okand,2006,298257.05
3534030_okand,2007,293380.82
3534030_okand,2008,318213.77
3534030_okand,2009,330284.37
3541000_sankt_pers_forsaml,2000,227846.37
3541000_sankt_pers_forsaml,2001,234154.55
3541000_sankt_pers_forsaml,2002,247515.28
3541000_sankt_pers_forsaml,2003,247047.96
3541000_sankt_pers_forsaml,2004,276607.98
3541000_sankt_pers_forsaml,2005,282668.59
3541000_sankt_pers_forsaml,2006,281018.73
3541000_sankt_pers_forsaml,2007,291682.47
3541000_sankt_pers_forsaml,2008,290479.37
3541000_sankt_pers_forsaml,2009,299254.46
3541000_sankt_pers_forsaml,2010,316393.86
3541000_sankt_pers_forsaml,2011,325691.72
3541000_sankt_pers_forsaml,2012,334144.98
3541000_sankt_pers_forsaml,2013,340112.92
3541000_sankt_pers_forsaml,2014,349525.45
3542000_haga_forsamling,2000,237914.19
3542000_haga_forsamling,2001,252606.77
3542000_haga_forsamling,2002,247004.98
3542000_haga_forsamling,2003,244504.23
3542000_haga_forsamling,2004,259602.98
3542000_haga_forsamling,2005,274675.9
3542000_haga_forsamling,2006,276470.53
3542000_haga_forsamling,2007,296569.63
3542000_haga_forsamling,2008,350568.86
3542000_haga_forsamling,2009,334807.26
3542000_haga_forsamling,2010,346833.43
3542000_haga_forsamling,2011,329718.55
3542000_haga_forsamling,2012,331840.42
3542000_haga_forsamling,2013,339208.65
3542000_haga_forsamling,2014,356960.39
3551110_norra_valsta,2000,173211.63
3551110_norra_valsta,2001,182145.73
3551110_norra_valsta,2002,182860.79
3551110_norra_valsta,2003,187690.12
3551110_norra_valsta,2004,188419.11
3551110_norra_valsta,2005,192943.39
3551110_norra_valsta,2006,196196.77
3551110_norra_valsta,2007,202037.13
3551110_norra_valsta,2008,206963.85
3551110_norra_valsta,2009,203716.96
3551110_norra_valsta,2010,202583.68
3551110_norra_valsta,2011,210389.58
3551110_norra_valsta,2012,218093.51
3551110_norra_valsta,2013,219210.4
3551110_norra_valsta,2014,223972.26
3551120_valsta_centrum,2000,146130.16
3551120_valsta_centrum,2001,155284.3
3551120_valsta_centrum,2002,156793.72
3551120_valsta_centrum,2003,159433.7
3551120_valsta_centrum,2004,160478.08
3551120_valsta_centrum,2005,164483.29
3551120_valsta_centrum,2006,163693.46
3551120_valsta_centrum,2007,168136.85
3551120_valsta_centrum,2008,172726.6
3551120_valsta_centrum,2009,169526.43
3551120_valsta_centrum,2010,167585.61
3551120_valsta_centrum,2011,175414.91
3551120_valsta_centrum,2012,181076.4
3551120_valsta_centrum,2013,185420.09
3551120_valsta_centrum,2014,190682.51
3551130_sodra_valsta,2000,237618.26
3551130_sodra_valsta,2001,245825.25
3551130_sodra_valsta,2002,250061.19
3551130_sodra_valsta,2003,249366.86
3551130_sodra_valsta,2004,243314.16
3551130_sodra_valsta,2005,245830.05
3551130_sodra_valsta,2006,251133.83
3551130_sodra_valsta,2007,257345.75
3551130_sodra_valsta,2008,271184.15
3551130_sodra_valsta,2009,247301.2
3551130_sodra_valsta,2010,250946.35
3551130_sodra_valsta,2011,248491.43
3551130_sodra_valsta,2012,259725.71
3551130_sodra_valsta,2013,261442.8
3551130_sodra_valsta,2014,264566.81
3551140_ostra_steninge,2000,229948.17
3551140_ostra_steninge,2001,242160.14
3551140_ostra_steninge,2002,243974.31
3551140_ostra_steninge,2003,246514.41
3551140_ostra_steninge,2004,253295.78
3551140_ostra_steninge,2005,260847.46
3551140_ostra_steninge,2006,263983.74
3551140_ostra_steninge,2007,272722.73
3551140_ostra_steninge,2008,277252.94
3551140_ostra_steninge,2009,274072.16
3551140_ostra_steninge,2010,281989.12
3551140_ostra_steninge,2011,288142.67
3551140_ostra_steninge,2012,291403.29
3551140_ostra_steninge,2013,296860.1
3551140_ostra_steninge,2014,298958.27
3551150_steninge_gard,2000,188348.71
3551150_steninge_gard,2001,268807.43
3551150_steninge_gard,2002,292224.46
3551150_steninge_gard,2003,288966.11
3551150_steninge_gard,2004,295976.18
3551150_steninge_gard,2005,306420.53
3551150_steninge_gard,2006,333518.65
3551150_steninge_gard,2007,362594.83
3551150_steninge_gard,2008,334658.59
3551150_steninge_gard,2009,323101.24
3551150_steninge_gard,2010,331742.69
3551150_steninge_gard,2011,299632.6
3551150_steninge_gard,2012,324320.2
3551150_steninge_gard,2013,319175.31
3551150_steninge_gard,2014,295167.08
3560210_rosersbergs_bostadsomr,2000,229853.17
3560210_rosersbergs_bostadsomr,2001,240738.52
3560210_rosersbergs_bostadsomr,2002,248972.43
3560210_rosersbergs_bostadsomr,2003,251246.06
3560210_rosersbergs_bostadsomr,2004,259150.98
3560210_rosersbergs_bostadsomr,2005,264470.4
3560210_rosersbergs_bostadsomr,2006,265989.5
3560210_rosersbergs_bostadsomr,2007,282497.63
3560210_rosersbergs_bostadsomr,2008,290797.9
3560210_rosersbergs_bostadsomr,2009,292786.82
3560210_rosersbergs_bostadsomr,2010,290041.3
3560210_rosersbergs_bostadsomr,2011,294954.32
3560210_rosersbergs_bostadsomr,2012,302140.48
3560210_rosersbergs_bostadsomr,2013,315949.04
3560210_rosersbergs_bostadsomr,2014,313903
3560500_okand,2000,235893.67
3560500_okand,2001,262434.99
3560500_okand,2002,236131.69
3560500_okand,2003,245318.17
3560500_okand,2004,240969.89
3560500_okand,2005,254682.52
3560500_okand,2006,259540.94
3560500_okand,2007,268061.07
3560500_okand,2008,285156.78
3560500_okand,2009,280170.86
3560610_sodra_skanela,2000,211441.06
3560610_sodra_skanela,2001,221717
3560610_sodra_skanela,2002,223533.6
3560610_sodra_skanela,2003,234314.26
3560610_sodra_skanela,2004,239261.08
3560610_sodra_skanela,2005,246500.23
3560610_sodra_skanela,2006,249940.81
3560610_sodra_skanela,2007,268936.04
3560610_sodra_skanela,2008,275676.54
3560610_sodra_skanela,2009,276927.64
3560610_sodra_skanela,2010,289465.52
3560610_sodra_skanela,2011,292585.26
3560610_sodra_skanela,2012,303687.05
3560610_sodra_skanela,2013,297551.42
3560610_sodra_skanela,2014,314514.86
3580100_skepptuna_fd_forsamling,2000,189389.03
3580100_skepptuna_fd_forsamling,2001,202446.83
3580100_skepptuna_fd_forsamling,2002,210627.36
3580100_skepptuna_fd_forsamling,2003,209736.01
3580100_skepptuna_fd_forsamling,2004,217261.35
3580100_skepptuna_fd_forsamling,2005,220149.61
3580100_skepptuna_fd_forsamling,2006,222348.58
3580100_skepptuna_fd_forsamling,2007,233746.38
3580100_skepptuna_fd_forsamling,2008,249806.7
3580100_skepptuna_fd_forsamling,2009,250344.29
3580100_skepptuna_fd_forsamling,2010,254763.42
3580100_skepptuna_fd_forsamling,2011,256448.65
3580100_skepptuna_fd_forsamling,2012,265042.89
3580100_skepptuna_fd_forsamling,2013,265801.17
3580100_skepptuna_fd_forsamling,2014,270225.24
3580210_ostra_lunda,2000,205367.23
3580210_ostra_lunda,2001,221030.38
3580210_ostra_lunda,2002,222372.79
3580210_ostra_lunda,2003,240142.72
3580210_ostra_lunda,2004,225719
3580210_ostra_lunda,2005,223713.3
3580210_ostra_lunda,2006,233292.37
3580210_ostra_lunda,2007,244699.36
3580210_ostra_lunda,2008,260622.35
3580210_ostra_lunda,2009,258954.66
3580210_ostra_lunda,2010,267915.96
3580210_ostra_lunda,2011,268328.14
3580210_ostra_lunda,2012,272663.93
3580210_ostra_lunda,2013,287093.2
3580210_ostra_lunda,2014,291307.08
3580300_vidbo_fd_forsamling,2000,188310.9
3580300_vidbo_fd_forsamling,2001,195357.55
3580300_vidbo_fd_forsamling,2002,204900.96
3580300_vidbo_fd_forsamling,2003,203162.55
3580300_vidbo_fd_forsamling,2004,210330.77
3580300_vidbo_fd_forsamling,2005,213900.98
3580300_vidbo_fd_forsamling,2006,230447.39
3580300_vidbo_fd_forsamling,2007,238671.59
3580300_vidbo_fd_forsamling,2008,240116.74
3580300_vidbo_fd_forsamling,2009,246557.23
3580300_vidbo_fd_forsamling,2010,257669.04
3580300_vidbo_fd_forsamling,2011,257813.88
3580300_vidbo_fd_forsamling,2012,265100.3
3580300_vidbo_fd_forsamling,2013,271005.18
3580300_vidbo_fd_forsamling,2014,286893.64
6210240_nicksta,2000,149337.13
6210240_nicksta,2001,162400.67
6210240_nicksta,2002,170250.3
6210240_nicksta,2003,174302.36
6210240_nicksta,2004,177143.32
6210240_nicksta,2005,177756.44
6210240_nicksta,2006,176022.69
6210240_nicksta,2007,180285.32
6210240_nicksta,2008,182391.61
6210240_nicksta,2009,184581.27
6210240_nicksta,2010,185177
6210240_nicksta,2011,191183.96
6210240_nicksta,2012,193750.13
6210240_nicksta,2013,198398.91
6210240_nicksta,2014,203751.33
6210270_kallsmo,2000,246822.87
6210270_kallsmo,2001,259564.4
6210270_kallsmo,2002,276653.21
6210270_kallsmo,2003,280535.6
6210270_kallsmo,2004,283559.08
6210270_kallsmo,2005,296514.66
6210270_kallsmo,2006,303746.83
6210270_kallsmo,2007,332781.56
6210270_kallsmo,2008,331273.59
6210270_kallsmo,2009,332734.36
6210270_kallsmo,2010,358402.13
6210270_kallsmo,2011,339973.2
6210270_kallsmo,2012,347370.04
6210270_kallsmo,2013,342519.55
6210270_kallsmo,2014,344118.2
6210350_vastra_nynashamn_c,2000,187223.54
6210350_vastra_nynashamn_c,2001,191150.82
6210350_vastra_nynashamn_c,2002,199157.59
6210350_vastra_nynashamn_c,2003,204599.27
6210350_vastra_nynashamn_c,2004,210487.64
6210350_vastra_nynashamn_c,2005,211869.03
6210350_vastra_nynashamn_c,2006,216529.7
6210350_vastra_nynashamn_c,2007,221068.17
6210350_vastra_nynashamn_c,2008,227498.04
6210350_vastra_nynashamn_c,2009,230200.46
6210350_vastra_nynashamn_c,2010,232358.89
6210350_vastra_nynashamn_c,2011,234740.91
6210350_vastra_nynashamn_c,2012,242045.68
6210350_vastra_nynashamn_c,2013,243798.02
6210350_vastra_nynashamn_c,2014,248268.57
6210360_ostra_nynashamn_c,2000,179395.01
6210360_ostra_nynashamn_c,2001,189530.57
6210360_ostra_nynashamn_c,2002,199397.54
6210360_ostra_nynashamn_c,2003,208468.69
6210360_ostra_nynashamn_c,2004,212657.9
6210360_ostra_nynashamn_c,2005,223383.34
6210360_ostra_nynashamn_c,2006,225104.95
6210360_ostra_nynashamn_c,2007,234048.68
6210360_ostra_nynashamn_c,2008,238288.12
6210360_ostra_nynashamn_c,2009,243399.54
6210360_ostra_nynashamn_c,2010,244672.35
6210360_ostra_nynashamn_c,2011,246168.34
6210360_ostra_nynashamn_c,2012,255598.04
6210360_ostra_nynashamn_c,2013,259238.1
6210360_ostra_nynashamn_c,2014,270811.67
6210410_nynashamn_sv_esto,2000,212292.64
6210410_nynashamn_sv_esto,2001,213353.98
6210410_nynashamn_sv_esto,2002,223821.99
6210410_nynashamn_sv_esto,2003,229663.52
6210410_nynashamn_sv_esto,2004,234164.8
6210410_nynashamn_sv_esto,2005,240049.14
6210410_nynashamn_sv_esto,2006,244740.4
6210410_nynashamn_sv_esto,2007,254142.39
6210410_nynashamn_sv_esto,2008,257593
6210410_nynashamn_sv_esto,2009,257024.11
6210410_nynashamn_sv_esto,2010,260879.35
6210410_nynashamn_sv_esto,2011,266180.02
6210410_nynashamn_sv_esto,2012,274473.38
6210410_nynashamn_sv_esto,2013,277561.91
6210410_nynashamn_sv_esto,2014,293097.84
6210440_sandhamn_mm,2000,224144.16
6210440_sandhamn_mm,2001,233013.56
6210440_sandhamn_mm,2002,240881.79
6210440_sandhamn_mm,2003,243548.42
6210440_sandhamn_mm,2004,252311.26
6210440_sandhamn_mm,2005,263912.6
6210440_sandhamn_mm,2006,263141.04
6210440_sandhamn_mm,2007,269991.11
6210440_sandhamn_mm,2008,276820.89
6210440_sandhamn_mm,2009,281030.32
6210440_sandhamn_mm,2010,289015.37
6210440_sandhamn_mm,2011,299087.6
6210440_sandhamn_mm,2012,301314.43
6210440_sandhamn_mm,2013,309870.82
6210440_sandhamn_mm,2014,314335.05
6210490_trehorningen_mm,2000,232496.86
6210490_trehorningen_mm,2001,240312.61
6210490_trehorningen_mm,2002,258790.69
6210490_trehorningen_mm,2003,256388.79
6210490_trehorningen_mm,2004,252799.79
6210490_trehorningen_mm,2005,257287.68
6210490_trehorningen_mm,2006,265472.6
6210490_trehorningen_mm,2007,290400.48
6210490_trehorningen_mm,2008,293057.64
6210490_trehorningen_mm,2009,293278.53
6210490_trehorningen_mm,2010,294723.68
6210490_trehorningen_mm,2011,301221.94
6210490_trehorningen_mm,2012,314890.47
6210490_trehorningen_mm,2013,321015.85
6210490_trehorningen_mm,2014,325774.61
6210520_vaktberget,2000,179674.1
6210520_vaktberget,2001,187611.33
6210520_vaktberget,2002,194986.8
6210520_vaktberget,2003,198638.69
6210520_vaktberget,2004,203967.64
6210520_vaktberget,2005,211335.61
6210520_vaktberget,2006,210958.48
6210520_vaktberget,2007,212570.38
6210520_vaktberget,2008,224067.58
6210520_vaktberget,2009,226807.49
6210520_vaktberget,2010,229544.43
6210520_vaktberget,2011,235819.77
