basomrade,year,cumulative_immigration_surplus_employed_aged_20_64_male
3210500_lovo_glesbygd,2005,-3
3210500_lovo_glesbygd,2006,5
3210500_lovo_glesbygd,2007,-2
3210500_lovo_glesbygd,2008,0
3210500_lovo_glesbygd,2009,-8
3210500_lovo_glesbygd,2010,-7
3210500_lovo_glesbygd,2011,-2
3210500_lovo_glesbygd,2012,5
3210500_lovo_glesbygd,2013,1
3210500_lovo_glesbygd,2014,8
3220101_tappstrom_narlunda,2000,-8
3220101_tappstrom_narlunda,2001,-3
3220101_tappstrom_narlunda,2002,12
3220101_tappstrom_narlunda,2003,14
3220101_tappstrom_narlunda,2004,15
3220101_tappstrom_narlunda,2005,24
3220101_tappstrom_narlunda,2006,17
3220101_tappstrom_narlunda,2007,17
3220101_tappstrom_narlunda,2008,4
3220101_tappstrom_narlunda,2009,18
3220101_tappstrom_narlunda,2010,26
3220101_tappstrom_narlunda,2011,21
3220101_tappstrom_narlunda,2012,13
3220101_tappstrom_narlunda,2013,5
3220101_tappstrom_narlunda,2014,9
3220102_ostra_narlunda,2000,-4
3220102_ostra_narlunda,2001,-2
3220102_ostra_narlunda,2002,-2
3220102_ostra_narlunda,2003,-5
3220102_ostra_narlunda,2004,-10
3220102_ostra_narlunda,2005,-15
3220102_ostra_narlunda,2006,-10
3220102_ostra_narlunda,2007,-4
3220102_ostra_narlunda,2008,0
3220102_ostra_narlunda,2009,-7
3220102_ostra_narlunda,2010,4
3220102_ostra_narlunda,2011,1
3220102_ostra_narlunda,2012,1
3220102_ostra_narlunda,2013,5
3220102_ostra_narlunda,2014,7
3220103_ekero_centrum,2000,1
3220103_ekero_centrum,2001,5
3220103_ekero_centrum,2002,-20
3220103_ekero_centrum,2003,-33
3220103_ekero_centrum,2004,-41
3220103_ekero_centrum,2005,-60
3220103_ekero_centrum,2006,-71
3220103_ekero_centrum,2007,-68
3220103_ekero_centrum,2008,-82
3220103_ekero_centrum,2009,-93
3220103_ekero_centrum,2010,-106
3220103_ekero_centrum,2011,-105
3220103_ekero_centrum,2012,-113
3220103_ekero_centrum,2013,-125
3220103_ekero_centrum,2014,-130
3220211_alvnas,2000,6
3220211_alvnas,2001,4
3220211_alvnas,2002,6
3220211_alvnas,2003,14
3220211_alvnas,2004,18
3220211_alvnas,2005,25
3220211_alvnas,2006,32
3220211_alvnas,2007,36
3220211_alvnas,2008,42
3220211_alvnas,2009,45
3220211_alvnas,2010,45
3220211_alvnas,2011,53
3220211_alvnas,2012,61
3220211_alvnas,2013,66
3220211_alvnas,2014,79
3220212_brunna,2000,4
3220212_brunna,2001,-2
3220212_brunna,2002,3
3220212_brunna,2003,8
3220212_brunna,2004,-4
3220212_brunna,2005,-7
3220212_brunna,2006,-3
3220212_brunna,2007,-8
3220212_brunna,2008,-16
3220212_brunna,2009,-8
3220212_brunna,2010,-15
3220212_brunna,2011,-17
3220212_brunna,2012,-18
3220212_brunna,2013,-15
3220212_brunna,2014,-16
3220230_knalleborg,2000,-4
3220230_knalleborg,2001,-16
3220230_knalleborg,2002,-17
3220230_knalleborg,2003,-14
3220230_knalleborg,2004,-13
3220230_knalleborg,2005,-23
3220230_knalleborg,2006,-20
3220230_knalleborg,2007,-34
3220230_knalleborg,2008,-37
3220230_knalleborg,2009,-39
3220230_knalleborg,2010,-49
3220230_knalleborg,2011,-42
3220230_knalleborg,2012,-40
3220230_knalleborg,2013,-45
3220230_knalleborg,2014,-54
3220261_ostra_trakvista,2000,14
3220261_ostra_trakvista,2001,10
3220261_ostra_trakvista,2002,15
3220261_ostra_trakvista,2003,9
3220261_ostra_trakvista,2004,11
3220261_ostra_trakvista,2005,13
3220261_ostra_trakvista,2006,7
3220261_ostra_trakvista,2007,21
3220261_ostra_trakvista,2008,37
3220261_ostra_trakvista,2009,25
3220261_ostra_trakvista,2010,22
3220261_ostra_trakvista,2011,16
3220261_ostra_trakvista,2012,3
3220261_ostra_trakvista,2013,4
3220261_ostra_trakvista,2014,5
3220262_gallsta_o,2000,0
3220262_gallsta_o,2001,1
3220262_gallsta_o,2002,11
3220262_gallsta_o,2003,28
3220262_gallsta_o,2004,58
3220262_gallsta_o,2005,101
3220262_gallsta_o,2006,123
3220262_gallsta_o,2007,137
3220262_gallsta_o,2008,156
3220262_gallsta_o,2009,159
3220262_gallsta_o,2010,161
3220262_gallsta_o,2011,164
3220262_gallsta_o,2012,167
3220262_gallsta_o,2013,171
3220262_gallsta_o,2014,166
3220270_sandudden,2000,47
3220270_sandudden,2001,49
3220270_sandudden,2002,83
3220270_sandudden,2003,89
3220270_sandudden,2004,80
3220270_sandudden,2005,78
3220270_sandudden,2006,82
3220270_sandudden,2007,83
3220270_sandudden,2008,84
3220270_sandudden,2009,117
3220270_sandudden,2010,134
3220270_sandudden,2011,175
3220270_sandudden,2012,192
3220270_sandudden,2013,204
3220270_sandudden,2014,206
3220500_ekero_glesbygd,2000,13
3220500_ekero_glesbygd,2001,20
3220500_ekero_glesbygd,2002,22
3220500_ekero_glesbygd,2003,36
3220500_ekero_glesbygd,2004,50
3220500_ekero_glesbygd,2005,53
3220500_ekero_glesbygd,2006,45
3220500_ekero_glesbygd,2007,37
3220500_ekero_glesbygd,2008,34
3220500_ekero_glesbygd,2009,29
3220500_ekero_glesbygd,2010,23
3220500_ekero_glesbygd,2011,29
3220500_ekero_glesbygd,2012,25
3220500_ekero_glesbygd,2013,27
3220500_ekero_glesbygd,2014,35
3230000_munso_forsamling,2000,4
3230000_munso_forsamling,2001,5
3230000_munso_forsamling,2002,17
3230000_munso_forsamling,2003,19
3230000_munso_forsamling,2004,30
3230000_munso_forsamling,2005,39
3230000_munso_forsamling,2006,38
3230000_munso_forsamling,2007,44
3230000_munso_forsamling,2008,41
3230000_munso_forsamling,2009,43
3230000_munso_forsamling,2010,47
3230000_munso_forsamling,2011,40
3230000_munso_forsamling,2012,38
3230000_munso_forsamling,2013,42
3230000_munso_forsamling,2014,51
3240000_adelso_forsamling,2000,2
3240000_adelso_forsamling,2001,5
3240000_adelso_forsamling,2002,1
3240000_adelso_forsamling,2003,12
3240000_adelso_forsamling,2004,10
3240000_adelso_forsamling,2005,18
3240000_adelso_forsamling,2006,23
3240000_adelso_forsamling,2007,21
3240000_adelso_forsamling,2008,29
3240000_adelso_forsamling,2009,34
3240000_adelso_forsamling,2010,32
3240000_adelso_forsamling,2011,23
3240000_adelso_forsamling,2012,31
3240000_adelso_forsamling,2013,25
3240000_adelso_forsamling,2014,25
3250100_farentuna_fd_forsaml,2000,19
3250100_farentuna_fd_forsaml,2001,25
3250100_farentuna_fd_forsaml,2002,40
3250100_farentuna_fd_forsaml,2003,45
3250100_farentuna_fd_forsaml,2004,60
3250100_farentuna_fd_forsaml,2005,74
3250100_farentuna_fd_forsaml,2006,76
3250100_farentuna_fd_forsaml,2007,73
3250100_farentuna_fd_forsaml,2008,69
3250100_farentuna_fd_forsaml,2009,71
3250100_farentuna_fd_forsaml,2010,76
3250100_farentuna_fd_forsaml,2011,71
3250100_farentuna_fd_forsaml,2012,68
3250100_farentuna_fd_forsaml,2013,69
3250100_farentuna_fd_forsaml,2014,66
3250201_hilleshogs_fd_forsaml,2000,2
3250201_hilleshogs_fd_forsaml,2001,-2
3250201_hilleshogs_fd_forsaml,2002,1
3250201_hilleshogs_fd_forsaml,2003,7
3250201_hilleshogs_fd_forsaml,2004,17
3250201_hilleshogs_fd_forsaml,2005,19
3250201_hilleshogs_fd_forsaml,2006,26
3250201_hilleshogs_fd_forsaml,2007,30
3250201_hilleshogs_fd_forsaml,2008,25
3250201_hilleshogs_fd_forsaml,2009,22
3250201_hilleshogs_fd_forsaml,2010,32
3250201_hilleshogs_fd_forsaml,2011,33
3250201_hilleshogs_fd_forsaml,2012,21
3250201_hilleshogs_fd_forsaml,2013,11
3250201_hilleshogs_fd_forsaml,2014,19
3250202_ricksattra,2000,3
3250202_ricksattra,2001,6
3250202_ricksattra,2002,10
3250202_ricksattra,2003,9
3250202_ricksattra,2004,12
3250202_ricksattra,2005,12
3250202_ricksattra,2006,14
3250202_ricksattra,2007,8
3250202_ricksattra,2008,9
3250202_ricksattra,2009,10
3250202_ricksattra,2010,13
3250202_ricksattra,2011,9
3250202_ricksattra,2012,12
3250202_ricksattra,2013,14
3250202_ricksattra,2014,13
3250310_stenhamra,2000,-18
3250310_stenhamra,2001,-24
3250310_stenhamra,2002,-34
3250310_stenhamra,2003,-32
3250310_stenhamra,2004,-50
3250310_stenhamra,2005,-40
3250310_stenhamra,2006,-41
3250310_stenhamra,2007,-31
3250310_stenhamra,2008,-35
3250310_stenhamra,2009,-40
3250310_stenhamra,2010,-51
3250310_stenhamra,2011,-33
3250310_stenhamra,2012,-30
3250310_stenhamra,2013,-32
3250310_stenhamra,2014,-37
3250320_sanga_glesbygd,2000,8
3250320_sanga_glesbygd,2001,17
3250320_sanga_glesbygd,2002,15
3250320_sanga_glesbygd,2003,14
3250320_sanga_glesbygd,2004,26
3250320_sanga_glesbygd,2005,25
3250320_sanga_glesbygd,2006,30
3250320_sanga_glesbygd,2007,31
3250320_sanga_glesbygd,2008,34
3250320_sanga_glesbygd,2009,35
3250320_sanga_glesbygd,2010,44
3250320_sanga_glesbygd,2011,47
3250320_sanga_glesbygd,2012,50
3250320_sanga_glesbygd,2013,40
3250320_sanga_glesbygd,2014,40
3250400_ska_fd_forsaml,2000,-8
3250400_ska_fd_forsaml,2001,5
3250400_ska_fd_forsaml,2002,14
3250400_ska_fd_forsaml,2003,16
3250400_ska_fd_forsaml,2004,27
3250400_ska_fd_forsaml,2005,36
3250400_ska_fd_forsaml,2006,43
3250400_ska_fd_forsaml,2007,34
3250400_ska_fd_forsaml,2008,26
3250400_ska_fd_forsaml,2009,39
3250400_ska_fd_forsaml,2010,46
3250400_ska_fd_forsaml,2011,58
3250400_ska_fd_forsaml,2012,73
3250400_ska_fd_forsaml,2013,87
3250400_ska_fd_forsaml,2014,110
3311110_staket,2000,18
3311110_staket,2001,30
3311110_staket,2002,32
3311110_staket,2003,40
3311110_staket,2004,47
3311110_staket,2005,50
3311110_staket,2006,40
3311110_staket,2007,54
3311110_staket,2008,72
3311110_staket,2009,100
3311110_staket,2010,89
3311110_staket,2011,81
3311110_staket,2012,70
3311110_staket,2013,65
3311110_staket,2014,73
3312220_vastra_kallhall,2000,3
3312220_vastra_kallhall,2001,34
3312220_vastra_kallhall,2002,20
3312220_vastra_kallhall,2003,37
3312220_vastra_kallhall,2004,54
3312220_vastra_kallhall,2005,48
3312220_vastra_kallhall,2006,51
3312220_vastra_kallhall,2007,68
3312220_vastra_kallhall,2008,78
3312220_vastra_kallhall,2009,59
3312220_vastra_kallhall,2010,78
3312220_vastra_kallhall,2011,109
3312220_vastra_kallhall,2012,113
3312220_vastra_kallhall,2013,110
3312220_vastra_kallhall,2014,113
3312230_skogstorp,2000,6
3312230_skogstorp,2001,1
3312230_skogstorp,2002,7
3312230_skogstorp,2003,11
3312230_skogstorp,2004,2
3312230_skogstorp,2005,9
3312230_skogstorp,2006,-2
3312230_skogstorp,2007,9
3312230_skogstorp,2008,18
3312230_skogstorp,2009,36
3312230_skogstorp,2010,37
3312230_skogstorp,2011,37
3312230_skogstorp,2012,44
3312230_skogstorp,2013,40
3312230_skogstorp,2014,36
3312240_norra_kallhall,2000,-4
3312240_norra_kallhall,2001,-6
3312240_norra_kallhall,2002,-16
3312240_norra_kallhall,2003,-23
3312240_norra_kallhall,2004,-32
3312240_norra_kallhall,2005,-31
3312240_norra_kallhall,2006,-32
3312240_norra_kallhall,2007,-30
3312240_norra_kallhall,2008,-45
3312240_norra_kallhall,2009,-44
3312240_norra_kallhall,2010,-38
3312240_norra_kallhall,2011,-17
3312240_norra_kallhall,2012,-12
3312240_norra_kallhall,2013,-2
3312240_norra_kallhall,2014,1
3312250_bonas,2000,5
3312250_bonas,2001,1
3312250_bonas,2002,9
3312250_bonas,2003,10
3312250_bonas,2004,8
3312250_bonas,2005,15
3312250_bonas,2006,25
3312250_bonas,2007,27
3312250_bonas,2008,24
3312250_bonas,2009,23
3312250_bonas,2010,31
3312250_bonas,2011,31
3312250_bonas,2012,23
3312250_bonas,2013,29
3312250_bonas,2014,26
3312260_termosvagen,2000,-2
3312260_termosvagen,2001,4
3312260_termosvagen,2002,-10
3312260_termosvagen,2003,-10
3312260_termosvagen,2004,-28
3312260_termosvagen,2005,-29
3312260_termosvagen,2006,-21
3312260_termosvagen,2007,-43
3312260_termosvagen,2008,-49
3312260_termosvagen,2009,-84
3312260_termosvagen,2010,-96
3312260_termosvagen,2011,-120
3312260_termosvagen,2012,-113
3312260_termosvagen,2013,-134
3312260_termosvagen,2014,-130
3312270_ladersatra,2000,-10
3312270_ladersatra,2001,-8
3312270_ladersatra,2002,25
3312270_ladersatra,2003,18
3312270_ladersatra,2004,1
3312270_ladersatra,2005,17
3312270_ladersatra,2006,23
3312270_ladersatra,2007,0
3312270_ladersatra,2008,-12
3312270_ladersatra,2009,-17
3312270_ladersatra,2010,-7
3312270_ladersatra,2011,-8
3312270_ladersatra,2012,1
3312270_ladersatra,2013,8
3312270_ladersatra,2014,35
3312300_molnsattra,2000,-4
3312300_molnsattra,2001,-5
3312300_molnsattra,2002,1
3312300_molnsattra,2003,0
3312300_molnsattra,2004,3
3312300_molnsattra,2005,5
3312300_molnsattra,2006,10
3312300_molnsattra,2007,12
3312300_molnsattra,2008,14
3312300_molnsattra,2009,14
3312300_molnsattra,2010,20
3312300_molnsattra,2011,22
3312300_molnsattra,2012,29
3312300_molnsattra,2013,22
3312300_molnsattra,2014,19
3324100_olovslund,2000,25
3324100_olovslund,2001,40
3324100_olovslund,2002,51
3324100_olovslund,2003,65
3324100_olovslund,2004,77
3324100_olovslund,2005,79
3324100_olovslund,2006,81
3324100_olovslund,2007,92
3324100_olovslund,2008,95
3324100_olovslund,2009,113
3324100_olovslund,2010,111
3324100_olovslund,2011,117
3324100_olovslund,2012,122
3324100_olovslund,2013,145
3324100_olovslund,2014,161
3324200_berghem,2000,17
3324200_berghem,2001,99
3324200_berghem,2002,135
3324200_berghem,2003,137
3324200_berghem,2004,133
3324200_berghem,2005,138
3324200_berghem,2006,130
3324200_berghem,2007,151
3324200_berghem,2008,158
3324200_berghem,2009,154
3324200_berghem,2010,144
3324200_berghem,2011,146
3324200_berghem,2012,140
3324200_berghem,2013,172
3324200_berghem,2014,172
3324310_sodra_nibble,2000,0
3324310_sodra_nibble,2001,-13
3324310_sodra_nibble,2002,-23
3324310_sodra_nibble,2003,-22
3324310_sodra_nibble,2004,-34
3324310_sodra_nibble,2005,-54
3324310_sodra_nibble,2006,-77
3324310_sodra_nibble,2007,-84
3324310_sodra_nibble,2008,-114
3324310_sodra_nibble,2009,-112
3324310_sodra_nibble,2010,-131
3324310_sodra_nibble,2011,-161
3324310_sodra_nibble,2012,-163
3324310_sodra_nibble,2013,-170
3324310_sodra_nibble,2014,-189
3324320_norra_nibble,2000,-9
3324320_norra_nibble,2001,-3
3324320_norra_nibble,2002,1
3324320_norra_nibble,2003,-6
3324320_norra_nibble,2004,25
3324320_norra_nibble,2005,49
3324320_norra_nibble,2006,63
3324320_norra_nibble,2007,49
3324320_norra_nibble,2008,54
3324320_norra_nibble,2009,51
3324320_norra_nibble,2010,62
3324320_norra_nibble,2011,62
3324320_norra_nibble,2012,74
3324320_norra_nibble,2013,64
3324320_norra_nibble,2014,65
3324410_tallbohov,2000,-1
3324410_tallbohov,2001,-17
3324410_tallbohov,2002,-37
3324410_tallbohov,2003,-72
3324410_tallbohov,2004,-104
3324410_tallbohov,2005,-149
3324410_tallbohov,2006,-184
3324410_tallbohov,2007,-208
3324410_tallbohov,2008,-254
3324410_tallbohov,2009,-264
3324410_tallbohov,2010,-289
3324410_tallbohov,2011,-265
3324410_tallbohov,2012,-328
3324410_tallbohov,2013,-337
3324410_tallbohov,2014,-367
3324420_hammaren,2000,20
3324420_hammaren,2001,33
3324420_hammaren,2002,24
3324420_hammaren,2003,17
3324420_hammaren,2004,-14
3324420_hammaren,2005,-35
3324420_hammaren,2006,-33
3324420_hammaren,2007,-37
3324420_hammaren,2008,-27
3324420_hammaren,2009,-47
3324420_hammaren,2010,-50
3324420_hammaren,2011,-58
3324420_hammaren,2012,-57
3324420_hammaren,2013,-48
3324420_hammaren,2014,-57
3324430_jakobsbergs_centrum,2000,-8
3324430_jakobsbergs_centrum,2001,50
3324430_jakobsbergs_centrum,2002,51
3324430_jakobsbergs_centrum,2003,64
3324430_jakobsbergs_centrum,2004,40
3324430_jakobsbergs_centrum,2005,24
3324430_jakobsbergs_centrum,2006,34
3324430_jakobsbergs_centrum,2007,3
3324430_jakobsbergs_centrum,2008,-11
3324430_jakobsbergs_centrum,2009,-47
3324430_jakobsbergs_centrum,2010,-49
3324430_jakobsbergs_centrum,2011,-68
3324430_jakobsbergs_centrum,2012,-69
3324430_jakobsbergs_centrum,2013,-60
3324430_jakobsbergs_centrum,2014,-52
3324500_vibblaby,2000,11
3324500_vibblaby,2001,16
3324500_vibblaby,2002,34
3324500_vibblaby,2003,23
3324500_vibblaby,2004,31
3324500_vibblaby,2005,37
3324500_vibblaby,2006,20
3324500_vibblaby,2007,19
3324500_vibblaby,2008,-4
3324500_vibblaby,2009,-5
3324500_vibblaby,2010,4
3324500_vibblaby,2011,8
3324500_vibblaby,2012,-1
3324500_vibblaby,2013,6
3324500_vibblaby,2014,8
3335100_norra_viksjo,2000,23
3335100_norra_viksjo,2001,38
3335100_norra_viksjo,2002,17
3335100_norra_viksjo,2003,21
3335100_norra_viksjo,2004,17
3335100_norra_viksjo,2005,11
3335100_norra_viksjo,2006,23
3335100_norra_viksjo,2007,14
3335100_norra_viksjo,2008,20
3335100_norra_viksjo,2009,15
3335100_norra_viksjo,2010,30
3335100_norra_viksjo,2011,25
3335100_norra_viksjo,2012,25
3335100_norra_viksjo,2013,28
3335100_norra_viksjo,2014,11
3335210_ostra_viksjo,2000,-1
3335210_ostra_viksjo,2001,-6
3335210_ostra_viksjo,2002,-3
3335210_ostra_viksjo,2003,2
3335210_ostra_viksjo,2004,17
3335210_ostra_viksjo,2005,23
3335210_ostra_viksjo,2006,31
3335210_ostra_viksjo,2007,41
3335210_ostra_viksjo,2008,39
3335210_ostra_viksjo,2009,51
3335210_ostra_viksjo,2010,46
3335210_ostra_viksjo,2011,51
3335210_ostra_viksjo,2012,45
3335210_ostra_viksjo,2013,51
3335210_ostra_viksjo,2014,55
3335220_viksjo_centrum,2000,-5
3335220_viksjo_centrum,2001,1
3335220_viksjo_centrum,2002,1
3335220_viksjo_centrum,2003,-19
3335220_viksjo_centrum,2004,-32
3335220_viksjo_centrum,2005,-20
3335220_viksjo_centrum,2006,-30
3335220_viksjo_centrum,2007,-27
3335220_viksjo_centrum,2008,-32
3335220_viksjo_centrum,2009,-34
3335220_viksjo_centrum,2010,-46
3335220_viksjo_centrum,2011,-49
3335220_viksjo_centrum,2012,-56
3335220_viksjo_centrum,2013,-61
3335220_viksjo_centrum,2014,-52
3335310_ostra_lund,2000,-8
3335310_ostra_lund,2001,-5
3335310_ostra_lund,2002,-11
3335310_ostra_lund,2003,-10
3335310_ostra_lund,2004,-17
3335310_ostra_lund,2005,-19
3335310_ostra_lund,2006,-18
3335310_ostra_lund,2007,-12
3335310_ostra_lund,2008,-19
3335310_ostra_lund,2009,-26
3335310_ostra_lund,2010,-23
3335310_ostra_lund,2011,-22
3335310_ostra_lund,2012,-30
3335310_ostra_lund,2013,-37
3335310_ostra_lund,2014,-45
3335320_vastra_lund,2000,-6
3335320_vastra_lund,2001,-15
3335320_vastra_lund,2002,-19
3335320_vastra_lund,2003,-9
3335320_vastra_lund,2004,-17
3335320_vastra_lund,2005,-23
3335320_vastra_lund,2006,-28
3335320_vastra_lund,2007,-32
3335320_vastra_lund,2008,-23
3335320_vastra_lund,2009,-38
3335320_vastra_lund,2010,-52
3335320_vastra_lund,2011,-39
3335320_vastra_lund,2012,-37
3335320_vastra_lund,2013,-50
3335320_vastra_lund,2014,-68
3335410_ostra_sandvik,2000,-16
3335410_ostra_sandvik,2001,-24
3335410_ostra_sandvik,2002,-35
3335410_ostra_sandvik,2003,-40
3335410_ostra_sandvik,2004,-46
3335410_ostra_sandvik,2005,-49
3335410_ostra_sandvik,2006,-43
3335410_ostra_sandvik,2007,-44
3335410_ostra_sandvik,2008,-42
3335410_ostra_sandvik,2009,-48
3335410_ostra_sandvik,2010,-45
3335410_ostra_sandvik,2011,-50
3335410_ostra_sandvik,2012,-51
3335410_ostra_sandvik,2013,-53
3335410_ostra_sandvik,2014,-59
3335420_sandvik,2000,-3
3335420_sandvik,2001,-18
3335420_sandvik,2002,-43
3335420_sandvik,2003,-51
3335420_sandvik,2004,-57
3335420_sandvik,2005,-57
3335420_sandvik,2006,-63
3335420_sandvik,2007,-78
3335420_sandvik,2008,-87
3335420_sandvik,2009,-104
3335420_sandvik,2010,-98
3335420_sandvik,2011,-110
3335420_sandvik,2012,-111
3335420_sandvik,2013,-124
3335420_sandvik,2014,-125
3335600_fjallen,2000,-7
3335600_fjallen,2001,-20
3335600_fjallen,2002,-35
3335600_fjallen,2003,-54
3335600_fjallen,2004,-76
3335600_fjallen,2005,-90
3335600_fjallen,2006,-106
3335600_fjallen,2007,-115
3335600_fjallen,2008,-122
3335600_fjallen,2009,-130
3335600_fjallen,2010,-130
3335600_fjallen,2011,-137
3335600_fjallen,2012,-143
3335600_fjallen,2013,-149
3335600_fjallen,2014,-161
3346110_skalby,2000,-9
3346110_skalby,2001,-8
3346110_skalby,2002,-9
3346110_skalby,2003,-21
3346110_skalby,2004,-29
3346110_skalby,2005,-59
3346110_skalby,2006,-48
3346110_skalby,2007,-62
3346110_skalby,2008,-67
3346110_skalby,2009,-54
3346110_skalby,2010,-65
3346110_skalby,2011,-77
3346110_skalby,2012,-74
3346110_skalby,2013,-64
3346110_skalby,2014,-84
3346120_ormbacka,2000,23
3346120_ormbacka,2001,29
3346120_ormbacka,2002,27
3346120_ormbacka,2003,24
3346120_ormbacka,2004,21
3346120_ormbacka,2005,21
3346120_ormbacka,2006,46
3346120_ormbacka,2007,80
3346120_ormbacka,2008,98
3346120_ormbacka,2009,135
3346120_ormbacka,2010,157
3346120_ormbacka,2011,159
3346120_ormbacka,2012,163
3346120_ormbacka,2013,146
3346120_ormbacka,2014,145
3346200_skalby_gard,2000,-3
3346200_skalby_gard,2001,-5
3346200_skalby_gard,2002,-6
3346200_skalby_gard,2003,8
3346200_skalby_gard,2004,20
3346200_skalby_gard,2005,24
3346200_skalby_gard,2006,21
3346200_skalby_gard,2007,34
3346200_skalby_gard,2008,40
3346200_skalby_gard,2009,49
3346200_skalby_gard,2010,47
3346200_skalby_gard,2011,45
3346200_skalby_gard,2012,39
3346200_skalby_gard,2013,38
3346200_skalby_gard,2014,36
3347300_jarfalla_kyrka,2000,3
3347300_jarfalla_kyrka,2001,4
3347300_jarfalla_kyrka,2002,1
3347300_jarfalla_kyrka,2003,3
3347300_jarfalla_kyrka,2004,7
3347300_jarfalla_kyrka,2005,5
3347300_jarfalla_kyrka,2006,5
3347300_jarfalla_kyrka,2007,39
3347300_jarfalla_kyrka,2008,35
3347300_jarfalla_kyrka,2009,29
3347300_jarfalla_kyrka,2010,35
3347300_jarfalla_kyrka,2011,34
3347300_jarfalla_kyrka,2012,29
3347300_jarfalla_kyrka,2013,34
3347300_jarfalla_kyrka,2014,45
3347400_barkarby,2000,-11
3347400_barkarby,2001,-10
3347400_barkarby,2002,-18
3347400_barkarby,2003,-25
3347400_barkarby,2004,-28
3347400_barkarby,2005,-36
3347400_barkarby,2006,-35
3347400_barkarby,2007,-27
3347400_barkarby,2008,-30
3347400_barkarby,2009,-42
3347400_barkarby,2010,-33
3347400_barkarby,2011,-18
3347400_barkarby,2012,-5
3347400_barkarby,2013,-20
3347400_barkarby,2014,-21
