basomrade,year,cumulative_immigration_surplus
5511140_skalsatra,2009,-73
5511140_skalsatra,2010,-72
5511140_skalsatra,2011,-94
5511140_skalsatra,2012,-78
5511140_skalsatra,2013,-101
5511140_skalsatra,2014,-113
5511150_norra_hanviken,2000,12
5511150_norra_hanviken,2001,13
5511150_norra_hanviken,2002,-24
5511150_norra_hanviken,2003,-14
5511150_norra_hanviken,2004,-27
5511150_norra_hanviken,2005,-11
5511150_norra_hanviken,2006,10
5511150_norra_hanviken,2007,-23
5511150_norra_hanviken,2008,-31
5511150_norra_hanviken,2009,-29
5511150_norra_hanviken,2010,-29
5511150_norra_hanviken,2011,-39
5511150_norra_hanviken,2012,-9
5511150_norra_hanviken,2013,-66
5511150_norra_hanviken,2014,-50
5511160_sodra_hanviken,2000,20
5511160_sodra_hanviken,2001,32
5511160_sodra_hanviken,2002,27
5511160_sodra_hanviken,2003,31
5511160_sodra_hanviken,2004,17
5511160_sodra_hanviken,2005,4
5511160_sodra_hanviken,2006,13
5511160_sodra_hanviken,2007,31
5511160_sodra_hanviken,2008,33
5511160_sodra_hanviken,2009,29
5511160_sodra_hanviken,2010,18
5511160_sodra_hanviken,2011,6
5511160_sodra_hanviken,2012,2
5511160_sodra_hanviken,2013,-9
5511160_sodra_hanviken,2014,18
5512010_norra_lindalen,2000,-33
5512010_norra_lindalen,2001,-6
5512010_norra_lindalen,2002,8
5512010_norra_lindalen,2003,-5
5512010_norra_lindalen,2004,10
5512010_norra_lindalen,2005,42
5512010_norra_lindalen,2006,43
5512010_norra_lindalen,2007,22
5512010_norra_lindalen,2008,34
5512010_norra_lindalen,2009,51
5512010_norra_lindalen,2010,44
5512010_norra_lindalen,2011,30
5512010_norra_lindalen,2012,10
5512010_norra_lindalen,2013,51
5512010_norra_lindalen,2014,40
5513010_tyreso_centrum,2000,29
5513010_tyreso_centrum,2001,41
5513010_tyreso_centrum,2002,80
5513010_tyreso_centrum,2003,87
5513010_tyreso_centrum,2004,108
5513010_tyreso_centrum,2005,145
5513010_tyreso_centrum,2006,157
5513010_tyreso_centrum,2007,193
5513010_tyreso_centrum,2008,221
5513010_tyreso_centrum,2009,250
5513010_tyreso_centrum,2010,274
5513010_tyreso_centrum,2011,303
5513010_tyreso_centrum,2012,416
5513010_tyreso_centrum,2013,456
5513010_tyreso_centrum,2014,488
5513020_simvagen,2000,0
5513020_simvagen,2001,28
5513020_simvagen,2002,37
5513020_simvagen,2003,31
5513020_simvagen,2004,16
5513020_simvagen,2005,30
5513020_simvagen,2006,20
5513020_simvagen,2007,37
5513020_simvagen,2008,32
5513020_simvagen,2009,27
5513020_simvagen,2010,22
5513020_simvagen,2011,54
5513020_simvagen,2012,45
5513020_simvagen,2013,63
5513020_simvagen,2014,64
5513110_granitvagen,2000,-21
5513110_granitvagen,2001,-34
5513110_granitvagen,2002,-74
5513110_granitvagen,2003,-92
5513110_granitvagen,2004,-133
5513110_granitvagen,2005,-159
5513110_granitvagen,2006,-197
5513110_granitvagen,2007,-192
5513110_granitvagen,2008,-215
5513110_granitvagen,2009,-228
5513110_granitvagen,2010,-266
5513110_granitvagen,2011,-315
5513110_granitvagen,2012,-305
5513110_granitvagen,2013,-319
5513110_granitvagen,2014,-323
5513120_pluggvagen,2000,-6
5513120_pluggvagen,2001,2
5513120_pluggvagen,2002,-6
5513120_pluggvagen,2003,-23
5513120_pluggvagen,2004,-39
5513120_pluggvagen,2005,-37
5513120_pluggvagen,2006,-35
5513120_pluggvagen,2007,-49
5513120_pluggvagen,2008,-61
5513120_pluggvagen,2009,-65
5513120_pluggvagen,2010,-70
5513120_pluggvagen,2011,-84
5513120_pluggvagen,2012,-88
5513120_pluggvagen,2013,-87
5513120_pluggvagen,2014,-89
5513140_mellanbergsvagen,2000,-34
5513140_mellanbergsvagen,2001,-105
5513140_mellanbergsvagen,2002,-136
5513140_mellanbergsvagen,2003,-184
5513140_mellanbergsvagen,2004,-251
5513140_mellanbergsvagen,2005,-286
5513140_mellanbergsvagen,2006,-350
5513140_mellanbergsvagen,2007,-396
5513140_mellanbergsvagen,2008,-504
5513140_mellanbergsvagen,2009,-544
5513140_mellanbergsvagen,2010,-568
5513140_mellanbergsvagen,2011,-605
5513140_mellanbergsvagen,2012,-608
5513140_mellanbergsvagen,2013,-658
5513140_mellanbergsvagen,2014,-664
5513150_granangsringen,2000,8
5513150_granangsringen,2001,8
5513150_granangsringen,2002,-38
5513150_granangsringen,2003,-89
5513150_granangsringen,2004,-123
5513150_granangsringen,2005,-209
5513150_granangsringen,2006,-310
5513150_granangsringen,2007,-320
5513150_granangsringen,2008,-399
5513150_granangsringen,2009,-438
5513150_granangsringen,2010,-464
5513150_granangsringen,2011,-482
5513150_granangsringen,2012,-560
5513150_granangsringen,2013,-578
5513150_granangsringen,2014,-592
5513160_vastra_farmarstigen,2000,-1
5513160_vastra_farmarstigen,2001,-25
5513160_vastra_farmarstigen,2002,-39
5513160_vastra_farmarstigen,2003,60
5513160_vastra_farmarstigen,2004,73
5513160_vastra_farmarstigen,2005,49
5513160_vastra_farmarstigen,2006,40
5513160_vastra_farmarstigen,2007,10
5513160_vastra_farmarstigen,2008,-2
5513160_vastra_farmarstigen,2009,-25
5513160_vastra_farmarstigen,2010,-1
5513160_vastra_farmarstigen,2011,125
5513160_vastra_farmarstigen,2012,117
5513160_vastra_farmarstigen,2013,106
5513160_vastra_farmarstigen,2014,96
5513170_ostra_farmarstigen,2000,5
5513170_ostra_farmarstigen,2001,-33
5513170_ostra_farmarstigen,2002,-42
5513170_ostra_farmarstigen,2003,-52
5513170_ostra_farmarstigen,2004,-102
5513170_ostra_farmarstigen,2005,-118
5513170_ostra_farmarstigen,2006,-138
5513170_ostra_farmarstigen,2007,-170
5513170_ostra_farmarstigen,2008,-204
5513170_ostra_farmarstigen,2009,-261
5513170_ostra_farmarstigen,2010,-257
5513170_ostra_farmarstigen,2011,-286
5513170_ostra_farmarstigen,2012,-286
5513170_ostra_farmarstigen,2013,-301
5513170_ostra_farmarstigen,2014,-312
5513210_ostra_bollmora,2000,-25
5513210_ostra_bollmora,2001,-42
5513210_ostra_bollmora,2002,-65
5513210_ostra_bollmora,2003,-94
5513210_ostra_bollmora,2004,-79
5513210_ostra_bollmora,2005,-77
5513210_ostra_bollmora,2006,-87
5513210_ostra_bollmora,2007,-53
5513210_ostra_bollmora,2008,-67
5513210_ostra_bollmora,2009,-88
5513210_ostra_bollmora,2010,-81
5513210_ostra_bollmora,2011,-101
5513210_ostra_bollmora,2012,-88
5513210_ostra_bollmora,2013,-67
5513210_ostra_bollmora,2014,171
5513220_bondevagen,2000,-9
5513220_bondevagen,2001,-11
5513220_bondevagen,2002,-7
5513220_bondevagen,2003,-5
5513220_bondevagen,2004,-3
5513220_bondevagen,2005,-4
5513220_bondevagen,2006,-8
5513220_bondevagen,2007,4
5513220_bondevagen,2008,5
5513220_bondevagen,2009,3
5513220_bondevagen,2010,-15
5513220_bondevagen,2011,-5
5513220_bondevagen,2012,-9
5513220_bondevagen,2013,-22
5513220_bondevagen,2014,-26
5513310_norra_bollmora,2000,7
5513310_norra_bollmora,2001,17
5513310_norra_bollmora,2002,-16
5513310_norra_bollmora,2003,-36
5513310_norra_bollmora,2004,-49
5513310_norra_bollmora,2005,-41
5513310_norra_bollmora,2006,-63
5513310_norra_bollmora,2007,-82
5513310_norra_bollmora,2008,-41
5513310_norra_bollmora,2009,-49
5513310_norra_bollmora,2010,-57
5513310_norra_bollmora,2011,-52
5513310_norra_bollmora,2012,-56
5513310_norra_bollmora,2013,50
5513310_norra_bollmora,2014,97
5513330_vastra_fardala,2000,-4
5513330_vastra_fardala,2001,-16
5513330_vastra_fardala,2002,-27
5513330_vastra_fardala,2003,-30
5513330_vastra_fardala,2004,0
5513330_vastra_fardala,2005,11
5513330_vastra_fardala,2006,18
5513330_vastra_fardala,2007,8
5513330_vastra_fardala,2008,8
5513330_vastra_fardala,2009,12
5513330_vastra_fardala,2010,27
5513330_vastra_fardala,2011,16
5513330_vastra_fardala,2012,20
5513330_vastra_fardala,2013,18
5513330_vastra_fardala,2014,40
5513410_fardala,2000,5
5513410_fardala,2001,0
5513410_fardala,2002,-2
5513410_fardala,2003,-5
5513410_fardala,2004,20
5513410_fardala,2005,30
5513410_fardala,2006,30
5513410_fardala,2007,35
5513410_fardala,2008,29
5513410_fardala,2009,33
5513410_fardala,2010,31
5513410_fardala,2011,54
5513410_fardala,2012,65
5513410_fardala,2013,75
5513410_fardala,2014,91
5514000_krusboda,2000,-40
5514000_krusboda,2001,-115
5514000_krusboda,2002,-169
5514000_krusboda,2003,-247
5514000_krusboda,2004,-265
5514000_krusboda,2005,-313
5514000_krusboda,2006,-295
5514000_krusboda,2007,-329
5514000_krusboda,2008,-361
5514000_krusboda,2009,-357
5514000_krusboda,2010,-412
5514000_krusboda,2011,-419
5514000_krusboda,2012,-460
5514000_krusboda,2013,-524
5514000_krusboda,2014,-510
5515010_oringe,2000,-19
5515010_oringe,2001,-54
5515010_oringe,2002,-73
5515010_oringe,2003,-121
5515010_oringe,2004,-154
5515010_oringe,2005,-174
5515010_oringe,2006,-206
5515010_oringe,2007,-227
5515010_oringe,2008,-262
5515010_oringe,2009,-303
5515010_oringe,2010,-322
5515010_oringe,2011,-345
5515010_oringe,2012,-377
5515010_oringe,2013,-390
5515010_oringe,2014,-442
5515120_okand,2000,78
5515120_okand,2001,165
5515120_okand,2002,335
5515120_okand,2003,478
5515120_okand,2004,674
5515120_okand,2005,846
5515120_okand,2006,852
5515120_okand,2007,969
5515120_okand,2008,1043
5515120_okand,2009,1038
5515121_strand_norr,2010,84
5515121_strand_norr,2011,111
5515121_strand_norr,2012,225
5515121_strand_norr,2013,305
5515121_strand_norr,2014,565
5515122_tyreso_strand_centrum,2010,-48
5515122_tyreso_strand_centrum,2011,-39
5515122_tyreso_strand_centrum,2012,-58
5515122_tyreso_strand_centrum,2013,-2
5515122_tyreso_strand_centrum,2014,24
5515123_strand_syd_gimmersta,2010,-15
5515123_strand_syd_gimmersta,2011,-27
5515123_strand_syd_gimmersta,2012,-50
5515123_strand_syd_gimmersta,2013,-74
5515123_strand_syd_gimmersta,2014,-100
5515210_okand,2000,9
5515210_okand,2001,25
5515210_okand,2002,53
5515210_okand,2003,43
5515210_okand,2004,58
5515210_okand,2005,82
5515210_okand,2006,130
5515210_okand,2007,143
5515210_okand,2008,152
5515210_okand,2009,169
5515212_raksta_solberga_bergholm,2010,-23
5515212_raksta_solberga_bergholm,2011,-43
5515212_raksta_solberga_bergholm,2012,-66
5515212_raksta_solberga_bergholm,2013,-56
5515212_raksta_solberga_bergholm,2014,-68
5515220_okand,2000,37
5515220_okand,2001,83
5515220_okand,2002,104
5515220_okand,2003,174
5515220_okand,2004,179
5515220_okand,2005,155
5515220_okand,2006,193
5515220_okand,2007,187
5515220_okand,2008,213
5515220_okand,2009,214
5515221_inre_brevik,2010,9
5515221_inre_brevik,2011,36
5515221_inre_brevik,2012,48
5515221_inre_brevik,2013,21
5515221_inre_brevik,2014,31
5515222_yttre_brevik,2010,1
5515222_yttre_brevik,2011,10
5515222_yttre_brevik,2012,5
5515222_yttre_brevik,2013,-2
5515222_yttre_brevik,2014,16
5610200_mortnas,2000,31
5610200_mortnas,2001,60
5610200_mortnas,2002,101
5610200_mortnas,2003,125
5610200_mortnas,2004,137
5610200_mortnas,2005,177
5610200_mortnas,2006,171
5610200_mortnas,2007,187
5610200_mortnas,2008,210
5610200_mortnas,2009,227
5610200_mortnas,2010,260
5610200_mortnas,2011,323
5610200_mortnas,2012,355
5610200_mortnas,2013,442
5610200_mortnas,2014,606
5610500_okand,2000,-12
5610500_okand,2001,-9
5610500_okand,2002,-22
5610500_okand,2003,-16
5610500_okand,2004,-17
5610500_okand,2005,2
5610500_okand,2006,0
5610500_okand,2007,16
5610500_okand,2008,18
5610500_okand,2009,1
5610501_gustavsbergs_glesbygd,2010,17
5610501_gustavsbergs_glesbygd,2011,42
5610501_gustavsbergs_glesbygd,2012,57
5610501_gustavsbergs_glesbygd,2013,82
5610501_gustavsbergs_glesbygd,2014,60
5610502_gustavsbergs_glesbygd_v,2010,24
5610502_gustavsbergs_glesbygd_v,2011,93
5610502_gustavsbergs_glesbygd_v,2012,100
5610502_gustavsbergs_glesbygd_v,2013,100
5610502_gustavsbergs_glesbygd_v,2014,96
5611110_munkmora,2000,9
5611110_munkmora,2001,-2
5611110_munkmora,2002,-15
5611110_munkmora,2003,-90
5611110_munkmora,2004,-104
5611110_munkmora,2005,-134
5611110_munkmora,2006,-159
5611110_munkmora,2007,-187
5611110_munkmora,2008,-195
5611110_munkmora,2009,-213
5611110_munkmora,2010,-224
5611110_munkmora,2011,-248
5611110_munkmora,2012,-298
5611110_munkmora,2013,-303
5611110_munkmora,2014,-312
5611120_lugnet_flerbostadshus,2000,4
5611120_lugnet_flerbostadshus,2001,0
5611120_lugnet_flerbostadshus,2002,-15
5611120_lugnet_flerbostadshus,2003,-44
5611120_lugnet_flerbostadshus,2004,-32
5611120_lugnet_flerbostadshus,2005,-59
5611120_lugnet_flerbostadshus,2006,6
5611120_lugnet_flerbostadshus,2007,-12
5611120_lugnet_flerbostadshus,2008,-4
5611120_lugnet_flerbostadshus,2009,-14
5611120_lugnet_flerbostadshus,2010,17
5611120_lugnet_flerbostadshus,2011,9
5611120_lugnet_flerbostadshus,2012,32
5611120_lugnet_flerbostadshus,2013,31
5611120_lugnet_flerbostadshus,2014,55
5611130_lugnet_smahus,2000,27
5611130_lugnet_smahus,2001,28
5611130_lugnet_smahus,2002,-11
5611130_lugnet_smahus,2003,-25
5611130_lugnet_smahus,2004,6
5611130_lugnet_smahus,2005,-6
5611130_lugnet_smahus,2006,-19
5611130_lugnet_smahus,2007,-61
5611130_lugnet_smahus,2008,-52
5611130_lugnet_smahus,2009,-42
5611130_lugnet_smahus,2010,-26
5611130_lugnet_smahus,2011,-44
5611130_lugnet_smahus,2012,-45
5611130_lugnet_smahus,2013,-54
5611130_lugnet_smahus,2014,-51
5611140_hojdhagen,2000,-10
5611140_hojdhagen,2001,-29
5611140_hojdhagen,2002,-32
5611140_hojdhagen,2003,-8
5611140_hojdhagen,2004,-47
5611140_hojdhagen,2005,-56
5611140_hojdhagen,2006,-45
5611140_hojdhagen,2007,-14
5611140_hojdhagen,2008,-11
5611140_hojdhagen,2009,34
5611140_hojdhagen,2010,120
5611140_hojdhagen,2011,209
5611140_hojdhagen,2012,260
5611140_hojdhagen,2013,343
5611140_hojdhagen,2014,357
5611150_okand,2000,85
5611150_okand,2001,167
5611150_okand,2002,160
5611150_okand,2003,200
5611150_okand,2004,489
5611150_okand,2005,850
5611150_okand,2006,998
5611150_okand,2007,1412
5611150_okand,2008,1584
5611150_okand,2009,1700
5611151_sodra_gustavsberg,2010,-23
5611151_sodra_gustavsberg,2011,27
5611151_sodra_gustavsberg,2012,19
5611151_sodra_gustavsberg,2013,89
5611151_sodra_gustavsberg,2014,127
5611152_hasthagen,2010,89
5611152_hasthagen,2011,125
5611152_hasthagen,2012,170
5611152_hasthagen,2013,161
5611152_hasthagen,2014,279
5611160_osby_grind,2000,-30
5611160_osby_grind,2001,-34
5611160_osby_grind,2002,-41
5611160_osby_grind,2003,-50
5611160_osby_grind,2004,-54
5611160_osby_grind,2005,-56
5611160_osby_grind,2006,-60
5611160_osby_grind,2007,-62
5611160_osby_grind,2008,-63
5611160_osby_grind,2009,-74
5611160_osby_grind,2010,-86
5611160_osby_grind,2011,-90
5611160_osby_grind,2012,-106
5611160_osby_grind,2013,-127
5611160_osby_grind,2014,-117
5611170_osbydalen,2000,0
5611170_osbydalen,2001,-30
5611170_osbydalen,2002,-76
5611170_osbydalen,2003,-130
5611170_osbydalen,2004,-156
5611170_osbydalen,2005,-175
5611170_osbydalen,2006,-192
5611170_osbydalen,2007,-213
5611170_osbydalen,2008,-260
5611170_osbydalen,2009,-254
5611170_osbydalen,2010,-272
5611170_osbydalen,2011,-269
5611170_osbydalen,2012,-297
5611170_osbydalen,2013,-324
5611170_osbydalen,2014,-353
5611190_holmviksskogen,2000,-2
5611190_holmviksskogen,2001,-30
5611190_holmviksskogen,2002,-45
5611190_holmviksskogen,2003,-68
5611190_holmviksskogen,2004,-94
5611190_holmviksskogen,2005,-90
5611190_holmviksskogen,2006,-91
5611190_holmviksskogen,2007,-115
5611190_holmviksskogen,2008,-141
5611190_holmviksskogen,2009,-175
5611190_holmviksskogen,2010,-145
5611190_holmviksskogen,2011,-119
5611190_holmviksskogen,2012,-131
5611190_holmviksskogen,2013,-114
5611190_holmviksskogen,2014,-111
5620100_brunn,2000,6
5620100_brunn,2001,-10
5620100_brunn,2002,2
5620100_brunn,2003,17
5620100_brunn,2004,37
5620100_brunn,2005,32
5620100_brunn,2006,40
5620100_brunn,2007,17
5620100_brunn,2008,3
5620100_brunn,2009,-3
5620100_brunn,2010,-12
5620100_brunn,2011,1
5620100_brunn,2012,-12
5620100_brunn,2013,-2
5620100_brunn,2014,10
5620510_okand,2000,236
5620510_okand,2001,376
5620510_okand,2002,390
5620510_okand,2003,408
5620510_okand,2004,405
5620510_okand,2005,427
5620510_okand,2006,429
5620510_okand,2007,428
5620510_okand,2008,418
5620510_okand,2009,422
5620511_norra_ingaro,2010,-24
5620511_norra_ingaro,2011,-18
5620511_norra_ingaro,2012,-5
5620511_norra_ingaro,2013,-30
5620511_norra_ingaro,2014,-45
5620512_sodra_farstalandet,2010,3
5620512_sodra_farstalandet,2011,-3
5620512_sodra_farstalandet,2012,-3
5620512_sodra_farstalandet,2013,3
5620512_sodra_farstalandet,2014,3
5620520_sydvastra_ingaro,2000,19
5620520_sydvastra_ingaro,2001,64
5620520_sydvastra_ingaro,2002,62
5620520_sydvastra_ingaro,2003,99
5620520_sydvastra_ingaro,2004,129
5620520_sydvastra_ingaro,2005,139
5620520_sydvastra_ingaro,2006,192
5620520_sydvastra_ingaro,2007,188
5620520_sydvastra_ingaro,2008,188
5620520_sydvastra_ingaro,2009,202
5620520_sydvastra_ingaro,2010,195
5620520_sydvastra_ingaro,2011,217
5620520_sydvastra_ingaro,2012,256
5620520_sydvastra_ingaro,2013,240
5620520_sydvastra_ingaro,2014,255
5620530_okand,2000,61
5620530_okand,2001,107
5620530_okand,2002,163
5620530_okand,2003,183
5620530_okand,2004,185
5620530_okand,2005,189
5620530_okand,2006,183
5620530_okand,2007,247
5620530_okand,2008,261
5620530_okand,2009,242
5620531_langvik_klacknaset,2010,10
5620531_langvik_klacknaset,2011,-21
5620531_langvik_klacknaset,2012,-9
5620531_langvik_klacknaset,2013,-15
5620531_langvik_klacknaset,2014,-30
5620532_skalsmara,2010,3
5620532_skalsmara,2011,10
5620532_skalsmara,2012,14
5620532_skalsmara,2013,-3
5620532_skalsmara,2014,18
5630110_hemmesta,2000,-10
5630110_hemmesta,2001,-13
5630110_hemmesta,2002,-11
5630110_hemmesta,2003,12
5630110_hemmesta,2004,-4
5630110_hemmesta,2005,-8
5630110_hemmesta,2006,-14
5630110_hemmesta,2007,-19
5630110_hemmesta,2008,-37
5630110_hemmesta,2009,-49
5630110_hemmesta,2010,-61
5630110_hemmesta,2011,-84
5630110_hemmesta,2012,-93
5630110_hemmesta,2013,-70
5630110_hemmesta,2014,-16
5630120_fruvik,2000,11
5630120_fruvik,2001,-7
5630120_fruvik,2002,-21
5630120_fruvik,2003,-43
5630120_fruvik,2004,-22
5630120_fruvik,2005,62
5630120_fruvik,2006,141
5630120_fruvik,2007,228
5630120_fruvik,2008,218
5630120_fruvik,2009,225
5630120_fruvik,2010,210
5630120_fruvik,2011,200
5630120_fruvik,2012,205
5630120_fruvik,2013,180
5630120_fruvik,2014,191
5630130_hemmestahojden,2000,2
5630130_hemmestahojden,2001,8
5630130_hemmestahojden,2002,17
5630130_hemmestahojden,2003,7
5630130_hemmestahojden,2004,32
5630130_hemmestahojden,2005,38
5630130_hemmestahojden,2006,181
5630130_hemmestahojden,2007,211
5630130_hemmestahojden,2008,195
5630130_hemmestahojden,2009,192
5630130_hemmestahojden,2010,219
5630130_hemmestahojden,2011,223
5630130_hemmestahojden,2012,261
5630130_hemmestahojden,2013,236
5630130_hemmestahojden,2014,227
5630200_angsvik,2000,-17
5630200_angsvik,2001,-21
5630200_angsvik,2002,-22
5630200_angsvik,2003,-10
5630200_angsvik,2004,-11
5630200_angsvik,2005,-31
5630200_angsvik,2006,-47
5630200_angsvik,2007,-51
5630200_angsvik,2008,-56
5630200_angsvik,2009,-64
5630200_angsvik,2010,-49
5630200_angsvik,2011,-68
5630200_angsvik,2012,-75
5630200_angsvik,2013,-62
5630200_angsvik,2014,-75
5630300_skeppsdalsstrom,2000,66
5630300_skeppsdalsstrom,2001,139
5630300_skeppsdalsstrom,2002,312
5630300_skeppsdalsstrom,2003,359
5630300_skeppsdalsstrom,2004,597
5630300_skeppsdalsstrom,2005,759
5630300_skeppsdalsstrom,2006,771
5630300_skeppsdalsstrom,2007,815
5630300_skeppsdalsstrom,2008,815
5630300_skeppsdalsstrom,2009,808
5630300_skeppsdalsstrom,2010,778
5630300_skeppsdalsstrom,2011,766
5630300_skeppsdalsstrom,2012,787
5630300_skeppsdalsstrom,2013,783
5630300_skeppsdalsstrom,2014,791
5630400_kopparmora,2000,-7
5630400_kopparmora,2001,-18
5630400_kopparmora,2002,-35
5630400_kopparmora,2003,-54
5630400_kopparmora,2004,-56
5630400_kopparmora,2005,-58
5630400_kopparmora,2006,-72
5630400_kopparmora,2007,-76
5630400_kopparmora,2008,-95
5630400_kopparmora,2009,-129
5630400_kopparmora,2010,-117
5630400_kopparmora,2011,-106
5630400_kopparmora,2012,-126
5630400_kopparmora,2013,-130
5630400_kopparmora,2014,-149
5630510_okand,2000,63
5630510_okand,2001,187
5630510_okand,2002,222
5630510_okand,2003,259
5630510_okand,2004,257
5630510_okand,2005,308
5630510_okand,2006,306
5630510_okand,2007,302
5630510_okand,2008,345
5630510_okand,2009,286
5630511_norra_varmdo,2010,8
5630511_norra_varmdo,2011,-4
5630511_norra_varmdo,2012,16
5630511_norra_varmdo,2013,4
5630511_norra_varmdo,2014,-5
5630512_torsby,2010,15
5630512_torsby,2011,12
5630512_torsby,2012,37
5630512_torsby,2013,23
5630512_torsby,2014,76
5630513_evlinge,2010,-20
5630513_evlinge,2011,10
5630513_evlinge,2012,13
5630513_evlinge,2013,12
5630513_evlinge,2014,7
5630514_saltaro_skarmaro,2010,-5
5630514_saltaro_skarmaro,2011,-25
5630514_saltaro_skarmaro,2012,-41
5630514_saltaro_skarmaro,2013,-43
5630514_saltaro_skarmaro,2014,-34
5630520_okand,2000,30
5630520_okand,2001,88
5630520_okand,2002,89
5630520_okand,2003,79
5630520_okand,2004,85
5630520_okand,2005,87
5630520_okand,2006,96
5630520_okand,2007,125
5630520_okand,2008,136
5630520_okand,2009,119
5630522_stromma,2010,7
5630522_stromma,2011,15
5630522_stromma,2012,12
5630522_stromma,2013,22
5630522_stromma,2014,6
5630523_bullando_alvsala_fagerdala,2010,-30
5630523_bullando_alvsala_fagerdala,2011,-7
5630523_bullando_alvsala_fagerdala,2012,11
5630523_bullando_alvsala_fagerdala,2013,-2
