basomrade,year,cumulative_immigration_surplus_female
5432810_boo_gard,2002,13
5432810_boo_gard,2003,53
5432810_boo_gard,2004,73
5432810_boo_gard,2005,98
5432810_boo_gard,2006,131
5432810_boo_gard,2007,143
5432810_boo_gard,2008,162
5432810_boo_gard,2009,159
5432810_boo_gard,2010,168
5432810_boo_gard,2011,178
5432810_boo_gard,2012,189
5432810_boo_gard,2013,191
5432810_boo_gard,2014,195
5432900_gustavsvik,2000,9
5432900_gustavsvik,2001,18
5432900_gustavsvik,2002,13
5432900_gustavsvik,2003,29
5432900_gustavsvik,2004,33
5432900_gustavsvik,2005,27
5432900_gustavsvik,2006,27
5432900_gustavsvik,2007,22
5432900_gustavsvik,2008,25
5432900_gustavsvik,2009,31
5432900_gustavsvik,2010,22
5432900_gustavsvik,2011,30
5432900_gustavsvik,2012,24
5432900_gustavsvik,2013,29
5432900_gustavsvik,2014,24
5511000_vastra_trollbacken,2000,26
5511000_vastra_trollbacken,2001,19
5511000_vastra_trollbacken,2002,10
5511000_vastra_trollbacken,2003,27
5511000_vastra_trollbacken,2004,17
5511000_vastra_trollbacken,2005,23
5511000_vastra_trollbacken,2006,58
5511000_vastra_trollbacken,2007,73
5511000_vastra_trollbacken,2008,134
5511000_vastra_trollbacken,2009,127
5511000_vastra_trollbacken,2010,133
5511000_vastra_trollbacken,2011,118
5511000_vastra_trollbacken,2012,139
5511000_vastra_trollbacken,2013,173
5511000_vastra_trollbacken,2014,175
5511120_centrala_trollbacken,2000,-15
5511120_centrala_trollbacken,2001,-28
5511120_centrala_trollbacken,2002,-30
5511120_centrala_trollbacken,2003,-20
5511120_centrala_trollbacken,2004,-27
5511120_centrala_trollbacken,2005,-29
5511120_centrala_trollbacken,2006,-17
5511120_centrala_trollbacken,2007,-25
5511120_centrala_trollbacken,2008,-29
5511120_centrala_trollbacken,2009,-28
5511120_centrala_trollbacken,2010,-27
5511120_centrala_trollbacken,2011,-17
5511120_centrala_trollbacken,2012,-22
5511120_centrala_trollbacken,2013,-11
5511120_centrala_trollbacken,2014,-23
5511130_sodergarden,2000,25
5511130_sodergarden,2001,33
5511130_sodergarden,2002,24
5511130_sodergarden,2003,30
5511130_sodergarden,2004,31
5511130_sodergarden,2005,28
5511130_sodergarden,2006,18
5511130_sodergarden,2007,8
5511130_sodergarden,2008,-4
5511130_sodergarden,2009,-4
5511130_sodergarden,2010,3
5511130_sodergarden,2011,-24
5511130_sodergarden,2012,-17
5511130_sodergarden,2013,8
5511130_sodergarden,2014,14
5511140_skalsatra,2000,-8
5511140_skalsatra,2001,-10
5511140_skalsatra,2002,-5
5511140_skalsatra,2003,-14
5511140_skalsatra,2004,-25
5511140_skalsatra,2005,-36
5511140_skalsatra,2006,-38
5511140_skalsatra,2007,1
5511140_skalsatra,2008,-31
5511140_skalsatra,2009,-49
5511140_skalsatra,2010,-36
5511140_skalsatra,2011,-49
5511140_skalsatra,2012,-45
5511140_skalsatra,2013,-46
5511140_skalsatra,2014,-54
5511150_norra_hanviken,2000,0
5511150_norra_hanviken,2001,-3
5511150_norra_hanviken,2002,-23
5511150_norra_hanviken,2003,-23
5511150_norra_hanviken,2004,-30
5511150_norra_hanviken,2005,-27
5511150_norra_hanviken,2006,-11
5511150_norra_hanviken,2007,-33
5511150_norra_hanviken,2008,-51
5511150_norra_hanviken,2009,-58
5511150_norra_hanviken,2010,-64
5511150_norra_hanviken,2011,-67
5511150_norra_hanviken,2012,-56
5511150_norra_hanviken,2013,-88
5511150_norra_hanviken,2014,-76
5511160_sodra_hanviken,2000,12
5511160_sodra_hanviken,2001,24
5511160_sodra_hanviken,2002,19
5511160_sodra_hanviken,2003,18
5511160_sodra_hanviken,2004,10
5511160_sodra_hanviken,2005,6
5511160_sodra_hanviken,2006,12
5511160_sodra_hanviken,2007,21
5511160_sodra_hanviken,2008,26
5511160_sodra_hanviken,2009,23
5511160_sodra_hanviken,2010,15
5511160_sodra_hanviken,2011,5
5511160_sodra_hanviken,2012,2
5511160_sodra_hanviken,2013,-2
5511160_sodra_hanviken,2014,14
5512010_norra_lindalen,2000,-8
5512010_norra_lindalen,2001,5
5512010_norra_lindalen,2002,5
5512010_norra_lindalen,2003,-7
5512010_norra_lindalen,2004,12
5512010_norra_lindalen,2005,23
5512010_norra_lindalen,2006,29
5512010_norra_lindalen,2007,11
5512010_norra_lindalen,2008,10
5512010_norra_lindalen,2009,16
5512010_norra_lindalen,2010,6
5512010_norra_lindalen,2011,3
5512010_norra_lindalen,2012,-12
5512010_norra_lindalen,2013,4
5512010_norra_lindalen,2014,0
5513010_tyreso_centrum,2000,17
5513010_tyreso_centrum,2001,31
5513010_tyreso_centrum,2002,50
5513010_tyreso_centrum,2003,61
5513010_tyreso_centrum,2004,77
5513010_tyreso_centrum,2005,101
5513010_tyreso_centrum,2006,106
5513010_tyreso_centrum,2007,126
5513010_tyreso_centrum,2008,145
5513010_tyreso_centrum,2009,155
5513010_tyreso_centrum,2010,168
5513010_tyreso_centrum,2011,185
5513010_tyreso_centrum,2012,263
5513010_tyreso_centrum,2013,283
5513010_tyreso_centrum,2014,301
5513020_simvagen,2000,-3
5513020_simvagen,2001,9
5513020_simvagen,2002,13
5513020_simvagen,2003,9
5513020_simvagen,2004,7
5513020_simvagen,2005,20
5513020_simvagen,2006,18
5513020_simvagen,2007,34
5513020_simvagen,2008,37
5513020_simvagen,2009,46
5513020_simvagen,2010,43
5513020_simvagen,2011,56
5513020_simvagen,2012,48
5513020_simvagen,2013,57
5513020_simvagen,2014,52
5513110_granitvagen,2000,-10
5513110_granitvagen,2001,-8
5513110_granitvagen,2002,-34
5513110_granitvagen,2003,-37
5513110_granitvagen,2004,-64
5513110_granitvagen,2005,-83
5513110_granitvagen,2006,-101
5513110_granitvagen,2007,-100
5513110_granitvagen,2008,-113
5513110_granitvagen,2009,-122
5513110_granitvagen,2010,-135
5513110_granitvagen,2011,-160
5513110_granitvagen,2012,-161
5513110_granitvagen,2013,-168
5513110_granitvagen,2014,-167
5513120_pluggvagen,2000,5
5513120_pluggvagen,2001,17
5513120_pluggvagen,2002,17
5513120_pluggvagen,2003,4
5513120_pluggvagen,2004,-11
5513120_pluggvagen,2005,-16
5513120_pluggvagen,2006,-12
5513120_pluggvagen,2007,-30
5513120_pluggvagen,2008,-34
5513120_pluggvagen,2009,-28
5513120_pluggvagen,2010,-24
5513120_pluggvagen,2011,-26
5513120_pluggvagen,2012,-33
5513120_pluggvagen,2013,-42
5513120_pluggvagen,2014,-41
5513140_mellanbergsvagen,2000,-17
5513140_mellanbergsvagen,2001,-48
5513140_mellanbergsvagen,2002,-69
5513140_mellanbergsvagen,2003,-98
5513140_mellanbergsvagen,2004,-122
5513140_mellanbergsvagen,2005,-139
5513140_mellanbergsvagen,2006,-171
5513140_mellanbergsvagen,2007,-179
5513140_mellanbergsvagen,2008,-252
5513140_mellanbergsvagen,2009,-271
5513140_mellanbergsvagen,2010,-269
5513140_mellanbergsvagen,2011,-289
5513140_mellanbergsvagen,2012,-294
5513140_mellanbergsvagen,2013,-314
5513140_mellanbergsvagen,2014,-326
5513150_granangsringen,2000,-3
5513150_granangsringen,2001,5
5513150_granangsringen,2002,-5
5513150_granangsringen,2003,-42
5513150_granangsringen,2004,-59
5513150_granangsringen,2005,-116
5513150_granangsringen,2006,-175
5513150_granangsringen,2007,-185
5513150_granangsringen,2008,-226
5513150_granangsringen,2009,-254
5513150_granangsringen,2010,-273
5513150_granangsringen,2011,-264
5513150_granangsringen,2012,-299
5513150_granangsringen,2013,-314
5513150_granangsringen,2014,-317
5513160_vastra_farmarstigen,2000,-1
5513160_vastra_farmarstigen,2001,-25
5513160_vastra_farmarstigen,2002,-31
5513160_vastra_farmarstigen,2003,15
5513160_vastra_farmarstigen,2004,13
5513160_vastra_farmarstigen,2005,8
5513160_vastra_farmarstigen,2006,11
5513160_vastra_farmarstigen,2007,1
5513160_vastra_farmarstigen,2008,-12
5513160_vastra_farmarstigen,2009,-28
5513160_vastra_farmarstigen,2010,-23
5513160_vastra_farmarstigen,2011,48
5513160_vastra_farmarstigen,2012,45
5513160_vastra_farmarstigen,2013,37
5513160_vastra_farmarstigen,2014,43
5513170_ostra_farmarstigen,2000,-6
5513170_ostra_farmarstigen,2001,-19
5513170_ostra_farmarstigen,2002,-27
5513170_ostra_farmarstigen,2003,-34
5513170_ostra_farmarstigen,2004,-43
5513170_ostra_farmarstigen,2005,-47
5513170_ostra_farmarstigen,2006,-58
5513170_ostra_farmarstigen,2007,-85
5513170_ostra_farmarstigen,2008,-91
5513170_ostra_farmarstigen,2009,-126
5513170_ostra_farmarstigen,2010,-125
5513170_ostra_farmarstigen,2011,-141
5513170_ostra_farmarstigen,2012,-131
5513170_ostra_farmarstigen,2013,-128
5513170_ostra_farmarstigen,2014,-129
5513210_ostra_bollmora,2000,-18
5513210_ostra_bollmora,2001,-30
5513210_ostra_bollmora,2002,-34
5513210_ostra_bollmora,2003,-45
5513210_ostra_bollmora,2004,-51
5513210_ostra_bollmora,2005,-53
5513210_ostra_bollmora,2006,-52
5513210_ostra_bollmora,2007,-29
5513210_ostra_bollmora,2008,-36
5513210_ostra_bollmora,2009,-51
5513210_ostra_bollmora,2010,-41
5513210_ostra_bollmora,2011,-42
5513210_ostra_bollmora,2012,-33
5513210_ostra_bollmora,2013,-29
5513210_ostra_bollmora,2014,99
5513220_bondevagen,2000,-9
5513220_bondevagen,2001,-4
5513220_bondevagen,2002,-6
5513220_bondevagen,2003,-3
5513220_bondevagen,2004,-2
5513220_bondevagen,2005,2
5513220_bondevagen,2006,-3
5513220_bondevagen,2007,2
5513220_bondevagen,2008,1
5513220_bondevagen,2009,-2
5513220_bondevagen,2010,-13
5513220_bondevagen,2011,-8
5513220_bondevagen,2012,-13
5513220_bondevagen,2013,-21
5513220_bondevagen,2014,-20
5513310_norra_bollmora,2000,-9
5513310_norra_bollmora,2001,-14
5513310_norra_bollmora,2002,-28
5513310_norra_bollmora,2003,-41
5513310_norra_bollmora,2004,-61
5513310_norra_bollmora,2005,-51
5513310_norra_bollmora,2006,-43
5513310_norra_bollmora,2007,-61
5513310_norra_bollmora,2008,-19
5513310_norra_bollmora,2009,-31
5513310_norra_bollmora,2010,-27
5513310_norra_bollmora,2011,-29
5513310_norra_bollmora,2012,-44
5513310_norra_bollmora,2013,28
5513310_norra_bollmora,2014,59
5513330_vastra_fardala,2000,1
5513330_vastra_fardala,2001,-7
5513330_vastra_fardala,2002,-16
5513330_vastra_fardala,2003,-11
5513330_vastra_fardala,2004,-1
5513330_vastra_fardala,2005,2
5513330_vastra_fardala,2006,1
5513330_vastra_fardala,2007,-6
5513330_vastra_fardala,2008,-13
5513330_vastra_fardala,2009,-6
5513330_vastra_fardala,2010,0
5513330_vastra_fardala,2011,-9
5513330_vastra_fardala,2012,-13
5513330_vastra_fardala,2013,-19
5513330_vastra_fardala,2014,-8
5513410_fardala,2000,5
5513410_fardala,2001,4
5513410_fardala,2002,-1
5513410_fardala,2003,-5
5513410_fardala,2004,7
5513410_fardala,2005,5
5513410_fardala,2006,7
5513410_fardala,2007,12
5513410_fardala,2008,10
5513410_fardala,2009,7
5513410_fardala,2010,10
5513410_fardala,2011,19
5513410_fardala,2012,21
5513410_fardala,2013,27
5513410_fardala,2014,28
5514000_krusboda,2000,-25
5514000_krusboda,2001,-57
5514000_krusboda,2002,-97
5514000_krusboda,2003,-118
5514000_krusboda,2004,-134
5514000_krusboda,2005,-162
5514000_krusboda,2006,-143
5514000_krusboda,2007,-140
5514000_krusboda,2008,-160
5514000_krusboda,2009,-150
5514000_krusboda,2010,-190
5514000_krusboda,2011,-196
5514000_krusboda,2012,-215
5514000_krusboda,2013,-261
5514000_krusboda,2014,-265
5515010_oringe,2000,-2
5515010_oringe,2001,-17
5515010_oringe,2002,-21
5515010_oringe,2003,-46
5515010_oringe,2004,-64
5515010_oringe,2005,-67
5515010_oringe,2006,-75
5515010_oringe,2007,-80
5515010_oringe,2008,-114
5515010_oringe,2009,-143
5515010_oringe,2010,-164
5515010_oringe,2011,-165
5515010_oringe,2012,-171
5515010_oringe,2013,-181
5515010_oringe,2014,-212
5515120_okand,2000,49
5515120_okand,2001,97
5515120_okand,2002,168
5515120_okand,2003,232
5515120_okand,2004,340
5515120_okand,2005,445
5515120_okand,2006,446
5515120_okand,2007,495
5515120_okand,2008,544
5515120_okand,2009,540
5515121_strand_norr,2010,42
5515121_strand_norr,2011,55
5515121_strand_norr,2012,124
5515121_strand_norr,2013,161
5515121_strand_norr,2014,294
5515122_tyreso_strand_centrum,2010,-31
5515122_tyreso_strand_centrum,2011,-20
5515122_tyreso_strand_centrum,2012,-26
5515122_tyreso_strand_centrum,2013,14
5515122_tyreso_strand_centrum,2014,20
5515123_strand_syd_gimmersta,2010,-6
5515123_strand_syd_gimmersta,2011,1
5515123_strand_syd_gimmersta,2012,-17
5515123_strand_syd_gimmersta,2013,-34
5515123_strand_syd_gimmersta,2014,-47
5515210_okand,2000,-1
5515210_okand,2001,8
5515210_okand,2002,33
5515210_okand,2003,29
5515210_okand,2004,35
5515210_okand,2005,53
5515210_okand,2006,72
5515210_okand,2007,78
5515210_okand,2008,83
5515210_okand,2009,89
5515212_raksta_solberga_bergholm,2010,-13
5515212_raksta_solberga_bergholm,2011,-25
5515212_raksta_solberga_bergholm,2012,-42
5515212_raksta_solberga_bergholm,2013,-38
5515212_raksta_solberga_bergholm,2014,-48
5515220_okand,2000,17
5515220_okand,2001,50
5515220_okand,2002,61
5515220_okand,2003,106
5515220_okand,2004,110
5515220_okand,2005,98
5515220_okand,2006,108
5515220_okand,2007,96
5515220_okand,2008,101
5515220_okand,2009,88
5515221_inre_brevik,2010,1
5515221_inre_brevik,2011,9
5515221_inre_brevik,2012,15
5515221_inre_brevik,2013,-6
5515221_inre_brevik,2014,8
5515222_yttre_brevik,2010,2
5515222_yttre_brevik,2011,2
5515222_yttre_brevik,2012,0
5515222_yttre_brevik,2013,0
5515222_yttre_brevik,2014,5
5610200_mortnas,2000,12
5610200_mortnas,2001,30
5610200_mortnas,2002,53
5610200_mortnas,2003,63
5610200_mortnas,2004,65
5610200_mortnas,2005,87
5610200_mortnas,2006,81
5610200_mortnas,2007,76
5610200_mortnas,2008,88
5610200_mortnas,2009,103
5610200_mortnas,2010,114
5610200_mortnas,2011,160
5610200_mortnas,2012,175
5610200_mortnas,2013,224
5610200_mortnas,2014,319
5610500_okand,2000,-2
5610500_okand,2001,-2
5610500_okand,2002,-6
5610500_okand,2003,-4
5610500_okand,2004,-2
5610500_okand,2005,8
5610500_okand,2006,-1
5610500_okand,2007,9
5610500_okand,2008,10
5610500_okand,2009,-2
5610501_gustavsbergs_glesbygd,2010,10
5610501_gustavsbergs_glesbygd,2011,25
5610501_gustavsbergs_glesbygd,2012,27
5610501_gustavsbergs_glesbygd,2013,27
5610501_gustavsbergs_glesbygd,2014,15
5610502_gustavsbergs_glesbygd_v,2010,12
5610502_gustavsbergs_glesbygd_v,2011,43
5610502_gustavsbergs_glesbygd_v,2012,49
5610502_gustavsbergs_glesbygd_v,2013,49
5610502_gustavsbergs_glesbygd_v,2014,49
5611110_munkmora,2000,16
5611110_munkmora,2001,2
5611110_munkmora,2002,-5
5611110_munkmora,2003,-45
5611110_munkmora,2004,-41
5611110_munkmora,2005,-59
5611110_munkmora,2006,-71
5611110_munkmora,2007,-93
5611110_munkmora,2008,-97
5611110_munkmora,2009,-109
5611110_munkmora,2010,-129
5611110_munkmora,2011,-140
5611110_munkmora,2012,-166
5611110_munkmora,2013,-171
5611110_munkmora,2014,-167
5611120_lugnet_flerbostadshus,2000,5
5611120_lugnet_flerbostadshus,2001,10
5611120_lugnet_flerbostadshus,2002,8
5611120_lugnet_flerbostadshus,2003,-3
5611120_lugnet_flerbostadshus,2004,4
5611120_lugnet_flerbostadshus,2005,-6
5611120_lugnet_flerbostadshus,2006,24
5611120_lugnet_flerbostadshus,2007,17
5611120_lugnet_flerbostadshus,2008,13
5611120_lugnet_flerbostadshus,2009,13
5611120_lugnet_flerbostadshus,2010,30
5611120_lugnet_flerbostadshus,2011,33
5611120_lugnet_flerbostadshus,2012,40
5611120_lugnet_flerbostadshus,2013,43
5611120_lugnet_flerbostadshus,2014,49
5611130_lugnet_smahus,2000,12
5611130_lugnet_smahus,2001,9
5611130_lugnet_smahus,2002,-10
5611130_lugnet_smahus,2003,-25
5611130_lugnet_smahus,2004,-14
5611130_lugnet_smahus,2005,-24
5611130_lugnet_smahus,2006,-31
5611130_lugnet_smahus,2007,-45
5611130_lugnet_smahus,2008,-32
5611130_lugnet_smahus,2009,-23
5611130_lugnet_smahus,2010,-7
5611130_lugnet_smahus,2011,-11
5611130_lugnet_smahus,2012,-17
5611130_lugnet_smahus,2013,-33
5611130_lugnet_smahus,2014,-31
5611140_hojdhagen,2000,-1
5611140_hojdhagen,2001,-11
5611140_hojdhagen,2002,-15
5611140_hojdhagen,2003,-2
5611140_hojdhagen,2004,-30
5611140_hojdhagen,2005,-31
5611140_hojdhagen,2006,-25
5611140_hojdhagen,2007,-10
5611140_hojdhagen,2008,-14
5611140_hojdhagen,2009,3
5611140_hojdhagen,2010,55
5611140_hojdhagen,2011,101
5611140_hojdhagen,2012,127
5611140_hojdhagen,2013,167
5611140_hojdhagen,2014,182
5611150_okand,2000,59
5611150_okand,2001,115
5611150_okand,2002,113
5611150_okand,2003,156
5611150_okand,2004,322
5611150_okand,2005,509
5611150_okand,2006,604
5611150_okand,2007,839
5611150_okand,2008,945
5611150_okand,2009,1028
5611151_sodra_gustavsberg,2010,-12
5611151_sodra_gustavsberg,2011,7
5611151_sodra_gustavsberg,2012,-5
5611151_sodra_gustavsberg,2013,44
5611151_sodra_gustavsberg,2014,60
5611152_hasthagen,2010,25
5611152_hasthagen,2011,73
5611152_hasthagen,2012,96
5611152_hasthagen,2013,93
5611152_hasthagen,2014,156
5611160_osby_grind,2000,-20
5611160_osby_grind,2001,-21
5611160_osby_grind,2002,-24
5611160_osby_grind,2003,-25
5611160_osby_grind,2004,-28
5611160_osby_grind,2005,-36
5611160_osby_grind,2006,-38
5611160_osby_grind,2007,-36
5611160_osby_grind,2008,-36
5611160_osby_grind,2009,-41
5611160_osby_grind,2010,-45
5611160_osby_grind,2011,-43
5611160_osby_grind,2012,-55
5611160_osby_grind,2013,-65
5611160_osby_grind,2014,-59
5611170_osbydalen,2000,4
5611170_osbydalen,2001,-28
5611170_osbydalen,2002,-59
5611170_osbydalen,2003,-83
5611170_osbydalen,2004,-97
5611170_osbydalen,2005,-105
5611170_osbydalen,2006,-114
5611170_osbydalen,2007,-126
5611170_osbydalen,2008,-146
5611170_osbydalen,2009,-144
5611170_osbydalen,2010,-145
5611170_osbydalen,2011,-137
5611170_osbydalen,2012,-150
5611170_osbydalen,2013,-155
5611170_osbydalen,2014,-184
5611190_holmviksskogen,2000,-8
5611190_holmviksskogen,2001,-22
5611190_holmviksskogen,2002,-29
5611190_holmviksskogen,2003,-48
5611190_holmviksskogen,2004,-57
5611190_holmviksskogen,2005,-51
5611190_holmviksskogen,2006,-52
5611190_holmviksskogen,2007,-64
5611190_holmviksskogen,2008,-80
5611190_holmviksskogen,2009,-101
5611190_holmviksskogen,2010,-88
5611190_holmviksskogen,2011,-77
5611190_holmviksskogen,2012,-76
5611190_holmviksskogen,2013,-70
5611190_holmviksskogen,2014,-67
5620100_brunn,2000,2
5620100_brunn,2001,-3
5620100_brunn,2002,9
5620100_brunn,2003,15
5620100_brunn,2004,28
5620100_brunn,2005,25
5620100_brunn,2006,28
5620100_brunn,2007,14
5620100_brunn,2008,4
5620100_brunn,2009,-6
5620100_brunn,2010,-14
5620100_brunn,2011,-18
5620100_brunn,2012,-22
5620100_brunn,2013,-13
5620100_brunn,2014,-4
5620510_okand,2000,116
5620510_okand,2001,190
5620510_okand,2002,197
5620510_okand,2003,200
5620510_okand,2004,190
5620510_okand,2005,189
5620510_okand,2006,182
5620510_okand,2007,185
5620510_okand,2008,187
5620510_okand,2009,193
5620511_norra_ingaro,2010,-25
5620511_norra_ingaro,2011,-25
5620511_norra_ingaro,2012,-16
5620511_norra_ingaro,2013,-20
5620511_norra_ingaro,2014,-35
5620512_sodra_farstalandet,2010,2
5620512_sodra_farstalandet,2011,0
5620512_sodra_farstalandet,2012,0
5620512_sodra_farstalandet,2013,3
5620512_sodra_farstalandet,2014,3
5620520_sydvastra_ingaro,2000,13
5620520_sydvastra_ingaro,2001,39
5620520_sydvastra_ingaro,2002,39
5620520_sydvastra_ingaro,2003,59
5620520_sydvastra_ingaro,2004,68
5620520_sydvastra_ingaro,2005,78
5620520_sydvastra_ingaro,2006,98
5620520_sydvastra_ingaro,2007,94
5620520_sydvastra_ingaro,2008,98
5620520_sydvastra_ingaro,2009,113
5620520_sydvastra_ingaro,2010,114
5620520_sydvastra_ingaro,2011,117
5620520_sydvastra_ingaro,2012,140
5620520_sydvastra_ingaro,2013,122
5620520_sydvastra_ingaro,2014,127
5620530_okand,2000,17
5620530_okand,2001,32
5620530_okand,2002,68
5620530_okand,2003,83
5620530_okand,2004,87
5620530_okand,2005,81
5620530_okand,2006,82
5620530_okand,2007,99
5620530_okand,2008,103
5620530_okand,2009,91
5620531_langvik_klacknaset,2010,11
5620531_langvik_klacknaset,2011,-5
5620531_langvik_klacknaset,2012,5
5620531_langvik_klacknaset,2013,2
5620531_langvik_klacknaset,2014,-1
5620532_skalsmara,2010,-6
5620532_skalsmara,2011,13
5620532_skalsmara,2012,12
5620532_skalsmara,2013,7
5620532_skalsmara,2014,14
5630110_hemmesta,2000,-1
5630110_hemmesta,2001,-7
5630110_hemmesta,2002,3
5630110_hemmesta,2003,13
5630110_hemmesta,2004,7
5630110_hemmesta,2005,-1
5630110_hemmesta,2006,2
5630110_hemmesta,2007,-23
5630110_hemmesta,2008,-33
5630110_hemmesta,2009,-39
5630110_hemmesta,2010,-42
5630110_hemmesta,2011,-51
5630110_hemmesta,2012,-60
5630110_hemmesta,2013,-46
5630110_hemmesta,2014,-18
5630120_fruvik,2000,6
5630120_fruvik,2001,-8
5630120_fruvik,2002,-26
5630120_fruvik,2003,-39
5630120_fruvik,2004,-38
5630120_fruvik,2005,6
5630120_fruvik,2006,39
5630120_fruvik,2007,83
5630120_fruvik,2008,81
5630120_fruvik,2009,84
5630120_fruvik,2010,72
5630120_fruvik,2011,74
5630120_fruvik,2012,81
5630120_fruvik,2013,68
5630120_fruvik,2014,81
5630130_hemmestahojden,2000,1
5630130_hemmestahojden,2001,6
5630130_hemmestahojden,2002,10
5630130_hemmestahojden,2003,7
5630130_hemmestahojden,2004,17
5630130_hemmestahojden,2005,16
5630130_hemmestahojden,2006,88
5630130_hemmestahojden,2007,100
5630130_hemmestahojden,2008,97
5630130_hemmestahojden,2009,99
5630130_hemmestahojden,2010,114
5630130_hemmestahojden,2011,116
5630130_hemmestahojden,2012,127
5630130_hemmestahojden,2013,113
5630130_hemmestahojden,2014,110
5630200_angsvik,2000,-6
5630200_angsvik,2001,-10
5630200_angsvik,2002,-15
5630200_angsvik,2003,-7
5630200_angsvik,2004,-9
5630200_angsvik,2005,-13
5630200_angsvik,2006,-26
5630200_angsvik,2007,-29
5630200_angsvik,2008,-31
5630200_angsvik,2009,-34
5630200_angsvik,2010,-25
5630200_angsvik,2011,-40
5630200_angsvik,2012,-40
5630200_angsvik,2013,-35
5630200_angsvik,2014,-46
5630300_skeppsdalsstrom,2000,43
5630300_skeppsdalsstrom,2001,83
