basomrade,year,higher_education_min_3_years_percent_of_population_aged_25_64
4311730_tynningo,2011,0.23256
4311730_tynningo,2012,0.25
4311730_tynningo,2013,0.28141
4311730_tynningo,2014,0.28272
4311810_rindo_centrum,2000,0.2293
4311810_rindo_centrum,2001,0.23442
4311810_rindo_centrum,2002,0.27273
4311810_rindo_centrum,2003,0.27941
4311810_rindo_centrum,2004,0.28107
4311810_rindo_centrum,2005,0.28829
4311810_rindo_centrum,2006,0.29846
4311810_rindo_centrum,2007,0.31481
4311810_rindo_centrum,2008,0.32
4311810_rindo_centrum,2009,0.31353
4311810_rindo_centrum,2010,0.31757
4311810_rindo_centrum,2011,0.32203
4311810_rindo_centrum,2012,0.31164
4311810_rindo_centrum,2013,0.29452
4311810_rindo_centrum,2014,0.30847
4311820_rindo,2000,0.18593
4311820_rindo,2001,0.17588
4311820_rindo,2002,0.2
4311820_rindo,2003,0.21918
4311820_rindo,2004,0.22488
4311820_rindo,2005,0.20909
4311820_rindo,2006,0.22271
4311820_rindo,2007,0.2243
4311820_rindo,2008,0.23982
4311820_rindo,2009,0.25121
4311820_rindo,2010,0.26263
4311820_rindo,2011,0.27041
4311820_rindo,2012,0.24479
4311820_rindo,2013,0.265
4311820_rindo,2014,0.25907
4311830_skarpo,2000,0.31013
4311830_skarpo,2001,0.34302
4311830_skarpo,2002,0.35882
4311830_skarpo,2003,0.3494
4311830_skarpo,2004,0.3432
4311830_skarpo,2005,0.35542
4311830_skarpo,2006,0.37952
4311830_skarpo,2007,0.36145
4311830_skarpo,2008,0.35
4311830_skarpo,2009,0.3743
4311830_skarpo,2010,0.35326
4311830_skarpo,2011,0.37714
4311830_skarpo,2012,0.3642
4311830_skarpo,2013,0.3268
4311830_skarpo,2014,0.34
6110310_norrtalje_centrum,2000,0.17632
6110310_norrtalje_centrum,2001,0.19895
6110310_norrtalje_centrum,2002,0.20054
6110310_norrtalje_centrum,2003,0.18617
6110310_norrtalje_centrum,2004,0.17539
6110310_norrtalje_centrum,2005,0.19137
6110310_norrtalje_centrum,2006,0.2108
6110310_norrtalje_centrum,2007,0.21282
6110310_norrtalje_centrum,2008,0.21117
6110310_norrtalje_centrum,2009,0.22319
6110310_norrtalje_centrum,2010,0.19523
6110310_norrtalje_centrum,2011,0.18736
6110310_norrtalje_centrum,2012,0.19715
6110310_norrtalje_centrum,2013,0.194
6110310_norrtalje_centrum,2014,0.22096
6110320_fagelsangen,2000,0.16794
6110320_fagelsangen,2001,0.17839
6110320_fagelsangen,2002,0.16881
6110320_fagelsangen,2003,0.16623
6110320_fagelsangen,2004,0.17361
6110320_fagelsangen,2005,0.17932
6110320_fagelsangen,2006,0.18193
6110320_fagelsangen,2007,0.18633
6110320_fagelsangen,2008,0.18995
6110320_fagelsangen,2009,0.19452
6110320_fagelsangen,2010,0.20093
6110320_fagelsangen,2011,0.20412
6110320_fagelsangen,2012,0.20819
6110320_fagelsangen,2013,0.21655
6110320_fagelsangen,2014,0.21344
6110330_vastra_rodenstaden,2000,0.07916
6110330_vastra_rodenstaden,2001,0.07994
6110330_vastra_rodenstaden,2002,0.09202
6110330_vastra_rodenstaden,2003,0.0983
6110330_vastra_rodenstaden,2004,0.09845
6110330_vastra_rodenstaden,2005,0.11592
6110330_vastra_rodenstaden,2006,0.11343
6110330_vastra_rodenstaden,2007,0.11102
6110330_vastra_rodenstaden,2008,0.11138
6110330_vastra_rodenstaden,2009,0.11129
6110330_vastra_rodenstaden,2010,0.11461
6110330_vastra_rodenstaden,2011,0.12332
6110330_vastra_rodenstaden,2012,0.12386
6110330_vastra_rodenstaden,2013,0.12245
6110330_vastra_rodenstaden,2014,0.11856
6110340_ostra_rodenstaden,2000,0.14506
6110340_ostra_rodenstaden,2001,0.14506
6110340_ostra_rodenstaden,2002,0.15576
6110340_ostra_rodenstaden,2003,0.15974
6110340_ostra_rodenstaden,2004,0.15113
6110340_ostra_rodenstaden,2005,0.16879
6110340_ostra_rodenstaden,2006,0.19881
6110340_ostra_rodenstaden,2007,0.1988
6110340_ostra_rodenstaden,2008,0.2069
6110340_ostra_rodenstaden,2009,0.19841
6110340_ostra_rodenstaden,2010,0.192
6110340_ostra_rodenstaden,2011,0.19241
6110340_ostra_rodenstaden,2012,0.20918
6110340_ostra_rodenstaden,2013,0.2
6110340_ostra_rodenstaden,2014,0.19903
6110350_norgegardet,2000,0.07664
6110350_norgegardet,2001,0.0874
6110350_norgegardet,2002,0.09813
6110350_norgegardet,2003,0.11495
6110350_norgegardet,2004,0.12416
6110350_norgegardet,2005,0.12729
6110350_norgegardet,2006,0.12945
6110350_norgegardet,2007,0.1303
6110350_norgegardet,2008,0.12853
6110350_norgegardet,2009,0.13048
6110350_norgegardet,2010,0.12923
6110350_norgegardet,2011,0.11979
6110350_norgegardet,2012,0.12
6110350_norgegardet,2013,0.12744
6110350_norgegardet,2014,0.12588
6110360_roslagsstaden,2000,0.14564
6110360_roslagsstaden,2001,0.1382
6110360_roslagsstaden,2002,0.15489
6110360_roslagsstaden,2003,0.15289
6110360_roslagsstaden,2004,0.14444
6110360_roslagsstaden,2005,0.1485
6110360_roslagsstaden,2006,0.14799
6110360_roslagsstaden,2007,0.15553
6110360_roslagsstaden,2008,0.16074
6110360_roslagsstaden,2009,0.16343
6110360_roslagsstaden,2010,0.17589
6110360_roslagsstaden,2011,0.19188
6110360_roslagsstaden,2012,0.18044
6110360_roslagsstaden,2013,0.17445
6110360_roslagsstaden,2014,0.17348
6110410_grossgardet,2000,0.13317
6110410_grossgardet,2001,0.15295
6110410_grossgardet,2002,0.17633
6110410_grossgardet,2003,0.18623
6110410_grossgardet,2004,0.19619
6110410_grossgardet,2005,0.2042
6110410_grossgardet,2006,0.19278
6110410_grossgardet,2007,0.1956
6110410_grossgardet,2008,0.18595
6110410_grossgardet,2009,0.18367
6110410_grossgardet,2010,0.19436
6110410_grossgardet,2011,0.20445
6110410_grossgardet,2012,0.21487
6110410_grossgardet,2013,0.23598
6110410_grossgardet,2014,0.22809
6110430_sodra_bergen,2000,0.1138
6110430_sodra_bergen,2001,0.12903
6110430_sodra_bergen,2002,0.14516
6110430_sodra_bergen,2003,0.14969
6110430_sodra_bergen,2004,0.14791
6110430_sodra_bergen,2005,0.13983
6110430_sodra_bergen,2006,0.13568
6110430_sodra_bergen,2007,0.14106
6110430_sodra_bergen,2008,0.15025
6110430_sodra_bergen,2009,0.14801
6110430_sodra_bergen,2010,0.16478
6110430_sodra_bergen,2011,0.17
6110430_sodra_bergen,2012,0.19198
6110430_sodra_bergen,2013,0.17967
6110430_sodra_bergen,2014,0.17759
6110440_vastra_kvisthamra,2000,0.0989
6110440_vastra_kvisthamra,2001,0.1087
6110440_vastra_kvisthamra,2002,0.11224
6110440_vastra_kvisthamra,2003,0.14141
6110440_vastra_kvisthamra,2004,0.19588
6110440_vastra_kvisthamra,2005,0.17526
6110440_vastra_kvisthamra,2006,0.16304
6110440_vastra_kvisthamra,2007,0.13953
6110440_vastra_kvisthamra,2008,0.16867
6110440_vastra_kvisthamra,2009,0.1875
6110440_vastra_kvisthamra,2010,0.16279
6110440_vastra_kvisthamra,2011,0.14607
6110440_vastra_kvisthamra,2012,0.13483
6110440_vastra_kvisthamra,2013,0.10127
6110440_vastra_kvisthamra,2014,0.15909
6110450_kvisthamra,2000,0.25616
6110450_kvisthamra,2001,0.25826
6110450_kvisthamra,2002,0.27
6110450_kvisthamra,2003,0.27317
6110450_kvisthamra,2004,0.28218
6110450_kvisthamra,2005,0.29208
6110450_kvisthamra,2006,0.29924
6110450_kvisthamra,2007,0.30693
6110450_kvisthamra,2008,0.30086
6110450_kvisthamra,2009,0.29607
6110450_kvisthamra,2010,0.2843
6110450_kvisthamra,2011,0.2925
6110450_kvisthamra,2012,0.28589
6110450_kvisthamra,2013,0.29672
6110450_kvisthamra,2014,0.27975
6121000_malsta_forsamling,2000,0.12195
6121000_malsta_forsamling,2001,0.14634
6121000_malsta_forsamling,2002,0.14286
6121000_malsta_forsamling,2003,0.14504
6121000_malsta_forsamling,2004,0.14194
6121000_malsta_forsamling,2005,0.1519
6121000_malsta_forsamling,2006,0.15882
6121000_malsta_forsamling,2007,0.13889
6121000_malsta_forsamling,2008,0.15591
6121000_malsta_forsamling,2009,0.15578
6121000_malsta_forsamling,2010,0.15764
6121000_malsta_forsamling,2011,0.1561
6121000_malsta_forsamling,2012,0.15421
6121000_malsta_forsamling,2013,0.16667
6121000_malsta_forsamling,2014,0.1629
6122000_loharads_forsamling,2000,0.08451
6122000_loharads_forsamling,2001,0.08997
6122000_loharads_forsamling,2002,0.09247
6122000_loharads_forsamling,2003,0.09302
6122000_loharads_forsamling,2004,0.10204
6122000_loharads_forsamling,2005,0.11644
6122000_loharads_forsamling,2006,0.13
6122000_loharads_forsamling,2007,0.13514
6122000_loharads_forsamling,2008,0.12542
6122000_loharads_forsamling,2009,0.11458
6122000_loharads_forsamling,2010,0.10333
6122000_loharads_forsamling,2011,0.11806
6122000_loharads_forsamling,2012,0.1
6122000_loharads_forsamling,2013,0.10646
6122000_loharads_forsamling,2014,0.11567
6123100_svanberga,2000,0.11159
6123100_svanberga,2001,0.11842
6123100_svanberga,2002,0.11304
6123100_svanberga,2003,0.11454
6123100_svanberga,2004,0.10526
6123100_svanberga,2005,0.11157
6123100_svanberga,2006,0.12605
6123100_svanberga,2007,0.13025
6123100_svanberga,2008,0.13333
6123100_svanberga,2009,0.12054
6123100_svanberga,2010,0.12963
6123100_svanberga,2011,0.13146
6123100_svanberga,2012,0.13023
6123100_svanberga,2013,0.13397
6123100_svanberga,2014,0.15686
6123210_farsna,2000,0.08333
6123210_farsna,2001,0.04478
6123210_farsna,2002,0.04225
6123210_farsna,2003,0.07792
6123210_farsna,2004,0.0375
6123210_farsna,2005,0.0625
6123210_farsna,2006,0.0625
6123210_farsna,2007,0.07317
6123210_farsna,2008,0.11765
6123210_farsna,2009,0.17582
6123210_farsna,2010,0.17308
6123210_farsna,2011,0.16071
6123210_farsna,2012,0.16895
6123210_farsna,2013,0.15593
6123210_farsna,2014,0.15696
6123220_sodra_estuna,2000,0.05072
6123220_sodra_estuna,2001,0.06294
6123220_sodra_estuna,2002,0.07353
6123220_sodra_estuna,2003,0.07576
6123220_sodra_estuna,2004,0.08696
6123220_sodra_estuna,2005,0.10417
6123220_sodra_estuna,2006,0.10067
6123220_sodra_estuna,2007,0.10204
6123220_sodra_estuna,2008,0.09272
6123220_sodra_estuna,2009,0.0922
6123220_sodra_estuna,2010,0.10067
6123220_sodra_estuna,2011,0.08974
6123220_sodra_estuna,2012,0.1
6123220_sodra_estuna,2013,0.10674
6123220_sodra_estuna,2014,0.13333
6123500_estuna_glesbygd,2000,0.0678
6123500_estuna_glesbygd,2001,0.06883
6123500_estuna_glesbygd,2002,0.09016
6123500_estuna_glesbygd,2003,0.09579
6123500_estuna_glesbygd,2004,0.09195
6123500_estuna_glesbygd,2005,0.07925
6123500_estuna_glesbygd,2006,0.09506
6123500_estuna_glesbygd,2007,0.09818
6123500_estuna_glesbygd,2008,0.10877
6123500_estuna_glesbygd,2009,0.11724
6123500_estuna_glesbygd,2010,0.10791
6123500_estuna_glesbygd,2011,0.12857
6123500_estuna_glesbygd,2012,0.11032
6123500_estuna_glesbygd,2013,0.12069
6123500_estuna_glesbygd,2014,0.11684
6125000_roslags_bro,2000,0.0737
6125000_roslags_bro,2001,0.07973
6125000_roslags_bro,2002,0.07882
6125000_roslags_bro,2003,0.08576
6125000_roslags_bro,2004,0.0902
6125000_roslags_bro,2005,0.10667
6125000_roslags_bro,2006,0.11831
6125000_roslags_bro,2007,0.11111
6125000_roslags_bro,2008,0.11357
6125000_roslags_bro,2009,0.1264
6125000_roslags_bro,2010,0.13241
6125000_roslags_bro,2011,0.13566
6125000_roslags_bro,2012,0.14086
6125000_roslags_bro,2013,0.14003
6125000_roslags_bro,2014,0.15063
6126500_vato_fastland,2000,0.11364
6126500_vato_fastland,2001,0.10811
6126500_vato_fastland,2002,0.11255
6126500_vato_fastland,2003,0.11064
6126500_vato_fastland,2004,0.13717
6126500_vato_fastland,2005,0.13537
6126500_vato_fastland,2006,0.15126
6126500_vato_fastland,2007,0.14706
6126500_vato_fastland,2008,0.13878
6126500_vato_fastland,2009,0.14167
6126500_vato_fastland,2010,0.1342
6126500_vato_fastland,2011,0.125
6126500_vato_fastland,2012,0.14798
6126500_vato_fastland,2013,0.15385
6126500_vato_fastland,2014,0.14932
6126600_vato,2000,0.09136
6126600_vato,2001,0.1
6126600_vato,2002,0.10526
6126600_vato,2003,0.11937
6126600_vato,2004,0.12222
6126600_vato,2005,0.11557
6126600_vato,2006,0.11422
6126600_vato,2007,0.10976
6126600_vato,2008,0.11392
6126600_vato,2009,0.11579
6126600_vato,2010,0.11549
6126600_vato,2011,0.12012
6126600_vato,2012,0.12025
6126600_vato,2013,0.12821
6126600_vato,2014,0.14286
6131100_sodersvik,2000,0.0431
6131100_sodersvik,2001,0.07627
6131100_sodersvik,2002,0.07317
6131100_sodersvik,2003,0.09449
6131100_sodersvik,2004,0.1203
6131100_sodersvik,2005,0.13971
6131100_sodersvik,2006,0.14925
6131100_sodersvik,2007,0.16406
6131100_sodersvik,2008,0.17829
6131100_sodersvik,2009,0.19828
6131100_sodersvik,2010,0.21239
6131100_sodersvik,2011,0.1982
6131100_sodersvik,2012,0.20513
6131100_sodersvik,2013,0.22034
6131100_sodersvik,2014,0.21552
6131501_radmansolandet,2000,0.09103
6131501_radmansolandet,2001,0.1
6131501_radmansolandet,2002,0.10313
6131501_radmansolandet,2003,0.11224
6131501_radmansolandet,2004,0.1239
6131501_radmansolandet,2005,0.13716
6131501_radmansolandet,2006,0.1275
6131501_radmansolandet,2007,0.13815
6131501_radmansolandet,2008,0.14173
6131501_radmansolandet,2009,0.13606
6131501_radmansolandet,2010,0.13812
6131501_radmansolandet,2011,0.14465
6131501_radmansolandet,2012,0.1363
6131501_radmansolandet,2013,0.13731
6131501_radmansolandet,2014,0.15089
6131502_graddo,2000,0.10656
6131502_graddo,2001,0.09449
6131502_graddo,2002,0.08527
6131502_graddo,2003,0.08889
6131502_graddo,2004,0.1
6131502_graddo,2005,0.09375
6131502_graddo,2006,0.1
6131502_graddo,2007,0.09375
6131502_graddo,2008,0.104
6131502_graddo,2009,0.12097
6131502_graddo,2010,0.10853
6131502_graddo,2011,0.13492
6131502_graddo,2012,0.14173
6131502_graddo,2013,0.17355
6131502_graddo,2014,0.16667
6132120_osthamra,2000,0.0963
6132120_osthamra,2001,0.11194
6132120_osthamra,2002,0.11111
6132120_osthamra,2003,0.13846
6132120_osthamra,2004,0.14504
6132120_osthamra,2005,0.144
6132120_osthamra,2006,0.15873
6132120_osthamra,2007,0.16102
6132120_osthamra,2008,0.16379
6132120_osthamra,2009,0.18644
6132120_osthamra,2010,0.19167
6132120_osthamra,2011,0.19048
6132120_osthamra,2012,0.208
6132120_osthamra,2013,0.19672
6132120_osthamra,2014,0.18841
6132200_frotuna,2000,0.0625
6132200_frotuna,2001,0.10169
6132200_frotuna,2002,0.0566
6132200_frotuna,2003,0.10169
6132200_frotuna,2004,0
6132200_frotuna,2005,0.10169
6132200_frotuna,2006,0.11628
6132200_frotuna,2007,0.15179
6132200_frotuna,2008,0.21831
6132200_frotuna,2009,0.21935
6132200_frotuna,2010,0.21519
6132200_frotuna,2011,0.21154
6132200_frotuna,2012,0.20253
6132200_frotuna,2013,0.18634
6132200_frotuna,2014,0.19753
6132501_frotuna_o_glesbygd,2000,0.09026
6132501_frotuna_o_glesbygd,2001,0.0933
6132501_frotuna_o_glesbygd,2002,0.10714
6132501_frotuna_o_glesbygd,2003,0.11553
6132501_frotuna_o_glesbygd,2004,0.11679
6132501_frotuna_o_glesbygd,2005,0.11947
6132501_frotuna_o_glesbygd,2006,0.1253
6132501_frotuna_o_glesbygd,2007,0.12455
6132501_frotuna_o_glesbygd,2008,0.13049
6132501_frotuna_o_glesbygd,2009,0.12976
6132501_frotuna_o_glesbygd,2010,0.13912
6132501_frotuna_o_glesbygd,2011,0.13973
6132501_frotuna_o_glesbygd,2012,0.14824
6132501_frotuna_o_glesbygd,2013,0.14423
6132501_frotuna_o_glesbygd,2014,0.14934
6132502_spillersboda,2000,0.06863
6132502_spillersboda,2001,0.09217
6132502_spillersboda,2002,0.10648
6132502_spillersboda,2003,0.10396
6132502_spillersboda,2004,0.10784
6132502_spillersboda,2005,0.10714
6132502_spillersboda,2006,0.13043
6132502_spillersboda,2007,0.14595
6132502_spillersboda,2008,0.16766
6132502_spillersboda,2009,0.16568
6132502_spillersboda,2010,0.17391
6132502_spillersboda,2011,0.19079
6132502_spillersboda,2012,0.20645
6132502_spillersboda,2013,0.22152
6132502_spillersboda,2014,0.19136
6133100_furusund,2000,0.17568
6133100_furusund,2001,0.15068
6133100_furusund,2002,0.18072
6133100_furusund,2003,0.18919
6133100_furusund,2004,0.18841
6133100_furusund,2005,0.21053
6133100_furusund,2006,0.17808
6133100_furusund,2007,0.16418
6133100_furusund,2008,0.1831
6133100_furusund,2009,0.13043
6133100_furusund,2010,0.14062
6133100_furusund,2011,0.14035
6133100_furusund,2012,0.11111
6133100_furusund,2013,0.18182
6133100_furusund,2014,0.22414
6133200_kopmanholm,2000,0.22368
6133200_kopmanholm,2001,0.24675
6133200_kopmanholm,2002,0.2625
6133200_kopmanholm,2003,0.25676
6133200_kopmanholm,2004,0.24359
6133200_kopmanholm,2005,0.29851
6133200_kopmanholm,2006,0.32812
6133200_kopmanholm,2007,0.30435
6133200_kopmanholm,2008,0.27419
6133200_kopmanholm,2009,0.24561
6133200_kopmanholm,2010,0.22222
6133200_kopmanholm,2011,0.23529
6133200_kopmanholm,2012,0.22222
6133200_kopmanholm,2013,0.28
6133200_kopmanholm,2014,0.25
6133600_yxlan,2000,0.08392
6133600_yxlan,2001,0.11972
6133600_yxlan,2002,0.11409
6133600_yxlan,2003,0.12329
6133600_yxlan,2004,0.13139
6133600_yxlan,2005,0.15217
6133600_yxlan,2006,0.14815
6133600_yxlan,2007,0.144
6133600_yxlan,2008,0.15833
6133600_yxlan,2009,0.14754
6133600_yxlan,2010,0.136
6133600_yxlan,2011,0.14912
6133600_yxlan,2012,0.12712
6133600_yxlan,2013,0.10714
6133600_yxlan,2014,0.11404
6133700_blido,2000,0.10803
6133700_blido,2001,0.11017
6133700_blido,2002,0.11485
6133700_blido,2003,0.10899
6133700_blido,2004,0.12429
6133700_blido,2005,0.12931
6133700_blido,2006,0.13873
6133700_blido,2007,0.13947
6133700_blido,2008,0.13003
6133700_blido,2009,0.13707
6133700_blido,2010,0.13333
6133700_blido,2011,0.13576
6133700_blido,2012,0.13131
6133700_blido,2013,0.13402
6133700_blido,2014,0.15658
6134100_bergshamra,2000,0.10569
6134100_bergshamra,2001,0.0969
6134100_bergshamra,2002,0.07865
6134100_bergshamra,2003,0.09541
6134100_bergshamra,2004,0.10701
6134100_bergshamra,2005,0.11744
6134100_bergshamra,2006,0.13074
6134100_bergshamra,2007,0.1322
6134100_bergshamra,2008,0.13269
6134100_bergshamra,2009,0.14047
6134100_bergshamra,2010,0.13176
6134100_bergshamra,2011,0.15358
6134100_bergshamra,2012,0.15972
6134100_bergshamra,2013,0.14676
6134100_bergshamra,2014,0.16096
6134510_lanna_fastland,2000,0.09588
6134510_lanna_fastland,2001,0.09815
6134510_lanna_fastland,2002,0.10329
6134510_lanna_fastland,2003,0.11459
6134510_lanna_fastland,2004,0.11976
6134510_lanna_fastland,2005,0.12838
6134510_lanna_fastland,2006,0.14058
6134510_lanna_fastland,2007,0.13775
6134510_lanna_fastland,2008,0.14091
6134510_lanna_fastland,2009,0.14206
6134510_lanna_fastland,2010,0.1499
6134510_lanna_fastland,2011,0.14735
6134510_lanna_fastland,2012,0.15134
6134510_lanna_fastland,2013,0.14327
6134510_lanna_fastland,2014,0.15631
6134520_svartno,2000,0.1358
6134520_svartno,2001,0.16049
6134520_svartno,2002,0.1875
6134520_svartno,2003,0.18519
6134520_svartno,2004,0.19512
6134520_svartno,2005,0.18987
6134520_svartno,2006,0.16867
6134520_svartno,2007,0.18605
6134520_svartno,2008,0.16279
6134520_svartno,2009,0.16092
6134520_svartno,2010,0.12987
6134520_svartno,2011,0.125
6134520_svartno,2012,0.11268
6134520_svartno,2013,0.12857
6134520_svartno,2014,0.14925
6135000_riala_forsamling,2000,0.07038
6135000_riala_forsamling,2001,0.07013
6135000_riala_forsamling,2002,0.06469
6135000_riala_forsamling,2003,0.06989
6135000_riala_forsamling,2004,0.07661
6135000_riala_forsamling,2005,0.07838
6135000_riala_forsamling,2006,0.07713
6135000_riala_forsamling,2007,0.08
6135000_riala_forsamling,2008,0.08696
6135000_riala_forsamling,2009,0.09225
6135000_riala_forsamling,2010,0.09511
6135000_riala_forsamling,2011,0.09946
6135000_riala_forsamling,2012,0.10811
6135000_riala_forsamling,2013,0.103
6135000_riala_forsamling,2014,0.10909
6141110_sodra_rimbo,2000,0.06942
6141110_sodra_rimbo,2001,0.07737
6141110_sodra_rimbo,2002,0.08542
6141110_sodra_rimbo,2003,0.08182
6141110_sodra_rimbo,2004,0.09422
6141110_sodra_rimbo,2005,0.10156
6141110_sodra_rimbo,2006,0.11195
6141110_sodra_rimbo,2007,0.09792
6141110_sodra_rimbo,2008,0.10073
6141110_sodra_rimbo,2009,0.09855
6141110_sodra_rimbo,2010,0.1035
6141110_sodra_rimbo,2011,0.12074
6141110_sodra_rimbo,2012,0.11364
6141110_sodra_rimbo,2013,0.11506
6141110_sodra_rimbo,2014,0.11625
6141120_hasta,2000,0.09774
6141120_hasta,2001,0.09204
6141120_hasta,2002,0.09273
6141120_hasta,2003,0.09443
6141120_hasta,2004,0.09533
6141120_hasta,2005,0.08696
6141120_hasta,2006,0.10461
6141120_hasta,2007,0.1065
6141120_hasta,2008,0.11935
6141120_hasta,2009,0.12331
6141120_hasta,2010,0.12734
6141120_hasta,2011,0.13369
6141120_hasta,2012,0.13653
6141120_hasta,2013,0.14071
6141120_hasta,2014,0.12593
6141130_vastertorp,2000,0.08834
6141130_vastertorp,2001,0.0901
6141130_vastertorp,2002,0.08852
6141130_vastertorp,2003,0.0885
6141130_vastertorp,2004,0.08861
6141130_vastertorp,2005,0.09188
6141130_vastertorp,2006,0.09309
6141130_vastertorp,2007,0.10351
6141130_vastertorp,2008,0.1106
6141130_vastertorp,2009,0.11152
6141130_vastertorp,2010,0.11505
6141130_vastertorp,2011,0.11366
6141130_vastertorp,2012,0.125
6141130_vastertorp,2013,0.11989
6141130_vastertorp,2014,0.11351
6141500_rimbo_glesbygd,2000,0.16667
6141500_rimbo_glesbygd,2001,0.16608
6141500_rimbo_glesbygd,2002,0.16106
6141500_rimbo_glesbygd,2003,0.16467
6141500_rimbo_glesbygd,2004,0.16695
6141500_rimbo_glesbygd,2005,0.16913
6141500_rimbo_glesbygd,2006,0.1561
6141500_rimbo_glesbygd,2007,0.16639
6141500_rimbo_glesbygd,2008,0.16777
6141500_rimbo_glesbygd,2009,0.18078
6141500_rimbo_glesbygd,2010,0.17863
6141500_rimbo_glesbygd,2011,0.18301
6141500_rimbo_glesbygd,2012,0.19149
6141500_rimbo_glesbygd,2013,0.19869
6141500_rimbo_glesbygd,2014,0.2016
6142100_ranas,2000,0.07299
6142100_ranas,2001,0.07168
6142100_ranas,2002,0.08784
6142100_ranas,2003,0.09699
6142100_ranas,2004,0.11263
6142100_ranas,2005,0.12171
6142100_ranas,2006,0.11684
6142100_ranas,2007,0.11888
6142100_ranas,2008,0.1162
6142100_ranas,2009,0.12177
6142100_ranas,2010,0.10284
