basomrade,year,population_20xx_12_31_female
5432600_kallvagen,2009,1217
5432600_kallvagen,2010,1254
5432600_kallvagen,2011,1282
5432600_kallvagen,2012,1281
5432600_kallvagen,2013,1278
5432600_kallvagen,2014,1274
5432610_eriksvik,2000,407
5432610_eriksvik,2001,419
5432610_eriksvik,2002,407
5432610_eriksvik,2003,417
5432610_eriksvik,2004,424
5432610_eriksvik,2005,436
5432610_eriksvik,2006,468
5432610_eriksvik,2007,500
5432610_eriksvik,2008,521
5432610_eriksvik,2009,531
5432610_eriksvik,2010,548
5432610_eriksvik,2011,546
5432610_eriksvik,2012,567
5432610_eriksvik,2013,567
5432610_eriksvik,2014,608
5432700_norra_lannersta,2000,845
5432700_norra_lannersta,2001,849
5432700_norra_lannersta,2002,885
5432700_norra_lannersta,2003,898
5432700_norra_lannersta,2004,914
5432700_norra_lannersta,2005,934
5432700_norra_lannersta,2006,954
5432700_norra_lannersta,2007,959
5432700_norra_lannersta,2008,979
5432700_norra_lannersta,2009,1028
5432700_norra_lannersta,2010,1067
5432700_norra_lannersta,2011,1069
5432700_norra_lannersta,2012,1102
5432700_norra_lannersta,2013,1116
5432700_norra_lannersta,2014,1106
5432710_sodra_lannersta,2000,240
5432710_sodra_lannersta,2001,248
5432710_sodra_lannersta,2002,251
5432710_sodra_lannersta,2003,267
5432710_sodra_lannersta,2004,285
5432710_sodra_lannersta,2005,329
5432710_sodra_lannersta,2006,354
5432710_sodra_lannersta,2007,389
5432710_sodra_lannersta,2008,414
5432710_sodra_lannersta,2009,449
5432710_sodra_lannersta,2010,474
5432710_sodra_lannersta,2011,476
5432710_sodra_lannersta,2012,480
5432710_sodra_lannersta,2013,494
5432710_sodra_lannersta,2014,499
5432810_boo_gard,2000,484
5432810_boo_gard,2001,492
5432810_boo_gard,2002,508
5432810_boo_gard,2003,551
5432810_boo_gard,2004,589
5432810_boo_gard,2005,624
5432810_boo_gard,2006,669
5432810_boo_gard,2007,690
5432810_boo_gard,2008,711
5432810_boo_gard,2009,715
5432810_boo_gard,2010,732
5432810_boo_gard,2011,752
5432810_boo_gard,2012,765
5432810_boo_gard,2013,768
5432810_boo_gard,2014,774
5432900_gustavsvik,2000,268
5432900_gustavsvik,2001,281
5432900_gustavsvik,2002,282
5432900_gustavsvik,2003,305
5432900_gustavsvik,2004,314
5432900_gustavsvik,2005,311
5432900_gustavsvik,2006,314
5432900_gustavsvik,2007,318
5432900_gustavsvik,2008,331
5432900_gustavsvik,2009,350
5432900_gustavsvik,2010,347
5432900_gustavsvik,2011,360
5432900_gustavsvik,2012,357
5432900_gustavsvik,2013,368
5432900_gustavsvik,2014,365
3810100_lilla_alby,2000,2013
3810100_lilla_alby,2001,2050
3810100_lilla_alby,2002,2011
3810100_lilla_alby,2003,1983
3810100_lilla_alby,2004,1968
3810100_lilla_alby,2005,1985
3810100_lilla_alby,2006,2049
3810100_lilla_alby,2007,2063
3810100_lilla_alby,2008,2090
3810100_lilla_alby,2009,2141
3810100_lilla_alby,2010,2241
3810100_lilla_alby,2011,2272
3810100_lilla_alby,2012,2297
3810100_lilla_alby,2013,2345
3810100_lilla_alby,2014,2573
3810110_sundbybergs_industriomr,2000,206
3810110_sundbybergs_industriomr,2001,224
3810110_sundbybergs_industriomr,2002,215
3810110_sundbybergs_industriomr,2003,256
3810110_sundbybergs_industriomr,2004,272
3810110_sundbybergs_industriomr,2005,274
3810110_sundbybergs_industriomr,2006,275
3810110_sundbybergs_industriomr,2007,273
3810110_sundbybergs_industriomr,2008,255
3810110_sundbybergs_industriomr,2009,261
3810110_sundbybergs_industriomr,2010,271
3810110_sundbybergs_industriomr,2011,281
3810110_sundbybergs_industriomr,2012,288
3810110_sundbybergs_industriomr,2013,281
3810110_sundbybergs_industriomr,2014,281
3810220_rasten,2000,1035
3810220_rasten,2001,1010
3810220_rasten,2002,993
3810220_rasten,2003,1005
3810220_rasten,2004,1059
3810220_rasten,2005,1057
3810220_rasten,2006,1034
3810220_rasten,2007,1032
3810220_rasten,2008,1032
3810220_rasten,2009,1030
3810220_rasten,2010,1023
3810220_rasten,2011,1048
3810220_rasten,2012,1114
3810220_rasten,2013,1099
3810220_rasten,2014,1106
3810230_sundbybergs_centrum,2000,2040
3810230_sundbybergs_centrum,2001,2084
3810230_sundbybergs_centrum,2002,2099
3810230_sundbybergs_centrum,2003,2011
3810230_sundbybergs_centrum,2004,1982
3810230_sundbybergs_centrum,2005,2035
3810230_sundbybergs_centrum,2006,2046
3810230_sundbybergs_centrum,2007,2016
3810230_sundbybergs_centrum,2008,2057
3810230_sundbybergs_centrum,2009,2072
3810230_sundbybergs_centrum,2010,2088
3810230_sundbybergs_centrum,2011,2164
3810230_sundbybergs_centrum,2012,2222
3810230_sundbybergs_centrum,2013,2270
3810230_sundbybergs_centrum,2014,2282
3810240_starrbacksgatan,2000,1441
3810240_starrbacksgatan,2001,1439
3810240_starrbacksgatan,2002,1431
3810240_starrbacksgatan,2003,1452
3810240_starrbacksgatan,2004,1456
3810240_starrbacksgatan,2005,1422
3810240_starrbacksgatan,2006,1446
3810240_starrbacksgatan,2007,1427
3810240_starrbacksgatan,2008,1479
3810240_starrbacksgatan,2009,1493
3810240_starrbacksgatan,2010,1533
3810240_starrbacksgatan,2011,1578
3810240_starrbacksgatan,2012,1664
3810240_starrbacksgatan,2013,1684
3810240_starrbacksgatan,2014,1725
3810300_storskogen,2000,1318
3810300_storskogen,2001,1300
3810300_storskogen,2002,1313
3810300_storskogen,2003,1321
3810300_storskogen,2004,1277
3810300_storskogen,2005,1252
3810300_storskogen,2006,1264
3810300_storskogen,2007,1252
3810300_storskogen,2008,1356
3810300_storskogen,2009,1383
3810300_storskogen,2010,1424
3810300_storskogen,2011,1462
3810300_storskogen,2012,1430
3810300_storskogen,2013,1458
3810300_storskogen,2014,1517
3810310_lotsjo,2000,122
3810310_lotsjo,2001,120
3810310_lotsjo,2002,136
3810310_lotsjo,2003,135
3810310_lotsjo,2004,138
3810310_lotsjo,2005,136
3810310_lotsjo,2006,130
3810310_lotsjo,2007,133
3810310_lotsjo,2008,139
3810310_lotsjo,2009,337
3810310_lotsjo,2010,356
3810310_lotsjo,2011,374
3810310_lotsjo,2012,371
3810310_lotsjo,2013,371
3810310_lotsjo,2014,370
3810320_tule,2000,382
3810320_tule,2001,368
3810320_tule,2002,359
3810320_tule,2003,408
3810320_tule,2004,418
3810320_tule,2005,402
3810320_tule,2006,395
3810320_tule,2007,408
3810320_tule,2008,458
3810320_tule,2009,488
3810320_tule,2010,489
3810320_tule,2011,521
3810320_tule,2012,522
3810320_tule,2013,523
3810320_tule,2014,519
3810400_duvbo,2000,1042
3810400_duvbo,2001,1055
3810400_duvbo,2002,1039
3810400_duvbo,2003,1024
3810400_duvbo,2004,1026
3810400_duvbo,2005,1106
3810400_duvbo,2006,1115
3810400_duvbo,2007,1116
3810400_duvbo,2008,1119
3810400_duvbo,2009,1120
3810400_duvbo,2010,1153
3810400_duvbo,2011,1172
3810400_duvbo,2012,1160
3810400_duvbo,2013,1171
3810400_duvbo,2014,1189
3810410_hasthagen,2000,327
3810410_hasthagen,2001,328
3810410_hasthagen,2002,320
3810410_hasthagen,2003,330
3810410_hasthagen,2004,330
3810410_hasthagen,2005,342
3810410_hasthagen,2006,346
3810410_hasthagen,2007,332
3810410_hasthagen,2008,338
3810410_hasthagen,2009,338
3810410_hasthagen,2010,330
3810410_hasthagen,2011,331
3810410_hasthagen,2012,329
3810410_hasthagen,2013,342
3810410_hasthagen,2014,341
3810500_or,2000,1041
3810500_or,2001,1043
3810500_or,2002,1009
3810500_or,2003,983
3810500_or,2004,1007
3810500_or,2005,994
3810500_or,2006,1012
3810500_or,2007,1014
3810500_or,2008,977
3810500_or,2009,1007
3810500_or,2010,1033
3810500_or,2011,965
3810500_or,2012,975
3810500_or,2013,1085
3810500_or,2014,1022
3810610_hallonbergen,2000,2358
3810610_hallonbergen,2001,2357
3810610_hallonbergen,2002,2361
3810610_hallonbergen,2003,2335
3810610_hallonbergen,2004,2336
3810610_hallonbergen,2005,2288
3810610_hallonbergen,2006,2343
3810610_hallonbergen,2007,2388
3810610_hallonbergen,2008,2424
3810610_hallonbergen,2009,2491
3810610_hallonbergen,2010,2534
3810610_hallonbergen,2011,2572
3810610_hallonbergen,2012,2616
3810610_hallonbergen,2013,2686
3810610_hallonbergen,2014,2682
3810720_rissne_norra_arbetsomr,2000,79
3810720_rissne_norra_arbetsomr,2001,83
3810720_rissne_norra_arbetsomr,2002,84
3810720_rissne_norra_arbetsomr,2003,85
3810720_rissne_norra_arbetsomr,2004,86
3810720_rissne_norra_arbetsomr,2005,85
3810720_rissne_norra_arbetsomr,2006,90
3810720_rissne_norra_arbetsomr,2007,89
3810720_rissne_norra_arbetsomr,2008,85
3810720_rissne_norra_arbetsomr,2009,84
3810720_rissne_norra_arbetsomr,2010,79
3810720_rissne_norra_arbetsomr,2011,86
3810720_rissne_norra_arbetsomr,2012,83
3810720_rissne_norra_arbetsomr,2013,78
3810720_rissne_norra_arbetsomr,2014,70
3810740_norra_rissne,2000,1752
3810740_norra_rissne,2001,1747
3810740_norra_rissne,2002,1751
3810740_norra_rissne,2003,1744
3810740_norra_rissne,2004,1730
3810740_norra_rissne,2005,1736
3810740_norra_rissne,2006,1738
3810740_norra_rissne,2007,1765
3810740_norra_rissne,2008,1748
3810740_norra_rissne,2009,1763
3810740_norra_rissne,2010,1753
3810740_norra_rissne,2011,1786
3810740_norra_rissne,2012,1803
3810740_norra_rissne,2013,1757
3810740_norra_rissne,2014,1771
3810750_sodra_rissne,2000,1823
3810750_sodra_rissne,2001,1816
3810750_sodra_rissne,2002,1784
3810750_sodra_rissne,2003,1772
3810750_sodra_rissne,2004,1783
3810750_sodra_rissne,2005,1763
3810750_sodra_rissne,2006,1809
3810750_sodra_rissne,2007,1873
3810750_sodra_rissne,2008,1872
3810750_sodra_rissne,2009,1905
3810750_sodra_rissne,2010,1905
3810750_sodra_rissne,2011,1899
3810750_sodra_rissne,2012,1945
3810750_sodra_rissne,2013,2019
3810750_sodra_rissne,2014,2010
3810810_ursviks_smahusomr,2000,380
3810810_ursviks_smahusomr,2001,379
3810810_ursviks_smahusomr,2002,377
3810810_ursviks_smahusomr,2003,383
3810810_ursviks_smahusomr,2004,390
3810810_ursviks_smahusomr,2005,393
3810810_ursviks_smahusomr,2006,388
3810810_ursviks_smahusomr,2007,395
3810810_ursviks_smahusomr,2008,391
3810810_ursviks_smahusomr,2009,394
3810810_ursviks_smahusomr,2010,389
3810810_ursviks_smahusomr,2011,391
3810810_ursviks_smahusomr,2012,406
3810810_ursviks_smahusomr,2013,423
3810810_ursviks_smahusomr,2014,426
3710120_ritorp,2000,473
3710120_ritorp,2001,461
3710120_ritorp,2002,473
3710120_ritorp,2003,461
3710120_ritorp,2004,450
3710120_ritorp,2005,448
3710120_ritorp,2006,459
3710120_ritorp,2007,450
3710120_ritorp,2008,457
3710120_ritorp,2009,445
3710120_ritorp,2010,446
3710120_ritorp,2011,459
3710120_ritorp,2012,461
3710120_ritorp,2013,396
3710120_ritorp,2014,364
3710130_jarva_krog,2000,292
3710130_jarva_krog,2001,292
3710130_jarva_krog,2002,303
3710130_jarva_krog,2003,284
3710130_jarva_krog,2004,287
3710130_jarva_krog,2005,296
3710130_jarva_krog,2006,323
3710130_jarva_krog,2007,340
3710130_jarva_krog,2008,329
3710130_jarva_krog,2009,328
3710130_jarva_krog,2010,337
3710130_jarva_krog,2011,331
3710130_jarva_krog,2012,328
3710130_jarva_krog,2013,348
3710130_jarva_krog,2014,349
3710141_okand,2000,77
3710141_okand,2001,163
3710141_okand,2002,374
3710141_okand,2003,514
3710141_okand,2004,753
3710141_okand,2005,1058
3710141_okand,2006,1308
3710141_okand,2007,1601
3710141_okand,2008,1742
3710141_okand,2009,1878
3710143_ballongberget,2000,642
3710143_ballongberget,2001,644
3710143_ballongberget,2002,646
3710143_ballongberget,2003,655
3710143_ballongberget,2004,675
3710143_ballongberget,2005,682
3710143_ballongberget,2006,706
3710143_ballongberget,2007,696
3710143_ballongberget,2008,701
3710143_ballongberget,2009,699
3710143_ballongberget,2010,355
3710143_ballongberget,2011,371
3710143_ballongberget,2012,355
3710143_ballongberget,2013,348
3710143_ballongberget,2014,354
3710160_bagartorp,2000,690
3710160_bagartorp,2001,680
3710160_bagartorp,2002,689
3710160_bagartorp,2003,685
3710160_bagartorp,2004,700
3710160_bagartorp,2005,699
3710160_bagartorp,2006,668
3710160_bagartorp,2007,668
3710160_bagartorp,2008,652
3710160_bagartorp,2009,654
3710160_bagartorp,2010,690
3710160_bagartorp,2011,689
3710160_bagartorp,2012,679
3710160_bagartorp,2013,719
3710160_bagartorp,2014,706
3710170_rastahem,2000,140
3710170_rastahem,2001,135
3710170_rastahem,2002,142
3710170_rastahem,2003,141
3710170_rastahem,2004,134
3710170_rastahem,2005,133
3710170_rastahem,2006,127
3710170_rastahem,2007,133
3710170_rastahem,2008,134
3710170_rastahem,2009,145
3710170_rastahem,2010,141
3710170_rastahem,2011,142
3710170_rastahem,2012,133
3710170_rastahem,2013,137
3710170_rastahem,2014,138
3710180_agnesberg,2000,566
3710180_agnesberg,2001,574
3710180_agnesberg,2002,558
3710180_agnesberg,2003,551
3710180_agnesberg,2004,542
3710180_agnesberg,2005,524
3710180_agnesberg,2006,544
3710180_agnesberg,2007,536
3710180_agnesberg,2008,524
3710180_agnesberg,2009,518
3710180_agnesberg,2010,580
3710180_agnesberg,2011,582
3710180_agnesberg,2012,596
3710180_agnesberg,2013,594
3710180_agnesberg,2014,595
3710200_ulriksdal,2000,75
3710200_ulriksdal,2001,75
3710200_ulriksdal,2002,73
3710200_ulriksdal,2003,80
3710200_ulriksdal,2004,79
3710200_ulriksdal,2005,82
3710200_ulriksdal,2006,79
3710200_ulriksdal,2007,85
3710200_ulriksdal,2008,82
3710200_ulriksdal,2009,74
3710200_ulriksdal,2010,80
3710200_ulriksdal,2011,75
3710200_ulriksdal,2012,81
3710200_ulriksdal,2013,78
3710200_ulriksdal,2014,88
3710310_norra_bergshamra,2000,529
3710310_norra_bergshamra,2001,530
3710310_norra_bergshamra,2002,539
3710310_norra_bergshamra,2003,541
3710310_norra_bergshamra,2004,560
3710310_norra_bergshamra,2005,552
3710310_norra_bergshamra,2006,543
3710310_norra_bergshamra,2007,546
3710310_norra_bergshamra,2008,545
3710310_norra_bergshamra,2009,534
3710310_norra_bergshamra,2010,546
3710310_norra_bergshamra,2011,552
3710310_norra_bergshamra,2012,566
3710310_norra_bergshamra,2013,574
3710310_norra_bergshamra,2014,577
3710320_bergshamra_torg,2000,989
3710320_bergshamra_torg,2001,977
3710320_bergshamra_torg,2002,976
3710320_bergshamra_torg,2003,966
3710320_bergshamra_torg,2004,971
3710320_bergshamra_torg,2005,962
3710320_bergshamra_torg,2006,972
3710320_bergshamra_torg,2007,987
3710320_bergshamra_torg,2008,1003
3710320_bergshamra_torg,2009,995
3710320_bergshamra_torg,2010,991
3710320_bergshamra_torg,2011,1014
3710320_bergshamra_torg,2012,1020
3710320_bergshamra_torg,2013,1024
3710320_bergshamra_torg,2014,1045
3710330_stocksundstorp,2000,374
3710330_stocksundstorp,2001,378
3710330_stocksundstorp,2002,392
3710330_stocksundstorp,2003,392
3710330_stocksundstorp,2004,361
3710330_stocksundstorp,2005,353
3710330_stocksundstorp,2006,358
3710330_stocksundstorp,2007,361
3710330_stocksundstorp,2008,350
3710330_stocksundstorp,2009,347
3710330_stocksundstorp,2010,348
3710330_stocksundstorp,2011,348
3710330_stocksundstorp,2012,349
3710330_stocksundstorp,2013,352
3710330_stocksundstorp,2014,343
3710340_ostra_bergshamra,2000,268
3710340_ostra_bergshamra,2001,268
3710340_ostra_bergshamra,2002,275
3710340_ostra_bergshamra,2003,271
3710340_ostra_bergshamra,2004,270
3710340_ostra_bergshamra,2005,281
3710340_ostra_bergshamra,2006,279
3710340_ostra_bergshamra,2007,288
3710340_ostra_bergshamra,2008,282
3710340_ostra_bergshamra,2009,275
3710340_ostra_bergshamra,2010,280
3710340_ostra_bergshamra,2011,283
3710340_ostra_bergshamra,2012,285
3710340_ostra_bergshamra,2013,288
3710340_ostra_bergshamra,2014,291
3710350_sodra_bergshamra,2000,1180
3710350_sodra_bergshamra,2001,1195
3710350_sodra_bergshamra,2002,1181
3710350_sodra_bergshamra,2003,1200
3710350_sodra_bergshamra,2004,1189
3710350_sodra_bergshamra,2005,1161
3710350_sodra_bergshamra,2006,1144
3710350_sodra_bergshamra,2007,1102
3710350_sodra_bergshamra,2008,1139
3710350_sodra_bergshamra,2009,1146
3710350_sodra_bergshamra,2010,1120
3710350_sodra_bergshamra,2011,1139
3710350_sodra_bergshamra,2012,1140
3710350_sodra_bergshamra,2013,1136
3710350_sodra_bergshamra,2014,1137
3710360_kungshamra,2000,486
3710360_kungshamra,2001,485
3710360_kungshamra,2002,504
3710360_kungshamra,2003,485
3710360_kungshamra,2004,661
3710360_kungshamra,2005,739
3710360_kungshamra,2006,739
3710360_kungshamra,2007,768
3710360_kungshamra,2008,781
3710360_kungshamra,2009,828
3710360_kungshamra,2010,860
3710360_kungshamra,2011,845
3710360_kungshamra,2012,834
3710360_kungshamra,2013,860
3710360_kungshamra,2014,864
3710420_okand,2000,310
3710420_okand,2001,303
3710420_okand,2002,306
3710420_okand,2003,290
3710420_okand,2004,282
3710420_okand,2005,274
3710420_okand,2006,263
3710420_okand,2007,268
3710420_okand,2008,262
3710420_okand,2009,265
3710430_karolinska_institutet,2000,142
3710430_karolinska_institutet,2001,151
3710430_karolinska_institutet,2002,197
3710430_karolinska_institutet,2003,203
3710430_karolinska_institutet,2004,185
3710430_karolinska_institutet,2005,181
3710430_karolinska_institutet,2006,185
3710430_karolinska_institutet,2007,198
3710430_karolinska_institutet,2008,194
3710430_karolinska_institutet,2009,180
3710430_karolinska_institutet,2010,189
3710430_karolinska_institutet,2011,193
3710430_karolinska_institutet,2012,222
3710430_karolinska_institutet,2013,191
3710430_karolinska_institutet,2014,196
3710520_huvudsta_gard,2000,1222
3710520_huvudsta_gard,2001,1218
3710520_huvudsta_gard,2002,1206
3710520_huvudsta_gard,2003,1152
3710520_huvudsta_gard,2004,1154
3710520_huvudsta_gard,2005,1139
3710520_huvudsta_gard,2006,1115
3710520_huvudsta_gard,2007,1144
3710520_huvudsta_gard,2008,1215
3710520_huvudsta_gard,2009,1228
3710520_huvudsta_gard,2010,1241
3710520_huvudsta_gard,2011,1232
3710520_huvudsta_gard,2012,1238
3710520_huvudsta_gard,2013,1354
3710520_huvudsta_gard,2014,1405
3710530_sodra_huvudsta,2000,1969
3710530_sodra_huvudsta,2001,1974
3710530_sodra_huvudsta,2002,1946
3710530_sodra_huvudsta,2003,1946
3710530_sodra_huvudsta,2004,1950
3710530_sodra_huvudsta,2005,2078
3710530_sodra_huvudsta,2006,2089
3710530_sodra_huvudsta,2007,2145
3710530_sodra_huvudsta,2008,2246
3710530_sodra_huvudsta,2009,2266
3710530_sodra_huvudsta,2010,2290
3710530_sodra_huvudsta,2011,2284
3710530_sodra_huvudsta,2012,2255
3710530_sodra_huvudsta,2013,2316
3710530_sodra_huvudsta,2014,2325
3710540_ingentingskogen,2000,951
3710540_ingentingskogen,2001,936
3710540_ingentingskogen,2002,909
3710540_ingentingskogen,2003,894
3710540_ingentingskogen,2004,961
3710540_ingentingskogen,2005,998
3710540_ingentingskogen,2006,978
3710540_ingentingskogen,2007,1002
3710540_ingentingskogen,2008,997
3710540_ingentingskogen,2009,1030
3710540_ingentingskogen,2010,1012
3710540_ingentingskogen,2011,1050
3710540_ingentingskogen,2012,1073
3710540_ingentingskogen,2013,1042
3710540_ingentingskogen,2014,1035
3710550_gamla_huvudsta,2000,1535
3710550_gamla_huvudsta,2001,1567
3710550_gamla_huvudsta,2002,1558
3710550_gamla_huvudsta,2003,1535
3710550_gamla_huvudsta,2004,1522
3710550_gamla_huvudsta,2005,1543
3710550_gamla_huvudsta,2006,1567
3710550_gamla_huvudsta,2007,1609
3710550_gamla_huvudsta,2008,1728
3710550_gamla_huvudsta,2009,1846
3710550_gamla_huvudsta,2010,1882
3710550_gamla_huvudsta,2011,1904
3710550_gamla_huvudsta,2012,1917
3710550_gamla_huvudsta,2013,1925
3710550_gamla_huvudsta,2014,1948
3710570_vastra_huvudsta,2000,1077
3710570_vastra_huvudsta,2001,1065
3710570_vastra_huvudsta,2002,1099
3710570_vastra_huvudsta,2003,1104
3710570_vastra_huvudsta,2004,1105
3710570_vastra_huvudsta,2005,1110
3710570_vastra_huvudsta,2006,1149
3710570_vastra_huvudsta,2007,1143
3710570_vastra_huvudsta,2008,1166
3710570_vastra_huvudsta,2009,1171
3710570_vastra_huvudsta,2010,1198
3710570_vastra_huvudsta,2011,1209
3710570_vastra_huvudsta,2012,1231
3710570_vastra_huvudsta,2013,1279
3710570_vastra_huvudsta,2014,1281
3710580_okand,2000,16
3710580_okand,2001,23
3710580_okand,2002,95
3710580_okand,2003,98
3710580_okand,2004,98
3710580_okand,2005,106
3710580_okand,2006,106
3710580_okand,2007,103
3710580_okand,2008,106
3710580_okand,2009,92
3720610_okand,2000,857
3720610_okand,2001,880
3720610_okand,2002,895
3720610_okand,2003,914
3720610_okand,2004,905
3720610_okand,2005,881
3720610_okand,2006,877
3720610_okand,2007,900
3720610_okand,2008,878
3720610_okand,2009,882
3720620_norra_hagalund,2000,2691
3720620_norra_hagalund,2001,2712
3720620_norra_hagalund,2002,2680
3720620_norra_hagalund,2003,2628
3720620_norra_hagalund,2004,2595
3720620_norra_hagalund,2005,2553
3720620_norra_hagalund,2006,2556
3720620_norra_hagalund,2007,2569
3720620_norra_hagalund,2008,2596
3720620_norra_hagalund,2009,2590
3720620_norra_hagalund,2010,2593
3720620_norra_hagalund,2011,2636
3720620_norra_hagalund,2012,2612
3720620_norra_hagalund,2013,2610
3720620_norra_hagalund,2014,2657
3720630_okand,2000,740
3720630_okand,2001,743
3720630_okand,2002,714
