basomrade,year,mean_income_aged_lt_20_male
1310170_s_t_eriks_sjukhus,2013,546529.49
1310170_s_t_eriks_sjukhus,2014,574346.15
1310180_wargentinsgatan,2000,296704.16
1310180_wargentinsgatan,2001,313854.53
1310180_wargentinsgatan,2002,319320.62
1310180_wargentinsgatan,2003,330977.42
1310180_wargentinsgatan,2004,334677.54
1310180_wargentinsgatan,2005,350582.47
1310180_wargentinsgatan,2006,361683.16
1310180_wargentinsgatan,2007,396053.6
1310180_wargentinsgatan,2008,420108.95
1310180_wargentinsgatan,2009,393918.06
1310180_wargentinsgatan,2010,404176.72
1310180_wargentinsgatan,2011,425547.84
1310180_wargentinsgatan,2012,435741.67
1310180_wargentinsgatan,2013,459238.93
1310180_wargentinsgatan,2014,457472.99
1310190_kronoberg,2000,293745.93
1310190_kronoberg,2001,311892
1310190_kronoberg,2002,302545.24
1310190_kronoberg,2003,300748.78
1310190_kronoberg,2004,321967.34
1310190_kronoberg,2005,330753.93
1310190_kronoberg,2006,344106.84
1310190_kronoberg,2007,380312.14
1310190_kronoberg,2008,401884.04
1310190_kronoberg,2009,410302.94
1310190_kronoberg,2010,414608.81
1310190_kronoberg,2011,480545.74
1310190_kronoberg,2012,453880.23
1310190_kronoberg,2013,466141.92
1310190_kronoberg,2014,478948.21
1320110_karlsvik,2000,342328.15
1320110_karlsvik,2001,360810.35
1320110_karlsvik,2002,348893.78
1320110_karlsvik,2003,337267.83
1320110_karlsvik,2004,347601.21
1320110_karlsvik,2005,377205.22
1320110_karlsvik,2006,379513.52
1320110_karlsvik,2007,412500.42
1320110_karlsvik,2008,439231.01
1320110_karlsvik,2009,437516.87
1320110_karlsvik,2010,464892.65
1320110_karlsvik,2011,469952.51
1320110_karlsvik,2012,474965.24
1320110_karlsvik,2013,480632.63
1320110_karlsvik,2014,482433.19
1320120_hemmet,2000,298416.9
1320120_hemmet,2001,303096.4
1320120_hemmet,2002,306233.66
1320120_hemmet,2003,291808.04
1320120_hemmet,2004,307806.23
1320120_hemmet,2005,313970.2
1320120_hemmet,2006,350491.57
1320120_hemmet,2007,389341.59
1320120_hemmet,2008,403346.59
1320120_hemmet,2009,413000.71
1320120_hemmet,2010,419847.64
1320120_hemmet,2011,424974.17
1320120_hemmet,2012,438082.85
1320120_hemmet,2013,448068.01
1320120_hemmet,2014,462830.02
1320130_fridhemsplan,2000,261080.1
1320130_fridhemsplan,2001,347283.89
1320130_fridhemsplan,2002,343151.79
1320130_fridhemsplan,2003,366995.55
1320130_fridhemsplan,2004,397224.9
1320130_fridhemsplan,2005,404274.03
1320130_fridhemsplan,2006,413768.78
1320130_fridhemsplan,2007,439425.06
1320130_fridhemsplan,2008,466985.9
1320130_fridhemsplan,2009,452008.09
1320130_fridhemsplan,2010,471930.31
1320130_fridhemsplan,2011,509182.2
1320130_fridhemsplan,2012,503413.34
1320130_fridhemsplan,2013,505587.19
1320130_fridhemsplan,2014,506714.22
1320140_s_t_eriksgatan,2000,289254.89
1320140_s_t_eriksgatan,2001,296237.63
1320140_s_t_eriksgatan,2002,293425.42
1320140_s_t_eriksgatan,2003,295803.47
1320140_s_t_eriksgatan,2004,302244.2
1320140_s_t_eriksgatan,2005,314555.68
1320140_s_t_eriksgatan,2006,335262.59
1320140_s_t_eriksgatan,2007,364231.56
1320140_s_t_eriksgatan,2008,376124.42
1320140_s_t_eriksgatan,2009,373251.56
1320140_s_t_eriksgatan,2010,387866.47
1320140_s_t_eriksgatan,2011,401315.92
1320140_s_t_eriksgatan,2012,419173.65
1320140_s_t_eriksgatan,2013,436967.54
1320140_s_t_eriksgatan,2014,440249.35
1320150_alstromergatan,2000,286659.3
1320150_alstromergatan,2001,296269.94
1320150_alstromergatan,2002,296176.88
1320150_alstromergatan,2003,287790.87
1320150_alstromergatan,2004,296137.3
1320150_alstromergatan,2005,310373.82
1320150_alstromergatan,2006,318386.51
1320150_alstromergatan,2007,343130.95
1320150_alstromergatan,2008,364066.77
1320150_alstromergatan,2009,360460.42
1320150_alstromergatan,2010,373138.93
1320150_alstromergatan,2011,385507.7
1320150_alstromergatan,2012,397156.28
1320150_alstromergatan,2013,405707.81
1320150_alstromergatan,2014,412327.68
1320210_ralambshov,2000,357323.43
1320210_ralambshov,2001,364856.6
1320210_ralambshov,2002,334156.79
1320210_ralambshov,2003,332826.17
1320210_ralambshov,2004,365201.65
1320210_ralambshov,2005,362778.29
1320210_ralambshov,2006,343944.8
1320210_ralambshov,2007,364077.11
1320210_ralambshov,2008,377034.02
1320210_ralambshov,2009,396907.8
1320210_ralambshov,2010,412725.95
1320210_ralambshov,2011,432545.69
1320210_ralambshov,2012,455319.52
1320210_ralambshov,2013,458252.93
1320210_ralambshov,2014,454137.47
1320220_svedbergsplan,2000,247564.36
1320220_svedbergsplan,2001,264590.24
1320220_svedbergsplan,2002,274982.75
1320220_svedbergsplan,2003,277416.48
1320220_svedbergsplan,2004,287570.92
1320220_svedbergsplan,2005,279270.08
1320220_svedbergsplan,2006,301843.62
1320220_svedbergsplan,2007,309288.79
1320220_svedbergsplan,2008,311852.26
1320220_svedbergsplan,2009,328185.95
1320220_svedbergsplan,2010,337483.11
1320220_svedbergsplan,2011,361337.8
1320220_svedbergsplan,2012,372613.53
1320220_svedbergsplan,2013,362564.97
1320220_svedbergsplan,2014,382820.89
1320240_mariebergsparken,2000,309664.8
1320240_mariebergsparken,2001,321161.73
1320240_mariebergsparken,2002,318660.11
1320240_mariebergsparken,2003,339705.26
1320240_mariebergsparken,2004,356749.67
1320240_mariebergsparken,2005,371511.17
1320240_mariebergsparken,2006,378620.91
1320240_mariebergsparken,2007,407122.28
1320240_mariebergsparken,2008,423678.33
1320240_mariebergsparken,2009,432361.51
1320240_mariebergsparken,2010,426522.84
1320240_mariebergsparken,2011,423670.53
1320240_mariebergsparken,2012,445874.8
1320240_mariebergsparken,2013,473739.88
1320240_mariebergsparken,2014,448292.12
1320310_ostra_stadshagen,2000,188211.14
1320310_ostra_stadshagen,2001,207339.19
1320310_ostra_stadshagen,2002,206769.76
1320310_ostra_stadshagen,2003,204977.96
1320310_ostra_stadshagen,2004,205079.24
1320310_ostra_stadshagen,2005,215998.8
1320310_ostra_stadshagen,2006,237148.92
1320310_ostra_stadshagen,2007,260891.5
1320310_ostra_stadshagen,2008,264770.7
1320310_ostra_stadshagen,2009,259888.48
1320310_ostra_stadshagen,2010,258662.07
1320310_ostra_stadshagen,2011,272755.37
1320310_ostra_stadshagen,2012,279091.79
1320310_ostra_stadshagen,2013,279994.48
1320310_ostra_stadshagen,2014,284324.6
1320410_vastra_kristineberg,2000,275951.22
1320410_vastra_kristineberg,2001,294791.34
1320410_vastra_kristineberg,2002,290062.58
1320410_vastra_kristineberg,2003,282054.87
1320410_vastra_kristineberg,2004,292456.96
1320410_vastra_kristineberg,2005,322862.02
1320410_vastra_kristineberg,2006,324928.4
1320410_vastra_kristineberg,2007,337717.61
1320410_vastra_kristineberg,2008,349417.5
1320410_vastra_kristineberg,2009,344298.88
1320410_vastra_kristineberg,2010,360723.9
1320410_vastra_kristineberg,2011,369628.89
1320410_vastra_kristineberg,2012,372484.07
1320410_vastra_kristineberg,2013,376764.15
1320410_vastra_kristineberg,2014,385091.3
1320420_thorildsplan,2000,228541.67
1320420_thorildsplan,2001,252095.97
1320420_thorildsplan,2002,257922.45
1320420_thorildsplan,2003,260888.52
1320420_thorildsplan,2004,277276.33
1320420_thorildsplan,2005,284767.74
1320420_thorildsplan,2006,289715.53
1320420_thorildsplan,2007,307638.22
1320420_thorildsplan,2008,328625.73
1320420_thorildsplan,2009,329617.76
1320420_thorildsplan,2010,339859.75
1320420_thorildsplan,2011,350305.82
1320420_thorildsplan,2012,356376.32
1320420_thorildsplan,2013,355509.15
1320420_thorildsplan,2014,358939.36
1320500_fredhall,2000,247428.31
1320500_fredhall,2001,272802.2
1320500_fredhall,2002,274579.1
1320500_fredhall,2003,273171.29
1320500_fredhall,2004,274172.13
1320500_fredhall,2005,283182.75
1320500_fredhall,2006,299361.81
1320500_fredhall,2007,317717.75
1320500_fredhall,2008,327668.09
1320500_fredhall,2009,325697.28
1320500_fredhall,2010,332081.5
1320500_fredhall,2011,345335.92
1320500_fredhall,2012,347323.48
1320500_fredhall,2013,352483.88
1320500_fredhall,2014,366626.49
1330100_lilla_essingen,2000,223238.75
1330100_lilla_essingen,2001,248330.41
1330100_lilla_essingen,2002,258155.28
1330100_lilla_essingen,2003,272002.57
1330100_lilla_essingen,2004,299168.58
1330100_lilla_essingen,2005,313510.54
1330100_lilla_essingen,2006,331037.95
1330100_lilla_essingen,2007,362411.93
1330100_lilla_essingen,2008,388923.54
1330100_lilla_essingen,2009,379816.51
1330100_lilla_essingen,2010,395244.42
1330100_lilla_essingen,2011,407327.17
1330100_lilla_essingen,2012,419549.99
1330100_lilla_essingen,2013,424840.44
1330100_lilla_essingen,2014,432873.8
1330200_stora_essingen,2000,326807.95
1330200_stora_essingen,2001,342420.57
1330200_stora_essingen,2002,341855.75
1330200_stora_essingen,2003,350415.82
1330200_stora_essingen,2004,344726.18
1330200_stora_essingen,2005,371352.96
1330200_stora_essingen,2006,366795.03
1330200_stora_essingen,2007,396479.53
1330200_stora_essingen,2008,416062.74
1330200_stora_essingen,2009,414861.24
1330200_stora_essingen,2010,421115.8
1330200_stora_essingen,2011,428764.97
1330200_stora_essingen,2012,457579.11
1330200_stora_essingen,2013,473897.38
1330200_stora_essingen,2014,501997.63
1410110_mariaberget,2000,293503.21
1410110_mariaberget,2001,300408.61
1410110_mariaberget,2002,307217.01
1410110_mariaberget,2003,309043.44
1410110_mariaberget,2004,316651.63
1410110_mariaberget,2005,310051.59
1410110_mariaberget,2006,335517.87
1410110_mariaberget,2007,342153.13
1410110_mariaberget,2008,368832.7
1410110_mariaberget,2009,362431.92
1410110_mariaberget,2010,364431.46
1410110_mariaberget,2011,379986.58
1410110_mariaberget,2012,392771.75
1410110_mariaberget,2013,395517.41
1410110_mariaberget,2014,426783.36
1410120_maria_kyrka,2000,259111.96
1410120_maria_kyrka,2001,281824.38
1410120_maria_kyrka,2002,281075.97
1410120_maria_kyrka,2003,284349.89
1410120_maria_kyrka,2004,291425.32
1410120_maria_kyrka,2005,315312.19
1410120_maria_kyrka,2006,330805.7
1410120_maria_kyrka,2007,355213.05
1410120_maria_kyrka,2008,365659.33
1410120_maria_kyrka,2009,363925.03
1410120_maria_kyrka,2010,367277.71
1410120_maria_kyrka,2011,381861.93
1410120_maria_kyrka,2012,393933.2
1410120_maria_kyrka,2013,404705.53
1410120_maria_kyrka,2014,407795.63
1410130_swedenborgsgatan,2000,269216.17
1410130_swedenborgsgatan,2001,291986.08
1410130_swedenborgsgatan,2002,295472.26
1410130_swedenborgsgatan,2003,300443.58
1410130_swedenborgsgatan,2004,302350.6
1410130_swedenborgsgatan,2005,303935.07
1410130_swedenborgsgatan,2006,315634.26
1410130_swedenborgsgatan,2007,327763.16
1410130_swedenborgsgatan,2008,345859.31
1410130_swedenborgsgatan,2009,340100.25
1410130_swedenborgsgatan,2010,347521.29
1410130_swedenborgsgatan,2011,366050.98
1410130_swedenborgsgatan,2012,377667.17
1410130_swedenborgsgatan,2013,385725.48
1410130_swedenborgsgatan,2014,396529.22
1410140_gullfjardsplan,2000,330292.31
1410140_gullfjardsplan,2001,375779.19
1410140_gullfjardsplan,2002,358391.67
1410140_gullfjardsplan,2003,354285.86
1410140_gullfjardsplan,2004,373950.38
1410140_gullfjardsplan,2005,391738
1410140_gullfjardsplan,2006,393234.71
1410140_gullfjardsplan,2007,391348.78
1410140_gullfjardsplan,2008,419244.28
1410140_gullfjardsplan,2009,411822.74
1410140_gullfjardsplan,2010,403108.57
1410140_gullfjardsplan,2011,419278.34
1410140_gullfjardsplan,2012,436021.99
1410140_gullfjardsplan,2013,434606.69
1410140_gullfjardsplan,2014,449210.53
1410150_bergsgruvan,2000,224465.72
1410150_bergsgruvan,2001,232713.97
1410150_bergsgruvan,2002,229709
1410150_bergsgruvan,2003,231461.54
1410150_bergsgruvan,2004,254107.28
1410150_bergsgruvan,2005,265551.92
1410150_bergsgruvan,2006,275192.35
1410150_bergsgruvan,2007,280794.01
1410150_bergsgruvan,2008,287258.26
1410150_bergsgruvan,2009,301679.46
1410150_bergsgruvan,2010,315870.07
1410150_bergsgruvan,2011,340236.62
1410150_bergsgruvan,2012,355800.8
1410150_bergsgruvan,2013,375647.05
1410150_bergsgruvan,2014,395443.86
1410210_sodra_station_vast,2000,295427.14
1410210_sodra_station_vast,2001,307060.63
1410210_sodra_station_vast,2002,314399.26
1410210_sodra_station_vast,2003,314860.97
1410210_sodra_station_vast,2004,317017.2
1410210_sodra_station_vast,2005,319015.4
1410210_sodra_station_vast,2006,335329.09
1410210_sodra_station_vast,2007,348165.12
1410210_sodra_station_vast,2008,358958.73
1410210_sodra_station_vast,2009,361372.86
1410210_sodra_station_vast,2010,370189.39
1410210_sodra_station_vast,2011,379387.31
1410210_sodra_station_vast,2012,394102.7
1410210_sodra_station_vast,2013,397238.45
1410210_sodra_station_vast,2014,420765.25
1410220_sodra_station_ost,2000,305456.35
1410220_sodra_station_ost,2001,333109.18
1410220_sodra_station_ost,2002,333433.96
1410220_sodra_station_ost,2003,343032.18
1410220_sodra_station_ost,2004,358669.31
1410220_sodra_station_ost,2005,364525.49
1410220_sodra_station_ost,2006,362288.12
1410220_sodra_station_ost,2007,370331.58
1410220_sodra_station_ost,2008,386540.16
1410220_sodra_station_ost,2009,383943.34
1410220_sodra_station_ost,2010,391827.05
1410220_sodra_station_ost,2011,405096.61
1410220_sodra_station_ost,2012,419190.6
1410220_sodra_station_ost,2013,420141.01
1410220_sodra_station_ost,2014,433956.17
1420110_hogalidskyrkan,2000,270287.78
1420110_hogalidskyrkan,2001,279376.12
1420110_hogalidskyrkan,2002,292049.27
1420110_hogalidskyrkan,2003,287703.66
1420110_hogalidskyrkan,2004,295321.58
1420110_hogalidskyrkan,2005,311026.92
1420110_hogalidskyrkan,2006,327502.94
1420110_hogalidskyrkan,2007,350426.88
1420110_hogalidskyrkan,2008,356921.14
1420110_hogalidskyrkan,2009,355978.81
1420110_hogalidskyrkan,2010,358359.81
1420110_hogalidskyrkan,2011,370501.91
1420110_hogalidskyrkan,2012,387614.48
1420110_hogalidskyrkan,2013,392560.75
1420110_hogalidskyrkan,2014,415524.08
1420120_skinnarviksringen,2000,235898.36
1420120_skinnarviksringen,2001,252005.63
1420120_skinnarviksringen,2002,251742.53
1420120_skinnarviksringen,2003,246491.23
1420120_skinnarviksringen,2004,253590.99
1420120_skinnarviksringen,2005,265793.05
1420120_skinnarviksringen,2006,273227.02
1420120_skinnarviksringen,2007,285895.56
1420120_skinnarviksringen,2008,301793.65
1420120_skinnarviksringen,2009,302359.23
1420120_skinnarviksringen,2010,315578.18
1420120_skinnarviksringen,2011,318983.45
1420120_skinnarviksringen,2012,328683.19
1420120_skinnarviksringen,2013,334715.4
1420120_skinnarviksringen,2014,348732.89
1420130_ludvigsberg,2000,230891.76
1420130_ludvigsberg,2001,239273.18
1420130_ludvigsberg,2002,253389.86
1420130_ludvigsberg,2003,249675.78
1420130_ludvigsberg,2004,249246.14
1420130_ludvigsberg,2005,265617.95
1420130_ludvigsberg,2006,265961.77
1420130_ludvigsberg,2007,286898.82
1420130_ludvigsberg,2008,300590.41
1420130_ludvigsberg,2009,314999.01
1420130_ludvigsberg,2010,333832.2
1420130_ludvigsberg,2011,346326.37
1420130_ludvigsberg,2012,357985.39
1420130_ludvigsberg,2013,366468.23
1420130_ludvigsberg,2014,376919.36
1420140_bergsund,2000,221625.72
1420140_bergsund,2001,236673.25
1420140_bergsund,2002,241606.77
1420140_bergsund,2003,237740.67
1420140_bergsund,2004,235461.96
1420140_bergsund,2005,241915.78
1420140_bergsund,2006,244029.72
1420140_bergsund,2007,258644.81
1420140_bergsund,2008,271407.98
1420140_bergsund,2009,276654.27
1420140_bergsund,2010,286252.59
1420140_bergsund,2011,298618.27
1420140_bergsund,2012,303319.33
1420140_bergsund,2013,313483.43
1420140_bergsund,2014,320600.36
1420210_hornstull,2000,216488.12
1420210_hornstull,2001,227577.09
1420210_hornstull,2002,231446.62
1420210_hornstull,2003,237858.41
1420210_hornstull,2004,243136.13
1420210_hornstull,2005,254029.95
1420210_hornstull,2006,262542.36
1420210_hornstull,2007,276178.09
1420210_hornstull,2008,290128.42
1420210_hornstull,2009,294347.8
1420210_hornstull,2010,309928.47
1420210_hornstull,2011,323054.01
1420210_hornstull,2012,331539.61
1420210_hornstull,2013,338359.11
1420210_hornstull,2014,338681.38
1420220_bysistappan,2000,261715.22
1420220_bysistappan,2001,276789.31
1420220_bysistappan,2002,283733.12
1420220_bysistappan,2003,280330.18
1420220_bysistappan,2004,283630.6
1420220_bysistappan,2005,292864.29
1420220_bysistappan,2006,307954.27
1420220_bysistappan,2007,318686.75
1420220_bysistappan,2008,330247.68
1420220_bysistappan,2009,341111.97
1420220_bysistappan,2010,338088.04
1420220_bysistappan,2011,339251.72
1420220_bysistappan,2012,356263.23
1420220_bysistappan,2013,368949.56
1420220_bysistappan,2014,380751.99
1420230_sodra_namndhuset,2000,218494.46
1420230_sodra_namndhuset,2001,237568.59
1420230_sodra_namndhuset,2002,239505.44
1420230_sodra_namndhuset,2003,240772.25
1420230_sodra_namndhuset,2004,244083.82
1420230_sodra_namndhuset,2005,251173.86
1420230_sodra_namndhuset,2006,264846.08
1420230_sodra_namndhuset,2007,279361.32
1420230_sodra_namndhuset,2008,296263.26
1420230_sodra_namndhuset,2009,306694.57
1420230_sodra_namndhuset,2010,309641.84
1420230_sodra_namndhuset,2011,328098.1
1420230_sodra_namndhuset,2012,335509.63
1420230_sodra_namndhuset,2013,340888.29
1420230_sodra_namndhuset,2014,353105.78
1420240_zinkensdamm,2000,260503.81
1420240_zinkensdamm,2001,271098.93
1420240_zinkensdamm,2002,272474.2
1420240_zinkensdamm,2003,270734.47
1420240_zinkensdamm,2004,277235.39
1420240_zinkensdamm,2005,291536.65
1420240_zinkensdamm,2006,290415.05
1420240_zinkensdamm,2007,308327.54
1420240_zinkensdamm,2008,326023.11
1420240_zinkensdamm,2009,326684.02
1420240_zinkensdamm,2010,327473.83
1420240_zinkensdamm,2011,345757.71
1420240_zinkensdamm,2012,364125.89
1420240_zinkensdamm,2013,369918.53
1420240_zinkensdamm,2014,370712.85
1420310_sodersjukhuset,2000,178169.6
1420310_sodersjukhuset,2001,187873.58
1420310_sodersjukhuset,2002,197742.19
1420310_sodersjukhuset,2003,197583.38
1420310_sodersjukhuset,2004,202536.14
1420310_sodersjukhuset,2005,206053.2
1420310_sodersjukhuset,2006,206602.68
1420310_sodersjukhuset,2007,278634.35
1420310_sodersjukhuset,2008,268690.9
1420310_sodersjukhuset,2009,285066.53
1420310_sodersjukhuset,2010,294670.22
1420310_sodersjukhuset,2011,323195.58
1420310_sodersjukhuset,2012,313215.17
1420310_sodersjukhuset,2013,344614.92
1420310_sodersjukhuset,2014,348535.01
1420320_tanto,2000,295044.16
1420320_tanto,2001,301871.53
1420320_tanto,2002,303400.86
1420320_tanto,2003,315500.08
1420320_tanto,2004,316878.2
1420320_tanto,2005,328654.38
1420320_tanto,2006,343678.06
1420320_tanto,2007,345850.86
1420320_tanto,2008,352712.91
1420320_tanto,2009,360630.52
1420320_tanto,2010,364346.47
1420320_tanto,2011,357747.72
1420320_tanto,2012,374721.25
1420320_tanto,2013,379038.92
1420320_tanto,2014,386481.32
1420330_skoldgatan_syd,2000,274093.25
1420330_skoldgatan_syd,2001,304925.26
1420330_skoldgatan_syd,2002,290503.33
1420330_skoldgatan_syd,2003,294777.51
1420330_skoldgatan_syd,2004,296975.2
1420330_skoldgatan_syd,2005,290181.08
1420330_skoldgatan_syd,2006,305330.7
1420330_skoldgatan_syd,2007,308229.26
1420330_skoldgatan_syd,2008,324314.02
1420330_skoldgatan_syd,2009,320332.11
1420330_skoldgatan_syd,2010,320244.38
1420330_skoldgatan_syd,2011,306555.16
1420330_skoldgatan_syd,2012,304286.02
1420330_skoldgatan_syd,2013,328454.61
1420330_skoldgatan_syd,2014,331754.19
1420360_skoldgatan_nord,2000,234768.98
1420360_skoldgatan_nord,2001,256187.02
1420360_skoldgatan_nord,2002,236844.39
1420360_skoldgatan_nord,2003,243698.28
1420360_skoldgatan_nord,2004,244907.41
1420360_skoldgatan_nord,2005,246514.43
1420360_skoldgatan_nord,2006,259604.35
1420360_skoldgatan_nord,2007,255681.44
1420360_skoldgatan_nord,2008,260627.24
1420360_skoldgatan_nord,2009,270705.52
1420360_skoldgatan_nord,2010,286138.54
1420360_skoldgatan_nord,2011,305184.06
1420360_skoldgatan_nord,2012,316398.31
1420360_skoldgatan_nord,2013,316902.81
1420360_skoldgatan_nord,2014,331332.19
