basomrade,year,cumulative_immigration_surplus_employed_aged_20_64_female
5513220_bondevagen,2008,14
5513220_bondevagen,2009,12
5513220_bondevagen,2010,12
5513220_bondevagen,2011,17
5513220_bondevagen,2012,18
5513220_bondevagen,2013,12
5513220_bondevagen,2014,18
5513310_norra_bollmora,2000,-12
5513310_norra_bollmora,2001,-2
5513310_norra_bollmora,2002,-14
5513310_norra_bollmora,2003,-23
5513310_norra_bollmora,2004,-31
5513310_norra_bollmora,2005,-27
5513310_norra_bollmora,2006,-27
5513310_norra_bollmora,2007,-43
5513310_norra_bollmora,2008,-27
5513310_norra_bollmora,2009,-34
5513310_norra_bollmora,2010,-23
5513310_norra_bollmora,2011,-36
5513310_norra_bollmora,2012,-41
5513310_norra_bollmora,2013,-1
5513310_norra_bollmora,2014,10
5513330_vastra_fardala,2000,-3
5513330_vastra_fardala,2001,-11
5513330_vastra_fardala,2002,-16
5513330_vastra_fardala,2003,-15
5513330_vastra_fardala,2004,-6
5513330_vastra_fardala,2005,-3
5513330_vastra_fardala,2006,-5
5513330_vastra_fardala,2007,-7
5513330_vastra_fardala,2008,-7
5513330_vastra_fardala,2009,0
5513330_vastra_fardala,2010,0
5513330_vastra_fardala,2011,-4
5513330_vastra_fardala,2012,-1
5513330_vastra_fardala,2013,-3
5513330_vastra_fardala,2014,4
5513410_fardala,2000,1
5513410_fardala,2001,-4
5513410_fardala,2002,-6
5513410_fardala,2003,-9
5513410_fardala,2004,-6
5513410_fardala,2005,-5
5513410_fardala,2006,-3
5513410_fardala,2007,0
5513410_fardala,2008,-3
5513410_fardala,2009,3
5513410_fardala,2010,4
5513410_fardala,2011,6
5513410_fardala,2012,15
5513410_fardala,2013,19
5513410_fardala,2014,28
5514000_krusboda,2000,-7
5514000_krusboda,2001,-17
5514000_krusboda,2002,-43
5514000_krusboda,2003,-53
5514000_krusboda,2004,-48
5514000_krusboda,2005,-61
5514000_krusboda,2006,-52
5514000_krusboda,2007,-50
5514000_krusboda,2008,-55
5514000_krusboda,2009,-56
5514000_krusboda,2010,-73
5514000_krusboda,2011,-94
5514000_krusboda,2012,-99
5514000_krusboda,2013,-119
5514000_krusboda,2014,-115
5515010_oringe,2000,1
5515010_oringe,2001,-1
5515010_oringe,2002,-10
5515010_oringe,2003,-22
5515010_oringe,2004,-36
5515010_oringe,2005,-42
5515010_oringe,2006,-41
5515010_oringe,2007,-48
5515010_oringe,2008,-57
5515010_oringe,2009,-60
5515010_oringe,2010,-77
5515010_oringe,2011,-78
5515010_oringe,2012,-81
5515010_oringe,2013,-78
5515010_oringe,2014,-102
5515120_okand,2000,35
5515120_okand,2001,71
5515120_okand,2002,133
5515120_okand,2003,181
5515120_okand,2004,254
5515120_okand,2005,330
5515120_okand,2006,332
5515120_okand,2007,360
5515120_okand,2008,379
5515120_okand,2009,381
5515121_strand_norr,2010,13
5515121_strand_norr,2011,18
5515121_strand_norr,2012,60
5515121_strand_norr,2013,75
5515121_strand_norr,2014,165
5515122_tyreso_strand_centrum,2010,-8
5515122_tyreso_strand_centrum,2011,0
5515122_tyreso_strand_centrum,2012,-4
5515122_tyreso_strand_centrum,2013,5
5515122_tyreso_strand_centrum,2014,7
5515123_strand_syd_gimmersta,2010,-5
5515123_strand_syd_gimmersta,2011,-2
5515123_strand_syd_gimmersta,2012,-9
5515123_strand_syd_gimmersta,2013,-12
5515123_strand_syd_gimmersta,2014,-14
5515210_okand,2000,2
5515210_okand,2001,4
5515210_okand,2002,23
5515210_okand,2003,23
5515210_okand,2004,32
5515210_okand,2005,47
5515210_okand,2006,59
5515210_okand,2007,68
5515210_okand,2008,74
5515210_okand,2009,85
5515212_raksta_solberga_bergholm,2010,-6
5515212_raksta_solberga_bergholm,2011,-9
5515212_raksta_solberga_bergholm,2012,-17
5515212_raksta_solberga_bergholm,2013,-10
5515212_raksta_solberga_bergholm,2014,-9
5515220_okand,2000,13
5515220_okand,2001,32
5515220_okand,2002,38
5515220_okand,2003,72
5515220_okand,2004,89
5515220_okand,2005,99
5515220_okand,2006,107
5515220_okand,2007,101
5515220_okand,2008,106
5515220_okand,2009,108
5515221_inre_brevik,2010,-1
5515221_inre_brevik,2011,6
5515221_inre_brevik,2012,15
5515221_inre_brevik,2013,9
5515221_inre_brevik,2014,19
5515222_yttre_brevik,2010,0
5515222_yttre_brevik,2011,3
5515222_yttre_brevik,2012,6
5515222_yttre_brevik,2013,9
5515222_yttre_brevik,2014,16
5610200_mortnas,2000,6
5610200_mortnas,2001,21
5610200_mortnas,2002,39
5610200_mortnas,2003,46
5610200_mortnas,2004,51
5610200_mortnas,2005,67
5610200_mortnas,2006,68
5610200_mortnas,2007,71
5610200_mortnas,2008,82
5610200_mortnas,2009,90
5610200_mortnas,2010,99
5610200_mortnas,2011,128
5610200_mortnas,2012,133
5610200_mortnas,2013,161
5610200_mortnas,2014,215
5610500_okand,2000,6
5610500_okand,2001,6
5610500_okand,2002,12
5610500_okand,2003,12
5610500_okand,2004,16
5610500_okand,2005,22
5610500_okand,2006,25
5610500_okand,2007,32
5610500_okand,2008,39
5610500_okand,2009,30
5610501_gustavsbergs_glesbygd,2010,-1
5610501_gustavsbergs_glesbygd,2011,12
5610501_gustavsbergs_glesbygd,2012,12
5610501_gustavsbergs_glesbygd,2013,20
5610501_gustavsbergs_glesbygd,2014,15
5610502_gustavsbergs_glesbygd_v,2010,9
5610502_gustavsbergs_glesbygd_v,2011,28
5610502_gustavsbergs_glesbygd_v,2012,31
5610502_gustavsbergs_glesbygd_v,2013,31
5610502_gustavsbergs_glesbygd_v,2014,28
5611110_munkmora,2000,10
5611110_munkmora,2001,6
5611110_munkmora,2002,5
5611110_munkmora,2003,-4
5611110_munkmora,2004,-13
5611110_munkmora,2005,-24
5611110_munkmora,2006,-39
5611110_munkmora,2007,-63
5611110_munkmora,2008,-72
5611110_munkmora,2009,-89
5611110_munkmora,2010,-93
5611110_munkmora,2011,-93
5611110_munkmora,2012,-102
5611110_munkmora,2013,-91
5611110_munkmora,2014,-84
5611120_lugnet_flerbostadshus,2000,-2
5611120_lugnet_flerbostadshus,2001,-2
5611120_lugnet_flerbostadshus,2002,-1
5611120_lugnet_flerbostadshus,2003,-10
5611120_lugnet_flerbostadshus,2004,-10
5611120_lugnet_flerbostadshus,2005,-19
5611120_lugnet_flerbostadshus,2006,2
5611120_lugnet_flerbostadshus,2007,-7
5611120_lugnet_flerbostadshus,2008,-1
5611120_lugnet_flerbostadshus,2009,5
5611120_lugnet_flerbostadshus,2010,3
5611120_lugnet_flerbostadshus,2011,-1
5611120_lugnet_flerbostadshus,2012,8
5611120_lugnet_flerbostadshus,2013,12
5611120_lugnet_flerbostadshus,2014,16
5611130_lugnet_smahus,2000,9
5611130_lugnet_smahus,2001,4
5611130_lugnet_smahus,2002,-7
5611130_lugnet_smahus,2003,-7
5611130_lugnet_smahus,2004,3
5611130_lugnet_smahus,2005,4
5611130_lugnet_smahus,2006,-5
5611130_lugnet_smahus,2007,-7
5611130_lugnet_smahus,2008,1
5611130_lugnet_smahus,2009,-2
5611130_lugnet_smahus,2010,-1
5611130_lugnet_smahus,2011,-6
5611130_lugnet_smahus,2012,-7
5611130_lugnet_smahus,2013,-16
5611130_lugnet_smahus,2014,-19
5611140_hojdhagen,2000,6
5611140_hojdhagen,2001,4
5611140_hojdhagen,2002,1
5611140_hojdhagen,2003,11
5611140_hojdhagen,2004,-5
5611140_hojdhagen,2005,5
5611140_hojdhagen,2006,13
5611140_hojdhagen,2007,23
5611140_hojdhagen,2008,25
5611140_hojdhagen,2009,39
5611140_hojdhagen,2010,75
5611140_hojdhagen,2011,102
5611140_hojdhagen,2012,127
5611140_hojdhagen,2013,156
5611140_hojdhagen,2014,159
5611150_okand,2000,44
5611150_okand,2001,63
5611150_okand,2002,66
5611150_okand,2003,63
5611150_okand,2004,147
5611150_okand,2005,248
5611150_okand,2006,302
5611150_okand,2007,416
5611150_okand,2008,463
5611150_okand,2009,526
5611151_sodra_gustavsberg,2010,-7
5611151_sodra_gustavsberg,2011,12
5611151_sodra_gustavsberg,2012,8
5611151_sodra_gustavsberg,2013,31
5611151_sodra_gustavsberg,2014,43
5611152_hasthagen,2010,18
5611152_hasthagen,2011,40
5611152_hasthagen,2012,44
5611152_hasthagen,2013,42
5611152_hasthagen,2014,46
5611160_osby_grind,2000,-9
5611160_osby_grind,2001,-7
5611160_osby_grind,2002,-6
5611160_osby_grind,2003,-2
5611160_osby_grind,2004,-8
5611160_osby_grind,2005,-9
5611160_osby_grind,2006,-9
5611160_osby_grind,2007,-3
5611160_osby_grind,2008,-3
5611160_osby_grind,2009,-5
5611160_osby_grind,2010,-7
5611160_osby_grind,2011,-8
5611160_osby_grind,2012,-14
5611160_osby_grind,2013,-21
5611160_osby_grind,2014,-20
5611170_osbydalen,2000,4
5611170_osbydalen,2001,-14
5611170_osbydalen,2002,-23
5611170_osbydalen,2003,-34
5611170_osbydalen,2004,-34
5611170_osbydalen,2005,-36
5611170_osbydalen,2006,-33
5611170_osbydalen,2007,-33
5611170_osbydalen,2008,-37
5611170_osbydalen,2009,-44
5611170_osbydalen,2010,-41
5611170_osbydalen,2011,-44
5611170_osbydalen,2012,-57
5611170_osbydalen,2013,-61
5611170_osbydalen,2014,-77
5611190_holmviksskogen,2000,-4
5611190_holmviksskogen,2001,-4
5611190_holmviksskogen,2002,-8
5611190_holmviksskogen,2003,-21
5611190_holmviksskogen,2004,-24
5611190_holmviksskogen,2005,-27
5611190_holmviksskogen,2006,-25
5611190_holmviksskogen,2007,-34
5611190_holmviksskogen,2008,-51
5611190_holmviksskogen,2009,-58
5611190_holmviksskogen,2010,-47
5611190_holmviksskogen,2011,-45
5611190_holmviksskogen,2012,-55
5611190_holmviksskogen,2013,-52
5611190_holmviksskogen,2014,-56
5620100_brunn,2000,-2
5620100_brunn,2001,8
5620100_brunn,2002,16
5620100_brunn,2003,10
5620100_brunn,2004,18
5620100_brunn,2005,17
5620100_brunn,2006,15
5620100_brunn,2007,10
5620100_brunn,2008,7
5620100_brunn,2009,8
5620100_brunn,2010,2
5620100_brunn,2011,-4
5620100_brunn,2012,-1
5620100_brunn,2013,5
5620100_brunn,2014,13
5620510_okand,2000,74
5620510_okand,2001,108
5620510_okand,2002,109
5620510_okand,2003,120
5620510_okand,2004,128
5620510_okand,2005,127
5620510_okand,2006,133
5620510_okand,2007,150
5620510_okand,2008,163
5620510_okand,2009,169
5620511_norra_ingaro,2010,-4
5620511_norra_ingaro,2011,-5
5620511_norra_ingaro,2012,2
5620511_norra_ingaro,2013,3
5620511_norra_ingaro,2014,6
5620512_sodra_farstalandet,2010,2
5620512_sodra_farstalandet,2011,1
5620512_sodra_farstalandet,2012,-2
5620512_sodra_farstalandet,2013,1
5620512_sodra_farstalandet,2014,-2
5620520_sydvastra_ingaro,2000,15
5620520_sydvastra_ingaro,2001,34
5620520_sydvastra_ingaro,2002,50
5620520_sydvastra_ingaro,2003,73
5620520_sydvastra_ingaro,2004,91
5620520_sydvastra_ingaro,2005,100
5620520_sydvastra_ingaro,2006,114
5620520_sydvastra_ingaro,2007,121
5620520_sydvastra_ingaro,2008,121
5620520_sydvastra_ingaro,2009,131
5620520_sydvastra_ingaro,2010,135
5620520_sydvastra_ingaro,2011,135
5620520_sydvastra_ingaro,2012,150
5620520_sydvastra_ingaro,2013,137
5620520_sydvastra_ingaro,2014,151
5620530_okand,2000,21
5620530_okand,2001,28
5620530_okand,2002,53
5620530_okand,2003,62
5620530_okand,2004,74
5620530_okand,2005,75
5620530_okand,2006,81
5620530_okand,2007,99
5620530_okand,2008,106
5620530_okand,2009,105
5620531_langvik_klacknaset,2010,7
5620531_langvik_klacknaset,2011,14
5620531_langvik_klacknaset,2012,21
5620531_langvik_klacknaset,2013,23
5620531_langvik_klacknaset,2014,24
5620532_skalsmara,2010,0
5620532_skalsmara,2011,15
5620532_skalsmara,2012,19
5620532_skalsmara,2013,17
5620532_skalsmara,2014,28
5630110_hemmesta,2000,-7
5630110_hemmesta,2001,-8
5630110_hemmesta,2002,-11
5630110_hemmesta,2003,-8
5630110_hemmesta,2004,-21
5630110_hemmesta,2005,-23
5630110_hemmesta,2006,-22
5630110_hemmesta,2007,-30
5630110_hemmesta,2008,-34
5630110_hemmesta,2009,-42
5630110_hemmesta,2010,-41
5630110_hemmesta,2011,-46
5630110_hemmesta,2012,-48
5630110_hemmesta,2013,-50
5630110_hemmesta,2014,-45
5630120_fruvik,2000,13
5630120_fruvik,2001,8
5630120_fruvik,2002,-2
5630120_fruvik,2003,-5
5630120_fruvik,2004,-1
5630120_fruvik,2005,35
5630120_fruvik,2006,57
5630120_fruvik,2007,84
5630120_fruvik,2008,87
5630120_fruvik,2009,81
5630120_fruvik,2010,73
5630120_fruvik,2011,62
5630120_fruvik,2012,64
5630120_fruvik,2013,58
5630120_fruvik,2014,59
5630130_hemmestahojden,2000,-3
5630130_hemmestahojden,2001,-3
5630130_hemmestahojden,2002,-5
5630130_hemmestahojden,2003,-8
5630130_hemmestahojden,2004,-6
5630130_hemmestahojden,2005,-10
5630130_hemmestahojden,2006,16
5630130_hemmestahojden,2007,24
5630130_hemmestahojden,2008,17
5630130_hemmestahojden,2009,10
5630130_hemmestahojden,2010,10
5630130_hemmestahojden,2011,8
5630130_hemmestahojden,2012,11
5630130_hemmestahojden,2013,3
5630130_hemmestahojden,2014,5
5630200_angsvik,2000,-3
5630200_angsvik,2001,-5
5630200_angsvik,2002,-8
5630200_angsvik,2003,-2
5630200_angsvik,2004,-2
5630200_angsvik,2005,-5
5630200_angsvik,2006,-11
5630200_angsvik,2007,-9
5630200_angsvik,2008,-12
5630200_angsvik,2009,-12
5630200_angsvik,2010,-7
5630200_angsvik,2011,-19
5630200_angsvik,2012,-18
5630200_angsvik,2013,-22
5630200_angsvik,2014,-22
5630300_skeppsdalsstrom,2000,32
5630300_skeppsdalsstrom,2001,50
5630300_skeppsdalsstrom,2002,104
5630300_skeppsdalsstrom,2003,123
5630300_skeppsdalsstrom,2004,186
5630300_skeppsdalsstrom,2005,231
5630300_skeppsdalsstrom,2006,252
5630300_skeppsdalsstrom,2007,265
5630300_skeppsdalsstrom,2008,269
5630300_skeppsdalsstrom,2009,264
5630300_skeppsdalsstrom,2010,259
5630300_skeppsdalsstrom,2011,262
5630300_skeppsdalsstrom,2012,274
5630300_skeppsdalsstrom,2013,278
5630300_skeppsdalsstrom,2014,280
5630400_kopparmora,2000,-1
5630400_kopparmora,2001,-3
5630400_kopparmora,2002,-1
5630400_kopparmora,2003,-6
5630400_kopparmora,2004,-8
5630400_kopparmora,2005,-5
5630400_kopparmora,2006,-10
5630400_kopparmora,2007,-13
5630400_kopparmora,2008,-13
5630400_kopparmora,2009,-22
5630400_kopparmora,2010,-17
5630400_kopparmora,2011,-16
5630400_kopparmora,2012,-19
5630400_kopparmora,2013,-20
5630400_kopparmora,2014,-26
5630510_okand,2000,15
5630510_okand,2001,65
5630510_okand,2002,71
5630510_okand,2003,87
5630510_okand,2004,96
5630510_okand,2005,114
5630510_okand,2006,116
5630510_okand,2007,123
5630510_okand,2008,138
5630510_okand,2009,130
5630511_norra_varmdo,2010,8
5630511_norra_varmdo,2011,7
5630511_norra_varmdo,2012,19
5630511_norra_varmdo,2013,22
5630511_norra_varmdo,2014,20
5630512_torsby,2010,6
5630512_torsby,2011,12
5630512_torsby,2012,21
5630512_torsby,2013,14
5630512_torsby,2014,32
5630513_evlinge,2010,2
5630513_evlinge,2011,13
5630513_evlinge,2012,18
5630513_evlinge,2013,20
5630513_evlinge,2014,27
5630514_saltaro_skarmaro,2010,8
5630514_saltaro_skarmaro,2011,11
5630514_saltaro_skarmaro,2012,12
5630514_saltaro_skarmaro,2013,15
5630514_saltaro_skarmaro,2014,27
5630520_okand,2000,17
5630520_okand,2001,31
5630520_okand,2002,31
5630520_okand,2003,35
5630520_okand,2004,44
5630520_okand,2005,54
5630520_okand,2006,63
5630520_okand,2007,67
5630520_okand,2008,75
5630520_okand,2009,69
5630522_stromma,2010,6
5630522_stromma,2011,12
5630522_stromma,2012,3
5630522_stromma,2013,4
5630522_stromma,2014,8
5630523_bullando_alvsala_fagerdala,2010,-7
5630523_bullando_alvsala_fagerdala,2011,0
5630523_bullando_alvsala_fagerdala,2012,4
5630523_bullando_alvsala_fagerdala,2013,5
5630523_bullando_alvsala_fagerdala,2014,17
5630524_fagelbrolandet,2010,8
5630524_fagelbrolandet,2011,18
5630524_fagelbrolandet,2012,15
5630524_fagelbrolandet,2013,9
5630524_fagelbrolandet,2014,0
5630600_varmdo_norra_skargard,2000,0
5630600_varmdo_norra_skargard,2001,3
5630600_varmdo_norra_skargard,2002,5
5630600_varmdo_norra_skargard,2003,10
5630600_varmdo_norra_skargard,2004,6
5630600_varmdo_norra_skargard,2005,3
5630600_varmdo_norra_skargard,2006,3
5630600_varmdo_norra_skargard,2007,2
5630600_varmdo_norra_skargard,2008,2
5630600_varmdo_norra_skargard,2009,5
5630600_varmdo_norra_skargard,2010,3
5630600_varmdo_norra_skargard,2011,0
5630600_varmdo_norra_skargard,2012,-4
5630600_varmdo_norra_skargard,2013,-4
5630600_varmdo_norra_skargard,2014,-1
5640100_djurhamn,2000,-2
5640100_djurhamn,2001,-2
5640100_djurhamn,2002,-5
5640100_djurhamn,2003,-11
5640100_djurhamn,2004,-18
5640100_djurhamn,2005,-17
5640100_djurhamn,2006,-11
5640100_djurhamn,2007,-15
5640100_djurhamn,2008,-19
5640100_djurhamn,2009,-26
5640100_djurhamn,2010,-32
5640100_djurhamn,2011,-41
5640100_djurhamn,2012,-39
5640100_djurhamn,2013,-47
5640100_djurhamn,2014,-55
5640200_stavsnas,2000,5
5640200_stavsnas,2001,7
5640200_stavsnas,2002,17
5640200_stavsnas,2003,17
5640200_stavsnas,2004,10
5640200_stavsnas,2005,4
5640200_stavsnas,2006,-2
5640200_stavsnas,2007,0
5640200_stavsnas,2008,2
5640200_stavsnas,2009,-6
5640200_stavsnas,2010,-6
5640200_stavsnas,2011,-9
5640200_stavsnas,2012,-15
5640200_stavsnas,2013,-22
5640200_stavsnas,2014,-26
5640510_stavsnas_glesbygd,2000,7
5640510_stavsnas_glesbygd,2001,21
5640510_stavsnas_glesbygd,2002,19
5640510_stavsnas_glesbygd,2003,19
5640510_stavsnas_glesbygd,2004,24
5640510_stavsnas_glesbygd,2005,30
5640510_stavsnas_glesbygd,2006,34
5640510_stavsnas_glesbygd,2007,37
5640510_stavsnas_glesbygd,2008,38
5640510_stavsnas_glesbygd,2009,35
5640510_stavsnas_glesbygd,2010,44
5640510_stavsnas_glesbygd,2011,50
5640510_stavsnas_glesbygd,2012,46
5640510_stavsnas_glesbygd,2013,53
5640510_stavsnas_glesbygd,2014,57
5640520_djuro_glesbygd,2000,10
5640520_djuro_glesbygd,2001,15
5640520_djuro_glesbygd,2002,20
5640520_djuro_glesbygd,2003,35
5640520_djuro_glesbygd,2004,47
5640520_djuro_glesbygd,2005,46
5640520_djuro_glesbygd,2006,51
5640520_djuro_glesbygd,2007,49
5640520_djuro_glesbygd,2008,50
5640520_djuro_glesbygd,2009,44
5640520_djuro_glesbygd,2010,47
5640520_djuro_glesbygd,2011,43
5640520_djuro_glesbygd,2012,39
5640520_djuro_glesbygd,2013,38
5640520_djuro_glesbygd,2014,30
5640600_djuro_skargard,2000,4
5640600_djuro_skargard,2001,8
5640600_djuro_skargard,2002,6
5640600_djuro_skargard,2003,9
5640600_djuro_skargard,2004,11
5640600_djuro_skargard,2005,7
5640600_djuro_skargard,2006,6
5640600_djuro_skargard,2007,3
5640600_djuro_skargard,2008,-1
5640600_djuro_skargard,2009,0
5640600_djuro_skargard,2010,-3
5640600_djuro_skargard,2011,-8
5640600_djuro_skargard,2012,-7
5640600_djuro_skargard,2013,-6
5640600_djuro_skargard,2014,-2
5650000_moja_forsamling,2000,-3
5650000_moja_forsamling,2001,-2
5650000_moja_forsamling,2002,1
5650000_moja_forsamling,2003,1
5650000_moja_forsamling,2004,6
5650000_moja_forsamling,2005,3
5650000_moja_forsamling,2006,3
5650000_moja_forsamling,2007,-1
5650000_moja_forsamling,2008,-6
5650000_moja_forsamling,2009,-3
5650000_moja_forsamling,2010,-5
5650000_moja_forsamling,2011,-5
5650000_moja_forsamling,2012,-3
5650000_moja_forsamling,2013,-6
5650000_moja_forsamling,2014,-12
5660000_namdo_forsamling,2000,3
5660000_namdo_forsamling,2001,6
5660000_namdo_forsamling,2002,9
5660000_namdo_forsamling,2003,9
5660000_namdo_forsamling,2004,12
5660000_namdo_forsamling,2005,15
5660000_namdo_forsamling,2006,18
5660000_namdo_forsamling,2007,18
5660000_namdo_forsamling,2008,18
5660000_namdo_forsamling,2009,18
5660000_namdo_forsamling,2010,17
5660000_namdo_forsamling,2011,17
5660000_namdo_forsamling,2012,14
5660000_namdo_forsamling,2013,11
5660000_namdo_forsamling,2014,9
5711010_soderby_garde,2000,7
5711010_soderby_garde,2001,3
5711010_soderby_garde,2002,3
5711010_soderby_garde,2003,-10
5711010_soderby_garde,2004,-15
5711010_soderby_garde,2005,-26
5711010_soderby_garde,2006,-21
5711010_soderby_garde,2007,-13
5711010_soderby_garde,2008,-26
5711010_soderby_garde,2009,-29
5711010_soderby_garde,2010,-40
5711010_soderby_garde,2011,-39
5711010_soderby_garde,2012,-36
5711010_soderby_garde,2013,-40
5711010_soderby_garde,2014,-42
5711020_soderby_park,2000,5
5711020_soderby_park,2001,0
5711020_soderby_park,2002,-5
5711020_soderby_park,2003,-12
5711020_soderby_park,2004,-15
5711020_soderby_park,2005,9
5711020_soderby_park,2006,59
5711020_soderby_park,2007,120
5711020_soderby_park,2008,138
5711020_soderby_park,2009,171
5711020_soderby_park,2010,169
5711020_soderby_park,2011,186
5711020_soderby_park,2012,195
5711020_soderby_park,2013,193
5711020_soderby_park,2014,204
5711110_skyttorp,2000,-7
5711110_skyttorp,2001,-15
5711110_skyttorp,2002,-26
5711110_skyttorp,2003,-23
5711110_skyttorp,2004,-14
5711110_skyttorp,2005,-26
5711110_skyttorp,2006,-25
5711110_skyttorp,2007,-32
5711110_skyttorp,2008,-45
5711110_skyttorp,2009,-48
5711110_skyttorp,2010,-51
5711110_skyttorp,2011,-10
5711110_skyttorp,2012,-3
5711110_skyttorp,2013,-13
5711110_skyttorp,2014,-23
5711120_skogsang,2000,-11
5711120_skogsang,2001,-13
5711120_skogsang,2002,-19
5711120_skogsang,2003,-17
5711120_skogsang,2004,0
5711120_skogsang,2005,11
5711120_skogsang,2006,7
5711120_skogsang,2007,5
5711120_skogsang,2008,3
5711120_skogsang,2009,-9
5711120_skogsang,2010,-14
5711120_skogsang,2011,-14
5711120_skogsang,2012,-14
5711120_skogsang,2013,-25
5711120_skogsang,2014,-28
5711130_soderby,2000,-9
5711130_soderby,2001,-13
5711130_soderby,2002,-16
5711130_soderby,2003,-5
5711130_soderby,2004,-7
5711130_soderby,2005,3
5711130_soderby,2006,7
5711130_soderby,2007,8
5711130_soderby,2008,13
5711130_soderby,2009,5
5711130_soderby,2010,-4
5711130_soderby,2011,-3
5711130_soderby,2012,-17
5711130_soderby,2013,-17
5711130_soderby,2014,-17
5711200_salems_centrum,2000,-2
5711200_salems_centrum,2001,-10
5711200_salems_centrum,2002,-14
5711200_salems_centrum,2003,-10
5711200_salems_centrum,2004,-39
5711200_salems_centrum,2005,-70
5711200_salems_centrum,2006,-82
5711200_salems_centrum,2007,-105
5711200_salems_centrum,2008,-128
5711200_salems_centrum,2009,-127
5711200_salems_centrum,2010,-135
5711200_salems_centrum,2011,-139
5711200_salems_centrum,2012,-155
5711200_salems_centrum,2013,-151
5711200_salems_centrum,2014,-180
5712110_norra_ronninge,2000,3
5712110_norra_ronninge,2001,4
5712110_norra_ronninge,2002,8
5712110_norra_ronninge,2003,20
5712110_norra_ronninge,2004,32
5712110_norra_ronninge,2005,39
5712110_norra_ronninge,2006,34
5712110_norra_ronninge,2007,28
