basomrade,year,higher_education_min_3_years_percent_of_population_aged_25_64_female
5432410_orminge,2009,0.15793
5432410_orminge,2010,0.16761
5432410_orminge,2011,0.17488
5432410_orminge,2012,0.17795
5432410_orminge,2013,0.1857
5432410_orminge,2014,0.19791
5432500_mensattra,2000,0.23852
5432500_mensattra,2001,0.25161
5432500_mensattra,2002,0.25729
5432500_mensattra,2003,0.26031
5432500_mensattra,2004,0.27458
5432500_mensattra,2005,0.29145
5432500_mensattra,2006,0.29649
5432500_mensattra,2007,0.29921
5432500_mensattra,2008,0.30348
5432500_mensattra,2009,0.30093
5432500_mensattra,2010,0.31757
5432500_mensattra,2011,0.33241
5432500_mensattra,2012,0.34861
5432500_mensattra,2013,0.36273
5432500_mensattra,2014,0.37736
5432600_kallvagen,2000,0.27519
5432600_kallvagen,2001,0.27068
5432600_kallvagen,2002,0.28468
5432600_kallvagen,2003,0.29392
5432600_kallvagen,2004,0.30707
5432600_kallvagen,2005,0.32137
5432600_kallvagen,2006,0.33642
5432600_kallvagen,2007,0.33956
5432600_kallvagen,2008,0.35604
5432600_kallvagen,2009,0.38146
5432600_kallvagen,2010,0.38438
5432600_kallvagen,2011,0.39323
5432600_kallvagen,2012,0.40292
5432600_kallvagen,2013,0.42121
5432600_kallvagen,2014,0.41988
5432610_eriksvik,2000,0.20362
5432610_eriksvik,2001,0.21849
5432610_eriksvik,2002,0.24454
5432610_eriksvik,2003,0.26471
5432610_eriksvik,2004,0.27155
5432610_eriksvik,2005,0.28512
5432610_eriksvik,2006,0.31225
5432610_eriksvik,2007,0.33591
5432610_eriksvik,2008,0.33455
5432610_eriksvik,2009,0.33692
5432610_eriksvik,2010,0.35689
5432610_eriksvik,2011,0.37102
5432610_eriksvik,2012,0.38644
5432610_eriksvik,2013,0.40136
5432610_eriksvik,2014,0.42997
5432700_norra_lannersta,2000,0.29851
5432700_norra_lannersta,2001,0.30021
5432700_norra_lannersta,2002,0.31084
5432700_norra_lannersta,2003,0.33943
5432700_norra_lannersta,2004,0.34455
5432700_norra_lannersta,2005,0.36069
5432700_norra_lannersta,2006,0.37358
5432700_norra_lannersta,2007,0.39114
5432700_norra_lannersta,2008,0.40762
5432700_norra_lannersta,2009,0.43015
5432700_norra_lannersta,2010,0.44765
5432700_norra_lannersta,2011,0.45324
5432700_norra_lannersta,2012,0.44483
5432700_norra_lannersta,2013,0.45611
5432700_norra_lannersta,2014,0.46392
5432710_sodra_lannersta,2000,0.33108
5432710_sodra_lannersta,2001,0.34667
5432710_sodra_lannersta,2002,0.36552
5432710_sodra_lannersta,2003,0.33544
5432710_sodra_lannersta,2004,0.35185
5432710_sodra_lannersta,2005,0.39429
5432710_sodra_lannersta,2006,0.39572
5432710_sodra_lannersta,2007,0.43564
5432710_sodra_lannersta,2008,0.43981
5432710_sodra_lannersta,2009,0.44156
5432710_sodra_lannersta,2010,0.44872
5432710_sodra_lannersta,2011,0.46121
5432710_sodra_lannersta,2012,0.4913
5432710_sodra_lannersta,2013,0.51282
5432710_sodra_lannersta,2014,0.50417
5432810_boo_gard,2000,0.2397
5432810_boo_gard,2001,0.2554
5432810_boo_gard,2002,0.25952
5432810_boo_gard,2003,0.27187
5432810_boo_gard,2004,0.28614
5432810_boo_gard,2005,0.31953
5432810_boo_gard,2006,0.36088
5432810_boo_gard,2007,0.38108
5432810_boo_gard,2008,0.39267
5432810_boo_gard,2009,0.41689
5432810_boo_gard,2010,0.44241
5432810_boo_gard,2011,0.46787
5432810_boo_gard,2012,0.47342
5432810_boo_gard,2013,0.49246
5432810_boo_gard,2014,0.49755
5432900_gustavsvik,2000,0.23026
5432900_gustavsvik,2001,0.22727
5432900_gustavsvik,2002,0.23684
5432900_gustavsvik,2003,0.25749
5432900_gustavsvik,2004,0.27273
5432900_gustavsvik,2005,0.29412
5432900_gustavsvik,2006,0.31414
5432900_gustavsvik,2007,0.30208
5432900_gustavsvik,2008,0.26238
5432900_gustavsvik,2009,0.26087
5432900_gustavsvik,2010,0.26887
5432900_gustavsvik,2011,0.28095
5432900_gustavsvik,2012,0.29187
5432900_gustavsvik,2013,0.27907
5432900_gustavsvik,2014,0.311
3810100_lilla_alby,2000,0.22708
3810100_lilla_alby,2001,0.2291
3810100_lilla_alby,2002,0.25083
3810100_lilla_alby,2003,0.26043
3810100_lilla_alby,2004,0.26289
3810100_lilla_alby,2005,0.2862
3810100_lilla_alby,2006,0.30388
3810100_lilla_alby,2007,0.30863
3810100_lilla_alby,2008,0.31118
3810100_lilla_alby,2009,0.32012
3810100_lilla_alby,2010,0.32984
3810100_lilla_alby,2011,0.34618
3810100_lilla_alby,2012,0.35826
3810100_lilla_alby,2013,0.38355
3810100_lilla_alby,2014,0.39895
3810110_sundbybergs_industriomr,2000,0.25342
3810110_sundbybergs_industriomr,2001,0.26061
3810110_sundbybergs_industriomr,2002,0.33333
3810110_sundbybergs_industriomr,2003,0.35
3810110_sundbybergs_industriomr,2004,0.39444
3810110_sundbybergs_industriomr,2005,0.37968
3810110_sundbybergs_industriomr,2006,0.36413
3810110_sundbybergs_industriomr,2007,0.38636
3810110_sundbybergs_industriomr,2008,0.4
3810110_sundbybergs_industriomr,2009,0.39873
3810110_sundbybergs_industriomr,2010,0.41566
3810110_sundbybergs_industriomr,2011,0.4152
3810110_sundbybergs_industriomr,2012,0.41212
3810110_sundbybergs_industriomr,2013,0.40964
3810110_sundbybergs_industriomr,2014,0.43243
3810220_rasten,2000,0.24795
3810220_rasten,2001,0.27541
3810220_rasten,2002,0.28666
3810220_rasten,2003,0.28803
3810220_rasten,2004,0.31279
3810220_rasten,2005,0.31866
3810220_rasten,2006,0.33281
3810220_rasten,2007,0.35504
3810220_rasten,2008,0.35118
3810220_rasten,2009,0.36407
3810220_rasten,2010,0.36076
3810220_rasten,2011,0.35266
3810220_rasten,2012,0.37645
3810220_rasten,2013,0.36132
3810220_rasten,2014,0.35371
3810230_sundbybergs_centrum,2000,0.26077
3810230_sundbybergs_centrum,2001,0.28016
3810230_sundbybergs_centrum,2002,0.2957
3810230_sundbybergs_centrum,2003,0.30016
3810230_sundbybergs_centrum,2004,0.3007
3810230_sundbybergs_centrum,2005,0.31193
3810230_sundbybergs_centrum,2006,0.32471
3810230_sundbybergs_centrum,2007,0.32885
3810230_sundbybergs_centrum,2008,0.34248
3810230_sundbybergs_centrum,2009,0.33597
3810230_sundbybergs_centrum,2010,0.3425
3810230_sundbybergs_centrum,2011,0.34301
3810230_sundbybergs_centrum,2012,0.35344
3810230_sundbybergs_centrum,2013,0.35687
3810230_sundbybergs_centrum,2014,0.37298
3810240_starrbacksgatan,2000,0.25
3810240_starrbacksgatan,2001,0.26017
3810240_starrbacksgatan,2002,0.26784
3810240_starrbacksgatan,2003,0.27224
3810240_starrbacksgatan,2004,0.28495
3810240_starrbacksgatan,2005,0.30889
3810240_starrbacksgatan,2006,0.32862
3810240_starrbacksgatan,2007,0.34419
3810240_starrbacksgatan,2008,0.33511
3810240_starrbacksgatan,2009,0.34979
3810240_starrbacksgatan,2010,0.35079
3810240_starrbacksgatan,2011,0.35758
3810240_starrbacksgatan,2012,0.37109
3810240_starrbacksgatan,2013,0.38177
3810240_starrbacksgatan,2014,0.38596
3810300_storskogen,2000,0.19704
3810300_storskogen,2001,0.2013
3810300_storskogen,2002,0.20537
3810300_storskogen,2003,0.19784
3810300_storskogen,2004,0.18952
3810300_storskogen,2005,0.19139
3810300_storskogen,2006,0.21286
3810300_storskogen,2007,0.2235
3810300_storskogen,2008,0.24735
3810300_storskogen,2009,0.24541
3810300_storskogen,2010,0.25827
3810300_storskogen,2011,0.26061
3810300_storskogen,2012,0.26658
3810300_storskogen,2013,0.2589
3810300_storskogen,2014,0.28114
3810310_lotsjo,2000,0.275
3810310_lotsjo,2001,0.31707
3810310_lotsjo,2002,0.32292
3810310_lotsjo,2003,0.39583
3810310_lotsjo,2004,0.41176
3810310_lotsjo,2005,0.38384
3810310_lotsjo,2006,0.38298
3810310_lotsjo,2007,0.42697
3810310_lotsjo,2008,0.45455
3810310_lotsjo,2009,0.46087
3810310_lotsjo,2010,0.44715
3810310_lotsjo,2011,0.49402
3810310_lotsjo,2012,0.51984
3810310_lotsjo,2013,0.51464
3810310_lotsjo,2014,0.52941
3810320_tule,2000,0.28788
3810320_tule,2001,0.26804
3810320_tule,2002,0.29082
3810320_tule,2003,0.28017
3810320_tule,2004,0.32353
3810320_tule,2005,0.3234
3810320_tule,2006,0.33188
3810320_tule,2007,0.34728
3810320_tule,2008,0.35636
3810320_tule,2009,0.37762
3810320_tule,2010,0.35714
3810320_tule,2011,0.39344
3810320_tule,2012,0.40196
3810320_tule,2013,0.42671
3810320_tule,2014,0.41254
3810400_duvbo,2000,0.29821
3810400_duvbo,2001,0.30796
3810400_duvbo,2002,0.32062
3810400_duvbo,2003,0.33393
3810400_duvbo,2004,0.34657
3810400_duvbo,2005,0.35575
3810400_duvbo,2006,0.36185
3810400_duvbo,2007,0.39192
3810400_duvbo,2008,0.40526
3810400_duvbo,2009,0.42105
3810400_duvbo,2010,0.4354
3810400_duvbo,2011,0.4493
3810400_duvbo,2012,0.46333
3810400_duvbo,2013,0.45374
3810400_duvbo,2014,0.46246
3810410_hasthagen,2000,0.28019
3810410_hasthagen,2001,0.32857
3810410_hasthagen,2002,0.34328
3810410_hasthagen,2003,0.35468
3810410_hasthagen,2004,0.37186
3810410_hasthagen,2005,0.39614
3810410_hasthagen,2006,0.38756
3810410_hasthagen,2007,0.39216
3810410_hasthagen,2008,0.41038
3810410_hasthagen,2009,0.38942
3810410_hasthagen,2010,0.41624
3810410_hasthagen,2011,0.43719
3810410_hasthagen,2012,0.43284
3810410_hasthagen,2013,0.44059
3810410_hasthagen,2014,0.45813
3810500_or,2000,0.1378
3810500_or,2001,0.16008
3810500_or,2002,0.16802
3810500_or,2003,0.15499
3810500_or,2004,0.17119
3810500_or,2005,0.18354
3810500_or,2006,0.18163
3810500_or,2007,0.19192
3810500_or,2008,0.20421
3810500_or,2009,0.21856
3810500_or,2010,0.2008
3810500_or,2011,0.21702
3810500_or,2012,0.22246
3810500_or,2013,0.22037
3810500_or,2014,0.23031
3810610_hallonbergen,2000,0.1475
3810610_hallonbergen,2001,0.15214
3810610_hallonbergen,2002,0.1456
3810610_hallonbergen,2003,0.1486
3810610_hallonbergen,2004,0.15041
3810610_hallonbergen,2005,0.14395
3810610_hallonbergen,2006,0.14934
3810610_hallonbergen,2007,0.15658
3810610_hallonbergen,2008,0.15723
3810610_hallonbergen,2009,0.15367
3810610_hallonbergen,2010,0.15182
3810610_hallonbergen,2011,0.15263
3810610_hallonbergen,2012,0.15647
3810610_hallonbergen,2013,0.15655
3810610_hallonbergen,2014,0.15188
3810720_rissne_norra_arbetsomr,2000,0.22857
3810720_rissne_norra_arbetsomr,2001,0.21212
3810720_rissne_norra_arbetsomr,2002,0.27273
3810720_rissne_norra_arbetsomr,2003,0.29412
3810720_rissne_norra_arbetsomr,2004,0.22581
3810720_rissne_norra_arbetsomr,2005,0.24242
3810720_rissne_norra_arbetsomr,2006,0.3125
3810720_rissne_norra_arbetsomr,2007,0.26471
3810720_rissne_norra_arbetsomr,2008,0.28125
3810720_rissne_norra_arbetsomr,2009,0.27273
3810720_rissne_norra_arbetsomr,2010,0.25806
3810720_rissne_norra_arbetsomr,2011,0.31429
3810720_rissne_norra_arbetsomr,2012,0.25
3810720_rissne_norra_arbetsomr,2013,0.26471
3810720_rissne_norra_arbetsomr,2014,0.25806
3810740_norra_rissne,2000,0.21289
3810740_norra_rissne,2001,0.23258
3810740_norra_rissne,2002,0.23635
3810740_norra_rissne,2003,0.23969
3810740_norra_rissne,2004,0.22353
3810740_norra_rissne,2005,0.23524
3810740_norra_rissne,2006,0.23571
3810740_norra_rissne,2007,0.23046
3810740_norra_rissne,2008,0.22956
3810740_norra_rissne,2009,0.22512
3810740_norra_rissne,2010,0.23661
3810740_norra_rissne,2011,0.24905
3810740_norra_rissne,2012,0.25919
3810740_norra_rissne,2013,0.25308
3810740_norra_rissne,2014,0.25688
3810750_sodra_rissne,2000,0.18667
3810750_sodra_rissne,2001,0.19847
3810750_sodra_rissne,2002,0.20039
3810750_sodra_rissne,2003,0.20374
3810750_sodra_rissne,2004,0.21893
3810750_sodra_rissne,2005,0.20254
3810750_sodra_rissne,2006,0.21058
3810750_sodra_rissne,2007,0.21872
3810750_sodra_rissne,2008,0.22441
3810750_sodra_rissne,2009,0.20917
3810750_sodra_rissne,2010,0.21949
3810750_sodra_rissne,2011,0.22636
3810750_sodra_rissne,2012,0.2489
3810750_sodra_rissne,2013,0.25322
3810750_sodra_rissne,2014,0.24914
3810810_ursviks_smahusomr,2000,0.28218
3810810_ursviks_smahusomr,2001,0.27228
3810810_ursviks_smahusomr,2002,0.29612
3810810_ursviks_smahusomr,2003,0.27442
3810810_ursviks_smahusomr,2004,0.31481
3810810_ursviks_smahusomr,2005,0.32273
3810810_ursviks_smahusomr,2006,0.35945
3810810_ursviks_smahusomr,2007,0.38028
3810810_ursviks_smahusomr,2008,0.40865
3810810_ursviks_smahusomr,2009,0.41589
3810810_ursviks_smahusomr,2010,0.41463
3810810_ursviks_smahusomr,2011,0.42289
3810810_ursviks_smahusomr,2012,0.4466
3810810_ursviks_smahusomr,2013,0.47442
3810810_ursviks_smahusomr,2014,0.49772
3710120_ritorp,2000,0.21074
3710120_ritorp,2001,0.2395
3710120_ritorp,2002,0.27711
3710120_ritorp,2003,0.27311
3710120_ritorp,2004,0.28821
3710120_ritorp,2005,0.28992
3710120_ritorp,2006,0.3189
3710120_ritorp,2007,0.33468
3710120_ritorp,2008,0.31452
3710120_ritorp,2009,0.31092
3710120_ritorp,2010,0.35
3710120_ritorp,2011,0.3625
3710120_ritorp,2012,0.3431
3710120_ritorp,2013,0.37674
3710120_ritorp,2014,0.33171
3710130_jarva_krog,2000,0.31754
3710130_jarva_krog,2001,0.34272
3710130_jarva_krog,2002,0.36161
3710130_jarva_krog,2003,0.33333
3710130_jarva_krog,2004,0.33816
3710130_jarva_krog,2005,0.34466
3710130_jarva_krog,2006,0.39726
3710130_jarva_krog,2007,0.40435
3710130_jarva_krog,2008,0.42152
3710130_jarva_krog,2009,0.43333
3710130_jarva_krog,2010,0.44601
3710130_jarva_krog,2011,0.42534
3710130_jarva_krog,2012,0.43182
3710130_jarva_krog,2013,0.45339
3710130_jarva_krog,2014,0.46875
3710141_okand,2000,0.42308
3710141_okand,2001,0.39496
3710141_okand,2002,0.45349
3710141_okand,2003,0.44915
3710141_okand,2004,0.44511
3710141_okand,2005,0.46724
3710141_okand,2006,0.45949
3710141_okand,2007,0.49674
3710141_okand,2008,0.515
3710141_okand,2009,0.51813
3710143_ballongberget,2000,0.40618
3710143_ballongberget,2001,0.42206
3710143_ballongberget,2002,0.44337
3710143_ballongberget,2003,0.43897
3710143_ballongberget,2004,0.4328
3710143_ballongberget,2005,0.42459
3710143_ballongberget,2006,0.44064
3710143_ballongberget,2007,0.39904
3710143_ballongberget,2008,0.39048
3710143_ballongberget,2009,0.40291
3710143_ballongberget,2010,0.33333
3710143_ballongberget,2011,0.33333
3710143_ballongberget,2012,0.33175
3710143_ballongberget,2013,0.34328
3710143_ballongberget,2014,0.35577
3710160_bagartorp,2000,0.13622
3710160_bagartorp,2001,0.15616
3710160_bagartorp,2002,0.17507
3710160_bagartorp,2003,0.17507
3710160_bagartorp,2004,0.19186
3710160_bagartorp,2005,0.20944
3710160_bagartorp,2006,0.20795
3710160_bagartorp,2007,0.19885
3710160_bagartorp,2008,0.21958
3710160_bagartorp,2009,0.22965
3710160_bagartorp,2010,0.25936
3710160_bagartorp,2011,0.25867
3710160_bagartorp,2012,0.2754
3710160_bagartorp,2013,0.28822
3710160_bagartorp,2014,0.27877
3710170_rastahem,2000,0.2
3710170_rastahem,2001,0.22078
3710170_rastahem,2002,0.23529
3710170_rastahem,2003,0.275
3710170_rastahem,2004,0.33766
3710170_rastahem,2005,0.36364
3710170_rastahem,2006,0.36111
3710170_rastahem,2007,0.32877
3710170_rastahem,2008,0.33766
3710170_rastahem,2009,0.33333
3710170_rastahem,2010,0.32927
3710170_rastahem,2011,0.35366
3710170_rastahem,2012,0.40789
3710170_rastahem,2013,0.41333
3710170_rastahem,2014,0.41667
3710180_agnesberg,2000,0.18553
3710180_agnesberg,2001,0.21069
3710180_agnesberg,2002,0.21905
3710180_agnesberg,2003,0.23397
3710180_agnesberg,2004,0.22727
3710180_agnesberg,2005,0.21452
3710180_agnesberg,2006,0.2327
3710180_agnesberg,2007,0.22364
3710180_agnesberg,2008,0.25806
3710180_agnesberg,2009,0.2429
3710180_agnesberg,2010,0.27933
3710180_agnesberg,2011,0.28011
3710180_agnesberg,2012,0.29428
3710180_agnesberg,2013,0.30641
3710180_agnesberg,2014,0.31856
3710200_ulriksdal,2000,0.21622
3710200_ulriksdal,2001,0.2619
3710200_ulriksdal,2002,0.2381
3710200_ulriksdal,2003,0.26667
3710200_ulriksdal,2004,0.29545
3710200_ulriksdal,2005,0.28571
3710200_ulriksdal,2006,0.34884
3710200_ulriksdal,2007,0.35556
3710200_ulriksdal,2008,0.4186
3710200_ulriksdal,2009,0.34146
3710200_ulriksdal,2010,0.35714
3710200_ulriksdal,2011,0.40625
3710200_ulriksdal,2012,0.375
3710200_ulriksdal,2013,0.36111
3710200_ulriksdal,2014,0.41026
3710310_norra_bergshamra,2000,0.53214
3710310_norra_bergshamra,2001,0.54093
3710310_norra_bergshamra,2002,0.58163
3710310_norra_bergshamra,2003,0.58562
3710310_norra_bergshamra,2004,0.56271
3710310_norra_bergshamra,2005,0.57333
3710310_norra_bergshamra,2006,0.58478
3710310_norra_bergshamra,2007,0.58446
3710310_norra_bergshamra,2008,0.59364
3710310_norra_bergshamra,2009,0.60902
3710310_norra_bergshamra,2010,0.58052
3710310_norra_bergshamra,2011,0.58868
3710310_norra_bergshamra,2012,0.57746
3710310_norra_bergshamra,2013,0.58249
3710310_norra_bergshamra,2014,0.57525
3710320_bergshamra_torg,2000,0.35772
3710320_bergshamra_torg,2001,0.38382
3710320_bergshamra_torg,2002,0.38716
3710320_bergshamra_torg,2003,0.38608
3710320_bergshamra_torg,2004,0.39158
3710320_bergshamra_torg,2005,0.40678
3710320_bergshamra_torg,2006,0.43355
3710320_bergshamra_torg,2007,0.43568
3710320_bergshamra_torg,2008,0.43936
3710320_bergshamra_torg,2009,0.43145
3710320_bergshamra_torg,2010,0.45194
3710320_bergshamra_torg,2011,0.47485
3710320_bergshamra_torg,2012,0.47047
3710320_bergshamra_torg,2013,0.48627
3710320_bergshamra_torg,2014,0.4845
3710330_stocksundstorp,2000,0.39535
3710330_stocksundstorp,2001,0.43103
3710330_stocksundstorp,2002,0.42373
3710330_stocksundstorp,2003,0.42286
3710330_stocksundstorp,2004,0.42593
3710330_stocksundstorp,2005,0.43452
3710330_stocksundstorp,2006,0.43558
3710330_stocksundstorp,2007,0.4472
3710330_stocksundstorp,2008,0.43293
3710330_stocksundstorp,2009,0.43125
3710330_stocksundstorp,2010,0.44375
3710330_stocksundstorp,2011,0.44172
3710330_stocksundstorp,2012,0.47561
3710330_stocksundstorp,2013,0.45614
3710330_stocksundstorp,2014,0.47059
3710340_ostra_bergshamra,2000,0.34167
3710340_ostra_bergshamra,2001,0.35965
3710340_ostra_bergshamra,2002,0.38889
3710340_ostra_bergshamra,2003,0.4661
3710340_ostra_bergshamra,2004,0.49153
3710340_ostra_bergshamra,2005,0.55738
3710340_ostra_bergshamra,2006,0.5
3710340_ostra_bergshamra,2007,0.5188
3710340_ostra_bergshamra,2008,0.50758
3710340_ostra_bergshamra,2009,0.53659
3710340_ostra_bergshamra,2010,0.57252
3710340_ostra_bergshamra,2011,0.54074
3710340_ostra_bergshamra,2012,0.54887
3710340_ostra_bergshamra,2013,0.56716
3710340_ostra_bergshamra,2014,0.57037
3710350_sodra_bergshamra,2000,0.38752
3710350_sodra_bergshamra,2001,0.4
3710350_sodra_bergshamra,2002,0.40311
3710350_sodra_bergshamra,2003,0.41785
3710350_sodra_bergshamra,2004,0.45248
3710350_sodra_bergshamra,2005,0.47085
3710350_sodra_bergshamra,2006,0.49701
3710350_sodra_bergshamra,2007,0.50539
3710350_sodra_bergshamra,2008,0.51368
3710350_sodra_bergshamra,2009,0.51976
3710350_sodra_bergshamra,2010,0.52208
3710350_sodra_bergshamra,2011,0.54647
3710350_sodra_bergshamra,2012,0.5634
3710350_sodra_bergshamra,2013,0.57496
3710350_sodra_bergshamra,2014,0.56956
3710360_kungshamra,2000,0.57143
3710360_kungshamra,2001,0.5625
3710360_kungshamra,2002,0.56934
3710360_kungshamra,2003,0.58088
3710360_kungshamra,2004,0.5942
3710360_kungshamra,2005,0.60582
3710360_kungshamra,2006,0.66854
3710360_kungshamra,2007,0.61326
3710360_kungshamra,2008,0.62105
3710360_kungshamra,2009,0.61972
3710360_kungshamra,2010,0.64066
3710360_kungshamra,2011,0.64777
3710360_kungshamra,2012,0.69155
3710360_kungshamra,2013,0.69737
3710360_kungshamra,2014,0.72658
3710420_okand,2000,0.37173
3710420_okand,2001,0.39394
3710420_okand,2002,0.38318
3710420_okand,2003,0.39196
3710420_okand,2004,0.445
3710420_okand,2005,0.48485
3710420_okand,2006,0.43333
3710420_okand,2007,0.43605
3710420_okand,2008,0.39759
3710420_okand,2009,0.4
3710430_karolinska_institutet,2000,0.29
3710430_karolinska_institutet,2001,0.31193
3710430_karolinska_institutet,2002,0.39583
3710430_karolinska_institutet,2003,0.38889
3710430_karolinska_institutet,2004,0.424
3710430_karolinska_institutet,2005,0.40741
3710430_karolinska_institutet,2006,0.40152
3710430_karolinska_institutet,2007,0.38776
3710430_karolinska_institutet,2008,0.41379
3710430_karolinska_institutet,2009,0.51408
3710430_karolinska_institutet,2010,0.48299
3710430_karolinska_institutet,2011,0.43333
3710430_karolinska_institutet,2012,0.40116
3710430_karolinska_institutet,2013,0.41333
3710430_karolinska_institutet,2014,0.46897
3710520_huvudsta_gard,2000,0.20794
3710520_huvudsta_gard,2001,0.21669
3710520_huvudsta_gard,2002,0.23864
3710520_huvudsta_gard,2003,0.23658
3710520_huvudsta_gard,2004,0.24419
3710520_huvudsta_gard,2005,0.25327
3710520_huvudsta_gard,2006,0.26405
3710520_huvudsta_gard,2007,0.28007
3710520_huvudsta_gard,2008,0.30495
3710520_huvudsta_gard,2009,0.30956
3710520_huvudsta_gard,2010,0.32789
3710520_huvudsta_gard,2011,0.3541
3710520_huvudsta_gard,2012,0.36124
3710520_huvudsta_gard,2013,0.42156
3710520_huvudsta_gard,2014,0.42008
3710530_sodra_huvudsta,2000,0.27246
3710530_sodra_huvudsta,2001,0.27937
3710530_sodra_huvudsta,2002,0.3003
3710530_sodra_huvudsta,2003,0.30101
3710530_sodra_huvudsta,2004,0.31818
3710530_sodra_huvudsta,2005,0.33522
3710530_sodra_huvudsta,2006,0.3424
3710530_sodra_huvudsta,2007,0.35511
3710530_sodra_huvudsta,2008,0.39773
3710530_sodra_huvudsta,2009,0.40965
3710530_sodra_huvudsta,2010,0.42196
3710530_sodra_huvudsta,2011,0.43858
3710530_sodra_huvudsta,2012,0.45312
3710530_sodra_huvudsta,2013,0.45792
3710530_sodra_huvudsta,2014,0.46688
3710540_ingentingskogen,2000,0.25545
3710540_ingentingskogen,2001,0.27237
3710540_ingentingskogen,2002,0.30938
3710540_ingentingskogen,2003,0.32075
3710540_ingentingskogen,2004,0.32087
3710540_ingentingskogen,2005,0.34515
3710540_ingentingskogen,2006,0.35412
3710540_ingentingskogen,2007,0.37331
3710540_ingentingskogen,2008,0.39842
3710540_ingentingskogen,2009,0.45094
3710540_ingentingskogen,2010,0.47963
3710540_ingentingskogen,2011,0.50088
3710540_ingentingskogen,2012,0.49659
