basomrade,year,employment_rate_aged_20_64_male
3810110_sundbybergs_industriomr,2007,0.87817
3810110_sundbybergs_industriomr,2008,0.85638
3810110_sundbybergs_industriomr,2009,0.84699
3810110_sundbybergs_industriomr,2010,0.86188
3810110_sundbybergs_industriomr,2011,0.86111
3810110_sundbybergs_industriomr,2012,0.85465
3810110_sundbybergs_industriomr,2013,0.88095
3810110_sundbybergs_industriomr,2014,0.85625
3810220_rasten,2000,0.81988
3810220_rasten,2001,0.84218
3810220_rasten,2002,0.80342
3810220_rasten,2003,0.79124
3810220_rasten,2004,0.8145
3810220_rasten,2005,0.81096
3810220_rasten,2006,0.82138
3810220_rasten,2007,0.81259
3810220_rasten,2008,0.82958
3810220_rasten,2009,0.82764
3810220_rasten,2010,0.83961
3810220_rasten,2011,0.8251
3810220_rasten,2012,0.8129
3810220_rasten,2013,0.81946
3810220_rasten,2014,0.80959
3810230_sundbybergs_centrum,2000,0.84884
3810230_sundbybergs_centrum,2001,0.83102
3810230_sundbybergs_centrum,2002,0.82994
3810230_sundbybergs_centrum,2003,0.82421
3810230_sundbybergs_centrum,2004,0.83141
3810230_sundbybergs_centrum,2005,0.81394
3810230_sundbybergs_centrum,2006,0.835
3810230_sundbybergs_centrum,2007,0.84867
3810230_sundbybergs_centrum,2008,0.84176
3810230_sundbybergs_centrum,2009,0.82462
3810230_sundbybergs_centrum,2010,0.82583
3810230_sundbybergs_centrum,2011,0.83312
3810230_sundbybergs_centrum,2012,0.83481
3810230_sundbybergs_centrum,2013,0.83774
3810230_sundbybergs_centrum,2014,0.83832
3810240_starrbacksgatan,2000,0.82243
3810240_starrbacksgatan,2001,0.81928
3810240_starrbacksgatan,2002,0.82059
3810240_starrbacksgatan,2003,0.79944
3810240_starrbacksgatan,2004,0.80075
3810240_starrbacksgatan,2005,0.82791
3810240_starrbacksgatan,2006,0.83675
3810240_starrbacksgatan,2007,0.86152
3810240_starrbacksgatan,2008,0.85359
3810240_starrbacksgatan,2009,0.83029
3810240_starrbacksgatan,2010,0.84248
3810240_starrbacksgatan,2011,0.8511
3810240_starrbacksgatan,2012,0.85907
3810240_starrbacksgatan,2013,0.85154
3810240_starrbacksgatan,2014,0.8554
3810300_storskogen,2000,0.75846
3810300_storskogen,2001,0.75739
3810300_storskogen,2002,0.76043
3810300_storskogen,2003,0.7478
3810300_storskogen,2004,0.74678
3810300_storskogen,2005,0.73171
3810300_storskogen,2006,0.75549
3810300_storskogen,2007,0.76788
3810300_storskogen,2008,0.78402
3810300_storskogen,2009,0.76253
3810300_storskogen,2010,0.77648
3810300_storskogen,2011,0.80502
3810300_storskogen,2012,0.79302
3810300_storskogen,2013,0.78637
3810300_storskogen,2014,0.80219
3810310_lotsjo,2000,0.83193
3810310_lotsjo,2001,0.83051
3810310_lotsjo,2002,0.84348
3810310_lotsjo,2003,0.82883
3810310_lotsjo,2004,0.77778
3810310_lotsjo,2005,0.84545
3810310_lotsjo,2006,0.87273
3810310_lotsjo,2007,0.88596
3810310_lotsjo,2008,0.88462
3810310_lotsjo,2009,0.917
3810310_lotsjo,2010,0.93156
3810310_lotsjo,2011,0.92885
3810310_lotsjo,2012,0.93487
3810310_lotsjo,2013,0.94444
3810310_lotsjo,2014,0.88679
3810320_tule,2000,0.82297
3810320_tule,2001,0.8301
3810320_tule,2002,0.84699
3810320_tule,2003,0.82629
3810320_tule,2004,0.82432
3810320_tule,2005,0.80909
3810320_tule,2006,0.81858
3810320_tule,2007,0.82969
3810320_tule,2008,0.88278
3810320_tule,2009,0.82432
3810320_tule,2010,0.83032
3810320_tule,2011,0.86102
3810320_tule,2012,0.89116
3810320_tule,2013,0.86711
3810320_tule,2014,0.88276
3810400_duvbo,2000,0.82741
3810400_duvbo,2001,0.86195
3810400_duvbo,2002,0.83833
3810400_duvbo,2003,0.83277
3810400_duvbo,2004,0.83538
3810400_duvbo,2005,0.82167
3810400_duvbo,2006,0.84514
3810400_duvbo,2007,0.85809
3810400_duvbo,2008,0.86688
3810400_duvbo,2009,0.835
3810400_duvbo,2010,0.8385
3810400_duvbo,2011,0.86062
3810400_duvbo,2012,0.86213
3810400_duvbo,2013,0.85406
3810400_duvbo,2014,0.85644
3810410_hasthagen,2000,0.82251
3810410_hasthagen,2001,0.86161
3810410_hasthagen,2002,0.85776
3810410_hasthagen,2003,0.8355
3810410_hasthagen,2004,0.82456
3810410_hasthagen,2005,0.8296
3810410_hasthagen,2006,0.88
3810410_hasthagen,2007,0.89623
3810410_hasthagen,2008,0.88517
3810410_hasthagen,2009,0.84466
3810410_hasthagen,2010,0.84878
3810410_hasthagen,2011,0.89252
3810410_hasthagen,2012,0.87097
3810410_hasthagen,2013,0.88636
3810410_hasthagen,2014,0.86636
3810500_or,2000,0.76029
3810500_or,2001,0.77273
3810500_or,2002,0.7646
3810500_or,2003,0.74558
3810500_or,2004,0.73712
3810500_or,2005,0.7431
3810500_or,2006,0.73183
3810500_or,2007,0.7661
3810500_or,2008,0.76655
3810500_or,2009,0.72158
3810500_or,2010,0.71736
3810500_or,2011,0.7425
3810500_or,2012,0.72085
3810500_or,2013,0.75695
3810500_or,2014,0.7538
3810610_hallonbergen,2000,0.71026
3810610_hallonbergen,2001,0.70673
3810610_hallonbergen,2002,0.68709
3810610_hallonbergen,2003,0.65762
3810610_hallonbergen,2004,0.6541
3810610_hallonbergen,2005,0.64374
3810610_hallonbergen,2006,0.65758
3810610_hallonbergen,2007,0.66513
3810610_hallonbergen,2008,0.65209
3810610_hallonbergen,2009,0.59821
3810610_hallonbergen,2010,0.59885
3810610_hallonbergen,2011,0.61362
3810610_hallonbergen,2012,0.60551
3810610_hallonbergen,2013,0.62338
3810610_hallonbergen,2014,0.63299
3810720_rissne_norra_arbetsomr,2000,1
3810720_rissne_norra_arbetsomr,2001,1
3810720_rissne_norra_arbetsomr,2002,0.89286
3810720_rissne_norra_arbetsomr,2003,0.85714
3810720_rissne_norra_arbetsomr,2004,0.7931
3810720_rissne_norra_arbetsomr,2005,0.90625
3810720_rissne_norra_arbetsomr,2006,0.91176
3810720_rissne_norra_arbetsomr,2007,0.85714
3810720_rissne_norra_arbetsomr,2008,0.9
3810720_rissne_norra_arbetsomr,2009,0.89286
3810720_rissne_norra_arbetsomr,2010,1
3810720_rissne_norra_arbetsomr,2011,0.85294
3810720_rissne_norra_arbetsomr,2012,0.83784
3810720_rissne_norra_arbetsomr,2013,0.75
3810720_rissne_norra_arbetsomr,2014,0.81081
3810740_norra_rissne,2000,0.78938
3810740_norra_rissne,2001,0.7904
3810740_norra_rissne,2002,0.77075
3810740_norra_rissne,2003,0.75444
3810740_norra_rissne,2004,0.74386
3810740_norra_rissne,2005,0.72973
3810740_norra_rissne,2006,0.74084
3810740_norra_rissne,2007,0.76077
3810740_norra_rissne,2008,0.76135
3810740_norra_rissne,2009,0.70442
3810740_norra_rissne,2010,0.71667
3810740_norra_rissne,2011,0.72218
3810740_norra_rissne,2012,0.71525
3810740_norra_rissne,2013,0.70327
3810740_norra_rissne,2014,0.70314
3810750_sodra_rissne,2000,0.82402
3810750_sodra_rissne,2001,0.8244
3810750_sodra_rissne,2002,0.80783
3810750_sodra_rissne,2003,0.77457
3810750_sodra_rissne,2004,0.76285
3810750_sodra_rissne,2005,0.76152
3810750_sodra_rissne,2006,0.7676
3810750_sodra_rissne,2007,0.78453
3810750_sodra_rissne,2008,0.78091
3810750_sodra_rissne,2009,0.73036
3810750_sodra_rissne,2010,0.73371
3810750_sodra_rissne,2011,0.73579
3810750_sodra_rissne,2012,0.75346
3810750_sodra_rissne,2013,0.74961
3810750_sodra_rissne,2014,0.75094
3810810_ursviks_smahusomr,2000,0.88655
3810810_ursviks_smahusomr,2001,0.86475
3810810_ursviks_smahusomr,2002,0.8903
3810810_ursviks_smahusomr,2003,0.83544
3810810_ursviks_smahusomr,2004,0.87179
3810810_ursviks_smahusomr,2005,0.86441
3810810_ursviks_smahusomr,2006,0.85833
3810810_ursviks_smahusomr,2007,0.90123
3810810_ursviks_smahusomr,2008,0.90789
3810810_ursviks_smahusomr,2009,0.89912
3810810_ursviks_smahusomr,2010,0.89778
3810810_ursviks_smahusomr,2011,0.89431
3810810_ursviks_smahusomr,2012,0.87008
3810810_ursviks_smahusomr,2013,0.87549
3810810_ursviks_smahusomr,2014,0.88627
3710120_ritorp,2000,0.76779
3710120_ritorp,2001,0.79298
3710120_ritorp,2002,0.78105
3710120_ritorp,2003,0.76027
3710120_ritorp,2004,0.80602
3710120_ritorp,2005,0.77023
3710120_ritorp,2006,0.7454
3710120_ritorp,2007,0.76292
3710120_ritorp,2008,0.78078
3710120_ritorp,2009,0.74613
3710120_ritorp,2010,0.77015
3710120_ritorp,2011,0.77811
3710120_ritorp,2012,0.78632
3710120_ritorp,2013,0.76667
3710120_ritorp,2014,0.74216
3710130_jarva_krog,2000,0.90476
3710130_jarva_krog,2001,0.89912
3710130_jarva_krog,2002,0.85837
3710130_jarva_krog,2003,0.87281
3710130_jarva_krog,2004,0.88158
3710130_jarva_krog,2005,0.8658
3710130_jarva_krog,2006,0.85593
3710130_jarva_krog,2007,0.87398
3710130_jarva_krog,2008,0.86885
3710130_jarva_krog,2009,0.84211
3710130_jarva_krog,2010,0.8252
3710130_jarva_krog,2011,0.84774
3710130_jarva_krog,2012,0.852
3710130_jarva_krog,2013,0.84706
3710130_jarva_krog,2014,0.84082
3710141_okand,2000,0.91071
3710141_okand,2001,0.944
3710141_okand,2002,0.90136
3710141_okand,2003,0.9084
3710141_okand,2004,0.89706
3710141_okand,2005,0.90661
3710141_okand,2006,0.90774
3710141_okand,2007,0.91608
3710141_okand,2008,0.90879
3710141_okand,2009,0.90077
3710143_ballongberget,2000,0.83939
3710143_ballongberget,2001,0.85277
3710143_ballongberget,2002,0.83044
3710143_ballongberget,2003,0.82685
3710143_ballongberget,2004,0.83858
3710143_ballongberget,2005,0.82377
3710143_ballongberget,2006,0.83437
3710143_ballongberget,2007,0.84277
3710143_ballongberget,2008,0.82692
3710143_ballongberget,2009,0.78775
3710143_ballongberget,2010,0.80543
3710143_ballongberget,2011,0.86161
3710143_ballongberget,2012,0.81166
3710143_ballongberget,2013,0.83871
3710143_ballongberget,2014,0.83111
3710160_bagartorp,2000,0.79101
3710160_bagartorp,2001,0.75989
3710160_bagartorp,2002,0.75591
3710160_bagartorp,2003,0.73016
3710160_bagartorp,2004,0.71466
3710160_bagartorp,2005,0.73316
3710160_bagartorp,2006,0.75521
3710160_bagartorp,2007,0.75819
3710160_bagartorp,2008,0.73935
3710160_bagartorp,2009,0.69367
3710160_bagartorp,2010,0.71942
3710160_bagartorp,2011,0.71526
3710160_bagartorp,2012,0.7455
3710160_bagartorp,2013,0.72558
3710160_bagartorp,2014,0.75056
3710170_rastahem,2000,0.8617
3710170_rastahem,2001,0.87778
3710170_rastahem,2002,0.82474
3710170_rastahem,2003,0.81
3710170_rastahem,2004,0.81818
3710170_rastahem,2005,0.85263
3710170_rastahem,2006,0.83516
3710170_rastahem,2007,0.85556
3710170_rastahem,2008,0.85227
3710170_rastahem,2009,0.82022
3710170_rastahem,2010,0.86207
3710170_rastahem,2011,0.8764
3710170_rastahem,2012,0.85556
3710170_rastahem,2013,0.88298
3710170_rastahem,2014,0.89011
3710180_agnesberg,2000,0.83929
3710180_agnesberg,2001,0.83813
3710180_agnesberg,2002,0.82374
3710180_agnesberg,2003,0.79787
3710180_agnesberg,2004,0.77338
3710180_agnesberg,2005,0.80156
3710180_agnesberg,2006,0.8015
3710180_agnesberg,2007,0.81625
3710180_agnesberg,2008,0.83737
3710180_agnesberg,2009,0.81404
3710180_agnesberg,2010,0.8058
3710180_agnesberg,2011,0.80571
3710180_agnesberg,2012,0.81948
3710180_agnesberg,2013,0.82535
3710180_agnesberg,2014,0.81818
3710200_ulriksdal,2000,0.76087
3710200_ulriksdal,2001,0.7619
3710200_ulriksdal,2002,0.74468
3710200_ulriksdal,2003,0.77551
3710200_ulriksdal,2004,0.83673
3710200_ulriksdal,2005,0.81633
3710200_ulriksdal,2006,0.8125
3710200_ulriksdal,2007,0.77551
3710200_ulriksdal,2008,0.79545
3710200_ulriksdal,2009,0.74
3710200_ulriksdal,2010,0.69388
3710200_ulriksdal,2011,0.825
3710200_ulriksdal,2012,0.89744
3710200_ulriksdal,2013,0.90698
3710200_ulriksdal,2014,0.875
3710310_norra_bergshamra,2000,0.83221
3710310_norra_bergshamra,2001,0.81271
3710310_norra_bergshamra,2002,0.83793
3710310_norra_bergshamra,2003,0.81605
3710310_norra_bergshamra,2004,0.82315
3710310_norra_bergshamra,2005,0.82848
3710310_norra_bergshamra,2006,0.83758
3710310_norra_bergshamra,2007,0.87419
3710310_norra_bergshamra,2008,0.88449
3710310_norra_bergshamra,2009,0.87171
3710310_norra_bergshamra,2010,0.85135
3710310_norra_bergshamra,2011,0.83045
3710310_norra_bergshamra,2012,0.82392
3710310_norra_bergshamra,2013,0.85625
3710310_norra_bergshamra,2014,0.88103
3710320_bergshamra_torg,2000,0.80483
3710320_bergshamra_torg,2001,0.78958
3710320_bergshamra_torg,2002,0.80594
3710320_bergshamra_torg,2003,0.81707
3710320_bergshamra_torg,2004,0.81988
3710320_bergshamra_torg,2005,0.79055
3710320_bergshamra_torg,2006,0.78099
3710320_bergshamra_torg,2007,0.77756
3710320_bergshamra_torg,2008,0.79691
3710320_bergshamra_torg,2009,0.75639
3710320_bergshamra_torg,2010,0.75246
3710320_bergshamra_torg,2011,0.78261
3710320_bergshamra_torg,2012,0.77408
3710320_bergshamra_torg,2013,0.78109
3710320_bergshamra_torg,2014,0.74138
3710330_stocksundstorp,2000,0.81707
3710330_stocksundstorp,2001,0.7987
3710330_stocksundstorp,2002,0.80255
3710330_stocksundstorp,2003,0.73913
3710330_stocksundstorp,2004,0.78261
3710330_stocksundstorp,2005,0.78698
3710330_stocksundstorp,2006,0.81325
3710330_stocksundstorp,2007,0.79167
3710330_stocksundstorp,2008,0.81212
3710330_stocksundstorp,2009,0.78488
3710330_stocksundstorp,2010,0.78488
3710330_stocksundstorp,2011,0.81356
3710330_stocksundstorp,2012,0.78977
3710330_stocksundstorp,2013,0.80447
3710330_stocksundstorp,2014,0.79545
3710340_ostra_bergshamra,2000,0.78195
3710340_ostra_bergshamra,2001,0.81159
3710340_ostra_bergshamra,2002,0.8125
3710340_ostra_bergshamra,2003,0.8
3710340_ostra_bergshamra,2004,0.8
3710340_ostra_bergshamra,2005,0.8
3710340_ostra_bergshamra,2006,0.81379
3710340_ostra_bergshamra,2007,0.8125
3710340_ostra_bergshamra,2008,0.83824
3710340_ostra_bergshamra,2009,0.83217
3710340_ostra_bergshamra,2010,0.8
3710340_ostra_bergshamra,2011,0.79021
3710340_ostra_bergshamra,2012,0.77305
3710340_ostra_bergshamra,2013,0.76259
3710340_ostra_bergshamra,2014,0.77863
3710350_sodra_bergshamra,2000,0.80612
3710350_sodra_bergshamra,2001,0.79148
3710350_sodra_bergshamra,2002,0.76453
3710350_sodra_bergshamra,2003,0.76657
3710350_sodra_bergshamra,2004,0.79403
3710350_sodra_bergshamra,2005,0.77914
3710350_sodra_bergshamra,2006,0.79814
3710350_sodra_bergshamra,2007,0.82097
3710350_sodra_bergshamra,2008,0.85072
3710350_sodra_bergshamra,2009,0.82343
3710350_sodra_bergshamra,2010,0.82333
3710350_sodra_bergshamra,2011,0.80769
3710350_sodra_bergshamra,2012,0.82272
3710350_sodra_bergshamra,2013,0.80172
3710350_sodra_bergshamra,2014,0.7972
3710360_kungshamra,2000,0.42804
3710360_kungshamra,2001,0.45471
3710360_kungshamra,2002,0.45055
3710360_kungshamra,2003,0.38278
3710360_kungshamra,2004,0.37309
3710360_kungshamra,2005,0.34867
3710360_kungshamra,2006,0.42303
3710360_kungshamra,2007,0.44968
3710360_kungshamra,2008,0.42984
3710360_kungshamra,2009,0.34202
3710360_kungshamra,2010,0.37385
3710360_kungshamra,2011,0.40259
3710360_kungshamra,2012,0.45087
3710360_kungshamra,2013,0.44004
3710360_kungshamra,2014,0.41513
3710420_okand,2000,0.70182
3710420_okand,2001,0.70107
3710420_okand,2002,0.74603
3710420_okand,2003,0.75299
3710420_okand,2004,0.76735
3710420_okand,2005,0.74297
3710420_okand,2006,0.77406
3710420_okand,2007,0.8
3710420_okand,2008,0.81667
3710420_okand,2009,0.78903
3710430_karolinska_institutet,2000,0.79195
3710430_karolinska_institutet,2001,0.80473
3710430_karolinska_institutet,2002,0.72768
3710430_karolinska_institutet,2003,0.72072
3710430_karolinska_institutet,2004,0.68095
3710430_karolinska_institutet,2005,0.6758
3710430_karolinska_institutet,2006,0.73632
3710430_karolinska_institutet,2007,0.74057
3710430_karolinska_institutet,2008,0.68075
3710430_karolinska_institutet,2009,0.65766
3710430_karolinska_institutet,2010,0.62295
3710430_karolinska_institutet,2011,0.62288
3710430_karolinska_institutet,2012,0.59259
3710430_karolinska_institutet,2013,0.62844
3710430_karolinska_institutet,2014,0.65865
3710520_huvudsta_gard,2000,0.76593
3710520_huvudsta_gard,2001,0.76618
3710520_huvudsta_gard,2002,0.77003
3710520_huvudsta_gard,2003,0.74925
3710520_huvudsta_gard,2004,0.75569
3710520_huvudsta_gard,2005,0.7244
3710520_huvudsta_gard,2006,0.75932
3710520_huvudsta_gard,2007,0.78434
3710520_huvudsta_gard,2008,0.79755
3710520_huvudsta_gard,2009,0.7384
3710520_huvudsta_gard,2010,0.72637
3710520_huvudsta_gard,2011,0.75092
3710520_huvudsta_gard,2012,0.76208
3710520_huvudsta_gard,2013,0.78668
3710520_huvudsta_gard,2014,0.77862
3710530_sodra_huvudsta,2000,0.73598
3710530_sodra_huvudsta,2001,0.74014
3710530_sodra_huvudsta,2002,0.73955
3710530_sodra_huvudsta,2003,0.73304
3710530_sodra_huvudsta,2004,0.73417
3710530_sodra_huvudsta,2005,0.70924
3710530_sodra_huvudsta,2006,0.74324
3710530_sodra_huvudsta,2007,0.74597
3710530_sodra_huvudsta,2008,0.76057
3710530_sodra_huvudsta,2009,0.7409
3710530_sodra_huvudsta,2010,0.72505
3710530_sodra_huvudsta,2011,0.73755
3710530_sodra_huvudsta,2012,0.76763
3710530_sodra_huvudsta,2013,0.7633
3710530_sodra_huvudsta,2014,0.77739
3710540_ingentingskogen,2000,0.6402
3710540_ingentingskogen,2001,0.64796
3710540_ingentingskogen,2002,0.65112
3710540_ingentingskogen,2003,0.65641
3710540_ingentingskogen,2004,0.64196
3710540_ingentingskogen,2005,0.60725
3710540_ingentingskogen,2006,0.65835
3710540_ingentingskogen,2007,0.65736
3710540_ingentingskogen,2008,0.65317
3710540_ingentingskogen,2009,0.57828
3710540_ingentingskogen,2010,0.56104
3710540_ingentingskogen,2011,0.56413
3710540_ingentingskogen,2012,0.64125
3710540_ingentingskogen,2013,0.62032
3710540_ingentingskogen,2014,0.61057
3710550_gamla_huvudsta,2000,0.81556
3710550_gamla_huvudsta,2001,0.79523
3710550_gamla_huvudsta,2002,0.7934
3710550_gamla_huvudsta,2003,0.77254
3710550_gamla_huvudsta,2004,0.76915
3710550_gamla_huvudsta,2005,0.77696
3710550_gamla_huvudsta,2006,0.80982
3710550_gamla_huvudsta,2007,0.83913
3710550_gamla_huvudsta,2008,0.83779
3710550_gamla_huvudsta,2009,0.8135
3710550_gamla_huvudsta,2010,0.85204
3710550_gamla_huvudsta,2011,0.85222
3710550_gamla_huvudsta,2012,0.85016
3710550_gamla_huvudsta,2013,0.85446
3710550_gamla_huvudsta,2014,0.8479
3710570_vastra_huvudsta,2000,0.7552
3710570_vastra_huvudsta,2001,0.74848
3710570_vastra_huvudsta,2002,0.75656
3710570_vastra_huvudsta,2003,0.72012
3710570_vastra_huvudsta,2004,0.69767
3710570_vastra_huvudsta,2005,0.67775
3710570_vastra_huvudsta,2006,0.72493
3710570_vastra_huvudsta,2007,0.75928
3710570_vastra_huvudsta,2008,0.7542
3710570_vastra_huvudsta,2009,0.75164
3710570_vastra_huvudsta,2010,0.7575
3710570_vastra_huvudsta,2011,0.75711
3710570_vastra_huvudsta,2012,0.77719
3710570_vastra_huvudsta,2013,0.77956
3710570_vastra_huvudsta,2014,0.79429
3710580_okand,2000,0.625
3710580_okand,2001,0.80952
3710580_okand,2002,0.92105
3710580_okand,2003,0.92683
3710580_okand,2004,0.86585
3710580_okand,2005,0.89286
3710580_okand,2006,0.91358
3710580_okand,2007,0.9125
3710580_okand,2008,0.89157
3710580_okand,2009,0.94286
3720610_okand,2000,0.75947
3720610_okand,2001,0.7914
3720610_okand,2002,0.78491
3720610_okand,2003,0.76108
3720610_okand,2004,0.77398
3720610_okand,2005,0.75896
3720610_okand,2006,0.77573
3720610_okand,2007,0.77196
3720610_okand,2008,0.7874
3720610_okand,2009,0.76948
3720620_norra_hagalund,2000,0.65014
3720620_norra_hagalund,2001,0.66289
3720620_norra_hagalund,2002,0.6476
3720620_norra_hagalund,2003,0.65571
3720620_norra_hagalund,2004,0.66437
3720620_norra_hagalund,2005,0.63917
3720620_norra_hagalund,2006,0.66667
3720620_norra_hagalund,2007,0.67948
3720620_norra_hagalund,2008,0.68617
3720620_norra_hagalund,2009,0.65062
3720620_norra_hagalund,2010,0.66267
3720620_norra_hagalund,2011,0.67547
3720620_norra_hagalund,2012,0.69501
3720620_norra_hagalund,2013,0.71184
3720620_norra_hagalund,2014,0.72155
3720630_okand,2000,0.73951
3720630_okand,2001,0.72149
3720630_okand,2002,0.70721
3720630_okand,2003,0.69476
3720630_okand,2004,0.73951
3720630_okand,2005,0.70652
3720630_okand,2006,0.76233
3720630_okand,2007,0.76923
3720630_okand,2008,0.76298
3720630_okand,2009,0.75561
3720710_okand,2000,0.84311
3720710_okand,2001,0.85252
3720710_okand,2002,0.84826
3720710_okand,2003,0.84362
3720710_okand,2004,0.84434
3720710_okand,2005,0.84125
3720710_okand,2006,0.8557
3720710_okand,2007,0.87146
3720710_okand,2008,0.86435
3720710_okand,2009,0.84954
3720730_skogskronet,2000,0.78723
3720730_skogskronet,2001,0.79094
3720730_skogskronet,2002,0.79058
3720730_skogskronet,2003,0.77187
3720730_skogskronet,2004,0.78901
3720730_skogskronet,2005,0.77651
3720730_skogskronet,2006,0.79602
3720730_skogskronet,2007,0.80261
3720730_skogskronet,2008,0.80507
3720730_skogskronet,2009,0.7709
3720730_skogskronet,2010,0.79755
3720730_skogskronet,2011,0.82861
3720730_skogskronet,2012,0.84844
3720730_skogskronet,2013,0.83333
3720730_skogskronet,2014,0.84889
3720740_okand,2000,0.83101
3720740_okand,2001,0.85442
3720740_okand,2002,0.83362
3720740_okand,2003,0.82237
3720740_okand,2004,0.83866
3720740_okand,2005,0.8328
3720740_okand,2006,0.84977
3720740_okand,2007,0.88744
3720740_okand,2008,0.87908
3720740_okand,2009,0.85137
3720750_charlottenburg,2000,0.80464
3720750_charlottenburg,2001,0.80109
3720750_charlottenburg,2002,0.79153
3720750_charlottenburg,2003,0.77384
3720750_charlottenburg,2004,0.79018
3720750_charlottenburg,2005,0.79481
3720750_charlottenburg,2006,0.80677
3720750_charlottenburg,2007,0.82434
3720750_charlottenburg,2008,0.84046
3720750_charlottenburg,2009,0.81789
3720750_charlottenburg,2010,0.84674
3720750_charlottenburg,2011,0.83836
3720750_charlottenburg,2012,0.86084
3720750_charlottenburg,2013,0.86518
3720750_charlottenburg,2014,0.85358
3720760_sodra_vasalund,2000,0.81048
3720760_sodra_vasalund,2001,0.81505
3720760_sodra_vasalund,2002,0.80899
3720760_sodra_vasalund,2003,0.78179
3720760_sodra_vasalund,2004,0.77974
3720760_sodra_vasalund,2005,0.77814
3720760_sodra_vasalund,2006,0.8064
3720760_sodra_vasalund,2007,0.79907
3720760_sodra_vasalund,2008,0.80845
3720760_sodra_vasalund,2009,0.77064
