basomrade,year,employment_rate_aged_20_64_female
4270200_brottby,2001,0.88525
4270200_brottby,2002,0.86441
4270200_brottby,2003,0.84211
4270200_brottby,2004,0.81818
4270200_brottby,2005,0.82353
4270200_brottby,2006,0.80392
4270200_brottby,2007,0.82353
4270200_brottby,2008,0.83333
4270200_brottby,2009,0.8125
4270200_brottby,2010,0.80851
4270200_brottby,2011,0.83333
4270200_brottby,2012,0.78571
4270200_brottby,2013,0.80488
4270200_brottby,2014,0.78049
4270501_ovr_osseby_garns_glesbygd,2000,0.80333
4270501_ovr_osseby_garns_glesbygd,2001,0.83713
4270501_ovr_osseby_garns_glesbygd,2002,0.81056
4270501_ovr_osseby_garns_glesbygd,2003,0.7716
4270501_ovr_osseby_garns_glesbygd,2004,0.81306
4270501_ovr_osseby_garns_glesbygd,2005,0.84211
4270501_ovr_osseby_garns_glesbygd,2006,0.84928
4270501_ovr_osseby_garns_glesbygd,2007,0.85756
4270501_ovr_osseby_garns_glesbygd,2008,0.84314
4270501_ovr_osseby_garns_glesbygd,2009,0.83514
4270501_ovr_osseby_garns_glesbygd,2010,0.84492
4270501_ovr_osseby_garns_glesbygd,2011,0.84555
4270501_ovr_osseby_garns_glesbygd,2012,0.8776
4270501_ovr_osseby_garns_glesbygd,2013,0.86856
4270501_ovr_osseby_garns_glesbygd,2014,0.86472
4270502_algeby_garns_ekskogen,2000,0.72059
4270502_algeby_garns_ekskogen,2001,0.77465
4270502_algeby_garns_ekskogen,2002,0.79167
4270502_algeby_garns_ekskogen,2003,0.80556
4270502_algeby_garns_ekskogen,2004,0.84286
4270502_algeby_garns_ekskogen,2005,0.7973
4270502_algeby_garns_ekskogen,2006,0.76
4270502_algeby_garns_ekskogen,2007,0.82051
4270502_algeby_garns_ekskogen,2008,0.80247
4270502_algeby_garns_ekskogen,2009,0.73418
4270502_algeby_garns_ekskogen,2010,0.75
4270502_algeby_garns_ekskogen,2011,0.76543
4270502_algeby_garns_ekskogen,2012,0.76829
4270502_algeby_garns_ekskogen,2013,0.78161
4270502_algeby_garns_ekskogen,2014,0.76042
4280000_angarns_forsamling,2000,0.83168
4280000_angarns_forsamling,2001,0.79
4280000_angarns_forsamling,2002,0.79208
4280000_angarns_forsamling,2003,0.81373
4280000_angarns_forsamling,2004,0.84762
4280000_angarns_forsamling,2005,0.77358
4280000_angarns_forsamling,2006,0.84685
4280000_angarns_forsamling,2007,0.87931
4280000_angarns_forsamling,2008,0.83333
4280000_angarns_forsamling,2009,0.81513
4280000_angarns_forsamling,2010,0.83898
4280000_angarns_forsamling,2011,0.84677
4280000_angarns_forsamling,2012,0.864
4280000_angarns_forsamling,2013,0.86047
4280000_angarns_forsamling,2014,0.896
4440110_ljustero,2000,0.7561
4440110_ljustero,2001,0.77285
4440110_ljustero,2002,0.76382
4440110_ljustero,2003,0.75735
4440110_ljustero,2004,0.77724
4440110_ljustero,2005,0.79951
4440110_ljustero,2006,0.8
4440110_ljustero,2007,0.80562
4440110_ljustero,2008,0.80235
4440110_ljustero,2009,0.78177
4440110_ljustero,2010,0.7995
4440110_ljustero,2011,0.7888
4440110_ljustero,2012,0.79133
4440110_ljustero,2013,0.77657
4440110_ljustero,2014,0.75956
4440120_ingmarso_m_fl_oar,2000,0.67857
4440120_ingmarso_m_fl_oar,2001,0.76364
4440120_ingmarso_m_fl_oar,2002,0.75
4440120_ingmarso_m_fl_oar,2003,0.77193
4440120_ingmarso_m_fl_oar,2004,0.75472
4440120_ingmarso_m_fl_oar,2005,0.73214
4440120_ingmarso_m_fl_oar,2006,0.72727
4440120_ingmarso_m_fl_oar,2007,0.68421
4440120_ingmarso_m_fl_oar,2008,0.71429
4440120_ingmarso_m_fl_oar,2009,0.75439
4440120_ingmarso_m_fl_oar,2010,0.77193
4440120_ingmarso_m_fl_oar,2011,0.71186
4440120_ingmarso_m_fl_oar,2012,0.72727
4440120_ingmarso_m_fl_oar,2013,0.68627
4440120_ingmarso_m_fl_oar,2014,0.68
4440200_roslags_kulla_fd_forsaml,2000,0.77852
4440200_roslags_kulla_fd_forsaml,2001,0.75159
4440200_roslags_kulla_fd_forsaml,2002,0.72393
4440200_roslags_kulla_fd_forsaml,2003,0.76829
4440200_roslags_kulla_fd_forsaml,2004,0.78846
4440200_roslags_kulla_fd_forsaml,2005,0.76829
4440200_roslags_kulla_fd_forsaml,2006,0.80606
4440200_roslags_kulla_fd_forsaml,2007,0.7907
4440200_roslags_kulla_fd_forsaml,2008,0.80925
4440200_roslags_kulla_fd_forsaml,2009,0.76829
4440200_roslags_kulla_fd_forsaml,2010,0.82716
4440200_roslags_kulla_fd_forsaml,2011,0.83125
4440200_roslags_kulla_fd_forsaml,2012,0.80769
4440200_roslags_kulla_fd_forsaml,2013,0.82803
4440200_roslags_kulla_fd_forsaml,2014,0.83544
4450110_ekbacken,2000,0.83058
4450110_ekbacken,2001,0.82377
4450110_ekbacken,2002,0.80672
4450110_ekbacken,2003,0.81304
4450110_ekbacken,2004,0.82143
4450110_ekbacken,2005,0.83628
4450110_ekbacken,2006,0.8552
4450110_ekbacken,2007,0.85778
4450110_ekbacken,2008,0.82648
4450110_ekbacken,2009,0.83645
4450110_ekbacken,2010,0.82569
4450110_ekbacken,2011,0.79556
4450110_ekbacken,2012,0.82883
4450110_ekbacken,2013,0.7913
4450110_ekbacken,2014,0.77586
4450120_runo_gard,2000,0.8
4450120_runo_gard,2001,0.78856
4450120_runo_gard,2002,0.77641
4450120_runo_gard,2003,0.75735
4450120_runo_gard,2004,0.73946
4450120_runo_gard,2005,0.75681
4450120_runo_gard,2006,0.7593
4450120_runo_gard,2007,0.75351
4450120_runo_gard,2008,0.75345
4450120_runo_gard,2009,0.76008
4450120_runo_gard,2010,0.77841
4450120_runo_gard,2011,0.79644
4450120_runo_gard,2012,0.76984
4450120_runo_gard,2013,0.76025
4450120_runo_gard,2014,0.73956
4450130_akersberga,2000,0.71854
4450130_akersberga,2001,0.72257
4450130_akersberga,2002,0.7367
4450130_akersberga,2003,0.72211
4450130_akersberga,2004,0.7268
4450130_akersberga,2005,0.71892
4450130_akersberga,2006,0.7381
4450130_akersberga,2007,0.72326
4450130_akersberga,2008,0.72229
4450130_akersberga,2009,0.69002
4450130_akersberga,2010,0.71739
4450130_akersberga,2011,0.72781
4450130_akersberga,2012,0.72384
4450130_akersberga,2013,0.71908
4450130_akersberga,2014,0.73461
4450140_kullen,2000,0.81356
4450140_kullen,2001,0.85246
4450140_kullen,2002,0.87395
4450140_kullen,2003,0.86486
4450140_kullen,2004,0.81818
4450140_kullen,2005,0.8018
4450140_kullen,2006,0.84071
4450140_kullen,2007,0.83186
4450140_kullen,2008,0.81081
4450140_kullen,2009,0.8381
4450140_kullen,2010,0.83654
4450140_kullen,2011,0.87255
4450140_kullen,2012,0.86111
4450140_kullen,2013,0.8785
4450140_kullen,2014,0.82883
4450150_ostra_sora,2000,0.81674
4450150_ostra_sora,2001,0.85909
4450150_ostra_sora,2002,0.87529
4450150_ostra_sora,2003,0.85915
4450150_ostra_sora,2004,0.86396
4450150_ostra_sora,2005,0.86321
4450150_ostra_sora,2006,0.88759
4450150_ostra_sora,2007,0.86279
4450150_ostra_sora,2008,0.87589
4450150_ostra_sora,2009,0.85511
4450150_ostra_sora,2010,0.86256
4450150_ostra_sora,2011,0.87991
4450150_ostra_sora,2012,0.86966
4450150_ostra_sora,2013,0.86384
4450150_ostra_sora,2014,0.88865
4450160_vastra_sora,2000,0.82014
4450160_vastra_sora,2001,0.82022
4450160_vastra_sora,2002,0.81852
4450160_vastra_sora,2003,0.82264
4450160_vastra_sora,2004,0.81609
4450160_vastra_sora,2005,0.80392
4450160_vastra_sora,2006,0.83539
4450160_vastra_sora,2007,0.88312
4450160_vastra_sora,2008,0.85547
4450160_vastra_sora,2009,0.83333
4450160_vastra_sora,2010,0.84556
4450160_vastra_sora,2011,0.82996
4450160_vastra_sora,2012,0.81673
4450160_vastra_sora,2013,0.841
4450160_vastra_sora,2014,0.86809
4450170_neptunus,2000,0.7623
4450170_neptunus,2001,0.79839
4450170_neptunus,2002,0.78689
4450170_neptunus,2003,0.84112
4450170_neptunus,2004,0.86275
4450170_neptunus,2005,0.83505
4450170_neptunus,2006,0.82178
4450170_neptunus,2007,0.79208
4450170_neptunus,2008,0.83636
4450170_neptunus,2009,0.81982
4450170_neptunus,2010,0.8
4450170_neptunus,2011,0.83158
4450170_neptunus,2012,0.84043
4450170_neptunus,2013,0.875
4450170_neptunus,2014,0.81188
4450180_kungsangen,2000,0.82
4450180_kungsangen,2001,0.81878
4450180_kungsangen,2002,0.80227
4450180_kungsangen,2003,0.83559
4450180_kungsangen,2004,0.86047
4450180_kungsangen,2005,0.84706
4450180_kungsangen,2006,0.85714
4450180_kungsangen,2007,0.83488
4450180_kungsangen,2008,0.85139
4450180_kungsangen,2009,0.84521
4450180_kungsangen,2010,0.85401
4450180_kungsangen,2011,0.86914
4450180_kungsangen,2012,0.86375
4450180_kungsangen,2013,0.86854
4450180_kungsangen,2014,0.86651
4450190_tunagard_osterskar,2000,0.80178
4450190_tunagard_osterskar,2001,0.81037
4450190_tunagard_osterskar,2002,0.79173
4450190_tunagard_osterskar,2003,0.78111
4450190_tunagard_osterskar,2004,0.78027
4450190_tunagard_osterskar,2005,0.81222
4450190_tunagard_osterskar,2006,0.83886
4450190_tunagard_osterskar,2007,0.84203
4450190_tunagard_osterskar,2008,0.84877
4450190_tunagard_osterskar,2009,0.84806
4450190_tunagard_osterskar,2010,0.8375
4450190_tunagard_osterskar,2011,0.83619
4450190_tunagard_osterskar,2012,0.85086
4450190_tunagard_osterskar,2013,0.86385
4450190_tunagard_osterskar,2014,0.84332
4450210_akerstorp,2000,0.87302
4450210_akerstorp,2001,0.85996
4450210_akerstorp,2002,0.84884
4450210_akerstorp,2003,0.84921
4450210_akerstorp,2004,0.86235
4450210_akerstorp,2005,0.8502
4450210_akerstorp,2006,0.87251
4450210_akerstorp,2007,0.85171
4450210_akerstorp,2008,0.84913
4450210_akerstorp,2009,0.85549
4450210_akerstorp,2010,0.86111
4450210_akerstorp,2011,0.85192
4450210_akerstorp,2012,0.8506
4450210_akerstorp,2013,0.85827
4450210_akerstorp,2014,0.85605
4450220_smedby,2000,0.80795
4450220_smedby,2001,0.82
4450220_smedby,2002,0.82253
4450220_smedby,2003,0.81053
4450220_smedby,2004,0.8069
4450220_smedby,2005,0.81119
4450220_smedby,2006,0.84483
4450220_smedby,2007,0.82927
4450220_smedby,2008,0.8539
4450220_smedby,2009,0.87338
4450220_smedby,2010,0.85625
4450220_smedby,2011,0.87156
4450220_smedby,2012,0.90343
4450220_smedby,2013,0.88037
4450220_smedby,2014,0.8615
4450230_hacksta,2000,0.80142
4450230_hacksta,2001,0.86232
4450230_hacksta,2002,0.81979
4450230_hacksta,2003,0.83209
4450230_hacksta,2004,0.86142
4450230_hacksta,2005,0.86742
4450230_hacksta,2006,0.84133
4450230_hacksta,2007,0.86081
4450230_hacksta,2008,0.84758
4450230_hacksta,2009,0.85551
4450230_hacksta,2010,0.83895
4450230_hacksta,2011,0.85992
4450230_hacksta,2012,0.86142
4450230_hacksta,2013,0.86047
4450230_hacksta,2014,0.83951
4450240_skansta,2000,0.87102
4450240_skansta,2001,0.8646
4450240_skansta,2002,0.85714
4450240_skansta,2003,0.8613
4450240_skansta,2004,0.85198
4450240_skansta,2005,0.87009
4450240_skansta,2006,0.85938
4450240_skansta,2007,0.86903
4450240_skansta,2008,0.85432
4450240_skansta,2009,0.8456
4450240_skansta,2010,0.84919
4450240_skansta,2011,0.8663
4450240_skansta,2012,0.86496
4450240_skansta,2013,0.87453
4450240_skansta,2014,0.88037
4450250_singo,2000,0.8595
4450250_singo,2001,0.87069
4450250_singo,2002,0.86667
4450250_singo,2003,0.872
4450250_singo,2004,0.86154
4450250_singo,2005,0.87879
4450250_singo,2006,0.85039
4450250_singo,2007,0.88806
4450250_singo,2008,0.86957
4450250_singo,2009,0.83942
4450250_singo,2010,0.85811
4450250_singo,2011,0.86713
4450250_singo,2012,0.84932
4450250_singo,2013,0.83673
4450250_singo,2014,0.85811
4450260_asatra,2000,0.79538
4450260_asatra,2001,0.81515
4450260_asatra,2002,0.82985
4450260_asatra,2003,0.80233
4450260_asatra,2004,0.79019
4450260_asatra,2005,0.81016
4450260_asatra,2006,0.81842
4450260_asatra,2007,0.84304
4450260_asatra,2008,0.82793
4450260_asatra,2009,0.84091
4450260_asatra,2010,0.84171
4450260_asatra,2011,0.83292
4450260_asatra,2012,0.8439
4450260_asatra,2013,0.82536
4450260_asatra,2014,0.82212
4450310_margretelund,2000,0.81364
4450310_margretelund,2001,0.8501
4450310_margretelund,2002,0.81378
4450310_margretelund,2003,0.80488
4450310_margretelund,2004,0.83099
4450310_margretelund,2005,0.82877
4450310_margretelund,2006,0.83361
4450310_margretelund,2007,0.85738
4450310_margretelund,2008,0.86579
4450310_margretelund,2009,0.84314
4450310_margretelund,2010,0.85691
4450310_margretelund,2011,0.86872
4450310_margretelund,2012,0.88581
4450310_margretelund,2013,0.87561
4450310_margretelund,2014,0.86142
4450320_trasatra,2000,0.84268
4450320_trasatra,2001,0.82889
4450320_trasatra,2002,0.83495
4450320_trasatra,2003,0.84283
4450320_trasatra,2004,0.84539
4450320_trasatra,2005,0.84301
4450320_trasatra,2006,0.83871
4450320_trasatra,2007,0.85392
4450320_trasatra,2008,0.86099
4450320_trasatra,2009,0.83193
4450320_trasatra,2010,0.85263
4450320_trasatra,2011,0.85463
4450320_trasatra,2012,0.84602
4450320_trasatra,2013,0.85841
4450320_trasatra,2014,0.8598
4450330_flaxenvik,2000,0.86063
4450330_flaxenvik,2001,0.83607
4450330_flaxenvik,2002,0.83591
4450330_flaxenvik,2003,0.82006
4450330_flaxenvik,2004,0.84524
4450330_flaxenvik,2005,0.86685
4450330_flaxenvik,2006,0.8399
4450330_flaxenvik,2007,0.8329
4450330_flaxenvik,2008,0.86889
4450330_flaxenvik,2009,0.84848
4450330_flaxenvik,2010,0.87841
4450330_flaxenvik,2011,0.86441
4450330_flaxenvik,2012,0.88078
4450330_flaxenvik,2013,0.86265
4450330_flaxenvik,2014,0.84439
4450340_skargardsstad,2000,0.85126
4450340_skargardsstad,2001,0.84567
4450340_skargardsstad,2002,0.83958
4450340_skargardsstad,2003,0.82305
4450340_skargardsstad,2004,0.833
4450340_skargardsstad,2005,0.85246
4450340_skargardsstad,2006,0.84337
4450340_skargardsstad,2007,0.8664
4450340_skargardsstad,2008,0.88531
4450340_skargardsstad,2009,0.88438
4450340_skargardsstad,2010,0.89703
4450340_skargardsstad,2011,0.88955
4450340_skargardsstad,2012,0.87402
4450340_skargardsstad,2013,0.8664
4450340_skargardsstad,2014,0.86759
4451231_okand,2000,0.83439
4451231_okand,2001,0.81595
4451231_okand,2002,0.79429
4451231_okand,2003,0.815
4451231_okand,2004,0.8502
4451231_okand,2005,0.83391
4451231_okand,2006,0.85942
4451231_okand,2007,0.86687
4451231_okand,2008,0.85843
4451231_okand,2009,0.86207
4451240_norra_runo,2000,0.82723
4451240_norra_runo,2001,0.81818
4451240_norra_runo,2002,0.841
4451240_norra_runo,2003,0.8289
4451240_norra_runo,2004,0.86081
4451240_norra_runo,2005,0.87365
4451240_norra_runo,2006,0.87153
4451240_norra_runo,2007,0.89046
4451240_norra_runo,2008,0.86007
4451240_norra_runo,2009,0.86149
4451240_norra_runo,2010,0.86957
4451240_norra_runo,2011,0.87987
4451240_norra_runo,2012,0.89474
4451240_norra_runo,2013,0.89206
4451240_norra_runo,2014,0.89783
4451250_svinninge,2000,0.87391
4451250_svinninge,2001,0.86531
4451250_svinninge,2002,0.84462
4451250_svinninge,2003,0.83333
4451250_svinninge,2004,0.85075
4451250_svinninge,2005,0.8705
4451250_svinninge,2006,0.86986
4451250_svinninge,2007,0.86275
4451250_svinninge,2008,0.86424
4451250_svinninge,2009,0.86441
4451250_svinninge,2010,0.85714
4451250_svinninge,2011,0.87372
4451250_svinninge,2012,0.90102
4451250_svinninge,2013,0.88851
4451250_svinninge,2014,0.86869
4451410_rydbo,2000,0.86713
4451410_rydbo,2001,0.8535
4451410_rydbo,2002,0.85714
4451410_rydbo,2003,0.87952
4451410_rydbo,2004,0.89474
4451410_rydbo,2005,0.87013
4451410_rydbo,2006,0.85185
4451410_rydbo,2007,0.88679
4451410_rydbo,2008,0.87654
4451410_rydbo,2009,0.86335
4451410_rydbo,2010,0.9
4451410_rydbo,2011,0.92683
4451410_rydbo,2012,0.89222
4451410_rydbo,2013,0.89744
4451410_rydbo,2014,0.88679
4451420_svartgarn,2000,0.82888
4451420_svartgarn,2001,0.8593
4451420_svartgarn,2002,0.85981
4451420_svartgarn,2003,0.84141
4451420_svartgarn,2004,0.82174
4451420_svartgarn,2005,0.8252
4451420_svartgarn,2006,0.84585
4451420_svartgarn,2007,0.84836
4451420_svartgarn,2008,0.83267
4451420_svartgarn,2009,0.85537
4451420_svartgarn,2010,0.86885
4451420_svartgarn,2011,0.88333
4451420_svartgarn,2012,0.89167
4451420_svartgarn,2013,0.89113
4451420_svartgarn,2014,0.88327
4451430_ostra_ryds_glesbygd,2000,0.7963
4451430_ostra_ryds_glesbygd,2001,0.83673
4451430_ostra_ryds_glesbygd,2002,0.82692
4451430_ostra_ryds_glesbygd,2003,0.82
4451430_ostra_ryds_glesbygd,2004,0.91837
4451430_ostra_ryds_glesbygd,2005,0.7963
4451430_ostra_ryds_glesbygd,2006,0.82353
4451430_ostra_ryds_glesbygd,2007,0.73585
4451430_ostra_ryds_glesbygd,2008,0.8
4451430_ostra_ryds_glesbygd,2009,0.74576
4451430_ostra_ryds_glesbygd,2010,0.78846
4451430_ostra_ryds_glesbygd,2011,0.73469
4451430_ostra_ryds_glesbygd,2012,0.76923
4451430_ostra_ryds_glesbygd,2013,0.80392
4451430_ostra_ryds_glesbygd,2014,0.83929
5610200_mortnas,2000,0.84691
5610200_mortnas,2001,0.85802
5610200_mortnas,2002,0.87977
5610200_mortnas,2003,0.85511
5610200_mortnas,2004,0.87675
5610200_mortnas,2005,0.85791
5610200_mortnas,2006,0.89655
5610200_mortnas,2007,0.9039
5610200_mortnas,2008,0.92112
5610200_mortnas,2009,0.88889
5610200_mortnas,2010,0.87379
5610200_mortnas,2011,0.89087
5610200_mortnas,2012,0.89556
5610200_mortnas,2013,0.90369
5610200_mortnas,2014,0.89693
5610500_okand,2000,0.83099
5610500_okand,2001,0.80986
5610500_okand,2002,0.82168
5610500_okand,2003,0.79795
5610500_okand,2004,0.83162
5610500_okand,2005,0.7953
5610500_okand,2006,0.78618
5610500_okand,2007,0.83007
5610500_okand,2008,0.84466
5610500_okand,2009,0.80795
5611110_munkmora,2000,0.72921
5611110_munkmora,2001,0.7316
5611110_munkmora,2002,0.72124
5611110_munkmora,2003,0.74541
5611110_munkmora,2004,0.71889
5611110_munkmora,2005,0.71462
5611110_munkmora,2006,0.68193
5611110_munkmora,2007,0.71256
5611110_munkmora,2008,0.72289
5611110_munkmora,2009,0.67062
5611110_munkmora,2010,0.66827
5611110_munkmora,2011,0.67548
5611110_munkmora,2012,0.6683
5611110_munkmora,2013,0.68204
5611110_munkmora,2014,0.67361
5611120_lugnet_flerbostadshus,2000,0.73714
5611120_lugnet_flerbostadshus,2001,0.70231
5611120_lugnet_flerbostadshus,2002,0.72024
5611120_lugnet_flerbostadshus,2003,0.73716
5611120_lugnet_flerbostadshus,2004,0.7538
5611120_lugnet_flerbostadshus,2005,0.72611
5611120_lugnet_flerbostadshus,2006,0.77676
5611120_lugnet_flerbostadshus,2007,0.75316
5611120_lugnet_flerbostadshus,2008,0.73716
5611120_lugnet_flerbostadshus,2009,0.72586
5611120_lugnet_flerbostadshus,2010,0.70091
5611120_lugnet_flerbostadshus,2011,0.68902
5611120_lugnet_flerbostadshus,2012,0.75841
5611120_lugnet_flerbostadshus,2013,0.74164
5611120_lugnet_flerbostadshus,2014,0.72566
5611130_lugnet_smahus,2000,0.82383
5611130_lugnet_smahus,2001,0.8072
5611130_lugnet_smahus,2002,0.84469
5611130_lugnet_smahus,2003,0.82353
5611130_lugnet_smahus,2004,0.85124
5611130_lugnet_smahus,2005,0.84314
5611130_lugnet_smahus,2006,0.81429
5611130_lugnet_smahus,2007,0.84118
5611130_lugnet_smahus,2008,0.85217
5611130_lugnet_smahus,2009,0.82319
5611130_lugnet_smahus,2010,0.83095
5611130_lugnet_smahus,2011,0.83381
5611130_lugnet_smahus,2012,0.81662
5611130_lugnet_smahus,2013,0.83383
5611130_lugnet_smahus,2014,0.83891
5611140_hojdhagen,2000,0.81648
5611140_hojdhagen,2001,0.8427
5611140_hojdhagen,2002,0.82061
5611140_hojdhagen,2003,0.79496
5611140_hojdhagen,2004,0.79051
5611140_hojdhagen,2005,0.81853
5611140_hojdhagen,2006,0.83588
5611140_hojdhagen,2007,0.81685
5611140_hojdhagen,2008,0.83588
5611140_hojdhagen,2009,0.84701
5611140_hojdhagen,2010,0.86306
5611140_hojdhagen,2011,0.86686
5611140_hojdhagen,2012,0.88089
5611140_hojdhagen,2013,0.89796
5611140_hojdhagen,2014,0.89367
5611150_okand,2000,0.80338
5611150_okand,2001,0.80444
5611150_okand,2002,0.79941
5611150_okand,2003,0.80981
5611150_okand,2004,0.80815
5611150_okand,2005,0.82225
5611150_okand,2006,0.83423
5611150_okand,2007,0.84746
5611150_okand,2008,0.85265
5611150_okand,2009,0.84525
5611160_osby_grind,2000,0.7931
5611160_osby_grind,2001,0.81818
5611160_osby_grind,2002,0.86364
5611160_osby_grind,2003,0.875
5611160_osby_grind,2004,0.82143
5611160_osby_grind,2005,0.825
5611160_osby_grind,2006,0.86747
5611160_osby_grind,2007,0.84783
5611160_osby_grind,2008,0.86735
5611160_osby_grind,2009,0.86458
5611160_osby_grind,2010,0.90625
5611160_osby_grind,2011,0.90909
5611160_osby_grind,2012,0.93878
5611160_osby_grind,2013,0.94624
5611160_osby_grind,2014,0.89583
5611170_osbydalen,2000,0.83568
5611170_osbydalen,2001,0.82423
5611170_osbydalen,2002,0.83254
5611170_osbydalen,2003,0.84069
5611170_osbydalen,2004,0.875
5611170_osbydalen,2005,0.87817
5611170_osbydalen,2006,0.87626
5611170_osbydalen,2007,0.88101
5611170_osbydalen,2008,0.88161
5611170_osbydalen,2009,0.87065
5611170_osbydalen,2010,0.87981
5611170_osbydalen,2011,0.87173
5611170_osbydalen,2012,0.86256
5611170_osbydalen,2013,0.85981
5611170_osbydalen,2014,0.87112
5611190_holmviksskogen,2000,0.83019
5611190_holmviksskogen,2001,0.84906
5611190_holmviksskogen,2002,0.83256
5611190_holmviksskogen,2003,0.80788
5611190_holmviksskogen,2004,0.8392
5611190_holmviksskogen,2005,0.83838
5611190_holmviksskogen,2006,0.82828
5611190_holmviksskogen,2007,0.83938
5611190_holmviksskogen,2008,0.77297
5611190_holmviksskogen,2009,0.79558
5611190_holmviksskogen,2010,0.8377
5611190_holmviksskogen,2011,0.80296
5611190_holmviksskogen,2012,0.83673
5611190_holmviksskogen,2013,0.815
5611190_holmviksskogen,2014,0.84577
5620100_brunn,2000,0.82657
5620100_brunn,2001,0.87273
5620100_brunn,2002,0.87097
5620100_brunn,2003,0.83214
5620100_brunn,2004,0.84286
5620100_brunn,2005,0.84286
5620100_brunn,2006,0.85211
5620100_brunn,2007,0.87143
5620100_brunn,2008,0.88321
5620100_brunn,2009,0.86813
5620100_brunn,2010,0.85714
5620100_brunn,2011,0.86716
5620100_brunn,2012,0.86909
5620100_brunn,2013,0.88214
5620100_brunn,2014,0.88966
5620510_okand,2000,0.84211
5620510_okand,2001,0.8364
5620510_okand,2002,0.86157
5620510_okand,2003,0.84685
5620510_okand,2004,0.8662
5620510_okand,2005,0.85017
5620510_okand,2006,0.88307
5620510_okand,2007,0.89726
5620510_okand,2008,0.90084
5620510_okand,2009,0.87134
5620520_sydvastra_ingaro,2000,0.78889
5620520_sydvastra_ingaro,2001,0.76689
