basomrade,year,cumulative_immigration_surplus_employed_aged_20_64
6162200_grisslehamn,2012,-8
6162200_grisslehamn,2013,-13
6162200_grisslehamn,2014,-11
6162510_vaddo_fastland,2000,2
6162510_vaddo_fastland,2001,7
6162510_vaddo_fastland,2002,18
6162510_vaddo_fastland,2003,30
6162510_vaddo_fastland,2004,33
6162510_vaddo_fastland,2005,32
6162510_vaddo_fastland,2006,25
6162510_vaddo_fastland,2007,15
6162510_vaddo_fastland,2008,3
6162510_vaddo_fastland,2009,-1
6162510_vaddo_fastland,2010,-8
6162510_vaddo_fastland,2011,0
6162510_vaddo_fastland,2012,-4
6162510_vaddo_fastland,2013,-11
6162510_vaddo_fastland,2014,-10
6162520_vaddo,2000,9
6162520_vaddo,2001,15
6162520_vaddo,2002,27
6162520_vaddo,2003,38
6162520_vaddo,2004,37
6162520_vaddo,2005,57
6162520_vaddo,2006,54
6162520_vaddo,2007,63
6162520_vaddo,2008,66
6162520_vaddo,2009,64
6162520_vaddo,2010,77
6162520_vaddo,2011,76
6162520_vaddo,2012,82
6162520_vaddo,2013,72
6162520_vaddo,2014,85
6163500_bjorko,2000,-2
6163500_bjorko,2001,-3
6163500_bjorko,2002,8
6163500_bjorko,2003,8
6163500_bjorko,2004,11
6163500_bjorko,2005,16
6163500_bjorko,2006,19
6163500_bjorko,2007,16
6163500_bjorko,2008,23
6163500_bjorko,2009,26
6163500_bjorko,2010,23
6163500_bjorko,2011,15
6163500_bjorko,2012,11
6163500_bjorko,2013,11
6163500_bjorko,2014,12
6164100_soderby_karl,2000,-1
6164100_soderby_karl,2001,0
6164100_soderby_karl,2002,3
6164100_soderby_karl,2003,2
6164100_soderby_karl,2004,7
6164100_soderby_karl,2005,2
6164100_soderby_karl,2006,4
6164100_soderby_karl,2007,5
6164100_soderby_karl,2008,0
6164100_soderby_karl,2009,1
6164100_soderby_karl,2010,2
6164100_soderby_karl,2011,7
6164100_soderby_karl,2012,9
6164100_soderby_karl,2013,6
6164100_soderby_karl,2014,9
6164500_soderby_karls_glesbygd,2000,10
6164500_soderby_karls_glesbygd,2001,21
6164500_soderby_karls_glesbygd,2002,28
6164500_soderby_karls_glesbygd,2003,27
6164500_soderby_karls_glesbygd,2004,14
6164500_soderby_karls_glesbygd,2005,25
6164500_soderby_karls_glesbygd,2006,23
6164500_soderby_karls_glesbygd,2007,28
6164500_soderby_karls_glesbygd,2008,35
6164500_soderby_karls_glesbygd,2009,37
6164500_soderby_karls_glesbygd,2010,27
6164500_soderby_karls_glesbygd,2011,20
6164500_soderby_karls_glesbygd,2012,20
6164500_soderby_karls_glesbygd,2013,17
6164500_soderby_karls_glesbygd,2014,15
6210240_nicksta,2000,63
6210240_nicksta,2001,111
6210240_nicksta,2002,112
6210240_nicksta,2003,70
6210240_nicksta,2004,19
6210240_nicksta,2005,-50
6210240_nicksta,2006,-64
6210240_nicksta,2007,-90
6210240_nicksta,2008,-108
6210240_nicksta,2009,-142
6210240_nicksta,2010,-160
6210240_nicksta,2011,-134
6210240_nicksta,2012,-135
6210240_nicksta,2013,-136
6210240_nicksta,2014,-144
6210270_kallsmo,2000,-3
6210270_kallsmo,2001,-5
6210270_kallsmo,2002,-3
6210270_kallsmo,2003,-7
6210270_kallsmo,2004,-4
6210270_kallsmo,2005,5
6210270_kallsmo,2006,2
6210270_kallsmo,2007,5
6210270_kallsmo,2008,8
6210270_kallsmo,2009,4
6210270_kallsmo,2010,9
6210270_kallsmo,2011,2
6210270_kallsmo,2012,5
6210270_kallsmo,2013,4
6210270_kallsmo,2014,4
6210350_vastra_nynashamn_c,2000,-18
6210350_vastra_nynashamn_c,2001,-30
6210350_vastra_nynashamn_c,2002,-16
6210350_vastra_nynashamn_c,2003,19
6210350_vastra_nynashamn_c,2004,-47
6210350_vastra_nynashamn_c,2005,-39
6210350_vastra_nynashamn_c,2006,-55
6210350_vastra_nynashamn_c,2007,-52
6210350_vastra_nynashamn_c,2008,-61
6210350_vastra_nynashamn_c,2009,-72
6210350_vastra_nynashamn_c,2010,-54
6210350_vastra_nynashamn_c,2011,-65
6210350_vastra_nynashamn_c,2012,-78
6210350_vastra_nynashamn_c,2013,-74
6210350_vastra_nynashamn_c,2014,-65
6210360_ostra_nynashamn_c,2000,23
6210360_ostra_nynashamn_c,2001,35
6210360_ostra_nynashamn_c,2002,39
6210360_ostra_nynashamn_c,2003,45
6210360_ostra_nynashamn_c,2004,51
6210360_ostra_nynashamn_c,2005,48
6210360_ostra_nynashamn_c,2006,71
6210360_ostra_nynashamn_c,2007,71
6210360_ostra_nynashamn_c,2008,89
6210360_ostra_nynashamn_c,2009,87
6210360_ostra_nynashamn_c,2010,85
6210360_ostra_nynashamn_c,2011,114
6210360_ostra_nynashamn_c,2012,118
6210360_ostra_nynashamn_c,2013,162
6210360_ostra_nynashamn_c,2014,172
6210410_nynashamn_sv_esto,2000,20
6210410_nynashamn_sv_esto,2001,34
6210410_nynashamn_sv_esto,2002,37
6210410_nynashamn_sv_esto,2003,25
6210410_nynashamn_sv_esto,2004,36
6210410_nynashamn_sv_esto,2005,28
6210410_nynashamn_sv_esto,2006,1
6210410_nynashamn_sv_esto,2007,-2
6210410_nynashamn_sv_esto,2008,4
6210410_nynashamn_sv_esto,2009,10
6210410_nynashamn_sv_esto,2010,4
6210410_nynashamn_sv_esto,2011,17
6210410_nynashamn_sv_esto,2012,14
6210410_nynashamn_sv_esto,2013,20
6210410_nynashamn_sv_esto,2014,39
6210440_sandhamn_mm,2000,-4
6210440_sandhamn_mm,2001,-14
6210440_sandhamn_mm,2002,-26
6210440_sandhamn_mm,2003,-38
6210440_sandhamn_mm,2004,-58
6210440_sandhamn_mm,2005,-74
6210440_sandhamn_mm,2006,-75
6210440_sandhamn_mm,2007,-89
6210440_sandhamn_mm,2008,-98
6210440_sandhamn_mm,2009,-103
6210440_sandhamn_mm,2010,-99
6210440_sandhamn_mm,2011,-108
6210440_sandhamn_mm,2012,-91
6210440_sandhamn_mm,2013,-91
6210440_sandhamn_mm,2014,-104
6210490_trehorningen_mm,2000,13
6210490_trehorningen_mm,2001,23
6210490_trehorningen_mm,2002,33
6210490_trehorningen_mm,2003,21
6210490_trehorningen_mm,2004,15
6210490_trehorningen_mm,2005,13
6210490_trehorningen_mm,2006,13
6210490_trehorningen_mm,2007,14
6210490_trehorningen_mm,2008,25
6210490_trehorningen_mm,2009,38
6210490_trehorningen_mm,2010,36
6210490_trehorningen_mm,2011,18
6210490_trehorningen_mm,2012,37
6210490_trehorningen_mm,2013,63
6210490_trehorningen_mm,2014,66
6210520_vaktberget,2000,-8
6210520_vaktberget,2001,3
6210520_vaktberget,2002,6
6210520_vaktberget,2003,28
6210520_vaktberget,2004,23
6210520_vaktberget,2005,29
6210520_vaktberget,2006,1
6210520_vaktberget,2007,20
6210520_vaktberget,2008,15
6210520_vaktberget,2009,13
6210520_vaktberget,2010,12
6210520_vaktberget,2011,21
6210520_vaktberget,2012,32
6210520_vaktberget,2013,29
6210520_vaktberget,2014,58
6210570_rappsta_hacktorp,2000,0
6210570_rappsta_hacktorp,2001,3
6210570_rappsta_hacktorp,2002,14
6210570_rappsta_hacktorp,2003,-1
6210570_rappsta_hacktorp,2004,-1
6210570_rappsta_hacktorp,2005,-14
6210570_rappsta_hacktorp,2006,-24
6210570_rappsta_hacktorp,2007,-27
6210570_rappsta_hacktorp,2008,-26
6210570_rappsta_hacktorp,2009,-21
6210570_rappsta_hacktorp,2010,-30
6210570_rappsta_hacktorp,2011,-43
6210570_rappsta_hacktorp,2012,-37
6210570_rappsta_hacktorp,2013,-35
6210570_rappsta_hacktorp,2014,-29
6210640_hamnvik,2000,0
6210640_hamnvik,2001,0
6210640_hamnvik,2002,-2
6210640_hamnvik,2003,-5
6210640_hamnvik,2004,-8
6210640_hamnvik,2005,-16
6210640_hamnvik,2006,-19
6210640_hamnvik,2007,-23
6210640_hamnvik,2008,-31
6210640_hamnvik,2009,-27
6210640_hamnvik,2010,-28
6210640_hamnvik,2011,-28
6210640_hamnvik,2012,-29
6210640_hamnvik,2013,-25
6210640_hamnvik,2014,-25
6220100_sorunda,2000,-13
6220100_sorunda,2001,-15
6220100_sorunda,2002,-13
6220100_sorunda,2003,-17
6220100_sorunda,2004,-32
6220100_sorunda,2005,-44
6220100_sorunda,2006,-38
6220100_sorunda,2007,-37
6220100_sorunda,2008,-58
6220100_sorunda,2009,-67
6220100_sorunda,2010,-82
6220100_sorunda,2011,-91
6220100_sorunda,2012,-91
6220100_sorunda,2013,-113
6220100_sorunda,2014,-127
6220200_stora_vika,2000,2
6220200_stora_vika,2001,13
6220200_stora_vika,2002,17
6220200_stora_vika,2003,7
6220200_stora_vika,2004,12
6220200_stora_vika,2005,-2
6220200_stora_vika,2006,0
6220200_stora_vika,2007,11
6220200_stora_vika,2008,16
6220200_stora_vika,2009,17
6220200_stora_vika,2010,17
6220200_stora_vika,2011,1
6220200_stora_vika,2012,4
6220200_stora_vika,2013,-6
6220200_stora_vika,2014,-7
6220300_grodby,2000,3
6220300_grodby,2001,5
6220300_grodby,2002,-1
6220300_grodby,2003,-2
6220300_grodby,2004,1
6220300_grodby,2005,4
6220300_grodby,2006,1
6220300_grodby,2007,0
6220300_grodby,2008,6
6220300_grodby,2009,-2
6220300_grodby,2010,-1
6220300_grodby,2011,-1
6220300_grodby,2012,0
6220300_grodby,2013,2
6220300_grodby,2014,1
6220510_liso,2000,2
6220510_liso,2001,-1
6220510_liso,2002,4
6220510_liso,2003,13
6220510_liso,2004,23
6220510_liso,2005,29
6220510_liso,2006,34
6220510_liso,2007,30
6220510_liso,2008,35
6220510_liso,2009,39
6220510_liso,2010,39
6220510_liso,2011,38
6220510_liso,2012,32
6220510_liso,2013,39
6220510_liso,2014,51
6220520_sorunda_vastra_glesbygd,2000,29
6220520_sorunda_vastra_glesbygd,2001,69
6220520_sorunda_vastra_glesbygd,2002,71
6220520_sorunda_vastra_glesbygd,2003,79
6220520_sorunda_vastra_glesbygd,2004,83
6220520_sorunda_vastra_glesbygd,2005,98
6220520_sorunda_vastra_glesbygd,2006,108
6220520_sorunda_vastra_glesbygd,2007,116
6220520_sorunda_vastra_glesbygd,2008,118
6220520_sorunda_vastra_glesbygd,2009,117
6220520_sorunda_vastra_glesbygd,2010,117
6220520_sorunda_vastra_glesbygd,2011,119
6220520_sorunda_vastra_glesbygd,2012,131
6220520_sorunda_vastra_glesbygd,2013,131
6220520_sorunda_vastra_glesbygd,2014,138
6220530_sorunda_ostra_glesbygd,2000,12
6220530_sorunda_ostra_glesbygd,2001,33
6220530_sorunda_ostra_glesbygd,2002,77
6220530_sorunda_ostra_glesbygd,2003,85
6220530_sorunda_ostra_glesbygd,2004,97
6220530_sorunda_ostra_glesbygd,2005,111
6220530_sorunda_ostra_glesbygd,2006,128
6220530_sorunda_ostra_glesbygd,2007,138
6220530_sorunda_ostra_glesbygd,2008,138
6220530_sorunda_ostra_glesbygd,2009,144
6220530_sorunda_ostra_glesbygd,2010,140
6220530_sorunda_ostra_glesbygd,2011,156
6220530_sorunda_ostra_glesbygd,2012,159
6220530_sorunda_ostra_glesbygd,2013,160
6220530_sorunda_ostra_glesbygd,2014,197
6230000_toro_forsamling,2000,21
6230000_toro_forsamling,2001,26
6230000_toro_forsamling,2002,35
6230000_toro_forsamling,2003,57
6230000_toro_forsamling,2004,59
6230000_toro_forsamling,2005,70
6230000_toro_forsamling,2006,79
6230000_toro_forsamling,2007,87
6230000_toro_forsamling,2008,77
6230000_toro_forsamling,2009,78
6230000_toro_forsamling,2010,67
6230000_toro_forsamling,2011,61
6230000_toro_forsamling,2012,60
6230000_toro_forsamling,2013,54
6230000_toro_forsamling,2014,58
6240100_osmo,2000,11
6240100_osmo,2001,13
6240100_osmo,2002,-10
6240100_osmo,2003,-30
6240100_osmo,2004,-36
6240100_osmo,2005,-116
6240100_osmo,2006,-129
6240100_osmo,2007,-156
6240100_osmo,2008,-215
6240100_osmo,2009,-234
6240100_osmo,2010,-222
6240100_osmo,2011,-265
6240100_osmo,2012,-270
6240100_osmo,2013,-302
6240100_osmo,2014,-322
6240510_jarflotta,2000,2
6240510_jarflotta,2001,5
6240510_jarflotta,2002,6
6240510_jarflotta,2003,4
6240510_jarflotta,2004,6
6240510_jarflotta,2005,18
6240510_jarflotta,2006,24
6240510_jarflotta,2007,29
6240510_jarflotta,2008,24
6240510_jarflotta,2009,27
6240510_jarflotta,2010,30
6240510_jarflotta,2011,29
6240510_jarflotta,2012,30
6240510_jarflotta,2013,30
6240510_jarflotta,2014,36
6240530_osmo_ostra_glesbygd,2000,13
6240530_osmo_ostra_glesbygd,2001,21
6240530_osmo_ostra_glesbygd,2002,24
6240530_osmo_ostra_glesbygd,2003,23
6240530_osmo_ostra_glesbygd,2004,24
6240530_osmo_ostra_glesbygd,2005,24
6240530_osmo_ostra_glesbygd,2006,29
6240530_osmo_ostra_glesbygd,2007,31
6240530_osmo_ostra_glesbygd,2008,32
6240530_osmo_ostra_glesbygd,2009,22
6240530_osmo_ostra_glesbygd,2010,25
6240530_osmo_ostra_glesbygd,2011,32
6240530_osmo_ostra_glesbygd,2012,42
6240530_osmo_ostra_glesbygd,2013,35
6240530_osmo_ostra_glesbygd,2014,33
6240540_osmo_vastra_glesbygd,2000,21
6240540_osmo_vastra_glesbygd,2001,21
6240540_osmo_vastra_glesbygd,2002,28
6240540_osmo_vastra_glesbygd,2003,43
6240540_osmo_vastra_glesbygd,2004,59
6240540_osmo_vastra_glesbygd,2005,93
6240540_osmo_vastra_glesbygd,2006,122
6240540_osmo_vastra_glesbygd,2007,171
6240540_osmo_vastra_glesbygd,2008,187
6240540_osmo_vastra_glesbygd,2009,189
6240540_osmo_vastra_glesbygd,2010,183
6240540_osmo_vastra_glesbygd,2011,183
6240540_osmo_vastra_glesbygd,2012,196
6240540_osmo_vastra_glesbygd,2013,198
6240540_osmo_vastra_glesbygd,2014,194
6240550_osmo_norra_glesbygd,2000,18
6240550_osmo_norra_glesbygd,2001,42
6240550_osmo_norra_glesbygd,2002,48
6240550_osmo_norra_glesbygd,2003,55
6240550_osmo_norra_glesbygd,2004,119
6240550_osmo_norra_glesbygd,2005,154
6240550_osmo_norra_glesbygd,2006,217
6240550_osmo_norra_glesbygd,2007,282
6240550_osmo_norra_glesbygd,2008,313
6240550_osmo_norra_glesbygd,2009,399
6240550_osmo_norra_glesbygd,2010,424
6240550_osmo_norra_glesbygd,2011,463
6240550_osmo_norra_glesbygd,2012,491
6240550_osmo_norra_glesbygd,2013,506
6240550_osmo_norra_glesbygd,2014,531
6310110_ostra_centrum,2000,33
6310110_ostra_centrum,2001,36
6310110_ostra_centrum,2002,25
6310110_ostra_centrum,2003,4
6310110_ostra_centrum,2004,-9
6310110_ostra_centrum,2005,-16
6310110_ostra_centrum,2006,-23
6310110_ostra_centrum,2007,-34
6310110_ostra_centrum,2008,-19
6310110_ostra_centrum,2009,-23
6310110_ostra_centrum,2010,-29
6310110_ostra_centrum,2011,-12
6310110_ostra_centrum,2012,50
6310110_ostra_centrum,2013,53
6310110_ostra_centrum,2014,21
6310120_vastra_centrum,2000,8
6310120_vastra_centrum,2001,20
6310120_vastra_centrum,2002,-13
6310120_vastra_centrum,2003,-32
6310120_vastra_centrum,2004,-77
6310120_vastra_centrum,2005,-106
6310120_vastra_centrum,2006,-92
6310120_vastra_centrum,2007,-111
6310120_vastra_centrum,2008,-126
6310120_vastra_centrum,2009,-122
6310120_vastra_centrum,2010,-102
6310120_vastra_centrum,2011,-95
6310120_vastra_centrum,2012,-127
6310120_vastra_centrum,2013,-142
6310120_vastra_centrum,2014,-92
6310130_kvarnberga,2000,-20
6310130_kvarnberga,2001,-35
6310130_kvarnberga,2002,24
6310130_kvarnberga,2003,34
6310130_kvarnberga,2004,25
6310130_kvarnberga,2005,-8
6310130_kvarnberga,2006,-18
6310130_kvarnberga,2007,-42
6310130_kvarnberga,2008,-28
6310130_kvarnberga,2009,-39
6310130_kvarnberga,2010,-66
6310130_kvarnberga,2011,-78
6310130_kvarnberga,2012,-82
6310130_kvarnberga,2013,-78
6310130_kvarnberga,2014,39
6310170_vardsholmen,2000,5
6310170_vardsholmen,2001,33
6310170_vardsholmen,2002,32
6310170_vardsholmen,2003,23
6310170_vardsholmen,2004,13
6310170_vardsholmen,2005,2
6310170_vardsholmen,2006,-3
6310170_vardsholmen,2007,5
6310170_vardsholmen,2008,-9
6310170_vardsholmen,2009,-32
6310170_vardsholmen,2010,-31
6310170_vardsholmen,2011,-20
6310170_vardsholmen,2012,-38
6310170_vardsholmen,2013,-53
6310170_vardsholmen,2014,-80
6310320_blombacka,2000,-24
6310320_blombacka,2001,-36
6310320_blombacka,2002,-55
6310320_blombacka,2003,-91
6310320_blombacka,2004,-114
6310320_blombacka,2005,-135
6310320_blombacka,2006,-195
6310320_blombacka,2007,-242
6310320_blombacka,2008,-270
6310320_blombacka,2009,-341
6310320_blombacka,2010,-388
6310320_blombacka,2011,-418
6310320_blombacka,2012,-422
6310320_blombacka,2013,-460
6310320_blombacka,2014,-532
6310330_mariekalla,2000,17
6310330_mariekalla,2001,22
6310330_mariekalla,2002,-3
6310330_mariekalla,2003,-11
6310330_mariekalla,2004,-35
6310330_mariekalla,2005,-31
6310330_mariekalla,2006,-28
6310330_mariekalla,2007,-28
6310330_mariekalla,2008,-49
6310330_mariekalla,2009,-36
6310330_mariekalla,2010,-54
6310330_mariekalla,2011,-59
6310330_mariekalla,2012,-57
6310330_mariekalla,2013,-44
6310330_mariekalla,2014,-52
6310340_saltskog,2000,-4
6310340_saltskog,2001,-20
6310340_saltskog,2002,-35
6310340_saltskog,2003,-49
6310340_saltskog,2004,-113
6310340_saltskog,2005,-118
6310340_saltskog,2006,-160
6310340_saltskog,2007,-203
6310340_saltskog,2008,-287
6310340_saltskog,2009,-381
6310340_saltskog,2010,-387
6310340_saltskog,2011,-356
6310340_saltskog,2012,-364
6310340_saltskog,2013,-415
6310340_saltskog,2014,-460
6310351_sodra_vastergard,2000,-14
6310351_sodra_vastergard,2001,-14
6310351_sodra_vastergard,2002,-2
6310351_sodra_vastergard,2003,2
6310351_sodra_vastergard,2004,-1
6310351_sodra_vastergard,2005,-26
6310351_sodra_vastergard,2006,-28
6310351_sodra_vastergard,2007,-27
6310351_sodra_vastergard,2008,-33
6310351_sodra_vastergard,2009,-45
6310351_sodra_vastergard,2010,-47
6310351_sodra_vastergard,2011,-43
6310351_sodra_vastergard,2012,-52
6310351_sodra_vastergard,2013,-28
6310351_sodra_vastergard,2014,-22
6310352_norra_vastergard,2000,5
6310352_norra_vastergard,2001,-23
6310352_norra_vastergard,2002,-50
6310352_norra_vastergard,2003,-73
6310352_norra_vastergard,2004,-104
6310352_norra_vastergard,2005,-149
6310352_norra_vastergard,2006,-189
6310352_norra_vastergard,2007,-234
6310352_norra_vastergard,2008,-214
6310352_norra_vastergard,2009,-285
6310352_norra_vastergard,2010,-311
6310352_norra_vastergard,2011,-314
6310352_norra_vastergard,2012,-323
6310352_norra_vastergard,2013,-317
6310352_norra_vastergard,2014,-350
6310353_vastra_vastergard,2000,-1
6310353_vastra_vastergard,2001,10
6310353_vastra_vastergard,2002,16
6310353_vastra_vastergard,2003,10
6310353_vastra_vastergard,2004,14
6310353_vastra_vastergard,2005,22
6310353_vastra_vastergard,2006,30
6310353_vastra_vastergard,2007,58
6310353_vastra_vastergard,2008,60
6310353_vastra_vastergard,2009,81
6310353_vastra_vastergard,2010,89
6310353_vastra_vastergard,2011,86
6310353_vastra_vastergard,2012,94
6310353_vastra_vastergard,2013,82
6310353_vastra_vastergard,2014,71
6310360_barstafaltet,2000,-4
6310360_barstafaltet,2001,1
6310360_barstafaltet,2002,3
6310360_barstafaltet,2003,5
6310360_barstafaltet,2004,-2
6310360_barstafaltet,2005,-3
6310360_barstafaltet,2006,12
6310360_barstafaltet,2007,22
6310360_barstafaltet,2008,16
6310360_barstafaltet,2009,11
6310360_barstafaltet,2010,9
6310360_barstafaltet,2011,15
6310360_barstafaltet,2012,16
6310360_barstafaltet,2013,-2
6310360_barstafaltet,2014,5
6310370_barstabergen,2000,9
6310370_barstabergen,2001,5
6310370_barstabergen,2002,2
6310370_barstabergen,2003,-6
6310370_barstabergen,2004,-8
6310370_barstabergen,2005,20
6310370_barstabergen,2006,21
6310370_barstabergen,2007,18
6310370_barstabergen,2008,32
6310370_barstabergen,2009,21
6310370_barstabergen,2010,20
6310370_barstabergen,2011,34
6310370_barstabergen,2012,37
6310370_barstabergen,2013,35
6310370_barstabergen,2014,45
6310422_stationsomradet_sodra,2000,0
6310422_stationsomradet_sodra,2001,9
6310422_stationsomradet_sodra,2002,5
6310422_stationsomradet_sodra,2003,0
6310422_stationsomradet_sodra,2004,0
6310422_stationsomradet_sodra,2005,16
6310422_stationsomradet_sodra,2006,18
6310422_stationsomradet_sodra,2007,14
6310422_stationsomradet_sodra,2008,20
6310422_stationsomradet_sodra,2009,6
6310422_stationsomradet_sodra,2010,1
6310422_stationsomradet_sodra,2011,0
6310422_stationsomradet_sodra,2012,11
6310422_stationsomradet_sodra,2013,8
6310422_stationsomradet_sodra,2014,20
6320510_vastra_grusasen,2000,-2
6320510_vastra_grusasen,2001,-10
6320510_vastra_grusasen,2002,-30
6320510_vastra_grusasen,2003,-13
6320510_vastra_grusasen,2004,36
6320510_vastra_grusasen,2005,19
6320510_vastra_grusasen,2006,-8
6320510_vastra_grusasen,2007,-15
6320510_vastra_grusasen,2008,-46
6320510_vastra_grusasen,2009,-61
6320510_vastra_grusasen,2010,-51
6320510_vastra_grusasen,2011,-51
6320510_vastra_grusasen,2012,1
6320510_vastra_grusasen,2013,-29
6320510_vastra_grusasen,2014,-21
6320520_ostra_grusasen,2000,6
6320520_ostra_grusasen,2001,-11
6320520_ostra_grusasen,2002,4
6320520_ostra_grusasen,2003,6
6320520_ostra_grusasen,2004,15
6320520_ostra_grusasen,2005,30
6320520_ostra_grusasen,2006,30
6320520_ostra_grusasen,2007,3
6320520_ostra_grusasen,2008,-9
6320520_ostra_grusasen,2009,-27
6320520_ostra_grusasen,2010,-40
6320520_ostra_grusasen,2011,-46
6320520_ostra_grusasen,2012,-68
6320520_ostra_grusasen,2013,-98
6320520_ostra_grusasen,2014,-144
6320541_sodra_brunnsang,2000,-15
6320541_sodra_brunnsang,2001,-26
6320541_sodra_brunnsang,2002,-23
6320541_sodra_brunnsang,2003,-24
6320541_sodra_brunnsang,2004,-27
6320541_sodra_brunnsang,2005,-44
6320541_sodra_brunnsang,2006,-66
6320541_sodra_brunnsang,2007,-22
6320541_sodra_brunnsang,2008,-63
6320541_sodra_brunnsang,2009,-89
6320541_sodra_brunnsang,2010,-96
6320541_sodra_brunnsang,2011,-106
6320541_sodra_brunnsang,2012,-108
6320541_sodra_brunnsang,2013,-98
6320541_sodra_brunnsang,2014,-111
6320542_norra_brunnsang,2000,-2
6320542_norra_brunnsang,2001,-11
6320542_norra_brunnsang,2002,-30
6320542_norra_brunnsang,2003,-59
6320542_norra_brunnsang,2004,-72
6320542_norra_brunnsang,2005,-61
6320542_norra_brunnsang,2006,-28
6320542_norra_brunnsang,2007,-30
6320542_norra_brunnsang,2008,-43
6320542_norra_brunnsang,2009,-48
6320542_norra_brunnsang,2010,-85
6320542_norra_brunnsang,2011,-82
6320542_norra_brunnsang,2012,-81
6320542_norra_brunnsang,2013,-76
6320542_norra_brunnsang,2014,-92
6320550_ragnhildsborg,2000,1
6320550_ragnhildsborg,2001,78
6320550_ragnhildsborg,2002,150
6320550_ragnhildsborg,2003,188
6320550_ragnhildsborg,2004,202
6320550_ragnhildsborg,2005,200
6320550_ragnhildsborg,2006,210
6320550_ragnhildsborg,2007,210
6320550_ragnhildsborg,2008,230
6320550_ragnhildsborg,2009,244
6320550_ragnhildsborg,2010,245
6320550_ragnhildsborg,2011,257
6320550_ragnhildsborg,2012,254
6320550_ragnhildsborg,2013,243
6320550_ragnhildsborg,2014,342
6320611_kusens_backe,2000,-6
6320611_kusens_backe,2001,1
6320611_kusens_backe,2002,70
6320611_kusens_backe,2003,155
6320611_kusens_backe,2004,153
