basomrade,year,immigration_surplus_female
3720730_skogskronet,2009,-19
3720730_skogskronet,2010,18
3720730_skogskronet,2011,1
3720730_skogskronet,2012,17
3720730_skogskronet,2013,-12
3720730_skogskronet,2014,17
3720740_okand,2000,-13
3720740_okand,2001,-26
3720740_okand,2002,17
3720740_okand,2003,26
3720740_okand,2004,-2
3720740_okand,2005,-6
3720740_okand,2006,2
3720740_okand,2007,-14
3720740_okand,2008,-11
3720740_okand,2009,-4
3720750_charlottenburg,2000,-19
3720750_charlottenburg,2001,-9
3720750_charlottenburg,2002,11
3720750_charlottenburg,2003,-32
3720750_charlottenburg,2004,-9
3720750_charlottenburg,2005,-5
3720750_charlottenburg,2006,-7
3720750_charlottenburg,2007,18
3720750_charlottenburg,2008,8
3720750_charlottenburg,2009,-12
3720750_charlottenburg,2010,-8
3720750_charlottenburg,2011,-10
3720750_charlottenburg,2012,-20
3720750_charlottenburg,2013,16
3720750_charlottenburg,2014,-28
3720760_sodra_vasalund,2000,14
3720760_sodra_vasalund,2001,-9
3720760_sodra_vasalund,2002,6
3720760_sodra_vasalund,2003,-11
3720760_sodra_vasalund,2004,-19
3720760_sodra_vasalund,2005,-23
3720760_sodra_vasalund,2006,-15
3720760_sodra_vasalund,2007,-10
3720760_sodra_vasalund,2008,-35
3720760_sodra_vasalund,2009,20
3720760_sodra_vasalund,2010,-21
3720760_sodra_vasalund,2011,-4
3720760_sodra_vasalund,2012,-16
3720760_sodra_vasalund,2013,5
3720760_sodra_vasalund,2014,13
3720770_norra_vasalund,2000,-2
3720770_norra_vasalund,2001,14
3720770_norra_vasalund,2002,-4
3720770_norra_vasalund,2003,-6
3720770_norra_vasalund,2004,-7
3720770_norra_vasalund,2005,-3
3720770_norra_vasalund,2006,39
3720770_norra_vasalund,2007,-7
3720770_norra_vasalund,2008,1
3720770_norra_vasalund,2009,0
3720770_norra_vasalund,2010,-14
3720770_norra_vasalund,2011,-1
3720770_norra_vasalund,2012,-8
3720770_norra_vasalund,2013,-15
3720770_norra_vasalund,2014,-4
3720780_ekensberg,2000,0
3720780_ekensberg,2001,4
3720780_ekensberg,2002,-20
3720780_ekensberg,2003,1
3720780_ekensberg,2004,22
3720780_ekensberg,2005,1
3720780_ekensberg,2006,-18
3720780_ekensberg,2007,-10
3720780_ekensberg,2008,10
3720780_ekensberg,2009,-7
3720780_ekensberg,2010,8
3720780_ekensberg,2011,-15
3720780_ekensberg,2012,6
3720780_ekensberg,2013,-2
3720780_ekensberg,2014,-28
3720790_hallen,2000,4
3720790_hallen,2001,5
3720790_hallen,2002,8
3720790_hallen,2003,8
3720790_hallen,2004,5
3720790_hallen,2005,22
3720790_hallen,2006,16
3720790_hallen,2007,6
3720790_hallen,2008,8
3720790_hallen,2009,7
3720790_hallen,2010,-3
3720790_hallen,2011,2
3720790_hallen,2012,8
3720790_hallen,2013,15
3720790_hallen,2014,11
3720910_rudtorp,2000,18
3720910_rudtorp,2001,-13
3720910_rudtorp,2002,8
3720910_rudtorp,2003,-27
3720910_rudtorp,2004,12
3720910_rudtorp,2005,-3
3720910_rudtorp,2006,-23
3720910_rudtorp,2007,7
3720910_rudtorp,2008,17
3720910_rudtorp,2009,2
3720910_rudtorp,2010,-2
3720910_rudtorp,2011,19
3720910_rudtorp,2012,8
3720910_rudtorp,2013,-25
3720910_rudtorp,2014,34
3720920_albygard,2000,0
3720920_albygard,2001,-6
3720920_albygard,2002,-5
3720920_albygard,2003,14
3720920_albygard,2004,35
3720920_albygard,2005,11
3720920_albygard,2006,0
3720920_albygard,2007,1
3720920_albygard,2008,-6
3720920_albygard,2009,4
3720920_albygard,2010,-17
3720920_albygard,2011,41
3720920_albygard,2012,-7
3720920_albygard,2013,-17
3720920_albygard,2014,-7
3720930_solna_centrum,2000,-5
3720930_solna_centrum,2001,3
3720930_solna_centrum,2002,9
3720930_solna_centrum,2003,128
3720930_solna_centrum,2004,30
3720930_solna_centrum,2005,11
3720930_solna_centrum,2006,1
3720930_solna_centrum,2007,6
3720930_solna_centrum,2008,-1
3720930_solna_centrum,2009,10
3720930_solna_centrum,2010,13
3720930_solna_centrum,2011,9
3720930_solna_centrum,2012,3
3720930_solna_centrum,2013,0
3720930_solna_centrum,2014,20
3720940_hanneberg,2000,-2
3720940_hanneberg,2001,-4
3720940_hanneberg,2002,-9
3720940_hanneberg,2003,3
3720940_hanneberg,2004,1
3720940_hanneberg,2005,5
3720940_hanneberg,2006,7
3720940_hanneberg,2007,-2
3720940_hanneberg,2008,3
3720940_hanneberg,2009,0
3720940_hanneberg,2010,5
3720940_hanneberg,2011,-8
3720940_hanneberg,2012,6
3720940_hanneberg,2013,4
3720940_hanneberg,2014,-15
3720950_albydal,2000,14
3720950_albydal,2001,-19
3720950_albydal,2002,-20
3720950_albydal,2003,-17
3720950_albydal,2004,-8
3720950_albydal,2005,-14
3720950_albydal,2006,12
3720950_albydal,2007,-11
3720950_albydal,2008,-16
3720950_albydal,2009,-15
3720950_albydal,2010,-9
3720950_albydal,2011,-4
3720950_albydal,2012,7
3720950_albydal,2013,-33
3720950_albydal,2014,-19
3411110_norra_sticklinge,2000,-6
3411110_norra_sticklinge,2001,14
3411110_norra_sticklinge,2002,6
3411110_norra_sticklinge,2003,-12
3411110_norra_sticklinge,2004,12
3411110_norra_sticklinge,2005,-15
3411110_norra_sticklinge,2006,0
3411110_norra_sticklinge,2007,-17
3411110_norra_sticklinge,2008,-7
3411110_norra_sticklinge,2009,-8
3411110_norra_sticklinge,2010,-23
3411110_norra_sticklinge,2011,5
3411110_norra_sticklinge,2012,8
3411110_norra_sticklinge,2013,-16
3411110_norra_sticklinge,2014,7
3411120_sodra_sticklinge,2000,-4
3411120_sodra_sticklinge,2001,-21
3411120_sodra_sticklinge,2002,-17
3411120_sodra_sticklinge,2003,-10
3411120_sodra_sticklinge,2004,-43
3411120_sodra_sticklinge,2005,3
3411120_sodra_sticklinge,2006,-18
3411120_sodra_sticklinge,2007,-14
3411120_sodra_sticklinge,2008,3
3411120_sodra_sticklinge,2009,-6
3411120_sodra_sticklinge,2010,-9
3411120_sodra_sticklinge,2011,-37
3411120_sodra_sticklinge,2012,2
3411120_sodra_sticklinge,2013,1
3411120_sodra_sticklinge,2014,-9
3411200_islinge,2000,9
3411200_islinge,2001,-13
3411200_islinge,2002,1
3411200_islinge,2003,5
3411200_islinge,2004,-11
3411200_islinge,2005,11
3411200_islinge,2006,-1
3411200_islinge,2007,6
3411200_islinge,2008,-10
3411200_islinge,2009,5
3411200_islinge,2010,-3
3411200_islinge,2011,-4
3411200_islinge,2012,-6
3411200_islinge,2013,2
3411200_islinge,2014,1
3411310_vastra_naset,2000,1
3411310_vastra_naset,2001,-6
3411310_vastra_naset,2002,-29
3411310_vastra_naset,2003,-26
3411310_vastra_naset,2004,-20
3411310_vastra_naset,2005,5
3411310_vastra_naset,2006,0
3411310_vastra_naset,2007,-6
3411310_vastra_naset,2008,17
3411310_vastra_naset,2009,-25
3411310_vastra_naset,2010,24
3411310_vastra_naset,2011,-5
3411310_vastra_naset,2012,-23
3411310_vastra_naset,2013,21
3411310_vastra_naset,2014,-17
3411320_ostra_naset,2000,53
3411320_ostra_naset,2001,-9
3411320_ostra_naset,2002,-8
3411320_ostra_naset,2003,-15
3411320_ostra_naset,2004,-36
3411320_ostra_naset,2005,3
3411320_ostra_naset,2006,37
3411320_ostra_naset,2007,22
3411320_ostra_naset,2008,-20
3411320_ostra_naset,2009,1
3411320_ostra_naset,2010,-21
3411320_ostra_naset,2011,-6
3411320_ostra_naset,2012,-36
3411320_ostra_naset,2013,-1
3411320_ostra_naset,2014,-5
3411400_bo_garde,2000,4
3411400_bo_garde,2001,8
3411400_bo_garde,2002,-2
3411400_bo_garde,2003,-15
3411400_bo_garde,2004,7
3411400_bo_garde,2005,4
3411400_bo_garde,2006,1
3411400_bo_garde,2007,6
3411400_bo_garde,2008,3
3411400_bo_garde,2009,9
3411400_bo_garde,2010,3
3411400_bo_garde,2011,-2
3411400_bo_garde,2012,6
3411400_bo_garde,2013,-2
3411400_bo_garde,2014,-5
3411510_bo,2000,13
3411510_bo,2001,-8
3411510_bo,2002,5
3411510_bo,2003,7
3411510_bo,2004,9
3411510_bo,2005,-2
3411510_bo,2006,6
3411510_bo,2007,-4
3411510_bo,2008,-6
3411510_bo,2009,-8
3411510_bo,2010,10
3411510_bo,2011,-18
3411510_bo,2012,-5
3411510_bo,2013,-10
3411510_bo,2014,7
3411520_bjornbo,2000,12
3411520_bjornbo,2001,18
3411520_bjornbo,2002,15
3411520_bjornbo,2003,-1
3411520_bjornbo,2004,7
3411520_bjornbo,2005,9
3411520_bjornbo,2006,5
3411520_bjornbo,2007,16
3411520_bjornbo,2008,3
3411520_bjornbo,2009,1
3411520_bjornbo,2010,25
3411520_bjornbo,2011,13
3411520_bjornbo,2012,17
3411520_bjornbo,2013,20
3411520_bjornbo,2014,23
3411610_boson,2000,-4
3411610_boson,2001,10
3411610_boson,2002,-8
3411610_boson,2003,-7
3411610_boson,2004,2
3411610_boson,2005,1
3411610_boson,2006,-9
3411610_boson,2007,4
3411610_boson,2008,0
3411610_boson,2009,-1
3411610_boson,2010,-13
3411610_boson,2011,-1
3411610_boson,2012,-1
3411610_boson,2013,4
3411610_boson,2014,0
3411620_rudboda,2000,-8
3411620_rudboda,2001,-6
3411620_rudboda,2002,-39
3411620_rudboda,2003,-14
3411620_rudboda,2004,25
3411620_rudboda,2005,18
3411620_rudboda,2006,4
3411620_rudboda,2007,0
3411620_rudboda,2008,5
3411620_rudboda,2009,-28
3411620_rudboda,2010,-28
3411620_rudboda,2011,-3
3411620_rudboda,2012,16
3411620_rudboda,2013,24
3411620_rudboda,2014,-7
3412100_elfvik,2000,-5
3412100_elfvik,2001,5
3412100_elfvik,2002,2
3412100_elfvik,2003,7
3412100_elfvik,2004,-8
3412100_elfvik,2005,-3
3412100_elfvik,2006,-5
3412100_elfvik,2007,8
3412100_elfvik,2008,-1
3412100_elfvik,2009,-10
3412100_elfvik,2010,-6
3412100_elfvik,2011,0
3412100_elfvik,2012,5
3412100_elfvik,2013,-2
3412100_elfvik,2014,2
3413110_torsviksplatan,2000,-9
3413110_torsviksplatan,2001,-6
3413110_torsviksplatan,2002,-14
3413110_torsviksplatan,2003,10
3413110_torsviksplatan,2004,12
3413110_torsviksplatan,2005,0
3413110_torsviksplatan,2006,-16
3413110_torsviksplatan,2007,5
3413110_torsviksplatan,2008,5
3413110_torsviksplatan,2009,0
3413110_torsviksplatan,2010,4
3413110_torsviksplatan,2011,-16
3413110_torsviksplatan,2012,5
3413110_torsviksplatan,2013,-7
3413110_torsviksplatan,2014,-7
3413120_lidingo_centrum,2000,4
3413120_lidingo_centrum,2001,6
3413120_lidingo_centrum,2002,1
3413120_lidingo_centrum,2003,-1
3413120_lidingo_centrum,2004,-6
3413120_lidingo_centrum,2005,-8
3413120_lidingo_centrum,2006,5
3413120_lidingo_centrum,2007,-2
3413120_lidingo_centrum,2008,-7
3413120_lidingo_centrum,2009,-4
3413120_lidingo_centrum,2010,6
3413120_lidingo_centrum,2011,8
3413120_lidingo_centrum,2012,1
3413120_lidingo_centrum,2013,-5
3413120_lidingo_centrum,2014,-7
3413130_stureplatan,2000,-2
3413130_stureplatan,2001,6
3413130_stureplatan,2002,-1
3413130_stureplatan,2003,-6
3413130_stureplatan,2004,7
3413130_stureplatan,2005,6
3413130_stureplatan,2006,13
3413130_stureplatan,2007,5
3413130_stureplatan,2008,13
3413130_stureplatan,2009,-6
3413130_stureplatan,2010,13
3413130_stureplatan,2011,3
3413130_stureplatan,2012,-1
3413130_stureplatan,2013,-8
3413130_stureplatan,2014,12
3413140_herserud,2000,-49
3413140_herserud,2001,-1
3413140_herserud,2002,53
3413140_herserud,2003,-20
3413140_herserud,2004,-2
3413140_herserud,2005,-11
3413140_herserud,2006,7
3413140_herserud,2007,6
3413140_herserud,2008,12
3413140_herserud,2009,-16
3413140_herserud,2010,-13
3413140_herserud,2011,-17
3413140_herserud,2012,-8
3413140_herserud,2013,-14
3413140_herserud,2014,18
3413150_torsviks_torg,2000,12
3413150_torsviks_torg,2001,29
3413150_torsviks_torg,2002,15
3413150_torsviks_torg,2003,-2
3413150_torsviks_torg,2004,15
3413150_torsviks_torg,2005,76
3413150_torsviks_torg,2006,6
3413150_torsviks_torg,2007,19
3413150_torsviks_torg,2008,31
3413150_torsviks_torg,2009,12
3413150_torsviks_torg,2010,22
3413150_torsviks_torg,2011,32
3413150_torsviks_torg,2012,32
3413150_torsviks_torg,2013,11
3413150_torsviks_torg,2014,7
3413210_bredablick,2000,-15
3413210_bredablick,2001,5
3413210_bredablick,2002,-3
3413210_bredablick,2003,1
3413210_bredablick,2004,-6
3413210_bredablick,2005,0
3413210_bredablick,2006,4
3413210_bredablick,2007,3
3413210_bredablick,2008,-14
3413210_bredablick,2009,0
3413210_bredablick,2010,-12
3413210_bredablick,2011,-6
3413210_bredablick,2012,25
3413210_bredablick,2013,-14
3413210_bredablick,2014,5
3413220_norra_hersby,2000,-4
3413220_norra_hersby,2001,-10
3413220_norra_hersby,2002,-5
3413220_norra_hersby,2003,-1
3413220_norra_hersby,2004,-12
3413220_norra_hersby,2005,-15
3413220_norra_hersby,2006,-4
3413220_norra_hersby,2007,16
3413220_norra_hersby,2008,-15
3413220_norra_hersby,2009,6
3413220_norra_hersby,2010,6
3413220_norra_hersby,2011,0
3413220_norra_hersby,2012,14
3413220_norra_hersby,2013,4
3413220_norra_hersby,2014,-9
3413230_sodra_hersby,2000,-6
3413230_sodra_hersby,2001,-13
3413230_sodra_hersby,2002,-12
3413230_sodra_hersby,2003,-6
3413230_sodra_hersby,2004,1
3413230_sodra_hersby,2005,-23
3413230_sodra_hersby,2006,-19
3413230_sodra_hersby,2007,-6
3413230_sodra_hersby,2008,-4
3413230_sodra_hersby,2009,9
3413230_sodra_hersby,2010,12
3413230_sodra_hersby,2011,2
3413230_sodra_hersby,2012,-10
3413230_sodra_hersby,2013,5
3413230_sodra_hersby,2014,2
3413240_hersbyholm,2000,20
3413240_hersbyholm,2001,18
3413240_hersbyholm,2002,-8
3413240_hersbyholm,2003,-14
3413240_hersbyholm,2004,16
3413240_hersbyholm,2005,23
3413240_hersbyholm,2006,-5
3413240_hersbyholm,2007,-4
3413240_hersbyholm,2008,-3
3413240_hersbyholm,2009,-8
3413240_hersbyholm,2010,5
3413240_hersbyholm,2011,1
3413240_hersbyholm,2012,5
3413240_hersbyholm,2013,2
3413240_hersbyholm,2014,14
3413300_stockby,2000,-8
3413300_stockby,2001,-4
3413300_stockby,2002,-7
3413300_stockby,2003,-8
3413300_stockby,2004,0
3413300_stockby,2005,-5
3413300_stockby,2006,2
3413300_stockby,2007,-2
3413300_stockby,2008,-4
3413300_stockby,2009,1
3413300_stockby,2010,-2
3413300_stockby,2011,0
3413300_stockby,2012,6
3413300_stockby,2013,-5
3413300_stockby,2014,2
3413410_baggeby,2000,34
3413410_baggeby,2001,-29
3413410_baggeby,2002,-4
3413410_baggeby,2003,25
3413410_baggeby,2004,0
3413410_baggeby,2005,11
3413410_baggeby,2006,23
3413410_baggeby,2007,-4
3413410_baggeby,2008,11
3413410_baggeby,2009,13
3413410_baggeby,2010,-7
3413410_baggeby,2011,21
3413410_baggeby,2012,-29
3413410_baggeby,2013,36
3413410_baggeby,2014,17
3413420_bodal,2000,-19
3413420_bodal,2001,8
3413420_bodal,2002,8
3413420_bodal,2003,5
3413420_bodal,2004,-5
3413420_bodal,2005,7
3413420_bodal,2006,-22
3413420_bodal,2007,19
3413420_bodal,2008,60
3413420_bodal,2009,-5
3413420_bodal,2010,22
3413420_bodal,2011,-22
3413420_bodal,2012,2
3413420_bodal,2013,-2
3413420_bodal,2014,-14
3413500_larsberg,2000,-2
3413500_larsberg,2001,-10
3413500_larsberg,2002,11
3413500_larsberg,2003,-13
3413500_larsberg,2004,-45
3413500_larsberg,2005,12
3413500_larsberg,2006,10
3413500_larsberg,2007,-3
3413500_larsberg,2008,79
3413500_larsberg,2009,10
3413500_larsberg,2010,-36
3413500_larsberg,2011,-5
3413500_larsberg,2012,29
3413500_larsberg,2013,57
3413500_larsberg,2014,-2
3413600_mosstorp,2000,8
3413600_mosstorp,2001,0
3413600_mosstorp,2002,-3
3413600_mosstorp,2003,-21
3413600_mosstorp,2004,-16
3413600_mosstorp,2005,31
3413600_mosstorp,2006,-5
3413600_mosstorp,2007,-8
3413600_mosstorp,2008,-25
3413600_mosstorp,2009,1
3413600_mosstorp,2010,1
3413600_mosstorp,2011,0
3413600_mosstorp,2012,-6
3413600_mosstorp,2013,-12
3413600_mosstorp,2014,-14
3413710_centrala_gangsatra,2000,15
3413710_centrala_gangsatra,2001,-12
3413710_centrala_gangsatra,2002,51
3413710_centrala_gangsatra,2003,-9
3413710_centrala_gangsatra,2004,20
3413710_centrala_gangsatra,2005,4
3413710_centrala_gangsatra,2006,3
3413710_centrala_gangsatra,2007,17
3413710_centrala_gangsatra,2008,6
3413710_centrala_gangsatra,2009,8
3413710_centrala_gangsatra,2010,46
3413710_centrala_gangsatra,2011,-9
3413710_centrala_gangsatra,2012,-7
3413710_centrala_gangsatra,2013,7
3413710_centrala_gangsatra,2014,11
3413720_norra_gangsatra,2000,-18
3413720_norra_gangsatra,2001,-1
3413720_norra_gangsatra,2002,-5
3413720_norra_gangsatra,2003,-14
3413720_norra_gangsatra,2004,-15
3413720_norra_gangsatra,2005,-1
3413720_norra_gangsatra,2006,-14
3413720_norra_gangsatra,2007,-13
3413720_norra_gangsatra,2008,7
3413720_norra_gangsatra,2009,6
3413720_norra_gangsatra,2010,-7
3413720_norra_gangsatra,2011,-10
3413720_norra_gangsatra,2012,0
3413720_norra_gangsatra,2013,-5
3413720_norra_gangsatra,2014,-10
3413810_bergsatra,2000,-6
3413810_bergsatra,2001,9
3413810_bergsatra,2002,21
3413810_bergsatra,2003,32
3413810_bergsatra,2004,48
3413810_bergsatra,2005,26
3413810_bergsatra,2006,3
3413810_bergsatra,2007,-14
3413810_bergsatra,2008,0
3413810_bergsatra,2009,0
3413810_bergsatra,2010,-1
3413810_bergsatra,2011,-30
3413810_bergsatra,2012,22
3413810_bergsatra,2013,-9
3413810_bergsatra,2014,-2
3413820_centrala_skarsatra,2000,4
3413820_centrala_skarsatra,2001,-6
3413820_centrala_skarsatra,2002,3
3413820_centrala_skarsatra,2003,6
3413820_centrala_skarsatra,2004,-16
3413820_centrala_skarsatra,2005,8
3413820_centrala_skarsatra,2006,1
3413820_centrala_skarsatra,2007,-14
3413820_centrala_skarsatra,2008,-2
3413820_centrala_skarsatra,2009,3
3413820_centrala_skarsatra,2010,24
3413820_centrala_skarsatra,2011,-5
3413820_centrala_skarsatra,2012,11
3413820_centrala_skarsatra,2013,0
3413820_centrala_skarsatra,2014,-13
3413830_kottla_molna_kappsta,2000,-14
3413830_kottla_molna_kappsta,2001,-6
3413830_kottla_molna_kappsta,2002,-13
3413830_kottla_molna_kappsta,2003,-26
3413830_kottla_molna_kappsta,2004,-13
3413830_kottla_molna_kappsta,2005,-11
3413830_kottla_molna_kappsta,2006,10
3413830_kottla_molna_kappsta,2007,2
3413830_kottla_molna_kappsta,2008,-30
3413830_kottla_molna_kappsta,2009,-7
3413830_kottla_molna_kappsta,2010,14
3413830_kottla_molna_kappsta,2011,-12
3413830_kottla_molna_kappsta,2012,8
3413830_kottla_molna_kappsta,2013,-20
3413830_kottla_molna_kappsta,2014,-11
3414210_centrala_kappala,2000,-25
3414210_centrala_kappala,2001,-11
3414210_centrala_kappala,2002,-19
3414210_centrala_kappala,2003,-22
3414210_centrala_kappala,2004,-16
3414210_centrala_kappala,2005,-37
3414210_centrala_kappala,2006,-9
3414210_centrala_kappala,2007,-19
3414210_centrala_kappala,2008,-20
3414210_centrala_kappala,2009,-5
3414210_centrala_kappala,2010,-16
3414210_centrala_kappala,2011,-5
3414210_centrala_kappala,2012,-47
3414210_centrala_kappala,2013,-12
3414210_centrala_kappala,2014,-23
3414240_killinge,2000,-3
3414240_killinge,2001,-1
3414240_killinge,2002,-1
3414240_killinge,2003,-6
3414240_killinge,2004,10
3414240_killinge,2005,5
3414240_killinge,2006,2
3414240_killinge,2007,-14
3414240_killinge,2008,3
3414240_killinge,2009,-3
3414240_killinge,2010,-9
3414240_killinge,2011,-7
3414240_killinge,2012,-2
3414240_killinge,2013,6
3414240_killinge,2014,-12
3414250_ostra_kappala,2000,2
3414250_ostra_kappala,2001,3
3414250_ostra_kappala,2002,-3
3414250_ostra_kappala,2003,-9
3414250_ostra_kappala,2004,-4
3414250_ostra_kappala,2005,-10
3414250_ostra_kappala,2006,9
3414250_ostra_kappala,2007,13
3414250_ostra_kappala,2008,-11
3414250_ostra_kappala,2009,-8
3414250_ostra_kappala,2010,10
3414250_ostra_kappala,2011,1
3414250_ostra_kappala,2012,1
3414250_ostra_kappala,2013,-2
3414250_ostra_kappala,2014,0
3414310_brevik,2000,2
3414310_brevik,2001,-3
3414310_brevik,2002,-38
3414310_brevik,2003,-1
3414310_brevik,2004,2
3414310_brevik,2005,5
3414310_brevik,2006,6
3414310_brevik,2007,-3
3414310_brevik,2008,18
3414310_brevik,2009,-23
3414310_brevik,2010,-10
3414310_brevik,2011,15
3414310_brevik,2012,3
3414310_brevik,2013,4
3414310_brevik,2014,-14
3414320_hogberga,2000,9
3414320_hogberga,2001,4
3414320_hogberga,2002,6
3414320_hogberga,2003,1
3414320_hogberga,2004,-4
3414320_hogberga,2005,-4
3414320_hogberga,2006,2
3414320_hogberga,2007,0
3414320_hogberga,2008,-13
3414320_hogberga,2009,-7
3414320_hogberga,2010,-8
3414320_hogberga,2011,-18
3414320_hogberga,2012,6
3414320_hogberga,2013,11
3414320_hogberga,2014,10
4311441_bogesund,2000,2
4311441_bogesund,2001,2
4311441_bogesund,2002,-2
4311441_bogesund,2003,1
4311441_bogesund,2004,-3
4311441_bogesund,2005,-1
4311441_bogesund,2006,7
4311441_bogesund,2007,-8
4311441_bogesund,2008,0
4311441_bogesund,2009,1
4311441_bogesund,2010,-3
4311441_bogesund,2011,-2
4311441_bogesund,2012,0
4311441_bogesund,2013,6
4311441_bogesund,2014,-5
4311442_okand,2000,4
4311442_okand,2001,0
4311442_okand,2002,7
4311442_okand,2003,2
4311442_okand,2004,7
4311442_okand,2005,-1
4311442_okand,2006,11
4311442_okand,2007,-2
4311442_okand,2008,5
4311442_okand,2009,-2
4311443_kullon,2000,94
4311443_kullon,2001,25
4311443_kullon,2002,5
4311443_kullon,2003,1
4311443_kullon,2004,27
4311443_kullon,2005,65
4311443_kullon,2006,78
4311443_kullon,2007,28
4311443_kullon,2008,-10
4311443_kullon,2009,-2
4311443_kullon,2010,-5
4311443_kullon,2011,-6
4311443_kullon,2012,-20
4311443_kullon,2013,-1
4311443_kullon,2014,3
4311460_karlsudd,2000,-1
4311460_karlsudd,2001,3
4311460_karlsudd,2002,3
4311460_karlsudd,2003,8
4311460_karlsudd,2004,8
4311460_karlsudd,2005,0
4311460_karlsudd,2006,-6
4311460_karlsudd,2007,-3
4311460_karlsudd,2008,5
4311460_karlsudd,2009,-2
4311460_karlsudd,2010,-1
4311460_karlsudd,2011,-4
4311460_karlsudd,2012,9
4311460_karlsudd,2013,-3
4311460_karlsudd,2014,0
4311610_ostra_vaxon,2000,21
4311610_ostra_vaxon,2001,5
4311610_ostra_vaxon,2002,13
4311610_ostra_vaxon,2003,31
4311610_ostra_vaxon,2004,21
4311610_ostra_vaxon,2005,-1
4311610_ostra_vaxon,2006,20
4311610_ostra_vaxon,2007,22
4311610_ostra_vaxon,2008,14
4311610_ostra_vaxon,2009,27
4311610_ostra_vaxon,2010,13
4311610_ostra_vaxon,2011,6
4311610_ostra_vaxon,2012,3
4311610_ostra_vaxon,2013,11
4311610_ostra_vaxon,2014,12
4311620_vastra_vaxon,2000,-25
4311620_vastra_vaxon,2001,-8
4311620_vastra_vaxon,2002,-6
4311620_vastra_vaxon,2003,-52
4311620_vastra_vaxon,2004,-28
4311620_vastra_vaxon,2005,6
4311620_vastra_vaxon,2006,3
4311620_vastra_vaxon,2007,-33
4311620_vastra_vaxon,2008,-34
4311620_vastra_vaxon,2009,13
4311620_vastra_vaxon,2010,-12
4311620_vastra_vaxon,2011,-6
4311620_vastra_vaxon,2012,-30
4311620_vastra_vaxon,2013,-13
4311620_vastra_vaxon,2014,13
4311650_engarn_storang,2000,12
4311650_engarn_storang,2001,-7
4311650_engarn_storang,2002,6
4311650_engarn_storang,2003,-8
