geo,time,age,population
"usa",1978,75,1043130
"usa",1978,76,968420
"usa",1978,77,900590
"usa",1978,78,832970
"usa",1978,79,766840
"usa",1978,80,704200
"usa",1978,81,632460
"usa",1978,82,565350
"usa",1978,83,505790
"usa",1978,84,451940
"usa",1978,85,399270
"usa",1978,86,348950
"usa",1978,87,301240
"usa",1978,88,255920
"usa",1978,89,213490
"usa",1978,90,174340
"usa",1978,91,137930
"usa",1978,92,107320
"usa",1978,93,83900
"usa",1978,94,66120
"usa",1978,95,50710
"usa",1978,96,37970
"usa",1978,97,27680
"usa",1978,98,19260
"usa",1978,99,12630
"usa",1978,100,7720
"usa",1978,101,4400
"usa",1978,102,2380
"usa",1978,103,1200
"usa",1978,104,560
"usa",1978,105,0
"usa",1978,106,0
"usa",1978,107,0
"usa",1978,108,0
"usa",1978,109,0
"usa",1978,110,0
"usa",1978,111,0
"usa",1978,112,0
"usa",1978,113,0
"usa",1978,114,0
"usa",1978,115,0
"usa",1978,116,0
"usa",1978,117,0
"usa",1978,118,0
"usa",1978,119,0
"usa",1978,120,0
"usa",1978,121,0
"usa",1978,122,0
"usa",1978,123,0
"usa",1978,124,0
"usa",1978,125,0
"usa",1978,126,0
"usa",1978,127,0
"usa",1978,128,0
"usa",1978,129,0
"usa",1978,130,0
"usa",1979,0,3407770
"usa",1979,1,3329490
"usa",1979,2,3278250
"usa",1979,3,3251930
"usa",1979,4,3295010
"usa",1979,5,3296040
"usa",1979,6,3318330
"usa",1979,7,3359710
"usa",1979,8,3418040
"usa",1979,9,3487870
"usa",1979,10,3563720
"usa",1979,11,3660030
"usa",1979,12,3781270
"usa",1979,13,3915350
"usa",1979,14,4046120
"usa",1979,15,4177330
"usa",1979,16,4277400
"usa",1979,17,4329120
"usa",1979,18,4344680
"usa",1979,19,4356500
"usa",1979,20,4361740
"usa",1979,21,4341890
"usa",1979,22,4292160
"usa",1979,23,4220800
"usa",1979,24,4138340
"usa",1979,25,4039690
"usa",1979,26,3952870
"usa",1979,27,3891930
"usa",1979,28,3843350
"usa",1979,29,3784470
"usa",1979,30,3725730
"usa",1979,31,3633060
"usa",1979,32,3489130
"usa",1979,33,3313700
"usa",1979,34,3144630
"usa",1979,35,2975230
"usa",1979,36,2823950
"usa",1979,37,2704080
"usa",1979,38,2608000
"usa",1979,39,2513880
"usa",1979,40,2425010
"usa",1979,41,2354520
"usa",1979,42,2306430
"usa",1979,43,2276570
"usa",1979,44,2253720
"usa",1979,45,2236500
"usa",1979,46,2236250
"usa",1979,47,2256310
"usa",1979,48,2289420
"usa",1979,49,2323840
"usa",1979,50,2360520
"usa",1979,51,2389300
"usa",1979,52,2403460
"usa",1979,53,2405540
"usa",1979,54,2407240
"usa",1979,55,2409160
"usa",1979,56,2390270
"usa",1979,57,2342190
"usa",1979,58,2274580
"usa",1979,59,2204310
"usa",1979,60,2126660
"usa",1979,61,2058330
"usa",1979,62,2008890
"usa",1979,63,1970070
"usa",1979,64,1924690
"usa",1979,65,1876970
"usa",1979,66,1820370
"usa",1979,67,1750160
"usa",1979,68,1670590
"usa",1979,69,1591300
"usa",1979,70,1511110
"usa",1979,71,1429100
"usa",1979,72,1346010
"usa",1979,73,1262400
"usa",1979,74,1178310
"usa",1979,75,1094070
"usa",1979,76,1012120
"usa",1979,77,933810
"usa",1979,78,858690
"usa",1979,79,784860
"usa",1979,80,712430
"usa",1979,81,639860
"usa",1979,82,571960
"usa",1979,83,511700
"usa",1979,84,457230
"usa",1979,85,403940
"usa",1979,86,353030
"usa",1979,87,304760
"usa",1979,88,258910
"usa",1979,89,215990
"usa",1979,90,176380
"usa",1979,91,139540
"usa",1979,92,108570
"usa",1979,93,84880
"usa",1979,94,66900
"usa",1979,95,51300
"usa",1979,96,38420
"usa",1979,97,28000
"usa",1979,98,19490
"usa",1979,99,12780
"usa",1979,100,7820
"usa",1979,101,4460
"usa",1979,102,2370
"usa",1979,103,1200
"usa",1979,104,560
"usa",1979,105,0
"usa",1979,106,0
"usa",1979,107,0
"usa",1979,108,0
"usa",1979,109,0
"usa",1979,110,0
"usa",1979,111,0
"usa",1979,112,0
"usa",1979,113,0
"usa",1979,114,0
"usa",1979,115,0
"usa",1979,116,0
"usa",1979,117,0
"usa",1979,118,0
"usa",1979,119,0
"usa",1979,120,0
"usa",1979,121,0
"usa",1979,122,0
"usa",1979,123,0
"usa",1979,124,0
"usa",1979,125,0
"usa",1979,126,0
"usa",1979,127,0
"usa",1979,128,0
"usa",1979,129,0
"usa",1979,130,0
"usa",1980,0,3437160
"usa",1980,1,3364680
"usa",1980,2,3313420
"usa",1980,3,3282140
"usa",1980,4,3269630
"usa",1980,5,3274650
"usa",1980,6,3295980
"usa",1980,7,3332380
"usa",1980,8,3382630
"usa",1980,9,3445500
"usa",1980,10,3515620
"usa",1980,11,3587620
"usa",1980,12,3680980
"usa",1980,13,3802750
"usa",1980,14,3939280
"usa",1980,15,4070340
"usa",1980,16,4200550
"usa",1980,17,4299440
"usa",1980,18,4349950
"usa",1980,19,4364260
"usa",1980,20,4374660
"usa",1980,21,4378370
"usa",1980,22,4357060
"usa",1980,23,4306000
"usa",1980,24,4233450
"usa",1980,25,4149649
"usa",1980,26,4049240
"usa",1980,27,3961820
"usa",1980,28,3902100
"usa",1980,29,3855700
"usa",1980,30,3798870
"usa",1980,31,3742840
"usa",1980,32,3649950
"usa",1980,33,3501150
"usa",1980,34,3318130
"usa",1980,35,3141950
"usa",1980,36,2964790
"usa",1980,37,2809210
"usa",1980,38,2690720
"usa",1980,39,2599530
"usa",1980,40,2509640
"usa",1980,41,2425430
"usa",1980,42,2357410
"usa",1980,43,2307960
"usa",1980,44,2274330
"usa",1980,45,2248320
"usa",1980,46,2227860
"usa",1980,47,2225280
"usa",1980,48,2244700
"usa",1980,49,2278230
"usa",1980,50,2312700
"usa",1980,51,2349370
"usa",1980,52,2377810
"usa",1980,53,2391030
"usa",1980,54,2391770
"usa",1980,55,2392290
"usa",1980,56,2393140
"usa",1980,57,2372960
"usa",1980,58,2323310
"usa",1980,59,2253990
"usa",1980,60,2181890
"usa",1980,61,2101970
"usa",1980,62,2032520
"usa",1980,63,1983810
"usa",1980,64,1946690
"usa",1980,65,1902880
"usa",1980,66,1857410
"usa",1980,67,1800170
"usa",1980,68,1724720
"usa",1980,69,1637280
"usa",1980,70,1550540
"usa",1980,71,1462070
"usa",1980,72,1375730
"usa",1980,73,1294750
"usa",1980,74,1217140
"usa",1980,75,1138370
"usa",1980,76,1060190
"usa",1980,77,980720
"usa",1980,78,898840
"usa",1980,79,816470
"usa",1980,80,716720
"usa",1980,81,643710
"usa",1980,82,575400
"usa",1980,83,514780
"usa",1980,84,459980
"usa",1980,85,406370
"usa",1980,86,355160
"usa",1980,87,306600
"usa",1980,88,260470
"usa",1980,89,217290
"usa",1980,90,177440
"usa",1980,91,140380
"usa",1980,92,109230
"usa",1980,93,85400
"usa",1980,94,67300
"usa",1980,95,51610
"usa",1980,96,38650
"usa",1980,97,28170
"usa",1980,98,19610
"usa",1980,99,12850
"usa",1980,100,7890
"usa",1980,101,4520
"usa",1980,102,2410
"usa",1980,103,1200
"usa",1980,104,570
"usa",1980,105,0
"usa",1980,106,0
"usa",1980,107,0
"usa",1980,108,0
"usa",1980,109,0
"usa",1980,110,0
"usa",1980,111,0
"usa",1980,112,0
"usa",1980,113,0
"usa",1980,114,0
"usa",1980,115,0
"usa",1980,116,0
"usa",1980,117,0
"usa",1980,118,0
"usa",1980,119,0
"usa",1980,120,0
"usa",1980,121,0
"usa",1980,122,0
"usa",1980,123,0
"usa",1980,124,0
"usa",1980,125,0
"usa",1980,126,0
"usa",1980,127,0
"usa",1980,128,0
"usa",1980,129,0
"usa",1980,130,0
"usa",1981,0,3491170
"usa",1981,1,3438840
"usa",1981,2,3375550
"usa",1981,3,3331570
"usa",1981,4,3305830
"usa",1981,5,3297230
"usa",1981,6,3304780
"usa",1981,7,3327500
"usa",1981,8,3363790
"usa",1981,9,3412340
"usa",1981,10,3472370
"usa",1981,11,3539150
"usa",1981,12,3607290
"usa",1981,13,3697090
"usa",1981,14,3816120
"usa",1981,15,3950550
"usa",1981,16,4079270
"usa",1981,17,4206780
"usa",1981,18,4304550
"usa",1981,19,4356290
"usa",1981,20,4373270
"usa",1981,21,4386200
"usa",1981,22,4392720
"usa",1981,23,4373060
"usa",1981,24,4321640
"usa",1981,25,4247430
"usa",1981,26,4162220
"usa",1981,27,4060360
"usa",1981,28,3971560
"usa",1981,29,3910750
"usa",1981,30,3863410
"usa",1981,31,3805500
"usa",1981,32,3748310
"usa",1981,33,3654270
"usa",1981,34,3504340
"usa",1981,35,3320240
"usa",1981,36,3142960
"usa",1981,37,2964660
"usa",1981,38,2808200
"usa",1981,39,2689250
"usa",1981,40,2597850
"usa",1981,41,2507700
"usa",1981,42,2423260
"usa",1981,43,2354710
"usa",1981,44,2304240
"usa",1981,45,2269290
"usa",1981,46,2241950
"usa",1981,47,2220070
"usa",1981,48,2216140
"usa",1981,49,2234380
"usa",1981,50,2266780
"usa",1981,51,2300020
"usa",1981,52,2335420
"usa",1981,53,2362370
"usa",1981,54,2373810
"usa",1981,55,2372560
"usa",1981,56,2371050
"usa",1981,57,2369760
"usa",1981,58,2347550
"usa",1981,59,2296080
"usa",1981,60,2225040
"usa",1981,61,2151160
"usa",1981,62,2069530
"usa",1981,63,1997960
"usa",1981,64,1946520
"usa",1981,65,1906310
"usa",1981,66,1859560
"usa",1981,67,1811220
"usa",1981,68,1751410
"usa",1981,69,1673880
"usa",1981,70,1584740
"usa",1981,71,1496430
"usa",1981,72,1406580
"usa",1981,73,1319230
"usa",1981,74,1237690
"usa",1981,75,1159910
"usa",1981,76,1081230
"usa",1981,77,1003420
"usa",1981,78,924600
"usa",1981,79,843630
"usa",1981,80,748710
"usa",1981,81,672440
"usa",1981,82,601090
"usa",1981,83,537760
"usa",1981,84,480510
"usa",1981,85,424510
"usa",1981,86,371010
"usa",1981,87,320280
"usa",1981,88,272090
"usa",1981,89,226990
"usa",1981,90,185360
"usa",1981,91,146650
"usa",1981,92,114100
"usa",1981,93,89210
"usa",1981,94,70300
"usa",1981,95,53910
"usa",1981,96,40370
"usa",1981,97,29430
"usa",1981,98,20480
"usa",1981,99,13430
"usa",1981,100,8360
"usa",1981,101,4880
"usa",1981,102,2650
"usa",1981,103,1340
"usa",1981,104,630
"usa",1981,105,0
"usa",1981,106,0
"usa",1981,107,0
"usa",1981,108,0
"usa",1981,109,0
"usa",1981,110,0
"usa",1981,111,0
"usa",1981,112,0
"usa",1981,113,0
"usa",1981,114,0
"usa",1981,115,0
"usa",1981,116,0
"usa",1981,117,0
"usa",1981,118,0
"usa",1981,119,0
"usa",1981,120,0
"usa",1981,121,0
"usa",1981,122,0
"usa",1981,123,0
"usa",1981,124,0
"usa",1981,125,0
"usa",1981,126,0
"usa",1981,127,0
"usa",1981,128,0
"usa",1981,129,0
"usa",1981,130,0
"usa",1982,0,3561890
"usa",1982,1,3479450
"usa",1982,2,3439750
"usa",1982,3,3385660
"usa",1982,4,3348990
"usa",1982,5,3328790
"usa",1982,6,3324100
"usa",1982,7,3334190
"usa",1982,8,3358300
"usa",1982,9,3394450
"usa",1982,10,3441290
"usa",1982,11,3498480
"usa",1982,12,3561890
"usa",1982,13,3626160
"usa",1982,14,3712380
"usa",1982,15,3828630
"usa",1982,16,3960940
"usa",1982,17,4087280
"usa",1982,18,4212070
"usa",1982,19,4308700
"usa",1982,20,4361650
"usa",1982,21,4381290
"usa",1982,22,4396750
"usa",1982,23,4406090
"usa",1982,24,4388080
"usa",1982,25,4336310
"usa",1982,26,4260460
"usa",1982,27,4173859
"usa",1982,28,4070580
"usa",1982,29,3980420
"usa",1982,30,3918520
"usa",1982,31,3870260
"usa",1982,32,3811280
"usa",1982,33,3752940
"usa",1982,34,3657770
"usa",1982,35,3506750
"usa",1982,36,3321600
"usa",1982,37,3143270
"usa",1982,38,2963850
"usa",1982,39,2806560
"usa",1982,40,2687180
"usa",1982,41,2595590
"usa",1982,42,2505190
"usa",1982,43,2420540
"usa",1982,44,2351480
"usa",1982,45,2300010
"usa",1982,46,2263730
"usa",1982,47,2235070
"usa",1982,48,2211790
"usa",1982,49,2206510
"usa",1982,50,2223550
"usa",1982,51,2254810
"usa",1982,52,2286820
"usa",1982,53,2320930
"usa",1982,54,2346390
"usa",1982,55,2356040
"usa",1982,56,2352810
"usa",1982,57,2349260
"usa",1982,58,2345840
"usa",1982,59,2321590
"usa",1982,60,2268320
"usa",1982,61,2195580
"usa",1982,62,2119940
"usa",1982,63,2036610
"usa",1982,64,1962940
"usa",1982,65,1908770
"usa",1982,66,1865490
"usa",1982,67,1815800
"usa",1982,68,1764590
"usa",1982,69,1702230
"usa",1982,70,1622630
"usa",1982,71,1531820
"usa",1982,72,1441970
"usa",1982,73,1350740
"usa",1982,74,1262400
"usa",1982,75,1180320
"usa",1982,76,1102390
"usa",1982,77,1023810
"usa",1982,78,946390
"usa",1982,79,868230
"usa",1982,80,777860
"usa",1982,81,698620
"usa",1982,82,624480
"usa",1982,83,558690
"usa",1982,84,499220
"usa",1982,85,441040
"usa",1982,86,385450
"usa",1982,87,332750
"usa",1982,88,282680
"usa",1982,89,235820
"usa",1982,90,192570
"usa",1982,91,152360
"usa",1982,92,118540
"usa",1982,93,92680
"usa",1982,94,73040
"usa",1982,95,56010
"usa",1982,96,41940
"usa",1982,97,30570
"usa",1982,98,21280
"usa",1982,99,13950
"usa",1982,100,8570
"usa",1982,101,5000
"usa",1982,102,2730
"usa",1982,103,1390
"usa",1982,104,660
"usa",1982,105,0
"usa",1982,106,0
"usa",1982,107,0
"usa",1982,108,0
"usa",1982,109,0
"usa",1982,110,0
"usa",1982,111,0
"usa",1982,112,0
"usa",1982,113,0
"usa",1982,114,0
"usa",1982,115,0
"usa",1982,116,0
"usa",1982,117,0
"usa",1982,118,0
"usa",1982,119,0
"usa",1982,120,0
"usa",1982,121,0
"usa",1982,122,0
"usa",1982,123,0
"usa",1982,124,0
"usa",1982,125,0
"usa",1982,126,0
"usa",1982,127,0
"usa",1982,128,0
"usa",1982,129,0
"usa",1982,130,0
"usa",1983,0,3639490
"usa",1983,1,3547860
"usa",1983,2,3473710
"usa",1983,3,3439840
"usa",1983,4,3394970
"usa",1983,5,3365610
"usa",1983,6,3350950
"usa",1983,7,3350180
"usa",1983,8,3362800
"usa",1983,9,3388290
"usa",1983,10,3424310
"usa",1983,11,3469430
"usa",1983,12,3523750
"usa",1983,13,3583780
"usa",1983,14,3644160
"usa",1983,15,3726780
"usa",1983,16,3840240
"usa",1983,17,3970380
"usa",1983,18,4094310
"usa",1983,19,4216360
"usa",1983,20,4311820
"usa",1983,21,4365970
"usa",1983,22,4388270
"usa",1983,23,4406260
"usa",1983,24,4418400
"usa",1983,25,4402050
"usa",1983,26,4349960
"usa",1983,27,4272480
"usa",1983,28,4184510
"usa",1983,29,4079830
"usa",1983,30,3988320
"usa",1983,31,3925360
"usa",1983,32,3876190
"usa",1983,33,3816140
"usa",1983,34,3756670
"usa",1983,35,3660400
"usa",1983,36,3508320
"usa",1983,37,3322170
"usa",1983,38,3142830
"usa",1983,39,2962340
"usa",1983,40,2804250
"usa",1983,41,2684470
"usa",1983,42,2592700
"usa",1983,43,2502090
"usa",1983,44,2417240
"usa",1983,45,2347680
"usa",1983,46,2295230
"usa",1983,47,2257630
"usa",1983,48,2227650
"usa",1983,49,2202970
"usa",1983,50,2196350
"usa",1983,51,2212180
"usa",1983,52,2242310
"usa",1983,53,2273070
"usa",1983,54,2305880
"usa",1983,55,2329850
"usa",1983,56,2337710
"usa",1983,57,2332500
"usa",1983,58,2326920
"usa",1983,59,2321350
"usa",1983,60,2295090
"usa",1983,61,2240010
"usa",1983,62,2165580
"usa",1983,63,2088210
"usa",1983,64,2003200
"usa",1983,65,1927450
"usa",1983,66,1870570
"usa",1983,67,1824210
"usa",1983,68,1771610
"usa",1983,69,1717550
"usa",1983,70,1652640
"usa",1983,71,1570990
"usa",1983,72,1478530
"usa",1983,73,1387150
"usa",1983,74,1294580
"usa",1983,75,1205270
"usa",1983,76,1122670
"usa",1983,77,1044609
"usa",1983,78,966150
"usa",1983,79,889130
"usa",1983,80,803520
"usa",1983,81,721660
"usa",1983,82,645090
"usa",1983,83,577130
"usa",1983,84,515690
"usa",1983,85,455590
"usa",1983,86,398170
"usa",1983,87,343730
"usa",1983,88,292010
"usa",1983,89,243600
"usa",1983,90,198930
"usa",1983,91,157390
"usa",1983,92,122460
"usa",1983,93,95740
"usa",1983,94,75450
"usa",1983,95,57860
"usa",1983,96,43330
"usa",1983,97,31580
"usa",1983,98,21980
"usa",1983,99,14410
"usa",1983,100,8850
"usa",1983,101,5090
"usa",1983,102,2780
"usa",1983,103,1420
"usa",1983,104,680
"usa",1983,105,0
"usa",1983,106,0
"usa",1983,107,0
"usa",1983,108,0
"usa",1983,109,0
"usa",1983,110,0
"usa",1983,111,0
"usa",1983,112,0
"usa",1983,113,0
"usa",1983,114,0
"usa",1983,115,0
"usa",1983,116,0
"usa",1983,117,0
"usa",1983,118,0
"usa",1983,119,0
"usa",1983,120,0
"usa",1983,121,0
"usa",1983,122,0
"usa",1983,123,0
"usa",1983,124,0
"usa",1983,125,0
"usa",1983,126,0
"usa",1983,127,0
"usa",1983,128,0
"usa",1983,129,0
"usa",1983,130,0
"usa",1984,0,3710590
"usa",1984,1,3614130
"usa",1984,2,3534560
"usa",1984,3,3471130
"usa",1984,4,3439590
"usa",1984,5,3403940
"usa",1984,6,3381900
"usa",1984,7,3372780
"usa",1984,8,3375930
"usa",1984,9,3391070
"usa",1984,10,3417940
"usa",1984,11,3453820
"usa",1984,12,3497210
"usa",1984,13,3548670
"usa",1984,14,3605310
"usa",1984,15,3661800
"usa",1984,16,3740820
"usa",1984,17,3851460
"usa",1984,18,3979430
"usa",1984,19,4100939
"usa",1984,20,4220230
"usa",1984,21,4314510
"usa",1984,22,4369850
"usa",1984,23,4394820
"usa",1984,24,4415340
"usa",1984,25,4430280
"usa",1984,26,4415590
"usa",1984,27,4363170
"usa",1984,28,4284070
"usa",1984,29,4194740
"usa",1984,30,4088670
"usa",1984,31,3995840
"usa",1984,32,3931810
"usa",1984,33,3881740
"usa",1984,34,3820640
"usa",1984,35,3760040
"usa",1984,36,3662670
"usa",1984,37,3509550
"usa",1984,38,3322410
"usa",1984,39,3142070
"usa",1984,40,2960540
"usa",1984,41,2801660
"usa",1984,42,2681490
"usa",1984,43,2589570
"usa",1984,44,2498740
"usa",1984,45,2413710
"usa",1984,46,2343660
"usa",1984,47,2290230
"usa",1984,48,2251310
"usa",1984,49,2220020
"usa",1984,50,2193940
"usa",1984,51,2185970
"usa",1984,52,2200610
"usa",1984,53,2229590
"usa",1984,54,2259090
"usa",1984,55,2290620
"usa",1984,56,2313090
"usa",1984,57,2319160
"usa",1984,58,2311960
"usa",1984,59,2304350
"usa",1984,60,2296650
"usa",1984,61,2268360
"usa",1984,62,2211500
"usa",1984,63,2135390
"usa",1984,64,2056280
"usa",1984,65,1969610
"usa",1984,66,1891780
"usa",1984,67,1832200
"usa",1984,68,1782770
"usa",1984,69,1727250
"usa",1984,70,1670350
"usa",1984,71,1602910
"usa",1984,72,1519210
"usa",1984,73,1425110
"usa",1984,74,1332220
"usa",1984,75,1238310
"usa",1984,76,1148040
"usa",1984,77,1064930
"usa",1984,78,986740
"usa",1984,79,908420
"usa",1984,80,824970
"usa",1984,81,740930
"usa",1984,82,662310
"usa",1984,83,592530
"usa",1984,84,529450
"usa",1984,85,467750
"usa",1984,86,408800
"usa",1984,87,352910
"usa",1984,88,299810
"usa",1984,89,250110
"usa",1984,90,204240
"usa",1984,91,161590
"usa",1984,92,125720
"usa",1984,93,98290
"usa",1984,94,77460
"usa",1984,95,59410
"usa",1984,96,44490
"usa",1984,97,32420
"usa",1984,98,22570
"usa",1984,99,14800
"usa",1984,100,9080
"usa",1984,101,5220
"usa",1984,102,2810
"usa",1984,103,1430
"usa",1984,104,680
"usa",1984,105,0
"usa",1984,106,0
"usa",1984,107,0
"usa",1984,108,0
"usa",1984,109,0
"usa",1984,110,0
"usa",1984,111,0
"usa",1984,112,0
"usa",1984,113,0
"usa",1984,114,0
"usa",1984,115,0
"usa",1984,116,0
"usa",1984,117,0
"usa",1984,118,0
"usa",1984,119,0
"usa",1984,120,0
"usa",1984,121,0
"usa",1984,122,0
"usa",1984,123,0
"usa",1984,124,0
"usa",1984,125,0
"usa",1984,126,0
"usa",1984,127,0
"usa",1984,128,0
"usa",1984,129,0
"usa",1984,130,0
"usa",1985,0,3765630
"usa",1985,1,3672690
"usa",1985,2,3594120
"usa",1985,3,3529390
"usa",1985,4,3477960
"usa",1985,5,3439300
"usa",1985,6,3412860
"usa",1985,7,3398130
"usa",1985,8,3394560
"usa",1985,9,3401620
"usa",1985,10,3419290
"usa",1985,11,3447540
"usa",1985,12,3483280
"usa",1985,13,3524940
"usa",1985,14,3573530
"usa",1985,15,3626800
"usa",1985,16,3679390
"usa",1985,17,3754800
"usa",1985,18,3862630
"usa",1985,19,3988430
"usa",1985,20,4107520
"usa",1985,21,4224040
"usa",1985,22,4317150
"usa",1985,23,4373690
"usa",1985,24,4401320
"usa",1985,25,4424350
"usa",1985,26,4442100
"usa",1985,27,4429070
"usa",1985,28,4376320
"usa",1985,29,4295600
"usa",1985,30,4204920
"usa",1985,31,4097460
"usa",1985,32,4003300
"usa",1985,33,3938210
"usa",1985,34,3887230
"usa",1985,35,3825080
"usa",1985,36,3763360
"usa",1985,37,3664890
"usa",1985,38,3510730
"usa",1985,39,3322610
"usa",1985,40,3141280
"usa",1985,41,2958700
"usa",1985,42,2799040
"usa",1985,43,2678480
"usa",1985,44,2586400
"usa",1985,45,2495360
"usa",1985,46,2410150
"usa",1985,47,2339610
"usa",1985,48,2285200
"usa",1985,49,2244970
"usa",1985,50,2212360
"usa",1985,51,2184890
"usa",1985,52,2175580
"usa",1985,53,2189010
"usa",1985,54,2216840
"usa",1985,55,2245100
"usa",1985,56,2275330
"usa",1985,57,2296310
"usa",1985,58,2300590
"usa",1985,59,2291400
"usa",1985,60,2281760
"usa",1985,61,2271920
"usa",1985,62,2241610
"usa",1985,63,2182960
"usa",1985,64,2105180
"usa",1985,65,2024340
"usa",1985,66,1936000
"usa",1985,67,1856100
"usa",1985,68,1793810
"usa",1985,69,1741330
"usa",1985,70,1682890
"usa",1985,71,1623150
"usa",1985,72,1553180
"usa",1985,73,1467440
"usa",1985,74,1371690
"usa",1985,75,1277290
"usa",1985,76,1182050
"usa",1985,77,1090820
"usa",1985,78,1007190
"usa",1985,79,928880
"usa",1985,80,841740
"usa",1985,81,755990
"usa",1985,82,675770
"usa",1985,83,604580
"usa",1985,84,540210
"usa",1985,85,477260
"usa",1985,86,417100
"usa",1985,87,360080
"usa",1985,88,305900
"usa",1985,89,255190
"usa",1985,90,208390
"usa",1985,91,164870
"usa",1985,92,128280
"usa",1985,93,100290
"usa",1985,94,79040
"usa",1985,95,60610
"usa",1985,96,45390
"usa",1985,97,33080
"usa",1985,98,23030
"usa",1985,99,15100
"usa",1985,100,9260
"usa",1985,101,5320
"usa",1985,102,2860
"usa",1985,103,1440
"usa",1985,104,690
"usa",1985,105,0
"usa",1985,106,0
"usa",1985,107,0
"usa",1985,108,0
"usa",1985,109,0
