geo,time,GDP,LEX,POP,world_region,category
brb,2013,16273.89,75.37,275141,americas,country
brb,2014,16395.64,75.53,275746,americas,country
blr,1990,6807.78,71.14,10259700,europe,country
blr,1991,6693.18,70.58,10284522,europe,country
blr,1992,6014.4,70.16,10298479,europe,country
blr,1993,5528.26,69.05,10301336,europe,country
blr,1994,4868.61,68.81,10293127,europe,country
blr,1995,4355.5,68.42,10274231,europe,country
blr,1996,4475.4,68.56,10244354,europe,country
blr,1997,4987.78,68.37,10204382,europe,country
blr,1998,5411.86,68.37,10157409,europe,country
blr,1999,5602.35,67.97,10107518,europe,country
blr,2000,5936.23,68.99,10057810,europe,country
blr,2001,6225.16,68.61,10009810,europe,country
blr,2002,6545.78,68.17,9963383,europe,country
blr,2003,6999.86,68.71,9917927,europe,country
blr,2004,7806.72,69.09,9872110,europe,country
blr,2005,8541,68.84,9825102,europe,country
blr,2006,9430.71,69.51,9776823,europe,country
blr,2007,10271.59,70.41,9728228,europe,country
blr,2008,11533.73,69.19,9680690,europe,country
blr,2009,11569.62,69.46,9636016,europe,country
blr,2010,12490.18,69.61,9595421,europe,country
blr,2011,13248.85,69.72,9559441,europe,country
blr,2012,13515.16,69.82,9527498,europe,country
blr,2013,13869.73,69.92,9498290,europe,country
blr,2014,14308.17,70.03,9469915,europe,country
bel,1990,24925.91,76.14,9949019,europe,country
bel,1991,25293.57,76.3,9976325,europe,country
bel,1992,25575.57,76.46,10004469,europe,country
bel,1993,25229.59,76.47,10032084,europe,country
bel,1994,25947.3,76.82,10057529,europe,country
bel,1995,26480.94,76.97,10079873,europe,country
bel,1996,26725.49,77.31,10098192,europe,country
bel,1997,27561.19,77.53,10113392,europe,country
bel,1998,28030.61,77.62,10128653,europe,country
bel,1999,28937.15,77.8,10148371,europe,country
bel,2000,29940.2,77.91,10175684,europe,country
bel,2001,30092.07,78.22,10211264,europe,country
bel,2002,30485.88,78.32,10254025,europe,country
bel,2003,30736.52,78.47,10303108,europe,country
bel,2004,31600.01,79.12,10356993,europe,country
bel,2005,32077,79.21,10414209,europe,country
bel,2006,32726.99,79.55,10474993,europe,country
bel,2007,33437.81,79.49,10538758,europe,country
bel,2008,33506.6,79.77,10602167,europe,country
bel,2009,32315.18,79.8,10660938,europe,country
bel,2010,32832.33,80,10712066,europe,country
bel,2011,32929.85,80.19,10754056,europe,country
bel,2012,32585.01,80.37,10787788,europe,country
bel,2013,32399.18,80.54,10815599,europe,country
bel,2014,32554.91,80.71,10841093,europe,country
blz,1990,4871.1,71.14,190241,americas,country
blz,1991,5298.35,70.93,195895,americas,country
blz,1992,5780.68,70.69,201832,americas,country
blz,1993,5958.65,70.44,207962,americas,country
blz,1994,5806.44,70.22,214153,americas,country
blz,1995,5677.09,70.05,220311,americas,country
blz,1996,5632.53,69.95,226403,americas,country
blz,1997,5631.5,69.94,232446,americas,country
blz,1998,5632.33,70.02,238457,americas,country
blz,1999,5991.96,70.18,244471,americas,country
blz,2000,6545.45,70.42,250512,americas,country
blz,2001,6669.07,70.71,256582,americas,country
blz,2002,6799.54,71.04,262667,americas,country
blz,2003,7203.57,71.37,268760,americas,country
blz,2004,7300.54,71.69,274855,americas,country
blz,2005,7290,71.98,280947,americas,country
blz,2006,7454.89,72.26,287035,americas,country
blz,2007,7197.1,72.52,293124,americas,country
blz,2008,7297.02,72.77,299237,americas,country
blz,2009,7185.22,73.01,305398,americas,country
blz,2010,7271.49,73.24,311627,americas,country
blz,2011,7289.3,73.46,317928,americas,country
blz,2012,7550.13,73.67,324292,americas,country
blz,2013,7606.27,73.88,330721,americas,country
blz,2014,7662.83,74.09,337209,americas,country
ben,1990,1165.46,53.51,4773137,africa,country
ben,1991,1181.64,54.03,4934077,africa,country
ben,1992,1191.2,54.42,5108335,africa,country
ben,1993,1177.91,54.68,5290562,africa,country
ben,1994,1168.53,54.84,5473217,africa,country
ben,1995,1176.66,54.9,5651141,africa,country
ben,1996,1202.15,54.91,5821985,africa,country
ben,1997,1232.97,54.92,5988093,africa,country
ben,1998,1251.87,54.96,6154708,africa,country
ben,1999,1272.79,55.07,6329476,africa,country
ben,2000,1307.56,55.26,6517810,africa,country
ben,2001,1333.3,55.53,6721337,africa,country
ben,2002,1372.87,55.88,6937985,africa,country
ben,2003,1386.04,56.27,7164976,africa,country
ben,2004,1389.13,56.7,7397985,africa,country
ben,2005,1390,57.13,7633757,africa,country
ben,2006,1398.56,57.54,7871707,africa,country
ben,2007,1419.81,57.93,8112573,africa,country
ben,2008,1447.63,58.27,8355980,africa,country
ben,2009,1443.64,58.56,8601771,africa,country
ben,2010,1438.98,58.79,8849892,africa,country
ben,2011,1448.85,58.99,9099922,africa,country
ben,2012,1464.13,59.16,9351838,africa,country
ben,2013,1484.59,59.33,9606534,africa,country
ben,2014,1505.65,59.49,9865290,africa,country
bmu,1990,48924.63,,59795,americas,country
bmu,1991,49397.56,,60150,americas,country
bmu,1992,47092.25,,60483,americas,country
bmu,1993,49050.97,,60799,americas,country
bmu,1994,49090,,61104,americas,country
bmu,1995,52258.19,,61405,americas,country
bmu,1996,53518.08,,61701,americas,country
bmu,1997,55325.3,,61990,americas,country
bmu,1998,56945.19,,62275,americas,country
bmu,1999,58649.86,,62555,americas,country
bmu,2000,60167.71,,62834,americas,country
bmu,2001,59936.03,,63112,americas,country
bmu,2002,63470.49,,63388,americas,country
bmu,2003,65055.85,,63655,americas,country
bmu,2004,67086.16,,63905,americas,country
bmu,2005,69916.78,,64130,americas,country
bmu,2006,73619.46,,64328,americas,country
bmu,2007,75573.53,,64502,americas,country
bmu,2008,76096.27,,64657,americas,country
bmu,2009,72276.01,,64802,americas,country
bmu,2010,70737.27,,64941,americas,country
bmu,2011,70979.13,,65077,americas,country
bmu,2012,,,65208,americas,country
bmu,2013,,,65335,americas,country
bmu,2014,,,65457,americas,country
btn,1990,1782.04,52.47,558500,asia,country
btn,1991,1804.66,53.27,555747,asia,country
btn,1992,1904.17,54.07,546356,asia,country
btn,1993,1989.16,54.87,533895,asia,country
btn,1994,2149.47,55.67,523417,asia,country
btn,1995,2317.07,56.46,518584,asia,country
btn,1996,2456.12,57.24,520529,asia,country
btn,1997,2561.5,58.02,528222,asia,country
btn,1998,2656.04,58.79,540507,asia,country
btn,1999,2790.2,59.55,555377,asia,country
btn,2000,2922.11,60.3,571262,asia,country
btn,2001,3045.89,61.06,588050,asia,country
btn,2002,3256.01,61.82,606024,asia,country
btn,2003,3406.36,62.57,624431,asia,country
btn,2004,3545.99,63.32,642400,asia,country
btn,2005,3693.99,64.05,659293,asia,country
btn,2006,3856.99,64.74,674681,asia,country
btn,2007,4456.57,65.38,688581,asia,country
btn,2008,4579.65,65.98,701363,asia,country
btn,2009,4803.53,66.52,713665,asia,country
btn,2010,5273.68,67.01,725940,asia,country
btn,2011,5627,67.46,738267,asia,country
btn,2012,6130.86,67.88,750443,asia,country
btn,2013,6505,68.29,762313,asia,country
btn,2014,7052.66,68.69,773646,asia,country
bol,1990,2897.28,58.81,6658462,americas,country
bol,1991,2982.23,59.34,6813834,americas,country
bol,1992,2961.69,59.83,6974168,americas,country
bol,1993,3015.14,60.29,7138204,americas,country
bol,1994,3089.45,60.72,7304230,americas,country
bol,1995,3164.51,61.13,7470925,americas,country
bol,1996,3234.02,61.52,7637622,americas,country
bol,1997,3326.14,61.89,7804333,americas,country
bol,1998,3429.73,62.26,7971237,americas,country
bol,1999,3377.57,62.63,8138802,americas,country
bol,2000,3394.7,62.99,8307248,americas,country
bol,2001,3390.15,63.35,8476709,americas,country
bol,2002,3413.26,63.71,8646659,americas,country
bol,2003,3450.75,64.06,8815911,americas,country
bol,2004,3528.67,64.4,8982917,americas,country
bol,2005,3617.99,64.74,9146655,americas,country
bol,2006,3712.76,65.07,9306660,americas,country
bol,2007,3803.12,65.4,9463497,americas,country
bol,2008,3956.39,65.72,9618466,americas,country
bol,2009,4009.38,66.04,9773441,americas,country
bol,2010,4095.21,66.36,9929849,americas,country
bol,2011,4224.94,66.66,10088108,americas,country
bol,2012,4363.43,66.96,10248042,americas,country
bol,2013,4487.61,67.26,10409761,americas,country
bol,2014,4624.13,67.54,10573218,americas,country
bih,1990,3844.61,67.17,4308197,europe,country
bih,1991,3378.37,65.99,4157485,europe,country
bih,1992,2546.78,65.4,3931372,europe,country
bih,1993,1895.66,65.55,3677379,europe,country
bih,1994,2034.36,66.46,3462032,europe,country
bih,1995,2200.62,67.97,3332098,europe,country
bih,1996,3487.83,69.81,3305672,europe,country
bih,1997,4766.35,71.63,3365616,europe,country
bih,1998,5251.01,73.15,3480285,europe,country
bih,1999,5544.95,74.24,3601438,europe,country
bih,2000,5733.14,74.88,3693698,europe,country
bih,2001,5880.62,75.12,3748370,europe,country
bih,2002,6018.97,75.16,3775883,europe,country
bih,2003,6097.74,75.16,3782717,europe,country
bih,2004,6317.27,75.17,3781358,europe,country
bih,2005,6506,75.22,3781001,europe,country
bih,2006,6892.99,75.33,3781588,europe,country
bih,2007,7320.47,75.47,3779034,europe,country
bih,2008,7739.97,75.6,3774164,europe,country
bih,2009,7527.68,75.75,3767683,europe,country
bih,2010,7596,75.89,3760149,europe,country
bih,2011,7705.63,76.05,3752228,europe,country
bih,2012,7664.15,76.21,3744235,europe,country
bih,2013,7714.64,76.37,3735880,europe,country
bih,2014,7882.54,76.53,3726569,europe,country
bwa,1990,7829.23,63.06,1382371,africa,country
bwa,1991,7964.57,62.44,1423570,africa,country
bwa,1992,7954.11,61.57,1464924,africa,country
bwa,1993,7860.64,60.47,1506037,africa,country
bwa,1994,7898.04,59.19,1546414,africa,country
bwa,1995,8030.47,57.77,1585637,africa,country
bwa,1996,8281.91,56.25,1623704,africa,country
bwa,1997,8647.14,54.71,1660538,africa,country
bwa,1998,8990.98,53.21,1695587,africa,country
bwa,1999,9416.67,51.81,1728179,africa,country
bwa,2000,10107.98,50.56,1757925,africa,country
bwa,2001,10543.61,49.49,1784449,africa,country
bwa,2002,11003.6,48.58,1808103,africa,country
bwa,2003,11391.08,47.83,1830127,africa,country
bwa,2004,11722.58,47.25,1852243,africa,country
bwa,2005,12057,46.83,1875673,africa,country
bwa,2006,12574.18,46.56,1900905,africa,country
bwa,2007,13010.69,46.42,1927540,africa,country
bwa,2008,13240.06,46.38,1954822,africa,country
bwa,2009,12463.48,46.44,1981576,africa,country
bwa,2010,13181.34,46.58,2006945,africa,country
bwa,2011,13689.42,46.82,2030738,africa,country
bwa,2012,14045.94,47.15,2053237,africa,country
bwa,2013,14455.67,47.57,2074616,africa,country
bwa,2014,14884.85,48.07,2095201,africa,country
bra,1990,7136.93,66.46,149650206,americas,country
bra,1991,7097.83,66.86,152146886,americas,country
bra,1992,6950.28,67.26,154582102,americas,country
bra,1993,7188.19,67.66,156985825,americas,country
bra,1994,7503.67,68.06,159398558,americas,country
bra,1995,7713.35,68.46,161848162,americas,country
bra,1996,7810.2,68.84,164342524,americas,country
bra,1997,7957.98,69.22,166869168,americas,country
bra,1998,7860.55,69.58,169409714,americas,country
bra,1999,7818.96,69.92,171936271,americas,country
bra,2000,8056.06,70.26,174425388,americas,country
bra,2001,8022.52,70.57,176877136,americas,country
bra,2002,8131.21,70.88,179289226,americas,country
bra,2003,8110.41,71.17,181633073,americas,country
bra,2004,8461.49,71.46,183873377,americas,country
bra,2005,8596,71.74,185986963,americas,country
bra,2006,8842.42,72.02,187958210,americas,country
bra,2007,9290.11,72.29,189798071,americas,country
bra,2008,9681.54,72.57,191543237,americas,country
bra,2009,9564.56,72.84,193246609,americas,country
bra,2010,10195.44,73.12,194946471,americas,country
bra,2011,10383.07,73.39,196655014,americas,country
bra,2012,10383.54,73.66,198360943,americas,country
bra,2013,10615.49,73.93,200050487,americas,country
bra,2014,10960.66,74.2,201700544,americas,country
vgb,1990,6846.42,,16491,americas,country
vgb,1991,9052.62,,16970,americas,country
vgb,1992,12075.36,,17371,americas,country
vgb,1993,16383.93,,17724,americas,country
vgb,1994,21426.42,,18070,americas,country
vgb,1995,28301.32,,18440,americas,country
vgb,1996,30787.01,,18844,americas,country
vgb,1997,33270.34,,19270,americas,country
vgb,1998,35909.22,,19702,americas,country
vgb,1999,38533.18,,20117,americas,country
vgb,2000,42980.91,,20499,americas,country
vgb,2001,43879.07,,20844,americas,country
vgb,2002,41721.85,,21156,americas,country
vgb,2003,38214.13,,21446,americas,country
vgb,2004,41705.24,,21721,americas,country
vgb,2005,44961.21,,21990,americas,country
vgb,2006,45037.87,,22253,americas,country
vgb,2007,44836.2,,22511,americas,country
vgb,2008,45013.27,,22762,americas,country
vgb,2009,46468.5,,23007,americas,country
vgb,2010,48039.83,,23245,americas,country
vgb,2011,48741.15,,23478,americas,country
vgb,2012,,,23705,americas,country
vgb,2013,,,23928,americas,country
vgb,2014,,,24148,americas,country
chn,1990,1968.25,69.45,1145195235,asia,country
chn,1991,2062.03,69.63,1160799513,asia,country
chn,1992,2214.96,69.8,1175230317,asia,country
chn,1993,2456.94,69.96,1188687531,asia,country
chn,1994,2644.76,70.11,1201522573,asia,country
chn,1995,2949.55,70.29,1213986610,asia,country
chn,1996,3020.26,70.52,1226134421,asia,country
chn,1997,3178.44,70.83,1237849863,asia,country
chn,1998,3123.28,71.2,1249020149,asia,country
chn,1999,3250.64,71.64,1259476972,asia,country
chn,2000,3407.51,72.12,1269116733,asia,country
chn,2001,3619.42,72.6,1277903626,asia,country
chn,2002,3989.68,73.06,1285933795,asia,country
chn,2003,4292.34,73.46,1293396654,asia,country
chn,2004,4706.03,73.79,1300552134,asia,country
chn,2005,5152.28,74.05,1307593484,asia,country
chn,2006,5760.84,74.25,1314581407,asia,country
chn,2007,6374.65,74.41,1321481933,asia,country
chn,2008,6481.59,74.57,1328275525,asia,country
chn,2009,6932.74,74.71,1334908824,asia,country
chn,2010,7405.72,74.86,1341335156,asia,country
chn,2011,7781.36,75.02,1347565324,asia,country
chn,2012,8346.86,75.17,1353600687,asia,country
chn,2013,8973.24,75.33,1359368470,asia,country
chn,2014,9664.71,75.48,1364773138,asia,country
brn,1990,50563.57,73.55,252125,asia,country
brn,1991,51141,73.81,259357,asia,country
brn,1992,49174.4,74.06,266794,asia,country
brn,1993,48067.97,74.31,274371,asia,country
brn,1994,47618.09,74.55,282000,asia,country
brn,1995,47786.78,74.78,289614,asia,country
brn,1996,48234.28,75.01,297188,asia,country
brn,1997,48967.31,75.24,304726,asia,country
brn,1998,47521.2,75.47,312216,asia,country
brn,1999,47811.17,75.7,319654,asia,country
brn,2000,48020.35,75.92,327036,asia,country
brn,2001,48192.75,76.15,334348,asia,country
brn,2002,48906.34,76.36,341585,asia,country
brn,2003,49184.09,76.57,348771,asia,country
brn,2004,48333.67,76.78,355943,asia,country
brn,2005,47465,76.98,363123,asia,country
brn,2006,48736.53,77.17,370317,asia,country
brn,2007,48085.88,77.37,377513,asia,country
brn,2008,46525.23,77.56,384695,asia,country
brn,2009,45090.65,77.76,391837,asia,country
brn,2010,45460.87,77.95,398920,asia,country
brn,2011,45764.66,78.15,405938,asia,country
brn,2012,45658.25,78.35,412892,asia,country
brn,2013,45516.31,78.54,419772,asia,country
brn,2014,47532.07,78.74,426570,asia,country
bgr,1990,7225.87,71.31,8818915,europe,country
bgr,1991,6710.69,71.19,8743034,europe,country
bgr,1992,6302.62,71.19,8651284,europe,country
bgr,1993,6367.39,71.18,8550495,europe,country
bgr,1994,6550.71,70.85,8449971,europe,country
bgr,1995,6820.3,70.95,8356624,europe,country
bgr,1996,6250.96,70.85,8273011,europe,country
bgr,1997,5970.38,70.32,8198008,europe,country
bgr,1998,6282.64,70.91,8130284,europe,country
bgr,1999,6491.09,71.57,8067041,europe,country
bgr,2000,6907.01,71.59,8006158,europe,country
bgr,2001,7264.6,71.9,7947761,europe,country
bgr,2002,7696.77,72.14,7892666,europe,country
bgr,2003,8105.38,72.35,7840117,europe,country
bgr,2004,8721.22,72.54,7789180,europe,country
bgr,2005,9353,72.53,7739115,europe,country
bgr,2006,10013.12,72.64,7689520,europe,country
bgr,2007,10713.27,72.95,7640283,europe,country
bgr,2008,11426.87,73.31,7591322,europe,country
bgr,2009,10862.27,73.13,7542674,europe,country
bgr,2010,10990.43,73.24,7494332,europe,country
bgr,2011,11464.12,73.34,7446135,europe,country
bgr,2012,11669.72,73.44,7397873,europe,country
bgr,2013,11929.04,73.54,7349462,europe,country
bgr,2014,12264.74,73.65,7300838,europe,country
bfa,1990,880.17,49.45,9323996,africa,country
bfa,1991,938.09,49.4,9580035,africa,country
bfa,1992,931.75,49.37,9844931,africa,country
bfa,1993,895.9,49.36,10118634,africa,country
bfa,1994,878.96,49.38,10401025,africa,country
bfa,1995,889.9,49.44,10692138,africa,country
bfa,1996,929.2,49.57,10992170,africa,country
bfa,1997,946.29,49.75,11301608,africa,country
